,Date,UAL,PDR,VAR,AVG,VAR70,VAR85,VAR99
265,1/21/2021,42.59,-0.059035027,0.004170133,-0.002812442,43.463591577922216,42.04351056628254,38.67851632900332
266,1/22/2021,42.139999,-0.010622099,0.004154684,-0.002841802,40.96974791027771,39.63365162557984,36.454822323243086
267,1/25/2021,40.380001,-0.042662747,0.00414504,-0.002990944,40.54206286027698,39.21864571408355,36.09023313503279
268,1/26/2021,41.25,0.021316475,0.00413177,-0.002900244,38.84184960030785,37.57945751068461,34.5898812305901
269,1/27/2021,40.91,-0.008276581,0.004116517,-0.002920231,39.688137037719144,38.409123897566275,35.34322580220428
270,1/28/2021,42.549999,0.0393053,0.00410785,-0.00276384,39.37231489095816,38.099215795446874,35.07936021176468
271,1/29/2021,39.990002,-0.062050359,0.004105614,-0.002982609,40.943055882447645,39.62349032584731,36.48769178060167
272,2/1/2021,39.939999,-0.00125117,0.004090531,-0.002976244,38.4736805042125,37.23354868750651,34.26820642824085
273,2/2/2021,40.830002,0.022038851,0.004077831,-0.002884613,38.43438189323225,37.19846003446035,34.24167978204263
274,2/3/2021,42.040001,0.029204415,0.004066693,-0.0027675,39.2942649379839,38.0281320664104,35.01599418229928
275,2/4/2021,42.41,0.008762614,0.004052386,-0.002725572,40.463353978974,39.16454540680375,36.07588702433092
276,2/5/2021,42.139999,-0.006386799,0.004037752,-0.002738838,40.82335699592344,39.5124119688226,36.39059924596693
277,2/8/2021,44.349998,0.051115279,0.004033608,-0.002544419,40.56776242477494,39.26742809406612,36.1949201108874
278,2/9/2021,43.32,-0.023498242,0.004020672,-0.002619792,42.707435648433766,41.33817633367405,38.088297285336495
279,2/10/2021,43.779999,0.010562647,0.004006882,-0.002572543,41.71107557939379,40.38106653585987,37.18556735938635
280,2/11/2021,43.439999,-0.007796417,0.003992669,-0.0025912,42.161708121602786,40.81115559413428,37.61906928109906
281,2/12/2021,43.939999,0.011444392,0.003979159,-0.002541251,41.82891504689122,40.49490078328544,37.3228819516385
282,2/16/2021,45.709999,0.039492026,0.003971291,-0.002392197,42.316480714556675,40.96684357652681,37.76592172279648
283,2/17/2021,46.080002,0.008061989,0.003957643,-0.002355256,44.03093447670094,42.635143656594735,39.304041082313866
284,2/18/2021,44.959999,-0.024605876,0.003945445,-0.002433604,44.38469622688675,42.98064677608643,39.64471588000159
285,2/19/2021,48.029999,0.066052612,0.003948001,-0.002193301,43.313873733905425,41.94496392566369,38.66658544773747
286,2/22/2021,49.700001,0.034179158,0.003938806,-0.002066125,46.27846369424895,44.810150006836054,41.33602067922773
287,2/23/2021,50.610001,0.018144252,0.0039265,-0.001995705,47.89968787826834,46.38548104152999,42.77662970862439
288,2/24/2021,54.959999,0.082456425,0.003937545,-0.001702469,48.776211296376346,47.23052655189622,43.583176321369514
289,2/25/2021,51.779999,-0.059601675,0.00393548,-0.001902812,52.979306197705554,51.30585162067593,47.30713386016587
290,2/26/2021,52.68,0.017231922,0.003923168,-0.00183683,49.92268032099613,48.33425004561318,44.56574577792919
291,3/1/2021,53.310001,0.011888073,0.003910331,-0.001789665,50.789264241977456,49.18362445101374,45.36108213070081
292,3/2/2021,53.209999,-0.00187762,0.003896939,-0.001789967,51.396382461928646,49.78066017892717,45.91504047208873
293,3/3/2021,54.57,0.025237951,0.003886124,-0.001697721,51.30136818250606,49.6835267916708,45.83203693854102
294,3/4/2021,52.049999,-0.047279505,0.003879949,-0.001852761,52.618981181396606,50.967570304216935,47.04785900948577
295,3/5/2021,50.52,-0.029835478,0.003869442,-0.001947618,50.192772995437,48.61609012986233,44.85373425867698
296,3/8/2021,54.060001,0.067725262,0.003872714,-0.001712237,48.70266056171628,47.18002775404806,43.542392439184574
297,3/9/2021,53.43,-0.011722173,0.00386001,-0.00174594,52.13113925024911,50.50213727149468,46.60822503377299
298,3/10/2021,53.919998,0.009129044,0.003847453,-0.001709447,51.533272273845,49.91874564470144,46.05227706953142
299,3/11/2021,54.060001,0.00259313,0.003834647,-0.001695057,52.00197138258612,50.383670076423215,46.52393091993049
300,3/12/2021,56.290001,0.040422358,0.003827758,-0.001554666,52.149956907535326,50.51931433127844,46.6574421200364
301,3/15/2021,60.939999,0.07937284,0.003836727,-0.001285803,54.31794054694843,52.62277813979369,48.57338219398339
302,3/16/2021,59.810001,-0.018716869,0.003825026,-0.001343522,58.807745853039414,56.96883577396037,52.57850613247882
303,3/17/2021,62.450001,0.043193365,0.003818926,-0.001196536,57.71186526858045,55.91618653510603,51.62940349777164
304,3/18/2021,60.82,-0.02644757,0.003808455,-0.001279598,60.26905873100601,58.38586795963417,53.93452772909415
305,3/19/2021,60.77,-0.000822436,0.003795969,-0.001278099,58.69721954587008,56.873446082406694,52.5154974965235
306,3/22/2021,58.330002,-0.040979671,0.003788698,-0.001407843,58.65647150716418,56.838608474158605,52.51546070873164
307,3/23/2021,54.360001,-0.070487967,0.00379185,-0.00163286,56.293295473973934,54.549873930723905,50.36302216168616
308,3/24/2021,53.830002,-0.009797638,0.003779755,-0.001659369,52.449585381364,50.81961802179007,46.95465087138062
309,3/25/2021,56.049999,0.040413162,0.003773233,-0.001523212,51.936185311759694,50.321148209128914,46.49136027032946
310,3/26/2021,56.830002,0.013820259,0.003761818,-0.001473717,54.08894632216572,52.41736267954102,48.42347341824309
311,3/29/2021,56.200001,-0.011147616,0.003750022,-0.001504823,54.84102212788318,53.151450593963986,49.11007448716427
312,3/30/2021,58.209999,0.035140369,0.003742293,-0.00138737,54.242870454286695,52.56786658977915,48.575821560862416
313,3/31/2021,57.540001,-0.011576769,0.003730667,-0.001419924,56.192585819780156,54.45714901940438,50.33556358384733
314,4/1/2021,57.82,0.004854361,0.003718911,-0.001399942,55.536211842826674,53.83423810858803,49.75932388864046
315,4/5/2021,59.290001,0.025105938,0.003709328,-0.001315797,55.81680584531685,54.1005354654232,50.01051431148843
316,4/6/2021,59.48,0.003199447,0.003697654,-0.001301508,57.238067181015225,55.474954309629624,51.28343130917564
317,4/7/2021,59.57,0.00151197,0.003686015,-0.001292632,57.43280564922522,55.666079716807694,51.45891890974959
318,4/8/2021,59.43,-0.002352942,0.003674427,-0.001295967,57.528172402034315,55.76516753986591,51.5649661434494
319,4/9/2021,58.43,-0.016969693,0.003663676,-0.001345101,57.3887854088548,55.632981084691416,51.46131892633276
320,4/12/2021,56.16,-0.039624697,0.003656792,-0.001464724,56.42172271839502,54.70313591369865,50.59346497982368
321,4/13/2021,56.66,0.008863735,0.003645731,-0.001432549,54.23559950233146,52.578562498420204,48.5978708631953
322,4/14/2021,56.919998,0.004578244,0.003634521,-0.001413882,54.71136544234851,53.0380617966216,49.05579216895312
323,4/15/2021,56.119999,-0.014154501,0.00362377,-0.001453326,54.96959423582796,53.3050636987185,49.306246428578646
324,4/16/2021,55.869999,-0.004464692,0.003612613,-0.001462621,54.19927108614582,52.55068977494619,48.642518295300654
325,4/19/2021,54.990002,-0.015876159,0.003602135,-0.00150697,53.95771236566583,52.32805154967413,48.43207882762638
326,4/20/2021,50.299999,-0.08914633,0.003614573,-0.001775802,53.11108920653404,51.505288178905445,47.67197762442859
327,4/21/2021,51.860001,0.030542742,0.003606704,-0.001676969,48.566488351833726,47.09707367231801,43.586868095039335
328,4/22/2021,51.029999,-0.016134124,0.003596343,-0.001721045,50.0802421959789,48.56128357735656,44.93464908128516
329,4/23/2021,53.110001,0.039951578,0.003590674,-0.001594381,49.2751205946655,47.78318399862628,44.222619060877776
330,4/26/2021,53.779999,0.012536379,0.003580397,-0.00155156,51.29839378522299,49.74496206695699,46.043079574981235
331,4/27/2021,53.48,-0.00559388,0.003569629,-0.001563773,51.94440192343785,50.37677318765076,46.61827288111129
332,4/28/2021,53.549999,0.001308026,0.003558902,-0.001555123,51.65271128973476,50.09881863593941,46.379703933949834
333,4/29/2021,53.689999,0.002610968,0.003548266,-0.001542612,51.722364294305635,50.16231214314709,46.455838676404305
334,4/30/2021,54.400002,0.013137445,0.003538286,-0.00149866,51.86966215821603,50.30536197374936,46.59099029497241
335,5/3/2021,54.459999,0.001102278,0.003527744,-0.001490896,52.556370665207524,50.97566542493392,47.207564870313384
336,5/4/2021,52.799999,-0.030955297,0.003519821,-0.001578588,52.615906624806335,51.046261576728995,47.27523213288874
337,5/5/2021,53.27,0.008862149,0.003509699,-0.001547606,51.0124642163357,49.48929690613703,45.8349662898355
338,5/6/2021,53.049999,-0.004138475,0.003499335,-0.001555271,51.46757589619526,49.929509367283195,46.269812632797915
339,5/7/2021,54.73,0.031177159,0.003492164,-0.001458716,51.258934788691825,49.727705735660784,46.06221951870091
340,5/10/2021,54.029999,-0.012872576,0.003482275,-0.001492286,52.889529997140336,51.312231116052345,47.56431314672967
341,5/11/2021,52.700001,-0.024923955,0.003473668,-0.001561,52.21890355610221,50.66369331578832,46.92872401437028
342,5/12/2021,51.009998,-0.032593822,0.003466319,-0.00165174,50.92899013680097,49.41493221870885,45.81041421651135
343,5/13/2021,52.43,0.027457294,0.003458676,-0.001566874,49.291582391121175,47.82818269838958,44.333342926421075
344,5/14/2021,55.279999,0.052932215,0.003457231,-0.001408446,50.66795185105885,49.16151229181709,45.56523009440231
345,5/17/2021,56.57,0.023067648,0.003448941,-0.001337501,53.436000805735276,51.85372050064177,48.061578955023755
346,5/18/2021,56.380001,-0.003364306,0.003438985,-0.001343359,54.68835642315256,53.067235718263504,49.18316023272692
347,5/19/2021,55.790001,-0.010519844,0.003429317,-0.001369804,54.498564018342314,52.88861910861502,49.04426111653023
348,5/20/2021,55.09,-0.012626448,0.003419825,-0.001402151,53.94138181773245,52.35056515116736,48.539655837338024
349,5/21/2021,55.299999,0.003804679,0.003410104,-0.001387231,53.259907103249446,51.689630293716824,47.897349870685765
350,5/24/2021,56.139999,0.015075663,0.003401133,-0.001340194,53.46329183061391,51.89101865870992,48.1180122033641
351,5/25/2021,56.98,0.014851776,0.003392188,-0.001294063,54.295734702709744,52.691147876697805,48.89701006958195
352,5/26/2021,58.009998,0.017915046,0.003383596,-0.001239492,55.10394382919121,53.482933273855146,49.618811071159705
353,5/27/2021,59.130001,0.019123052,0.003375182,-0.001181808,56.108295718463594,54.46115817851529,50.532079003848374
354,5/28/2021,58.349998,-0.013279102,0.00336606,-0.001215981,57.18706050657133,55.511184968046074,51.50146226948831
355,6/1/2021,59.669998,0.022370024,0.003358141,-0.001149542,56.44386371083912,54.79018188915744,50.836819244067726
356,6/2/2021,60.290001,0.010336921,0.003349077,-0.001117276,57.71966560817104,56.02799566144247,52.00328455996816
357,6/3/2021,57.73,-0.0433893,0.003344688,-0.001235685,58.34013604757941,56.63495044778364,52.562119327622064
358,6/4/2021,56.93,-0.013954526,0.003335796,-0.001271213,55.8467357707596,54.21411298851237,50.32101810230001
359,6/7/2021,57.299999,0.006478163,0.00332667,-0.001249627,55.070749388102044,53.46618847026001,49.62534797660732
360,6/8/2021,57.73,0.007476363,0.003317641,-0.001225388,55.429193174938675,53.822080619060294,49.964729558032715
361,6/9/2021,57.23,-0.008698733,0.003308605,-0.00124609,55.8480586286696,54.223828492384726,50.34338370915709
362,6/10/2021,56.259998,-0.017094469,0.003300157,-0.00128987,55.364752840403426,53.76350990430937,49.91353111081645
363,6/11/2021,56.52,0.00461079,0.003291161,-0.001273614,54.431755065534,52.84939152270032,49.0884440080297
364,6/14/2021,55.740002,-0.0138965,0.003282556,-0.001308293,54.68869816653102,53.09958040978589,49.30592641169905
365,6/15/2021,55.290001,-0.008105979,0.003273689,-0.001326916,53.93379907877474,52.37491491704459,48.66918882926507
366,6/16/2021,55.599998,0.005591087,0.003264875,-0.001308015,53.49678163258829,51.95496203998799,48.26008465523733
367,6/17/2021,54.240002,-0.024764485,0.003257474,-0.001371929,53.798008014852485,52.24809727303532,48.54605539431779
368,6/18/2021,54.919998,0.012458864,0.00324914,-0.001334345,52.486730259536166,50.97114002268837,47.35495312098137
369,6/21/2021,55.689999,0.013923035,0.003240964,-0.001292997,53.14676745584492,51.619306163938624,47.95466329695993
370,6/22/2021,55.169998,-0.009381289,0.003232381,-0.001314858,53.896900836889415,52.34419955326363,48.63317346053148
371,6/23/2021,55.119999,-0.000906682,0.003223669,-0.001313757,53.39139181468767,51.85696136480195,48.18645209818718
372,6/24/2021,54.34,-0.014252005,0.003215452,-0.001348538,53.341922921835675,51.81759347645692,48.14851358501647
373,6/25/2021,53.880001,-0.008501234,0.003206968,-0.001367714,52.58885850582937,51.090380152570006,47.48335761892926
374,6/28/2021,52.490002,-0.026136657,0.00320003,-0.001433941,52.14333043661,50.65508077897375,47.09815587259699
375,6/29/2021,52.150002,-0.006498494,0.003191564,-0.001447446,50.798229134048725,49.34898561999259,45.877584146783995
376,6/30/2021,52.290001,0.002680948,0.003183121,-0.001436467,50.47223505920524,49.04019425115143,45.58673192131447
377,7/1/2021,53.080002,0.01499508,0.003175392,-0.001392882,50.62225625736717,49.18032475191158,45.71923644044372
378,7/2/2021,52.77,-0.0058574,0.003167045,-0.001404692,51.379424797704225,49.92171931192666,46.405182063047896
379,7/6/2021,51.439999,-0.025526787,0.003160219,-0.001468339,51.07604240027805,49.62942610535128,46.16052092570254
380,7/7/2021,50.299999,-0.022411003,0.003153054,-0.001523451,49.79228517917261,48.38360166621013,44.99510656464372
381,7/8/2021,49.66,-0.012805277,0.003145112,-0.001553062,48.6898950190539,47.30296364225754,44.0018767976457
382,7/9/2021,51.099998,0.028584678,0.00313925,-0.001474168,48.0726232672303,46.703662432453264,43.44913660440344
383,7/12/2021,50.619999,-0.009437723,0.003131219,-0.00149496,49.469024864874484,48.06650432570011,44.7291467254288
384,7/13/2021,48.5,-0.042782937,0.003127492,-0.001602481,49.011056698458006,47.622902835904576,44.306718744016344
385,7/14/2021,48.16,-0.007034997,0.003119445,-0.001616592,46.94427970026674,45.618759196049005,42.4618435609785
386,7/15/2021,47.709999,-0.009387802,0.00311152,-0.001636724,46.62538681902941,45.31112477621849,42.17022569422619
387,7/16/2021,46.009998,-0.036282278,0.003106573,-0.001726248,46.184804534507954,44.88306207141806,41.78651312484879
388,7/19/2021,43.459999,-0.057017769,0.003106426,-0.001868752,44.53661446490244,43.28222634969901,40.290168655834044
389,7/20/2021,46.32,0.063732881,0.003109475,-0.00170011,42.06321576489509,40.881666298759484,38.04458708327258
390,7/21/2021,48.099998,0.037708302,0.003105474,-0.001599063,44.84532692799768,43.58549285307482,40.55669736101392
391,7/22/2021,47.950001,-0.003123313,0.003097537,-0.001602961,46.562765434235374,45.24995571174876,42.116003059277055
392,7/23/2021,47.529999,-0.008797753,0.003089767,-0.001621315,46.43055106814569,45.1268202871984,42.01368651659407
393,7/26/2021,49.459999,0.039803172,0.00308626,-0.001515909,46.01595523350161,44.72558601164736,41.63717631329252
394,7/27/2021,48.650002,-0.016512392,0.003078996,-0.001553971,47.896406677215346,46.54871674953848,43.33733556415882
395,7/28/2021,49.139999,0.010021497,0.00307154,-0.001524666,47.11458454778944,45.78964639747772,42.614176352151695
396,7/29/2021,48.490002,-0.013315714,0.003064134,-0.001554442,47.59144837159512,46.26123894910744,43.06980062415401
397,7/30/2021,46.720001,-0.037185272,0.003059605,-0.001644192,46.95696977632774,45.64526643982764,42.50012494723528
398,8/2/2021,46.07,-0.014010381,0.003052301,-0.001675263,45.24265190422253,43.9777659932067,40.959651374642895
399,8/3/2021,46.540001,0.0101502,0.003045001,-0.001645625,44.61503088481263,43.368444523772006,40.392325361525096
400,8/4/2021,45.279999,-0.027446768,0.003039048,-0.001710128,45.06443167796813,43.81420864185568,40.81069689105156
401,8/5/2021,47.240002,0.042375622,0.003036304,-0.001600188,43.85223164672351,42.62892363109295,39.70309602415907
402,8/6/2021,47.619999,0.008011786,0.003028981,-0.001576278,45.76119186972609,44.48860654830969,41.41927039359523
403,8/9/2021,46.450001,-0.024876333,0.003022808,-0.001634095,46.12303887840848,44.83933589093275,41.767465082980735
404,8/10/2021,47.68,0.026135536,0.00301723,-0.001565358,44.99288950941498,43.738209273336004,40.742211436218966
405,8/11/2021,48.209999,0.011054425,0.003010172,-0.001534198,46.1868560228006,44.90535864718395,41.8259638723086
406,8/12/2021,47.240002,-0.020325414,0.003003626,-0.001580482,46.69669348555992,45.407397737238895,42.30634055286867
407,8/13/2021,46.490002,-0.016003755,0.002996756,-0.00161592,45.759172950663825,44.493324462127745,41.45637603236859
408,8/16/2021,46.299999,-0.004095339,0.002989426,-0.001621997,45.0291960779856,43.787813678099695,40.80883936149809
409,8/17/2021,45.290001,-0.02205566,0.002983135,-0.001671957,44.84967787364945,43.61206798635659,40.64096463439003
410,8/18/2021,45.040001,-0.005535274,0.002975895,-0.001681379,43.86957565194439,42.661603428410054,39.76439219602463
411,8/19/2021,43.93,-0.024953548,0.002969969,-0.001738003,43.62948766243854,42.4239275261887,39.53036060639892
412,8/20/2021,44.029999,0.002273739,0.0029628,-0.001728266,42.55330272002764,41.38093243192848,38.56632584089516
413,8/23/2021,45.529999,0.03350023,0.002958624,-0.001642966,42.65169219048872,41.476268968109025,38.66975709839431
414,8/24/2021,47.119999,0.034326091,0.002954595,-0.001556085,44.1100788991276,42.89723795625795,39.995353975999436
415,8/25/2021,47.59,0.009925137,0.002947792,-0.001528419,45.652803441547896,44.39260566099391,41.379606124936345
416,8/26/2021,47.009998,-0.012262353,0.002940982,-0.001554222,46.114737040769256,44.851189203049984,41.82658053286396
417,8/27/2021,47.709999,0.014780696,0.002934568,-0.001515049,45.55329305355375,44.308575575119214,41.3115550357263
418,8/30/2021,45.91,-0.03845804,0.002930805,-0.00160343,46.23088811826853,44.96732616072922,41.93115308602788
419,8/31/2021,46.509998,0.012984342,0.002924316,-0.001568614,44.48613678920957,43.267998848073944,40.35682710294862
420,9/1/2021,46.189999,-0.006903997,0.002917421,-0.001581317,45.084086744645106,43.84958130296166,40.89280430862885
421,9/2/2021,46.759998,0.012264791,0.002910946,-0.001548429,44.76581617705604,43.54757543732845,40.61371812698954
422,9/3/2021,46.220001,-0.011615467,0.002904288,-0.001572284,45.31869259680845,44.084887036023694,41.116561864850105
423,9/7/2021,46.57,0.007543931,0.002897618,-0.001550733,44.79094897969877,43.573200481036075,40.637115838069015
424,9/8/2021,45.529999,-0.02258513,0.002891825,-0.001600342,45.13800162055761,43.91106397869491,40.95710830690816
425,9/9/2021,46.580002,0.02279988,0.002886418,-0.00154293,44.130987844290985,42.93182784495938,40.05477748030848
426,9/10/2021,44.34,-0.049284103,0.00288498,-0.001654999,45.149786402495835,43.92237428849947,40.98491624491618
427,9/13/2021,44.84,0.011213394,0.002878611,-0.001624862,42.969601745270296,41.80262537754428,39.001518397558215
428,9/14/2021,43.869999,-0.021869906,0.00287284,-0.001672163,43.463894014969306,42.287110851016436,39.46191655516632
429,9/15/2021,43.860001,-0.000227927,0.002866149,-0.001668797,42.52558080102466,41.37285077217148,38.62386366001455
430,9/16/2021,44.470001,0.013812061,0.002860039,-0.001632795,42.51024447052626,41.35487709068841,38.60760026875977
431,9/17/2021,44.540001,0.001572857,0.002853427,-0.001625357,43.10876376116938,41.94395211160922,39.153835749408174
432,9/20/2021,45.27,0.016256877,0.00284756,-0.001583963,43.17626674262375,42.01495382077265,39.21337330119423
433,9/21/2021,44.450001,-0.018279577,0.002841626,-0.001622521,43.884331735018144,42.702346002642585,39.86799964183478
434,9/22/2021,45.68,0.027295581,0.002837001,-0.001555889,43.09586513675321,41.93279087193951,39.14676440853303
435,9/23/2021,47.470001,0.038437388,0.002834148,-0.001463951,44.29244287811191,43.10027609491867,40.23557099517032
436,9/24/2021,48.790001,0.027427441,0.002829558,-0.001397686,46.027710960352856,44.79225601542489,41.83431910714573
437,9/27/2021,49.080002,0.005926266,0.002823205,-0.001380927,47.3086317104368,46.03749980290352,43.00097655829471
438,9/28/2021,48.68,-0.008183392,0.002816865,-0.001396457,47.60332014633477,46.32423673225406,43.25732047233152
439,9/29/2021,48.709999,0.000616059,0.002810457,-0.001391873,47.215187789437444,45.942707647930774,42.90791519847557
440,9/30/2021,47.57,-0.023682017,0.002805197,-0.001442532,47.24119624602152,45.9761024541688,42.92754090580335
441,10/1/2021,51.34,0.076267865,0.002812498,-0.001266318,46.138818022480876,44.90490647464386,41.937692669085635
442,10/4/2021,51.299999,-0.000779443,0.002806136,-0.001265217,49.792057819775046,48.45863879642687,45.246884424978965
443,10/5/2021,50.880001,-0.008220794,0.00279991,-0.001280918,49.764989732453415,48.43525143242313,45.23123267744717
444,10/6/2021,50.220001,-0.013056565,0.002793916,-0.00130744,49.356282307219146,48.0367042283182,44.87656195877564
445,10/7/2021,49.52,-0.014036745,0.002788001,-0.001336045,48.71261990768784,47.41627768133863,44.289412330159955
446,10/8/2021,49.16,-0.007296344,0.002781829,-0.001349409,48.03096862864269,46.75316740891192,43.68755108043187
447,10/11/2021,49.18,0.000406752,0.002775613,-0.00134548,47.687057566829736,46.417640473234464,43.370297887887915
448,10/12/2021,49.669998,0.009914052,0.002769699,-0.001320347,47.7081854485763,46.436675914854874,43.40446753168329
449,10/13/2021,47.880001,-0.036703187,0.002766313,-0.001399151,48.19037567409473,46.9124208099986,43.82658101644897
450,10/14/2021,47.91,0.000626349,0.002760175,-0.00139465,46.44521911863701,45.20734782902143,42.259233374819054
451,10/15/2021,48.0,0.00187676,0.002754078,-0.001387396,46.48347350211365,45.24332778074015,42.27626310471893
452,10/18/2021,47.169998,-0.017442956,0.002748554,-0.001422917,46.569650335831525,45.33096477027241,42.37672174280038
453,10/19/2021,46.220001,-0.020345428,0.002743275,-0.001464689,45.76568973837901,44.548666986430504,41.644731651195976
454,10/20/2021,45.950001,-0.005858756,0.002737275,-0.001474367,44.84520359092912,43.65751321181124,40.81599983081254
455,10/21/2021,46.720001,0.016618489,0.002731977,-0.001434603,44.579773030951635,43.40156026078264,40.56102437169317
456,10/22/2021,46.73,0.000213997,0.002725992,-0.001430987,45.324811474779594,44.12877499055903,41.2427963079192
457,10/25/2021,46.650002,-0.001713387,0.002720027,-0.001431605,45.34313816943422,44.148545022338354,41.27598835193586
458,10/26/2021,46.790001,0.002996556,0.002714131,-0.001421937,45.264144740776985,44.073033527829516,41.20851712262195
459,10/27/2021,45.82,-0.020948849,0.002709047,-0.001464479,45.39668739369269,44.204350100387686,41.336020752115516
460,10/28/2021,46.009998,0.004138044,0.002703226,-0.0014523,44.45763852357087,43.28734353739442,40.48172335714835
461,10/29/2021,46.139999,0.00282151,0.002697401,-0.001443029,44.64287066517714,43.469331632467174,40.65251714449947
462,11/1/2021,48.049999,0.040561884,0.002695374,-0.001352109,44.7805941994041,43.606893918149076,40.7839269996255
463,11/2/2021,47.98,-0.001457857,0.002689552,-0.001352338,46.63084860940181,45.4105749015835,42.46180088658248
464,11/3/2021,49.049999,0.022055908,0.002684934,-0.001301889,46.56593113685217,45.347753422290346,42.4152813903455
465,11/4/2021,49.139999,0.001833181,0.002679181,-0.001295147,47.60540213496476,46.36220605694109,43.35372290072162
466,11/5/2021,52.709999,0.070131825,0.002684356,-0.00114187,47.699980884905195,46.450878312815654,43.461970243802554
467,11/8/2021,53.110001,0.007560081,0.00267877,-0.001123236,51.1698386817668,49.830202966808564,46.6149986573696
468,11/9/2021,52.810001,-0.005664668,0.00267309,-0.00113294,51.55928196399088,50.20683172164234,46.967722224576406
469,11/10/2021,51.77,-0.019889755,0.002668139,-0.001172933,51.27023123061722,49.926930328012844,46.697329888682056
470,11/11/2021,51.34,-0.008340655,0.002662571,-0.001188184,50.2637235294748,48.94630050114806,45.7922266313447
471,11/12/2021,49.830002,-0.029852923,0.002658659,-0.001249043,49.83706292214343,48.53846010228508,45.404071813930045
472,11/15/2021,50.48,0.012959966,0.002653453,-0.001218939,48.37278861304659,47.11844802648914,44.08378629243848
473,11/16/2021,49.200001,-0.025683574,0.002649106,-0.001270662,49.0074280751598,47.73528984271042,44.67016812740594
474,11/17/2021,48.740002,-0.009393555,0.002643656,-0.001287799,47.76405753881806,46.52126185057822,43.52967511472884
475,11/18/2021,47.43,-0.027245149,0.002639506,-0.001342446,47.321792481839154,46.096436167907946,43.1384728964489
476,11/19/2021,46.110001,-0.028225072,0.002635476,-0.001398922,46.04540247728982,44.84944967129552,41.97196182186487
477,11/22/2021,46.48,0.007992245,0.002630135,-0.001379234,44.762870063565884,43.605532639184716,40.79708203654573
478,11/23/2021,46.700001,0.004722074,0.002624711,-0.001366469,45.125794984544974,43.95605128503007,41.15131521784025
479,11/24/2021,46.73,0.000642171,0.002619239,-0.001362276,45.34871662897479,44.17236552938218,41.337061929783374
480,11/26/2021,42.259998,-0.100545392,0.002634234,-0.001568908,45.373114688411334,44.19859433605809,41.36899662391979
481,11/29/2021,42.540001,0.006603868,0.002628896,-0.001551916,41.01579400556538,39.94945310056868,37.40069712729209
482,11/30/2021,42.259998,-0.006603868,0.002623495,-0.001562398,41.29168648994319,40.22281891935379,37.642610522870456
483,12/1/2021,39.060001,-0.078742014,0.002630371,-0.00172219,41.02653604640462,39.964499587209644,37.412856427774756
484,12/2/2021,41.639999,0.063962269,0.002633832,-0.001586478,37.90199200041777,36.91913496737657,34.554599633712655
485,12/3/2021,40.610001,-0.025046853,0.002629534,-0.00163485,40.41941585019926,39.370444270964605,36.852128825046705
486,12/6/2021,43.990002,0.079948015,0.00263779,-0.001466984,39.41083096153791,38.38878653214296,35.93914326617192
487,12/7/2021,43.41,-0.013272552,0.002632659,-0.001491225,42.697537932797694,41.594091860263106,38.93203717448959
488,12/8/2021,45.25,0.041512841,0.002631046,-0.001403102,42.14163356151143,41.04394479702792,38.41509690925545
489,12/9/2021,44.439999,-0.018062728,0.002626232,-0.001437171,43.93039541815961,42.79276428432274,40.06101395530159
490,12/10/2021,44.049999,-0.008814613,0.002620983,-0.001452227,43.144417516379605,42.02405637020261,39.34575957180788
491,12/13/2021,41.740002,-0.05386538,0.002621229,-0.001558975,42.76644054906438,41.659618744190965,38.99491200631399
492,12/14/2021,41.380001,-0.008662253,0.002616003,-0.001573412,40.51504119379274,39.466550066368995,36.93734798032163
493,12/15/2021,41.5,0.002895731,0.002610738,-0.001564347,40.17082905036093,39.13276460690043,36.64219161723461
494,12/16/2021,40.049999,-0.035564779,0.002607788,-0.001633174,40.29122846121744,39.248369176836476,36.72942765735056
495,12/17/2021,40.779999,0.018063092,0.002603302,-0.001593384,38.872647349287874,37.869178630225996,35.46254614041735
496,12/20/2021,41.099998,0.007816332,0.002598232,-0.001574412,39.59636176860482,38.57011122677495,36.109772553090544
497,12/21/2021,43.93,0.066589385,0.002602334,-0.001437262,39.899035723378766,38.8766245352169,36.40601104036207
498,12/22/2021,44.57,0.014463529,0.002597615,-0.001405333,42.64908536917515,41.5491867477038,38.90606070620947
499,12/23/2021,44.869999,0.006708411,0.002592541,-0.001389073,43.2832200595067,42.166462732978246,39.480814496881955
500,12/27/2021,44.580002,-0.006484025,0.002587407,-0.001399262,43.56837169047937,42.450472635474824,39.75621333256511
501,12/28/2021,45.27,0.015359189,0.002582802,-0.001365812,43.2945837402475,42.186161563916436,39.5025288686342
502,12/29/2021,44.43,-0.018729645,0.002578257,-0.001400402,43.95912013140229,42.83039002844969,40.11489781252144
503,12/30/2021,44.130001,-0.006775071,0.002573188,-0.001411087,43.150768155623034,42.041002685375155,39.37006688699064
504,12/31/2021,43.779999,-0.007962777,0.002568168,-0.001424086,42.86022485345131,41.76150423413344,39.109583390541594
505,1/3/2022,45.490002,0.038315496,0.002566203,-0.001345394,42.5182250172011,41.42696173660659,38.79877073084632
506,1/4/2022,46.25,0.016568898,0.002561765,-0.00130999,44.18145046515553,43.05365064745345,40.334508945403876
507,1/5/2022,45.779999,-0.010214171,0.002556868,-0.001327553,44.92666929347764,43.77884581452176,41.018140247927676
508,1/6/2022,45.77,-0.000218438,0.002551837,-0.00132537,44.459054070327184,43.321586225919525,40.598449301396144
