,Date,HD,PDR,VAR,AVG,VAR70,VAR85,VAR99
267,1/25/2021,285.079987,0.003795559,0.000754629,0.000976363,280.0922535556634,276.17353360307186,266.5065936233415
268,1/26/2021,282.600006,-0.008737306,0.000752164,0.000940118,281.1672271666542,277.2504788245341,267.6289915748652
269,1/27/2021,274.049988,-0.030721964,0.000753081,0.000822415,278.7337901641005,274.8443311207903,265.29936867724905
270,1/28/2021,278.049988,0.014490383,0.000750981,0.000873037,270.25878786760427,266.4792984460033,257.15533694800587
271,1/29/2021,270.820007,-0.026346491,0.000750934,0.000772596,274.2238603227902,270.40076326668964,261.05883868726966
272,2/1/2021,270.070007,-0.002773209,0.000748219,0.00075956,267.0631077541213,263.33522768017457,254.22189054287747
273,2/2/2021,272.160004,0.007708933,0.000745655,0.000785015,266.32893242178494,262.6239880631226,253.51465901707456
274,2/3/2021,274.170013,0.007358256,0.00074309,0.000809005,268.40282292362303,264.66303784663205,255.51985434263472
275,2/4/2021,278.820007,0.016818038,0.000741317,0.00086722,270.38879277584783,266.6556626790432,257.36950849588317
276,2/5/2021,278.859985,0.000143373,0.000738633,0.000864597,274.9977282252871,271.1930330634244,261.8658934944563
277,2/8/2021,280.029999,0.004186927,0.000736006,0.000876591,275.05235842207566,271.2371821662171,261.89902078524426
278,2/9/2021,276.769989,-0.01170994,0.000733926,0.000831316,276.20480045557014,272.39562448464847,263.05017652199206
279,2/10/2021,278.690002,0.006913264,0.000731428,0.000853115,273.00439566075664,269.24773253151136,260.0121191844617
280,2/11/2021,277.059998,-0.005865978,0.000728976,0.000829118,274.90730125854947,271.13526975712114,261.8120239703276
281,2/12/2021,277.51001,0.001622923,0.000726384,0.000831943,273.28629733671556,269.5195049121699,260.3487991431273
282,2/16/2021,275.390015,-0.007668675,0.000724064,0.000801799,273.74193298378725,269.99198517299857,260.7516546564463
283,2/17/2021,280.920013,0.019881648,0.000722787,0.000869219,271.65621963691865,267.93385433442654,258.743168229234
284,2/18/2021,283.049988,0.007553541,0.000720399,0.000892756,277.12834156771805,273.3337757781076,264.08937480065254
285,2/19/2021,279.640015,-0.012120403,0.000718463,0.000847095,279.2464498415223,275.4331145919529,266.01529903468537
286,2/22/2021,275.850006,-0.013645854,0.000716683,0.000796421,275.86380944067145,272.10992746831835,262.8245781325315
287,2/23/2021,267.23999,-0.031710168,0.000717855,0.000683157,272.1293494038625,268.42584741468374,259.2370800407879
288,2/24/2021,259.970001,-0.02758085,0.000718126,0.000585019,263.6054852458234,260.0159580806088,251.19796575566036
289,2/25/2021,255.25,-0.018322787,0.000716874,0.000519594,256.40802842669723,252.90437191506578,244.31937505057093
290,2/26/2021,258.339996,0.012033074,0.000714858,0.000559295,251.72932134248796,248.28936023008077,239.8470043672249
291,3/1/2021,261.619995,0.012616519,0.000712899,0.000600729,254.79767060778752,251.32676655197315,242.8827642597644
292,3/2/2021,260.290009,-0.005096622,0.000710568,0.000581218,258.02371017714955,254.53584087315843,245.90561319394368
293,3/3/2021,257.359985,-0.011320604,0.000708625,0.000540597,256.73985066493515,253.26231503739552,244.68421553424182
294,3/4/2021,250.929993,-0.025301837,0.000708479,0.000452698,253.84535109882685,250.42011990658855,241.96474780604618
295,3/5/2021,253.520004,0.010268743,0.000706402,0.000485972,247.4958857376139,244.14865407521427,235.8978511234537
296,3/8/2021,259.029999,0.02150115,0.000705503,0.000556969,250.04657176989787,246.66003015050077,238.3472570848755
297,3/9/2021,264.959991,0.022634956,0.000704763,0.000631306,255.47661375581302,252.02055377020358,243.55939882144006
298,3/10/2021,266.23999,0.004819283,0.000702457,0.00064536,261.3858642910772,257.8345577350896,249.149946463644
299,3/11/2021,268.850006,0.009755506,0.000700384,0.000675828,262.6570850520257,259.0996690984275,250.41892595392542
300,3/12/2021,273.100006,0.015684425,0.000698798,0.000725857,265.22984596832424,261.65373899419325,252.882859410314
301,3/15/2021,278.540009,0.019723657,0.000697671,0.000788973,269.4461109849152,265.8263749662231,256.9299424214427
302,3/16/2021,282.079987,0.012628965,0.000695824,0.000828178,274.8408902276446,271.1490707963237,262.08872366397753
303,3/17/2021,280.029999,-0.007293936,0.000693744,0.000801372,278.34702636379984,274.6135913090499,265.464467039205
304,3/18/2021,283.160004,0.011115386,0.000691811,0.0008353,276.3220994168009,272.6176152384865,263.4906007251662
305,3/19/2021,289.100006,0.020760547,0.00069084,0.000900629,279.41163016754086,275.674790795953,266.4854885925808
306,3/22/2021,288.940002,-0.000553609,0.00068859,0.000895876,285.3058160148642,281.4907796428716,272.1296855003405
307,3/23/2021,289.980011,0.003592932,0.00068637,0.000904662,285.1582637594964,281.35410261363654,272.0372420841802
308,3/24/2021,292.75,0.009507009,0.000684381,0.000932591,286.17391165248165,282.35671591767317,272.94009412706026
309,3/25/2021,297.179993,0.01501899,0.000682807,0.000978178,288.92827455229843,285.06805179608085,275.6291652692771
310,3/26/2021,303.809998,0.022064507,0.000682034,0.001046199,293.327063703511,289.4333863496428,279.7758855300741
311,3/29/2021,302.200012,-0.00531341,0.00067997,0.00102575,299.89362546162096,295.9138161272641,286.0920129511865
312,3/30/2021,304.820007,0.008632372,0.000677976,0.00105013,298.2941285595389,294.35196483641556,284.5869955246022
313,3/31/2021,305.25,0.001409652,0.00067581,0.001051279,300.90054876499914,296.9173764914279,287.101217613589
314,4/1/2021,307.75,0.008156652,0.000673818,0.001073907,301.34083109467525,297.35466800341396,287.53093334373125
315,4/5/2021,315.399994,0.02455389,0.000673424,0.001148447,303.8149849516852,299.81011059629856,289.9422610881477
316,4/6/2021,313.779999,-0.005149555,0.000671418,0.001128516,311.38128346438634,307.28548657142346,297.1815321661766
317,4/7/2021,312.470001,-0.004183632,0.000669388,0.001111759,309.80347179063034,305.71233728826456,295.62048143428956
318,4/8/2021,314.429993,0.006252986,0.000667366,0.001127926,308.48296897637687,304.4178795068654,294.4079110559464
319,4/9/2021,319.230011,0.015150427,0.000665889,0.001171884,310.4387743261589,306.3650885270577,296.3315726484082
320,4/12/2021,320.790009,0.004874851,0.00066385,0.001183456,315.1750174725303,311.0547534062112,300.8813737282655
321,4/13/2021,320.399994,-0.001216535,0.0006618,0.001175979,316.7284215887078,312.5922818144679,302.31957166303863
322,4/14/2021,320.019989,-0.001186737,0.000659762,0.001168641,316.35502478310843,312.22119325037613,302.0804083115687
323,4/15/2021,322.73999,0.008463555,0.000657884,0.001191226,315.99051564319564,311.8498579935639,301.69509542750274
324,4/16/2021,328.079987,0.016410427,0.000656566,0.001238199,318.7063712168874,314.54468576639886,304.3160882691094
325,4/19/2021,326.850006,-0.003756073,0.000654622,0.001222832,324.00943429373626,319.7758590535162,309.38549928180515
326,4/20/2021,323.959991,-0.008881345,0.000652926,0.001191838,322.7653266704746,318.5543314935605,308.3122871529076
327,4/21/2021,325.950012,0.006124009,0.000651004,0.001206921,319.9179479398787,315.7483394178767,305.52132053814296
328,4/22/2021,321.459991,-0.013870941,0.00064971,0.001160952,321.9170057482617,317.7305734731879,307.46105042808705
329,4/23/2021,323.890015,0.007530907,0.000647858,0.001180313,317.4511892460271,313.3277145862674,303.18748996952496
330,4/26/2021,319.98999,-0.012114284,0.000646429,0.001140027,319.8819678313897,315.7513403554927,305.5132794835809
331,4/27/2021,320.589996,0.001873322,0.000644478,0.001142242,316.01144140473264,311.92521385715935,301.85008996857425
332,4/28/2021,319.709991,-0.002748729,0.000642582,0.001130522,316.6042128534848,312.52449492746314,302.47951970477135
333,4/29/2021,325.339996,0.01745647,0.00064145,0.001179549,315.75595051579626,311.69166492380157,301.6448131114265
334,4/30/2021,323.670013,-0.005146259,0.000639649,0.00116061,321.33676207139706,317.209805101772,307.0285769594605
335,5/3/2021,330.269989,0.02018595,0.000638817,0.001217402,319.67687453207725,315.5687955195664,305.4025492697755
336,5/4/2021,332.769989,0.007541059,0.000637035,0.001236222,326.22338791096803,322.02704855921735,311.71226799752554
337,5/5/2021,332.049988,-0.002166004,0.000635179,0.001226126,328.7056220198826,324.495765481792,314.1350468482864
338,5/6/2021,337.579987,0.016516957,0.000633989,0.001271366,327.9884464301197,323.7891908875141,313.43930129898115
339,5/7/2021,339.25,0.004934818,0.000632158,0.001282172,333.47151336001616,329.19082367689924,318.62964228554
340,5/10/2021,341.119995,0.005497008,0.000630351,0.001294569,335.13102269463474,330.8490594785203,320.2718710545227
341,5/11/2021,330.660004,-0.031143638,0.000631579,0.001199442,336.9815148762622,332.67517691719485,322.0609782871493
342,5/12/2021,317.0,-0.042188895,0.000635221,0.001072576,326.6358420230961,322.46378803139436,312.1771964366447
343,5/13/2021,325.420013,0.026214922,0.000635207,0.001145877,313.0990523159309,309.07549830315253,299.16856075480723
344,5/14/2021,323.630005,-0.005515792,0.000633489,0.001126512,321.4067821176983,317.2947462671421,307.14201424535906
345,5/17/2021,320.01001,-0.011248627,0.000632095,0.001090642,319.6318814554781,315.54753904069526,305.4713467196605
346,5/18/2021,316.75,-0.010239457,0.000630638,0.001057896,316.06621241728783,312.00667193067903,302.0719106945305
347,5/19/2021,314.450012,-0.0072877,0.000629021,0.001033845,312.8410884014505,308.83721052345425,299.017912291316
348,5/20/2021,315.899994,0.00460057,0.00062725,0.001044094,310.5786054585811,306.61270571386086,296.88772652649766
349,5/21/2021,315.769989,-0.000411623,0.000625459,0.001039923,312.0062913766361,308.020967838279,298.16744415572674
350,5/24/2021,314.839996,-0.002949505,0.000623717,0.001028525,311.8893508006438,307.9199561437713,298.1343519691635
351,5/25/2021,316.75,0.006048259,0.000622012,0.001042826,310.97505670704373,307.02216108199474,297.2621788053106
352,5/26/2021,317.329987,0.001829382,0.000620246,0.00104506,312.8679162286857,308.88177385764254,299.11981272533427
353,5/27/2021,318.769989,0.004527604,0.000618523,0.001054926,313.4572960189712,309.472386675511,299.6855612458623
354,5/28/2021,318.910004,0.000439139,0.000616777,0.001053187,314.8699526805626,310.8716333301236,301.09467792272295
355,6/1/2021,316.309998,-0.008186205,0.00061528,0.00102716,315.02617887850903,311.0117797047847,301.1939712184568
356,6/2/2021,313.230011,-0.009784959,0.000613879,0.000996789,312.45068056215024,308.51416046331263,298.81986477793697
357,6/3/2021,311.429993,-0.005763209,0.000612287,0.000977853,309.3873688343819,305.48237365112107,295.87431756161965
358,6/4/2021,311.01001,-0.001349473,0.000610592,0.000971352,307.63118798870346,303.7531677444429,294.20960137507075
359,6/7/2021,309.959991,-0.00338187,0.000608943,0.000959227,307.2119874892541,303.3449543196255,293.8319410553385
360,6/8/2021,310.899994,0.00302807,0.000607264,0.000964973,306.17690708082955,302.3429079843716,292.88856002929646
361,6/9/2021,307.339996,-0.011516684,0.000606012,0.000930398,307.10869573755105,303.2590178184176,293.80331507285644
362,6/10/2021,308.309998,0.00315115,0.000604352,0.000936533,303.6043718563184,299.8153481485184,290.42897826558163
363,6/11/2021,310.769989,0.00794729,0.000602822,0.000955846,304.56251211109674,300.75976126668036,291.3906081710171
364,6/14/2021,309.320007,-0.004676691,0.000601252,0.000940372,306.996056568597,303.1716490608883,293.6860734091301
365,6/15/2021,306.450012,-0.009321713,0.000599893,0.000912257,305.56027550262064,301.7584819511427,292.3913352782665
366,6/16/2021,302.779999,-0.012048183,0.000598712,0.000876846,302.71898482271155,298.9601031294516,289.6326196164912
367,6/17/2021,303.119995,0.001122284,0.00059708,0.000877515,299.0910479201503,295.36400220933706,286.1542140020344
368,6/18/2021,302.609985,-0.001683952,0.000595476,0.000870554,299.4329924599418,295.7122860880809,286.5255590952545
369,6/21/2021,307.600006,0.016355459,0.00059451,0.000912519,298.9428742328954,295.22820677201724,286.11829576152354
370,6/22/2021,312.709991,0.016475958,0.000593556,0.000954582,303.8770762501826,300.10556558471956,290.8291238774661
371,6/23/2021,311.670013,-0.003331237,0.000592006,0.00094303,308.9599157415623,305.1157866245025,295.69028059948687
372,6/24/2021,311.839996,0.000545245,0.000590415,0.000941961,307.9145377407736,304.09912789941046,294.68231116147945
373,6/25/2021,313.630005,0.00572374,0.000588893,0.00095478,308.07894556456955,304.2732542694187,294.87449822508864
374,6/28/2021,314.279999,0.002070342,0.000587322,0.000957763,309.87101450256995,306.0436758900905,296.6155824652082
375,6/29/2021,318.23999,0.012521479,0.000586111,0.0009886,310.5183039684868,306.6853665413034,297.27961202064984
376,6/30/2021,318.890015,0.002040479,0.000584555,0.000991397,314.43733847371016,310.5673691692596,301.03156787864106
377,7/1/2021,321.540009,0.008275718,0.000583145,0.001010719,315.07948513887953,311.2261434478937,301.65880120291945
378,7/2/2021,322.700012,0.003601156,0.00058162,0.001017572,317.72129225219646,313.80189302249744,304.1912149069917
379,7/6/2021,319.26001,-0.010717287,0.000580448,0.000986609,318.8642834898381,314.9529167892961,305.28722810411006
380,7/7/2021,323.480011,0.013131473,0.000579307,0.00101857,315.4796015600974,311.61006841679216,302.1207414803569
381,7/8/2021,318.540009,-0.015389238,0.000578492,0.000975504,319.65949558745956,315.74135053640344,306.12539524609105
382,7/9/2021,322.089996,0.011082913,0.000577244,0.001001964,314.75710769052307,310.91902196930295,301.3721015294876
383,7/12/2021,321.73999,-0.001087262,0.000575748,0.000996509,318.2645163519966,314.36883927411213,304.7351697711214
384,7/13/2021,317.049988,-0.014684283,0.000574888,0.000955673,317.9555729430801,314.07133295702334,304.5522328522813
385,7/14/2021,319.220001,0.006821071,0.000573483,0.000970908,313.2864093708101,309.47021323219394,300.06601359268194
386,7/15/2021,322.709991,0.010873536,0.000572251,0.000996563,315.4495660797951,311.60434993603235,302.1059839683109
387,7/16/2021,321.540009,-0.003632078,0.000570828,0.000984602,318.92092936809746,315.04123412435234,305.4932688359287
388,7/19/2021,318.869995,-0.0083385,0.00056958,0.000960574,317.7652064104446,313.9024140766565,304.39682241755946
389,7/20/2021,325.350006,0.020118064,0.000569057,0.001009822,315.11444036279283,311.29217081659476,301.8391922642354
390,7/21/2021,326.359985,0.003099476,0.000567609,0.00101518,321.5322592601443,317.63612262092806,307.95203806848065
391,7/22/2021,326.660004,0.000918866,0.000566157,0.001014933,322.53513662215045,318.6359478785708,308.9594003630422
392,7/23/2021,332.839996,0.018741995,0.000565512,0.001060156,322.83347844115275,318.94088796003854,309.3057985180956
393,7/26/2021,331.179993,-0.004999869,0.000564167,0.001044736,328.98316261680526,324.9907291793249,315.17635993060793
394,7/27/2021,327.26001,-0.011907021,0.000563159,0.001011863,327.314603119756,323.3663332737551,313.5638574751083
395,7/28/2021,325.519989,-0.005331123,0.000561835,0.000995805,323.4525575693877,319.5498015102793,309.92438254356136
396,7/29/2021,327.429993,0.0058504,0.000560476,0.001008064,321.7349389834389,317.86591483693184,308.2811239664945
397,7/30/2021,328.190002,0.002318445,0.000559068,0.001011365,323.6012139614132,319.7014376920751,310.07935944136483
398,8/2/2021,327.220001,-0.002959984,0.000557703,0.001001386,324.3682794659223,320.47002130322124,310.8973529903149
399,8/3/2021,331.940002,0.014321505,0.000556749,0.00103477,323.4301269450212,319.5330750479351,309.97801575449665
400,8/4/2021,330.309998,-0.004922634,0.000555446,0.001019877,328.10436816998407,324.1483318219833,314.4224879413632
401,8/5/2021,333.109985,0.008441119,0.000554198,0.001038384,326.5050331049153,322.5846197777765,312.90008909150197
402,8/6/2021,329.839996,-0.009865044,0.000553114,0.001011261,329.27153652530137,325.3031940158715,315.54826898301883
403,8/9/2021,328.76001,-0.003279645,0.000551787,0.001000613,326.03781283180024,322.1527122202403,312.5030468156974
404,8/10/2021,331.480011,0.008239477,0.000550551,0.001018531,324.95186883321753,321.0686087510897,311.54306256003736
405,8/11/2021,337.0,0.016515421,0.000549783,0.001056795,327.6863770861704,323.76876600562855,314.1319804914381
406,8/12/2021,334.019989,-0.008882092,0.000548671,0.001032315,333.1396593477469,329.16701766724475,319.28474902166323
407,8/13/2021,331.320007,-0.008116142,0.000547528,0.001009837,330.1899955806262,326.25092295402015,316.62142407515233
408,8/16/2021,335.049988,0.011195042,0.00054644,0.001034801,327.5217799954249,323.60872635361875,313.9945858178674
409,8/17/2021,320.75,-0.043617735,0.000549967,0.000925626,331.2030406333173,327.25654167331163,317.56127919565387
410,8/18/2021,321.549988,0.002491012,0.000548632,0.000929444,317.0400141281782,313.24656900366034,303.9044819429384
411,8/19/2021,322.899994,0.004189644,0.000547322,0.000937377,317.8359362814659,314.0414308664277,304.67207158050593
412,8/20/2021,329.23999,0.019444279,0.000546823,0.000982296,319.18197725948124,315.36796012930404,305.9710991473774
413,8/23/2021,327.73999,-0.004566357,0.000545574,0.000968861,325.45054808710904,321.58531615135183,312.0530470839829
414,8/24/2021,324.899994,-0.008703156,0.000544481,0.000945499,323.9830927249146,320.13273886938265,310.6617067112632
415,8/25/2021,323.880005,-0.003144332,0.000543209,0.000935644,321.185796411354,317.37319632985253,307.9639112955978
416,8/26/2021,321.480011,-0.007437725,0.000542072,0.000915516,320.17577209606776,316.3720750062482,307.0053380090956
417,8/27/2021,323.380005,0.00589275,0.000540831,0.000927451,317.7864694579268,314.02459447508255,304.69533549869095
418,8/30/2021,327.100006,0.011437835,0.000539801,0.000952596,319.6593175018433,315.8796487774869,306.5211848839466
419,8/31/2021,326.179993,-0.002816598,0.000538546,0.0009436,323.3561787835779,319.53333733952246,310.1066445066955
420,9/1/2021,323.640015,-0.007817521,0.000537447,0.00092274,322.4575544333681,318.656244649397,309.21646373901467
421,9/2/2021,327.73999,0.012588747,0.000536492,0.000950451,319.9366032027049,316.1652464053589,306.8840064952974
422,9/3/2021,330.339996,0.007901834,0.000535335,0.000966923,324.004536516716,320.1757647149281,310.7488756845283
423,9/7/2021,328.950012,-0.004216615,0.000534133,0.000954669,326.60311031205526,322.7555360798927,313.29618852575663
424,9/8/2021,331.579987,0.007963269,0.000532989,0.000971198,325.204070407683,321.3726038915839,311.92755173144474
425,9/9/2021,331.769989,0.000572856,0.000531735,0.000970261,327.81738001381996,323.9628824489847,314.48232240253446
426,9/10/2021,331.950012,0.000542467,0.000530488,0.000969257,328.00266853952076,324.1483805593782,314.66050858073385
427,9/13/2021,335.450012,0.010488558,0.000529457,0.00099155,328.1972302586512,324.34204608629767,314.8412234854048
428,9/14/2021,333.119995,-0.006970179,0.000528368,0.000972948,331.6595336917049,327.7596352051677,318.1888493743069
429,9/15/2021,333.369995,0.000750199,0.000527136,0.000972429,329.370696085411,325.52163782457404,316.0101911746686
430,9/16/2021,336.390015,0.009018276,0.00052606,0.00099114,329.62821477131655,325.78390694596703,316.3153946088534
431,9/17/2021,335.670013,-0.002142673,0.000524863,0.000983869,332.61274034639655,328.72258920281274,319.1304390361353
432,9/20/2021,331.209991,-0.013375985,0.000524124,0.000950629,331.9048126266189,328.0399490520876,318.53694705508343
433,9/21/2021,334.220001,0.009046874,0.000523064,0.000969327,327.4816766902205,323.66722828801204,314.2257625399985
434,9/22/2021,335.929993,0.005103322,0.000521898,0.000978852,330.4642192611322,326.62288487531583,317.17429821152217
435,9/23/2021,335.910004,-5.95e-05,0.000520701,0.000976465,332.1796069320917,328.3199033765238,318.80443836617707
436,9/24/2021,337.48999,0.004692572,0.000519539,0.000984988,332.1456160235891,328.2960742545933,318.7649369386636
437,9/27/2021,341.410004,0.011548262,0.000518604,0.001009161,333.7307726097354,329.8501926071745,320.29636224620117
438,9/28/2021,333.799988,-0.022542138,0.000518684,0.000955391,337.61418413055236,333.68638445551176,323.9852871167644
439,9/29/2021,336.929993,0.009333198,0.000517662,0.000974474,330.06629266908743,326.2369626448546,316.8348460916365
440,9/30/2021,328.26001,-0.026069165,0.000518144,0.000913012,333.1633546126607,329.31492659464647,319.78892145373993
441,10/1/2021,329.859985,0.004862269,0.000517004,0.000921967,324.5813589521049,320.8232442393683,311.56035612327264
442,10/4/2021,326.470001,-0.010330213,0.00051612,0.000896509,326.1514993432184,322.37719777504856,313.0404690300956
443,10/5/2021,329.480011,0.009177624,0.00051511,0.000915203,322.81426832509436,319.08541735649385,309.85883264921523
444,10/6/2021,330.359985,0.002667236,0.000513956,0.000919149,325.81060320036545,322.05393661711486,312.73883214201066
445,10/7/2021,337.480011,0.021323358,0.000513735,0.000965001,326.6668980787093,322.90560676823696,313.6110124066128
446,10/8/2021,334.339996,-0.009347855,0.000512821,0.000941878,333.7486351116082,329.8866458592231,320.3799527801532
447,10/11/2021,336.970001,0.007835481,0.00051178,0.0009573,330.6300889267934,326.8220940958678,317.4063944667774
448,10/12/2021,337.799988,0.00246006,0.000510642,0.000960654,333.23511359569466,329.40025619285035,319.92485726631554
449,10/13/2021,338.279999,0.001419983,0.000509506,0.000961677,334.0451910057676,330.2048452730093,320.71512569549367
450,10/14/2021,344.049988,0.016913009,0.000508938,0.000997125,334.53667178681997,330.68748941887134,321.21330280583373
451,10/15/2021,350.410004,0.018316948,0.000508473,0.001035528,340.27052321672016,336.34374493653377,326.7174089648337
452,10/18/2021,355.01001,0.013042077,0.000507666,0.001062091,346.558746817594,342.5770772631047,332.7609032534156
453,10/19/2021,357.98999,0.008359039,0.000506663,0.001078199,351.11390118733476,347.08388471601086,337.16116296986655
454,10/20/2021,358.230011,0.000670244,0.000505547,0.0010773,354.08798752367784,350.02255484165534,340.0422005238888
455,10/21/2021,364.619995,0.017680433,0.00050504,0.001113791,354.31953260866953,350.2678451156823,340.20813329414784
456,10/22/2021,365.98999,0.003750282,0.000503948,0.001119573,360.646048855085,356.53246319594217,346.3070942447227
457,10/25/2021,371.26001,0.014296669,0.000503224,0.001148406,362.0040775216347,357.8725971833067,347.6495765216123
458,10/26/2021,369.200012,-0.005564118,0.000502224,0.00113375,367.23618660284336,363.04888923629255,352.6891127239054
459,10/27/2021,372.320007,0.008415183,0.000501245,0.001149614,365.2076240398119,361.0496336013805,350.718723401009
460,10/28/2021,371.570007,-0.002016428,0.000500177,0.001142731,368.2858304370003,364.09835598023056,353.7585664429202
461,10/29/2021,371.73999,0.000457368,0.000499093,0.001141245,367.5577063737118,363.37471347515174,352.977393623834
462,11/1/2021,366.480011,-0.014250679,0.000498524,0.001107929,367.72800678194335,363.55167004279843,353.2508450398345
463,11/2/2021,367.290009,0.002207772,0.00049745,0.001110304,362.53107031217587,358.4047982943431,348.23486215618993
464,11/3/2021,368.970001,0.004563591,0.000496404,0.001117747,363.3332936269325,359.20538827318916,348.99732158929237
465,11/4/2021,372.179993,0.008662247,0.000495459,0.001133971,364.996542529089,360.857054186893,350.59950577744615
466,11/5/2021,368.399994,-0.010208301,0.000494671,0.001109632,368.17265262000666,364.0056906800499,353.7436686964231
467,11/8/2021,368.589996,0.000515616,0.000493612,0.00110836,364.4428044388704,360.31654086221135,350.11181496949126
468,11/9/2021,370.649994,0.005573301,0.0004926,0.0011179,364.63014992606605,360.50608675136624,350.28972305227677
469,11/10/2021,368.579987,-0.005600456,0.000491646,0.001103575,366.6832655225549,362.53699545922694,352.3516077817576
470,11/11/2021,367.630005,-0.002580738,0.000490629,0.001095736,364.61634348592327,360.5086529251364,350.3052575734864
471,11/12/2021,372.630005,0.013508972,0.000489913,0.001122091,363.69250034477386,359.5789816532542,349.48031556025745
472,11/15/2021,371.079987,-0.004168346,0.000488935,0.001110883,368.6675529145562,364.5028081344102,354.2447248776816
473,11/16/2021,392.329987,0.055685651,0.000494184,0.001226263,367.1398881636068,363.00363457025645,352.79273604633926
474,11/17/2021,394.850006,0.006402672,0.000493198,0.001237184,388.1469850414271,383.76387891006453,372.89935778206785
475,11/18/2021,405.850006,0.027477687,0.000493606,0.001292427,390.6784477049853,386.2503369866979,375.3361482367076
476,11/19/2021,408.690002,0.006973279,0.000492637,0.001304361,401.5631637517234,397.0154455944241,385.78627982715324
477,11/22/2021,408.790009,0.000244671,0.000491607,0.00130214,404.4175738607361,399.8360835939901,388.5424943570533
478,11/23/2021,408.369995,-0.001027985,0.00049059,0.001297265,404.4893376045058,399.93749217837353,388.6575227734643
479,11/24/2021,412.109985,0.009116654,0.000489693,0.001313589,404.0677314655252,399.5225793509097,388.2626439007799
480,11/26/2021,402.700012,-0.02309837,0.000489912,0.001262731,407.7872490834927,403.1920465218195,391.8333788166572
481,11/29/2021,406.820007,0.010178947,0.000489058,0.001281268,398.4494427114661,393.95714053620424,382.8409046637344
482,11/30/2021,400.609985,-0.015382496,0.000488618,0.001246696,402.57421030491577,398.0513537483872,386.7983484635796
483,12/1/2021,400.420013,-0.000474319,0.000487613,0.001243133,396.38149094588334,391.90524270490005,380.86335518972066
484,12/2/2021,407.769989,0.018189234,0.000487197,0.001278145,396.20589561668714,391.7444120943434,380.78794647470767
485,12/3/2021,407.809998,9.81e-05,0.000486196,0.001275712,403.48683969901236,398.97705014361867,387.7805723044633
486,12/6/2021,415.700012,0.0191625,0.000485852,0.001312516,403.5406687319243,399.0014477593964,387.82020402884496
487,12/7/2021,416.179993,0.001153967,0.000484855,0.001312191,411.36720405057974,406.74771264540516,395.4026699814951
488,12/8/2021,411.25,-0.01191654,0.000484219,0.001285083,411.8488223169894,407.22796535504256,395.78730033928446
489,12/9/2021,411.339996,0.000218811,0.000483231,0.001282902,406.93609047278875,402.3895732481666,391.1090781233459
490,12/10/2021,415.399994,0.009821784,0.000482393,0.001300329,407.0595413988144,402.49265412779727,391.23892564176685
491,12/13/2021,405.23999,-0.024762437,0.000482791,0.001247248,411.056980958014,406.47229649918364,395.15419846804576
492,12/14/2021,402.200012,-0.007529952,0.000481966,0.001229408,400.98929596737366,396.51939404140506,385.3868181295753
493,12/15/2021,407.809998,0.013851868,0.000481311,0.001255011,397.977598201302,393.5303996513015,382.5476373971335
494,12/16/2021,399.529999,-0.020512521,0.000481294,0.001210947,403.5667377517816,399.05374611780843,387.95840066421414
495,12/17/2021,387.980011,-0.029335033,0.000482203,0.001149238,395.3410987393607,390.92928343517366,380.04049024187987
496,12/20/2021,389.399994,0.003653257,0.000481244,0.001154287,383.89034988116066,379.58808873681846,369.080960665674
497,12/21/2021,390.470001,0.002744067,0.00048028,0.001157485,385.28160696810653,380.9651959425795,370.3585625115841
498,12/22/2021,395.640015,0.0131536,0.000479604,0.001181574,386.3629574335545,382.0467799156596,371.40138330075774
499,12/23/2021,397.070007,0.00360786,0.000478655,0.001186436,391.4709600902948,387.1317475494406,376.36494827596886
500,12/27/2021,404.089996,0.01752501,0.00047823,0.001219113,392.91596153894943,388.53603274986637,377.6382032767038
501,12/28/2021,406.220001,0.005257272,0.000477308,0.001227174,399.8797882374406,395.42622604599933,384.43102453563733
502,12/29/2021,410.839996,0.011308947,0.00047656,0.001247257,401.969438413778,397.50975341016425,386.48990193269464
503,12/30/2021,409.940002,-0.002193022,0.000475636,0.001240417,406.55775872447884,402.0568553586179,390.9103386402123
504,12/31/2021,415.01001,0.012291828,0.000474934,0.001262345,405.6696214656723,401.17062441404636,390.0579545033408
505,1/3/2022,408.640015,-0.015468031,0.000474547,0.001229215,410.73440898419454,406.16646821880573,394.91797913594104
506,1/4/2022,412.839996,0.010225489,0.000473768,0.001246994,404.3958037309046,399.918987209614,388.8777540653702
507,1/5/2022,407.23999,-0.013657431,0.000473271,0.001217597,408.5737378043039,404.0412406707691,392.8237278798044
508,1/6/2022,405.76001,-0.003640791,0.000472386,0.001208033,403.0120617141055,398.56475215008726,387.5527555019471
509,1/7/2022,393.609985,-0.030401343,0.000473417,0.001145932,401.55850484532255,397.1115893290917,386.1467544763928
510,1/10/2022,387.459991,-0.015747939,0.000473047,0.001112807,389.49691105194444,385.1963492878418,374.53430566397725
511,1/11/2022,386.670013,-0.002040945,0.000472141,0.001106635,383.391879726102,379.15822489470236,368.69413848382976
512,1/12/2022,389.399994,0.007035428,0.000471287,0.001118215,382.60345016566345,378.3693197179375,367.9551681242522
513,1/13/2022,386.980011,-0.006234037,0.000470474,0.001103883,385.3381425332371,381.0919062907503,370.5316750435221
514,1/14/2022,372.0,-0.039479186,0.000472756,0.001024928,382.9159709975264,378.68144719663087,368.20430063208613
