,Date,INTC,PDR,VAR,AVG,VAR70,VAR85,VAR99
265,1/21/2021,62.459999,0.062597847,0.001147116,9.92e-05,57.599585919430915,56.61454495172547,54.201027736413344
266,1/22/2021,56.66,-0.097457841,0.001178449,-0.00026759,61.329396842754385,60.27590755468383,57.70089104198973
267,1/25/2021,55.439999,-0.021767158,0.00117576,-0.000348113,55.59907281209754,54.63340231413296,52.273690868648046
268,1/26/2021,55.209999,-0.004157259,0.001171426,-0.000362326,54.39680878555425,53.45172614101336,51.123275348368125
269,1/27/2021,53.59,-0.029781595,0.001170277,-0.000471691,54.175720802499605,53.233778809232675,50.934147374853126
270,1/28/2021,56.07,0.045238427,0.001173653,-0.000302395,52.57779259466012,51.667010780954435,49.43175749995495
271,1/29/2021,55.509998,-0.010037761,0.00116967,-0.000338319,55.026181095257336,54.06667671922686,51.731551275439344
272,2/1/2021,56.689999,0.021034662,0.001167043,-0.000259741,54.467933021029104,53.528503807669644,51.216168391372385
273,2/2/2021,58.0,0.0228452,0.001164717,-0.000175108,55.63740720620932,54.6747155131106,52.31338230539609
274,2/3/2021,57.68,-0.005532518,0.00116057,-0.000194661,56.92733889969721,55.94092407244879,53.53516444704267
275,2/4/2021,58.790001,0.019061296,0.001157694,-0.000124639,56.61629968099367,55.63757970304452,53.24643288209546
276,2/5/2021,58.18,-0.010430136,0.001153882,-0.000161978,57.710736198855436,56.71175119582028,54.2871996944616
277,2/8/2021,59.16,0.016703985,0.00115074,-0.00010109,57.11087335053011,56.12415823889492,53.71513636852444
278,2/9/2021,58.779999,-0.006443994,0.001146745,-0.000123906,58.07938064233023,57.077121850819466,54.61926013217174
279,2/10/2021,58.860001,0.001360116,0.001142642,-0.000118587,57.70212623927552,56.71082125439784,54.292404423852716
280,2/11/2021,60.66,0.030122742,0.001141816,-1.06e-05,57.786034925497546,56.787709168992535,54.36053801202789
281,2/12/2021,61.810001,0.018780678,0.001139005,5.63e-05,59.56045663838668,58.53918907136565,56.03108931805469
282,2/16/2021,62.470001,0.010621278,0.00113536,9.38e-05,60.69436371165528,59.65215918456552,57.12273390505287
283,2/17/2021,61.849998,-0.009974391,0.001131705,5.82e-05,61.34365321193283,60.29324892744001,57.735833630042585
284,2/18/2021,61.610001,-0.003887855,0.001127775,4.43e-05,60.73806041502173,59.69936396314408,57.165378899074994
285,2/19/2021,63.009998,0.022469201,0.001125576,0.000122968,60.503662538524395,59.46915942423295,56.96041389386371
286,2/22/2021,60.709999,-0.037185,0.00112649,-7.48e-06,61.881589093017226,60.826282457204854,58.25749800206667
287,2/23/2021,61.119999,0.006730716,0.001122723,1.6e-05,59.61483857894664,58.60049684977767,56.11845703367973
288,2/24/2021,63.189999,0.033306916,0.00112266,0.000131592,60.02185670357168,59.00226921695113,56.49779595928542
289,2/25/2021,60.400002,-0.045156907,0.001125847,-2.51e-05,62.061982057095506,61.00372402173937,58.42382766737298
290,2/26/2021,60.779999,0.006271633,0.001122101,-3.4e-06,59.30766172301115,58.30153105882142,55.83879426218503
291,3/1/2021,62.880001,0.033967393,0.001122197,0.000113336,59.69423996113468,58.67887310605943,56.19918801916756
292,3/2/2021,61.240002,-0.026427561,0.001120758,2.24e-05,61.75375399617997,60.706416029917456,58.139283362134854
293,3/3/2021,59.900002,-0.022124065,0.001118602,-5.31e-05,60.14652054816409,59.127096785025984,56.6298900785221
294,3/4/2021,58.330002,-0.026559963,0.001117178,-0.000143302,58.824346124473145,57.82303064474975,55.38661209302355
295,3/5/2021,60.740002,0.040485917,0.001118968,-5.58e-06,57.27501452872144,56.304367257247456,53.92442822288702
296,3/8/2021,59.849998,-0.014761094,0.001115921,-5.54e-05,59.65212706744058,58.63935292983582,56.15970807676439
297,3/9/2021,62.669998,0.046041434,0.001119294,9.98e-05,58.769998403774586,57.77084183231636,55.333464932776934
298,3/10/2021,62.25,-0.006724297,0.001115694,7.69e-05,61.55335831303599,60.509891408845164,57.95212251720149
299,3/11/2021,63.310001,0.016884775,0.001112904,0.000133096,61.13924429668154,60.099556568684186,57.56122954726209
300,3/12/2021,62.900002,-0.006497115,0.001109341,0.000110996,62.185460858178246,61.128734698117746,58.555026357028474
301,3/15/2021,63.790001,0.014050258,0.001106298,0.000157306,61.781969133147996,60.73403248071549,58.18937257742764
302,3/16/2021,64.779999,0.015400444,0.001103402,0.00020778,62.65929242254384,61.601592847011965,59.009661480461446
303,3/17/2021,65.779999,0.015318927,0.001100512,0.000257651,63.64179370228633,62.57106319421125,59.93714468252279
304,3/18/2021,63.73,-0.031660416,0.001100232,0.000152658,64.6228134494381,63.536161557893585,60.86865504947449
305,3/19/2021,63.759998,0.000470594,0.001096625,0.0001537,62.603420769422705,61.54889220281582,58.98103004498337
306,3/22/2021,65.629997,0.02890686,0.001095734,0.000247665,62.63828311515214,61.58104105866929,58.999580915776086
307,3/23/2021,63.48,-0.033307967,0.00109582,0.000138363,64.47942718723763,63.39571748647964,60.74177810341456
308,3/24/2021,62.040001,-0.022945541,0.001093987,6.34e-05,62.35813916855097,61.30768974144422,58.73945551615638
309,3/25/2021,62.02,-0.000322441,0.001090447,6.22e-05,60.94491712797487,59.92188730306158,57.422477250278455
310,3/26/2021,64.870003,0.0449284,0.001093402,0.000206896,60.92500159736424,59.908027389561866,57.412335814700036
311,3/29/2021,64.5,-0.00572009,0.001089999,0.000187838,63.731384805831496,62.661989690308836,60.04033856804419
312,3/30/2021,63.77,-0.011382363,0.001086933,0.000150754,63.37089012601715,62.30766220883161,59.712934861432025
313,3/31/2021,64.0,0.003600223,0.001083498,0.000161775,62.652203170331354,61.60422086173799,59.033373958381
314,4/1/2021,64.550003,0.00855708,0.001080271,0.000188512,62.883438675165145,61.82786590356329,59.25774494120175
315,4/5/2021,66.540001,0.030363122,0.001079723,0.000284304,63.42909268772206,62.36750762699615,59.78521199554552
316,4/6/2021,65.559998,-0.014837562,0.001077028,0.00023645,65.38779595302496,64.29846194414222,61.632737520418885
317,4/7/2021,66.25,0.010469741,0.001073959,0.000268732,64.42337018669579,63.3481693274567,60.72420983349541
318,4/8/2021,67.050003,0.01200319,0.001071014,0.000305633,65.10686010833157,64.01918832809255,61.36811509300459
319,4/9/2021,68.260002,0.017885318,0.001068622,0.000360741,65.89386183710762,64.79998917874263,62.123562962604616
320,4/12/2021,65.410004,-0.04264876,0.001071045,0.000226337,67.09317011303553,65.97918497994189,63.24917520267626
321,4/13/2021,65.220001,-0.002909027,0.001067739,0.000216569,64.27488811673243,63.20597614256123,60.59386861143305
322,4/14/2021,64.190002,-0.015918719,0.001065229,0.00016646,64.09509845492315,63.0284935144803,60.43595300602053
323,4/15/2021,65.019997,0.012847402,0.001062428,0.000205719,63.07018928841702,62.03031733366782,59.46605192992229
324,4/16/2021,64.75,-0.004161168,0.001059207,0.000192241,63.89309736882891,62.83667077126194,60.25212962349076
325,4/19/2021,63.630001,-0.017448628,0.001056903,0.000137962,63.63232418493378,62.58067022308176,59.997695590127506
326,4/20/2021,62.700001,-0.014723609,0.001054336,9.24e-05,62.5275154896771,61.49828127570128,58.982809285802674
327,4/21/2021,63.700001,0.015823115,0.001051866,0.00014048,61.61564231586474,60.598888873311274,58.11815426904837
328,4/22/2021,62.57,-0.017898648,0.001049649,8.55e-05,62.60022202497574,61.571512806160754,59.055758970011865
329,4/23/2021,59.240002,-0.054688907,0.00105555,-8.1e-05,61.48698991774349,60.47696348846974,57.99854955834023
330,4/26/2021,58.759998,-0.008135706,0.001052547,-0.000105413,58.201146857220984,57.24423928159858,54.890223843623644
331,4/27/2021,57.970001,-0.013535665,0.00104991,-0.000145987,57.73477185066883,56.78540839144442,54.46950973701622
332,4/28/2021,57.619999,-0.00605594,0.001046853,-0.000163788,56.95660601733387,56.01626388672625,53.72992021488152
333,4/29/2021,58.279999,0.011389252,0.001044109,-0.000129095,56.610520898808026,55.680351785664136,53.41144981825936
334,4/30/2021,57.529999,-0.012952431,0.001041474,-0.000167488,57.26321137756573,56.32587201722038,54.016752213145985
335,5/3/2021,57.259998,-0.004704269,0.001038426,-0.00018103,56.52601660850358,55.60222542093144,53.33139338545802
336,5/4/2021,56.900002,-0.006306888,0.001035447,-0.000199262,56.25951850965782,55.338136342690646,53.0917238754034
337,5/5/2021,56.849998,-0.000879191,0.001032376,-0.00020128,55.90654184010729,54.995646190429305,52.76151726680548
338,5/6/2021,57.189999,0.005962855,0.001029433,-0.000183043,55.85767221667862,54.94573126796913,52.719905305118424
339,5/7/2021,57.669998,0.008358033,0.001026611,-0.000157848,56.1916807542706,55.28336879210293,53.05081880035869
340,5/10/2021,55.970001,-0.029921222,0.00102619,-0.000245387,56.67025668202367,55.751283984737626,53.49198873759218
341,5/11/2021,55.040001,-0.016755639,0.001023977,-0.000293804,54.99526651025552,54.10201474950159,51.91395225220992
342,5/12/2021,53.619999,-0.026138098,0.001022931,-0.000369372,54.07804950831445,53.200196748781416,51.05204411177631
343,5/13/2021,54.009998,0.007247063,0.001020117,-0.000347167,52.68004499905087,51.82242560617258,49.71394248163833
344,5/14/2021,55.349998,0.024507445,0.001018942,-0.000274915,53.06862198546263,52.20794067996655,50.10267911232598
345,5/17/2021,55.330002,-0.00036133,0.001015989,-0.000275166,54.387143041813076,53.50302051066307,51.34861062472212
346,5/18/2021,54.84,-0.008895438,0.001013266,-0.00030008,54.37029522246204,53.49000644351272,51.33920264621931
347,5/19/2021,55.360001,0.009437475,0.001010619,-0.000272018,53.88766306237484,53.01781291811194,50.88365613737068
348,5/20/2021,55.950001,0.010601123,0.001008053,-0.000240773,54.399900918287294,53.52182521439275,51.37202755473107
349,5/21/2021,56.080002,0.002320826,0.001005184,-0.000233433,54.98668697801905,54.10349046011749,51.93419323015424
350,5/24/2021,56.959999,0.015569971,0.001003023,-0.000188281,55.11475443724628,54.2296526217805,52.04861583386196
351,5/25/2021,56.869999,-0.001581306,0.001000171,-0.000192249,55.98283082900905,55.08205460072061,52.88058534263901
352,5/26/2021,56.919998,0.000878794,0.000997333,-0.000189207,55.89525868166826,54.99859964582523,52.79452762799815
353,5/27/2021,57.73,0.014130231,0.000995087,-0.000148642,55.948096563372125,55.05009408202834,52.84728300667305
354,5/28/2021,57.119999,-0.010622669,0.000992585,-0.000178229,56.74422499542788,55.837158700366864,53.602829331472684
355,6/1/2021,56.889999,-0.004034739,0.000989831,-0.000189093,56.14544556787483,55.24634213668569,53.04612303465376
356,6/2/2021,57.48,0.0103175,0.00098736,-0.00015958,55.92466916504589,55.02679544593367,52.83253135075702
357,6/3/2021,56.240002,-0.021808778,0.000985903,-0.000220222,56.50607140874766,55.60315049082085,53.38280491344746
358,6/4/2021,57.369999,0.019893218,0.000984276,-0.000164039,55.28226337334638,54.400742456603815,52.23927368254823
359,6/7/2021,57.09,-0.004892531,0.000981596,-0.00017721,56.39900084128531,55.49804601336585,53.2981232719973
360,6/8/2021,57.0,-0.001577702,0.000978875,-0.000181101,56.12638510800714,55.232094708771406,53.01919105191643
361,6/9/2021,57.0,0.0,0.000976164,-0.000180599,56.03727128026845,55.14558016028607,52.959014224268806
362,6/10/2021,57.380001,0.00664456,0.000973595,-0.000161745,56.03568328300581,55.14573279456246,52.96407363652043
363,6/11/2021,57.849998,0.008157591,0.000971103,-0.000138827,56.41258993132673,55.52357794927112,53.31830101184583
364,6/14/2021,58.189999,0.005860082,0.000968534,-0.000122346,56.876007478013406,55.975685889015686,53.776923886694284
365,6/15/2021,57.990002,-0.003442885,0.000965911,-0.000131443,57.21427354777011,56.31090721434532,54.087464085824074
366,6/16/2021,57.220001,-0.013367111,0.000963749,-0.000167606,57.016252964712784,56.117502207558296,53.90805798091086
367,6/17/2021,57.18,-0.000699318,0.000961124,-0.000169055,56.26205965387551,55.374168319622164,53.20314069259634
368,6/18/2021,55.669998,-0.026762821,0.000960429,-0.000241321,56.218054337748725,55.33526091842957,53.16756223983119
369,6/21/2021,55.869999,0.003586179,0.000957865,-0.000230948,54.73508528507285,53.87198702733504,51.755474740942205
370,6/22/2021,55.869999,0.0,0.000955277,-0.000230324,54.92858707112125,54.06512727887142,51.959450983014406
371,6/23/2021,55.259998,-0.010978262,0.000953012,-0.000259294,54.92927469714837,54.066759492011116,51.957646161571546
372,6/24/2021,56.07,0.014551627,0.000951039,-0.00021948,54.32872678830123,53.48089398043531,51.38834790573631
373,6/25/2021,55.91,-0.002857655,0.000948508,-0.000226553,55.13473961513326,54.273595430473904,52.161952961190224
374,6/28/2021,57.48,0.027693806,0.00094805,-0.000151899,54.97845934370332,54.116229643294076,52.00505283383935
375,6/29/2021,56.75,-0.012781405,0.000945946,-0.000185578,56.521883293722034,55.64266633168221,53.47957933081786
376,6/30/2021,56.139999,-0.010807103,0.00094373,-0.000213827,55.80333374196989,54.931198507213956,52.802270230725895
377,7/1/2021,56.009998,-0.002318343,0.000941238,-0.000219409,55.205134942774265,54.34159063369727,52.23200621932158
378,7/2/2021,56.759998,0.013301607,0.00093923,-0.000183639,55.07720545142751,54.217381948895714,52.11780637338548
379,7/6/2021,56.09,-0.011874274,0.000937112,-0.000214485,55.814229278641946,54.94586791653728,52.818204933190934
380,7/7/2021,55.959999,-0.002320412,0.000934657,-0.000220027,55.15450725640983,54.29679277595511,52.18904586418917
381,7/8/2021,55.389999,-0.010238078,0.000932467,-0.000246321,55.03421210351806,54.17901418861152,52.08607153011832
382,7/9/2021,55.990002,0.010774085,0.000930343,-0.000217472,54.46864381693558,53.62220254989665,51.55681918455096
383,7/12/2021,56.73,0.013130032,0.000928378,-0.000182622,55.06653761260929,54.21297930976787,52.12119683840554
384,7/13/2021,56.869999,0.002464772,0.000925979,-0.000175728,55.79444528215327,54.92784659367332,52.82641947356825
385,7/14/2021,56.52,-0.006173386,0.000923667,-0.000191306,55.93418370510299,55.067496582022244,52.94920635811779
386,7/15/2021,55.810001,-0.012641475,0.000921674,-0.000223561,55.589603920676474,54.72679596983695,52.61646791739178
387,7/16/2021,54.970001,-0.015165483,0.000919868,-0.00026217,54.889419377519935,54.04556938589723,51.96844274650228
388,7/19/2021,54.639999,-0.006021403,0.000917583,-0.000277014,54.06217347990672,53.22807593149272,51.178464367969625
389,7/20/2021,55.240002,0.010921168,0.000915545,-0.000248227,53.74025906864226,52.9106143699959,50.8842658300784
390,7/21/2021,56.23,0.017763058,0.000914027,-0.000202044,54.33052721774128,53.49484482417712,51.45522029341304
391,7/22/2021,55.959999,-0.00481329,0.000911744,-0.000213837,55.30697689743116,54.45843356369107,52.38544579782386
392,7/23/2021,53.0,-0.054345218,0.000916874,-0.000351927,55.04025186958293,54.19698066291709,52.12452649264296
393,7/26/2021,54.310001,0.024416477,0.000916098,-0.000288904,52.12284845590447,51.32177254418155,49.340740097519664
394,7/27/2021,53.18,-0.021026005,0.000914862,-0.000341536,53.41605990163432,52.59278632934119,50.57443550461338
395,7/28/2021,53.07,-0.002070589,0.000912553,-0.000345913,52.30142434907529,51.49874980429958,49.52343683815391
396,7/29/2021,53.700001,0.011801223,0.00091062,-0.000315239,52.19525479582003,51.39291360690071,49.436122684323756
397,7/30/2021,53.720001,0.00037237,0.000908328,-0.000313507,52.81783456760175,52.00804704008226,50.02630445241808
398,8/2/2021,53.68,-0.000744898,0.000906046,-0.00031459,52.83682392833612,52.02816474176109,50.04161988451659
399,8/3/2021,54.060001,0.007054067,0.000903911,-0.000296123,52.79910295227449,51.99234058309973,50.00832317353818
400,8/4/2021,53.900002,-0.002964044,0.000901669,-0.000302792,53.17231684241825,52.35845717635281,50.371103777872015
401,8/5/2021,53.889999,-0.000185602,0.00089942,-0.0003025,53.01505974947946,52.20577676317278,50.221507664617725
402,8/6/2021,53.919998,0.000556516,0.000897185,-0.000300363,53.0098531100827,52.20160624378742,50.22388182231736
403,8/9/2021,54.049999,0.002408096,0.000894977,-0.000293643,53.03637351906379,52.22965729469734,50.25026530312001
404,8/10/2021,53.939999,-0.002037226,0.000892769,-0.000297958,53.17009651888158,52.361151103521244,50.37066128057088
405,8/11/2021,54.139999,0.003700967,0.000890604,-0.000288084,53.06076213184922,52.25501772651909,50.27315462272283
406,8/12/2021,53.540001,-0.011144209,0.0008887,-0.000314824,53.25841626101802,52.45213524214424,50.46757240549169
407,8/13/2021,53.490002,-0.000934299,0.000886517,-0.000316346,52.66961541211569,51.86933603307486,49.91428311741812
408,8/16/2021,53.470001,-0.00037399,0.000884344,-0.000316487,52.62267664166734,51.82620297556318,49.88222001554695
409,8/17/2021,52.689999,-0.014695102,0.000882686,-0.000351643,52.60249575361741,51.80908904088843,49.85559551147095
410,8/18/2021,52.189999,-0.009534779,0.000880739,-0.00037404,51.831837820488055,51.04770593854876,49.13470280692227
411,8/19/2021,52.439999,0.004778753,0.00087866,-0.000361503,51.34041594625772,50.566629384631256,48.67530560968742
412,8/20/2021,52.009998,-0.00823367,0.000876678,-0.00038061,51.5878293380453,50.80908465515839,48.90116129755204
413,8/23/2021,53.23,0.023186178,0.000875896,-0.000323548,51.16761638910898,50.397071275509916,48.50611417218949
414,8/24/2021,53.810001,0.010837195,0.000874081,-0.00029659,52.37113790873454,51.58303017637375,49.65106564008651
415,8/25/2021,53.810001,0.0,0.000871975,-0.000295875,52.94648687179923,52.14948848460931,50.193131486747156
416,8/26/2021,53.130001,-0.012717583,0.000870249,-0.000325735,52.9460916861563,52.15202478012652,50.20962826218965
417,8/27/2021,53.889999,0.014203154,0.000868667,-0.000290893,52.27812174649653,51.49489121322467,49.565774806233115
418,8/30/2021,53.939999,0.000927386,0.000866592,-0.000287979,53.0268559866844,52.231638538075536,50.27926838029537
419,8/31/2021,54.060001,0.00222226,0.000864539,-0.000281988,53.07687553205689,52.28414824228343,50.33952777116242
420,9/1/2021,53.669998,-0.00724041,0.000862596,-0.000298556,53.19502587505436,52.40162005801425,50.444475804729876
421,9/2/2021,53.73,0.001117356,0.000860552,-0.000295192,52.80965187337497,52.02036458692466,50.08372235564509
422,9/3/2021,53.509998,-0.00410299,0.000858547,-0.000304216,52.87154033160549,52.08319657526348,50.14896261475458
423,9/7/2021,53.650002,0.002612991,0.000856537,-0.000297319,52.655188159233354,51.86781736127504,49.94850862036827
424,9/8/2021,53.57,-0.001492296,0.00085452,-0.000300137,52.79337346803691,52.00829731975129,50.0851770834451
425,9/9/2021,53.400002,-0.003178426,0.000852529,-0.00030691,52.71998456675394,51.9359603671438,50.01601891477013
426,9/10/2021,53.84,0.008205902,0.000850697,-0.000286927,52.55074032904511,51.7717281573398,49.85558171003228
427,9/13/2021,54.990002,0.021134702,0.000849777,-0.000236759,52.98513932805875,52.20276622882659,50.26506034216075
428,9/14/2021,54.52,-0.00858378,0.000847954,-0.000256261,54.11925263654252,53.31608328762362,51.349386658106994
429,9/15/2021,55.119999,0.010945002,0.00084627,-0.000230151,53.65541339723432,52.86460225844704,50.91497135939196
430,9/16/2021,54.830002,-0.005275083,0.000844361,-0.000241884,54.25289199203502,53.44786889585778,51.47709998215575
431,9/17/2021,54.259998,-0.010450256,0.000842643,-0.000265569,53.96394520600258,53.16974718976711,51.212366892954385
432,9/20/2021,52.98,-0.023872787,0.000841979,-0.000320215,53.40662359224572,52.616382914884085,50.683578249861434
433,9/21/2021,52.869999,-0.002078433,0.000840042,-0.000324276,52.140840353130194,51.37257435343474,49.4754194849875
434,9/22/2021,53.5,0.011845603,0.000838447,-0.000296235,52.03103873014845,51.268584603152156,49.38303976105555
435,9/23/2021,54.029999,0.009857775,0.000836756,-0.000272892,52.65447629686267,51.88150390112088,49.983843251219014
436,9/24/2021,54.220001,0.003510433,0.000834869,-0.000264215,53.17954483347031,52.39569550753565,50.46873449757804
437,9/27/2021,54.66,0.008082318,0.000833118,-0.000245115,53.36733448415721,52.582155975541056,50.66470106258108
438,9/28/2021,54.0,-0.012148134,0.000831538,-0.000272291,53.80493310840584,53.01521463011662,51.07624871572553
439,9/29/2021,53.490002,-0.009489289,0.000829837,-0.000293286,53.1526993967319,52.37329045133914,50.461040604556665
440,9/30/2021,53.279999,-0.00393375,0.000827981,-0.00030156,52.64945519751722,51.880667659176055,49.981114385420625
441,10/1/2021,53.860001,0.010827098,0.000826384,-0.000276325,52.44634392537548,51.678942175981035,49.80463540052738
442,10/4/2021,53.470001,-0.007267338,0.000824625,-0.000292142,53.01887269581177,52.242983029434335,50.343272267917285
443,10/5/2021,53.950001,0.008936943,0.000822955,-0.000271309,52.63038888189266,51.862384102422205,49.97847423090328
444,10/6/2021,53.98,0.000555897,0.000821103,-0.000269446,53.109729230221184,52.334106290087036,50.43732959875513
445,10/7/2021,54.18,0.003698229,0.000819293,-0.00026053,53.140345575766354,52.364801678273494,50.46085628983006
446,10/8/2021,53.810001,-0.006852495,0.000817554,-0.00027531,53.333630101442374,52.55770357769587,50.664652911568474
447,10/11/2021,53.439999,-0.006899832,0.000815823,-0.00029013,52.971717170077255,52.2035777344294,50.31560952736986
448,10/12/2021,52.169998,-0.024051932,0.000815259,-0.000343169,52.605701973930294,51.842203739171005,49.96856349654936
449,10/13/2021,52.259998,0.001723643,0.000813453,-0.000338566,51.356275756519366,50.61270311783937,48.78139631393038
450,10/14/2021,53.900002,0.030899293,0.000813809,-0.000269149,51.44752278222227,50.70256346564478,48.880473887709606
451,10/15/2021,54.459999,0.010335954,0.000812253,-0.000245634,53.062976111211256,52.29538264709469,50.407451470896135
452,10/18/2021,54.470001,0.000183641,0.000810457,-0.000244684,53.61976206419765,52.844317921745905,50.92918090415879
453,10/19/2021,55.209999,0.013493968,0.000809083,-0.000214356,53.62750372697905,52.851411340452124,50.94799723853609
454,10/20/2021,55.369999,0.002893835,0.000807322,-0.00020751,54.358172990477485,53.577570578657955,51.6581948036957
455,10/21/2021,56.0,0.011313778,0.000805839,-0.000182189,54.5169333277201,53.728645172117446,51.80175963369154
456,10/22/2021,49.459999,-0.124187449,0.00083772,-0.00045413,55.14032382848298,54.34411742458727,52.38729893438033
457,10/25/2021,49.41,-0.001011409,0.000835888,-0.000455349,48.670341094057314,47.95683573445398,46.198684578221226
458,10/26/2021,48.279999,-0.023135457,0.000835183,-0.000504869,48.62082209740343,47.906822345085025,46.1478024982274
459,10/27/2021,47.889999,-0.008110682,0.000833489,-0.00052144,47.51102445885531,46.812439405910936,45.09380151105217
460,10/28/2021,48.080002,0.003959638,0.000831721,-0.000511698,47.124653087131115,46.433191405530295,44.73881364615164
461,10/29/2021,49.0,0.018953966,0.000830737,-0.000469473,47.313475765885755,46.62160528469236,44.919170664379436
462,11/1/2021,49.549999,0.011161942,0.000829231,-0.000444297,48.2222646915699,47.51381603241043,45.77817272153321
463,11/2/2021,49.860001,0.006236858,0.000827536,-0.000429867,48.767658395792715,48.054601971768705,46.303223711720854
464,11/3/2021,50.389999,0.010573625,0.000826013,-0.000406152,49.074128612461294,48.35817354403767,46.592172305577996
465,11/4/2021,50.310001,-0.001588838,0.00082424,-0.000408696,49.59762369226014,48.870235183354126,47.087726574081884
466,11/5/2021,50.919998,0.01205185,0.000822804,-0.000381957,49.52131839610959,48.797929165160134,47.019479905244225
467,11/8/2021,51.549999,0.012296457,0.000821385,-0.000354808,50.119765058135044,49.38798285294999,47.59465541615589
468,11/9/2021,51.200001,-0.006812639,0.000819719,-0.000368607,50.74250865969438,50.0018892227429,48.180418259962536
469,11/10/2021,50.759998,-0.008630948,0.000818116,-0.000386224,50.39720145263604,49.660711304931525,47.85351872320039
470,11/11/2021,50.529999,-0.004541404,0.000816412,-0.000395064,49.963150423433966,49.23612202213981,47.45024300247626
471,11/12/2021,50.310001,-0.004363315,0.000814712,-0.00040349,49.73938632733303,49.017322485978916,47.2484707144851
472,11/15/2021,50.32,0.000198728,0.000812987,-0.000402214,49.52095741796837,48.80176723373435,47.04496703535733
473,11/16/2021,50.610001,0.005746593,0.000811348,-0.000389214,49.533331567535946,48.81607455895183,47.04677501971412
474,11/17/2021,50.23,-0.007536747,0.000809744,-0.000404293,49.82185032395937,49.10169752539748,47.32654619421171
475,11/18/2021,49.68,-0.01101002,0.000808275,-0.000426621,49.4474468949316,48.732775807170036,46.978709287098155
476,11/19/2021,49.52,-0.003225809,0.000806594,-0.000432502,48.904460090721386,48.1960302878146,46.45953782362598
477,11/22/2021,49.830002,0.006240624,0.000804996,-0.000418512,48.74702111654876,48.044658693419684,46.30761161917002
478,11/23/2021,49.099998,-0.014758258,0.000803741,-0.000448511,49.05210638062653,48.34519198381521,46.60778010666462
479,11/24/2021,49.759998,0.013352414,0.00080246,-0.0004197,48.33689624246978,47.63856962715634,45.93010986106405
480,11/26/2021,48.779999,-0.019891036,0.000801576,-0.000460265,48.987625222885306,48.281283074090204,46.5553883942772
481,11/29/2021,50.0,0.024702633,0.000801224,-0.000407951,48.01591599579814,47.32607354688198,45.62596795458287
482,11/30/2021,49.200001,-0.016129362,0.000800073,-0.000440568,49.22542403880677,48.516122033662384,46.7740149844523
483,12/1/2021,48.599998,-0.012270154,0.000798706,-0.00046506,48.43550241209401,47.73526206879193,46.02323082768225
484,12/2/2021,49.5,0.01834918,0.000797785,-0.000426188,47.846163288306066,47.156330684781445,45.468952105869
485,12/3/2021,49.25,-0.005063302,0.000796185,-0.000435749,48.736039144877154,48.03496294612456,46.3257405000172
486,12/6/2021,50.990002,0.034720207,0.000797084,-0.000363411,48.48381032136802,47.7856956165779,46.083525668423775
487,12/7/2021,52.57,0.030516041,0.000797402,-0.000300004,50.203460761887406,49.485465525306424,47.71363178993917
488,12/8/2021,51.75,-0.015721183,0.000796254,-0.000331605,51.760067765350186,51.0144134829437,49.18885878656435
489,12/9/2021,50.48,-0.024847214,0.000795852,-0.000381739,50.94950516483653,50.21962457416696,48.422305401072926
490,12/10/2021,50.59,0.00217671,0.000794241,-0.000376517,49.70021608057725,48.98762963472944,47.23627250982697
491,12/13/2021,50.0,-0.011730923,0.000792886,-0.000399642,49.80622519759174,49.09350002143645,47.33918906232252
492,12/14/2021,49.700001,-0.006018052,0.000791338,-0.000411062,49.23287973608065,48.52655913367458,46.781766359362045
493,12/15/2021,50.669998,0.019329027,0.000790522,-0.000371021,48.93158988752082,48.233142421054765,46.51360885867348
494,12/16/2021,50.830002,0.003152791,0.000788947,-0.000363888,49.88901063355286,49.174943226342,47.42272618589129
495,12/17/2021,50.619999,-0.004140035,0.000787382,-0.000371517,50.04682194042775,49.33351978629175,47.57344160230697
496,12/20/2021,49.599998,-0.020355942,0.000786598,-0.000411808,49.842487156513556,49.130895626615775,47.39078815995205
497,12/21/2021,50.77,0.023314836,0.000786145,-0.000364068,48.837153171087785,48.141074139113265,46.42569138871419
498,12/22/2021,50.970001,0.003931615,0.000784604,-0.000355442,49.991703628459035,49.27673108542128,47.518443134777755
499,12/23/2021,51.310001,0.00664844,0.00078313,-0.000341406,50.185460935303794,49.470924807398774,47.705283981555155
500,12/27/2021,51.939999,0.012203503,0.000781877,-0.000316317,50.52834066480855,49.81174602975933,48.042897003146365
501,12/28/2021,51.759998,-0.003471575,0.000780337,-0.000322614,51.14817775464344,50.41853230786149,48.63769084550199
502,12/29/2021,51.830002,0.001351559,0.000778788,-0.000319279,50.96980226861954,50.24749331407487,48.473640698478434
503,12/30/2021,51.740002,-0.001737955,0.000777243,-0.0003221,51.038472926460145,50.314669457677034,48.5367475256876
504,12/31/2021,51.5,-0.004649408,0.000775738,-0.000330686,50.953682185449495,50.2331704816567,48.459246292630084
505,1/3/2022,53.209999,0.032664522,0.000776354,-0.000265349,50.71548151030909,49.99802533646905,48.246380874453926
506,1/4/2022,53.139999,-0.001316408,0.000774822,-0.000267426,52.401945761442214,51.66245619435393,49.84166974315034
507,1/5/2022,53.869999,0.013643797,0.000773674,-0.000239988,52.33202578875779,51.591849705537044,49.7688575025934
508,1/6/2022,54.009998,0.002595459,0.000772167,-0.000234406,53.05780551840133,52.30545201697078,50.458551790079454
