,Date,CAH,PDR,VAR,AVG,VAR70,VAR85,VAR99
268,1/26/2021,55.48,0.008144123,0.000789283,0.000381348,54.21960913868482,53.442783519330945,51.5301871614164
269,1/27/2021,55.290001,-0.003430517,0.000786403,0.000367177,54.66903345411828,53.88843204504964,51.965696322307195
270,1/28/2021,55.57,0.005051409,0.000783571,0.000384526,54.48485745517289,53.70696849522299,51.79551744579266
271,1/29/2021,53.73,-0.033671983,0.000784944,0.000258857,54.7588889316013,53.982583952393064,52.061126798941906
272,2/1/2021,54.48,0.013862157,0.000782736,0.000308869,52.94266418310478,52.186019311476,50.32711935921874
273,2/2/2021,54.540001,0.001100734,0.000779871,0.000311769,53.68217595707489,52.91874123697757,51.038514376419684
274,2/3/2021,54.400002,-0.002570205,0.000777055,0.000301251,53.73963498803854,52.978775304228634,51.10973206201969
275,2/4/2021,55.98,0.028630293,0.000777137,0.000404266,53.605883161223495,52.843933746550356,50.974086140560765
276,2/5/2021,54.259998,-0.031207214,0.000777929,0.000289731,55.16564340375445,54.385577080867314,52.46785388542277
277,2/8/2021,52.91,-0.025194913,0.000777456,0.000197729,53.46581322777655,52.70951049675537,50.844459952752274
278,2/9/2021,52.950001,0.000755734,0.000774661,0.000199736,52.132304389073056,51.39439143293454,49.571457248030725
279,2/10/2021,53.060001,0.002075277,0.000771897,0.000206459,52.174575459023764,51.43827684341272,49.62289610239098
280,2/11/2021,52.41,-0.012325955,0.000769699,0.0001617,52.281974206394835,51.544004060336455,49.72675616893419
281,2/12/2021,51.860001,-0.010549613,0.000767367,0.000123582,51.6408330935039,50.91227660887027,49.118102933819145
282,2/16/2021,51.75,-0.002123367,0.000764663,0.000115614,51.09706114715545,50.37849612059294,48.615003944469116
283,2/17/2021,51.720001,-0.000579859,0.000761963,0.000113156,50.989126737508265,50.27229845209195,48.50786239850202
284,2/18/2021,51.369999,-0.006790248,0.000759447,8.88e-05,50.96256629527719,50.24665685834621,48.48578347694748
285,2/19/2021,52.0,0.012189394,0.000757295,0.000131306,50.61603998166966,49.90819423201305,48.16748421358434
286,2/22/2021,52.130001,0.002496899,0.000754666,0.000139578,51.24078517794897,50.52460772098207,48.76434167394386
287,2/23/2021,51.98,-0.002881589,0.000752068,0.000129051,51.37138040664479,50.65357242861542,48.89091194207697
288,2/24/2021,52.549999,0.010906049,0.000749859,0.000166471,51.22834868451562,50.5146310496151,48.76173558167242
289,2/25/2021,52.139999,-0.007832689,0.000747485,0.000138792,51.789326140682796,51.06659614124852,49.30039896541145
290,2/26/2021,51.52,-0.011962308,0.000745411,9.71e-05,51.38563463142017,50.671237720454485,48.91634475911033
291,3/1/2021,52.75,0.023593691,0.00074474,0.000177809,50.772426663158654,50.0672984627065,48.33843998962609
292,3/2/2021,52.970001,0.004161962,0.000742243,0.000191453,51.9895165984222,51.270582856999994,49.49734136663588
293,3/3/2021,53.25,0.00527207,0.000739798,0.000208793,52.20797366045019,51.48414898823271,49.7114771009017
294,3/4/2021,52.200001,-0.019915291,0.000738654,0.000140344,52.48477615287602,51.762939157939144,49.97137919389873
295,3/5/2021,53.490002,0.024412244,0.000738141,0.000222622,51.451884988751004,50.738821127920744,48.98863085928923
296,3/8/2021,54.700001,0.02236897,0.000737298,0.00029744,52.72409033185027,51.99723409136679,50.21612316307379
297,3/9/2021,54.310001,-0.007155337,0.000735002,0.000272347,53.92302100408016,53.17955871325812,51.34709851459086
298,3/10/2021,56.169998,0.03367438,0.000736267,0.000384434,53.54079733913335,52.80216120426472,50.995706479409066
299,3/11/2021,55.720001,-0.008043604,0.000734042,0.000356247,55.37556440206082,54.613309740238066,52.725368753293075
300,3/12/2021,57.349998,0.028833642,0.000734289,0.000451171,54.93636782307567,54.17958701314464,52.32192946357069
301,3/15/2021,58.0,0.011270202,0.000732237,0.000487115,56.545677108876845,55.76716717868852,53.85091160129997
302,3/16/2021,57.27,-0.012666084,0.000730383,0.000443561,57.19379023170373,56.40708024698385,54.4770826080592
303,3/17/2021,57.939999,0.011631049,0.000728385,0.000480484,56.47050421300632,55.694846351724905,53.790540231051196
304,3/18/2021,58.279999,0.005850989,0.000726083,0.00049815,57.13568689429406,56.35208934563112,54.4244321534138
305,3/19/2021,58.68,0.006839989,0.000723834,0.000518943,57.47397970556597,56.68689132386836,54.743534154251165
306,3/22/2021,59.139999,0.007808544,0.000721642,0.000542765,57.86426679267401,57.069988308124586,55.11242340946099
307,3/23/2021,57.700001,-0.024650307,0.000721352,0.000460703,58.32574431409532,57.528398047021895,55.561037887197244
308,3/24/2021,59.110001,0.024142941,0.000720825,0.000537593,56.90204709779157,56.12451813039748,54.21102128650444
309,3/25/2021,60.389999,0.02142338,0.000719899,0.000605185,58.292708720242686,57.495620955589544,55.53693058490388
310,3/26/2021,61.860001,0.024050272,0.000719344,0.000680814,59.56471105995938,58.74991557030209,56.740051323348844
311,3/29/2021,62.459999,0.009652552,0.000717289,0.000709662,61.01880432184825,60.18516905100929,58.14734212977036
312,3/30/2021,62.279999,-0.002886005,0.000715031,0.000698138,61.61345350849572,60.77257377926935,58.70876669382649
313,3/31/2021,60.75,-0.024873249,0.000714829,0.00061644,61.43104087757409,60.59383546720424,58.534423632911825
314,4/1/2021,60.880001,0.002137648,0.00071256,0.000621285,59.92078464791297,59.10955492922388,57.09820333647748
315,4/5/2021,60.540001,-0.00560041,0.000710421,0.000601533,60.05028882149426,59.23369509003389,57.23126566633236
316,4/6/2021,60.240002,-0.004967703,0.00070827,0.000583909,59.7153966541415,58.906248665142925,56.916900271873686
317,4/7/2021,60.700001,0.007607098,0.000706191,0.000606064,59.41940607036247,58.61522370636823,56.62963028994495
318,4/8/2021,59.25,-0.024177935,0.000705896,0.000528127,59.874850476300395,59.06208919426839,57.06977189178795
319,4/9/2021,60.049999,0.013411752,0.000704202,0.000568515,58.44248710523872,57.65204716129931,55.705953348828935
320,4/12/2021,60.860001,0.013398629,0.000702514,0.000608609,59.23353236330161,58.432305637371904,56.4729209776998
321,4/13/2021,60.139999,-0.011901,0.000700811,0.000569638,60.03478775379992,59.22546944065671,57.234564945691446
322,4/14/2021,60.82,0.011243521,0.000698988,0.000602787,59.32427259692658,58.52442379672308,56.57010717067532
323,4/15/2021,60.869999,0.000821744,0.000696824,0.000603465,60.00145562574231,59.19148766961696,57.204527958479865
324,4/16/2021,61.310001,0.007202552,0.000694807,0.000623832,60.045759640628276,59.243220885709206,57.26020661597098
325,4/19/2021,61.23,-0.001305713,0.000692681,0.000617895,60.48806203848616,59.67880238371502,57.68367606333499
326,4/20/2021,61.049999,-0.002944081,0.000690595,0.000606969,60.40762214342974,59.598903356094354,57.609623158903325
327,4/21/2021,61.709999,0.010752792,0.000688797,0.000637996,60.226261561247014,59.421038890025685,57.441228081716226
328,4/22/2021,60.689999,-0.016667053,0.000687607,0.000585236,60.88734723086707,60.07139358096685,58.07668229691999
329,4/23/2021,61.41,0.011793765,0.000685898,0.000619305,59.87266470325985,59.075835825808404,57.11497595161425
330,4/26/2021,60.48,-0.015259956,0.000684581,0.000571186,60.58908983259401,59.784701241272614,57.79539881215518
331,4/27/2021,59.759998,-0.011976225,0.000682987,0.000533278,59.669172989277946,58.87634632093177,56.91264555401589
332,4/28/2021,60.080002,0.005340533,0.000680999,0.000547758,58.9570269981418,58.17387354950521,56.250846651843716
333,4/29/2021,60.66,0.009607462,0.0006792,0.000574964,59.27752415519532,58.49123256790917,56.563514025657405
334,4/30/2021,60.34,-0.005289269,0.000677269,0.000557407,59.85293798254663,59.060117000513124,57.09502123951934
335,5/3/2021,61.549999,0.019854603,0.000676355,0.00061501,59.5351386724204,58.747977460907975,56.81389066268137
336,5/4/2021,62.02,0.007607077,0.000674488,0.00063582,60.73221975090104,59.9328129558683,57.95127276629235
337,5/5/2021,60.830002,-0.019373792,0.000673671,0.000576444,61.200032885728675,60.38849511103188,58.40386501629739
338,5/6/2021,56.540001,-0.073134751,0.000687705,0.000358364,60.02323882750953,59.232154352301585,57.277245917723484
339,5/7/2021,58.16,0.028249463,0.000687964,0.000440638,55.769770691890585,55.02564883694241,53.2016470109354
340,5/10/2021,58.330002,0.002918742,0.000685959,0.000447927,57.36790193997802,56.601090618133675,54.71652408907253
341,5/11/2021,56.169998,-0.037733804,0.00068821,0.000335957,57.53857826928603,56.7711342999335,54.88794695950455
342,5/12/2021,55.810001,-0.006429688,0.000686331,0.000316175,55.40299641248871,54.66379327806255,52.837732783457916
343,5/13/2021,56.099998,0.005182694,0.000684399,0.000330363,55.048661867315346,54.313686249795154,52.50474812298091
344,5/14/2021,56.34,0.004268986,0.000682454,0.000341812,55.338654720132126,54.604981231976524,52.79016772426318
345,5/17/2021,56.450001,0.001950546,0.000680484,0.000346475,55.571682769244354,54.83055170427067,53.01365924948115
346,5/18/2021,56.27,-0.003193775,0.000678553,0.000336243,55.68494119886197,54.947738379144035,53.13265574927445
347,5/19/2021,55.939999,-0.005881864,0.000676709,0.000318324,55.50428072485335,54.76969606868924,52.95785476648843
348,5/20/2021,57.049999,0.019648389,0.000675835,0.00037387,55.17733954819196,54.44729071521989,52.648665443594524
349,5/21/2021,57.34,0.005070402,0.000673961,0.000387327,56.281842302241415,55.53704574656982,53.6971723564959
350,5/24/2021,56.630001,-0.012459563,0.000672506,0.000350621,56.56718512910151,55.818559703314634,53.986359647607465
351,5/25/2021,55.619999,-0.017996067,0.000671546,0.000298352,55.866477703948725,55.129970706642005,53.30960227949926
352,5/26/2021,56.080002,0.008236448,0.000669817,0.000320903,54.86793186402937,54.14707022403439,52.36680084172762
353,5/27/2021,56.07,-0.000178368,0.00066792,0.000319489,55.32404484610774,54.596320631050595,52.80253536576777
354,5/28/2021,56.07,0.0,0.000666034,0.000318586,55.3159654339001,54.58800544761976,52.78832709798917
355,6/1/2021,55.560001,-0.009137374,0.000664409,0.00029195,55.319800690444346,54.59284217762469,52.79906246586997
356,6/2/2021,56.189999,0.011275251,0.00066288,0.000322802,54.81453763254204,54.0967325836715,52.326838937707706
357,6/3/2021,56.349998,0.002843418,0.000661041,0.000329862,55.43491645619117,54.71077211935149,52.92583995903065
358,6/4/2021,56.560001,0.003719834,0.000659227,0.000339331,55.5944553202722,54.86678263187133,53.074265931721655
359,6/7/2021,58.900002,0.040539085,0.000661879,0.000451308,55.80582431219043,55.07467768889946,53.267827744767196
360,6/8/2021,58.84,-0.001019229,0.000660047,0.000447224,58.116942409110756,57.355104185103094,55.4852124655423
361,6/9/2021,58.560001,-0.004770009,0.000658294,0.000432771,58.0601481989993,57.30137940874912,55.43786814881536
362,6/10/2021,60.009998,0.024459295,0.000658065,0.000499143,57.7806037293452,57.02618070500788,55.17257666666666
363,6/11/2021,59.310001,-0.011733239,0.000656664,0.000465445,59.22006252837584,58.44557696451692,56.540927249281346
364,6/14/2021,58.330002,-0.016661368,0.000655663,0.000418393,58.52987917157177,57.76621533998536,55.88997608896705
365,6/15/2021,58.27,-0.001029194,0.000653873,0.000414427,57.556536686944526,56.80763808839704,54.958493880838894
366,6/16/2021,57.5,-0.013302433,0.000652599,0.00037695,57.49807635631547,56.74865917701039,54.90051848351731
367,6/17/2021,57.389999,-0.001914893,0.000650835,0.000370705,56.73726494780648,55.99707743826336,54.17431384075112
368,6/18/2021,56.049999,-0.023625923,0.000650627,0.000305497,56.62934446570904,55.89780900748473,54.081593627474774
369,6/21/2021,56.68,0.011177283,0.000649183,0.000334959,55.303636761120735,54.585220377723495,52.82117812277192
370,6/22/2021,56.689999,0.000176396,0.000647429,0.000334531,55.92702306900972,55.19958038535593,53.419317486784244
371,6/23/2021,56.279999,-0.007258596,0.000645838,0.000314064,55.93985496661071,55.2168163836418,53.43984966740597
372,6/24/2021,56.189999,-0.001600427,0.000644112,0.000308918,55.53422221381587,54.817349938942186,53.052285545110045
373,6/25/2021,57.279999,0.019212718,0.000643341,0.000359598,55.447770527946616,54.73045832056682,52.966269845725314
374,6/28/2021,57.25,-0.000523863,0.000641623,0.000357236,56.523281148487875,55.79476420096469,53.99678764394581
375,6/29/2021,57.400002,0.002616696,0.000639925,0.000363261,56.49466881621207,55.767627838762536,53.97911810207698
376,6/30/2021,57.09,-0.005415368,0.000638312,0.000347893,56.645834600188984,55.92041989781349,54.11821367869289
377,7/1/2021,57.939999,0.014779005,0.00063717,0.000386171,56.34093979719091,55.61735353978042,53.8325478669478
378,7/2/2021,57.880001,-0.001036056,0.000635489,0.000382409,57.18354866471958,56.450558765487216,54.63588800693678
379,7/6/2021,56.950001,-0.016198212,0.000634536,0.00033866,57.1249920248143,56.392219551888836,54.58360682210761
380,7/7/2021,57.02,0.001228376,0.000632868,0.000341002,56.206390804933534,55.48471952897093,53.7077648876789
381,7/8/2021,56.619999,-0.007039821,0.00063135,0.00032163,56.27608686956072,55.5543507378046,53.78733893367203
382,7/9/2021,57.18,0.009841925,0.000629934,0.000346552,55.87728904609446,55.162872426239346,53.40203800093931
383,7/12/2021,57.439999,0.00453672,0.000628335,0.000357492,56.4350614662209,55.71273061421079,53.939462447607895
384,7/13/2021,57.099998,-0.005936826,0.000626801,0.000341101,56.691323693793095,55.96537777528301,54.187286823188806
385,7/14/2021,57.07,-0.000525497,0.000625175,0.00033885,56.35938909996633,55.64268953857949,53.87413287472333
386,7/15/2021,56.77,-0.005270567,0.000623637,0.000324318,56.32766577009958,55.61129829652086,53.847803269675595
387,7/16/2021,56.82,0.000880359,0.000622026,0.000325754,56.03067789945739,55.322306156038024,53.5664036576634
388,7/19/2021,56.02,-0.014179607,0.000620964,0.00028837,56.0815714747776,55.369170880867344,53.616547714356464
389,7/20/2021,57.689999,0.029375061,0.000621537,0.000363143,55.28909560100333,54.58667142951643,52.866618112740696
390,7/21/2021,58.599998,0.015650832,0.000620541,0.000402342,56.941818071280665,56.21952835248203,54.4397539976431
391,7/22/2021,59.029999,0.00731111,0.000619076,0.000420011,57.84363279567297,57.11145284423458,55.30403130794714
392,7/23/2021,59.200001,0.002875786,0.000617512,0.000426276,58.272529844516136,57.53266057215362,55.71795578601769
393,7/26/2021,58.98,-0.003723155,0.000615984,0.000415718,58.44151518763101,57.70041516900041,55.88226215812432
394,7/27/2021,59.419998,0.007432433,0.000614546,0.000433527,58.222380947963366,57.48698062285606,55.670717449019335
395,7/28/2021,59.650002,0.003863346,0.000613019,0.00044221,58.658894665114154,57.92191421877341,56.09867049643478
396,7/29/2021,59.990002,0.005683733,0.000611541,0.000455446,58.888400955644435,58.144330311988355,56.31241536353968
397,7/30/2021,59.380001,-0.010220429,0.000610287,0.000428554,59.22619950837121,58.47931888050395,56.638602267306986
398,8/2/2021,59.57,0.003194605,0.000608772,0.000435504,58.623695712472845,57.88832569728736,56.07539012530146
399,8/3/2021,59.630001,0.001006728,0.000607247,0.000436936,58.81188071851185,58.0729448679207,56.257427848915285
400,8/4/2021,58.98,-0.010960417,0.000606053,0.000408443,58.87223733353294,58.13245871334387,56.311014829393585
401,8/5/2021,50.57,-0.153839888,0.000663727,2.38e-05,58.23417224359722,57.5033315232629,55.69581872618822
402,8/6/2021,50.990002,0.008271059,0.000662245,4.43e-05,49.873595324940275,49.22090764740959,47.6157561127311
403,8/9/2021,50.700001,-0.005703644,0.000660683,3e-05,50.291759015694396,49.63264282004964,48.01186864525816
404,8/10/2021,51.009998,0.006095722,0.000659139,4.51e-05,50.00591241359454,49.353561028063105,47.746529174121626
405,8/11/2021,51.689999,0.013242667,0.00065794,7.76e-05,50.312013848498935,49.65692091251781,48.04452157104979
406,8/12/2021,52.080002,0.007516716,0.000656456,9.6e-05,50.98752724941866,50.32218974892683,48.68696646089829
407,8/13/2021,51.700001,-0.007323235,0.000654978,7.77e-05,51.37501438665247,50.704137004170235,49.051503469416495
408,8/16/2021,52.43,0.014021146,0.000653848,0.000111906,50.99855704376616,50.33315060862599,48.694876527406926
409,8/17/2021,52.610001,0.003427288,0.000652276,0.000120012,51.72164871776474,51.044654355759945,49.392661479766616
410,8/18/2021,51.529999,-0.020742092,0.000651744,6.91e-05,51.90144966778353,51.22651999717876,49.56983147900969
411,8/19/2021,51.32,-0.004083603,0.0006502,5.9e-05,50.83235277689503,50.170830015350745,48.54498068305508
412,8/20/2021,51.389999,0.001363042,0.000648626,6.22e-05,50.62238630095974,49.96705453194859,48.349779630771046
413,8/23/2021,52.18,0.015255698,0.000647613,9.9e-05,50.69415959989367,50.036188185366086,48.425089223772154
414,8/24/2021,51.77,-0.007888449,0.000646202,7.97e-05,51.476389355695495,50.80744687895071,49.16071568086578
415,8/25/2021,51.77,0.0,0.000644645,7.95e-05,51.072426395869556,50.411688240754884,48.796491581072495
416,8/26/2021,51.299999,-0.009120098,0.000643299,5.74e-05,51.07345643957927,50.41292480041505,48.78202916810439
417,8/27/2021,51.740002,0.008540483,0.000641928,7.77e-05,50.60784931031887,49.952778268271615,48.34675041324612
418,8/30/2021,51.509998,-0.004455291,0.000640441,6.69e-05,51.04099339993903,50.384509794708244,48.765551154583974
419,8/31/2021,52.490002,0.018846789,0.000639753,0.000111698,50.81903783884163,50.16565112552972,48.55051286187752
420,9/1/2021,52.400002,-0.001716084,0.000638237,0.000107346,51.78542877661727,51.11677174035779,49.47270600928494
421,9/2/2021,53.57,0.02208258,0.000637866,0.000159544,51.70048429172966,51.03675189506258,49.39993913672537
422,9/3/2021,53.639999,0.00130583,0.000636357,0.00016226,52.85738834355457,52.18084478300169,50.50390011793831
423,9/7/2021,53.720001,0.00149035,0.000634857,0.0001654,52.926333601043105,52.246863097346704,50.57260693866454
424,9/8/2021,53.490002,-0.004290632,0.000633406,0.00015489,53.003707157818845,52.32347379118891,50.652012236186074
425,9/9/2021,53.290001,-0.003746043,0.000631952,0.000145711,52.7796389714803,52.1005910638105,50.44116289421983
426,9/10/2021,52.82,-0.008858808,0.000630658,0.000124574,52.58387518783813,51.912062172676684,50.25343333089379
427,9/13/2021,52.950001,0.002458184,0.000629194,0.000130039,52.11780150059661,51.45346719499335,49.816325551407196
428,9/14/2021,52.130001,-0.015607473,0.000628301,9.33e-05,52.243990400707915,51.57969076847481,49.936988009866546
429,9/15/2021,53.02,0.016928583,0.000627496,0.000132512,51.4361569496714,50.780348536215634,49.16703675496583
430,9/16/2021,52.73,-0.005484647,0.00062611,0.000119449,52.31819948724343,51.64987029520074,50.0067969471758
431,9/17/2021,52.57,-0.003038939,0.00062468,0.000112121,52.02920267896787,51.36741459281513,49.737502380717594
432,9/20/2021,51.549999,-0.019593424,0.000624131,6.65e-05,51.874711212882254,51.21593110695548,49.59177090168019
433,9/21/2021,51.040001,-0.009942532,0.00062292,4.34e-05,50.867974880942675,50.223047378321326,48.623605532738544
434,9/22/2021,51.009998,-0.000588006,0.000621486,4.19e-05,50.36540383200253,49.7261136806218,48.151226140832925
435,9/23/2021,51.360001,0.006838026,0.000620163,5.76e-05,50.333435333516334,49.695237404145054,48.117383768205215
436,9/24/2021,51.189999,-0.003315498,0.000618767,4.98e-05,50.67916627260441,50.03741323361487,48.45633906098971
437,9/27/2021,51.5,0.006037627,0.000617433,6.35e-05,50.51285436945273,49.87184650844004,48.29710369116427
438,9/28/2021,51.169998,-0.006428424,0.000616119,4.87e-05,50.819831016553685,50.17493510232175,48.591489048910134
439,9/29/2021,51.59,0.008174472,0.000614866,6.72e-05,50.49553168259757,49.860237237606334,48.28871144172912
440,9/30/2021,49.459999,-0.042163613,0.000617512,-2.88e-05,50.91159548859988,50.26985803281255,48.691617596029765
441,10/1/2021,50.009998,0.011058704,0.00061639,-3.62e-06,48.80425955640351,48.18626443459737,46.66960576007127
442,10/4/2021,49.529999,-0.009644419,0.000615205,-2.54e-05,49.347084704035325,48.72510234101041,47.18950792188742
443,10/5/2021,49.18,-0.00709149,0.000613929,-4.14e-05,48.87439288514413,48.25865965551946,46.73232282968029
444,10/6/2021,48.66,-0.010629699,0.000612798,-6.52e-05,48.52626089009085,47.91359916361612,46.410131762614256
445,10/7/2021,49.0,0.006962961,0.000611532,-4.94e-05,48.015460316303965,47.41097825036897,45.91734917606703
446,10/8/2021,48.709999,-0.005935971,0.000610238,-6.26e-05,48.351552725932024,47.74389062526863,46.242811157522745
447,10/11/2021,48.720001,0.000205317,0.000608873,-6.2e-05,48.06685209353016,47.46260240101891,45.97616922429825
448,10/12/2021,48.060001,-0.013639393,0.000607925,-9.23e-05,48.07617577795528,47.473708172303574,45.98140995650961
449,10/13/2021,47.740002,-0.006680588,0.000606667,-0.000107019,47.42449617277171,46.830804988037386,45.36881226981056
450,10/14/2021,48.630001,0.018470982,0.000606084,-6.57e-05,47.10642724695483,46.51644052164101,45.06620792249712
451,10/15/2021,48.540001,-0.001852424,0.000604748,-6.97e-05,47.9879360419731,47.387629643116654,45.90532143080609
452,10/18/2021,47.630001,-0.018925385,0.000604195,-0.000111413,47.89931395409152,47.29855934981218,45.823744761625356
453,10/19/2021,48.630001,0.020777809,0.000603822,-6.53e-05,47.00223971209207,46.41370812891711,44.97137660121025
454,10/20/2021,49.259998,0.012871707,0.00060286,-3.68e-05,47.9904656446369,47.390376848872556,45.914961678788686
455,10/21/2021,49.060001,-0.004068293,0.00060157,-4.57e-05,48.61335991848602,48.00497169733328,46.507383955939964
456,10/22/2021,49.57,0.010341753,0.000600487,-2.29e-05,48.416572894786135,47.81296665365153,46.32263955142028
457,10/25/2021,48.73,-0.017090955,0.000599809,-6.02e-05,48.920376130576585,48.31043442922413,46.80999118149862
458,10/26/2021,48.700001,-0.000615806,0.0005985,-6.14e-05,48.090844648989965,47.490413698488624,46.009675605365615
459,10/27/2021,47.439999,-0.026213317,0.000598683,-0.000118422,48.0656128864074,47.46826267615579,45.991977657134555
460,10/28/2021,47.720001,0.005884885,0.00059746,-0.000105371,46.81649248046248,46.23554137480852,44.79411490116387
461,10/29/2021,47.810001,0.001884225,0.000596173,-0.000101055,47.09479914913325,46.50757396896083,45.06246290469686
462,11/1/2021,48.619999,0.016800105,0.000595499,-6.45e-05,47.182292005495064,46.59753906893506,45.158572323630636
463,11/2/2021,48.889999,0.005537908,0.000594281,-5.24e-05,47.98340793333041,47.386607633047454,45.91598511802289
464,11/3/2021,50.400002,0.030418359,0.000594996,1.33e-05,48.25109197323392,47.650736444304265,46.1816118027836
465,11/4/2021,49.16,-0.02491093,0.00059505,-4.03e-05,49.74306901232317,49.124491470454544,47.60463061227092
466,11/5/2021,49.540001,0.00770016,0.000593901,-2.37e-05,48.51757268686788,47.91690318471983,46.43381396898245
467,11/8/2021,49.630001,0.001815066,0.000592637,-1.98e-05,48.89737663566003,48.28856463162699,46.79834935841783
468,11/9/2021,49.32,-0.006265831,0.000591454,-3.31e-05,48.98694825167799,48.37749045001951,46.88368189041492
469,11/10/2021,50.299999,0.019675379,0.000591019,8.92e-06,48.67696288640642,48.07561290607242,46.59182731525035
470,11/11/2021,49.880001,-0.008384916,0.000589911,-8.94e-06,49.64712258990055,49.03551738710393,47.52633305530653
471,11/12/2021,51.439999,0.03079592,0.000590669,5.65e-05,49.23384692769507,48.62627827880329,47.12115165586623
472,11/15/2021,50.459999,-0.019235137,0.000590204,1.56e-05,50.77683259040547,50.14738274973396,48.59942511833869
473,11/16/2021,50.040001,-0.008358218,0.000589105,-2.11e-06,49.810122737917524,49.193397142891044,47.67554317346069
474,11/17/2021,49.73,-0.006214333,0.000587943,-1.52e-05,49.393611360218856,48.782514590556474,47.28545282461844
475,11/18/2021,49.330002,-0.008075917,0.000586842,-3.22e-05,49.08848910345629,48.482530201261646,46.98698079846017
476,11/19/2021,48.439999,-0.018206558,0.000586301,-7.04e-05,48.69123481938181,48.089651982472944,46.614093596127155
477,11/22/2021,48.290001,-0.003101377,0.000585091,-7.67e-05,47.81072567579172,47.22275199416937,45.76709053033655
478,11/23/2021,49.139999,0.017448826,0.000584509,-4.01e-05,47.66317703559605,47.07492112546583,45.6336687294618
479,11/24/2021,48.779999,-0.007352974,0.0005834,-5.53e-05,48.50721498581933,47.90977476441461,46.43734921536661
480,11/26/2021,47.599998,-0.024487653,0.000583425,-0.000106226,48.14969775459202,47.55818255614603,46.10533488985589
481,11/29/2021,47.470001,-0.002734766,0.000582227,-0.000111691,46.98543253104757,46.406307602990275,44.982455757550376
482,11/30/2021,46.23,-0.026469016,0.000582457,-0.000166374,46.85195785869605,46.27769019278074,44.86581724007632
483,12/1/2021,45.869999,-0.007817651,0.000581372,-0.000182216,45.62688071114596,45.066190317805095,43.68744970482588
484,12/2/2021,46.810001,0.02028559,0.000581035,-0.000139927,45.27073540532903,44.71437685806748,43.34977280394668
485,12/3/2021,47.02,0.004476166,0.000579881,-0.000130409,46.201133049244234,45.6328694162332,44.23766196850318
486,12/6/2021,47.700001,0.014358376,0.000579119,-0.000100597,46.40853715969127,45.84083842961434,44.435025582985034
487,12/7/2021,48.099998,0.008350717,0.000578076,-8.32e-05,47.08336113593201,46.50720564101905,45.08534892055414
488,12/8/2021,48.25,0.003113692,0.000576912,-7.67e-05,47.47823437091806,46.89824283340454,45.468247405739525
489,12/9/2021,48.48,0.004755514,0.00057578,-6.68e-05,47.63134402856423,47.04754254828011,45.60634372542667
490,12/10/2021,48.490002,0.000206291,0.000574605,-6.63e-05,47.85657458771571,47.273139377636824,45.83118287917606
491,12/13/2021,48.439999,-0.001031734,0.000573437,-6.82e-05,47.868629240079514,47.285533576786634,45.8424603886198
492,12/14/2021,48.93,0.010064807,0.000572479,-4.76e-05,47.81805362829151,47.23639758460944,45.80279958232148
493,12/15/2021,49.209999,0.005706129,0.000571385,-3.6e-05,48.30468999954854,47.71663239979587,46.26226317859568
494,12/16/2021,49.439999,0.004662958,0.000570273,-2.64e-05,48.58247254984942,47.990701898270665,46.54131087728799
495,12/17/2021,49.650002,0.004238638,0.000569158,-1.78e-05,48.81009404772833,48.21751591103171,46.75435154674666
496,12/20/2021,49.130001,-0.010528564,0.000568233,-3.9e-05,49.02139802410162,48.42553329555348,46.962568129264554
497,12/21/2021,49.720001,0.01193742,0.000567377,-1.49e-05,48.50478712353663,47.915293514412475,46.46101870290377
498,12/22/2021,50.18,0.009209254,0.000566408,3.6e-06,49.08690395828633,48.49207231437851,47.028601903252046
499,12/23/2021,50.75,0.011295077,0.000565528,2.62e-05,49.54446877913909,48.943778837610544,47.462210628402396
500,12/27/2021,51.360001,0.011948061,0.000564681,5.01e-05,50.10645748930519,49.502975053155915,48.00806933902045
501,12/28/2021,51.720001,0.006984894,0.00056365,6.39e-05,50.711622505547474,50.09447287975414,48.58572829328925
502,12/29/2021,52.049999,0.006360203,0.000562606,7.65e-05,51.068394959165396,50.44934121258716,48.925713353433416
503,12/30/2021,52.169998,0.002302803,0.000561497,8.09e-05,51.395089965358444,50.776233376738794,49.24791785492483
504,12/31/2021,51.490002,-0.013119926,0.000560728,5.47e-05,51.51552103768235,50.894587948756794,49.357949782696394
505,1/3/2022,52.009998,0.010048316,0.000559815,7.45e-05,50.84136776196224,50.22985750105795,48.720946849029694
506,1/4/2022,52.599998,0.011280112,0.000558956,9.66e-05,51.3600014269091,50.741402810559535,49.224557821549936
507,1/5/2022,53.32,0.013595414,0.000558213,0.000123255,51.940990459628864,51.31854697621319,49.77365386204731
508,1/6/2022,52.509998,-0.015307906,0.000557582,9.29e-05,52.65675672649578,52.02666246559755,50.465493095370384
509,1/7/2022,54.240002,0.032415091,0.000558535,0.00015638,51.854822160201344,51.23065808043192,49.688974549313926
510,1/10/2022,51.029999,-0.061005005,0.00056476,3.65e-05,53.56409255932652,52.919016986568415,51.33324364235481
511,1/11/2022,52.709999,0.032391496,0.000565699,9.98e-05,50.38511296749693,49.777075111678954,48.27368653346963
512,1/12/2022,51.68,-0.019734312,0.000565361,6.1e-05,52.042905763888,51.416637422162715,49.865191468518034
513,1/13/2022,52.240002,0.010777664,0.000564482,8.19e-05,51.03056944025169,50.412383410117044,48.89673932560889
