,Date,CVX,PDR,VAR,AVG,VAR70,VAR85,VAR99
258,1/11/2021,91.599998,0.005692987,0.001487488,-0.001092662,89.0971448811371,87.34906823584667,83.09112276822233
259,1/12/2021,93.339996,0.018817448,0.001483269,-0.001015789,89.59369577032732,87.84246374923794,83.57531770348335
260,1/13/2021,93.25,-0.000964639,0.001477564,-0.001015592,91.30900599465129,89.52796573217029,85.2226548035079
261,1/14/2021,95.489998,0.02373745,0.001474242,-0.000920753,91.22745860647721,89.45252698930776,85.12229870677673
262,1/15/2021,92.089996,-0.036255193,0.001473362,-0.001055617,93.43166896201124,91.60911239766318,87.20234168702191
263,1/19/2021,94.510002,0.025939354,0.00147052,-0.000952975,90.09566856519889,88.34513331447222,84.08161585137844
264,1/20/2021,95.379997,0.009163211,0.001465336,-0.000914656,92.47337339379925,90.66612926027588,86.31637550859433
265,1/21/2021,92.010002,-0.035971593,0.001464427,-0.001046946,93.33518232046512,91.5186115750387,87.10401887409353
266,1/22/2021,91.730003,-0.003047776,0.001458936,-0.001054468,90.01305274649721,88.26452724933704,84.04037826426324
267,1/25/2021,90.900002,-0.009089489,0.001453713,-0.001084562,89.74779057221154,88.00929808553899,83.77592734580557
268,1/26/2021,89.360001,-0.017086857,0.001449241,-0.001144272,88.93408808946948,87.21338274809501,83.040939495471
269,1/27/2021,88.199997,-0.013066237,0.00144438,-0.001188591,87.43634231581608,85.74494235848309,81.64382911765453
270,1/28/2021,89.019997,0.009254101,0.001439433,-0.001149915,86.29328500545193,84.63110551768128,80.57093081649698
271,1/29/2021,85.199997,-0.043859631,0.001440827,-0.001307515,87.09520504962319,85.41946616788535,81.35292624092622
272,2/1/2021,86.410004,0.014102058,0.0014364,-0.001250862,83.35507920888885,81.75490167671178,77.85555655133138
273,2/2/2021,87.059998,0.007494057,0.001431417,-0.00121883,84.54237620752197,82.91719563540927,78.950836325182
274,2/3/2021,88.959999,0.021589306,0.001428085,-0.001135588,85.18528294561999,83.54946528965124,79.56003618156087
275,2/4/2021,89.0,0.00044955,0.001422901,-0.001129824,87.05504580142411,85.38227928213242,81.324491374306
276,2/5/2021,89.260002,0.002917112,0.001417805,-0.001115161,87.09762178282573,85.42729548951024,81.38857278759397
277,2/8/2021,91.480003,0.02456692,0.001415059,-0.001022446,87.35760368287629,85.68831258243641,81.6317593305912
278,2/9/2021,90.959999,-0.005700564,0.001410047,-0.001039274,89.53908393892281,87.82834451826933,83.65062930214214
279,2/10/2021,92.519997,0.017004966,0.001406156,-0.000974599,89.02949019357816,87.33647734700065,83.21572153477166
280,2/11/2021,92.019997,-0.005418893,0.001401204,-0.000990472,90.56798194879008,88.84589083809851,84.64144582299444
281,2/12/2021,92.550003,0.005743159,0.001396379,-0.000966509,90.07527927198522,88.36536558707893,84.17403177628698
282,2/16/2021,93.129997,0.006247263,0.001391611,-0.000940928,90.60312189751211,88.887358905487,84.70773371757157
283,2/17/2021,95.919998,0.029518156,0.00138996,-0.000833299,91.17334575996301,89.44524462197225,85.23680248303498
284,2/18/2021,95.0,-0.009637598,0.001385338,-0.0008643,93.92264662911089,92.13929539835809,87.8153838524943
285,2/19/2021,95.800003,0.008385825,0.001380776,-0.000831843,93.01606948107838,91.26111675441884,86.98253872153313
286,2/22/2021,98.389999,0.026676446,0.001378585,-0.00073566,93.80930185581151,92.04210885983406,87.7316888251758
287,2/23/2021,99.629997,0.012524131,0.001374392,-0.000689459,96.35600401567811,94.54524816462721,90.12130959993692
288,2/24/2021,103.309998,0.036270864,0.001374347,-0.000561124,97.57936983879317,95.7391492882212,91.28934884755955
289,2/25/2021,102.349998,-0.009335865,0.001369857,-0.000591487,101.18869877712353,99.28585321268756,94.65815629871214
290,2/26/2021,100.0,-0.023228107,0.001366894,-0.000669544,100.25332886495266,98.37536851752836,93.77777339128689
291,3/1/2021,102.050003,0.020292733,0.001363701,-0.000597509,97.94706019200991,96.1076802316711,91.64107348489765
292,3/2/2021,102.440002,0.003814362,0.001359098,-0.0005824,99.96594362864508,98.09436260809977,93.52867215325962
293,3/3/2021,103.589996,0.011163481,0.001354928,-0.000542311,100.34906409151058,98.4684631134789,93.90442927764076
294,3/4/2021,104.5,0.00874631,0.001350612,-0.000510717,101.4893555941522,99.58690370986928,94.97602552279083
295,3/5/2021,109.0,0.042160811,0.001352185,-0.000366068,102.37090917334568,100.46289224849254,95.80424457440658
296,3/8/2021,109.75,0.00685717,0.001347793,-0.000341665,106.8048228571236,104.80720188568944,99.94300449774983
297,3/9/2021,109.5,-0.002280503,0.001343267,-0.000348193,107.55209313944012,105.54719623089251,100.66991689381054
298,3/10/2021,111.370003,0.016933469,0.001339759,-0.000290201,107.31242198884712,105.31700691830162,100.46808828034268
299,3/11/2021,111.190002,-0.001617551,0.001335284,-0.00029464,109.14135097743707,107.12196945797858,102.1735060435041
300,3/12/2021,111.559998,0.003322077,0.001330876,-0.000282585,108.9748351829897,106.94700770518051,102.04409717969102
301,3/15/2021,110.25,-0.011812031,0.001326895,-0.000320889,109.34928760251194,107.32384879267359,102.3735270951054
302,3/16/2021,107.639999,-0.023958198,0.001324345,-0.000399158,108.05444246391508,106.0678643723177,101.1813142756973
303,3/17/2021,108.029999,0.003616641,0.001320027,-0.000385904,105.49505073005342,103.54738352422481,98.79813036843943
304,3/18/2021,104.120003,-0.036864848,0.001320048,-0.000505901,105.88243770392319,103.93053440498173,99.1761181376862
305,3/19/2021,103.379997,-0.007132618,0.001315864,-0.000527628,102.03784859568073,100.15051176487485,95.56180841225316
306,3/22/2021,102.540001,-0.008158515,0.001311753,-0.000552565,101.31274218210743,99.44477267432134,94.9067744777486
307,3/23/2021,101.970001,-0.005574314,0.001307562,-0.000568923,100.49100532453757,98.64566200378536,94.14887048015177
308,3/24/2021,104.699997,0.026420427,0.001305674,-0.000481295,99.93046948807728,98.10259826973531,93.64677273802161
309,3/25/2021,105.07,0.003527705,0.0013015,-0.000468321,102.6255731012668,100.74375821858285,96.14360209307867
310,3/26/2021,107.480003,0.022678017,0.001299025,-0.000393655,102.98002102172912,101.09609021595134,96.49878088995867
311,3/29/2021,106.919998,-0.005223939,0.001294923,-0.000409187,105.3638317631142,103.43762681555067,98.73724507103023
312,3/30/2021,105.93,-0.009302374,0.001291025,-0.000437691,104.80616783297725,102.89483472227764,98.23770089132668
313,3/31/2021,104.790001,-0.010820142,0.001287243,-0.000470861,103.84393295708314,101.94721516255863,97.35386732477902
314,4/1/2021,105.75,0.009119461,0.001283436,-0.000440319,102.72713339475858,100.85858704857407,96.31209624949706
315,4/5/2021,104.510002,-0.011795038,0.00127977,-0.000476366,103.67723616673406,101.79157722617063,97.1878579861201
316,4/6/2021,103.580002,-0.008938499,0.001275946,-0.000503145,102.44802427150567,100.59075055862641,96.05958837541033
317,4/7/2021,104.190002,0.005871894,0.001272048,-0.000483034,101.54109269541726,99.69512844590182,95.20940628542913
318,4/8/2021,103.019997,-0.01129306,0.001268414,-0.000517028,102.1381555466206,100.295820014643,95.7725517463863
319,4/9/2021,102.919998,-0.000971147,0.001264439,-0.000518451,101.00028939927427,99.17389182687994,94.72373121945076
320,4/12/2021,101.779999,-0.011138357,0.001260839,-0.000551639,100.89764663740227,99.08129198016486,94.63059623998015
321,4/13/2021,102.239998,0.00450936,0.001256991,-0.000535872,99.78757130601811,97.99283468590588,93.61089982996417
322,4/14/2021,104.269997,0.019660689,0.00125435,-0.00047315,100.23563720292283,98.43173175282938,94.02792949383597
323,4/15/2021,103.419998,-0.008185312,0.00125065,-0.000497027,102.23985531636782,100.4065196869522,95.91150659655915
324,4/16/2021,102.959999,-0.004457794,0.001246838,-0.000509251,101.40368005119649,99.58419105873075,95.15083616497483
325,4/19/2021,103.260002,0.002909545,0.001243037,-0.000498732,100.95997295933665,99.15555402175096,94.7402424432567
326,4/20/2021,101.330002,-0.018867562,0.001240256,-0.000555078,101.25627048397644,99.44586412459738,95.00844559500692
327,4/21/2021,102.730003,0.013721679,0.001237085,-0.000511418,99.3625297014099,97.59165418155068,93.23233343554793
328,4/22/2021,100.949997,-0.017478901,0.001234188,-0.000563148,100.72948011286879,98.93331568831552,94.55084308590428
329,4/23/2021,101.550003,0.005926003,0.001230565,-0.000543424,98.98916092692284,97.22235551851182,92.89983680897562
330,4/26/2021,101.519997,-0.000295524,0.001226836,-0.000542673,99.58287824449086,97.8030920241877,93.47666266442
331,4/27/2021,102.699997,0.011556294,0.00122357,-0.000506121,99.55323781280346,97.78951646456521,93.46549595202978
332,4/28/2021,105.220001,0.024241318,0.001221724,-0.00043158,100.72388171702086,98.93210280944504,94.56161728780052
333,4/29/2021,106.900002,0.015840431,0.001218848,-0.000382715,103.19950298149342,101.37254830890913,96.91810003456895
334,4/30/2021,103.07,-0.036485468,0.001219089,-0.000490807,104.86213562354878,103.00423661538522,98.45690362938072
335,5/3/2021,105.529999,0.023586894,0.001217176,-0.000418933,101.0870690853331,99.2899504923232,94.89730310655786
336,5/4/2021,106.110001,0.005481038,0.001213656,-0.000401374,103.51310617203876,101.68466197760624,97.21555854026967
337,5/5/2021,108.959999,0.026504532,0.001212197,-0.000321535,104.07607067186639,102.23561956749954,97.73565314910171
338,5/6/2021,109.019997,0.000550491,0.001208613,-0.000318955,106.89234806771285,104.99995777826001,100.4002563533055
339,5/7/2021,110.019997,0.009130816,0.00120531,-0.000291079,106.95470388962002,105.06912568395916,100.46361542042125
340,5/10/2021,109.57,-0.004098526,0.001201808,-0.000302278,107.9465692716769,106.03443949580485,101.3879255407214
341,5/11/2021,106.699997,-0.026542484,0.001200297,-0.000379228,107.50929773300962,105.61921171391747,100.99153211801199
342,5/12/2021,107.370003,0.006259711,0.001196915,-0.000359816,104.68361562388338,102.84529893162122,98.34600216339975
343,5/13/2021,106.68,-0.006447142,0.001193534,-0.000377563,105.34286240165775,103.4952266805838,98.96559047300768
344,5/14/2021,109.470001,0.025816849,0.001192053,-0.000301417,104.66184970920469,102.8213683139403,98.36322406725913
345,5/17/2021,110.809998,0.012166457,0.001189047,-0.000265278,107.40683286065112,105.53045612078661,100.94743948239915
346,5/18/2021,106.18,-0.042681238,0.001190795,-0.000387868,108.7237631771451,106.81936046847561,102.1868941667584
347,5/19/2021,103.199997,-0.028466943,0.001189629,-0.000468787,104.17512230461973,102.34638970996077,97.8973404843749
348,5/20/2021,103.559998,0.003482312,0.001186255,-0.000457433,101.23716442509284,99.45813086330959,95.14383226070787
349,5/21/2021,104.120003,0.005392973,0.001182954,-0.00044067,101.60239395766028,99.82620714954663,95.50128559592055
350,5/24/2021,105.599998,0.014114243,0.001180178,-0.000399085,102.15815514629169,100.38196927967105,96.0270752693583
351,5/25/2021,103.870003,-0.016518206,0.001177553,-0.000445008,103.61454600075298,101.80931638817259,97.4019576932697
352,5/26/2021,104.120003,0.002403963,0.001174231,-0.000436914,101.91487383514124,100.13587842376603,95.8140907016912
353,5/27/2021,103.010002,-0.010718019,0.001171203,-0.000466039,102.15325155019647,100.37976693361182,96.05481078868097
354,5/28/2021,103.790001,0.007543546,0.001168075,-0.000443413,101.0720606655334,99.32709246946905,95.0019156847328
355,6/1/2021,106.650002,0.027182827,0.001166929,-0.000365593,101.83718876250624,100.0667100167584,95.76150238396754
356,6/2/2021,108.080002,0.013319248,0.001164176,-0.000327152,104.64811314344654,102.8394466612562,98.4184410589565
357,6/3/2021,107.589996,-0.004544043,0.001160964,-0.000338964,106.0715022138639,104.23305146045237,99.7436957141512
358,6/4/2021,108.449997,0.00796154,0.001157913,-0.000315779,105.58260808059356,103.7592845480877,99.28915070527194
359,6/7/2021,107.75,-0.006475481,0.001154793,-0.000332937,106.43953331751707,104.60057867677804,100.12265646723019
360,6/8/2021,108.730003,0.009054044,0.00115183,-0.000306862,105.75315735193705,103.92712697392992,99.46356665857029
361,6/9/2021,107.779999,-0.008775669,0.001148837,-0.000330321,106.7188641020884,104.87893720121815,100.39758197652749
362,6/10/2021,108.410004,0.005828269,0.001145768,-0.000313308,105.79330312505418,103.9751848635773,99.52178093525043
363,6/11/2021,107.910004,-0.004622789,0.001142663,-0.00032518,106.40208705151802,104.57525086067963,100.12133080671157
364,6/14/2021,107.970001,0.000555837,0.001139526,-0.00032276,105.91350165825816,104.09797015896925,99.66344729837662
365,6/15/2021,110.300003,0.021350533,0.001137687,-0.000263381,105.98087078763585,104.1681986481755,99.69984304910652
366,6/16/2021,109.669998,-0.005728115,0.00113466,-0.000278312,108.27729626185362,106.41950809658147,101.89120536901477
367,6/17/2021,107.07,-0.023993012,0.001133096,-0.00034293,107.66942803493231,105.82970596597482,101.3008735240667
368,6/18/2021,103.029999,-0.038462628,0.001133955,-0.000446516,105.09990643072501,103.3030615898091,98.89960502996101
369,6/21/2021,106.050003,0.028890511,0.001133208,-0.000367012,101.12257359479042,99.39852349567937,95.17237572350068
370,6/22/2021,106.400002,0.003294886,0.001130182,-0.000357115,104.10348304889166,102.3242994950627,97.96969566813495
371,6/23/2021,106.269997,-0.001222599,0.001127137,-0.000359447,104.44069176191311,102.65471616565897,98.30303984375868
372,6/24/2021,107.139999,0.008153384,0.001124302,-0.000336563,104.31669134927695,102.55034852296394,98.20885614295771
373,6/25/2021,107.300003,0.001492296,0.001121297,-0.00033166,105.17648842490206,103.37958670546749,98.9955425945228
374,6/28/2021,103.989998,-0.031333956,0.001120861,-0.000414554,105.33558713505899,103.53921778922397,99.16626634073857
375,6/29/2021,103.760002,-0.002214162,0.001117881,-0.000419353,102.08739097149649,100.35297806271781,96.10032367991093
376,6/30/2021,104.739998,0.00940051,0.001115164,-0.000393236,101.86027063048893,100.13266081458082,95.90864375151382
377,7/1/2021,106.209999,0.013937187,0.001112749,-0.000355225,102.82728884743184,101.0842088657963,96.8283776201321
378,7/2/2021,106.07,-0.001319003,0.001109808,-0.000357774,104.27267292202379,102.5025025868548,98.18734247700512
379,7/6/2021,103.989998,-0.019804532,0.001107875,-0.000409085,104.14271632645377,102.38816023178605,98.0856698585035
380,7/7/2021,102.93,-0.010245576,0.001105213,-0.000434971,102.09048044569221,100.36274386683458,96.15307645920312
381,7/8/2021,102.599998,-0.003211232,0.001102333,-0.000442257,101.04867094420696,99.34568167517256,95.18181278681878
382,7/9/2021,104.07,0.014225836,0.001100009,-0.000403859,100.72597426362539,99.02998239526079,94.8599588695363
383,7/12/2021,104.279999,0.00201583,0.001097152,-0.000397542,102.1803509614576,100.4636911056033,96.25575368659398
384,7/13/2021,103.93,-0.003361984,0.001094317,-0.000405261,102.39258319974965,100.67109829945606,96.4473713031194
385,7/14/2021,101.970001,-0.019038933,0.001092375,-0.000453661,102.03805885516022,100.32123948898781,96.13181751241717
386,7/15/2021,101.300003,-0.006592221,0.001089642,-0.000469564,100.119405074058,98.43152562737852,94.31930940199084
387,7/16/2021,98.620003,-0.02681233,0.001088615,-0.000537633,99.46072861128587,97.79820064617279,93.71053214285003
388,7/19/2021,95.959999,-0.027342684,0.001087656,-0.000606718,96.81947970343937,95.19029442644675,91.23056422143819
389,7/20/2021,96.529999,0.005922403,0.001084969,-0.000589934,94.21365559288971,92.62702497208986,88.7603700314501
390,7/21/2021,99.82,0.033514734,0.001085162,-0.000502486,94.77632863701747,93.18908784890085,89.28760008507473
391,7/22/2021,98.82,-0.010068551,0.00108262,-0.000526951,98.00657136497577,96.36758630216083,92.34224625429222
392,7/23/2021,98.860001,0.000404705,0.001079861,-0.000524575,97.0261774411786,95.40144743663056,91.42433006834398
393,7/26/2021,100.949997,0.020920597,0.00107828,-0.000470007,97.07143363387242,95.450741881733,91.48259072001635
394,7/27/2021,100.610001,-0.003373649,0.001075565,-0.000477376,99.12426475121661,97.46987021828224,93.42586454538252
395,7/28/2021,101.18,0.005649443,0.001072937,-0.000461865,98.79025409423662,97.14472088719855,93.13731919728204
396,7/29/2021,102.57,0.013644383,0.001070728,-0.000426244,99.35744653785568,97.70489290053713,93.64420527930824
397,7/30/2021,101.809998,-0.007437181,0.001068155,-0.000443903,100.7267935847442,99.04959981799804,94.98397299338775
398,8/2/2021,101.629997,-0.001769574,0.001065476,-0.000447234,99.98338712146094,98.31856351373071,94.25790459763996
399,8/3/2021,102.599998,0.009499176,0.001063052,-0.000422306,99.81561102459331,98.15334565300525,94.09796940278105
400,8/4/2021,100.300003,-0.022672188,0.001061629,-0.000477931,100.76261545378625,99.09359761911247,95.01124471162166
401,8/5/2021,101.230003,0.00922946,0.001059216,-0.000453723,98.50967219813596,96.87480729493535,92.90560056513493
402,8/6/2021,101.949997,0.007087282,0.001056723,-0.000434964,99.41768992586047,97.77933485981485,93.77789525091254
403,8/9/2021,100.25,-0.016815401,0.001054765,-0.00047561,100.13621159226851,98.48227767781862,94.43181197280637
404,8/10/2021,102.080002,0.018089773,0.001053005,-0.000429656,98.45782610559107,96.83794710254709,92.88618611993428
405,8/11/2021,102.849998,0.007514757,0.00105056,-0.00041004,100.26976070458693,98.61167358206858,94.57463498238056
406,8/12/2021,102.639999,-0.002043886,0.001047979,-0.000414065,101.02148195586862,99.35936810089746,95.29676344390968
407,8/13/2021,101.959999,-0.006647141,0.0010455,-0.000429379,100.81530047119126,99.16462626435055,95.08454237395483
408,8/16/2021,100.919998,-0.010252466,0.001043173,-0.000453456,100.15576229209412,98.51175309330337,94.47702392630538
409,8/17/2021,100.730003,-0.001884404,0.001040627,-0.000456954,99.1214717142176,97.49633037791034,93.52803190808523
410,8/18/2021,96.699997,-0.040830328,0.001042055,-0.000555426,98.9439135376851,97.31567942168297,93.35013224559728
411,8/19/2021,94.290001,-0.025238221,0.001040999,-0.000615481,94.96685751481942,93.410268057081,89.5993583441422
412,8/20/2021,94.300003,0.000106071,0.001038473,-0.00061373,92.60852513263613,91.08408302495107,87.35776428897134
413,8/23/2021,96.730003,0.025442402,0.001037599,-0.00055064,92.61975600423003,91.10509499258733,87.39379062594816
414,8/24/2021,97.839996,0.011409827,0.001035437,-0.00052175,95.01254356073765,93.45282149161235,89.66902006299898
415,8/25/2021,98.510002,0.006824636,0.001033072,-0.000504048,96.10386489478392,94.53307497302164,90.68782172076324
416,8/26/2021,97.220001,-0.013181624,0.001030974,-0.000534523,96.76408809138702,95.18917872109088,91.33839092858385
417,8/27/2021,98.639999,0.014500387,0.001029042,-0.000498468,95.49108068090105,93.93030362576182,90.11493406247506
418,8/30/2021,98.389999,-0.002537686,0.00102659,-0.000503346,96.90025740820978,95.31616062762114,91.44984964930467
419,8/31/2021,96.769997,-0.016602165,0.001024757,-0.000541768,96.651817595299,95.07315456577582,91.21712762101609
420,9/1/2021,95.709999,-0.011014222,0.001022578,-0.000566703,95.0598829618313,93.51753789829378,89.72955454813791
421,9/2/2021,97.709999,0.020681122,0.001021219,-0.000516233,94.01470719706356,92.48859362109,88.75643077356575
422,9/3/2021,97.489998,-0.00225411,0.001018806,-0.000520351,95.99108501725634,94.43205256990512,90.61875804922883
423,9/7/2021,97.059998,-0.004420465,0.001016433,-0.000529571,95.77533760886976,94.22130026632605,90.42049652618768
424,9/8/2021,96.389999,-0.006926872,0.001014132,-0.000544659,95.35330117272974,93.80953951006988,90.03732589024091
425,9/9/2021,96.0,-0.00405426,0.001011775,-0.000552917,94.69522710973214,93.15951130369035,89.4204549151186
426,9/10/2021,96.07,0.000728901,0.001009404,-0.000549908,94.31457443596655,92.78864997238449,89.04143824736492
427,9/13/2021,97.970001,0.019584227,0.001007987,-0.000502756,94.38215860945577,92.85724936486662,89.13061436053222
428,9/14/2021,96.199997,-0.018231993,0.001006365,-0.000544179,96.25505756549329,94.70509556986627,90.90864109988607
429,9/15/2021,98.239998,0.020984118,0.001005097,-0.000493997,94.5144464129314,92.99938810986332,89.26881482624587
430,9/16/2021,97.32,-0.009408926,0.001002944,-0.000514729,96.52229115269799,94.9663021548966,91.16699544815332
431,9/17/2021,96.760002,-0.005770812,0.001000681,-0.000526924,95.61852460002949,94.07037855969942,90.30852780984966
432,9/20/2021,94.779999,-0.0206753,0.000999302,-0.000573564,95.06784355764533,93.54548877850237,89.81290167573806
433,9/21/2021,94.849998,0.000738269,0.000996998,-0.000570534,93.12265211687003,91.62472602564604,87.96974345767053
434,9/22/2021,97.639999,0.02899056,0.000996709,-0.000502421,93.19198940394834,91.69706264438754,88.04750178902555
435,9/23/2021,100.059998,0.024482751,0.00099585,-0.000444984,95.94225455433795,94.40290001056917,90.62573955106006
436,9/24/2021,100.599998,0.005382252,0.000993644,-0.000431619,98.32756413317185,96.75284170593744,92.8914582672545
437,9/27/2021,102.970001,0.023285456,0.000992654,-0.000377346,98.85668813162361,97.27362636130542,93.41865006207016
438,9/28/2021,103.360001,0.003780356,0.000990427,-0.000367854,101.2010199432832,99.57983590183409,95.63422062795131
439,9/29/2021,103.330002,-0.00029028,0.000988171,-0.000367677,101.58324949760411,99.95905261587002,95.97489134174857
440,9/30/2021,101.449997,-0.018361733,0.000986659,-0.000408573,101.5502727679122,99.92789438071543,95.97287212365215
441,10/1/2021,104.330002,0.027992935,0.000986247,-0.00034417,99.70733228462507,98.1173337847285,94.21314513857656
442,10/4/2021,104.720001,0.00373116,0.000984053,-0.00033495,102.5406021130611,100.89997948859018,96.88511220813743
443,10/5/2021,105.860001,0.010827345,0.000982112,-0.000309753,102.92719125363563,101.29033658106773,97.26833396831837
444,10/6/2021,104.93,-0.008824015,0.000980063,-0.000328929,104.04705290970587,102.39547025135512,98.33155986599442
445,10/7/2021,105.68,0.007122199,0.000977986,-0.000312185,103.1365802682191,101.49462369874207,97.47296836605175
446,10/8/2021,108.050003,0.022178451,0.000976924,-0.000261758,103.88425042310861,102.23523790021218,98.17260108711744
447,10/11/2021,107.129997,-0.008551088,0.000974892,-0.000280302,106.21538085456768,104.52695151874347,100.41501733762745
448,10/12/2021,107.150002,0.000186718,0.000972717,-0.000279259,105.31502290438041,103.64702871983721,99.56365401898228
449,10/13/2021,107.790001,0.005955158,0.000970637,-0.000265374,105.33854789079251,103.66797246698432,99.57058638278147
450,10/14/2021,108.809998,0.009418325,0.000968687,-0.000243855,105.97054206528023,104.2897655447675,100.1630733634145
451,10/15/2021,109.610001,0.007325397,0.000966666,-0.000227072,106.97189819685029,105.2846020313485,101.12400078156247
452,10/18/2021,109.559998,-0.000456294,0.000964528,-0.000227579,107.7650178860714,106.06632529044182,101.90245674521091
453,10/19/2021,111.699997,0.019344353,0.000963242,-0.000184374,107.71458231913647,106.01488204037355,101.88458480459272
454,10/20/2021,113.160004,0.012986103,0.000961502,-0.000155364,109.83139457027875,108.09895089160852,103.86741189813618
455,10/21/2021,111.739998,-0.012628056,0.00095973,-0.000182776,111.2640082267864,109.51027954839171,105.21989702581439
456,10/22/2021,112.800003,0.00944164,0.000957828,-0.00016167,109.86244053016105,108.13205846588353,103.88731240133096
457,10/25/2021,113.849998,0.009265409,0.000955926,-0.000141042,110.91729498926942,109.1701689416576,104.88470739601965
458,10/26/2021,114.099998,0.002193464,0.000953851,-0.000135945,111.94764468929789,110.19073720193568,105.8869438155148
459,10/27/2021,112.07,-0.017951563,0.000952463,-0.000174759,112.19473809168697,110.42640105048511,106.10707891681469
460,10/28/2021,113.120003,0.009325553,0.000950588,-0.000154106,110.1924614574629,108.46801755426704,104.24898896891985
461,10/29/2021,114.489998,0.012038237,0.000948848,-0.000127658,111.24233015235339,109.50148968061873,105.22249521513608
462,11/1/2021,114.529999,0.000349323,0.000946794,-0.000126626,112.59189538294216,110.82301676247864,106.52629988523424
463,11/2/2021,113.830002,-0.006130664,0.000944827,-0.000139594,112.63170996702958,110.86989622472684,106.57922636453789
464,11/3/2021,113.010002,-0.007229797,0.000942899,-0.000154874,111.93479332210251,110.18412270631707,105.901538538938
465,11/4/2021,113.510002,0.004414628,0.000940916,-0.000145047,111.13182007581435,109.39029126433887,105.17339417218793
466,11/5/2021,114.739998,0.010777725,0.000939152,-0.000121608,111.6347470054789,109.90063406898584,105.63785197822413
467,11/8/2021,115.150002,0.003566962,0.00093717,-0.000113709,112.84644044576682,111.08866493699266,106.76782730800551
468,11/9/2021,116.0,0.007354547,0.000935287,-9.78e-05,113.2528388262656,111.4906548490171,107.18043108679377
469,11/10/2021,114.150002,-0.016076801,0.000933836,-0.000131822,114.08674393321571,112.31472210471333,107.99421686603121
470,11/11/2021,114.160004,8.76e-05,0.000931849,-0.000131355,112.27191496378617,110.52669387106376,106.26253167703901
471,11/12/2021,114.230003,0.000612978,0.000929872,-0.000129775,112.2819275099009,110.5393547098854,106.28286563295373
472,11/15/2021,116.82,0.022420303,0.000928977,-8.2e-05,112.34676607664038,110.60681456743573,106.35790979614396
473,11/16/2021,117.279999,0.003929941,0.000927047,-7.35e-05,114.89786725096754,113.12454808087683,108.760857779629
474,11/17/2021,115.419998,-0.015986598,0.000925624,-0.000107089,115.36504017843939,113.5774394368999,109.20282413888836
475,11/18/2021,114.449997,-0.008439612,0.000923821,-0.000124631,113.52622641837014,111.76582633580746,107.47099073998514
476,11/19/2021,111.910004,-0.022443008,0.000922925,-0.000171519,112.56855319327165,110.83627775452922,106.55939696876138
477,11/22/2021,113.910004,0.017713685,0.000921659,-0.000134024,110.07689717257121,108.37456460253186,104.21351009299902
478,11/23/2021,116.300003,0.020764387,0.000920643,-9.03e-05,112.04357662383126,110.31945247780428,106.07886328258924
479,11/24/2021,117.190002,0.007623481,0.000918845,-7.42e-05,114.39730156123846,112.63643820544206,108.3127711820556
480,11/26/2021,114.510002,-0.023134393,0.000918036,-0.000122241,115.27803935355077,113.50165734476089,109.14696217174144
481,11/29/2021,114.849998,0.002964739,0.000916147,-0.000115823,112.6348269040083,110.90340239195126,106.65584212819414
482,11/30/2021,112.870003,-0.017390171,0.000914864,-0.000151662,112.98130538134238,111.24365264470939,106.97498143713663
483,12/1/2021,112.099998,-0.006845428,0.000913063,-0.000165521,111.03127578685945,109.32860620538747,105.141428356887
484,12/2/2021,115.139999,0.026757458,0.000912671,-0.000109895,110.26764162946547,108.58001406512744,104.42281371596833
485,12/3/2021,114.410004,-0.006360248,0.000910869,-0.000122782,113.2639893675214,111.51787192326428,107.26304767700354
486,12/6/2021,116.199997,0.015524296,0.000909498,-9.06e-05,112.54361361652275,110.8161373710257,106.58547268099939
487,12/7/2021,117.919998,0.014693593,0.000908078,-6.02e-05,114.3133178835003,112.56674830258457,108.30383958122539
488,12/8/2021,118.449997,0.004484494,0.000906259,-5.09e-05,116.00237382098871,114.23119441069643,109.8832297411095
489,12/9/2021,118.139999,-0.002620552,0.00090442,-5.62e-05,116.5333074319393,114.7517705456691,110.38693034581235
490,12/10/2021,118.339996,0.00169145,0.00090258,-5.26e-05,116.23179120494143,114.45654643372379,110.10305334412033
491,12/13/2021,115.879997,-0.021006656,0.000901634,-9.53e-05,116.4365170799892,114.65638521684697,110.30456861914107
492,12/14/2021,116.220001,0.002929808,0.00089982,-8.91e-05,114.01203038329477,112.2712929939657,107.99710791958623
493,12/15/2021,115.559998,-0.005695097,0.000898059,-0.000100503,114.3415019288293,112.59761514672277,108.32057024543239
494,12/16/2021,116.639999,0.009302401,0.000896419,-8.15e-05,113.6915583256522,111.96172340558694,107.73911028983308
495,12/17/2021,113.599998,-0.026408771,0.000896006,-0.000134656,114.76774722867042,113.02106503300843,108.73937557406506
496,12/20/2021,113.650002,0.000440079,0.0008942,-0.000133497,111.7648471160106,110.06488147607446,105.90115334910324
497,12/21/2021,115.470001,0.015887197,0.000892916,-0.000101262,111.81509146455602,110.12045155753977,105.95977377055803
498,12/22/2021,116.129997,0.005699463,0.000891191,-8.96e-05,113.61787167357897,111.88784202699655,107.64986476221286
499,12/23/2021,116.410004,0.002408249,0.000889417,-8.46e-05,114.26444104744516,112.53158807482271,108.28124436278885
500,12/27/2021,118.790001,0.02023876,0.000888463,-4.4e-05,114.54570711117653,112.80873645451385,108.55176045102178
