,Date,CVS,PDR,VAR,AVG,VAR70,VAR85,VAR99
265,1/21/2021,74.080002,-0.015670286,0.000606514,-4.07e-06,74.26469920455682,73.33291229293089,71.03357960161608
266,1/22/2021,74.120003,0.000539825,0.000604235,-2.03e-06,73.10493957482477,72.19240852299333,69.9403102806609
267,1/25/2021,73.209999,-0.012353432,0.000602541,-4.83e-05,73.1467928449292,72.23309037856102,69.98141172352935
268,1/26/2021,74.230003,0.013836412,0.00060101,3.52e-06,72.24764453211301,71.3464569940262,69.12018607092826
269,1/27/2021,72.419998,-0.024685945,0.000601033,-8.83e-05,73.25806122924843,72.34346454126114,70.10946773544678
270,1/28/2021,72.610001,0.00262019,0.000598834,-7.82e-05,71.46664283775677,70.57555590749912,68.38697774951686
271,1/29/2021,71.650002,-0.013309485,0.000597268,-0.000127055,71.65595371245992,70.76124836856624,68.55910030539826
272,2/1/2021,71.459999,-0.002655344,0.000595096,-0.00013635,70.7113896289098,69.8334183584705,67.67019408423266
273,2/2/2021,71.830002,0.005164405,0.000593018,-0.000116933,70.52594986060294,69.64693840483802,67.49392921910152
274,2/3/2021,73.239998,0.019439449,0.000592245,-4.56e-05,70.88628747569469,70.007909234869,67.85227846530172
275,2/4/2021,73.0,-0.003282251,0.000590129,-5.73e-05,72.28601548277105,71.39344302420034,69.1821336956101
276,2/5/2021,72.18,-0.011296442,0.000588447,-9.81e-05,72.05146250328477,71.16047283382828,68.9677499942172
277,2/8/2021,72.980003,0.011022473,0.000586767,-5.79e-05,71.24390086413356,70.36554355316876,68.18976465424203
278,2/9/2021,73.489998,0.006963843,0.000584833,-3.26e-05,72.03310481411276,71.14602263453965,68.95715428143498
279,2/10/2021,73.830002,0.004615865,0.000582814,-1.6e-05,72.54099321761457,71.64710002156264,69.44358321587792
280,2/11/2021,73.599998,-0.003120182,0.000580767,-2.71e-05,72.87749781809411,71.98463408410964,69.77553863228239
281,2/12/2021,74.209999,0.0082539,0.000578944,2.4e-06,72.6544348735239,71.7649237186917,69.56799984230182
282,2/16/2021,70.529999,-0.050860761,0.000586032,-0.000177968,73.26215925826284,72.36355936772262,70.15605532176275
283,2/17/2021,72.709999,0.030440776,0.000587262,-6.98e-05,69.60784227560431,68.74759755761262,66.63685465182138
284,2/18/2021,71.519997,-0.016501824,0.000586142,-0.000127633,71.76366265662674,70.87972401987857,68.69742570357617
285,2/19/2021,70.419998,-0.015499804,0.000584912,-0.000181571,70.58487820545758,69.7155082954206,67.56091032821863
286,2/22/2021,70.480003,0.000851739,0.00058287,-0.000177958,69.49855879644414,68.64307274573655,66.53124274813453
287,2/23/2021,69.639999,-0.011989924,0.000581324,-0.000219115,69.55906486956096,68.70651494511903,66.60111209198918
288,2/24/2021,70.400002,0.010854191,0.000579729,-0.000180666,68.7301240488182,67.8816248321437,65.79835136097742
289,2/25/2021,69.330002,-0.01531555,0.000578513,-0.000233035,69.48469947483325,68.63634667464034,66.5371990682092
290,2/26/2021,68.129997,-0.017460141,0.000577538,-0.000292439,68.42495627493942,67.58725435211987,65.51482820643282
291,3/1/2021,69.279999,0.016738649,0.000576547,-0.000233913,67.23539889396302,66.4124856508243,64.39260937850325
292,3/2/2021,68.940002,-0.00491966,0.000574647,-0.00024996,68.37499515356556,67.54077229001328,65.48235204568877
293,3/3/2021,69.029999,0.001304588,0.000572694,-0.000244655,68.03947645409372,67.20907229962849,65.16644538751609
294,3/4/2021,69.169998,0.002026035,0.000570764,-0.000236931,68.1289674624524,67.29768611144658,65.25592939306297
295,3/5/2021,70.629997,0.020887727,0.000570337,-0.000165322,68.27296350180912,67.44319159725099,65.39202786977035
296,3/8/2021,71.730003,0.015454171,0.000569231,-0.000112554,69.71427480041842,68.86584385364492,66.77611827008565
297,3/9/2021,71.230003,-0.006994992,0.000567474,-0.000135727,70.81218685102337,69.95167558129832,67.82825783382795
298,3/10/2021,72.699997,0.020427223,0.000566984,-6.67e-05,70.31574667195325,69.46433109040946,67.36876008122124
299,3/11/2021,72.349998,-0.004825918,0.000565163,-8.26e-05,71.77502191575368,70.90374180864458,68.75607893098264
300,3/12/2021,73.919998,0.021467975,0.000564822,-1.08e-05,71.4240404411378,70.5625154438855,68.43502845786026
301,3/15/2021,74.970001,0.014104647,0.000563605,3.61e-05,72.98160491104737,72.09909086842907,69.9342829505007
302,3/16/2021,75.07,0.001332965,0.000561744,4.04e-05,74.02903786974309,73.1335545475764,70.92619128686813
303,3/17/2021,74.010002,-0.014220765,0.000560559,-6.68e-06,74.12557747613118,73.23748026731721,71.02949521296709
304,3/18/2021,74.480003,0.006330427,0.000558847,1.42e-05,73.07574021246946,72.19543603316397,70.02753855419427
305,3/19/2021,73.18,-0.017608514,0.00055803,-4.36e-05,73.54328666143998,72.65720272164116,70.47738991496918
306,3/22/2021,73.470001,0.003955014,0.000556258,-3.05e-05,72.25387921946721,71.38646023446512,69.24327697424754
307,3/23/2021,71.900002,-0.021600881,0.000555957,-0.00010081,72.54348931866474,71.67193398553373,69.5350456160842
308,3/24/2021,73.209999,0.018055717,0.000555219,-4.19e-05,70.98902316043997,70.13848854075584,68.0381468069743
309,3/25/2021,74.07,0.011678582,0.000553865,-3.93e-06,72.28704433931274,71.42292379957574,69.28942955773887
310,3/26/2021,75.959999,0.025196281,0.00055412,7.74e-05,73.13918563359297,72.26629619180376,70.11042290025742
311,3/29/2021,76.300003,0.004466105,0.0005524,9.15e-05,75.01128377274595,74.1116697073774,71.8944243295186
312,3/30/2021,76.080002,-0.002887533,0.000550658,8.19e-05,75.34926066689279,74.4509861366124,72.21902207945918
313,3/31/2021,75.230003,-0.011235317,0.000549307,4.58e-05,75.13114518423052,74.23377389695446,72.01740268129572
314,4/1/2021,74.300003,-0.012439135,0.000548052,6.01e-06,74.29397296502668,73.40617606727719,71.22435528942476
315,4/5/2021,75.040001,0.009910326,0.000546623,3.74e-05,73.37642814724401,72.5034971766599,70.34787376349587
316,4/6/2021,74.620003,-0.00561271,0.000544994,1.96e-05,74.11024334412467,73.22858307722495,71.050368616823
317,4/7/2021,74.489998,-0.001743747,0.000543284,1.4e-05,73.69535279204251,72.82189153571234,70.6567675163615
318,4/8/2021,73.790001,-0.009441627,0.000541856,-1.57e-05,73.56737410854636,72.69441291109875,70.54445025573567
319,4/9/2021,74.07,0.003787357,0.000540203,-3.81e-06,72.87309391244122,72.00930758822537,69.86771051455848
320,4/12/2021,74.459999,0.005251463,0.000538601,1.26e-05,73.15185690566571,72.28921306025858,70.1535384605405
321,4/13/2021,74.019997,-0.005926769,0.000537032,-5.89e-06,73.53883203814293,72.6732801637371,70.53810315725262
322,4/14/2021,75.080002,0.014218952,0.000535991,3.83e-05,73.1034387900966,72.24259653856666,70.11430671005725
323,4/15/2021,75.779999,0.009280154,0.000534595,6.69e-05,74.16203335590895,73.29145455512524,71.12088584953418
324,4/16/2021,75.879997,0.001318713,0.00053295,7.08e-05,74.85670344563984,73.97009485183676,71.79153647589615
325,4/19/2021,75.75,-0.001714661,0.00053132,6.53e-05,74.95161703176949,74.0717623142124,71.89128699497117
326,4/20/2021,75.910004,0.002110036,0.000529703,7.15e-05,74.82195806554901,73.9436539126937,71.78401802212903
327,4/21/2021,76.699997,0.010353189,0.000528405,0.000102987,74.98684017208664,74.10631127304278,71.94386969236623
328,4/22/2021,76.18,-0.006802708,0.000526939,8.19e-05,75.76776970935646,74.88046659751225,72.68711909057744
329,4/23/2021,76.050003,-0.001707903,0.000525347,7.65e-05,75.25268983964362,74.37418828775675,72.20487050418402
330,4/26/2021,75.75,-0.003952614,0.000523804,6.43e-05,75.12790676486856,74.24991738259438,72.08197615261088
331,4/27/2021,75.110001,-0.008484725,0.000522442,3.85e-05,74.83121795547571,73.95956994322121,71.81128778492024
332,4/28/2021,75.400002,0.003853583,0.000520912,4.99e-05,74.19616445714274,73.33482078342048,71.20757690568176
333,4/29/2021,76.370003,0.012782687,0.000519833,8.82e-05,74.48572207969653,73.61761120647554,71.48097131948938
334,4/30/2021,76.400002,0.000392734,0.000518277,8.91e-05,75.45042698410877,74.57456601599446,72.40775377066247
335,5/3/2021,77.690002,0.016743852,0.000517555,0.000138811,75.4787497999711,74.60346909046004,72.45162158154837
336,5/4/2021,81.120003,0.043203002,0.000521518,0.000266978,76.75688171554621,75.8649908854121,73.67492373376602
337,5/5/2021,83.040001,0.023392855,0.000521553,0.000335601,80.15650501317855,79.22089563562791,76.92206980771573
338,5/6/2021,83.699997,0.00791651,0.000520179,0.000358029,82.05789350290227,81.10343615558652,78.76292795594398
339,5/7/2021,85.110001,0.016705608,0.000519431,0.000406252,82.70846149300536,81.74809342940378,79.38356551514745
340,5/10/2021,85.849998,0.008657015,0.000518103,0.000430519,84.1076832643881,83.13283256649125,80.71935631656739
341,5/11/2021,84.370003,-0.01738964,0.000517512,0.000378261,84.84829825186081,83.86147250352352,81.4414613776011
342,5/12/2021,83.379997,-0.011803487,0.000516431,0.000342642,83.37942560394764,82.41418101744364,80.01909743562683
343,5/13/2021,84.269997,0.010617458,0.000515233,0.000372597,82.39658019510378,81.44055736447696,79.09342748843903
344,5/14/2021,84.330002,0.000711803,0.000513735,0.000373583,83.28041446409337,82.31522945197541,79.9424079256626
345,5/17/2021,84.559998,0.002723621,0.000512262,0.000380395,83.33625393073399,82.37751254410561,80.00886066509688
346,5/18/2021,88.610001,0.046783411,0.000516987,0.000514508,83.57114931754344,82.60692633528393,80.22711063197548
347,5/19/2021,89.209999,0.0067484,0.000515609,0.000532473,87.58633180729878,86.57248718134467,84.06030151960813
348,5/20/2021,89.07,-0.001570552,0.00051414,0.00052643,88.178348890388,87.15911944673842,84.65038702072202
349,5/21/2021,89.809998,0.008273728,0.000512838,0.000548628,88.03854880241965,87.02173787740298,84.52230414057186
350,5/24/2021,89.709999,-0.001114071,0.000511381,0.000543878,88.77923454013252,87.75353976928866,85.23112726052018
351,5/25/2021,88.699997,-0.011322379,0.000510324,0.000510071,88.67692531105116,87.65575125464066,85.13863608209762
352,5/26/2021,87.32,-0.015680324,0.000509616,0.000464075,87.6767877889762,86.67221181728887,84.17152975853085
353,5/27/2021,86.419998,-0.010360424,0.000508504,0.000433411,86.30783927201175,85.31864943321534,82.866825165716
354,5/28/2021,86.440002,0.000231447,0.000507067,0.000432841,85.42155860277472,84.44092497078088,82.02473233736347
355,6/1/2021,85.870003,-0.006615995,0.000505779,0.000412985,85.44307876163779,84.46449548785503,82.0453622525634
356,6/2/2021,85.989998,0.001396428,0.000504361,0.000415747,84.87533232069153,83.90588540703205,81.5040249961444
357,6/3/2021,87.059998,0.012366526,0.000503347,0.000449223,84.99427860675357,84.02531790303814,81.62729194587942
358,6/4/2021,86.470001,-0.006799969,0.000502087,0.000428974,86.0587264510967,85.0753827688185,82.6465833382645
359,6/7/2021,86.330002,-0.001620359,0.0005007,0.000423265,85.474507636814,84.50027370893454,82.09805943646953
360,6/8/2021,85.809998,-0.006041659,0.000499425,0.000405307,85.33899705690754,84.36977323219317,81.96539169117692
361,6/9/2021,84.949997,-0.010072714,0.000498345,0.000376282,84.82470035706514,83.8593933713859,81.48441720724917
362,6/10/2021,85.5,0.006453563,0.00049707,0.00039307,83.97137920556614,83.01772867047228,80.65757506283096
363,6/11/2021,85.470001,-0.000350927,0.000495702,0.000391021,84.51975481813012,83.56091365245142,81.1816703202762
364,6/14/2021,84.620003,-0.009994768,0.000494636,0.000362488,84.49328423464445,83.53440956214756,81.1710290676003
365,6/15/2021,85.400002,0.009175443,0.000493493,0.000386633,83.64866351437492,82.70228073658657,80.35349843114581
366,6/16/2021,84.739998,-0.007758403,0.000492325,0.000364379,84.42495734783884,83.4692065422939,81.10884098255559
367,6/17/2021,84.230003,-0.006036534,0.000491095,0.000346938,83.77211872712485,82.82496431184532,80.48529284701979
368,6/18/2021,82.400002,-0.021965727,0.00049111,0.000286306,83.26357122810076,82.32397346237636,80.01229787333098
369,6/21/2021,84.019997,0.019469369,0.000490774,0.000338292,81.4539374781978,80.53390031903987,78.26458428077898
370,6/22/2021,83.809998,-0.002502522,0.000489469,0.000330614,83.0577206550367,82.12047091521164,79.79787348458582
371,6/23/2021,83.730003,-0.000954936,0.000488154,0.000327149,82.84881192936508,81.9154945010763,79.60828344640646
372,6/24/2021,83.769997,0.00047754,0.000486842,0.000327554,82.76725211016874,81.83950998222255,79.53893383161109
373,6/25/2021,84.080002,0.003693838,0.000485567,0.000336578,82.8125999744966,81.88059032400795,79.57462950443824
374,6/28/2021,84.120003,0.000475636,0.000484269,0.00033695,83.1205256039751,82.1849801305935,79.8764159935159
375,6/29/2021,83.489998,-0.007517546,0.000483141,0.000316005,83.16362041545683,82.22681380450935,79.93741146646377
376,6/30/2021,83.440002,-0.000599006,0.000481859,0.000313571,82.5409230198649,81.61706353354785,79.33363941223868
377,7/1/2021,82.220001,-0.014729241,0.000481179,0.00027367,82.48638213072154,81.56322758620149,79.29770699148187
378,7/2/2021,82.43,0.002550855,0.00047992,0.000279694,81.28297751494752,80.37669180971596,78.13580315659333
379,7/6/2021,81.18,-0.015280537,0.000479291,0.000238638,81.4929628970618,80.58489295992217,78.34383687707484
380,7/7/2021,81.339996,0.00196894,0.000478037,0.000243192,80.25142754771748,79.35748195327392,77.14403296155346
381,7/8/2021,80.220001,-0.013864978,0.000477304,0.000206162,80.4131383106439,79.5194368850917,77.3008550701846
382,7/9/2021,81.32,0.013619116,0.000476524,0.000241275,79.30090422276363,78.4175883198214,76.23451768271816
383,7/12/2021,81.82,0.006129724,0.00047537,0.000256649,80.39809590736547,79.50296710600131,77.30144909133473
384,7/13/2021,81.660004,-0.001957378,0.000474145,0.000250884,80.88992850156784,79.99360993145109,77.76807931421229
385,7/14/2021,82.419998,0.009263767,0.000473124,0.000274294,80.73565690985383,79.84070064096784,77.62193176934927
386,7/15/2021,82.07,-0.00425556,0.000471951,0.000262558,81.48876057349166,80.5848526159604,78.36376064302699
387,7/16/2021,81.720001,-0.004273759,0.000470785,0.000250837,81.14202049437284,80.24502804002408,78.02093015941125
388,7/19/2021,80.669998,-0.012932048,0.000470018,0.00021686,80.80064386215915,79.90417306245787,77.69890841218493
389,7/20/2021,81.800003,0.013910546,0.000469291,0.000252062,79.75190097082097,78.87353153041047,76.69670057087784
390,7/21/2021,83.059998,0.015285934,0.000468665,0.000290611,80.87763758833218,79.9862711075453,77.78436053270381
391,7/22/2021,82.629997,-0.00519044,0.000467543,0.000276593,82.12152524913465,81.21842399964143,78.9814580629747
392,7/23/2021,83.269997,0.00771553,0.000466491,0.00029557,81.69692235293522,80.79958321465256,78.58730824963968
393,7/26/2021,82.870003,-0.004815153,0.000465371,0.000282565,82.3351614856941,81.42988719518276,79.18546729806745
394,7/27/2021,83.639999,0.009248712,0.000464393,0.000305322,81.93836490677923,81.0362080984903,78.81813152439422
395,7/28/2021,83.300003,-0.004073277,0.000463266,0.000294237,82.7079625104595,81.80273636575632,79.56404673500417
396,7/29/2021,83.059998,-0.002885371,0.000462121,0.000286208,82.37021506983328,81.46503769995066,79.22429816389207
397,7/30/2021,82.360001,-0.00846332,0.00046115,0.000264169,82.13601606942291,81.23727033031766,79.02064205527769
398,8/2/2021,82.410004,0.000606943,0.000459991,0.00026503,81.44075787164162,80.54855217989017,78.34253963061597
399,8/3/2021,84.0,0.019109962,0.000459726,0.00031226,81.49054364282658,80.59771287802145,78.40283605318812
400,8/4/2021,81.550003,-0.029600433,0.000460808,0.000237478,83.07313117056896,82.16476399735325,79.92381140159917
401,8/5/2021,80.050003,-0.018564889,0.000460539,0.00019059,80.6407229227638,79.75659838462933,77.57598994928884
402,8/6/2021,81.25,0.014879344,0.000459928,0.000227129,79.14967158935217,78.2892759146841,76.14959364856978
403,8/9/2021,81.650002,0.004911023,0.000458841,0.000238752,80.34191164141767,79.46238730545294,77.28263274253342
404,8/10/2021,83.239998,0.019286134,0.000458601,0.000285899,80.73875655136565,79.85776453012355,77.67725235776048
405,8/11/2021,84.949997,0.020334835,0.000458459,0.000335402,82.31807352395428,81.42049965431904,79.19898423656713
406,8/12/2021,85.139999,0.002234136,0.000457339,0.000340079,84.00695476797723,83.09179316753823,80.83581604918946
407,8/13/2021,84.360001,-0.009203581,0.000456438,0.00031663,84.19405162545031,83.2773876476628,81.00873497826525
408,8/16/2021,85.389999,0.012135619,0.000455661,0.000345598,83.42895615255055,82.51915020503772,80.26201923903108
409,8/17/2021,86.470001,0.012568558,0.000454911,0.000375483,84.44526422104504,83.5293738112573,81.25524146082768
410,8/18/2021,84.589996,-0.021981536,0.000455018,0.000320954,85.51939462358725,84.59158122257826,82.31260911698246
411,8/19/2021,84.230003,-0.004264821,0.000453962,0.000309796,83.65628734942361,82.74809001286394,80.50695805165945
412,8/20/2021,84.849998,0.00733378,0.00045298,0.000326845,83.29760200743308,82.39660044128117,80.16136478634019
413,8/23/2021,84.599998,-0.002950725,0.000451909,0.000318909,83.9169685177855,83.00988297239411,80.74469690015783
414,8/24/2021,83.809998,-0.009381935,0.000451044,0.000295477,83.67274417449805,82.76310836682256,80.51760992675803
415,8/25/2021,83.57,-0.002867704,0.000449981,0.000287855,82.88844491601928,81.99076756174452,79.78324933683903
416,8/26/2021,83.029999,-0.006482628,0.000449009,0.000271579,82.65075869107177,81.76221525133485,79.54173208984191
417,8/27/2021,83.709999,0.008156456,0.000448081,0.000290488,82.1160159980962,81.22966306212021,79.04174653019699
418,8/30/2021,84.599998,0.01057581,0.000447262,0.000315094,82.79597907628096,81.90209799644725,79.69539188494623
419,8/31/2021,86.389999,0.020937674,0.000447207,0.000364313,83.67496280868819,82.77520741713676,80.54721126820989
420,9/1/2021,85.709999,-0.007902424,0.000446305,0.00034463,85.4491008589041,84.52589024149025,82.25518104959457
421,9/2/2021,86.959999,0.014478738,0.000445718,0.000378202,84.77827187503487,83.86606722984602,81.61386271249562
422,9/3/2021,87.470001,0.005847658,0.000444732,0.000391163,86.01286882232175,85.08824700635502,82.79461523769406
423,9/7/2021,86.580002,-0.010227024,0.000443947,0.000366061,86.52357253010722,85.59470996799672,83.30062120960336
424,9/8/2021,86.220001,-0.004166684,0.000442948,0.000355371,85.63995748600834,84.72092234817588,82.44368101818745
425,9/9/2021,85.410004,-0.009438944,0.000442131,0.000332325,85.28490033289961,84.37350911162295,82.11266236690383
426,9/10/2021,83.790001,-0.019149556,0.000441982,0.000286593,84.4825923570394,83.57673212024683,81.33898948605793
427,9/13/2021,84.510002,0.008556214,0.000441107,0.00030596,82.87411018263893,81.98669871832676,79.79511497439927
428,9/14/2021,83.889999,-0.007363489,0.000440213,0.000288041,83.59488869041944,82.6969336673024,80.48750574818986
429,9/15/2021,85.540001,0.01947771,0.000440044,0.000332772,82.97841908565427,82.0907169962809,79.8982759817002
430,9/16/2021,85.349998,-0.002223689,0.000439035,0.000326827,84.61107082010673,83.71094249599155,81.47400907670797
431,9/17/2021,85.510002,0.001872926,0.000438022,0.000330414,84.42734761432007,83.52551610567255,81.28441080574069
432,9/20/2021,84.580002,-0.010935496,0.000437301,0.000304335,84.58542501475097,83.68224855538007,81.4464884874753
433,9/21/2021,83.93,-0.007714738,0.00043644,0.000285816,83.66253287385977,82.77381791722199,80.5720720108026
434,9/22/2021,83.860001,-0.000834364,0.000435437,0.000283235,83.01712449928372,82.13287378759793,79.95714905048888
435,9/23/2021,84.860001,0.011854098,0.000434743,0.000309834,82.95290904397702,82.07427011445806,79.90387354643579
436,9/24/2021,84.709999,-0.001769205,0.000433756,0.000305066,83.94617694514315,83.04936563510394,80.8434638921588
437,9/27/2021,85.739998,0.012085791,0.00043308,0.000332024,83.79834561995713,82.9071288625117,80.72050689302047
438,9/28/2021,85.660004,-0.000933419,0.000432095,0.000329135,84.81729141037314,83.91902954909385,81.69155326669437
439,9/29/2021,86.790001,0.0131054,0.000431482,0.000358238,84.74106840992683,83.84464510336124,81.635567824254
440,9/30/2021,84.860001,-0.022488568,0.000431685,0.000306313,85.86237693977907,84.95391384238675,82.7047728247917
441,10/1/2021,84.07,-0.009353066,0.000430917,0.00028441,83.95154716183647,83.06219060727156,80.85969239806604
442,10/4/2021,83.809998,-0.003097477,0.000429968,0.000276759,83.1705915050929,82.29187128167314,80.12304599952098
443,10/5/2021,83.639999,-0.002030446,0.000429009,0.000271551,82.90831220926816,82.03475312324963,79.86720554975335
444,10/6/2021,83.150002,-0.005875633,0.000428128,0.000257706,82.74157493192605,81.86919449525875,79.70505186335133
445,10/7/2021,84.199997,0.012548656,0.000427504,0.000285326,82.25646641520328,81.39386779550763,79.2529185398933
446,10/8/2021,84.370003,0.002017038,0.000426553,0.000289208,83.29658416401075,82.41790346465548,80.24379476272377
447,10/11/2021,84.279999,-0.001067347,0.000425602,0.000286174,83.46455102504034,82.58966400406658,80.42307280199412
448,10/12/2021,83.790001,-0.005830897,0.000424736,0.000272519,83.37828018466674,82.49766653494113,80.33339800228836
449,10/13/2021,83.160004,-0.007547169,0.000423926,0.000255104,82.8914532388443,82.02261760482395,79.871004393644
450,10/14/2021,84.559998,0.016694807,0.000423583,0.000291636,82.27006516404664,81.40897771332226,79.27046418667848
451,10/15/2021,85.839996,0.015023734,0.000423124,0.000324302,83.65649261944286,82.77888993760672,80.61884141000378
452,10/18/2021,84.480003,-0.015970196,0.000422774,0.000288252,84.92880035740414,84.03888545375514,81.82496738057961
453,10/19/2021,84.889999,0.004841434,0.000421886,0.000298303,83.58137207438125,82.70554874166946,80.53390208059756
454,10/20/2021,86.550003,0.019366027,0.000421756,0.000340303,83.98654222662991,83.10957414097719,80.92656541836105
455,10/21/2021,86.860001,0.003575322,0.000420852,0.000347412,85.63284750313483,84.73843246756222,82.51437420714309
456,10/22/2021,87.519997,0.007569666,0.000420043,0.000363251,85.94310621014257,85.04333052482941,82.82879772315229
457,10/25/2021,87.68,0.001826519,0.000419129,0.000366453,86.59696036294636,85.6903683015421,83.46248034568116
458,10/26/2021,88.32,0.007272759,0.000418318,0.000381532,86.75803377308029,85.85201023858203,83.62412356933989
459,10/27/2021,88.089996,-0.002607609,0.000417426,0.00037502,87.39073021669633,86.48345261752195,84.22948477137052
460,10/28/2021,88.620003,0.005998626,0.000416587,0.000387245,87.17023641364638,86.26001812714752,84.01233911606522
461,10/29/2021,89.279999,0.007419888,0.00041579,0.0004025,87.69058020434169,86.7778026111113,84.52645191059264
462,11/1/2021,90.650002,0.015228472,0.000415365,0.000434591,88.3485888472793,87.43456320152899,85.16586862378612
463,11/2/2021,91.150002,0.005500564,0.000414523,0.000445532,89.70943177125869,88.77877438020197,86.47331985590316
464,11/3/2021,96.339996,0.055377037,0.000420119,0.000563919,90.20445582954545,89.26912859351414,86.959791938769
465,11/4/2021,94.489998,-0.019389572,0.00042007,0.000521009,95.3419176559347,94.34466735797442,91.8855031730133
466,11/5/2021,93.779999,-0.007542385,0.000419308,0.000503705,93.50933095155742,92.5335764699902,90.11918665350382
467,11/8/2021,93.760002,-0.000213256,0.000418411,0.00050217,92.80521062986459,91.83548326814348,89.43585756439619
468,11/9/2021,92.760002,-0.010722813,0.000417785,0.000478185,92.78664375843361,91.82118776107885,89.42331414240007
469,11/10/2021,92.959999,0.002153748,0.000416901,0.000481758,91.80183399658995,90.84256401730033,88.48471305680499
470,11/11/2021,94.209999,0.01335704,0.000416366,0.000509152,91.99183849482819,91.03422510170532,88.66719899153891
471,11/12/2021,94.019997,-0.002018829,0.000415495,0.000503785,93.23622906564925,92.26853441630844,89.86397495447541
472,11/15/2021,93.489998,-0.005653036,0.000414695,0.00049074,93.04579434000036,92.0797789820722,89.69896680721656
473,11/16/2021,92.889999,-0.006438471,0.00041392,0.000476091,92.52482434722926,91.56513290300323,89.18739604066138
474,11/17/2021,92.730003,-0.001723909,0.000413056,0.00047145,91.92382320173165,90.97268748875413,88.62148025937009
475,11/18/2021,95.339996,0.027757331,0.000413751,0.000528894,91.76903291164794,90.81922893229802,88.4858504672426
476,11/19/2021,93.160004,-0.02313092,0.000414055,0.000479188,94.35756694997133,93.3822183585809,90.96677520141792
477,11/22/2021,92.989998,-0.001826549,0.000413198,0.000474354,92.19879933453389,91.24249409744745,88.88165436136075
478,11/23/2021,93.639999,0.006965693,0.000412422,0.000487934,92.02798255474832,91.07905888979512,88.7241081861565
479,11/24/2021,92.650002,-0.010628658,0.000411818,0.000464727,92.67446353943753,91.71879883059682,89.34040470592913
480,11/26/2021,91.519997,-0.012271479,0.000411298,0.000438193,91.69530318494992,90.74484740463757,88.40407131911768
481,11/29/2021,92.019997,0.005448417,0.000410495,0.000448609,90.57391584072376,89.63900966233562,87.33241650191601
482,11/30/2021,89.059998,-0.032695635,0.000411917,0.000379845,91.06734426874365,90.1295036814504,87.81149578715105
483,12/1/2021,88.779999,-0.003148889,0.00041109,0.000372539,88.13092810737827,87.22235602029487,84.97219548051
484,12/2/2021,89.989998,0.013537143,0.000410598,0.000399739,87.85477129489715,86.95013462222946,84.7060067522713
485,12/3/2021,90.870003,0.009731416,0.000409931,0.000418979,89.05646979961361,88.13989778821056,85.8693082510229
486,12/6/2021,92.650002,0.019399028,0.000409827,0.000458033,89.92916131958013,89.00353234530866,86.71051533161202
487,12/7/2021,92.93,0.003017547,0.000408999,0.000463289,91.69452064478116,90.75005400273061,88.3985841488389
488,12/8/2021,93.099998,0.001827641,0.000408165,0.000466084,91.97587344720353,91.02695062028522,88.68230406735576
489,12/9/2021,97.309998,0.044227575,0.000411238,0.000555576,92.14024128915675,91.18864742599045,88.84765334230076
490,12/10/2021,98.860001,0.01580298,0.000410873,0.000586693,96.31533990505709,95.32054053486767,92.85336028171272
491,12/13/2021,98.900002,0.000404541,0.000410036,0.000586322,97.85479792303084,96.84143514161072,94.34239539888524
492,12/14/2021,98.779999,-0.001214114,0.000409209,0.000582663,97.89332503605473,96.88138558891009,94.39302703680279
493,12/15/2021,100.550003,0.017760001,0.000408976,0.000617505,97.7732311676879,96.76655070340696,94.28184879735295
494,12/16/2021,101.220001,0.00664123,0.000408222,0.000629699,99.53230461199843,98.50599523893779,95.97607425893568
495,12/17/2021,100.360001,-0.008532644,0.000407566,0.000611189,100.1965263604518,99.1644941679981,96.61747887863805
496,12/20/2021,100.32,-0.000398655,0.000406747,0.000609153,99.34801775596503,98.32253679172322,95.79590859609779
497,12/21/2021,100.790001,0.004674077,0.000405961,0.000617332,99.30699859371214,98.28172363144768,95.75692374424206
498,12/22/2021,100.900002,0.001090793,0.000405147,0.000618283,99.77661615789755,98.7498253325092,96.2186644053396
499,12/23/2021,101.309998,0.004055156,0.000404358,0.000625171,99.87922217761667,98.85667142824134,96.32414571286475
500,12/27/2021,102.400002,0.010701629,0.000403752,0.000645324,100.28529327392758,99.26166978147225,96.7299824272965
501,12/28/2021,102.769997,0.00360672,0.000402964,0.000651234,101.37167566397859,100.33420472985783,97.7710541761133
502,12/29/2021,103.699997,0.009008634,0.0004023,0.000667883,101.73879131242515,100.70074152675748,98.11338223007678
503,12/30/2021,103.68,-0.000192854,0.000401502,0.000666171,102.6618005148301,101.61363609246601,99.0254981392394
504,12/31/2021,103.160004,-0.005028013,0.000400769,0.000654873,102.64240426847357,101.59779011983437,99.01466332343279
505,1/3/2022,104.160004,0.009646997,0.000400135,0.00067268,102.12773932770294,101.08400472584083,98.50290272914
506,1/4/2022,104.290001,0.001247273,0.000399345,0.000673815,103.1213513169542,102.067237995784,99.46531384319708
507,1/5/2022,105.809998,0.014469524,0.000398932,0.000701026,103.24904967149901,102.2021939703293,99.60201686229816
508,1/6/2022,102.589996,-0.030904591,0.000400109,0.00063881,104.7570311234168,103.69086471307453,101.04874328617352
509,1/7/2022,104.190002,0.015475752,0.000399755,0.000667959,101.56386568674637,100.52950638828607,97.9666589927863
510,1/10/2022,105.059998,0.008315422,0.000399086,0.000682954,103.14640688258285,102.10163278264758,99.50726245167704
