,Date,CAT,PDR,VAR,AVG,VAR70,VAR85,VAR99
265,1/21/2021,192.190002,-0.000780142,0.000784182,0.00092197,189.64567529097604,186.93667182700506,180.28131274866973
266,1/22/2021,191.940002,-0.001301643,0.000781253,0.000913611,189.4930253000785,186.79424177174513,180.16421774437225
267,1/25/2021,187.339996,-0.024257707,0.000780691,0.000819336,189.23913630290764,186.55005237449876,179.9560220146722
268,1/26/2021,187.210007,-0.000694108,0.000777786,0.000813689,184.69647914662485,182.0637620649768,175.63206435375062
269,1/27/2021,180.630005,-0.035780251,0.000779855,0.000677652,184.57751633582706,181.95305193943886,175.5403958195336
270,1/28/2021,184.339996,0.020331089,0.000778391,0.000750442,178.0517839704615,175.51903636716824,169.276608993366
271,1/29/2021,182.839996,-0.008170425,0.000775812,0.000717524,181.730458126645,179.14888106271113,172.8235815214806
272,2/1/2021,184.720001,0.010229739,0.000773291,0.000752495,180.246416547476,177.7061419262713,171.43782725923722
273,2/2/2021,192.5,0.041254983,0.000776445,0.000900856,182.11844334754,179.5421489173972,173.2146869854103
274,2/3/2021,191.449997,-0.005469491,0.000773759,0.000877607,189.80252550831048,187.11468718591203,180.52089538589428
275,2/4/2021,191.649994,0.001044098,0.000770946,0.000878212,188.77734207489374,186.10711807303917,179.52865698023479
276,2/5/2021,193.0,0.007019428,0.000768288,0.000900463,188.97275896750597,186.30568901263405,179.74824042022473
277,2/8/2021,197.449997,0.022795184,0.000767239,0.000979505,190.32311138599835,187.6375271499735,181.06145681952484
278,2/9/2021,197.279999,-0.000861338,0.000764492,0.000972884,194.72321879107315,191.98189583647485,185.2535608494349
279,2/10/2021,197.720001,0.002227859,0.000761757,0.000977382,194.5469640313157,191.80793843445943,185.09951495470952
280,2/11/2021,198.350006,0.003181284,0.000759054,0.000985253,194.99526687867217,192.26223626991248,185.5307024837922
281,2/12/2021,197.990005,-0.001816628,0.00075638,0.000975282,195.62754908459172,192.89287268550706,186.1596474179731
282,2/16/2021,202.380005,0.021930593,0.00075525,0.001049591,195.2709221151876,192.54765796318267,185.82760595328173
283,2/17/2021,202.300003,-0.000395384,0.000752588,0.001044485,199.62693792044607,196.84448784383858,189.9765462673908
284,2/18/2021,199.919998,-0.011834482,0.00075052,0.000999137,199.54096783374058,196.7536311388824,189.9072238897506
285,2/19/2021,209.910004,0.04876161,0.000755863,0.001166725,197.18944683554216,194.43628151491168,187.7173735347807
286,2/22/2021,218.059998,0.038091359,0.000757971,0.001295832,207.07449860388576,204.18452712795147,197.0182376342529
287,2/23/2021,220.179993,0.009675117,0.000755574,0.001325028,215.1351134832058,212.13303935844152,204.75495730134
288,2/24/2021,222.470001,0.010346904,0.000753232,0.001356354,217.23741113487853,214.20039622858675,206.7610595044357
289,2/25/2021,221.820007,-0.002925992,0.000750689,0.001341536,219.50228094250912,216.44253422211537,208.90623224749692
290,2/26/2021,215.880005,-0.027143553,0.000750889,0.001243311,218.87173393948586,215.8307294799746,208.3286169691423
291,3/1/2021,219.759995,0.017813298,0.000749248,0.001300253,212.98672191535545,210.0090984511726,202.72259842373228
292,3/2/2021,215.820007,-0.01809126,0.000747966,0.001233844,216.82983022819295,213.81473727559245,206.39118502465428
293,3/3/2021,214.910004,-0.004225405,0.000745514,0.001215211,212.9433261310112,209.98620131840454,202.69740592836416
294,3/4/2021,212.770004,-0.010007566,0.000743406,0.001177039,212.03670884785612,209.0831226679336,201.84368719221933
295,3/5/2021,220.160004,0.034142784,0.000744557,0.001288787,209.9322989075769,207.02140067277915,199.84225577633757
296,3/8/2021,221.580002,0.006429134,0.000742131,0.001306153,217.23691174300473,214.22350707971086,206.87420329933593
297,3/9/2021,216.800003,-0.021808424,0.000741425,0.001228326,218.63970333603262,215.61202143163428,208.14518302532773
298,3/10/2021,221.059998,0.019458865,0.000740048,0.001289503,213.90557770254583,210.94143929851762,203.68459913512032
299,3/11/2021,219.759995,-0.00589813,0.000737745,0.001265464,218.13300475427238,215.125891862322,207.70911874346015
300,3/12/2021,229.0,0.041185985,0.000740581,0.001398532,216.8539434607211,213.84173911400094,206.46853265878008
301,3/15/2021,230.740005,0.007569554,0.000738246,0.001419034,225.98384928488093,222.84885578290195,215.16268857429458
302,3/16/2021,226.460007,-0.018723197,0.000737141,0.001352338,227.71497314869444,224.57026364953964,216.8169924001969
303,3/17/2021,233.630005,0.031170329,0.000737633,0.001450747,223.47548489115016,220.38831041280912,212.8192418904699
304,3/18/2021,230.679993,-0.01270725,0.000735863,0.001404174,230.57498386858174,227.38103696549487,219.5670327729003
305,3/19/2021,225.289993,-0.023643008,0.000735501,0.001322053,227.66592860745217,224.52564552860517,216.8050109336455
306,3/22/2021,226.020004,0.003235079,0.000733109,0.001328304,222.32480480521227,219.2724405641079,211.72943991363275
307,3/23/2021,218.25,-0.034982314,0.000735002,0.001210029,223.02958124792633,219.96825927608597,212.38436071649036
308,3/24/2021,221.229996,0.013561672,0.000733109,0.001250131,215.36121325489302,212.39683023597158,205.07852139169648
309,3/25/2021,224.25,0.013558635,0.000731226,0.001289965,218.30375383039714,215.30608459922465,207.92188253842792
310,3/26/2021,229.5,0.023141529,0.000730402,0.001360454,221.30535797962747,218.26420666931585,210.77616173663145
311,3/29/2021,230.220001,0.003132348,0.000728064,0.001366151,226.50659530663475,223.3901922280081,215.70924410585172
312,3/30/2021,233.080002,0.012346373,0.000726115,0.001401344,227.21469486614157,224.08959719823162,216.48629126867115
313,3/31/2021,231.869995,-0.005204903,0.000723934,0.001380238,230.03848846502643,226.89655623707267,219.161131001309
314,4/1/2021,232.740005,0.003745124,0.000721647,0.001387769,228.85578194826203,225.72106939719302,218.08351909708728
315,4/5/2021,233.710007,0.004159088,0.00071938,0.001396567,229.71647737893736,226.5782471091238,218.8666593900379
316,4/6/2021,230.639999,-0.013223011,0.000717778,0.001350303,230.68450895548023,227.54341405121497,219.81982786959517
317,4/7/2021,230.410004,-0.000997701,0.000715531,0.001342896,227.63752569061103,224.5279749083426,216.89771629571456
318,4/8/2021,230.479996,0.000303725,0.000713284,0.001339628,227.40931625870058,224.33038586414128,216.7425545203375
319,4/9/2021,230.75,0.0011708,0.000711048,0.001339099,227.50130447095106,224.40946482970776,216.8224140055771
320,4/12/2021,230.929993,0.000779731,0.000708827,0.001337351,227.77058821557642,224.6831373794278,217.11073964676626
321,4/13/2021,229.350006,-0.006865357,0.000706828,0.001311797,227.958439110641,224.87083094016415,217.30122380638684
322,4/14/2021,232.580002,0.013985013,0.00070513,0.001351155,226.38798756839458,223.326239745374,215.80524585875204
323,4/15/2021,232.520004,-0.000258,0.000702955,0.001346173,229.5968462644263,226.48631722536427,218.84709205230456
324,4/16/2021,233.360001,0.00360607,0.000700801,0.001353148,229.53986477847727,226.4329153751391,218.8343373239822
325,4/19/2021,232.389999,-0.004165339,0.000698738,0.001336168,230.37096802741917,227.26978153662714,219.62449120587334
326,4/20/2021,227.630005,-0.020695465,0.000698079,0.001268586,229.40858610037606,226.3269247650994,218.73274742399127
327,4/21/2021,232.460007,0.020996672,0.000697131,0.001328917,224.6948811235159,221.67577709071801,214.2495738727539
328,4/22/2021,228.889999,-0.015476663,0.000695864,0.00127768,229.50055100720883,226.42101345703568,218.82043597972128
329,4/23/2021,230.110001,0.005315925,0.000693798,0.001289955,225.9590991767212,222.92266811361665,215.45621203519522
330,4/26/2021,230.559998,0.001953664,0.000691697,0.001291966,227.16644708366462,224.13256110426903,216.60922468400906
331,4/27/2021,230.339996,-0.000954663,0.000689623,0.001285178,227.6108810639684,224.5629601807501,217.07206265865162
332,4/28/2021,232.300003,0.008473192,0.000687701,0.001306829,227.40701572805364,224.38029252178464,216.9089555102125
333,4/29/2021,227.470001,-0.021011287,0.000687127,0.001239808,229.3578283948116,226.30298967396502,218.7635572282531
334,4/30/2021,228.110001,0.002809607,0.000685077,0.001244508,224.56724197792838,221.56116514323412,214.17681610524477
335,5/3/2021,228.169998,0.000262983,0.000683035,0.001241578,225.20059262652234,222.19597742524687,214.84070165104197
336,5/4/2021,233.410004,0.022705625,0.000682369,0.001305459,225.26203420985993,222.26782232190018,214.8844253468616
337,5/5/2021,237.880005,0.018969785,0.000681267,0.001357875,230.4445077591026,227.39018188672125,219.8421195010952
338,5/6/2021,237.070007,-0.00341088,0.000679319,0.001343767,234.8698019275467,231.77009719908656,224.11485812006077
339,5/7/2021,240.990005,0.016399974,0.000677982,0.00138818,234.09336094877187,230.98349035484975,223.35629584797775
340,5/10/2021,242.610001,0.00669976,0.00067607,0.001403802,237.97217054430067,234.8326525413685,227.03961575872657
341,5/11/2021,239.300003,-0.013737212,0.000674758,0.001359401,239.58234667791206,236.4074389328365,228.61928817520436
342,5/12/2021,237.320007,-0.008308537,0.000673057,0.001331132,236.31511232991994,233.19384910193898,225.52077537428949
343,5/13/2021,240.070007,0.011521106,0.000671397,0.00136084,234.33698652269902,231.24080639059008,223.61903087711704
344,5/14/2021,242.229996,0.008957095,0.000669613,0.001382922,237.07769772776962,233.9560654391264,226.23207089551724
345,5/17/2021,244.789993,0.010513,0.000667913,0.001409386,239.22027375516706,236.07359476123466,228.33295287190467
346,5/18/2021,239.470001,-0.021972519,0.000667558,0.001341809,241.75580640800746,238.58311103396406,230.73043472165628
347,5/19/2021,236.869995,-0.010916706,0.000666066,0.001306481,236.4904705859901,233.36689204784113,225.7488521198218
348,5/20/2021,234.990005,-0.007968465,0.000664398,0.001279829,233.92493673159782,230.8367262997066,223.29250930116578
349,5/21/2021,237.240005,0.009529327,0.000662689,0.001303467,232.04842387465183,229.00269827658002,221.51366128920301
350,5/24/2021,239.050003,0.00760044,0.000660908,0.001321458,234.2925947755717,231.235429523015,223.63664798802685
351,5/25/2021,237.169998,-0.007895572,0.000659267,0.001295199,236.06864582837565,232.9795941525727,225.40119569957926
352,5/26/2021,237.710007,0.002274298,0.000657397,0.00129798,234.24042545983409,231.17695772707418,223.62722580847444
353,5/27/2021,241.279999,0.014906608,0.000656058,0.001336532,234.7652392147649,231.70712550092972,224.15011281871423
354,5/28/2021,241.080002,-0.000829244,0.000654217,0.001330414,238.3148541452166,235.20693447123674,227.5689210352281
355,6/1/2021,242.759995,0.006944443,0.000652463,0.001346228,238.1040086243491,235.00739674058778,227.41944731165924
356,6/2/2021,243.460007,0.002879406,0.000650637,0.001350535,239.762912112503,236.6485011497905,228.96447003580963
357,6/3/2021,243.839996,0.001559569,0.000648815,0.00135112,240.46046779416002,237.3436380417629,229.6964485672466
358,6/4/2021,244.020004,0.000737949,0.000647003,0.001349407,240.85852489917374,237.74626394941717,230.04457736056094
359,6/7/2021,239.759995,-0.017611803,0.0006462,0.001296591,241.03897772812306,237.91762603096112,230.22085149297186
360,6/8/2021,240.160004,0.001666982,0.000644405,0.001297619,236.8248390752248,233.7441879404236,226.20589686891492
361,6/9/2021,234.649994,-0.023210368,0.000644279,0.00122973,237.21186561527688,234.15140287350957,226.601751361958
362,6/10/2021,225.729996,-0.03875544,0.000646904,0.001119274,231.7653104379299,228.7695419332093,221.36870349907795
363,6/11/2021,220.699997,-0.022535277,0.000646659,0.00105411,222.9176946921817,220.03567474169384,212.9111157180175
364,6/14/2021,219.009995,-0.007686932,0.000645092,0.001030096,217.9348281404451,215.1102140223354,208.19419316701737
365,6/15/2021,219.460007,0.002052647,0.000643327,0.001032898,216.27313699862535,213.4761569508943,206.61872894835116
366,6/16/2021,217.160004,-0.010535588,0.000641934,0.00100129,216.7206877489331,213.9131278537549,207.07211222369114
367,6/17/2021,209.449997,-0.036149394,0.000643935,0.000900062,214.4309228504253,211.66252502492196,204.85358422067253
368,6/18/2021,208.860001,-0.002820857,0.000642223,0.00088995,206.79466771330945,204.13326180756732,197.5861396604457
369,6/21/2021,213.210007,0.020613452,0.000641534,0.000943402,206.21940590885305,203.55316921537124,196.98697534796716
370,6/22/2021,213.130005,-0.000375297,0.000639805,0.000939838,210.53066911517874,207.82083522391224,201.12594920854906
371,6/23/2021,213.789993,0.00309186,0.000638093,0.000945638,210.45574569209575,207.75057945395739,201.10807117354364
372,6/24/2021,219.339996,0.025628827,0.000638011,0.001011991,211.10411860629495,208.38831926385228,201.7018831081233
373,6/25/2021,216.309998,-0.013910464,0.000636896,0.000971984,216.60341429974036,213.81119439283887,206.9362325630978
374,6/28/2021,216.270004,-0.000184909,0.000635196,0.000968891,213.61191221791907,210.8806960870387,204.14378983946955
375,6/29/2021,215.100006,-0.005424581,0.000633611,0.000951842,213.56219775890534,210.8197506689981,204.08066425865053
376,6/30/2021,217.630005,0.011693332,0.000632232,0.00098041,212.41667297654138,209.7069306318749,203.0137226008456
377,7/1/2021,216.710007,-0.00423631,0.000630627,0.000966572,214.94145066961556,212.18336557823545,205.4499299517342
378,7/2/2021,217.759995,0.004833429,0.000628998,0.000976802,214.0215023931935,211.28253476012978,204.52598843584792
379,7/6/2021,213.520004,-0.019662992,0.00062846,0.000922343,215.04578108756755,212.3006185093138,205.5776307941039
380,7/7/2021,214.690002,0.005464613,0.00062686,0.000934297,210.8540901356117,208.16825335525115,201.57717789552342
381,7/8/2021,212.110001,-0.012090124,0.000625659,0.000900112,212.02320131573092,209.32768679093516,202.65475646085574
382,7/9/2021,217.419998,0.024725945,0.000625503,0.000962483,209.46823191622335,206.8083799569817,200.25195166408062
383,7/12/2021,218.580002,0.005321132,0.000623919,0.000973863,214.73181735686546,212.00336265266188,205.27977831882242
384,7/13/2021,215.190002,-0.015630721,0.000623011,0.000930622,215.87758721646296,213.12903344143072,206.3579884037307
385,7/14/2021,211.639999,-0.016634655,0.000622192,0.000884998,212.53287768685001,209.82974037535286,203.20347334990538
386,7/15/2021,211.410004,-0.001087318,0.00062059,0.000879889,209.01109526391883,206.34873216735215,199.82182025476712
387,7/16/2021,207.949997,-0.016501743,0.000619765,0.000834975,208.78369500497976,206.13701710735032,199.6245908329896
388,7/19/2021,203.080002,-0.023697652,0.000619715,0.000771746,205.35521593600532,202.76179277465482,196.34977587187325
389,7/20/2021,207.960007,0.023745787,0.000619475,0.000830806,200.53433343852703,198.0005549333238,191.7351703862388
390,7/21/2021,210.729996,0.013231887,0.00061828,0.000862603,205.36174343900467,202.76613674738292,196.36957726487472
391,7/22/2021,209.160004,-0.007478146,0.000616876,0.000841271,208.11227191035044,205.47579403625105,199.0166658059345
392,7/23/2021,209.529999,0.001767394,0.000615305,0.000843634,206.57237311200228,203.971846620358,197.51117305735613
393,7/26/2021,211.029999,0.007133376,0.00061384,0.000859638,206.937155799252,204.31755667995068,197.86788453024639
394,7/27/2021,209.899994,-0.0053691,0.00061238,0.000843829,208.42265740333235,205.79682764764388,199.34203561546525
395,7/28/2021,211.440002,0.007310082,0.000610935,0.0008602,207.30613034160496,204.7072496311098,198.2642825420403
396,7/29/2021,212.559998,0.005283012,0.000609442,0.000871368,208.82650276501695,206.20024931136868,199.75353438394467
397,7/30/2021,206.75,-0.027713958,0.00060996,0.000799365,209.94994190154392,207.31391410095216,200.80851595003642
398,8/2/2021,205.160004,-0.007720152,0.000608609,0.000777959,204.17317996054945,201.61436478906916,195.26851378093377
399,8/3/2021,208.5,0.016148859,0.000607674,0.000816483,202.61929553978774,200.0794676861561,193.80286619181337
400,8/4/2021,204.520004,-0.019273251,0.000607161,0.000766258,205.93240870217136,203.34981540701202,196.96147158399285
401,8/5/2021,207.190002,0.012970467,0.000606018,0.000796693,202.00160470483166,199.4650672321849,193.2077134475145
402,8/6/2021,208.350006,0.00558313,0.000604567,0.000808599,204.64553833347412,202.0807247351143,195.74189428024343
403,8/9/2021,208.889999,0.002588406,0.000603075,0.000813016,205.79159737571138,203.2192091195834,196.87443987737626
404,8/10/2021,214.070007,0.024495304,0.000602967,0.000871635,206.31758894024273,203.737154850917,197.37956408409605
405,8/11/2021,221.660004,0.034841597,0.00060432,0.000955512,211.46836673106043,208.8216072940435,202.30865371214858
406,8/12/2021,220.240005,-0.006426811,0.000602966,0.000937329,218.96023373535326,216.22543557130618,209.44108738284342
407,8/13/2021,218.570007,-0.007611522,0.000601663,0.000916324,217.56235120701592,214.85811797530903,208.13666326506484
408,8/16/2021,217.710007,-0.003942427,0.000600246,0.000904416,215.91068305301422,213.21861048486753,206.6164973440363
409,8/17/2021,213.440002,-0.019808162,0.000599825,0.000853774,215.05312958012982,212.37203576887293,205.76760358369512
410,8/18/2021,209.809998,-0.017153422,0.000599151,0.000809854,210.82827459108265,208.20471708046765,201.72244290514368
411,8/19/2021,204.449997,-0.025878918,0.000599422,0.000744917,207.2352140433073,204.65351065773152,198.31304862853793
412,8/20/2021,204.940002,0.002393831,0.000597974,0.00074892,201.93662149930233,199.4243640152582,193.21870568699694
413,8/23/2021,209.139999,0.020286616,0.000597448,0.000796226,202.42665873912222,199.9027167721317,193.71567851606022
414,8/24/2021,212.589996,0.01636153,0.000596589,0.000833824,206.58918474972384,204.01219151713096,197.67573160023997
415,8/25/2021,214.759995,0.010155693,0.00059536,0.000856286,209.99018079889714,207.3915776306576,200.94530091044933
416,8/26/2021,211.240005,-0.016526151,0.000594654,0.000814501,212.1529086582167,209.52665859191305,203.0041448705302
417,8/27/2021,212.830002,0.007498783,0.000593334,0.000830531,208.6636157940075,206.08058308242153,199.70186783418336
418,8/30/2021,211.449997,-0.006505185,0.000592043,0.000812981,210.2429393431916,207.63641537055227,201.2264366321662
419,8/31/2021,210.869995,-0.002746744,0.000590661,0.000804485,208.87100874016943,206.29412797833987,199.91052152631752
420,9/1/2021,207.960007,-0.013896019,0.000589768,0.000769484,208.31407503660452,205.73281803754313,199.40656182825782
421,9/2/2021,211.779999,0.018202208,0.000589087,0.000810892,205.4342456442314,202.89529881604363,196.62132427167757
422,9/3/2021,210.369995,-0.006680134,0.000587824,0.000793141,209.19876135216518,206.60691335605355,200.23126141121662
423,9/7/2021,208.229996,-0.010224643,0.00058672,0.000767094,207.81657312622255,205.25692213324564,198.9222141283987
424,9/8/2021,206.770004,-0.007036135,0.00058548,0.00074869,205.68864733875998,203.15759375225738,196.90404457947866
425,9/9/2021,205.419998,-0.00655043,0.000584227,0.000731516,204.25100022314675,201.73370086674018,195.53104161605043
426,9/10/2021,205.009995,-0.00199792,0.000582873,0.000725109,202.91371299517579,200.41236164116677,194.26261864149467
427,9/13/2021,206.199997,0.005787823,0.000581568,0.000736965,202.5288850190492,200.04320424818397,193.91029572527944
428,9/14/2021,202.330002,-0.018946519,0.000581112,0.000690976,203.6935449553026,201.19415057460708,195.03992524534067
429,9/15/2021,205.729996,0.016664572,0.000580351,0.00072821,199.85846411562707,197.41580461533732,191.36386605125145
430,9/16/2021,203.600006,-0.010407296,0.000579289,0.000702314,203.23478580643746,200.74382778035567,194.62539759820768
431,9/17/2021,199.75,-0.019090729,0.000578852,0.00065639,201.14683698759438,198.6725299581036,192.58137811959025
432,9/20/2021,190.820007,-0.045735973,0.000582483,0.000549,197.31682151028258,194.90245118654983,188.94555983983312
433,9/21/2021,189.839996,-0.005149021,0.000581212,0.000535841,188.46033690526994,186.14238237323949,180.43682533732908
434,9/22/2021,191.350006,0.007922652,0.000579998,0.000552861,187.5069764361509,185.21400153577676,179.54711184761
435,9/23/2021,196.619995,0.027168663,0.00058029,0.000614047,188.99321037260083,186.68915584029082,180.97133614545263
436,9/24/2021,196.820007,0.001016735,0.000578959,0.000614971,194.21441497888782,191.83678631838444,185.98470469256569
437,9/27/2021,200.0,0.016027726,0.000578177,0.00065024,194.4133767795373,192.03085291472593,186.16094058567333
438,9/28/2021,200.550003,0.002746241,0.000576867,0.000655026,197.55949851629367,195.14855628905556,189.21514676016236
439,9/29/2021,197.869995,-0.013453383,0.000576005,0.000622888,198.1159863094508,195.6888664677858,189.7172531865697
440,9/30/2021,191.970001,-0.030271109,0.00057686,0.000552674,195.46351067324426,193.0720621906862,187.1563058864543
441,10/1/2021,194.330002,0.01221864,0.00057586,0.000579128,189.61834451670038,187.29291343919573,181.6039405548012
442,10/4/2021,193.130005,-0.006194192,0.000574661,0.000563804,191.94863454321606,189.59893695810317,183.87315300229795
443,10/5/2021,192.5,-0.003267409,0.000573397,0.000555155,190.7635358979048,188.43347128556317,182.71418929386792
444,10/6/2021,191.860001,-0.003330209,0.000572139,0.000546404,190.14538946874407,187.83190158004845,182.1321773840668
445,10/7/2021,195.75,0.02007239,0.000571708,0.000590283,189.51775731342494,187.21283603871177,181.51530186993082
446,10/8/2021,195.160004,-0.003018579,0.000570455,0.000582191,193.36490037455744,191.00868799707618,185.21144047318415
447,10/11/2021,192.889999,-0.011699682,0.000569516,0.000554715,192.7898695094712,190.4364231898109,184.66509382011628
448,10/12/2021,189.919998,-0.015517153,0.00056882,0.00051884,190.55894211848806,188.23384071160203,182.52740010162492
449,10/13/2021,188.940002,-0.005173405,0.000567625,0.000506163,187.61266730607622,185.33542985886587,179.67870227051418
450,10/14/2021,194.330002,0.02812824,0.000568056,0.000567545,186.6355408410298,184.3743858801823,178.7863281907098
451,10/15/2021,199.020004,0.023847587,0.000567995,0.000619164,191.97987452957184,189.6445484661701,183.90492060364738
452,10/18/2021,198.179993,-0.004229669,0.00056679,0.000608436,196.61324154782255,194.22789816912942,188.36009262340423
453,10/19/2021,201.139999,0.014825505,0.000565984,0.000639821,195.77685066586903,193.3998454219327,187.5387491054406
454,10/20/2021,204.190002,0.015049765,0.000565194,0.000671561,198.7116167290151,196.30780131065816,190.35344232357357
455,10/21/2021,202.139999,-0.010090421,0.000564206,0.000647908,201.74785106083118,199.30127070111558,193.28912127493552
456,10/22/2021,200.649994,-0.007398455,0.00056311,0.000630262,199.69452012755377,197.2915372933655,191.31388001768389
457,10/25/2021,202.210007,0.007744729,0.000561989,0.00064583,198.2403353437041,195.8466470838406,189.93917969334186
458,10/26/2021,199.639999,-0.012791056,0.000561155,0.000616492,199.78111574120146,197.3747300520574,191.41462359139956
459,10/27/2021,196.130005,-0.017738009,0.000560665,0.000576504,197.23782663432598,194.852270816516,188.98290994843973
460,10/28/2021,204.089996,0.039783323,0.00056278,0.000661736,193.76693475817834,191.43992864337966,185.665375048868
461,10/29/2021,204.009995,-0.000392066,0.000561562,0.00065945,201.6532918097518,199.21839711641886,193.20181329228527
462,11/1/2021,205.380005,0.006692958,0.000560425,0.00067251,201.56405290982855,199.13291018657694,193.1400815742197
463,11/2/2021,207.119995,0.008436365,0.000559344,0.000689278,202.93591874179108,200.49129771237804,194.46005633577286
464,11/3/2021,203.550003,-0.017386622,0.000558842,0.000650322,204.6526859842279,202.18719831334752,196.11063642975648
465,11/4/2021,203.589996,0.000196458,0.00055764,0.000649346,201.1196183635288,198.69942279176504,192.73000065910318
466,11/5/2021,205.880005,0.011185351,0.000556681,0.000671955,201.14859510592655,198.73873674756345,192.7976504059237
467,11/8/2021,214.25,0.039850058,0.000558769,0.000755848,203.4272739684898,200.9878354280018,194.94433347691478
468,11/9/2021,209.809998,-0.020941208,0.000558579,0.000709487,211.72009270592406,209.17613231648414,202.86953301710537
469,11/10/2021,206.669998,-0.015079041,0.000557918,0.000675823,207.32139736015668,204.81759856355924,198.69978506578877
470,11/11/2021,208.529999,0.008959602,0.000556877,0.000693448,204.19672806907113,201.7423161606424,195.69617448180566
471,11/12/2021,209.270004,0.003542392,0.000555712,0.000699497,206.0502309628979,203.5668530036763,197.4662301933972
472,11/15/2021,207.710007,-0.007482394,0.000554676,0.000682162,206.78909631174332,204.3080963862699,198.16959727993125
473,11/16/2021,205.429993,-0.011037601,0.000553793,0.000657385,205.24802244349044,202.77944968776717,196.72938321301913
474,11/17/2021,202.979996,-0.011997877,0.000552962,0.000630686,202.9880588140894,200.56365557347766,194.5835569002329
475,11/18/2021,201.419998,-0.007715162,0.000551944,0.000613116,200.57680258952783,198.16965063755174,192.23072824331405
476,11/19/2021,200.440002,-0.00487731,0.000550848,0.000601581,199.0090443179717,196.63038935356607,190.74509146332835
477,11/22/2021,202.380005,0.009632183,0.000549863,0.000620513,198.0575378066439,195.6923285967639,189.84943299994666
478,11/23/2021,205.330002,0.014471308,0.000549114,0.00064949,199.9747229041327,197.5807954177179,191.6813925690419
479,11/24/2021,207.070007,0.008438483,0.000548094,0.000665751,202.88979677944215,200.4710912286669,194.50605691359402
480,11/26/2021,198.729996,-0.041109835,0.00055058,0.000578718,204.62226816029676,202.19253593507145,196.1663293743947
481,11/29/2021,195.919998,-0.014240697,0.000549891,0.000547909,196.36943845060446,194.0166217426328,188.21469059089196
482,11/30/2021,193.350006,-0.013204353,0.000549142,0.000519377,193.57911337354466,191.26708935817456,185.55303024585623
483,12/1/2021,191.470001,-0.009770905,0.000548224,0.000498072,191.03366936571885,188.7535388090738,183.13593978710932
484,12/2/2021,196.789993,0.027405991,0.000548584,0.000553667,189.16585440461586,186.92192766438114,181.3652176245692
485,12/3/2021,197.800003,0.0051193,0.000547495,0.00056308,194.44447694330393,192.12261691640373,186.42027772103106
486,12/6/2021,201.279999,0.017440534,0.000546954,0.000597808,195.44796025096636,193.11668300412225,187.38112404821385
487,12/7/2021,204.490005,0.01582213,0.000546306,0.000629069,198.89322954270742,196.52160429573135,190.65242638214406
488,12/8/2021,204.190002,-0.001468156,0.000545195,0.000624772,202.0661127855641,199.66926589527066,193.73200923250573
489,12/9/2021,204.130005,-0.000293872,0.000544082,0.000622893,201.77799766936963,199.37762397062548,193.46183291950683
490,12/10/2021,203.460007,-0.003287611,0.000543003,0.000614912,201.71036972305853,199.31178712167622,193.40039306000688
491,12/13/2021,201.25,-0.010921543,0.000542167,0.000591417,201.05979710434897,198.67249166506062,192.76206718578425
492,12/14/2021,201.639999,0.001936008,0.000541069,0.000594149,198.87531617508287,196.52648633462567,190.6682774672136
493,12/15/2021,202.550003,0.00450286,0.000540003,0.000602078,199.2526204874311,196.89460861992734,191.0825333000519
494,12/16/2021,206.169998,0.017714277,0.000539501,0.000636718,200.1563853735037,197.7938331823229,191.91993089875825
495,12/17/2021,201.369995,-0.023557074,0.000539591,0.000587842,203.75699968574145,201.34539682248536,195.4175378696203
496,12/20/2021,195.460007,-0.029788196,0.00054036,0.0005266,198.99827377235903,196.654271869104,190.8419480105824
497,12/21/2021,198.309998,0.014475662,0.000539663,0.000554666,193.15078072782197,190.873722343579,185.24714055200266
498,12/22/2021,202.149994,0.019178514,0.000539275,0.000592063,195.96883193188472,193.658569105616,187.929345654244
499,12/23/2021,206.199997,0.019836591,0.000538935,0.00063063,199.7626523721184,197.40008563873639,191.5900233267178
500,12/27/2021,206.380005,0.000872597,0.000537857,0.000631114,203.77689968827713,201.36010932109713,195.41201669745294
501,12/28/2021,206.619995,0.001162179,0.000536784,0.000632174,203.9674077954477,201.55436662313494,195.6170643775392
502,12/29/2021,207.330002,0.003430403,0.00053573,0.000637748,204.20365484526843,201.79190132264324,195.8366579688815
503,12/30/2021,206.080002,-0.006047284,0.000534754,0.000624457,204.9010378133231,202.4877318758477,196.5025900644391
504,12/31/2021,206.740005,0.003197537,0.000533706,0.000629563,203.66902093795898,201.2660440416262,195.33147745725623
505,1/3/2022,207.0,0.001256804,0.00053265,0.000630805,204.32665454850073,201.91705567563625,195.97708184239025
506,1/4/2022,218.080002,0.052143184,0.000536831,0.000732608,204.57546072544355,202.16538326622938,196.22345473316324
507,1/5/2022,219.75,0.007628559,0.000535866,0.000746209,215.54699307102487,213.00985208626923,206.74905145053398
508,1/6/2022,221.990005,0.010141822,0.000534984,0.000764705,217.20029560481152,214.64361853659543,208.33631941773217
509,1/7/2022,224.190002,0.009861557,0.000534095,0.000782577,219.42012136986506,216.8413150999531,210.4485584136084
510,1/10/2022,221.639999,-0.011439476,0.000533341,0.000758612,221.60590638654944,218.99521927049457,212.53136712608003
511,1/11/2022,219.949997,-0.007654205,0.000532435,0.000742148,219.08213759598456,216.50458640345659,210.1243752155957
