,Date,YUM,PDR,VAR,AVG,VAR70,VAR85,VAR99
267,1/25/2021,105.260002,-0.017236066,0.000704602,0.000111593,105.58631369188224,104.16245735380967,100.64032568796449
268,1/26/2021,106.339996,0.010207972,0.000702352,0.000149266,103.77311461613213,102.3748345162543,98.91949738813011
269,1/27/2021,102.019997,-0.041472627,0.000706157,-5.46e-06,104.8494792314401,103.43914851534677,99.95285571830111
270,1/28/2021,102.529999,0.004986586,0.000703633,1.3e-05,100.56541540716641,99.20909254508825,95.86023818179146
271,1/29/2021,101.489998,-0.010195177,0.00070142,-2.46e-05,101.0781056767111,99.71732282731642,96.3708970928864
272,2/1/2021,103.059998,0.015351072,0.000699707,3.19e-05,100.0574229399863,98.70894390911367,95.40708274031066
273,2/2/2021,106.300003,0.03095399,0.000700634,0.000145155,101.61143618467304,100.2477056978198,96.90051826238988
274,2/3/2021,104.730003,-0.014879675,0.000698898,9.03e-05,104.81046144051365,103.39773253335301,99.93211577949683
275,2/4/2021,102.989998,-0.016753762,0.000697384,2.91e-05,103.25772565133845,101.8719865173493,98.46043629982785
276,2/5/2021,105.339996,0.022561299,0.00069669,0.000110707,101.54131058748065,100.17293920042502,96.82837015745622
277,2/8/2021,103.360001,-0.018975126,0.000695485,4.18e-05,103.86355197811363,102.47193723674204,99.03013091813456
278,2/9/2021,103.120003,-0.002324662,0.000693004,3.33e-05,101.9157708570407,100.5443848278269,97.17815788648447
279,2/10/2021,104.82,0.016351206,0.000691471,9.18e-05,101.67287223246917,100.31334442506208,96.94985963157411
280,2/11/2021,105.480003,0.006276797,0.000689137,0.000113869,103.36405804894385,101.97617081627683,98.57947353085851
281,2/12/2021,105.470001,-9.48e-05,0.000686685,0.000113126,104.0114610084185,102.62178515519335,99.21753463318362
282,2/16/2021,105.599998,0.001231791,0.000684254,0.000117093,104.01204066650942,102.62818118854193,99.21447187338426
283,2/17/2021,104.339996,-0.012003593,0.000682354,7.43e-05,104.13844302376096,102.74820173574108,99.3387301690723
284,2/18/2021,105.370003,0.009823235,0.000680285,0.000108591,102.889545497749,101.52512573401863,98.14949020933257
285,2/19/2021,105.129997,-0.002280343,0.000677918,0.000100209,103.90722140062245,102.53865495167419,99.16019628754567
286,2/22/2021,105.010002,-0.001142048,0.000675553,9.59e-05,103.67720931053324,102.30211961452038,98.90947046713158
287,2/23/2021,104.650002,-0.003434135,0.000673242,8.36e-05,103.56315647019493,102.18553788857501,98.82013724143825
288,2/24/2021,104.68,0.00028661,0.000670905,8.43e-05,103.20894730669076,101.84777978227943,98.50015238618414
289,2/25/2021,104.699997,0.000191012,0.000668583,8.46e-05,103.24464973058271,101.8784407678561,98.52656560481763
290,2/26/2021,103.529999,-0.011237673,0.000666718,4.56e-05,103.26714745269136,101.91307587836597,98.56323273864025
291,3/1/2021,104.510002,0.009421364,0.000664728,7.78e-05,102.10708410387018,100.76221669245255,97.44657742495016
292,3/2/2021,104.739998,0.00219829,0.000662467,8.51e-05,103.08170492162378,101.7290409021108,98.39540525033068
293,3/3/2021,103.510002,-0.011812824,0.000660688,4.45e-05,103.31279407380525,101.96179960787603,98.62401563532138
294,3/4/2021,103.57,0.000579467,0.000658441,4.63e-05,102.09729501497787,100.75988261511516,97.4688328776094
295,3/5/2021,104.330002,0.007311259,0.000656388,7.09e-05,102.15408960068203,100.82013823923094,97.53057224783154
296,3/8/2021,104.139999,-0.001822834,0.000654182,6.45e-05,102.90556871818171,101.56852433962008,98.27494881431345
297,3/9/2021,102.68,-0.014118782,0.000652655,1.68e-05,102.72334806484452,101.39649079556489,98.08822149374733
298,3/10/2021,104.610001,0.018621803,0.000651622,7.92e-05,101.27664203571025,99.96311159594231,96.72391324145401
299,3/11/2021,104.629997,0.00019113,0.000649443,7.96e-05,103.1960200966754,101.85412124108842,98.55169661353602
300,3/12/2021,104.809998,0.001718879,0.000647287,8.5e-05,103.21587797233694,101.87988875592768,98.5883849182589
301,3/15/2021,107.989998,0.029889444,0.000648078,0.000184055,103.39657926340371,102.05728246112335,98.7584706167305
302,3/16/2021,108.800003,0.00747275,0.000646107,0.00020819,106.53483743404736,105.15431952962025,101.75268887489523
303,3/17/2021,111.019997,0.020198976,0.000645289,0.000274166,107.34967090554585,105.9571480568314,102.54738994787404
304,3/18/2021,108.309998,-0.024712871,0.000645214,0.000191972,109.54556273112821,108.12800589264988,104.65183094682148
305,3/19/2021,107.959999,-0.003236688,0.000643137,0.00018073,106.86723047393548,105.4797635400595,102.09166611580724
306,3/22/2021,108.75,0.007290891,0.0006412,0.000203966,106.51854141919195,105.14806963542239,101.75916747639295
307,3/23/2021,108.0,-0.006920443,0.000639276,0.000180759,107.3015973270805,105.91691235462103,102.51395431138498
308,3/24/2021,107.080002,-0.00855499,0.000637447,0.000152397,106.56336406701868,105.19306680936394,101.82532951706827
309,3/25/2021,107.379997,0.00279768,0.000635407,0.000160957,105.65741291510038,104.29574592819633,100.93453648987686
310,3/26/2021,108.059998,0.006312693,0.000633479,0.000180802,105.94709478515307,104.5938709980581,101.23254939862142
311,3/29/2021,109.209999,0.010586015,0.000631789,0.000214259,106.62924886121753,105.25808373273676,101.8900354173982
312,3/30/2021,109.769997,0.005114615,0.000629841,0.000229965,107.7701317816434,106.38950232824116,102.98783768480442
313,3/31/2021,108.18,-0.014590734,0.000628528,0.000182615,108.3230946082471,106.9391885463256,103.54494611221463
314,4/1/2021,109.800003,0.01486405,0.000627211,0.000229371,106.75038763758765,105.3887954526474,102.02574547346246
315,4/5/2021,110.639999,0.007621122,0.000625392,0.000252837,108.35242334872495,106.96960261587931,103.56277434639945
316,4/6/2021,114.080002,0.030618296,0.000626322,0.00034893,109.18688636293011,107.79630511783087,104.36943695719252
317,4/7/2021,114.050003,-0.000262999,0.000624347,0.000347,112.59919576580982,111.1565559634627,107.6307944884167
318,4/8/2021,114.660004,0.005334287,0.000622462,0.000362683,112.56511482785194,111.13709455961076,107.60990566452577
319,4/9/2021,114.959999,0.002612971,0.000620527,0.000369737,113.17402822554345,111.73993706813889,108.19933127040332
320,4/12/2021,116.419998,0.012620092,0.000619055,0.00040802,113.47680857045972,112.04096754313312,108.49417940286023
321,4/13/2021,117.449997,0.008808361,0.000617345,0.000434189,114.92090590940056,113.45919486014417,109.870429499169
322,4/14/2021,118.160004,0.006026987,0.000615525,0.000451558,115.94297565355573,114.48027536020696,110.8596770102032
323,4/15/2021,117.610001,-0.004665598,0.0006137,0.000435715,116.65651927466698,115.18117593544224,111.55265414572392
324,4/16/2021,118.059998,0.003818879,0.000611841,0.000446157,116.10388364307084,114.64062933635996,111.04746636193927
325,4/19/2021,117.709999,-0.002968989,0.000609995,0.000435649,116.56299086407085,115.0952533475149,111.49618646720694
326,4/20/2021,117.959999,0.002121612,0.000608132,0.000440821,116.2188850440089,114.75413037771305,111.16012643238919
327,4/21/2021,117.449997,-0.00433289,0.000606342,0.000426222,116.45926013610568,114.99493555120777,111.40423507604233
328,4/22/2021,117.82,0.003145351,0.000604516,0.000434512,115.96056495639289,114.50766510410435,110.92834595690452
329,4/23/2021,117.720001,-0.000849104,0.000602683,0.000430611,116.32395126070384,114.86580818920078,111.29285163976705
330,4/26/2021,115.68,-0.017481173,0.000601826,0.000376332,116.23456603573477,114.78237212519164,111.21231957583475
331,4/27/2021,116.410004,0.006290718,0.000600113,0.000394201,114.20963856921911,112.78030665184653,109.25552058223519
332,4/28/2021,117.57,0.009915424,0.000598578,0.000422879,114.93089327896068,113.50312467016258,109.9757918779003
333,4/29/2021,118.910004,0.011333037,0.000597137,0.000455642,116.0866071862304,114.64245028255716,111.07243768976821
334,4/30/2021,119.519997,0.005116758,0.000595414,0.000469598,117.41230469696966,115.95780038875414,112.35722104125826
335,5/3/2021,119.980003,0.003841391,0.00059367,0.000479663,118.01900286204173,116.55448748525262,112.93890021730829
336,5/4/2021,119.370003,-0.005097149,0.000591996,0.000463065,118.48130724197706,117.01708666173607,113.38970022945608
337,5/5/2021,121.089996,0.014306099,0.000590806,0.000504142,117.87608143986003,116.41112978368368,112.79465215758472
338,5/6/2021,121.290001,0.001650343,0.000589062,0.000507533,119.57957755986314,118.10438370706594,114.4558805516549
339,5/7/2021,121.230003,-0.000494788,0.000587327,0.000504577,119.78045018452435,118.30316676277482,114.636545034178
340,5/10/2021,121.919998,0.005675483,0.000585678,0.000519785,119.73113198885251,118.25279730906041,114.62130042589568
341,5/11/2021,119.150002,-0.022981855,0.000585576,0.000450866,120.41143738637454,118.9328981452192,115.26334797953608
342,5/12/2021,117.150002,-0.016928038,0.000584744,0.00040005,117.66751833258384,116.20944627886021,112.64208664855131
343,5/13/2021,118.089996,0.00799183,0.000583207,0.000422184,115.68286982357492,114.26355187986262,110.7473884991648
344,5/14/2021,119.269997,0.009942794,0.000581774,0.00044986,116.61745008098175,115.18416038701046,111.65820790552561
345,5/17/2021,118.650002,-0.005211806,0.000580181,0.000433449,117.78888995324667,116.34011961547013,112.78131671455674
346,5/18/2021,119.290001,0.005379512,0.000578574,0.000447744,117.17788505111517,115.74384097650459,112.21470089667085
347,5/19/2021,118.709999,-0.004873976,0.000576988,0.000432408,117.8209354896657,116.37702496836957,112.8124898556755
348,5/20/2021,119.940002,0.010308099,0.00057561,0.000460786,117.24331095136094,115.80915632676503,112.28718179375004
349,5/21/2021,119.709999,-0.001919492,0.000573977,0.000453966,118.46016241583264,117.01568467575292,113.43640616863216
350,5/24/2021,120.519997,0.006743546,0.000572449,0.000471936,118.2370485810864,116.7965273480788,113.2431428536015
351,5/25/2021,120.599998,0.000663578,0.000570818,0.000472482,119.03890656071854,117.59434055571819,114.03409617921852
352,5/26/2021,120.489998,-0.000912522,0.000569202,0.000468547,119.11920848509841,117.66755769787818,114.10444352706094
353,5/27/2021,120.089996,-0.003325317,0.00056763,0.0004578,119.01607270710939,117.56612626265986,114.01584788361295
354,5/28/2021,119.970001,-0.000999709,0.000566033,0.000453683,118.62074078317694,117.18015889589196,113.63335534840856
355,6/1/2021,119.900002,-0.000583641,0.000564442,0.000450761,118.50112155250112,117.0639974953237,113.51770099021385
356,6/2/2021,119.239998,-0.005519827,0.000562956,0.000433989,118.43817991641552,117.00599946826621,113.470126808521
357,6/3/2021,118.720001,-0.004370464,0.000561443,0.000420531,117.78456264512276,116.35943868633863,112.83062155442143
358,6/4/2021,118.769997,0.000421037,0.000559875,0.000420533,117.27117619249753,115.85856222732569,112.36729853257874
359,6/7/2021,118.32,-0.003796006,0.000558365,0.000408788,117.31588692053445,115.90252402028655,112.4193182921917
360,6/8/2021,119.059998,0.006234733,0.000556908,0.000424971,116.88019471761727,115.47776550198998,112.02746214395046
361,6/9/2021,117.529999,-0.012933939,0.000555858,0.000387966,117.61652296887003,116.20430038158614,112.7229424194299
362,6/10/2021,118.709999,0.009989924,0.000554577,0.00041449,116.09777112902174,114.70674709636492,111.2506535904077
363,6/11/2021,119.650002,0.007887295,0.000553202,0.000435076,117.26640751683351,115.87055577466103,112.41253296947733
364,6/14/2021,118.059998,-0.013377878,0.000552205,0.000397129,118.19970054523975,116.79058727563083,113.2936125323583
365,6/15/2021,118.57,0.004310551,0.000550734,0.000407851,116.63373855832367,115.23885261047631,111.79300577835401
366,6/16/2021,118.139999,-0.00363315,0.000549274,0.00039681,117.13095491708835,115.73262795191107,112.26681506886466
367,6/17/2021,116.839996,-0.01106491,0.000548134,0.000365579,116.7100151199294,115.31401851786359,111.87311055682393
368,6/18/2021,114.639999,-0.019008668,0.000547662,0.000312931,115.42928956678287,114.05517671541052,110.65214476621931
369,6/21/2021,116.760002,0.018323788,0.000547055,0.000361741,113.24940870786367,111.89872080975478,108.58093407978998
370,6/22/2021,117.5,0.00631777,0.000545672,0.000377839,115.34232476506469,113.97306970510897,110.56968279557132
371,6/23/2021,116.940002,-0.004777334,0.000544272,0.000363943,116.08401919328932,114.70196926032172,111.30101477419065
372,6/24/2021,116.989998,0.000427444,0.000542809,0.000364114,115.53457520420906,114.16183076372583,110.76290200357903
373,6/25/2021,117.25,0.002219963,0.000541363,0.000369089,115.57942211872448,114.21322781911168,110.82974899468408
374,6/28/2021,116.110001,-0.009770381,0.00054019,0.000341979,115.83442886631201,114.46647081429386,111.08188606339985
375,6/29/2021,115.559998,-0.004748168,0.000538818,0.000328405,114.70943203480967,113.35587257486688,110.01915483502343
376,6/30/2021,115.029999,-0.004596903,0.00053745,0.000315306,114.16567747024179,112.81308959491274,109.4801874078823
377,7/1/2021,116.010002,0.008483456,0.000536201,0.000336972,113.64283010836063,112.30551580032648,108.99738980327217
378,7/2/2021,116.949997,0.008070056,0.00053494,0.00035743,114.6210326574405,113.26672834815882,109.93873828523748
379,7/6/2021,116.25,-0.006003423,0.000533635,0.000340646,115.54675117498132,114.18696271760942,110.83293621903002
380,7/7/2021,117.82,0.013414992,0.000532679,0.000375053,114.86042205697716,113.51172309991033,110.19041354928723
381,7/8/2021,117.32,-0.004252792,0.000531337,0.000362906,116.41622718212697,115.04573604387838,111.66386816475385
382,7/9/2021,118.580002,0.010682611,0.000530224,0.000389921,115.91934954463255,114.55724305106648,111.19685613011366
383,7/12/2021,117.870003,-0.006005507,0.000528946,0.000373223,117.17281264496894,115.79536335989076,112.40396674195358
384,7/13/2021,117.089996,-0.006639512,0.000527697,0.00035496,116.47537577485483,115.10559943245991,111.7411293495242
385,7/14/2021,117.120003,0.00025624,0.000526326,0.000354704,115.69766949961293,114.34728727665123,111.02773493791643
386,7/15/2021,116.989998,-0.001110632,0.000524968,0.000350908,115.72728026525662,114.37524601946653,111.03883948303641
387,7/16/2021,115.849998,-0.00979221,0.000523877,0.000324698,115.60439119895688,114.26236960610161,110.93589358811006
388,7/19/2021,113.449997,-0.020934049,0.000523688,0.000269908,114.47637718234859,113.14670850959278,109.84560203074739
389,7/20/2021,116.160004,0.023606401,0.000523738,0.000329899,112.09995891970556,110.79097850617676,107.55399951828988
390,7/21/2021,116.769997,0.005237577,0.000522457,0.000342482,114.78122059260244,113.44500460560803,110.16026001089082
391,7/22/2021,120.260002,0.02944992,0.000523282,0.000416926,115.39671530021221,114.05176019493445,110.73891284105028
392,7/23/2021,122.790001,0.020819505,0.000523007,0.000468973,118.84757390121858,117.47036875408368,114.04695744911493
393,7/26/2021,123.449997,0.005360604,0.000521736,0.00048142,121.35621980172665,119.9466913617563,116.46844201861522
394,7/27/2021,125.480003,0.016310216,0.000521047,0.000521595,122.01192693043966,120.5974604286145,117.09129337929132
395,7/28/2021,122.610001,-0.023137813,0.000521141,0.000461698,124.01101989952257,122.5665043015724,119.01891201540712
396,7/29/2021,130.309998,0.060907617,0.000529028,0.000614339,121.16711570809423,119.76006587059726,116.28253597492728
397,7/30/2021,131.389999,0.00825378,0.000527842,0.000633582,128.79235037778565,127.27661573464347,123.56041716507673
398,8/2/2021,132.389999,0.007582112,0.000526637,0.00065104,129.86581251223544,128.35043437374412,124.5947946248584
399,8/3/2021,133.419998,0.007749928,0.000525443,0.000668832,130.85660022058445,129.33021193401873,125.55570281158987
400,8/4/2021,133.520004,0.000749277,0.00052413,0.000669033,131.8770005016278,130.33629312781176,126.54705058175155
401,8/5/2021,133.639999,0.000898301,0.000522823,0.000669605,131.9788248352674,130.4405671349228,126.64636270602809
402,8/6/2021,134.029999,0.002914038,0.000521535,0.000675188,132.10514397119906,130.5713002006944,126.7657200392798
403,8/9/2021,133.199997,-0.006211912,0.000520358,0.000658098,132.48664921538057,130.9475564853551,127.13261998369116
404,8/10/2021,133.050003,-0.001126716,0.000519078,0.000653681,131.66874969568968,130.13691341411956,126.3520822462531
405,8/11/2021,134.050003,0.007487867,0.000517911,0.000670555,131.5201847186414,129.99475929912708,126.24248352795284
406,8/12/2021,133.360001,-0.005160641,0.000516719,0.000656193,132.5073699045236,130.97932010558205,127.19000449885596
407,8/13/2021,134.960007,0.011926244,0.000515761,0.000683883,131.8272490997623,130.3011758614749,126.52383761439876
408,8/16/2021,135.119995,0.001184745,0.000514497,0.000685111,133.4137783499405,131.87944927015548,128.09317663934354
409,8/17/2021,134.919998,-0.00148124,0.000513251,0.000679814,133.57358468061744,132.03591160495606,128.2399368784362
410,8/18/2021,134.389999,-0.003935982,0.000512051,0.000668556,133.38839509801755,131.8524036175869,128.0626501495918
411,8/19/2021,133.960007,-0.003204713,0.000510841,0.000659132,132.8583608187083,131.33088590133966,127.57786050180842
412,8/20/2021,134.460007,0.003725509,0.000509624,0.000666575,132.43971039283664,130.91389885234997,127.15554923796226
413,8/23/2021,134.899994,0.00326691,0.000508406,0.000672871,132.93226850084915,131.4045498524728,127.64465615170458
414,8/24/2021,133.539993,-0.010132713,0.00050746,0.00064677,133.3685659492698,131.83976642712207,128.0503216882664
415,8/25/2021,134.440002,0.006717012,0.000506326,0.000661397,132.02640563979813,130.5092761388006,126.7692039597387
416,8/26/2021,131.399994,-0.022871957,0.000506437,0.000604827,132.9193233553609,131.39538383343807,127.63232155681402
417,8/27/2021,131.699997,0.002280526,0.000505229,0.000608845,129.90546265414193,128.41144235462681,124.74568080720326
418,8/30/2021,130.690002,-0.007698464,0.000504185,0.000588971,130.1978763513975,128.70973721718926,125.02902253951125
419,8/31/2021,131.029999,0.002598175,0.000502991,0.000593767,129.20021830859213,127.72539079004204,124.0808497401026
420,9/1/2021,131.550003,0.003960733,0.00050182,0.000601783,129.54093429522473,128.06064728031757,124.41364294395375
421,9/2/2021,131.270004,-0.002130729,0.000500646,0.000595293,130.0574102250233,128.57098264680315,124.9030611166217
422,9/3/2021,130.919998,-0.002669867,0.000499485,0.000587555,129.78604506584676,128.30925919198455,124.64430987393091
423,9/7/2021,128.830002,-0.016092713,0.00049896,0.000548122,129.43933896987045,127.96432859374437,124.33828702684092
424,9/8/2021,130.190002,0.010501216,0.000498017,0.000571596,127.36399973951131,125.9171716327091,122.31987731753497
425,9/9/2021,129.25,-0.007246424,0.000496988,0.000553201,128.7121498688552,127.25173889716768,123.64179934221151
426,9/10/2021,129.889999,0.004939417,0.000495867,0.000563497,127.78807920219911,126.3352058579393,122.73901155021827
427,9/13/2021,129.050003,-0.006487981,0.000494822,0.000546983,128.42271593890254,126.9613084735721,123.36154750443505
428,9/14/2021,128.990005,-0.000465029,0.000493668,0.000544619,127.58656169009421,126.13816454322995,122.57232708353801
429,9/15/2021,128.490005,-0.003883802,0.000492563,0.000534296,127.52917658236085,126.09122724139061,122.52681241765137
430,9/16/2021,127.940002,-0.0042897,0.000491471,0.000523078,127.03645675291558,125.6029654256098,122.07136078943111
431,9/17/2021,127.089996,-0.006665954,0.000490451,0.000506398,126.496108222797,125.06809834168416,121.56151393131171
432,9/20/2021,125.589996,-0.011872864,0.000489669,0.000477742,125.6531875217703,124.23475480657699,120.7347791551436
433,9/21/2021,124.849998,-0.0059096,0.000488632,0.000462991,124.16721923753369,122.76896094512057,119.32415234371375
434,9/22/2021,125.550003,0.005591109,0.000487567,0.000474807,123.44100600002369,122.0522729514868,118.60603474638086
435,9/23/2021,124.980003,-0.004550361,0.000486504,0.000463254,124.13183156665507,122.73849599008925,119.29116809884988
436,9/24/2021,125.519997,0.004311336,0.000485422,0.00047208,123.5656178442288,122.18108762475138,118.76720751326556
437,9/27/2021,125.57,0.000398287,0.000484311,0.000471911,124.11030112057954,122.7204511028973,119.28210102122972
438,9/28/2021,122.540001,-0.024425857,0.000484618,0.000415067,124.15136675557517,122.7623078927327,119.34405765014192
439,9/29/2021,123.040001,0.004071998,0.000483544,0.000423397,121.15475290087194,119.79963893953193,116.45016379519562
440,9/30/2021,122.309998,-0.005950725,0.000482537,0.000408911,121.65323996055737,120.28923160013903,116.91534577893736
441,10/1/2021,123.639999,0.01081532,0.000481688,0.000432508,120.93596952077846,119.5755062482174,116.24490275397646
442,10/4/2021,123.040001,-0.004864595,0.000480662,0.000420524,122.24927944259684,120.88431162051977,117.51866860559178
443,10/5/2021,123.599998,0.004541015,0.000479615,0.000429825,121.65385556144288,120.29583101199226,116.93338791666847
444,10/6/2021,123.660004,0.000485368,0.000478535,0.00042995,122.2078082679863,120.84871622188506,117.47995839533907
445,10/7/2021,125.220001,0.012536302,0.000477788,0.000457155,122.27202108831203,120.90415745184552,117.5270726037279
446,10/8/2021,123.389999,-0.014722135,0.000477232,0.000423121,123.82060151040892,122.43891695587351,119.03733447160785
447,10/11/2021,122.0,-0.011329018,0.000476473,0.00039683,122.00534932985806,120.6552394227442,117.30374984372042
448,10/12/2021,122.360001,0.002946483,0.000475424,0.000402521,120.63091138481305,119.28924317646255,115.96726737729806
449,10/13/2021,123.519997,0.009435535,0.000474546,0.000422639,120.98681733440652,119.6447864441944,116.31733734738262
450,10/14/2021,125.050003,0.012310619,0.000473805,0.000449057,122.13511164623567,120.78207034668509,117.44773777651623
451,10/15/2021,125.209999,0.001278638,0.000472756,0.000450896,123.65353613621741,122.28847916249855,118.90854032098322
452,10/18/2021,126.449997,0.00985463,0.000471905,0.000471701,123.81526042083485,122.44127996532309,119.05276758163977
453,10/19/2021,125.709999,-0.00586929,0.000470952,0.000457703,125.04865585636551,123.6666227033539,120.25732721630064
454,10/20/2021,125.879997,0.001351389,0.000469916,0.000459672,124.31352785700346,122.936799468602,119.5409287349527
455,10/21/2021,126.779999,0.007124245,0.000468981,0.000474319,124.48796198441353,123.11100842150682,119.70755768202537
456,10/22/2021,126.57,-0.001657778,0.000467963,0.000469644,125.37484479835965,123.99718955371517,120.57232356624426
457,10/25/2021,125.940002,-0.004989896,0.000467004,0.000457697,125.1724455718446,123.7959567437674,120.38664873087623
458,10/26/2021,126.18,0.00190384,0.000465989,0.000460855,124.54686094602982,123.17323180304078,119.77372118510425
459,10/27/2021,125.790001,-0.003095601,0.000465001,0.000453106,124.79207353049287,123.41871785236286,120.01481705287053
460,10/28/2021,125.879997,0.000715191,0.00046399,0.000453676,124.40172857665674,123.03136286713273,119.649306287526
461,10/29/2021,124.940002,-0.00749541,0.00046312,0.000436433,124.49842630699324,123.1237307183241,119.7514152339584
462,11/1/2021,126.529999,0.012645788,0.00046244,0.00046286,123.5671126080533,122.20985007012244,118.86535139865806
463,11/2/2021,124.419998,-0.016816503,0.000462085,0.00042554,125.13247105558524,123.76461401575088,120.38466454801019
464,11/3/2021,124.050003,-0.002978189,0.000461114,0.000418204,123.05381189671552,121.70323829949609,118.35390654095664
465,11/4/2021,125.400002,0.01082391,0.000460354,0.000440582,122.68258449419844,121.34259853930465,118.03632309312408
466,11/5/2021,126.68,0.010155578,0.000459569,0.00046143,124.02234005941376,122.66530266940755,119.31429733524283
467,11/8/2021,126.220001,-0.003637798,0.00045862,0.000452652,125.28954015692227,123.92119122259074,120.56753444778549
468,11/9/2021,126.190002,-0.000237701,0.000457641,0.000451177,124.84078964777926,123.47779777271177,120.10527532632442
469,11/10/2021,125.800003,-0.003095355,0.000456692,0.000443615,124.81518485900149,123.45640091483563,120.09491779140971
470,11/11/2021,124.419998,-0.011030445,0.000456,0.000419202,124.42142080023824,123.05907508054445,119.70036872857962
471,11/12/2021,125.220001,0.006409275,0.000455108,0.00043192,123.05273244733436,121.71764081387296,118.42993009670211
472,11/15/2021,126.589996,0.010881288,0.000454375,0.000454058,123.85222825530224,122.50460874791037,119.18600582332459
473,11/16/2021,127.07,0.00378463,0.000453438,0.000461099,125.20544640946474,123.84710483937029,120.48832016420121
474,11/17/2021,127.550003,0.003770352,0.000452504,0.000468081,125.68703938189218,124.32334052599063,120.95780433448638
475,11/18/2021,127.010002,-0.004242629,0.000451598,0.000458164,126.16290965962234,124.79280029607625,121.42011904004443
476,11/19/2021,126.959999,-0.000393771,0.000450651,0.000456374,125.63235163708714,124.27247991356782,120.90336615281961
477,11/22/2021,126.470001,-0.003866935,0.000449745,0.00044731,125.58046082577714,124.22242935200019,120.86027932007144
478,11/23/2021,126.589996,0.000948352,0.000448805,0.000448359,125.10293577380881,123.74462174961833,120.39944571935487
479,11/24/2021,126.879997,0.002288248,0.000447875,0.0004522,125.22270496301239,123.8689450159715,120.52436801736631
480,11/26/2021,124.199997,-0.021348589,0.00044793,0.000406781,125.50759964416223,124.1522405071167,120.82004181101928
481,11/29/2021,125.25,0.008418595,0.000447132,0.000423438,122.85174194458705,121.52789141296662,118.26052520761036
482,11/30/2021,122.839996,-0.019429077,0.00044702,0.00038225,123.89698578896886,122.56167034478368,119.2621831908836
483,12/1/2021,123.220001,0.003088721,0.00044611,0.000387854,121.50539549668576,120.19917893352077,116.97139926102345
484,12/2/2021,126.529999,0.026508043,0.000446595,0.000441821,121.87851410364915,120.57379733466026,117.33161631024177
485,12/3/2021,124.830002,-0.013526599,0.000446075,0.00041302,125.16585628879626,123.81931620360324,120.48050875593563
486,12/6/2021,128.869995,0.031851278,0.000447187,0.000477708,123.48141736326177,122.15454922348165,118.86091010616327
487,12/7/2021,131.300003,0.018680699,0.000446948,0.000515086,127.48500782850448,126.11653465975776,122.7114869861712
488,12/8/2021,131.740005,0.003345517,0.000446048,0.000520886,129.88225970666323,128.48523445530944,125.03926936144428
489,12/9/2021,133.119995,0.010420618,0.000445336,0.000541131,130.32555173772607,128.92589383053874,125.46381537688401
490,12/10/2021,133.869995,0.005618203,0.00044448,0.000551492,131.69585512053712,130.27704076164943,126.79090144136907
491,12/13/2021,132.139999,-0.013007183,0.000443948,0.000523878,132.43970775396303,131.0261781994069,127.51314859511854
492,12/14/2021,131.990005,-0.001135759,0.000443051,0.000520504,130.726299896774,129.3233171873652,125.85146580685635
493,12/15/2021,132.419998,0.003252474,0.000442168,0.000526046,130.58200229889172,129.18437735616817,125.72225052944086
494,12/16/2021,133.589996,0.008796704,0.000441411,0.000542788,131.00011532946073,129.5954331286609,126.13280740004556
495,12/17/2021,131.929993,-0.012503952,0.000440862,0.000516431,132.16749707976695,130.75024210567653,127.26857052340519
496,12/20/2021,131.570007,-0.002732343,0.000439995,0.000509881,130.52724447222533,129.13163643694668,125.68710596615327
497,12/21/2021,133.369995,0.013588101,0.000439453,0.000536195,130.1648762813624,128.77948027770933,125.32066158385497
498,12/22/2021,134.630005,0.009403129,0.000438728,0.000554001,131.95746732003397,130.54496667739443,127.04993961015941
499,12/23/2021,135.339996,0.005259789,0.000437893,0.000563431,133.20544435593678,131.78090830906882,128.25888320997677
500,12/27/2021,138.009995,0.019536009,0.000437736,0.000601376,133.90650945536262,132.4827915467073,128.95871218370755
501,12/28/2021,137.979996,-0.000217392,0.000436863,0.000599742,136.55611638141858,135.09930277445412,131.49907233453277
502,12/29/2021,138.660004,0.004916204,0.00043603,0.00060834,136.53209942695173,135.07647741026614,131.49120310276228
503,12/30/2021,138.389999,-0.001949143,0.000435176,0.000603256,137.20534556183088,135.75109125864722,132.1472176214311
504,12/31/2021,138.860001,0.00339046,0.000434328,0.000608786,136.94261050299326,135.48619816861617,131.89460213149542
505,1/3/2022,136.529999,-0.016921875,0.000434076,0.000574072,137.3952846293492,135.93534258104,132.33895552303628
506,1/4/2022,137.259995,0.005332538,0.000433262,0.000583476,135.0990523548745,133.65760957195994,130.1141219199389
507,1/5/2022,135.520004,-0.012757641,0.000432758,0.000557162,135.81871334080557,134.37920614289075,130.83714465446963
508,1/6/2022,136.919998,0.010277539,0.000432092,0.000576297,134.09648414811463,132.67399127190643,129.1598127548853
509,1/7/2022,135.350006,-0.011532739,0.000431531,0.000552507,135.48122698794273,134.0508104782512,130.48248189115336
510,1/10/2022,133.460007,-0.0140622,0.000431102,0.000523851,133.92618773767205,132.50832645597288,129.00612632193224
511,1/11/2022,130.660004,-0.0212033,0.000431181,0.000481332,132.0619445962851,130.66643368053997,127.18816681160219
512,1/12/2022,129.149994,-0.011624087,0.000430624,0.000457688,129.27807316860975,127.90842070692936,124.51627937143748
513,1/13/2022,128.809998,-0.002636038,0.000429803,0.000451658,127.78498387495043,126.43089765072439,123.07735141925416
