,Date,WSM,PDR,VAR,AVG,VAR70,VAR85,VAR99
268,1/26/2021,136.399994,0.028556343,0.001682786,0.00235103,129.93010248223712,127.22599821082906,120.64718345409618
269,1/27/2021,147.600006,0.078914251,0.001698241,0.002635651,133.69037275731588,130.912108871595,124.15666578316687
270,1/28/2021,133.919998,-0.097263361,0.001728776,0.002265655,144.7074128910347,141.67952719360866,134.328777831701
271,1/29/2021,128.919998,-0.03805055,0.001728373,0.002116887,131.2045513778507,128.4360946240101,121.751894541123
272,2/1/2021,125.400002,-0.027683397,0.001725271,0.002007327,126.30561904652625,123.6412345840496,117.20300746110102
273,2/2/2021,125.739998,0.002707623,0.001718953,0.002009892,122.83067514496864,120.24513808312103,113.95782003603658
274,2/3/2021,126.790001,0.008315915,0.001712825,0.002032907,123.18766774224517,120.60010097939546,114.335624177094
275,2/4/2021,127.839996,0.008247268,0.001706736,0.002055504,124.21645099160561,121.60773435542856,115.29832642571424
276,2/5/2021,128.75,0.007093089,0.001700644,0.002073757,125.2509037873343,122.6270461084879,116.23254574691525
277,2/8/2021,128.639999,-0.000854742,0.001694535,0.002063184,126.14864410082215,123.51739001850565,117.13269510212315
278,2/9/2021,129.080002,0.003414585,0.001688446,0.002068046,126.04564406250216,123.41083394014375,117.01344078670265
279,2/10/2021,127.139999,-0.015143549,0.001683452,0.002006355,126.48490753586023,123.85482381656222,117.4593674913025
280,2/11/2021,127.639999,0.00392496,0.001677453,0.002013207,124.5773239709495,121.97750793916029,115.72116557717938
281,2/12/2021,126.610001,-0.00810229,0.001671846,0.001977209,125.06935459618192,122.47455097867102,116.17105477209978
282,2/16/2021,124.760002,-0.014719596,0.001666903,0.001918001,124.07224041344556,121.50645098426456,115.24997641812003
283,2/17/2021,124.339996,-0.003372191,0.001661111,0.001899307,122.25384086849557,119.72129063309481,113.59183091660164
284,2/18/2021,127.43,0.024547478,0.001657062,0.001979054,121.85096123923215,119.34291033095386,113.20338209262285
285,2/19/2021,129.830002,0.018658724,0.001652221,0.00203758,124.8770836844862,122.29854904205263,116.01835168548189
286,2/22/2021,127.57,-0.017560684,0.001647782,0.001969054,127.2421742750973,124.61861441416941,118.27803932143308
287,2/23/2021,128.600006,0.008041625,0.001642169,0.001990213,125.03739499112092,122.46309739485537,116.18893769249699
288,2/24/2021,129.100006,0.003880486,0.001636479,0.001996776,126.035640277428,123.45232623998183,117.17346611814624
289,2/25/2021,128.259995,-0.00652793,0.001631067,0.001967279,126.55097587378849,123.95589703885945,117.66173131752825
290,2/26/2021,131.289993,0.023349149,0.001627014,0.00204101,125.72206315416283,123.14962026152966,116.90787885845812
291,3/1/2021,135.440002,0.031120189,0.001624318,0.002140938,128.7081404040596,126.08127779074948,119.66961381651882
292,3/2/2021,135.720001,0.002065195,0.001618756,0.002140679,132.78255782854873,130.06374798133987,123.45766397283435
293,3/3/2021,132.559998,-0.023558589,0.001615477,0.002052968,133.07179059344665,130.3637930984115,123.764704460959
294,3/4/2021,126.470001,-0.047030224,0.001618149,0.001886018,129.95936017172238,127.30769005989924,120.89253302545973
295,3/5/2021,128.169998,0.013352358,0.001613108,0.001924887,123.95282861679298,121.43341661726826,115.3079839672151
296,3/8/2021,131.509995,0.025725364,0.001609566,0.002005294,125.63505959023365,123.07579542580999,116.87604753738235
297,3/9/2021,129.149994,-0.018108383,0.001605504,0.001937572,128.91825147082977,126.30145434250838,119.94233063068744
298,3/10/2021,132.75,0.027493187,0.0016023,0.002023329,126.61784284868003,124.04052759046508,117.79508892875471
299,3/11/2021,134.460007,0.012799149,0.001597329,0.002059368,130.15407704789402,127.50799624918288,121.09955248536008
300,3/12/2021,135.080002,0.004600401,0.001592026,0.002067838,131.8288726200352,129.16535408697789,122.64880294021981
301,3/15/2021,137.0,0.014113716,0.001587217,0.002107858,132.45484760841921,129.76823120433974,123.25716016790976
302,3/16/2021,138.5,0.0108894,0.001582216,0.002136936,134.3479868001964,131.63390345489412,125.01840658432327
303,3/17/2021,136.389999,-0.015351904,0.001578,0.002079217,135.82203606626055,133.08518408475877,126.42542564092831
304,3/18/2021,161.570007,0.169420107,0.001664621,0.00262968,133.7441764428432,131.0488866971478,124.50565397799164
305,3/19/2021,174.839996,0.078932719,0.00167819,0.002879854,158.4225414511071,155.1439268834777,147.19194435290464
306,3/22/2021,180.0,0.029085604,0.001674943,0.002965494,171.46983575766214,167.9113212763792,159.3037691813342
307,3/23/2021,180.009995,5.55e-05,0.001669514,0.002956015,176.56698445709648,172.91648828036702,164.00636834227038
308,3/24/2021,165.830002,-0.082049198,0.001687478,0.002680024,176.57938588881694,172.91421671238447,164.03832797131196
309,3/25/2021,172.240005,0.037925703,0.001686024,0.002794088,162.61076078697383,159.21312531777266,150.98968008542474
310,3/26/2021,178.779999,0.037267112,0.001684407,0.002905291,168.89553094862745,165.37940624734892,156.8653368156221
311,3/29/2021,179.539993,0.004241991,0.001678996,0.002909589,175.3124500400713,171.67106785851695,162.86001094617438
312,3/30/2021,184.0,0.024537772,0.00167511,0.00297891,176.10076428677027,172.4374287352476,163.5473059601491
313,3/31/2021,179.199997,-0.026433274,0.001672513,0.002884942,180.47616151746192,176.73180911504616,167.62616282219665
314,4/1/2021,182.080002,0.015943678,0.001667728,0.00292653,175.76323918645144,172.12105310322542,163.261250501319
315,4/5/2021,182.880005,0.004384065,0.00166244,0.002931157,178.6027923330682,174.91629662761054,165.94352167029373
316,4/6/2021,186.889999,0.021689976,0.001658289,0.002990521,179.3841562026904,175.67551244759085,166.66051765843804
317,4/7/2021,178.610001,-0.04531554,0.001660396,0.002838135,183.33814554043295,179.54750812956206,170.35631222206638
318,4/8/2021,185.309998,0.036825424,0.001658796,0.002945014,175.1724610858807,171.55666735299835,162.8007570533995
319,4/9/2021,183.220001,-0.011342466,0.001654233,0.002900225,181.7715501953899,178.0232248581859,168.8856958562017
320,4/12/2021,176.899994,-0.035103055,0.001653563,0.002781465,179.73560814973987,176.04055674372754,167.0110931786692
321,4/13/2021,174.770004,-0.012113721,0.001649101,0.002735063,173.5227464421804,169.94927635704914,161.25065857229163
322,4/14/2021,172.630005,-0.012320242,0.001644681,0.002688307,171.42528128056384,167.89487418200014,159.30121927899643
323,4/15/2021,172.080002,-0.003191108,0.001639696,0.002670105,169.31306332002362,165.84312988463776,157.41951634009735
324,4/16/2021,174.309998,0.012875815,0.001634956,0.002701604,168.77166437607664,165.301534357549,156.8934064102213
325,4/19/2021,168.940002,-0.031291678,0.00163347,0.002597009,170.96668971361373,167.4681276824082,158.95821430708563
326,4/20/2021,168.270004,-0.003973778,0.001628591,0.002576853,165.68248111673813,162.29724616993784,154.07581419486507
327,4/21/2021,171.369995,0.018255077,0.00162436,0.002624799,165.02709658108162,161.65844255048734,153.47694009254056
328,4/22/2021,168.589996,-0.016355224,0.001620503,0.002566933,168.0837675999874,164.65061089182856,156.3040217292909
329,4/23/2021,172.690002,0.024028383,0.001616973,0.002632165,165.36644569192902,161.9993878404208,153.7789193486302
330,4/26/2021,177.910004,0.029779736,0.001614299,0.002714431,169.39956733402448,165.95622617156008,157.56693535830493
331,4/27/2021,178.839996,0.005213702,0.001609441,0.002721981,174.5326382722205,170.99842895459975,162.3493976613357
332,4/28/2021,176.050003,-0.015723466,0.001605615,0.002666423,175.45507356351857,171.89465762538927,163.23188705017745
333,4/29/2021,175.75,-0.001705532,0.001600851,0.002653294,172.70015543721328,169.19305885335302,160.68941063079126
334,4/30/2021,170.75,-0.028862032,0.001599023,0.002558936,172.44899960849838,168.95108761428773,160.45834179351684
335,5/3/2021,175.350006,0.026583512,0.001595967,0.002630652,167.5054355776495,164.09927630198078,155.87745192552543
336,5/4/2021,172.149994,-0.018417856,0.001592532,0.002568007,172.02753090839315,168.53968031930717,160.0457338870672
337,5/5/2021,175.520004,0.019386864,0.001588643,0.002617915,168.8889053486257,165.4744378446998,157.1607399437766
338,5/6/2021,183.149994,0.042552437,0.001588647,0.002736064,172.2138426641168,168.72321133365745,160.28772379469189
339,5/7/2021,186.699997,0.019197578,0.001584758,0.002784623,179.72106739383432,176.0821617210427,167.2416527934459
340,5/10/2021,187.039993,0.001819426,0.0015801,0.002781785,183.19552432391743,179.50158579097288,170.5217218481966
341,5/11/2021,181.149994,-0.031997076,0.001579003,0.002679794,183.56173098284802,179.8617802728355,170.83613256276337
342,5/12/2021,168.089996,-0.074825858,0.001591899,0.002453169,177.7649895378948,174.17654015669928,165.46771222080275
343,5/13/2021,167.610001,-0.002859668,0.00158734,0.00243768,164.8808095829759,161.55695362809888,153.4558660483349
344,5/14/2021,171.770004,0.024516538,0.001584139,0.002501862,164.40696185348298,161.10000748588598,153.02128558134945
345,5/17/2021,171.289993,-0.00279841,0.001579628,0.002486499,168.50999954453292,165.10896548685125,156.85557899432914
346,5/18/2021,170.289993,-0.005855161,0.001575263,0.00246239,168.03467741992426,164.65558040359198,156.41396537414187
347,5/19/2021,163.600006,-0.040078364,0.001575924,0.002339795,167.07942313045385,163.72402498454642,155.59497322256487
348,5/20/2021,163.300003,-0.001835442,0.001571445,0.002327797,160.48589820913338,157.26626995948158,149.36720623621048
349,5/21/2021,163.0,-0.001838818,0.001566992,0.002315858,160.1821178711284,156.9711164345195,149.15797875490952
350,5/24/2021,164.940002,0.011831583,0.001562773,0.002343046,159.90663333005423,156.70637882239308,148.91745364353275
351,5/25/2021,166.990005,0.012352177,0.001558605,0.002371562,161.81739216562778,158.57688062538907,150.71620809077464
352,5/26/2021,171.289993,0.025424025,0.001555683,0.002437052,163.8323493083923,160.5629090281374,152.58269258962977
353,5/27/2021,171.110001,-0.001051355,0.00155131,0.00242717,168.07525803280748,164.707261984272,156.52261508480206
354,5/28/2021,169.539993,-0.009217784,0.00154731,0.002394274,167.88688515793226,164.5340277609573,156.39106934504568
355,6/1/2021,170.949997,0.008282253,0.001543049,0.00241086,166.33572741447193,163.03142574617056,154.96299631090818
356,6/2/2021,173.389999,0.014172288,0.001539102,0.002443898,167.72284702528427,164.40223879155172,156.31496726404308
357,6/3/2021,164.210007,-0.054397248,0.001543815,0.002284679,170.1277241603643,166.74705390127139,158.50709666032833
358,6/4/2021,166.509995,0.013909199,0.00153988,0.00231715,161.10867956808463,157.90648075563573,150.10780176233928
359,6/7/2021,169.860001,0.019919237,0.001536451,0.002366181,163.37132234173657,160.1339503335075,152.27004390405696
360,6/8/2021,170.350006,0.002880605,0.001532184,0.00236761,166.66402687084891,163.35083393192465,155.2949008195593
361,6/9/2021,167.320007,-0.017946991,0.001529079,0.002311336,167.1469729417258,163.82932185743428,155.74151457125572
362,6/10/2021,166.679993,-0.003832424,0.001524959,0.002294365,164.1872861310918,160.92166499507277,153.06742655723286
363,6/11/2021,169.75,0.018251002,0.001521458,0.002338322,163.5519361629321,160.3213257612605,152.46097481783667
364,6/14/2021,165.240005,-0.026927774,0.001519625,0.002257921,166.57688523885537,163.26776116577878,155.23794270469185
365,6/15/2021,161.5,-0.02289385,0.00151719,0.002189012,162.13234792109048,158.9267790073709,151.103638251099
366,6/16/2021,159.75,-0.010895049,0.001513511,0.002153263,158.45145960799212,155.32414210003353,147.74308668286483
367,6/17/2021,156.039993,-0.023497753,0.001511175,0.00208337,156.73841205693316,153.65611744187166,146.13734721652656
368,6/18/2021,150.929993,-0.033296233,0.00151046,0.001987229,153.1017383850117,150.07568561939243,142.7481279168031
369,6/21/2021,155.380005,0.029057655,0.001508348,0.002060591,148.0625504855957,145.14358667718693,138.0558151082931
370,6/22/2021,155.009995,-0.002384163,0.001504324,0.002048578,152.45977843849903,149.46631164288272,142.1535220547087
371,6/23/2021,157.800003,0.017838829,0.00150094,0.002091139,152.08775682981448,149.09690783747672,141.78665566555895
372,6/24/2021,158.300003,0.003163558,0.001496908,0.002094022,154.83102203092042,151.77865305691302,144.3771165017658
373,6/25/2021,159.25,0.005983309,0.001492935,0.002104449,155.33430550669954,152.2894420182915,144.89380590387347
374,6/28/2021,159.490005,0.001505961,0.001488944,0.002102849,156.2684564851471,153.20922648444903,145.80497027197566
375,6/29/2021,161.240005,0.010912714,0.00148518,0.002126342,156.51980071265632,153.4592602575277,146.0208897350111
376,6/30/2021,159.649994,-0.009910088,0.001481615,0.00209433,158.24001479121043,155.13194324254349,147.63542946851746
377,7/1/2021,160.259995,0.003813584,0.001477693,0.002098891,156.67125206662044,153.61209461680468,146.19289009645215
378,7/2/2021,161.580002,0.008202923,0.001473882,0.002115039,157.27862384661023,154.20951151077364,146.75214091216807
379,7/6/2021,161.330002,-0.001548419,0.001470028,0.002105373,158.56899245704176,155.4677022613801,147.94332237475115
380,7/7/2021,163.550003,0.013666803,0.00146651,0.002135798,158.33664552396914,155.2492052778549,147.75940741996087
381,7/8/2021,159.369995,-0.025890261,0.001464717,0.002062238,160.52866442345152,157.41696461100727,149.80698892074645
382,7/9/2021,164.759995,0.033261328,0.001463425,0.002143911,156.41356621897867,153.3731947521499,146.02686149482332
383,7/12/2021,165.630005,0.005266576,0.001459629,0.002152064,161.7199396074197,158.5790177133775,150.94270590261294
384,7/13/2021,163.509995,-0.012882295,0.001456415,0.002112913,162.5838049741377,159.42521133421238,151.74253405363166
385,7/14/2021,160.809998,-0.016650589,0.001453544,0.002064176,160.4901120595151,157.37535710956033,149.78072917159523
386,7/15/2021,157.940002,-0.018008305,0.00145082,0.002012175,157.83648956099762,154.79154598533344,147.34435228271343
387,7/16/2021,154.179993,-0.024094521,0.001448827,0.001944716,155.01858031879758,152.01017544083655,144.7451716770433
388,7/19/2021,154.589996,0.00265572,0.001445094,0.001946548,151.3146455883673,148.39722593537718,141.30589551620804
389,7/20/2021,158.990005,0.028064913,0.001443129,0.002013691,151.72130965329586,148.80189862898294,141.67447129082586
390,7/21/2021,158.929993,-0.000377529,0.001439443,0.002007559,156.05782717528683,153.0554413813587,145.70820538070367
391,7/22/2021,154.389999,-0.028981947,0.001438211,0.001928302,155.9988384237195,152.99857462125297,145.7413251280281
392,7/23/2021,157.059998,0.017146023,0.001435132,0.001967123,151.52550501542996,148.6075120149148,141.4723835067546
393,7/26/2021,156.339996,-0.004594788,0.001431589,0.001950426,154.16276612148283,151.2031489696775,144.00949586392375
394,7/27/2021,153.990005,-0.015145399,0.001428696,0.001907035,153.452637678081,150.50775607953136,143.3561653500097
395,7/28/2021,156.550003,0.016487769,0.001425616,0.001943949,151.14317668244374,148.24521555338376,141.20304418872885
396,7/29/2021,157.160004,0.003888953,0.001422025,0.00194886,153.66782220093197,150.72896189943305,143.5184871995503
397,7/30/2021,151.699997,-0.035359554,0.001421941,0.001854885,154.27629164155445,151.33454731034334,144.16176562959006
398,8/2/2021,154.830002,0.020422887,0.001419232,0.001901538,148.89695145140834,146.0478193755983,139.11278822885905
399,8/3/2021,158.699997,0.024687855,0.001416973,0.001958646,151.9646611366153,149.07008226942045,141.98773412860297
400,8/4/2021,156.520004,-0.013831786,0.001414052,0.00191917,155.79242418916772,152.80588325776367,145.5794565193066
401,8/5/2021,157.910004,0.008841453,0.001410645,0.001936433,153.64713536108272,150.70645344246162,143.59684444360923
402,8/6/2021,154.649994,-0.020860815,0.001408426,0.001879723,155.0230743479777,152.0685454522705,144.8820244516413
403,8/9/2021,152.839996,-0.011772864,0.001405392,0.001845846,151.81421233999174,148.92002120698908,141.85193993637878
404,8/10/2021,158.789993,0.038190934,0.001405175,0.001935809,150.0214944675645,147.17745348147088,140.22967718832527
405,8/11/2021,163.600006,0.02984193,0.001403624,0.002004713,155.90793778109227,152.93647260648004,145.70161562439063
406,8/12/2021,163.5,-0.000611471,0.001400183,0.001998269,160.6306957946301,157.56498716374728,150.11323342590174
407,8/13/2021,159.309998,-0.025961013,0.001398659,0.001929573,160.5323517258314,157.4863080964153,150.09375451486028
408,8/16/2021,164.389999,0.03138967,0.001397353,0.002001779,156.40270497442003,153.43863250522594,146.1722307735073
409,8/17/2021,161.130005,-0.020030124,0.00139512,0.001947912,161.39601737082864,158.34379654433891,150.87614332132313
410,8/18/2021,162.809998,0.010372341,0.00139189,0.001968459,158.20683040531884,155.21368331514384,147.93720907841268
411,8/19/2021,158.649994,-0.025883384,0.001390386,0.001900693,159.87631612532422,156.8499083350887,149.4587879398283
412,8/20/2021,163.520004,0.030234851,0.001388956,0.001969465,155.77081009060402,152.81315535520076,145.6498955291766
413,8/23/2021,162.110001,-0.008660208,0.001385865,0.001943727,160.57021572928502,157.53202526127055,150.15888981086863
414,8/24/2021,169.559998,0.044931711,0.001386971,0.002047563,159.17531403071152,156.17532959084102,148.8321834753525
415,8/25/2021,170.740005,0.006935126,0.001383686,0.00205934,166.50174369485742,163.3505946863691,155.69094885972743
416,8/26/2021,186.679993,0.089253923,0.001398592,0.002268943,167.65256090393908,164.49923624777315,156.81923443043007
417,8/27/2021,183.860001,-0.01522128,0.00139597,0.002227,183.33976399498584,179.87845094031695,171.4287394183719
418,8/30/2021,185.820007,0.010603897,0.001392798,0.00224704,180.57365381367595,177.14567230731038,168.80316425790596
419,8/31/2021,186.699997,0.004724534,0.001389489,0.002252953,182.4977176665384,179.0394979715225,170.60715024154317
420,9/1/2021,183.25,-0.018651694,0.001387218,0.00220318,183.3727250879346,179.91937034950504,171.46149357608647
421,9/2/2021,182.020004,-0.006734748,0.001384112,0.00218195,179.98123056065276,176.58160535197,168.28814335209447
422,9/3/2021,179.210007,-0.015558252,0.001381577,0.002139911,178.77543970200426,175.39999824039077,167.1503321039976
423,9/7/2021,173.059998,-0.034919998,0.00138155,0.002052299,176.00956550930428,172.71066707917163,164.578165310991
424,9/8/2021,175.199997,0.012289818,0.001378538,0.002076444,169.94302677492945,166.75843748123756,158.96166987649167
425,9/9/2021,180.949997,0.032292572,0.001377437,0.002147541,172.0581151402662,168.824708912514,160.9423555798962
426,9/10/2021,179.410004,-0.008547022,0.001374472,0.002122437,177.7439242353246,174.39473049141512,166.24375138131876
427,9/13/2021,178.070007,-0.007496941,0.001371469,0.002099909,176.19838328175518,172.88664848401135,164.80588869497169
428,9/14/2021,178.399994,0.001851416,0.001368265,0.002099328,174.88704455813428,171.61073836016234,163.63377539464153
429,9/15/2021,184.25,0.032265345,0.001367192,0.002169645,175.21981802632067,171.9402815894001,163.95236056383962
430,9/16/2021,188.289993,0.021689759,0.001364896,0.002215041,180.9812958591204,177.58232764460953,169.31778353530143
431,9/17/2021,185.360001,-0.015683405,0.001362471,0.002173513,184.95529072697354,181.4848699671593,173.0130214110944
432,9/20/2021,182.919998,-0.013250998,0.001359867,0.002137808,182.08116245774735,178.68161419984844,170.36072423844
433,9/21/2021,184.729996,0.00984639,0.001356863,0.002155611,179.69220937033137,176.3264790015782,168.12201060151597
434,9/22/2021,189.910004,0.027655019,0.001355231,0.002214365,181.46482617753884,178.08061483781498,169.79278181392786
435,9/23/2021,188.509995,-0.007399267,0.001352328,0.002192265,186.55205105880916,183.06385403948389,174.5918739269028
436,9/24/2021,191.240005,0.014378181,0.001349566,0.002220214,185.17936744437614,181.71524484662345,173.26154356477647
437,9/27/2021,194.460007,0.016697312,0.001346956,0.002253343,187.895067336698,184.38670026882505,175.86700016119562
438,9/28/2021,191.759995,-0.013981958,0.001344481,0.002216276,191.04859999532434,187.48759669699012,178.8687305908433
439,9/29/2021,191.660004,-0.000521574,0.001341436,0.002210039,188.41989834643684,184.90419252945563,176.4053315082654
440,9/30/2021,177.330002,-0.077710575,0.001352871,0.002028402,188.30937816844516,184.7994319284912,176.22791542588936
441,10/1/2021,174.899994,-0.013798067,0.00135037,0.001992514,174.16971353169464,170.9265881609648,162.99984475264225
442,10/4/2021,170.089996,-0.027886663,0.00134933,0.001924914,171.78318728434752,168.5879813578863,160.80505566549314
443,10/5/2021,169.740005,-0.002059801,0.00134632,0.001915919,167.05366850214978,163.9438603236769,156.32882756129393
444,10/6/2021,166.860001,-0.017112741,0.001344101,0.001873062,166.71286554727467,163.6046960857855,156.0606760863059
445,10/7/2021,172.649994,0.034111246,0.001343411,0.001945507,163.8752662624462,160.82440342550694,153.41389641099988
446,10/8/2021,171.020004,-0.009485857,0.001340691,0.001919876,169.57412366856127,166.4249409055756,158.75106481181913
447,10/11/2021,171.410004,0.002277839,0.001337692,0.001920677,167.98054768521052,164.86435901771506,157.26987426700308
448,10/12/2021,172.949997,0.008944147,0.001334816,0.001936354,168.36173864641515,165.2385554950909,157.58262573692082
449,10/13/2021,174.039993,0.0062826,0.001331885,0.001946034,169.88075088280888,166.73800789606383,159.07037442715367
450,10/14/2021,178.839996,0.027206411,0.00133034,0.002002168,170.9489440001551,167.7873018266977,160.06890668115483
451,10/15/2021,182.259995,0.018942683,0.001328025,0.002039731,175.68658644512908,172.43922303302955,164.5287254498317
452,10/18/2021,185.649994,0.018428937,0.00132568,0.00207599,179.05494899950625,175.74574904533918,167.74070541838185
453,10/19/2021,185.289993,-0.001941021,0.001322789,0.002067122,182.40762587547022,179.03493770787875,170.80037900429377
454,10/20/2021,187.130005,0.009881462,0.00132001,0.002084335,182.04894530243726,178.69846642704934,170.51261784683868
455,10/21/2021,188.619995,0.007930793,0.001317184,0.002097184,183.85412730584778,180.45386013749993,172.18795929899878
456,10/22/2021,189.580002,0.005076727,0.001314315,0.002103718,185.33296367411856,181.90407361838666,173.5970667309078
457,10/25/2021,185.229996,-0.023212835,0.001312838,0.002048321,186.27800302068255,182.85391136929317,174.48841122737556
458,10/26/2021,182.320007,-0.015834851,0.001310668,0.002009274,181.98746654238545,178.64418165825532,170.48983519396836
459,10/27/2021,181.919998,-0.002196404,0.001307851,0.002000112,179.14288657628964,175.8641546708249,167.8147767336922
460,10/28/2021,184.149994,0.012183591,0.001305233,0.00202225,178.73690618040965,175.4609019586783,167.5086664927149
461,10/29/2021,185.729996,0.008543374,0.001302494,0.002036395,180.95590091244185,177.6389622191058,169.5559194014966
462,11/1/2021,187.779999,0.010977075,0.001299847,0.002055747,182.5026570583898,179.16325671059414,171.020683722506
463,11/2/2021,194.100006,0.033102462,0.001299117,0.002122803,184.50771921905542,181.13668738830313,172.90678635115668
464,11/3/2021,203.880005,0.049158089,0.001301075,0.002224172,190.75908467137072,187.26694275939457,178.7577489057433
465,11/4/2021,207.380005,0.017021273,0.001298747,0.002255994,200.36425535262111,196.70335588936808,187.7841676040361
466,11/5/2021,207.229996,-0.000723615,0.001295979,0.0022496,203.82462773314597,200.08800767196033,191.00811735779124
467,11/8/2021,203.369995,-0.018802313,0.001294151,0.002204521,203.68036188843314,199.96231286840103,190.87643006652553
468,11/9/2021,204.589996,0.005981001,0.001291416,0.00221259,199.8793456239474,196.22841298932852,187.37578926042065
469,11/10/2021,201.399994,-0.015715006,0.001289346,0.002174365,201.07758187185277,197.42122256126126,188.45160230772095
470,11/11/2021,206.339996,0.024232324,0.001287636,0.002221297,197.93878959146141,194.33344583219449,185.57889998654352
471,11/12/2021,210.490005,0.019912896,0.001285565,0.002258859,202.8241109407283,199.12084064615377,190.1609778053561
472,11/15/2021,212.0,0.007148105,0.001282892,0.002269217,206.9146210965366,203.14910822049802,193.98151674360415
473,11/16/2021,221.630005,0.044423073,0.001283929,0.002358337,208.39759802242068,204.61488731642984,195.40449154588265
474,11/17/2021,209.949997,-0.054139954,0.00128794,0.002239143,217.88280831601855,213.91096439535397,204.2579931637839
475,11/18/2021,218.889999,0.041699923,0.0012885,0.002322218,206.35481219038004,202.59790667371982,193.44188780876493
476,11/19/2021,215.649994,-0.014912621,0.001286416,0.00228601,215.15294298696924,211.2301376532609,201.69044781120868
477,11/22/2021,217.419998,0.008174262,0.001283791,0.002298355,211.9839925610527,208.11063742406108,198.6729942436066
478,11/23/2021,211.5,-0.027605959,0.001282972,0.002235793,213.7229087654498,209.84220836757433,200.36502919317812
479,11/24/2021,209.809998,-0.008022649,0.001280513,0.002214377,207.8910892332501,204.119446542403,194.9400951682587
480,11/26/2021,205.720001,-0.019686324,0.001278843,0.002168751,206.24294473915438,202.5013263238404,193.35530733457463
481,11/29/2021,206.0,0.001360143,0.001276185,0.00216707,202.20836559530895,198.5452127038993,189.59156270489325
482,11/30/2021,194.839996,-0.05569748,0.00128047,0.002047019,202.49098317858977,198.81483936312594,189.84135690365304
483,12/1/2021,186.690002,-0.04272919,0.001281961,0.001954314,191.4870035783154,188.0049376625484,179.52945828896998
484,12/2/2021,184.660004,-0.01093318,0.001279655,0.001927687,183.45017690267804,180.11412205036248,172.0325545536261
485,12/3/2021,181.0,-0.020019287,0.001278008,0.001882436,181.46017085033324,178.16878046710042,170.1517312559855
486,12/6/2021,177.470001,-0.019695445,0.001276334,0.001838037,177.8626846147605,174.6496437555701,166.76037916547682
487,12/7/2021,182.919998,0.030247302,0.001275367,0.001896372,174.38396671924215,171.2325124481877,163.48581966650409
488,12/8/2021,182.660004,-0.001422365,0.001272776,0.001889571,179.75142389043427,176.4895165335163,168.53375070004412
489,12/9/2021,180.820007,-0.010124423,0.001270468,0.001865003,179.4931599251886,176.25176237718344,168.32784453257005
490,12/10/2021,175.429993,-0.030262037,0.001269977,0.001799437,177.69339102863484,174.48565379876976,166.6349934854746
491,12/13/2021,169.639999,-0.033561524,0.001269932,0.001727419,172.38980782489477,169.27437262694366,161.67304029225807
492,12/14/2021,170.0,0.002119898,0.001267351,0.001728217,166.68629014570976,163.65661820907425,156.30493684612205
493,12/15/2021,171.600006,0.009367785,0.001264899,0.001743713,167.0525607812522,164.0490041372689,156.6426051394456
494,12/16/2021,164.979996,-0.039341992,0.001265748,0.001660544,168.63068963029747,165.58671013236267,158.18478443604494
495,12/17/2021,169.440002,0.026674663,0.001264453,0.001711077,162.09936522790818,159.16682262372808,152.0145792463575
496,12/20/2021,162.550003,-0.041513228,0.001265663,0.001623931,166.4907570577002,163.49658879301796,156.19277876885982
497,12/21/2021,167.929993,0.032561519,0.001265038,0.00168618,159.70591449928253,156.81403257270765,149.78856131543918
498,12/22/2021,171.889999,0.023307547,0.001263435,0.001729596,165.00440216477497,162.02719019466315,154.75137653200264
499,12/23/2021,168.960007,-0.01719269,0.001261619,0.001691676,168.9050089142834,165.8660532781015,158.42425623996405
500,12/27/2021,168.610001,-0.00207368,0.001259124,0.001684145,166.01531081315903,163.0241209871171,155.71823844061117
501,12/28/2021,167.660004,-0.005650219,0.001256718,0.001669506,165.68004602022813,162.70055561002812,155.41975716448704
502,12/29/2021,169.669998,0.011917219,0.001254423,0.00168992,164.74344196039132,161.7931126601168,154.58155173037687
503,12/30/2021,169.389999,-0.00165162,0.001251951,0.001683276,166.7173374533873,163.71879130883667,156.42564028628027
504,12/31/2021,169.130005,-0.001536063,0.001249488,0.001676889,166.44592140669246,163.44831689244788,156.15794465614488
505,1/3/2022,168.869995,-0.001538521,0.001247034,0.001670522,166.19992385702827,163.22089241121623,155.921611688284
506,1/4/2022,165.880005,-0.017864493,0.001245322,0.001631915,165.95464759039146,162.98449947127006,155.74280603964294
507,1/5/2022,154.070007,-0.073857575,0.001254084,0.00148302,163.0116572643518,160.09438978572425,152.96701279925384
508,1/6/2022,156.610001,0.016351555,0.00125205,0.001512289,151.36078377812785,148.64717594228102,141.97070384036653
509,1/7/2022,150.860001,-0.037406384,0.00125256,0.001435828,153.87638435489865,151.10970788608984,144.36410858124194
510,1/10/2022,151.919998,0.007001792,0.001250164,0.001446742,148.1982458410619,145.5450401892174,139.0493666791881
511,1/11/2022,153.440002,0.009955571,0.001247859,0.001463393,149.24220997849238,146.56849685303393,140.04189969908643
512,1/12/2022,151.690002,-0.011470646,0.001245748,0.001438131,150.75587207484412,148.0618908577992,141.47475962153817
513,1/13/2022,148.740005,-0.019639129,0.001244184,0.001397045,149.02138645806943,146.34833384828542,139.85852008824136
514,1/14/2022,147.039993,-0.011495238,0.001242086,0.001371963,146.14003044967228,143.51722519436962,137.12912868064717
