,Date,QCOM,PDR,VAR,AVG,VAR70,VAR85,VAR99
268,1/26/2021,162.550003,-0.011316781,0.001050224,0.002260591,161.91095042984782,159.23779513700438,152.7337970741987
269,1/27/2021,153.669998,-0.056178232,0.001058968,0.002043347,160.08526116543163,157.45411496975552,150.99399979333296
270,1/28/2021,155.550003,0.01215981,0.001055424,0.002080815,151.29930174291016,148.79924311840867,142.70785280967763
271,1/29/2021,156.279999,0.004682021,0.001051554,0.002090414,153.16601927670584,150.63995747097866,144.45537839292192
272,2/1/2021,161.580002,0.033351125,0.001051268,0.002205343,153.87859375163526,151.34503743717926,145.16813979319008
273,2/2/2021,164.779999,0.019610856,0.001048522,0.002269099,159.12342784399,156.49747125377414,150.0842818654133
274,2/3/2021,162.300003,-0.015164752,0.001045801,0.002205472,162.29166650930537,159.61569654062197,153.11365073376697
275,2/4/2021,147.970001,-0.092436936,0.001074451,0.001861318,159.8451728467806,157.21794868193714,150.79101965164895
276,2/5/2021,145.839996,-0.014499454,0.001071525,0.00180204,145.6311032368089,143.2074488944957,137.28925274246967
277,2/8/2021,147.380005,0.010504216,0.001067929,0.001833455,143.53862258767057,141.148112830871,135.31491609480167
278,2/9/2021,146.110001,-0.00865455,0.001064481,0.001795729,145.06838552793596,142.66176743537875,136.7764789639763
279,2/10/2021,145.5,-0.004183683,0.001060794,0.001774297,143.80167919400054,141.41965637744778,135.61869565578277
280,2/11/2021,145.559998,0.000412272,0.001057012,0.001769433,143.20374854200637,140.83922701233143,135.03154928030165
281,2/12/2021,147.979996,0.016488743,0.001054019,0.001821815,143.27003071053744,140.90493801763478,135.13550336877913
282,2/16/2021,147.160004,-0.005556645,0.001050473,0.00179565,145.67134126413123,143.26774964397634,137.3904789140545
283,2/17/2021,144.75,-0.016512341,0.001047942,0.001730957,144.8717772210032,142.4852633766921,136.63922402200285
284,2/18/2021,143.910004,-0.005819984,0.001044452,0.00170437,142.48699795353463,140.14783325490393,134.4250296061271
285,2/19/2021,144.940002,0.007131746,0.00104089,0.001723413,141.66298088924185,139.33731559943763,133.65075633626535
286,2/22/2021,139.460007,-0.038542005,0.001042899,0.001582625,142.68171374367546,140.34559443455942,134.62657531462852
287,2/23/2021,137.119995,-0.016921454,0.001040455,0.001518151,137.2607456047964,135.00976185025337,129.4979729681322
288,2/24/2021,141.100006,0.028612483,0.001039382,0.001612228,134.96074812985844,132.7550467107415,127.34874889292215
289,2/25/2021,135.529999,-0.040275891,0.001041836,0.001467287,138.88813251423633,136.61490023634045,131.0523693149758
290,2/26/2021,136.190002,0.004857974,0.001038283,0.001478979,133.3905526504846,131.20284218096495,125.84643710277857
291,3/1/2021,139.490005,0.023941966,0.001036443,0.001556171,134.0411462445426,131.85939546919892,126.5169852833313
292,3/2/2021,137.039993,-0.017720147,0.001034162,0.001490156,137.30084759815625,135.05157547988685,129.53829447710476
293,3/3/2021,131.660004,-0.040049931,0.001036501,0.001348381,134.8814735576404,132.67750145770367,127.30591203581682
294,3/4/2021,127.800003,-0.029756307,0.001036255,0.001242583,129.5684330003818,127.45213233079085,122.26829430119112
295,3/5/2021,129.75,0.015142957,0.001033395,0.001289703,125.75387402415737,123.69883240304394,118.66767293537148
296,3/8/2021,123.199997,-0.051800495,0.001039394,0.001110344,127.68770403838661,125.59897705010944,120.48141766987202
297,3/9/2021,129.110001,0.046855735,0.001042917,0.001264369,121.20768884910363,119.22021417709344,114.3773253879494
298,3/10/2021,127.870003,-0.009650616,0.001039815,0.001227742,127.04364661191036,124.96202758485578,119.87588090835483
299,3/11/2021,131.740005,0.029816175,0.001039062,0.001323355,125.81163208281357,123.7575464255612,118.73866940232668
300,3/12/2021,129.979996,-0.013449759,0.001036324,0.001274111,129.6414364712686,127.52314614700528,122.33339797895641
301,3/15/2021,131.639999,0.012690355,0.001033312,0.001312039,127.90258153600091,125.81213766517685,120.68166400353616
302,3/16/2021,133.649994,0.015153481,0.001030523,0.001357872,129.53919479440998,127.41711292575799,122.25366081602301
303,3/17/2021,133.919998,0.002018194,0.001027123,0.001360051,131.53740355359506,129.39257211093752,124.11944975463685
304,3/18/2021,129.75,-0.03163307,0.001027314,0.001251521,131.80112463649405,129.65815942899332,124.39768006894926
305,3/19/2021,131.020004,0.009740492,0.001024181,0.001279354,127.68331684811456,125.60263260413609,120.51259047567304
306,3/22/2021,134.089996,0.023161173,0.001022394,0.001350863,128.9466121850055,126.8600349092324,121.70908839751726
307,3/23/2021,132.520004,-0.011777579,0.001019623,0.001308099,131.97130288117899,129.82648339206952,124.56568789211398
308,3/24/2021,127.18,-0.041130202,0.001022141,0.001170312,130.42192365148367,128.3195760458625,123.11986441336806
309,3/25/2021,127.279999,0.00078597,0.001018833,0.001169069,125.1476674252178,123.11774586298213,118.15359714726303
310,3/26/2021,132.990005,0.043884599,0.001021414,0.001306861,125.24739533509549,123.21858505970822,118.24595887781214
311,3/29/2021,131.270004,-0.013017674,0.001018787,0.001260801,130.88612638957505,128.7579115073833,123.54681999880147
312,3/30/2021,130.110001,-0.008876047,0.00101585,0.001228311,129.18348313888663,127.09634923650398,121.97204668906966
313,3/31/2021,132.589996,0.018881376,0.001013597,0.001284711,128.04326638307464,125.9730334801854,120.91959211576793
314,4/1/2021,137.789993,0.038469106,0.001014758,0.001403132,130.4906302599907,128.37348383633127,123.18186526512237
315,4/5/2021,140.330002,0.01826607,0.001012437,0.001456666,135.62740508540318,133.43205443649902,128.0575572054117
316,4/6/2021,138.059998,-0.016308447,0.001010228,0.001400447,138.13978966466442,135.90441824663543,130.4593804421421
317,4/7/2021,139.429993,0.009874274,0.001007267,0.001427178,135.90469380569414,133.7105656987519,128.33154003676458
318,4/8/2021,140.339996,0.006505388,0.001004181,0.001443147,137.2602348507853,135.0459329617829,129.65185413756163
319,4/9/2021,140.570007,0.001637614,0.001001033,0.001443757,138.15624182824348,135.93212208195618,130.46775815301893
320,4/12/2021,137.440002,-0.022518162,0.000999693,0.001368876,138.3897217571237,136.17018276484842,130.7158847231732
321,4/13/2021,137.300003,-0.001019138,0.000996597,0.001361437,135.28730945910837,133.1153111526384,127.78092731039601
322,4/14/2021,134.75,-0.018747125,0.000994754,0.001298988,135.16134033179816,132.99766655489398,127.66784680330888
323,4/15/2021,137.839996,0.022672353,0.000993084,0.001365159,132.64430036444753,130.52038711882017,125.30255844027099
324,4/16/2021,138.210007,0.002680755,0.000990024,0.00136922,135.70567610360234,133.5408136727379,128.21286660496028
325,4/19/2021,135.25,-0.021649401,0.000988603,0.001298393,136.0581768937156,133.8878702590736,128.5731233005203
326,4/20/2021,133.399994,-0.013772829,0.000986265,0.001252162,133.14154720751662,131.0137511680251,125.79696390572191
327,4/21/2021,136.190002,0.020698896,0.000984402,0.001311632,131.3322994003232,129.2318401855302,124.0770438432225
328,4/22/2021,132.970001,-0.023927438,0.000983337,0.001234684,134.08326859549666,131.9542283436022,126.72273409200484
329,4/23/2021,135.429993,0.018331304,0.000981234,0.001286649,130.88838013609035,128.8020283999087,123.66369415106513
330,4/26/2021,138.960007,0.025731322,0.000980066,0.001360724,133.33094986197767,131.2051427726674,125.99957809835696
331,4/27/2021,138.009995,-0.006860062,0.000977308,0.001335888,136.81333505010224,134.63674813570805,129.28741952350268
332,4/28/2021,136.570007,-0.010488755,0.000974785,0.001300272,135.87628611767104,133.71370084219896,128.42135452261994
333,4/29/2021,142.679993,0.043766956,0.000977257,0.001427799,134.4646473482964,132.3307848505005,127.10520976119673
334,4/30/2021,138.800003,-0.027570242,0.000976841,0.001340979,140.47516470011573,138.24710749846844,132.77563379290316
335,5/3/2021,137.429993,-0.009919424,0.000974302,0.001307366,136.66386259412107,134.48458169444783,129.18206952820185
336,5/4/2021,134.119995,-0.024379761,0.000973361,0.001230916,135.30610749255402,133.15684550276225,127.91727169709105
337,5/5/2021,134.649994,0.00394389,0.000970494,0.001238966,132.04491563159237,129.95166549537095,124.79645383405843
338,5/6/2021,136.0,0.009976111,0.000967848,0.001264816,132.56606717624632,130.47589220645955,125.34436052467295
339,5/7/2021,137.850006,0.013511295,0.000965434,0.001300941,133.90868492704627,131.80164077923942,126.59148181453415
340,5/10/2021,128.940002,-0.066818986,0.000976202,0.001100588,135.72668429426585,133.5861628910818,128.34412398057754
341,5/11/2021,128.369995,-0.004430515,0.000973429,0.001084368,126.92322449825531,124.8964936955346,119.95965374653412
342,5/12/2021,124.620003,-0.029647549,0.000973336,0.000994509,126.3648182254633,124.3554663017403,119.44633942111669
343,5/13/2021,127.110001,0.01978373,0.000971525,0.001049288,122.65309450257502,120.71107057509758,115.93579491010277
344,5/14/2021,130.149994,0.023634724,0.000970179,0.001114943,125.12606013949498,123.14211596511832,118.27757239512293
345,5/17/2021,129.800003,-0.002692758,0.000967409,0.001103906,128.12514685082851,126.10037348456096,121.12570966102257
346,5/18/2021,128.910004,-0.00688031,0.000964797,0.00108083,127.7894407751339,125.75750955850981,120.83019697622476
347,5/19/2021,130.660004,0.013484043,0.000962458,0.001116575,126.90646930055343,124.90183157895399,119.99505086140277
348,5/20/2021,132.639999,0.015040124,0.000960248,0.001156585,128.63087169879944,126.59871246638711,121.62683739356429
349,5/21/2021,131.460007,-0.008936008,0.000957788,0.001127666,130.59494747995362,128.5475023133999,123.50801355622777
350,5/24/2021,132.910004,0.010969561,0.000955327,0.001155786,129.42526508845344,127.39604559531989,122.41969915010988
351,5/25/2021,133.75,0.006300148,0.000952681,0.001170442,130.8632632839036,128.80680809182013,123.78319407924555
352,5/26/2021,133.089996,-0.004946825,0.00095008,0.001153064,131.69750620051232,129.62673222511734,124.56373247499782
353,5/27/2021,133.639999,0.004124049,0.000947414,0.00116148,131.04861152976588,128.98821426085965,123.96360079364682
354,5/28/2021,134.539993,0.006711891,0.000944824,0.001177159,131.5970495165533,129.53080883346894,124.46855615855718
355,6/1/2021,133.940002,-0.004469547,0.000942252,0.001161253,132.48931021575166,130.42038874462398,125.32030694117695
356,6/2/2021,133.820007,-0.000896288,0.000939617,0.001155473,131.8852369204255,129.82788108902318,124.77550909500965
357,6/3/2021,131.779999,-0.015361808,0.000937747,0.001109206,131.78104647113798,129.72781400607775,124.69567873579139
358,6/4/2021,134.339996,0.019240012,0.000936044,0.001159851,129.76655826680607,127.74592420536425,122.79826341610337
359,6/7/2021,133.320007,-0.007621564,0.00093365,0.00113539,132.2914006327465,130.24603305972516,125.2251744237915
360,6/8/2021,134.199997,0.006578896,0.000931139,0.001150511,131.29387966854588,129.25995650147107,124.23112857842287
361,6/9/2021,132.889999,-0.009809491,0.000928892,0.001120151,132.16364169753018,130.10670186176787,125.09354006224842
362,6/10/2021,134.220001,0.009958541,0.000926541,0.001144567,130.87469277330936,128.84774669379274,123.88507557456346
363,6/11/2021,134.619995,0.002975705,0.000923997,0.001149611,132.18410569891762,130.13558489778768,125.13094308311861
364,6/14/2021,137.309998,0.019785171,0.00092241,0.001200808,132.58036520834472,130.52983190481277,125.50427289756381
365,6/15/2021,135.580002,-0.012679242,0.00092041,0.00116278,135.23572933890267,133.15414186668286,128.04399930506202
366,6/16/2021,134.949997,-0.00465757,0.000917987,0.001146877,133.53132004527208,131.4773227687526,126.40892063263266
367,6/17/2021,135.350006,0.002959743,0.000915495,0.001151817,132.90648597214215,130.8632837556873,125.833452610704
368,6/18/2021,133.0,-0.017514932,0.000913951,0.001101092,133.3168017049148,131.26494688191468,126.24497361583188
369,6/21/2021,133.960007,0.007192172,0.000911575,0.001117599,130.99278348025078,128.98098990781108,124.02671295793404
370,6/22/2021,135.080002,0.00832591,0.000909251,0.001137081,131.9460847775086,129.92074483751173,124.97110239384536
371,6/23/2021,135.520004,0.00325205,0.000906812,0.001142782,133.05265680963856,131.0140820052433,126.00080730376969
372,6/24/2021,137.919998,0.017554532,0.000905097,0.0011869,133.47924376364585,131.43398376111853,126.4292319838661
373,6/25/2021,137.649994,-0.001959604,0.000902697,0.001178464,135.8553443634889,133.7782415138526,128.68596196934467
374,6/28/2021,139.720001,0.014926239,0.000900787,0.001215223,135.5892163383649,133.5211946962355,128.44506702760043
375,6/29/2021,142.619995,0.020543288,0.000899379,0.001266764,137.64973051256882,135.55405234306326,130.42453948058431
376,6/30/2021,142.929993,0.002171235,0.000896989,0.00126917,140.51108876793103,138.35904196961687,133.11829577063202
377,7/1/2021,140.800003,-0.015014486,0.000895311,0.001225977,140.8118537069197,138.66956729877182,133.39983441622786
378,7/2/2021,142.580002,0.012562795,0.000893281,0.001255968,138.7131627176586,136.59434445118208,131.43287389393333
379,7/6/2021,141.190002,-0.009796745,0.000891246,0.001226806,140.47380914459987,138.34434005365168,133.1078442188138
380,7/7/2021,139.970001,-0.008678394,0.000889158,0.001200739,139.11582713958643,136.9950180008282,131.81825367362865
381,7/8/2021,138.289993,-0.012075242,0.000887286,0.001165894,137.90858971328583,135.8067349699396,130.68369866100235
382,7/9/2021,141.429993,0.022451967,0.000886146,0.001221617,136.2434670921143,134.18570628374016,129.1342850802764
383,7/12/2021,142.470001,0.007326613,0.000883929,0.001237557,139.35234580099998,137.25314157480352,132.05515818613776
384,7/13/2021,141.179993,-0.009095836,0.000881905,0.001210647,140.3734179260468,138.25991639233396,133.0471362691824
385,7/14/2021,143.75,0.018040057,0.000880348,0.00125436,139.11457634446808,137.01804624257005,131.88007372201656
386,7/15/2021,141.460007,-0.016058639,0.000878842,0.001209507,141.6459302468833,139.5095995636795,134.2806385909923
387,7/16/2021,139.710007,-0.012448145,0.000877052,0.001174216,139.38562109380769,137.2826364825436,132.13012351933364
388,7/19/2021,138.789993,-0.006606947,0.000874947,0.001154162,137.65908131214695,135.58571003876295,130.47577389307278
389,7/20/2021,139.550003,0.005461033,0.000872745,0.001165233,136.74432000898798,134.6911128655163,129.66303971039008
390,7/21/2021,142.169998,0.018600529,0.000871285,0.001209939,137.501628103378,135.43608386338144,130.36588437273505
391,7/22/2021,142.440002,0.001897362,0.000869058,0.001211697,140.106820846551,137.99833528514122,132.82602998447214
392,7/23/2021,144.880005,0.016984976,0.000867474,0.001251935,140.36296320317766,138.2687072393176,133.1069632287005
393,7/26/2021,143.5,-0.009570813,0.000865564,0.001224397,142.76955290466955,140.64031123523418,135.4084249685279
394,7/27/2021,140.929993,-0.018071772,0.00086431,0.001175422,141.40349464102673,139.2942352248404,134.10861233614074
395,7/28/2021,142.440002,0.010657609,0.000862348,0.001199427,138.87908279899568,136.80205026115516,131.70882810702264
396,7/29/2021,150.990005,0.05829277,0.000868381,0.001343602,140.36718619705684,138.27369618956135,133.14342111617435
397,7/30/2021,149.800003,-0.007912551,0.000866409,0.001320287,148.8104026660317,146.5797352645096,141.12230196631205
398,8/2/2021,148.860001,-0.006294817,0.000864378,0.001301154,147.6444338074046,145.43369741044444,140.01915457928777
399,8/3/2021,147.949997,-0.006131915,0.00086235,0.001282524,146.71341987281588,144.52491003196627,139.1590513852927
400,8/4/2021,148.220001,0.001823305,0.000860194,0.001283876,145.80948219710154,143.64075506141475,138.28941980389737
401,8/5/2021,146.830002,-0.009422195,0.000858334,0.001257178,146.08522800227416,143.90579897180297,138.57732900347847
402,8/6/2021,146.279999,-0.003752882,0.000856262,0.001244715,144.71591976364292,142.55298895339817,137.24216166763844
403,8/9/2021,146.919998,0.004365621,0.000854161,0.001252459,144.17226505405313,142.0329000291101,136.7699283716332
404,8/10/2021,145.869995,-0.007172428,0.000852222,0.001231605,144.811837227683,142.65757416701996,137.38338148081561
405,8/11/2021,146.679993,0.005537516,0.000850163,0.001242237,143.76539107868533,141.64074736678123,136.4174796607379
406,8/12/2021,147.149994,0.003199138,0.000848079,0.001247057,144.5824935167664,142.43144694205918,137.1621450368009
407,8/13/2021,148.639999,0.010074834,0.000846186,0.001268747,145.03934109466363,142.89530005829917,137.62317397724632
408,8/16/2021,148.130005,-0.003436968,0.000844166,0.001257214,146.5121432823034,144.34730980354257,139.00101521601212
409,8/17/2021,144.410004,-0.025433797,0.00084384,0.001191954,146.00765137511655,143.85575200196178,138.57262063812584
410,8/18/2021,142.179993,-0.015562693,0.000842465,0.001151089,142.3283947832247,140.2398900447399,135.09395528281587
411,8/19/2021,140.610001,-0.011103704,0.000840779,0.001121272,140.13348923912173,138.0679271670385,132.99102635354186
412,8/20/2021,142.089996,0.010470524,0.00083895,0.001143965,138.58629448226782,136.54357087911256,131.51898638263714
413,8/23/2021,144.139999,0.014324411,0.000837339,0.001175879,140.06250026521377,138.00266844494632,132.93304605478843
414,8/24/2021,144.460007,0.002217659,0.000835319,0.001178395,142.07483945226738,139.97953229540616,134.8415566839126
415,8/25/2021,143.869995,-0.004092622,0.000833373,0.001165694,142.38673989480026,140.29016060547437,135.16354899980578
416,8/26/2021,142.380005,-0.010410505,0.000831691,0.001137866,141.8160519375104,139.73417443744216,134.65824796209958
417,8/27/2021,144.850006,0.017199191,0.000830313,0.001176383,140.3411400448632,138.28058582811,133.22379329376642
418,8/30/2021,145.940002,0.007496826,0.000828422,0.001191503,142.7836473954857,140.68657901976016,135.55497557402913
419,8/31/2021,146.690002,0.005125938,0.000826482,0.001200893,143.86240994694052,141.7618251341425,136.60185168628385
420,9/1/2021,146.449997,-0.001637477,0.000824533,0.001194135,144.61061508773702,142.49742390842886,137.29001243726003
421,9/2/2021,145.119995,-0.009123101,0.000822827,0.001169629,144.3762324836943,142.2666712791593,137.0813152988313
422,9/3/2021,144.630005,-0.00338216,0.000820926,0.001158843,143.06000445453483,140.97366185199968,135.85683969047216
423,9/7/2021,143.75,-0.006103112,0.00081911,0.001141675,142.58273980829932,140.50195933158025,135.402593020148
424,9/8/2021,142.520004,-0.008593311,0.000817401,0.001118715,141.70651722123625,139.6390958316053,134.58982978609038
425,9/9/2021,141.580002,-0.006617426,0.000815618,0.001100512,140.5114932838329,138.46480701548413,133.4503137154629
426,9/10/2021,142.679993,0.007739369,0.000813807,0.001116097,139.5694048748424,137.54123491589908,132.58293981028578
427,9/13/2021,143.410004,0.005103377,0.000811938,0.001125434,140.66115751376458,138.6202214488293,133.60057359401898
428,9/14/2021,141.139999,-0.01595539,0.000810721,0.001085526,141.39197577583812,139.35232789183743,134.3232697240397
429,9/15/2021,138.240005,-0.020760957,0.000809941,0.001034602,139.1323414530319,137.1152448515318,132.1663710649658
430,9/16/2021,138.399994,0.001156659,0.000808058,0.001034886,136.26855588904291,134.3001172781099,129.4618058791022
431,9/17/2021,133.600006,-0.035297694,0.000809238,0.000950587,136.4329658796319,134.45321618877784,129.6330929367479
432,9/20/2021,132.759995,-0.006307357,0.000807487,0.000933787,131.69649695225175,129.7940624793003,125.13080855546721
433,9/21/2021,131.75,-0.007636762,0.000805791,0.000913993,130.869813501367,128.97772951070775,124.32697563103045
434,9/22/2021,133.009995,0.009518088,0.000804105,0.000933818,129.87504211470076,127.99519764113886,123.38204342162534
435,9/23/2021,133.910004,0.006743687,0.000802334,0.000947174,131.11295863661022,129.22406471299573,124.56834250620649
436,9/24/2021,133.880005,-0.000224049,0.000800497,0.000944488,132.01569319949584,130.1156020848567,125.4315275489857
437,9/27/2021,133.479996,-0.00299229,0.0007987,0.000935479,131.97563562546094,130.07820985497202,125.43239014720692
438,9/28/2021,129.899994,-0.027186746,0.000798678,0.000871273,131.58934611217336,129.698661780087,125.06289282082523
439,9/29/2021,129.279999,-0.00478429,0.000796932,0.00085839,128.04694334464384,126.209890904185,121.66869577580536
440,9/30/2021,128.979996,-0.002323264,0.000795143,0.000851159,127.43547097040799,125.60244874528317,121.08895668463849
441,10/1/2021,128.710007,-0.002095457,0.00079336,0.000844478,127.14398955288667,125.31945191942276,120.85331683418069
442,10/4/2021,126.68,-0.015897644,0.000792198,0.0008066,126.88563727083576,125.07005452152394,120.59836587413855
443,10/5/2021,127.529999,0.006687402,0.000790487,0.000819875,124.88264533973577,123.08875748122027,118.68557649009253
444,10/6/2021,128.059998,0.004147265,0.000788732,0.000827369,125.7164010024912,123.91792917650002,119.49660929629327
445,10/7/2021,127.839996,-0.001719438,0.000786974,0.000821646,126.2406783457291,124.44020428434673,120.01379992450525
446,10/8/2021,126.550003,-0.01014194,0.000785478,0.000797064,126.03568268719528,124.2359643808015,119.83846360471092
447,10/11/2021,124.940002,-0.012803873,0.000784134,0.000766636,124.7510123703657,122.97391362799544,118.60579723206953
448,10/12/2021,122.949997,-0.016055894,0.000783014,0.000729086,123.1641366791675,121.4092978770849,117.09865798788059
449,10/13/2021,125.040001,0.01685595,0.000781848,0.000765003,121.20950855085529,119.48405233777684,115.25568712251055
450,10/14/2021,128.660004,0.028539603,0.000781821,0.000826725,123.26572097565209,121.51289132940605,117.20121894152621
451,10/15/2021,130.199997,0.01189841,0.000780359,0.000851274,126.84176713588313,125.04068670824678,120.60769681303726
452,10/18/2021,130.119995,-0.000614644,0.000778637,0.000848031,128.37105689703827,126.54575656250803,122.07033634905176
453,10/19/2021,132.5,0.018125582,0.000777576,0.000886171,128.28779150788847,126.46736750221201,121.98467549946919
454,10/20/2021,132.160004,-0.002569305,0.000775889,0.00087856,130.6548822166001,128.79921885576175,124.26468617008737
455,10/21/2021,133.050003,0.00671168,0.000774259,0.00089138,130.31665521085492,128.47288178799107,123.93740600173793
456,10/22/2021,131.619995,-0.010806075,0.00077286,0.000865728,131.18742114161756,129.32937247606955,124.75331980464748
457,10/25/2021,131.929993,0.002352481,0.000771174,0.000868981,129.77338791735082,127.93460698970463,123.41271333529032
458,10/26/2021,131.940002,7.59e-05,0.000769491,0.000867249,130.09077702715214,128.25400435103785,123.75750352654279
459,10/27/2021,131.199997,-0.005624435,0.000767906,0.000853106,130.09682533977337,128.2658894987227,123.75715230899412
460,10/28/2021,133.690002,0.018800848,0.000766936,0.000892123,129.37789998825926,127.55192189365756,123.06669796987738
461,10/29/2021,133.039993,-0.00487392,0.000765344,0.000879615,131.8316300563292,129.98037001066905,125.42463817952398
462,11/1/2021,134.809998,0.013216583,0.000764016,0.000906319,131.18591251969588,129.34001624007288,124.83294230590329
463,11/2/2021,135.229996,0.003110638,0.000762377,0.00091108,132.93935485812892,131.0707049469833,126.49701587973532
464,11/3/2021,138.479996,0.023748879,0.000761855,0.000960299,133.35929071444417,131.49115975066584,126.89178823896827
465,11/4/2021,156.110001,0.119835011,0.000790541,0.001215943,136.57414840677427,134.65308189225252,129.96807375767924
466,11/5/2021,163.029999,0.043373333,0.00079265,0.00130641,153.9542804799913,151.75660313810954,146.3531985667568
467,11/8/2021,165.850006,0.017149575,0.000791489,0.001340335,160.78956529897806,158.4832874933758,152.83261824815324
468,11/9/2021,166.740005,0.005351941,0.000789832,0.001348907,163.57579553045122,161.22906717426352,155.49887222350048
469,11/10/2021,159.800003,-0.042512691,0.000792242,0.001255386,164.44406301258076,162.10093290479406,156.31320981493425
470,11/11/2021,164.419998,0.028501065,0.000792132,0.001313355,157.5917255472232,155.32893884215957,149.8017111772
471,11/12/2021,164.940002,0.003157666,0.000790457,0.001317271,162.1597993775515,159.85668134755386,154.14378617158766
472,11/15/2021,168.509995,0.021413282,0.000789637,0.001359847,162.67833111543328,160.3404923622015,154.61689525458254
473,11/16/2021,181.809998,0.075967109,0.00079971,0.001517579,166.20778699005515,163.827034293146,157.97587390870592
474,11/17/2021,183.539993,0.009470415,0.000798156,0.001534357,179.33404753775883,176.7450597536928,170.36546846820454
475,11/18/2021,186.320007,0.015033074,0.000796859,0.001562776,181.04822824494264,178.4475164678637,172.07245971197938
476,11/19/2021,185.0,-0.007109838,0.000795342,0.001544556,183.7968484147239,181.15828414731254,174.6992689990453
477,11/22/2021,181.399994,-0.01965132,0.000794615,0.00150012,182.49502954884403,179.8843600681624,173.4870992842717
478,11/23/2021,180.940002,-0.002539009,0.000792986,0.00149167,178.92507960472918,176.35087705819367,170.0611659187348
479,11/24/2021,180.710007,-0.001271921,0.000791347,0.001485901,178.4724671852591,175.9169974581128,169.63932196514065
480,11/26/2021,175.740005,-0.027887917,0.000791492,0.001424705,178.25267502292212,175.70350011668788,169.46852402378383
481,11/29/2021,183.740005,0.044516084,0.000793699,0.001514292,173.34220553062949,170.8611131779574,164.7799229502812
482,11/30/2021,180.559998,-0.017458621,0.000792798,0.001474929,181.25384527468597,178.6591818524069,172.2935738723613
483,12/1/2021,175.630005,-0.027683584,0.000792913,0.00141456,178.09976675644424,175.55354579565991,169.28745876629944
484,12/2/2021,177.029999,0.007939666,0.000791362,0.001428041,173.22422370830196,170.74819512621949,164.63887887077956
485,12/3/2021,176.509995,-0.0029417,0.00078977,0.001419032,174.61528678083093,172.12559500324363,165.99892567431485
486,12/6/2021,175.449997,-0.006023419,0.000788259,0.001403718,174.10756796791387,171.61531215642307,165.51309058619
487,12/7/2021,183.720001,0.04605878,0.000790726,0.001495412,173.06550023887593,170.58708538626698,164.5344020941607
488,12/8/2021,182.630005,-0.005950589,0.000789219,0.001480154,181.2261378129353,178.6382332984123,172.28470757904384
489,12/9/2021,182.259995,-0.002028064,0.00078763,0.00147298,180.15446758029174,177.58437597607394,171.25505769749356
490,12/10/2021,183.880005,0.008849186,0.000786134,0.001488033,179.78369771021656,177.23342080263907,170.8962087461233
491,12/13/2021,183.320007,-0.0030501,0.000784575,0.00147879,181.40515526618395,178.81510775334723,172.46484712711236
492,12/14/2021,181.979996,-0.007336529,0.000783138,0.001460873,180.85094134466655,178.27402364282813,171.92707226791114
493,12/15/2021,189.279999,0.039330626,0.000784452,0.001537688,179.51304601910198,176.95970153739785,170.68496130682567
494,12/16/2021,178.149994,-0.060601537,0.000790665,0.0014119,186.72976505433937,184.0816698180905,177.56016899919717
495,12/17/2021,176.800003,-0.007606691,0.000789231,0.001393681,175.727767541418,173.22030126661383,167.0747237196497
496,12/20/2021,176.669998,-0.000735593,0.000787649,0.001389388,174.39243109704097,171.89553393279016,165.7740606838159
497,12/21/2021,179.580002,0.016337228,0.000786513,0.001419464,174.26455971885073,171.7818776349511,165.66751947305247
498,12/22/2021,181.380005,0.009973503,0.00078508,0.001436641,177.1354653320672,174.61654387060574,168.41257570777267
499,12/23/2021,182.740005,0.007470099,0.00078358,0.001448732,178.9135452094928,176.36202533960656,170.13331073100724
500,12/27/2021,186.330002,0.019454901,0.00078266,0.001484744,180.28267608021645,177.71541910224676,171.4210166445192
501,12/28/2021,184.820007,-0.00813689,0.000781282,0.001465539,183.810471359878,181.19654941993392,174.78363436888577
502,12/29/2021,186.199997,0.007438932,0.000779797,0.001477439,182.3336317122776,179.74209314677546,173.3938202930094
503,12/30/2021,182.729996,-0.018811717,0.000779063,0.001437102,183.68209209032722,181.08023683081484,174.6375718259532
504,12/31/2021,182.869995,0.000765859,0.000777518,0.00143577,180.2626223654252,177.70309426532455,171.39623341538424
505,1/3/2022,186.210007,0.018099616,0.000776528,0.001468768,180.41461839323298,177.86125554498705,171.563022360241
506,1/4/2022,187.229996,0.00546268,0.000775024,0.001476661,183.70236463759446,181.09847295462225,174.7286268258868
507,1/5/2022,186.5,-0.003906547,0.000773553,0.001466044,184.7270789291119,182.11715366725963,175.7050583569819
508,1/6/2022,185.949997,-0.002953435,0.000772068,0.001457344,184.00464338792474,181.3955873839701,174.99528722926343
509,1/7/2022,180.410004,-0.030245744,0.000772522,0.001395059,183.4615592174872,180.86778538982037,174.49464468902852
510,1/10/2022,179.679993,-0.004054609,0.000771066,0.001384373,177.97362032113577,175.45209005521875,169.30166379724176
511,1/11/2022,185.399994,0.031338169,0.000771309,0.001442991,177.2582625155118,174.75250406032217,168.62438283049613
512,1/12/2022,186.419998,0.005486561,0.000769835,0.001450889,182.90890241033017,180.33565536961547,174.015250031004
513,1/13/2022,183.889999,-0.013664435,0.000768778,0.001421424,183.91354257789945,181.31744490193165,174.97592581058382
514,1/14/2022,188.690002,0.02576772,0.000768434,0.00146879,181.42859671279015,178.8668702011068,172.56694512326183
