,Date,AXP,PDR,VAR,AVG,VAR70,VAR85,VAR99
264,1/20/2021,128.940002,0.017130553,0.001515979,9.19e-05,124.09666913961826,121.64697746330222,115.68030211278476
265,1/21/2021,127.43,-0.011780001,0.001510788,4.71e-05,126.2568960769015,123.75732496593369,117.69405527373824
266,1/22/2021,126.139999,-0.010174801,0.0015055,8.65e-06,124.76673218846254,122.30964780488061,116.33916791704762
267,1/25/2021,121.150002,-0.04036293,0.001505943,-0.000142551,123.49602372773546,121.06582420072719,115.15624534402905
268,1/26/2021,116.150002,-0.042146987,0.001506883,-0.000299284,118.61155326347392,116.28226699590032,110.60001242445286
269,1/27/2021,114.089996,-0.017894901,0.001502428,-0.000364696,113.69587698456536,111.45708995233949,106.00788956986923
270,1/28/2021,118.970001,0.041883793,0.00150345,-0.00020822,111.68085903766493,109.48138991848978,104.14207546678362
271,1/29/2021,116.260002,-0.023042289,0.001499819,-0.000292478,116.46604811330599,114.16895589524145,108.60764740576636
272,2/1/2021,117.029999,0.006601224,0.001494479,-0.000267134,113.80682345761628,111.57328228160641,106.15200574631582
273,2/2/2021,120.699997,0.0308778,0.001492544,-0.00015305,114.5696134931364,112.32374614945802,106.8492034341725
274,2/3/2021,120.440002,-0.002156383,0.001487112,-0.000160361,118.17917925112206,115.85468434371921,110.25925395299178
275,2/4/2021,124.900002,0.036361713,0.001486537,-2.76e-05,117.92003391635625,115.61192040525812,110.03984000306079
276,2/5/2021,126.279999,0.010988223,0.001481589,1.24e-05,122.30269897065246,119.9068553091351,114.13103885939586
277,2/8/2021,127.989998,0.013450464,0.00147689,6.09e-05,123.66154882097962,121.24840521777546,115.32754274602495
278,2/9/2021,126.68,-0.010287899,0.001471961,2.36e-05,125.34370382827753,122.91324103496605,116.98850011015743
279,2/10/2021,128.229996,0.012161274,0.001467211,6.71e-05,124.05531111351085,121.63632489268433,115.74421323611759
280,2/11/2021,128.309998,0.0006237,0.001461973,6.91e-05,125.60707862628752,123.18053894447561,117.21923908910598
281,2/12/2021,129.619995,0.010157859,0.001457131,0.00010504,125.67945899683768,123.24728705702145,117.33431177911864
282,2/16/2021,130.679993,0.008144479,0.001452192,0.000133549,126.96440867068542,124.50451138600386,118.5232614486413
283,2/17/2021,128.559998,-0.016355827,0.001448018,7.53e-05,128.0182985890443,125.53538501183604,119.50357000033463
284,2/18/2021,128.490005,-0.000544587,0.001442921,7.31e-05,125.92859288468777,123.48891260510521,117.5648862102067
285,2/19/2021,131.710007,0.02475147,0.001439987,0.000159691,125.86993167044378,123.44417850336667,117.5554311830244
286,2/22/2021,135.949997,0.03168456,0.001438415,0.000269918,129.0531151412092,126.5736519605064,120.51331022528127
287,2/23/2021,136.940002,0.007255739,0.001433573,0.000294258,133.22356771281443,130.65892615818106,124.43367773375718
288,2/24/2021,139.889999,0.021313504,0.001430124,0.000367242,134.19398112009654,131.6191558320635,125.32292852850554
289,2/25/2021,137.080002,-0.020291681,0.001426647,0.000295758,137.09866890410797,134.47638083047346,128.07618999546688
290,2/26/2021,135.259995,-0.013365896,0.001422369,0.000248649,134.33371763023135,131.7770786350313,125.4837096664385
291,3/1/2021,138.710007,0.025186658,0.001419611,0.000334346,132.5543251438921,130.0276503727354,123.85272345240745
292,3/2/2021,139.25,0.003885406,0.001414792,0.000346507,135.94397244360096,133.35986387133246,126.99586735978993
293,3/3/2021,142.589996,0.023702472,0.001411819,0.000426221,136.4786040614591,133.86382333978557,127.5254879743505
294,3/4/2021,142.679993,0.00063096,0.001407017,0.000426917,139.76990957899713,137.11181166057682,130.5970629130678
295,3/5/2021,147.330002,0.032070671,0.00140563,0.000534184,139.86160810413406,137.2063616071776,130.73302623900125
296,3/8/2021,150.270004,0.01975872,0.001402126,0.000599132,144.4276149718233,141.6758324800838,134.98947968529745
297,3/9/2021,145.100006,-0.035010501,0.00140166,0.000479234,147.32794629073337,144.54390562504446,137.72573489353368
298,3/10/2021,146.75,0.011307257,0.001397348,0.00051557,142.24612871275627,139.55378707096804,132.96303124375382
299,3/11/2021,147.75,0.006791198,0.001392806,0.000536558,143.86549123915273,141.1347482106423,134.49529592755493
300,3/12/2021,148.539993,0.005332579,0.00138824,0.000552545,144.87493048268334,142.12789689108791,135.4574444165524
301,3/15/2021,146.990005,-0.010489644,0.001384032,0.00051586,145.64622856883386,142.890764223553,136.2028293592052
302,3/16/2021,143.300003,-0.025424236,0.001381669,0.000429966,144.12960703540168,141.4245040218578,134.79753779065138
303,3/17/2021,144.679993,0.009584003,0.001377385,0.000460177,140.50979463222993,137.8576045404758,131.39204305136144
304,3/18/2021,142.580002,-0.014621099,0.0013736,0.000410568,141.86380790186735,139.20676382557673,132.7041804205715
305,3/19/2021,140.710007,-0.013202175,0.001369702,0.000365936,139.79590952920668,137.1778552157847,130.77281464133046
306,3/22/2021,139.949997,-0.00541589,0.001365335,0.000347041,137.96484924366735,135.36780107560728,129.05366628297463
307,3/23/2021,136.080002,-0.028042232,0.001363504,0.000254568,137.23787852687633,134.65955131565028,128.38347493935296
308,3/24/2021,138.419998,0.017049564,0.00135999,0.000309097,133.41261619511698,130.91435025894677,124.83054797591204
309,3/25/2021,142.279999,0.027504413,0.001357974,0.000397108,135.7233418974309,133.18553715863035,126.98567655036369
310,3/26/2021,143.729996,0.010139572,0.001353899,0.000428535,139.51234150595013,136.90626585668352,130.5518487538474
311,3/29/2021,142.369995,-0.009507244,0.001349862,0.000396587,140.94927724010287,138.31679285535702,131.9002082748098
312,3/30/2021,143.490005,0.007836114,0.001345712,0.000420432,139.6101211296747,137.00506269211223,130.68618547689388
313,3/31/2021,141.440002,-0.014389768,0.001342112,0.000373115,140.71921838774807,138.10330567671033,131.72225085759837
314,4/1/2021,144.570007,0.021888255,0.001339307,0.000441634,138.70822354341917,136.1279766488518,129.8495257827507
315,4/5/2021,146.059998,0.010253615,0.00133536,0.000472783,141.79285354340632,139.1563662549704,132.7253436369474
316,4/6/2021,146.149994,0.000615968,0.001331134,0.000473237,143.25609535961152,140.6020732820233,134.1092405374044
317,4/7/2021,147.130005,0.006683133,0.001327056,0.000492826,143.34807560240097,140.69466740499865,134.2373363973415
318,4/8/2021,147.039993,-0.000611973,0.001322887,0.000489352,144.32392524984851,141.6556774952111,135.15305115945276
319,4/9/2021,147.779999,0.005020064,0.001318804,0.000503555,144.22300820072493,141.56138036962923,135.09024830809074
320,4/12/2021,147.570007,-0.001421988,0.001314694,0.000497537,144.96153655367274,142.29761968459488,135.7558547017373
321,4/13/2021,145.990005,-0.010764526,0.001310992,0.000462453,144.77130256547937,142.10545773737465,135.6024321304958
322,4/14/2021,147.419998,0.009747482,0.001307188,0.000491289,143.21515960768164,140.58020472019817,134.17252581174736
323,4/15/2021,148.529999,0.007501309,0.001303293,0.000512991,144.63092865273973,141.97133919400846,135.51885331318883
324,4/16/2021,149.990005,0.009781707,0.001299534,0.000541599,145.72102647553942,143.0502413819456,136.54771403004557
325,4/19/2021,148.539993,-0.009714423,0.001295859,0.000510042,147.15750741448915,144.46749454382515,137.91002527320953
326,4/20/2021,145.100006,-0.023431034,0.001293636,0.000436603,145.73566449911323,143.0748461212362,136.5705327721397
327,4/21/2021,147.179993,0.014233079,0.001290261,0.000478794,142.3585677308384,139.76233770239793,133.44340177390959
328,4/22/2021,147.160004,-0.000135823,0.001286328,0.00047692,144.40531385671383,141.7747083027591,135.3818664888561
329,4/23/2021,144.330002,-0.019418099,0.001283618,0.000416449,144.40489096663745,141.77103755357535,135.35731642282954
330,4/26/2021,150.339996,0.040797011,0.001284654,0.000538814,141.6079284181125,139.04498535005868,132.7503015158933
331,4/27/2021,150.360001,0.000133056,0.001280773,0.000537588,147.5264569563737,144.848479258607,138.32956072888018
332,4/28/2021,152.539993,0.014394385,0.001277492,0.000579326,147.5409337657637,144.86398038210447,138.3574227382642
333,4/29/2021,154.630005,0.013608388,0.001274164,0.000618452,149.69892245010982,146.973105008767,140.37198266750684
334,4/30/2021,153.350006,-0.008312269,0.001270587,0.000591713,151.75707391137277,149.01172877880074,142.30066302124482
335,5/3/2021,154.800003,0.009411051,0.001267026,0.00061804,150.4952329371555,147.77386550300568,141.09396893965976
336,5/4/2021,154.529999,-0.001745735,0.001263272,0.000611005,151.9358306098631,149.1923430648969,142.49355994465836
337,5/5/2021,156.389999,0.011964635,0.001259905,0.000644695,151.66917082044034,148.93695007031525,142.2675925789629
338,5/6/2021,156.880005,0.003128333,0.001256195,0.000652043,153.51094734575395,150.74428120095212,144.0285809056884
339,5/7/2021,158.979996,0.013297169,0.00125296,0.000689344,153.98949095184082,151.22165394782576,144.4753837135113
340,5/10/2021,158.679993,-0.001888831,0.001249294,0.000681761,156.0740675976411,153.26822687465474,146.41223053957233
341,5/11/2021,154.429993,-0.027148678,0.001247895,0.000600147,155.78424859062662,152.98029566176714,146.17055076592248
342,5/12/2021,152.300003,-0.013888594,0.001244858,0.000557782,151.58291067080452,148.86119747825327,142.25396759046035
343,5/13/2021,154.080002,0.011619681,0.001241585,0.000590033,149.50134865238022,146.82574082521214,140.3026475245833
344,5/14/2021,157.149994,0.019728764,0.001239037,0.000645669,151.2493037662106,148.54497413931944,141.91125378761265
345,5/17/2021,156.860001,-0.001847031,0.001235464,0.000638443,154.28704546947384,151.5197967200599,144.823098968165
346,5/18/2021,154.990005,-0.011993063,0.001232353,0.000601936,154.00532670152356,151.25451644730148,144.56516771774682
347,5/19/2021,154.729996,-0.001678994,0.001228816,0.000595363,152.16299776939854,149.4544098203439,142.8429463965887
348,5/20/2021,155.529999,0.005156996,0.001225345,0.000608471,151.90728801363085,149.20187422158577,142.58884511232333
349,5/21/2021,156.869995,0.008578772,0.001222016,0.000631309,152.70907277374886,149.997552637027,143.3822606046599
350,5/24/2021,158.639999,0.011220073,0.001218843,0.000661562,154.02273115487725,151.29354884596108,144.6525432002825
351,5/25/2021,158.009995,-0.003979187,0.001215432,0.000648341,155.76722113983678,153.01091846356783,146.26350201979352
352,5/26/2021,158.580002,0.00360092,0.001212004,0.000656729,155.15208818022867,152.41670432858567,145.71033080140006
353,5/27/2021,159.740005,0.007288314,0.001208695,0.000675515,155.7138750232173,152.9567545582501,146.26199207995978
354,5/28/2021,160.130005,0.002438492,0.001205289,0.000680495,156.86214496589542,154.0872721640848,147.3364064869435
355,6/1/2021,163.759995,0.022415894,0.001203221,0.000741722,157.2544816892141,154.48428142834732,147.74549299858717
356,6/2/2021,164.119995,0.002195926,0.001199847,0.000745807,160.81675526979745,158.00179659598433,151.11009680458685
357,6/3/2021,164.520004,0.002434331,0.001196494,0.000750536,161.19623110808973,158.3577433838556,151.421233876207
358,6/4/2021,165.0,0.002913306,0.001193165,0.000756578,161.58260729694115,158.74720960549308,151.8224394868677
359,6/7/2021,165.919998,0.005560259,0.001189905,0.000769958,162.0666177890584,159.22909290932125,152.29364158936988
360,6/8/2021,166.509995,0.003549605,0.001186622,0.00077768,162.96598693247287,160.12800718969424,153.14769003565263
361,6/9/2021,164.089996,-0.014640304,0.001183991,0.00073497,163.55628952187746,160.68905679048072,153.70287020947842
362,6/10/2021,162.229996,-0.011399977,0.001181126,0.000701448,161.1755991148315,158.37048520485183,151.48877950354333
363,6/11/2021,164.509995,0.013956271,0.001178355,0.000737963,159.35373768640682,156.56688563082656,149.78540114746346
364,6/14/2021,163.809998,-0.004264121,0.001175186,0.000724221,161.59633822686354,158.80242752939805,151.9175553601893
365,6/15/2021,166.270004,0.01490579,0.001172516,0.000763075,160.90986588817455,158.11561115287785,151.28565393781543
366,6/16/2021,164.679993,-0.009608843,0.001169606,0.000734736,163.34854978657205,160.5052471609678,153.57793679369686
367,6/17/2021,162.130005,-0.015605641,0.001167144,0.000690212,161.77591019783557,158.97082213113046,152.1201656158105
368,6/18/2021,158.169998,-0.024728122,0.001165724,0.00062114,159.26696700778078,156.50193925253222,149.74991637613533
369,6/21/2021,164.899994,0.041668802,0.001167118,0.000732381,155.3784542717147,152.66732672316616,146.10463152444933
370,6/22/2021,164.5,-0.002428623,0.001163991,0.000723837,162.01105186187004,159.1994233739681,152.3364045892565
371,6/23/2021,166.020004,0.009197717,0.001161046,0.000746678,161.60748359526815,158.8038118896841,151.96030623434083
372,6/24/2021,168.210007,0.013104953,0.001158335,0.000779899,163.11608635659846,160.2901216756905,153.38919037773093
373,6/25/2021,169.449997,0.00734464,0.001155345,0.000797499,165.25651933370875,162.4074169010659,155.42595047246945
374,6/28/2021,164.779999,-0.027946636,0.001154459,0.000720643,166.4872944654262,163.6169865467386,156.59943046869893
375,6/29/2021,164.25,-0.003221587,0.001151421,0.000710131,161.879500019915,159.0988728156819,152.30343279606186
376,6/30/2021,165.229996,0.005948761,0.001148432,0.000724063,161.3753076411877,158.59551177506972,151.79702755714422
377,7/1/2021,166.940002,0.01029606,0.001145628,0.000749453,162.3308566234479,159.5335081977282,152.7292614343603
378,7/2/2021,168.5,0.009301271,0.00114279,0.000772077,164.03469742090874,161.21799326989438,154.3477619805465
379,7/6/2021,169.559998,0.006271085,0.001139855,0.000786586,165.5846629173703,162.73908194662403,155.80660800476574
380,7/7/2021,170.979996,0.008339733,0.001137005,0.000806463,166.6110953371511,163.76524721378297,156.76518339191801
381,7/8/2021,167.5,-0.020563216,0.001135216,0.000750374,168.02919982156516,165.14693161499173,158.13976572039724
382,7/9/2021,171.940002,0.026162239,0.00113393,0.000816898,164.59082516706883,161.7822454303527,154.91454945283337
383,7/12/2021,173.600006,0.009608246,0.001131171,0.000839852,168.9920337268517,166.10384871459914,159.046454383852
384,7/13/2021,172.619995,-0.005661219,0.001128335,0.000822922,170.61007185884193,167.71043067622512,160.61761596845187
385,7/14/2021,172.520004,-0.000579423,0.001125409,0.000819279,169.6448966132477,166.7572223021045,159.66587342879095
386,7/15/2021,172.850006,0.001911006,0.001122497,0.000822107,169.5586218993536,166.66766335101048,159.59682300425737
387,7/16/2021,170.009995,-0.016566972,0.001120375,0.000777174,169.88177711710196,166.99238713548195,159.92237313671384
388,7/19/2021,162.809998,-0.043273365,0.001122476,0.000663642,167.09318950327471,164.25259551054856,157.3220204417447
389,7/20/2021,168.869995,0.036545294,0.001122892,0.000755883,159.98045797439966,157.27167577843107,150.63079963959538
390,7/21/2021,172.509995,0.021326018,0.001121095,0.000808627,165.97627240598956,163.15200156864384,156.27905456535757
391,7/22/2021,170.899994,-0.009376622,0.001118492,0.000782578,169.55168672126175,166.67089353352083,159.62172673607756
392,7/23/2021,173.179993,0.013252921,0.001116035,0.00081439,167.9671755667881,165.10863932748308,158.1567349815146
393,7/26/2021,172.610001,-0.003296755,0.001113238,0.000803929,170.2150836401699,167.32322498106552,160.29070602038874
394,7/27/2021,172.940002,0.001910005,0.001110415,0.000806736,169.65428184608191,166.77981239729874,159.75112495348975
395,7/28/2021,170.020004,-0.017028624,0.001108407,0.000761583,169.999112263217,167.12276316946136,160.08876968292114
396,7/29/2021,171.949997,0.011287619,0.001105888,0.000788164,167.1080374704042,164.28389286840505,157.39327418886083
397,7/30/2021,170.529999,-0.008292491,0.001103309,0.000765291,168.9989318662915,166.15388346122498,159.1849803662524
398,8/2/2021,169.270004,-0.007416132,0.001100705,0.000744735,167.62835203728963,164.78856279709817,157.87212493056575
399,8/3/2021,169.039993,-0.001359765,0.001097957,0.00073946,166.38308065000425,163.5826806022121,156.71382600831964
400,8/4/2021,168.059998,-0.005814285,0.001095319,0.000723076,166.16053674509473,163.3635692396855,156.55384491221085
401,8/5/2021,169.630005,0.009298577,0.001092771,0.000744461,165.195849465493,162.4171393838579,155.6392256559234
402,8/6/2021,171.360001,0.010146989,0.001090272,0.000767851,166.74604570493722,163.9539103976093,157.14012799666412
403,8/9/2021,170.779999,-0.00339044,0.001087609,0.000757532,168.45463972205636,165.63811096422694,158.71450306772644
404,8/10/2021,169.490005,-0.007582215,0.001085089,0.000736889,167.87955005215449,165.06749298831394,158.1823670450083
405,8/11/2021,170.669998,0.006937898,0.001082504,0.0007522,166.6165874900278,163.8280807598866,157.03208743190388
406,8/12/2021,168.520004,-0.012677395,0.001080281,0.000719123,167.78206776551932,164.983890372806,158.14767743292353
407,8/13/2021,166.080002,-0.014584849,0.001078201,0.000681521,165.6644945870263,162.89221544866976,156.12537376438507
408,8/16/2021,165.75,-0.001988983,0.001075576,0.000674975,163.2588036110588,160.54524544593437,153.87945040290305
409,8/17/2021,164.649994,-0.006658657,0.001073077,0.000657045,162.93916630853465,160.22400420481844,153.58105350324868
410,8/18/2021,162.130005,-0.015423459,0.001071089,0.000617824,161.85163126153225,159.16161134040905,152.59798757144264
411,8/19/2021,159.029999,-0.019305656,0.001069446,0.000569348,159.38559443788822,156.72789594799912,150.2633393824907
412,8/20/2021,159.75,0.004517236,0.001066888,0.000578931,156.33132746233824,153.73319278580564,147.40747952308817
413,8/23/2021,160.449997,0.004372256,0.00106434,0.000588115,157.04214949328608,154.44632054675125,148.09947127713986
414,8/24/2021,161.199997,0.004663463,0.001061809,0.000597959,157.74632764929174,155.1345663819242,148.72222177021214
415,8/25/2021,166.179993,0.030425685,0.001061389,0.000669833,158.47553268936858,155.85179186166835,149.47582907911854
416,8/26/2021,165.509995,-0.00403991,0.001058891,0.000658512,163.3821072993977,160.67849224309998,154.09141320552826
417,8/27/2021,168.649994,0.01879394,0.001057139,0.000702002,162.72186930654988,160.0451154160974,153.47178159654013
418,8/30/2021,164.259995,-0.026375018,0.001056359,0.000637224,165.82891467911003,163.0952347558525,156.37219407181342
419,8/31/2021,165.960007,0.01029633,0.00105406,0.000660277,161.49283998007834,158.82817139643413,152.28499321296079
420,9/1/2021,164.440002,-0.009201063,0.001051782,0.000636798,163.18369807588564,160.4850962548879,153.90343088635876
421,9/2/2021,162.050003,-0.014640826,0.001049836,0.000600509,161.6917363055989,159.03541859930962,152.51814356768998
422,9/3/2021,159.300003,-0.017115712,0.001048091,0.000558527,159.338924688755,156.711392298314,150.30958848728116
423,9/7/2021,159.720001,0.002633053,0.001045623,0.000563432,156.62175317912187,154.0454065545945,147.7214246511351
424,9/8/2021,158.929993,-0.004958479,0.001043229,0.000550408,157.04903285633634,154.47120237523092,148.15131566292195
425,9/9/2021,159.389999,0.002890213,0.001040787,0.000555914,156.26489857741268,153.69679227899132,147.47968638253877
426,9/10/2021,158.720001,-0.004212373,0.001038397,0.000544721,156.73293949809016,154.1621604751461,147.87060634499434
427,9/13/2021,161.449997,0.017053829,0.001036602,0.000583384,156.0717434127249,153.51619129656345,147.27963030003434
428,9/14/2021,159.479996,-0.012276981,0.001034565,0.000553336,158.74072706741333,156.15672944510126,149.78900312054714
429,9/15/2021,161.339996,0.011595417,0.001032437,0.000579075,156.8092112964945,154.2399634220611,147.95118947318556
430,9/16/2021,162.630005,0.007963798,0.001030163,0.000596249,158.65850755260837,156.06111433931162,149.70802572792297
431,9/17/2021,163.919998,0.007900779,0.001027896,0.000613197,159.92673828893163,157.31768034806282,150.95011346383032
432,9/20/2021,160.570007,-0.020648464,0.001026561,0.00056398,161.20570749134916,158.5733713089886,152.15855351345198
433,9/21/2021,163.270004,0.016675268,0.001024788,0.000601188,157.90547032363958,155.32754503664475,149.0430037299717
434,9/22/2021,167.490005,0.025518381,0.001023854,0.000658601,160.56382413310186,157.95849955163575,151.59712726327137
435,9/23/2021,173.360001,0.034446685,0.001024119,0.000736275,164.73703219248603,162.05801238022198,155.50189700690788
436,9/24/2021,175.720001,0.013521462,0.001022144,0.000765599,170.51574954429952,167.7481718320917,160.9405768130954
437,9/27/2021,176.770004,0.00595765,0.001019867,0.00077748,172.851213815266,170.04360327924087,163.1989555131948
438,9/28/2021,173.139999,-0.020748965,0.001018594,0.000728333,173.88215417644156,171.06250355091106,164.12906142119812
439,9/29/2021,171.539993,-0.009284075,0.001016501,0.000705526,170.30886571763793,167.55408219833475,160.81860782735404
440,9/30/2021,167.529999,-0.023654001,0.001015537,0.000650163,168.72851341250222,165.99911871084421,159.31597432963682
441,10/1/2021,173.940002,0.03754799,0.001016314,0.000733832,164.77370497352177,162.1020160537372,155.5827924094272
442,10/4/2021,172.660004,-0.007386058,0.001014163,0.000715461,171.09385863223233,168.32353177810757,161.5465170835449
443,10/5/2021,174.759995,0.012089209,0.001012165,0.000741135,169.83566917862294,167.0879143899574,160.34798653400446
444,10/6/2021,173.399994,-0.007812546,0.00101005,0.00072187,171.89778538536592,169.13746327868688,162.34213251371793
445,10/7/2021,174.289993,0.005119509,0.001007824,0.000731752,170.57048074231236,167.81496446475833,161.09418540337518
446,10/8/2021,175.149994,0.004922177,0.001005603,0.000741148,171.4579841836689,168.6979415151377,161.9476569088993
447,10/11/2021,173.460007,-0.00969565,0.001003597,0.000717799,172.3124980918519,169.5361582128182,162.7444727657255
448,10/12/2021,174.910004,0.008324513,0.001001486,0.000734779,170.63740239495849,167.87568015465274,161.17759922650546
449,10/13/2021,168.720001,-0.036031037,0.001002259,0.000652895,172.06274742292683,169.29710489181642,162.53091882141396
450,10/14/2021,171.509995,0.016401003,0.001000582,0.000687891,165.9630490902978,163.29586129825822,156.74931172710524
451,10/15/2021,175.809998,0.02476231,0.000999645,0.000741271,168.72766945916126,166.01301933326266,159.36388374297437
452,10/18/2021,176.820007,0.00572845,0.000997489,0.000752304,172.9788174748824,170.2021457133005,163.387050042368
453,10/19/2021,177.309998,0.002767296,0.000995296,0.000756753,173.9581264397207,171.17012755845371,164.3208649918026
454,10/20/2021,179.600006,0.012832587,0.000993424,0.000783351,174.43847312043044,171.65001867001774,164.82285123141426
455,10/21/2021,177.470001,-0.011930603,0.000991595,0.000755409,176.71708838268773,173.88179426311862,166.94881879425552
456,10/22/2021,187.080002,0.052734757,0.000995332,0.000869398,174.61304024077222,171.81519078764973,164.99115596280112
457,10/25/2021,182.309998,-0.02582782,0.000994711,0.00081098,184.0701392114093,181.13090920160457,173.88785188962453
458,10/26/2021,180.949997,-0.00748779,0.000992689,0.00079286,179.36561532298865,176.4929088631483,169.48904040184874
459,10/27/2021,178.029999,-0.016268664,0.000991159,0.000755689,178.03602459447487,175.18626196072213,168.2291570773851
460,10/28/2021,174.610001,-0.019397149,0.000989885,0.000711879,175.15580148176375,172.35261075368325,165.51294519549862
461,10/29/2021,173.779999,-0.004764796,0.000987803,0.000699999,171.78519505526236,169.04838027812406,162.32975014241288
462,11/1/2021,174.210007,0.002471383,0.000985672,0.000703833,170.97128334043717,168.2363401303541,161.56323600280376
463,11/2/2021,173.169998,-0.005987749,0.000983639,0.00068938,171.39801152942803,168.6755598919118,161.9751958097226
464,11/3/2021,172.610001,-0.003239039,0.000981552,0.000680914,170.3936292668594,167.66211589452888,160.99244093491194
465,11/4/2021,172.529999,-0.000463592,0.000979444,0.000678453,169.8445518522329,167.14377377589344,160.49563015562478
466,11/5/2021,176.690002,0.023825667,0.00097849,0.000728125,169.75282815763558,167.06239310682813,160.44630664583536
467,11/8/2021,180.050003,0.018837811,0.000977095,0.000766903,173.85864553919455,171.08328767689477,164.2880812889495
468,11/9/2021,179.860001,-0.001055831,0.000975015,0.000763009,177.18177153576352,174.36674649679156,167.4903140990239
469,11/10/2021,181.389999,0.008470628,0.000973062,0.000779443,176.99244615800424,174.1823572568914,167.301980764604
470,11/11/2021,181.300003,-0.00049627,0.000970995,0.000776729,178.4971756454576,175.66971185136447,168.74299799245287
471,11/12/2021,181.889999,0.003248969,0.000968947,0.000781977,178.4263171142542,175.61323391273055,168.6557736118229
472,11/15/2021,183.130005,0.006794207,0.00096697,0.000794715,178.99967901301346,176.1688718741902,169.25108054336349
473,11/16/2021,180.919998,-0.012141377,0.000965279,0.000767366,180.22598202554838,177.3832774378925,170.3977261121153
474,11/17/2021,179.610001,-0.007267094,0.000963378,0.000750416,178.02935728375888,175.21585586913233,168.34869655584916
475,11/18/2021,176.210007,-0.019111334,0.000962179,0.000708602,176.75902387960377,173.97272367675703,167.14648321815255
476,11/19/2021,173.539993,-0.015268425,0.000960693,0.000675036,173.39398955459578,170.65610817540963,163.95448261245832
477,11/22/2021,170.899994,-0.015329525,0.000959215,0.000641484,170.76575723877914,168.0776957636304,161.4872077208476
478,11/23/2021,170.850006,-0.000292541,0.00095721,0.00063953,168.1774331805761,165.53874165349362,159.05595562978948
479,11/24/2021,171.610001,0.004438453,0.000955241,0.000647461,168.12783367451723,165.48361061019176,158.99920288963608
480,11/26/2021,156.820007,-0.090125771,0.000970382,0.00045835,168.8793664065497,166.2257073685272,159.73625521427402
481,11/29/2021,157.860001,0.006609875,0.000968443,0.000471139,154.28367834670783,151.8483290818722,145.8649468435396
482,11/30/2021,152.300003,-0.035856291,0.000969166,0.000395771,155.3067887146135,152.84946699094235,146.8578355114388
483,12/1/2021,150.059998,-0.014817079,0.000967637,0.000364274,149.8193455412714,147.4509918915813,141.63329826441793
484,12/2/2021,156.770004,0.043744588,0.000969518,0.000453903,147.60249914932896,145.27580491769962,139.56621129632506
485,12/3/2021,155.940002,-0.005308458,0.000967588,0.000442022,154.23588865083062,151.78876175520793,145.78710410022506
486,12/6/2021,160.679993,0.029943435,0.000967384,0.000502724,153.41149229588964,150.98378011933423,145.04418948322976
487,12/7/2021,166.949997,0.038279582,0.000968322,0.000580295,158.06872787217182,155.56487914686153,149.4584434038385
488,12/8/2021,168.929993,0.011790038,0.000966594,0.000603266,164.2685527397256,161.67158188639684,155.29896892740226
489,12/9/2021,168.020004,-0.005401343,0.000964691,0.000590986,166.22055307104463,163.5896904819973,157.16110282353097
490,12/10/2021,167.029999,-0.005909613,0.000962809,0.00057772,165.32378847248745,162.71363354944168,156.3188155248405
491,12/13/2021,163.300003,-0.022584413,0.000961938,0.000530546,164.35577595555725,161.75497837349488,155.35602310067296
492,12/14/2021,162.850006,-0.00275945,0.000960005,0.000523859,160.66411181295604,158.13465705295022,151.92961863181395
493,12/15/2021,162.240005,-0.003752817,0.000958095,0.000515185,160.23468102776565,157.71673388073435,151.50751594604534
494,12/16/2021,163.0,0.00467345,0.00095619,0.000523602,159.6198915673793,157.11127299435339,150.9798325014667
495,12/17/2021,160.009995,-0.018513919,0.000954989,0.000485143,160.38738131883593,157.86343202128475,151.67014870276327
496,12/20/2021,155.889999,-0.026085658,0.000954484,0.000431572,157.43795084015474,154.95471179462254,148.93034656227522
497,12/21/2021,160.910004,0.031694603,0.000954526,0.000494476,153.3866146602969,150.98231049897112,145.10534120990184
498,12/22/2021,162.470001,0.009648148,0.000952778,0.000512857,158.33759612480372,155.84613229468843,149.74884600778222
499,12/23/2021,164.190002,0.010530931,0.000951069,0.000532933,159.86190233796356,157.35808282258293,151.2279897175684
500,12/27/2021,164.389999,0.001217341,0.000949168,0.000534302,161.5669058096642,159.03406481410434,152.83943576386451
501,12/28/2021,164.410004,0.000121685,0.000947274,0.000533478,161.76125768667353,159.22616881137603,153.03833497775685
502,12/29/2021,163.830002,-0.003534015,0.000945419,0.000525376,161.78967012657105,159.26358033252467,153.04348095574022
503,12/30/2021,164.160004,0.002012269,0.000943544,0.000528332,161.22481088238794,158.70451098075083,152.50617479602943
504,12/31/2021,163.600006,-0.003417126,0.000941703,0.000520503,161.54395468222626,159.01804337062543,152.8455696462281
505,1/3/2022,168.210007,0.02778878,0.000941308,0.0005745,160.9999045925237,158.4930617451444,152.32645712001488
506,1/4/2022,173.610001,0.03159817,0.000941346,0.000635812,165.53828557732103,162.96728873500498,156.65470836674868
507,1/5/2022,171.759995,-0.010713286,0.000939743,0.000613427,170.85442692254696,168.18908105398893,161.67099766078945
508,1/6/2022,172.899994,0.006615234,0.000937964,0.000625241,169.0474238918623,166.4013932353389,159.9551931163834
509,1/7/2022,174.380005,0.008523497,0.000936243,0.000640759,170.17487480388564,167.53199279217554,161.00404264498536
510,1/10/2022,173.740005,-0.003676897,0.000934444,0.000632293,171.64078580485213,168.96556379944877,162.40763460021424
