,Date,MPC,PDR,VAR,AVG,VAR70,VAR85,VAR99
131,7/10/2020,36.200001,0.082001434,0.004407267,-0.004096356,31.99241803023434,30.92327016166322,28.39050092810353
132,7/13/2020,35.310001,-0.024892908,0.00437713,-0.004253905,34.738643664597554,33.58236187690257,30.83173438581939
133,7/14/2020,36.200001,0.024892908,0.004350559,-0.004034756,33.88381054548531,32.74939596091115,30.071525123656066
134,7/15/2020,37.57,0.037146713,0.004330654,-0.003727432,34.75740200831771,33.60291743222547,30.875264107979646
135,7/16/2020,37.389999,-0.004802597,0.004298583,-0.003735396,36.08011397997795,34.880537220284765,32.04542454377982
136,7/17/2020,37.93,0.014339093,0.00426936,-0.003602495,35.91784876658699,34.72936618524263,31.911538713734
137,7/20/2020,36.75,-0.03160413,0.004243879,-0.003806887,36.442581261438804,35.24507818711088,32.390877999764115
138,7/21/2020,38.540001,0.047558463,0.004232106,-0.003434674,35.30284712979204,34.14447379181651,31.381775308130415
139,7/22/2020,38.73,0.004917805,0.004202158,-0.003374584,37.03912223363743,35.83355583447642,32.95314607878431
140,7/23/2020,38.880001,0.003865512,0.004172514,-0.003322869,37.232422115320105,36.018010335484455,33.114210756760976
141,7/24/2020,38.700001,-0.004640379,0.004142934,-0.003332213,37.38019919489786,36.161629431132944,33.28898900691885
142,7/27/2020,38.52,-0.004662039,0.004113771,-0.003341578,37.21794228034776,36.010578831646654,33.13357748885138
143,7/28/2020,38.119999,-0.010438534,0.004085353,-0.003391207,37.04793749778569,35.85666924996122,33.00572376323542
144,7/29/2020,39.91,0.045887867,0.004073729,-0.003048992,36.66577242691819,35.490185644812264,32.68055973548323
145,7/30/2020,38.080002,-0.046937657,0.004058827,-0.003351672,38.3972548237741,37.16189585659532,34.22677674958395
146,7/31/2020,38.200001,0.003146279,0.004031314,-0.003307166,36.637986790410274,35.462239986477144,32.676045162446094
147,8/3/2020,38.57,0.00963923,0.004005023,-0.003219095,36.75309663819474,35.57757436303742,32.768987604677086
148,8/4/2020,37.689999,-0.023079991,0.003980609,-0.00335329,37.11687708979799,35.93446135138866,33.110415494188594
149,8/5/2020,36.43,-0.03400217,0.003960156,-0.003558987,36.268900618416716,35.11832134839886,32.376255666524564
150,8/6/2020,35.73,-0.019401939,0.003935417,-0.003664607,35.05606280714479,33.93822767084228,31.2941898621121
151,8/7/2020,36.669998,0.025968256,0.003915131,-0.003468363,34.378775426132606,33.29116388144929,30.71286156692497
152,8/10/2020,37.130001,0.012466368,0.003891033,-0.003363529,35.292743204322896,34.18040866723041,31.540499622950694
153,8/11/2020,36.950001,-0.004859621,0.003865616,-0.003373307,35.74321784464912,34.61950190738005,31.943523771499077
154,8/12/2020,38.130001,0.031435726,0.003848332,-0.003147275,35.57018918153005,34.461374892951916,31.802954989705807
155,8/13/2020,37.259998,-0.023081089,0.003826051,-0.00327588,36.72361855839105,35.57281446487185,32.828096517493265
156,8/14/2020,38.349998,0.028834164,0.003808092,-0.003070046,35.88268436079709,34.76136423789774,32.09481040731544
157,8/17/2020,38.650002,0.007792351,0.003784583,-0.003000859,36.9441367725717,35.797543572845726,33.05016664928015
158,8/18/2020,37.240002,-0.037163321,0.00376797,-0.003217077,37.24154461135231,36.08622957115742,33.32966454534415
159,8/19/2020,37.18,-0.001612524,0.003744288,-0.003206986,35.87757674138981,34.766132923303104,32.11979928342272
160,8/20/2020,35.619999,-0.042863733,0.003730654,-0.00345484,35.82506068649935,34.71727205228218,32.06912983007809
161,8/21/2020,35.400002,-0.006195373,0.003707529,-0.003471862,34.31574065563297,33.2602883770289,30.741812139346038
162,8/24/2020,36.810001,0.039057698,0.003695739,-0.003209334,34.10416134545602,33.059058084176726,30.56209856048425
163,8/25/2020,36.450001,-0.009828089,0.003673333,-0.00324994,35.47838450676254,34.3930172894032,31.79544083688464
164,8/26/2020,35.330002,-0.031208968,0.003655672,-0.003420422,35.132658922574095,34.06473012192569,31.51228992176919
165,8/27/2020,34.98,-0.009956048,0.003633774,-0.003460032,34.043116662036425,33.00948123035946,30.529080965587355
166,8/28/2020,37.09,0.058570922,0.003634923,-0.003086351,33.70577646052019,32.68480159355834,30.240471598971503
167,8/31/2020,35.459999,-0.044942119,0.003623585,-0.003336985,35.75340239465236,34.66887639853017,32.08370256673077
168,9/1/2020,34.970001,-0.013914693,0.003602678,-0.003399947,34.17856654085087,33.142173640954915,30.660406241970804
169,9/2/2020,35.009998,0.001143098,0.003581482,-0.003373065,33.71262267896164,32.69185135543034,30.257563675068468
170,9/3/2020,34.259998,-0.021655243,0.003562369,-0.003480608,33.753861877071046,32.73561033085695,30.305337752528175
171,9/4/2020,33.639999,-0.018262629,0.003542807,-0.003567052,33.02998680270836,32.03467752278704,29.661222620089223
172,9/8/2020,32.330002,-0.039720152,0.003529764,-0.003777245,32.43278505201136,31.45434062222757,29.141603708674705
173,9/9/2020,31.77,-0.017473205,0.003510439,-0.003856412,31.164371848272545,30.229960985721668,28.002725652213865
174,9/10/2020,30.27,-0.048365325,0.003501584,-0.00411221,30.62800581883176,29.710112818384182,27.532422883171332
175,9/11/2020,31.25,0.031862253,0.003488928,-0.003906642,29.16994800049531,28.29937654665574,26.225573087253277
176,9/14/2020,32.02,0.024341331,0.003473612,-0.003746142,30.125803209707463,29.226790044570606,27.07975006015285
177,9/15/2020,31.09,-0.029474483,0.003457706,-0.0038915,30.878593657014974,29.958720639916148,27.771116831644072
178,9/16/2020,32.360001,0.040036899,0.003449061,-0.003644711,29.974775029106777,29.086003967357577,26.965581465102304
179,9/17/2020,32.119999,-0.007444265,0.003429872,-0.003665938,31.212313312874677,30.286438574639565,28.0763665212399
180,9/18/2020,32.279999,0.004968954,0.00341123,-0.003617966,30.982855641209117,30.063605516412462,27.87501407069573
181,9/21/2020,31.25,-0.032428436,0.003396943,-0.00377714,31.13980988261015,30.220025155019734,28.03129496976927
182,9/22/2020,31.040001,-0.006742649,0.003378327,-0.003793434,30.142667949977717,29.25621196268173,27.13356144780714
183,9/23/2020,28.73,-0.077334855,0.003389258,-0.0041953,29.94260590620233,29.064323110765088,26.968081649238055
184,9/24/2020,28.620001,-0.003836064,0.003370839,-0.004193347,27.702083301386672,26.888451263791023,24.950404585882588
185,9/25/2020,28.629999,0.000349275,0.003352729,-0.004168793,27.60217129703677,26.792637104817935,24.865614320146175
186,9/28/2020,29.950001,0.045074274,0.003347671,-0.003904045,27.609990970283917,26.80259592329776,24.87882083375762
187,9/29/2020,29.43,-0.017514796,0.003330754,-0.00397683,28.893414839168443,28.050286735353136,26.033555167742776
188,9/30/2020,29.34,-0.00306279,0.003313042,-0.003971968,28.393694601803137,27.569073161218764,25.585788836662044
189,10/1/2020,27.709999,-0.05715845,0.003310401,-0.004253378,28.30175848461302,27.480681670309906,25.522967694856757
190,10/2/2020,28.27,0.020007849,0.003296059,-0.004125687,26.72501858617646,25.950247895489788,24.092184728482724
191,10/5/2020,29.24,0.033736463,0.003286268,-0.003927456,27.270832626697977,26.480230826019874,24.58639950574275
192,10/6/2020,28.83,-0.014121123,0.003269691,-0.003980548,28.219568443237975,27.399947175587812,25.447592928638592
193,10/7/2020,29.209999,0.013094571,0.003254252,-0.003892076,27.819643979475636,27.018172441147843,25.099866050072006
194,10/8/2020,31.120001,0.063339649,0.003260657,-0.003545521,28.192396068226955,27.38179456013666,25.43777399689832
195,10/9/2020,30.120001,-0.032661295,0.003248261,-0.003694832,30.042816967581114,29.17531927460978,27.107601486617646
196,10/12/2020,30.49,0.012209325,0.003232972,-0.003613689,29.076799470523138,28.236550194317186,26.245788600200168
197,10/13/2020,29.379999,-0.037084624,0.003222219,-0.003783592,29.442356225653736,28.595521106498534,26.569333893788958
198,10/14/2020,29.91,0.017878736,0.003208303,-0.003674186,28.362820835457708,27.54934005520487,25.606154993093565
199,10/15/2020,30.540001,0.02084446,0.003195187,-0.003550977,28.88529035439618,28.05783652382382,26.074304973512657
200,10/16/2020,29.370001,-0.039063553,0.003185485,-0.00372854,29.49478079342873,28.654650185583925,26.639760040600216
201,10/19/2020,28.25,-0.038880322,0.003175754,-0.003903424,28.363833998995393,27.558048900500808,25.618563325667346
202,10/20/2020,29.24,0.034444177,0.003167276,-0.003713585,27.28184908860559,26.504259071215,24.63696195790374
203,10/21/2020,28.82,-0.014468044,0.003152241,-0.003766562,28.241771583956297,27.441487011276013,25.519678856252124
204,10/22/2020,29.51,0.023659598,0.003140458,-0.00363212,27.83692421899178,27.048187835124207,25.1413644497707
205,10/23/2020,29.889999,0.012794754,0.003126448,-0.003551989,28.509031723546865,27.702919624645066,25.777849300174292
206,10/26/2020,28.6,-0.044117225,0.003119221,-0.003748908,28.877940934436694,28.063234865577897,26.113015093291292
207,10/27/2020,28.190001,-0.014439377,0.003104701,-0.003800553,27.629682189031914,26.853357648694267,24.989801605723642
208,10/28/2020,27.5,-0.024781336,0.003091881,-0.003901422,27.232742695101564,26.467286394864455,24.635120322221496
209,10/29/2020,28.83,0.047230507,0.003089537,-0.003656771,26.56657275127214,25.819009211096304,24.03181281096866
210,10/30/2020,29.5,0.022973752,0.003078186,-0.003529959,27.856716557300082,27.073439576714637,25.20489885026837
211,11/2/2020,31.299999,0.059227802,0.003082175,-0.003232529,28.505133571481238,27.70944377318259,25.809394251239038
212,11/3/2020,31.91,0.019301375,0.00307002,-0.003126237,30.258112942031687,29.411159471242318,27.371394801965575
213,11/4/2020,31.700001,-0.006602728,0.003055663,-0.003142559,30.85086576571641,29.99265322511561,27.92579361829941
214,11/5/2020,31.83,0.004092529,0.003041628,-0.00310875,30.6501692993596,29.796239302762043,27.74328602181442
215,11/6/2020,31.58,-0.007885232,0.003027587,-0.003130966,30.775984883994347,29.920520270465037,27.869703033166054
216,11/9/2020,36.470001,0.143966023,0.00311328,-0.002449962,30.538645180493027,29.692015539132576,27.649619436758698
217,11/10/2020,37.639999,0.031577256,0.003104244,-0.002293154,35.279527282056726,34.2890880125331,31.90428676916304
218,11/11/2020,37.189999,-0.012027407,0.003090437,-0.002337807,36.41469324831351,35.38765664686861,32.9385727467106
219,11/12/2020,34.700001,-0.069300165,0.003096707,-0.002643571,35.98034424274575,34.97125609631066,32.565088303419174
220,11/13/2020,37.560001,0.079199965,0.00311294,-0.002271555,33.557741459698946,32.61325146282496,30.362058777378323
221,11/16/2020,40.73,0.081025241,0.003130107,-0.001894646,36.334561407560464,35.31134952256769,32.85234235012151
222,11/17/2020,40.610001,-0.002950555,0.003116013,-0.001899402,39.412034612464396,38.30194918781249,35.641138218860156
223,11/18/2020,38.540001,-0.052317677,0.003113387,-0.002125493,39.30402942824559,38.19516641080713,35.536800798455594
224,11/19/2020,39.080002,0.013914189,0.003100632,-0.002053888,37.291412396424214,36.23596266690902,33.71996675661378
225,11/20/2020,38.259998,-0.021205967,0.003088474,-0.002139008,37.81486650300324,36.75546357812151,34.21087034234523
226,11/23/2020,41.220001,0.074518688,0.003100695,-0.001799815,37.024294982681944,35.98185384745966,33.4891064861605
227,11/24/2020,42.450001,0.029403337,0.003091306,-0.001662356,39.90071616914872,38.78023855654101,36.09316594396811
228,11/25/2020,41.48,-0.023115553,0.003079757,-0.001756449,41.09597936632005,39.94219520189419,37.17323818639022
229,11/27/2020,41.419998,-0.001447576,0.003066309,-0.0017551,40.15362833023724,39.033231266666625,36.340755728352626
230,11/30/2020,38.880001,-0.063283802,0.003069365,-0.002022616,40.102018369537774,38.98167061446831,36.29948669926938
231,12/1/2020,39.450001,0.014554067,0.003057263,-0.001950856,37.63065294800127,36.5772973746116,34.06122430769759
232,12/2/2020,40.580002,0.028241311,0.003047997,-0.001820717,38.19128905191181,37.12642285426541,34.56499486805583
233,12/3/2020,40.990002,0.0100528,0.003035518,-0.001769758,39.28928312837771,38.19524546013155,35.58001190209861
234,12/4/2020,42.91,0.045776716,0.003032165,-0.001566568,39.68965952891845,38.587634860511706,35.918841503213585
235,12/7/2020,42.209999,-0.016447763,0.003020201,-0.001629892,41.559259596572915,40.40523994283541,37.62333247793856
236,12/8/2020,42.450001,0.0056698,0.003007628,-0.001598961,40.88715729323247,39.74888385606217,37.039478832682576
237,12/9/2020,42.639999,0.00446582,0.002995092,-0.001573371,41.117958581878824,39.97859339753879,37.25486830364668
238,12/10/2020,43.830002,0.027525804,0.002986051,-0.001451106,41.30174214455323,40.16440506745098,37.42054528633837
239,12/11/2020,42.91,-0.021213661,0.002975184,-0.001533794,42.46245756096295,41.29093805711276,38.47492462805005
240,12/14/2020,40.759998,-0.05140374,0.002973107,-0.001741586,41.57838108788432,40.42996745472519,37.69026438465331
241,12/15/2020,42.25,0.035903195,0.002966626,-0.001585383,39.477031702672214,38.39323474230389,35.78019183531405
242,12/16/2020,41.650002,-0.014302937,0.002955033,-0.001637935,40.9340075588901,39.81143838089513,37.101439914811095
243,12/17/2020,40.580002,-0.026026033,0.00294531,-0.001738298,40.350032510499155,39.24412427987573,36.59137432521669
244,12/18/2020,40.349998,-0.005684039,0.002933302,-0.001754469,39.31568617239481,38.23954057314826,35.654510561967854
245,12/21/2020,39.75,-0.014981504,0.002922041,-0.001808457,39.094539035997705,38.02804885816564,35.45677425189653
246,12/22/2020,39.669998,-0.002014657,0.002910163,-0.001809295,38.513508024222055,37.4634002634628,34.94812446583898
