,Date,VZ,PDR,VAR,AVG,VAR70,VAR85,VAR99
265,1/21/2021,57.27,0.000174662,0.000230405,-0.000241193,56.78481628927591,56.346579349661816,55.24927750714634
266,1/22/2021,57.470001,0.003486164,0.000229591,-0.000227181,56.79484270899932,56.35443562361223,55.26391833343076
267,1/25/2021,58.419998,0.016395173,0.000229762,-0.000164925,56.995912185194534,56.55588129066195,55.4629501962243
268,1/26/2021,56.57,-0.032179453,0.000232715,-0.000284382,57.938964132861614,57.4917431627308,56.3795732645484
269,1/27/2021,55.130001,-0.025784759,0.000234258,-0.000379179,56.094835947448566,55.660553683714404,54.5721762150832
270,1/28/2021,55.369999,0.004343862,0.000233473,-0.000361686,54.662338153676686,54.2359310505369,53.17886382723056
271,1/29/2021,54.75,-0.011260544,0.000233048,-0.000401903,54.901226314234044,54.474206237090854,53.41088951597644
272,2/1/2021,54.279999,-0.008621552,0.000232439,-0.000432123,54.28480661202718,53.863309933485624,52.81313894795257
273,2/2/2021,54.5,0.004044885,0.000231661,-0.000415723,53.818088707828636,53.39723904952461,52.36044854339687
274,2/3/2021,54.790001,0.005307012,0.000230934,-0.000394837,54.037773835337845,53.61835237267193,52.581181973830915
275,2/4/2021,55.139999,0.006367674,0.00023026,-0.000370247,54.32628816591209,53.90554630345883,52.86333403109235
276,2/5/2021,55.32,0.003259119,0.000229474,-0.000357097,54.67508049644282,54.24988215351253,53.199692307453496
277,2/8/2021,55.049999,-0.004892662,0.000228719,-0.000373471,54.85708546604099,54.432102551821046,53.381767129463206
278,2/9/2021,55.0,-0.00090866,0.000227897,-0.000375396,54.587036830768476,54.16605327628485,53.12221344765692
279,2/10/2021,54.959999,-0.000727556,0.000227081,-0.000376658,54.53882543198176,54.11860597706502,53.07361441069265
280,2/11/2021,54.599998,-0.006571784,0.000226407,-0.000398783,54.50004838840208,54.083621317521796,53.04066138950315
281,2/12/2021,54.200001,-0.007352919,0.000225772,-0.000423531,54.142058888127295,53.72796435822031,52.690493792908555
282,2/16/2021,54.150002,-0.000922917,0.000224973,-0.000425302,53.74602708233468,53.33599400494042,52.30639988945858
283,2/17/2021,56.990002,0.051117839,0.000233532,-0.000243171,53.69651095585472,53.28663267449527,52.2722231893742
284,2/18/2021,56.98,-0.00017552,0.00023271,-0.000242933,56.51420232004069,56.07561738893323,54.978930261242525
285,2/19/2021,56.450001,-0.009345021,0.000232183,-0.00027487,56.50563961453889,56.06676594204641,54.970101554353285
286,2/22/2021,56.450001,0.0,0.000231371,-0.000273909,55.97854805094736,55.54467533919024,54.467458367585095
287,2/23/2021,57.029999,0.010222119,0.000230948,-0.000237337,55.97911692590091,55.54536759956582,54.46576398576716
288,2/24/2021,57.119999,0.001576873,0.000230157,-0.000231038,56.559677598501004,56.120773956008954,55.0358521910556
289,2/25/2021,56.5,-0.010913662,0.000229754,-0.000268002,56.649900390728085,56.21061964239148,55.12489136214008
290,2/26/2021,55.299999,-0.021467748,0.000230507,-0.000341104,56.03288815971473,55.599132665292444,54.52285621681976
291,3/1/2021,55.360001,0.001084439,0.000229721,-0.000336206,54.83481928322061,54.41174468664206,53.3605724130346
292,3/2/2021,54.98,-0.006887847,0.000229081,-0.000358643,54.89688689793942,54.47177076269722,53.42136946565241
293,3/3/2021,55.380001,0.007249053,0.000228496,-0.000332678,54.519383192226655,54.0989836799324,53.053567244731454
294,3/4/2021,54.799999,-0.01052836,0.000228071,-0.000367357,54.91857659396871,54.4940340330952,53.44171148968099
295,3/5/2021,56.0,0.021661515,0.000228938,-0.000292683,54.34253410293788,53.923214604364105,52.88384468649482
296,3/8/2021,56.790001,0.014008581,0.000228853,-0.000244368,55.53529450058735,55.105953609899686,54.04491974052604
297,3/9/2021,56.200001,-0.010443497,0.000228431,-0.000278708,56.32185615590989,55.88898767452008,54.80545227236631
298,3/10/2021,57.080002,0.015537053,0.000228501,-0.000225635,55.73496607981517,55.306015498009465,54.23926145029722
299,3/11/2021,55.509998,-0.027890679,0.000230288,-0.000318161,56.61065745088827,56.173737743675034,55.08928650291513
300,3/12/2021,55.630001,0.002159493,0.000229541,-0.000309902,55.04562139973422,54.61989164644191,53.56327939774087
301,3/15/2021,55.639999,0.000179707,0.000228779,-0.000308275,55.16691274928693,54.739174358861575,53.68325620196517
302,3/16/2021,55.639999,0.0,0.000228022,-0.000307254,55.177813257231946,54.752074514865654,53.69694188910646
303,3/17/2021,55.75,0.001975061,0.000227287,-0.000299722,55.17833954513898,54.7536302389584,53.69543702913859
304,3/18/2021,56.310001,0.009994747,0.000226886,-0.000265859,55.288099442764974,54.8627958856525,53.807885446382215
305,3/19/2021,56.240002,-0.001243874,0.000226146,-0.000269065,55.845049978017215,55.4140993357535,54.35024391423826
306,3/22/2021,56.59,0.006204008,0.000225543,-0.000247911,55.77484582492689,55.347634230773075,54.28926234838032
307,3/23/2021,56.91,0.005638781,0.000224921,-0.000228737,56.12441391711417,55.69386396058404,54.62618863397991
308,3/24/2021,57.009998,0.001755583,0.000224203,-0.000222294,56.44573468436335,56.013683832386505,54.93580244297397
309,3/25/2021,57.380001,0.006469172,0.000223622,-0.000200639,56.54487397614615,56.114464529669256,55.0390520095275
310,3/26/2021,58.18,0.013845825,0.000223535,-0.000155328,56.91543716046474,56.481332632834636,55.4012744753409
311,3/29/2021,58.830002,0.01111031,0.000223223,-0.000119104,57.71023904971993,57.27019829136252,56.17564095973231
312,3/30/2021,58.59,-0.004087929,0.000222558,-0.000131824,58.35935051808161,57.911699498271624,56.80538703278517
313,3/31/2021,58.150002,-0.00753812,0.000222022,-0.000155486,58.11878443905252,57.67671194396146,56.583545600172386
314,4/1/2021,58.299999,0.002576163,0.000221338,-0.000146787,57.682764835471744,57.24359087671163,56.155714520688555
315,4/5/2021,58.869999,0.00972953,0.000220944,-0.000115434,57.833799821655354,57.394096553829996,56.303950522185
316,4/6/2021,59.110001,0.004068526,0.0002203,-0.000102193,58.40063938733945,57.95972399552304,56.85494050897091
317,4/7/2021,59.0,-0.001862688,0.000219615,-0.000107747,58.64011635649026,58.19565771751101,57.09512952336611
318,4/8/2021,57.599998,-0.024014911,0.000220716,-0.000182927,58.53145919233292,58.08988359988858,56.988356103338255
319,4/9/2021,57.490002,-0.001911479,0.000220034,-0.000188345,57.13474877193633,56.700775562833556,55.62363600174793
320,4/12/2021,57.540001,0.000869321,0.00021935,-0.00018504,57.02897712227841,56.598184157837885,55.52583031277384
321,4/13/2021,57.619999,0.001389337,0.000218674,-0.000180135,57.078287286608855,56.64790456363114,55.57913689737309
322,4/14/2021,57.700001,0.001387479,0.000218003,-0.000175267,57.15841285754397,56.728122788245145,55.65508374540365
323,4/15/2021,57.700001,0.0,0.000217328,-0.000174724,57.238538826648295,56.808276987129105,55.7347440021458
324,4/16/2021,58.279999,0.010001773,0.000216976,-0.000143315,57.238905825614296,56.80886732449935,55.74134176605841
325,4/19/2021,58.389999,0.001885661,0.000216321,-0.000137072,57.81660301115726,57.38291331477922,56.30018666054004
326,4/20/2021,58.389999,0.0,0.000215657,-0.000136652,57.92881156248088,57.49260171058905,56.41327546864181
327,4/21/2021,58.139999,-0.004290747,0.00021505,-0.000149356,57.928349768293366,57.49463215784347,56.416086507919395
328,4/22/2021,57.279999,-0.014902373,0.000215056,-0.000194334,57.67950806402374,57.248976424199476,56.177961073748314
329,4/23/2021,57.299999,0.000349101,0.000214403,-0.000192683,56.82503624112583,56.39866653311832,55.33940423154761
330,4/26/2021,56.939999,-0.006302542,0.000213866,-0.000211197,56.84373666223916,56.41831933874331,55.360128147986394
331,4/27/2021,56.32,-0.010948352,0.000213568,-0.000243636,56.48810849311476,56.06673605993861,55.01446133336001
332,4/28/2021,56.43,0.00195122,0.000212939,-0.000237025,55.87115282427331,55.454352657642296,54.41673414519156
333,4/29/2021,57.32,0.015648671,0.000213055,-0.00018932,55.98069478865027,55.563886154614465,54.527386243600134
334,4/30/2021,57.790001,0.008166165,0.000212625,-0.000164304,56.86415731258729,56.44131568660714,55.38898881405199
335,5/3/2021,57.919998,0.002246946,0.000212008,-0.000157106,57.33354780797782,56.90834131981216,55.84690996546111
336,5/4/2021,58.599998,0.011671949,0.000211792,-0.0001219,57.464284739146265,57.03777567399842,55.9787960772473
337,5/5/2021,58.689999,0.001534675,0.000211172,-0.000116985,58.140900984422345,57.711142043216775,56.63473957689721
338,5/6/2021,59.290001,0.010171337,0.000210859,-8.65e-05,58.23240168373352,57.79944600582638,56.727478043578614
339,5/7/2021,58.720001,-0.009660273,0.000210507,-0.000114787,58.82918827794346,58.39432188608811,57.303905256900556
340,5/10/2021,59.52,0.013531989,0.000210434,-7.46e-05,58.263115303749316,57.83297087237484,56.75909926113114
341,5/11/2021,58.540001,-0.016602092,0.000210615,-0.000123117,59.058085004285935,58.62016366073946,57.53922178582638
342,5/12/2021,58.41,-0.00222319,0.000210012,-0.000129258,58.08201728834502,57.65328100949186,56.5866019626276
343,5/13/2021,58.810001,0.006824817,0.000209541,-0.000108983,57.95482041567542,57.52514630412117,56.46175430278924
344,5/14/2021,58.689999,-0.002042588,0.000208942,-0.000114604,58.351416403693634,57.92179358608038,56.85592656974327
345,5/17/2021,57.939999,-0.012861362,0.000208806,-0.000151551,58.23345405523699,57.80466165759419,56.73551009959918
346,5/18/2021,57.18,-0.013203788,0.000208694,-0.000189275,57.488398601489386,57.06375279424123,56.005932728726165
347,5/19/2021,56.919998,-0.004557449,0.000208147,-0.000201863,56.72999816074494,56.31296038124373,55.27196165284864
348,5/20/2021,56.790001,-0.002286467,0.000207562,-0.000207853,56.47410703678833,56.0580536575135,55.02370156963478
349,5/21/2021,56.91,0.002110801,0.000206982,-0.000201209,56.345162079616244,55.930922050931585,54.90101479740709
350,5/24/2021,56.98,0.001229256,0.000206397,-0.000197122,56.464453294102505,56.04933952693087,55.018881121280835
351,5/25/2021,56.48,-0.008813736,0.00020602,-0.000221671,56.53524071395714,56.12129018517088,55.08527553191781
352,5/26/2021,56.360001,-0.002126888,0.000205445,-0.000227084,56.039730112034036,55.62933687528355,54.61085269624139
353,5/27/2021,56.290001,-0.001242788,0.000204866,-0.000229961,55.921034972092116,55.51203203961819,54.49004362026553
354,5/28/2021,56.490002,0.00354675,0.000204327,-0.000219292,55.85130874161907,55.44364392581784,54.425447264965406
355,6/1/2021,56.380001,-0.001949163,0.00020376,-0.000224165,56.0506695825,55.642949594763756,54.62713144139105
356,6/2/2021,56.650002,0.004777519,0.000203258,-0.000210116,55.94141269525627,55.534489680847464,54.516982220007854
357,6/3/2021,56.98,0.005808306,0.000202789,-0.000193257,56.20931706975006,55.79996787041984,54.78604917877003
358,6/4/2021,57.299999,0.005600277,0.000202316,-0.000177074,56.54014922480799,56.1282380016388,55.11042055559794
359,6/7/2021,57.200001,-0.00174669,0.00020176,-0.000181446,56.85647338169055,56.444083966446755,55.41605982366805
360,6/8/2021,57.150002,-0.000874491,0.000201201,-0.000183372,56.7594875186039,56.34754026300829,55.327336394803595
361,6/9/2021,57.049999,-0.001751366,0.00020065,-0.000187715,56.70978640691307,56.29921718497694,55.2813358378145
362,6/10/2021,57.34,0.005070402,0.000200172,-0.00017319,56.61126388575195,56.20280803417579,55.18373828164572
363,6/11/2021,57.330002,-0.000174379,0.00019962,-0.000173193,56.89944516391028,56.48939074676101,55.46269325611368
364,6/14/2021,57.18,-0.002619895,0.000199088,-0.000179915,56.88938170049759,56.479904944433784,55.461301203482435
365,6/15/2021,57.290001,0.001921919,0.000198555,-0.000174156,56.74343700737449,56.334330258241906,55.31424942365946
366,6/16/2021,56.639999,-0.011410674,0.000198357,-0.000204857,56.85262458886133,56.4431506110416,55.42408355869903
367,6/17/2021,56.529999,-0.001943979,0.000197824,-0.000209596,56.207615386630685,55.80338714739723,54.799613706703205
368,6/18/2021,55.82,-0.012639225,0.000197705,-0.000243372,56.097826821580384,55.695502584582016,54.69513580960196
369,6/21/2021,56.389999,0.010159592,0.000197462,-0.00021518,55.39298993360049,54.99600338529182,54.00479058320183
370,6/22/2021,56.369999,-0.000354736,0.000196929,-0.000215557,55.9580739013769,55.55716975871462,54.56130795014933
371,6/23/2021,56.07,-0.005336174,0.000196468,-0.000229359,55.938314719219676,55.53720059872295,54.54177586127785
372,6/24/2021,56.369999,0.005336174,0.000196023,-0.000214398,55.64121289834547,55.243885906879804,54.258479813578404
373,6/25/2021,56.380001,0.000177419,0.000195498,-0.000213348,55.940013425777444,55.54004011684799,54.54958565677213
374,6/28/2021,56.18,-0.003553682,0.000195005,-0.000222279,55.95084160501612,55.551509151853736,54.55215653394974
375,6/29/2021,55.84,-0.006070363,0.000194576,-0.000237874,55.75200651705362,55.355896388893484,54.36454424576175
376,6/30/2021,56.029999,0.003396785,0.000194094,-0.000228207,55.414609008398635,55.01891704626152,54.03722900460705
377,7/1/2021,56.290001,0.004629674,0.000193641,-0.000215322,55.60487612505677,55.20898168495302,54.22300316532148
378,7/2/2021,56.439999,0.002661192,0.000193151,-0.000207712,55.86248759521536,55.46683312846791,54.48234100166495
379,7/6/2021,56.41,-0.000531662,0.000192641,-0.000208567,56.0129962692378,55.616346177278835,54.6320527740134
380,7/7/2021,56.529999,0.002125005,0.000192149,-0.000202426,55.98455513165743,55.58595747500314,54.599072260237435
381,7/8/2021,55.68,-0.015150437,0.000192229,-0.000241659,56.10576165779673,55.710605477121796,54.71872362400684
382,7/9/2021,56.07,0.006979894,0.000191862,-0.000222755,55.25810545564766,54.86811437456581,53.8944442127952
383,7/12/2021,56.150002,0.001425807,0.000191368,-0.00021845,55.64484247543955,55.250317434007314,54.27194406894181
384,7/13/2021,56.09,-0.001069173,0.000190872,-0.000220666,55.72901473725853,55.33503952645151,54.35108791628777
385,7/14/2021,56.32,0.004092168,0.000190424,-0.000209464,55.667936588530516,55.27555916981855,54.29756798918694
386,7/15/2021,56.549999,0.004075473,0.000189978,-0.000198363,55.89778115815214,55.50527840430886,54.52432778182753
387,7/16/2021,56.459999,-0.00159278,0.000189492,-0.000201966,56.12617002850929,55.73285281498834,54.74910990679939
388,7/19/2021,55.84,-0.011041947,0.000189306,-0.000229904,56.035771214452495,55.64272444459941,54.65662890645197
389,7/20/2021,55.580002,-0.004666998,0.00018887,-0.00024131,55.42063305585672,55.033509423429884,54.070411173719364
390,7/21/2021,55.950001,0.006634992,0.000188507,-0.000223679,55.16317498937155,54.77561478255814,53.81267983139896
391,7/22/2021,55.950001,0.0,0.000188025,-0.000223107,55.53166389516072,55.14498697468694,54.17547381298637
392,7/23/2021,55.880001,-0.0012519,0.000187548,-0.000225731,55.53043649592499,55.14130764887976,54.17653148971332
393,7/26/2021,55.779999,-0.001791188,0.000187077,-0.000229715,55.46092485243854,55.07190642291985,54.114304797661404
394,7/27/2021,56.200001,0.00750141,0.000186753,-0.000210092,55.36303537903776,54.974946216196045,54.017284199594066
395,7/28/2021,55.720001,-0.008577608,0.000186457,-0.000231276,55.77990639593623,55.39059334679374,54.42547465214034
396,7/29/2021,55.98,0.004655317,0.000186047,-0.000218936,55.30438758264568,54.919703384149486,53.96752480300093
397,7/30/2021,55.779999,-0.00357912,0.000185606,-0.0002274,55.56334047251268,55.17595687726756,54.21331109760261
398,8/2/2021,55.759998,-0.000358634,0.00018514,-0.00022773,55.366782838464935,54.98136292498899,54.02326999829269
399,8/3/2021,55.73,-0.000538129,0.000184676,-0.000228508,55.345345298923824,54.95941371376102,54.000566048428816
400,8/4/2021,55.369999,-0.006480689,0.000184312,-0.000244138,55.31487323605053,54.932508386140995,53.97751529159957
401,8/5/2021,55.299999,-0.001265022,0.000183855,-0.000246684,54.959933423835714,54.57900275835856,53.628208750307344
402,8/6/2021,55.220001,-0.001447666,0.000183401,-0.000249672,54.88903578943015,54.510560920058666,53.569898057338804
403,8/9/2021,55.119999,-0.001812616,0.000182952,-0.00025355,54.81028034554024,54.43165766380418,53.48402552686479
404,8/10/2021,55.48,0.006509987,0.000182612,-0.000236808,54.71027106113581,54.33276615833394,53.39615654824617
405,8/11/2021,55.57,0.001620892,0.00018217,-0.000232221,55.0712159916773,54.691048152422155,53.74423856824325
406,8/12/2021,55.639999,0.001258862,0.000181727,-0.000228549,55.15777778690427,54.77923511522581,53.83181704760194
407,8/13/2021,55.869999,0.004125196,0.000181327,-0.000217852,55.23080004853742,54.85147827419994,53.90249997054407
408,8/16/2021,55.98,0.001966939,0.000180894,-0.000212497,55.45979870445914,55.07956905245306,54.128918473253755
409,8/17/2021,56.18,0.003566338,0.000180486,-0.000203258,55.57059898235592,55.19001911443743,54.238961759899674
410,8/18/2021,55.470001,-0.01271847,0.000180427,-0.000233783,55.769685867652456,55.38850184554976,54.43801248400146
411,8/19/2021,55.369999,-0.001804439,0.000179994,-0.000237604,55.06197709360341,54.68525353168957,53.740066097178484
412,8/20/2021,55.52,0.002705403,0.000179578,-0.000230461,54.96326379616492,54.58703585503682,53.654971184031005
413,8/23/2021,55.419998,-0.001802813,0.000179149,-0.000234268,55.11412635015861,54.73581727849909,53.79631596157029
414,8/24/2021,55.009998,-0.007425553,0.000178841,-0.000251638,55.01553912591069,54.64066124304053,53.70176253650034
415,8/25/2021,54.93,-0.001455303,0.000178414,-0.000254539,54.60640131944598,54.23439827213067,53.30932816139324
416,8/26/2021,54.599998,-0.006025801,0.000178065,-0.000268412,54.52876048091765,54.1576554957873,53.22963724364464
417,8/27/2021,54.77,0.003108753,0.000177665,-0.000260313,54.199127124391076,53.83003551420486,52.90923215901334
418,8/30/2021,54.77,0.0,0.00017724,-0.00025969,54.3703770790101,53.998915739454056,53.08136504215552
419,8/31/2021,55.0,0.004190586,0.000176864,-0.000249069,54.3685145367323,53.999701512328485,53.07817294311953
420,9/1/2021,54.939999,-0.001091523,0.000176445,-0.000251075,54.599341351523954,54.22961013477469,53.30693801762838
421,9/2/2021,55.290001,0.006350416,0.000176129,-0.000235395,54.5401129269009,54.17135572599752,53.25190155307389
422,9/3/2021,55.43,0.002528885,0.00017573,-0.000228844,54.890333164089206,54.51815898307899,53.59653126551212
423,9/7/2021,54.82,-0.011065873,0.000175591,-0.000254464,55.028223578611545,54.65717506431583,53.7307099782836
424,9/8/2021,54.91,0.00164039,0.000175186,-0.000249995,54.42243127235409,54.05632240293852,53.13717158401705
425,9/9/2021,54.439999,-0.008596322,0.000174937,-0.000269633,54.51067383155993,54.14387720440598,53.22801223084119
426,9/10/2021,54.23,-0.003864899,0.000174557,-0.000278073,54.04331015497604,53.678532951134834,52.77280642326819
427,9/13/2021,54.619999,0.007165837,0.000174277,-0.00026064,53.834301911929046,53.47096396252129,52.56823769210363
428,9/14/2021,54.41,-0.003852137,0.0001739,-0.000269031,54.22441174100544,53.858822671070115,52.94591246374395
429,9/15/2021,54.57,0.002936321,0.000173519,-0.000261559,54.01580913489359,53.652982038858916,52.749074565710174
430,9/16/2021,54.43,-0.002568809,0.000173128,-0.000266925,54.175628420640024,53.81353893381147,52.904929800693516
431,9/17/2021,54.279999,-0.002759656,0.00017274,-0.000272709,54.034771090991704,53.67252052502077,52.76748670447787
432,9/20/2021,54.259998,-0.000368546,0.00017234,-0.00027293,53.88859701942522,53.52715274432737,52.62604898091123
433,9/21/2021,54.029999,-0.004247841,0.000171979,-0.00028211,53.86754139003996,53.50694701544554,52.61181392806948
434,9/22/2021,54.060001,0.00055513,0.000171584,-0.000280181,53.6400003471789,53.27990888096079,52.38702122024746
435,9/23/2021,54.419998,0.006637137,0.000171299,-0.000264279,53.6688783696761,53.310327316951046,52.41954848615694
436,9/24/2021,54.369999,-0.000919184,0.000170908,-0.000265781,54.02806631626781,53.66717495101263,52.76539368223196
437,9/27/2021,54.470001,0.001837597,0.000170527,-0.000260968,53.97986682295671,53.61929582212835,52.720359659069416
438,9/28/2021,54.16,-0.005707481,0.000170205,-0.000273403,54.08061684022861,53.72057378433768,52.82945357696749
439,9/29/2021,54.380001,0.004053829,0.00016986,-0.000263546,53.77225355731103,53.41481474227541,52.523610123993045
440,9/30/2021,54.009998,-0.00682728,0.000169571,-0.000278464,53.9918397123382,53.63151432032854,52.734168494515764
441,10/1/2021,54.299999,0.005355031,0.000169259,-0.000265689,53.621617875622896,53.26529275883006,52.382966529354825
442,10/4/2021,54.5,0.003676493,0.000168911,-0.00025677,53.9112833895912,53.55383516753368,52.66622082155654
443,10/5/2021,54.509998,0.000183433,0.00016853,-0.000255777,54.110858376977276,53.75202654892924,52.859285236600556
444,10/6/2021,54.529999,0.000366856,0.000168151,-0.000254374,54.12138038689684,53.763353985751465,52.87012593574768
445,10/7/2021,53.900002,-0.011620476,0.000168063,-0.000279916,54.14189720266503,53.78358250117546,52.89329035940918
446,10/8/2021,53.240002,-0.012320484,0.00016801,-0.000306913,53.51419179388224,53.161506739996746,52.27689038562514
447,10/11/2021,52.18,-0.020110751,0.00016851,-0.000351217,52.858856481959414,52.509615667201636,51.641016546750784
448,10/12/2021,51.330002,-0.016423864,0.000168709,-0.000387093,51.803246533618335,51.45954179569437,50.60702392855578
449,10/13/2021,51.349998,0.000389482,0.000168335,-0.000385364,50.95686685278485,50.619554905060696,49.77583951299221
450,10/14/2021,51.919998,0.011039136,0.00016825,-0.000359976,50.978148553526545,50.6390476766567,49.800319005974245
451,10/15/2021,52.27,0.006718559,0.000167988,-0.000344281,51.546819095256524,51.205390183898416,50.3553055281573
452,10/18/2021,51.91,-0.006911143,0.000167711,-0.000358809,51.895037670109,51.55079376084327,50.69812179134209
453,10/19/2021,52.349998,0.008440449,0.000167512,-0.000339385,51.53542392150896,51.19418646397486,50.345248655356215
454,10/20/2021,53.610001,0.023783737,0.000168422,-0.00028625,51.97317338557351,51.62954964144735,50.77699614071384
455,10/21/2021,53.389999,-0.004112193,0.000168084,-0.000294659,53.22652035389125,52.87411560221365,51.99788357515483
456,10/22/2021,52.93,-0.008653158,0.000167868,-0.000312989,53.00838531486029,52.65902764490945,51.787007980534256
457,10/25/2021,52.580002,-0.006634429,0.000167588,-0.000326821,52.55229933259416,52.203390474041946,51.3411447205294
458,10/26/2021,53.080002,0.00946439,0.000167431,-0.000305443,52.20335931654242,51.858372910599705,51.002777191064084
459,10/27/2021,52.630001,-0.008513929,0.000167213,-0.000323327,52.700172118796075,52.352431795998854,51.484669508527126
460,10/28/2021,52.799999,0.003224853,0.000166876,-0.000315613,52.25434911298522,51.91042913820194,51.04865885783213
461,10/29/2021,52.990002,0.003592082,0.000166547,-0.000307137,52.42284239592395,52.07674816805253,51.21608101406416
462,11/1/2021,52.950001,-0.000755163,0.000166187,-0.000308106,52.612069462656514,52.26456589447346,51.399482409734276
463,11/2/2021,52.57,-0.007202476,0.000165931,-0.000322997,52.57087364769365,52.22555086028945,51.36397977049779
464,11/3/2021,52.939999,0.007013563,0.000165689,-0.000307185,52.19452150199577,51.85163728715661,50.992706205924485
465,11/4/2021,51.849998,-0.020804282,0.000166234,-0.000351265,52.564165051642064,52.21789749482809,51.35976092655343
466,11/5/2021,52.240002,0.007493627,0.000166009,-0.000334431,51.477952526353725,51.13841369540112,50.29432056747875
467,11/8/2021,52.330002,0.001721335,0.000165663,-0.000330029,51.86562202092713,51.52456965617117,50.678751706975085
468,11/9/2021,52.240002,-0.001721335,0.000165313,-0.000333001,51.95492908559976,51.61516967150124,50.7647953053326
469,11/10/2021,52.599998,0.006867558,0.000165071,-0.000317648,51.86687607746669,51.524586337746776,50.67876062788709
470,11/11/2021,52.450001,-0.002855728,0.000164733,-0.000323049,52.22581531898474,51.883725231720646,51.03048350613508
471,11/12/2021,52.34,-0.002099457,0.00016439,-0.00032682,52.07735555592539,51.73567056050447,50.880993114488824
472,11/15/2021,52.400002,0.001145732,0.000164047,-0.0003237,51.9676179193702,51.62733692971201,50.7811590150434
473,11/16/2021,52.060001,-0.006509711,0.00016378,-0.000336779,52.02831376721182,51.687396814761414,50.84194362922734
474,11/17/2021,51.73,-0.006359035,0.000163511,-0.000349484,51.689497971013466,51.351907614566684,50.51065143459386
475,11/18/2021,51.240002,-0.009517368,0.000163344,-0.000368785,51.36126997998729,51.027202151491686,50.191661287665795
476,11/19/2021,50.860001,-0.007443736,0.000163105,-0.000383648,50.87410737050573,50.543350457175514,49.719627303291404
477,11/22/2021,51.540001,0.013281445,0.000163154,-0.000355,50.49744381508727,50.16818092288622,49.34870173299211
478,11/23/2021,51.75,0.004066208,0.000162854,-0.000345751,51.17426180544021,50.84048925309163,50.007340234985485
479,11/24/2021,51.66,-0.001740644,0.000162518,-0.000348663,51.38363682706414,51.048428774070686,50.216448638237885
480,11/26/2021,51.799999,0.002706342,0.000162198,-0.000342298,51.293736951979845,50.95950454322181,50.128778426036504
481,11/29/2021,51.66,-0.002706342,0.000161873,-0.000347213,51.4335210508931,51.09994620059718,50.26664502649551
482,11/30/2021,50.27,-0.02727531,0.000163038,-0.00040308,51.2958576921858,50.96331968699494,50.12989496046279
483,12/1/2021,49.77,-0.009996085,0.000162891,-0.000422942,49.910250246049266,49.58540351464656,48.77556115291353
484,12/2/2021,50.73,0.019105059,0.000163341,-0.000382595,49.41459701791134,49.0922557994168,48.294343156147136
485,12/3/2021,51.419998,0.013509711,0.000163401,-0.000353951,50.36689043054363,50.03928178858199,49.220051198122285
486,12/6/2021,51.07,-0.006829922,0.000163151,-0.000367276,51.05493477846302,50.7220723403153,49.88899837415362
487,12/7/2021,50.790001,-0.005497736,0.00016287,-0.00037781,50.706129021480756,50.376702066924295,49.55140654646273
488,12/8/2021,50.490002,-0.005924168,0.000162599,-0.000389176,50.427746130493965,50.09852475801825,49.28171301374431
489,12/9/2021,50.16,-0.00655744,0.000162344,-0.00040179,50.13115018870101,49.80510267037879,48.99009762332265
490,12/10/2021,50.189999,0.000597887,0.000162015,-0.00039975,49.80208173914013,49.47764969480233,48.66699078191906
491,12/13/2021,50.279999,0.00179158,0.000161695,-0.000395287,49.833382384683894,49.50996951444571,48.704472448105705
492,12/14/2021,50.650002,0.007331906,0.000161487,-0.000379581,49.9219890364757,49.59720009252592,48.79017112968582
493,12/15/2021,50.549999,-0.001976344,0.000161165,-0.00038282,50.28895932336201,49.9622674024007,49.155134238786104
494,12/16/2021,52.75,0.042600847,0.000164571,-0.000295809,50.19031180347621,49.86638081657659,49.06119943879627
495,12/17/2021,53.169998,0.007930518,0.000164375,-0.00027919,52.374834131701135,52.03190688838167,51.17959402434812
496,12/20/2021,53.09,-0.001505703,0.000164047,-0.000281663,52.79366523320399,52.44778567897902,51.587042021535694
497,12/21/2021,52.779999,-0.005856274,0.000163779,-0.000292879,52.71328271443114,52.36963687966387,51.51403062801933
498,12/22/2021,52.77,-0.000189465,0.00016345,-0.000292671,52.40612886307213,52.06515598128997,51.21673018486601
499,12/23/2021,52.68,-0.001706971,0.000163126,-0.000295506,52.39566190353028,52.05436427484798,51.20517608718066
500,12/27/2021,52.68,0.0,0.0001628,-0.000294915,52.309017786033984,51.96842188770189,51.11730862106528
501,12/28/2021,52.720001,0.000759032,0.000162478,-0.000292811,52.31011837143784,51.96873587142049,51.12121127994102
502,12/29/2021,52.360001,-0.006851949,0.000162239,-0.000305877,52.347231703936906,52.00800218341687,51.16345800463276
503,12/30/2021,52.25,-0.002103069,0.000161923,-0.00030945,51.9922659589234,51.653925293392376,50.81280175969682
504,12/31/2021,51.959999,-0.005565718,0.000161657,-0.000319879,51.88243402145796,51.54539164919655,50.70635746432551
505,1/3/2022,52.439999,0.009195467,0.000161516,-0.000301037,51.59408213088228,51.259388531040784,50.42616925953378
506,1/4/2022,53.470001,0.019451128,0.000161966,-0.000262001,52.070846989024396,51.73282612875534,50.89210630570847
507,1/5/2022,54.02,0.010233581,0.000161863,-0.000241299,53.09405155058452,52.748372103215864,51.88967146459013
508,1/6/2022,53.759998,-0.004824689,0.000161586,-0.000250322,53.64272637933145,53.29499816718666,52.42815109645724
