,Date,AMZN,PDR,VAR,AVG,VAR70,VAR85,VAR99
269,1/27/2021,161.628998,-0.028528916,0.000566531,0.00197946,164.54926848012212,162.55659969204018,157.66098163621933
270,1/28/2021,161.880997,0.001557906,0.000564434,0.001977898,159.8812904337341,157.94126874652284,153.17072964835089
271,1/29/2021,160.309998,-0.009752051,0.000562857,0.001934614,160.14188258324845,158.20962617592593,153.4323667058245
272,2/1/2021,167.143997,0.04174627,0.000566593,0.002080981,158.5918119377858,156.674757581663,151.95123187274226
273,2/2/2021,169.0,0.011043017,0.000564811,0.002113809,165.36181383108246,163.3612120179577,158.41064834523226
274,2/3/2021,165.626495,-0.020163492,0.000564554,0.002032505,167.2133558923753,165.1958641317432,160.24231777839347
275,2/4/2021,166.550003,0.00556036,0.000562546,0.002045333,163.8659022184277,161.88471294470216,157.0011448912689
276,2/5/2021,167.607498,0.006329342,0.000560574,0.002060855,164.77960470777575,162.79544848750785,157.86685219574494
277,2/8/2021,166.147003,-0.008751968,0.000558971,0.00202182,165.83208338446394,163.83876240246883,158.91851300324012
278,2/9/2021,165.25,-0.005413478,0.000557158,0.001995074,164.38737577849864,162.41029629131333,157.50474422549667
279,2/10/2021,164.328995,-0.005588993,0.000555367,0.001967891,163.49270753120095,161.53218256086254,156.69883064091232
280,2/11/2021,163.106506,-0.007467087,0.0005537,0.001934194,162.58624501174592,160.6343421246745,155.81617615544906
281,2/12/2021,163.885498,0.004764603,0.000551758,0.001944267,161.36977117341993,159.4399426333477,154.67895064734128
282,2/16/2021,163.447495,-0.002676194,0.000549877,0.001927882,162.14584060850655,160.20400577834044,155.41193237442073
283,2/17/2021,165.432007,0.012068469,0.000548296,0.001963715,161.7197077833913,159.7893447113914,155.01846231603727
284,2/18/2021,166.411499,0.005903354,0.00054642,0.001977587,163.6944980520795,161.74885332713677,156.91740884517557
285,2/19/2021,162.494995,-0.023816429,0.000546829,0.001887082,164.6603440997548,162.7028950701106,157.8680415626095
286,2/22/2021,159.037003,-0.021510303,0.000546824,0.001805273,160.77635818919285,158.85710661423906,154.12478257500237
287,2/23/2021,159.725006,0.004316726,0.000544941,0.001814023,157.34273323603654,155.4669748157336,150.8568236116951
288,2/24/2021,157.976501,-0.01100733,0.000543618,0.001769505,158.02166775790522,156.15061155616164,151.5348136280348
289,2/25/2021,152.858002,-0.032936895,0.00054589,0.001649413,156.28368058983412,154.42931300787413,149.8660136282163
290,2/26/2021,154.6465,0.011632468,0.00054435,0.001683838,151.20938182165386,149.41382832486005,144.99877295538437
291,3/1/2021,157.307007,0.017057487,0.000543289,0.001736668,152.97823142979217,151.16990151057985,146.68865651945077
292,3/2/2021,154.726501,-0.016540306,0.000542568,0.001674076,155.62764029318902,153.78305815468033,149.22091516850892
293,3/3/2021,150.25,-0.029358475,0.000543992,0.001568163,153.0665005401793,151.24650737649867,146.78471178855088
294,3/4/2021,148.878494,-0.009170077,0.000542533,0.001531638,148.62170516252172,146.85560026466806,142.51427405153126
295,3/5/2021,150.022995,0.007658086,0.00054082,0.001552406,147.25290493876696,145.5060178759013,141.22044933887443
296,3/8/2021,147.597504,-0.016299581,0.000540066,0.001492095,148.39581544551288,146.6441163460201,142.31087818779974
297,3/9/2021,153.142502,0.036879872,0.00054245,0.001611246,145.98959830063737,144.2610077252886,140.0062054360165
298,3/10/2021,152.882004,-0.001702465,0.000540667,0.001600126,151.4888128485048,149.68747634051445,145.23385368007976
299,3/11/2021,155.679504,0.018133024,0.00053977,0.00165542,151.2394833804062,149.44491514575907,145.02421870056057
300,3/12/2021,154.474503,-0.007770379,0.000538265,0.001624,154.00462322980246,152.1805672403801,147.70130032589506
301,3/15/2021,154.084,-0.002531145,0.000536534,0.001610196,152.80982673188964,151.0092560021369,146.5550289536001
302,3/16/2021,154.593002,0.003297962,0.000534767,0.001615785,152.42099650889276,150.62686596896958,146.2086123597736
303,3/17/2021,156.786499,0.014089131,0.000533514,0.001656951,152.94391228422825,151.13647689821232,146.69112426584448
304,3/18/2021,151.399506,-0.034962923,0.000536156,0.001536491,155.11400730062613,153.29142667429173,148.79004577987055
305,3/19/2021,153.748001,0.015392827,0.000535025,0.001581921,149.75898890811817,147.98712924795376,143.64357844502976
306,3/22/2021,155.543503,0.01161055,0.000533605,0.001614694,152.08650681413943,150.2971613081515,145.8556115080432
307,3/23/2021,156.875,0.008523855,0.000532021,0.0016372,153.88274249561633,152.07160298785803,147.59312504248143
308,3/24/2021,154.3535,-0.016203883,0.000531324,0.001579274,155.19814686406764,153.38246208559573,148.8805351454759
309,3/25/2021,152.313004,-0.013307786,0.00053032,0.001531096,152.69870139862903,150.9095315604059,146.49197018544112
310,3/26/2021,152.601501,0.001892315,0.000528609,0.001532261,150.6838310763821,148.91294777848984,144.5541323995364
311,3/29/2021,153.786499,0.007735315,0.000527033,0.001552207,150.96150719087515,149.20262016441086,144.82789045915516
312,3/30/2021,152.764496,-0.006667777,0.00052556,0.001525861,152.13806850239948,150.3654827318359,145.97738667321505
313,3/31/2021,154.703995,0.012616088,0.000524272,0.001561293,151.13064034955744,149.36488818621015,145.00396169056665
314,4/1/2021,158.050003,0.021397876,0.000523852,0.001624467,153.0541088427084,151.27069937364038,146.88162731473406
315,4/5/2021,161.336502,0.020580801,0.000523326,0.001684645,156.38349014155304,154.54858444893597,150.04333405446394
316,4/6/2021,161.190994,-0.000902298,0.000521691,0.001676459,159.6366558411617,157.77785298137098,153.1832082319903
317,4/7/2021,163.969498,0.017090463,0.000520792,0.001725084,159.4941551965133,157.64139093742435,153.05800730297554
318,4/8/2021,164.964996,0.006052883,0.000519213,0.001738693,162.25807086115708,160.3775276537543,155.72042637702376
319,4/9/2021,168.610001,0.021855056,0.00051885,0.001801754,163.245126037765,161.34605130153355,156.69624329699866
320,4/12/2021,168.969498,0.002129852,0.000517229,0.001802779,166.86490624910147,164.9298559499632,160.15533976966364
321,4/13/2021,170.0,0.006080224,0.000515675,0.001816104,167.21859224194384,165.28392319432643,160.47043706461457
322,4/14/2021,166.649994,-0.019902668,0.000515534,0.001748655,168.25095548470335,166.30616294609698,161.4894955625009
323,4/15/2021,168.954498,0.013733667,0.000514381,0.00178576,164.9217963661644,163.01529881932146,158.3221360424608
324,4/16/2021,169.972,0.006004282,0.000512848,0.00179878,167.21274410172583,165.27607418194933,160.49772411835355
325,4/19/2021,168.600494,-0.008101742,0.000511571,0.001768317,168.22134145498188,166.28141677742624,161.51984943208484
326,4/20/2021,166.734497,-0.011129267,0.00051051,0.001728754,166.87273768445468,164.94442743342063,160.21696422436688
327,4/21/2021,168.100998,0.008162268,0.000509075,0.001748428,165.02143368479753,163.1188051726766,158.43056977109913
328,4/22/2021,165.451996,-0.015883879,0.000508468,0.001694671,166.3660975326309,164.4552845093022,159.7377847532009
329,4/23/2021,167.044006,0.009576188,0.000507111,0.001718627,163.74411705063252,161.86377442170163,157.212635568653
330,4/26/2021,170.449997,0.020184694,0.000506604,0.001774585,165.32913814377045,163.42391748575304,158.73454300811213
331,4/27/2021,170.871506,0.002469866,0.000505075,0.001776686,168.6975760880117,166.7629244282178,161.98078330830748
332,4/28/2021,172.925003,0.011946145,0.000503864,0.001807316,169.1334472767122,167.1950706699519,162.4363055142186
333,4/29/2021,173.565506,0.003697092,0.000502362,0.001812991,171.16932889983818,169.21512059379953,164.3951302407728
334,4/30/2021,173.371002,-0.001121266,0.000500884,0.001804206,171.80176740207477,169.83847193608787,165.00947547244957
335,5/3/2021,169.324493,-0.023616868,0.000501312,0.001728322,171.61861414380976,169.66950183831048,164.83943678042996
336,5/4/2021,165.593506,-0.022280925,0.00050153,0.001656866,167.5917986191346,165.6850944703664,161.00164943788937
337,5/5/2021,163.526993,-0.012557955,0.00050064,0.001614686,163.89342273097708,162.02778163388018,157.43022532050367
338,5/6/2021,165.318497,0.010895827,0.000499413,0.001642145,161.82823636275106,159.99429110407567,155.45089600367896
339,5/7/2021,164.580505,-0.004474056,0.00049805,0.001624103,163.61700950328392,161.74720495054564,157.15284652912038
340,5/10/2021,159.524506,-0.03120229,0.000499745,0.001527555,162.88864554678023,161.0407305411503,156.48260859770053
341,5/11/2021,161.195496,0.010420336,0.00049851,0.001553633,157.86859005844153,156.07269758626032,151.6229060583839
342,5/12/2021,157.597,-0.022576748,0.00049875,0.001483077,159.5313372195299,157.72486693857613,153.22939121063897
343,5/13/2021,158.073502,0.003018986,0.000497303,0.001487554,155.95677448955038,154.1832984620641,149.8041688286293
344,5/14/2021,161.145004,0.019244478,0.000496771,0.001539173,156.42945989251305,154.65041777006525,150.27713775341942
345,5/17/2021,163.519501,0.01462765,0.000495827,0.001577111,159.4734209295881,157.66675501340794,153.18790229400165
346,5/18/2021,161.613998,-0.011721492,0.000494903,0.001538676,161.8355575909894,160.00418673825865,155.4805233006827
347,5/19/2021,161.589996,-0.000148525,0.000493485,0.001533814,159.94077013771835,158.12782463534205,153.65563042705773
348,5/20/2021,162.384003,0.004901681,0.0004921,0.001543491,159.92271524922174,158.11356407295946,153.63755669031073
349,5/21/2021,160.154007,-0.013828023,0.000491365,0.001499447,160.71390167983526,158.89328554860748,154.39333738700475
350,5/24/2021,162.249496,0.012999353,0.000490338,0.001532304,158.4966659900499,156.70474405831303,152.2677208888608
351,5/25/2021,162.952499,0.004323492,0.000488963,0.001540256,160.58206904619425,158.76683742572692,154.30034823559853
352,5/26/2021,163.257996,0.001873006,0.000487574,0.001541201,161.2819096909954,159.46775712361466,154.98228825587321
353,5/27/2021,161.505493,-0.010792593,0.000486622,0.001506261,161.58440841593054,159.76667960796368,155.29380886197546
354,5/28/2021,161.153503,-0.002181809,0.000485286,0.001495843,159.86263234756606,158.06106427964684,153.6024420960486
355,6/1/2021,160.932495,-0.001372354,0.000483942,0.001487764,159.49418274066568,157.70303858396377,153.29771910362973
356,6/2/2021,161.699493,0.00475464,0.000482613,0.00149694,159.29355196929265,157.50903240697824,153.10793573780455
357,6/3/2021,159.350494,-0.01463349,0.000481988,0.001451757,160.05098789779495,158.26406944517078,153.84211763467135
358,6/4/2021,160.311005,0.006009569,0.000480699,0.001464488,157.71691689827583,155.96094191385717,151.60689535371125
359,6/7/2021,159.900497,-0.002563982,0.000479405,0.001453267,158.66834181031405,156.89475926425408,152.51830982517956
360,6/8/2021,163.205505,0.020458446,0.000479074,0.001506059,158.2666800686193,156.49945702043388,152.14056066899238
361,6/9/2021,164.057495,0.005206772,0.000477785,0.00151631,161.54149568833725,159.74602662973382,155.28633536886866
362,6/10/2021,167.482498,0.020661911,0.000477475,0.001569199,162.39239272077953,160.58273461484444,156.1005716641179
363,6/11/2021,167.341507,-0.00084218,0.000476175,0.001562556,165.80017491048991,163.947281407863,159.3834954362136
364,6/14/2021,169.193497,0.011006336,0.000475112,0.0015885,165.65485820434085,163.80614905295357,159.2588762411841
365,6/15/2021,169.156494,-0.000218726,0.000473819,0.001583549,167.50102578227677,165.63643771013997,161.0514497640658
366,6/16/2021,170.762497,0.009449398,0.000472693,0.00160504,167.45997064247166,165.60257964313192,161.00887797606256
367,6/17/2021,174.462006,0.021433303,0.000472473,0.001659068,169.0596219914922,167.19122046714455,162.5588013796225
368,6/18/2021,174.345001,-0.000670887,0.000471204,0.001652737,172.72334958703243,170.8166285218395,166.0905734615175
369,6/21/2021,172.697998,-0.009491708,0.000470263,0.001622535,172.61470727943384,170.70853537240416,165.99503923014106
370,6/22/2021,175.272003,0.014794677,0.000469459,0.001658135,170.98200264311134,169.09541877561347,164.44165376321394
371,6/23/2021,175.190994,-0.000462297,0.000468206,0.00165242,173.5365920191844,171.62105964967702,166.87204524575887
372,6/24/2021,172.453995,-0.015746268,0.000467759,0.001605649,173.45976739482577,171.5554402465221,166.81690669860313
373,6/25/2021,170.072998,-0.01390276,0.000467148,0.001564072,170.73619577440726,168.86109241248315,164.20728309897655
374,6/28/2021,172.194504,0.01239693,0.000466212,0.001593037,168.3806737611956,166.53179298294535,161.94921580997544
375,6/29/2021,172.406998,0.001233274,0.000464969,0.001592077,170.49040188249575,168.61379172569534,163.96662411394786
376,6/30/2021,172.007996,-0.002316985,0.000463773,0.001581681,170.7083510485824,168.83530047594016,164.2158408390648
377,7/1/2021,171.648499,-0.002092189,0.000462578,0.001571936,170.30704277493115,168.43950404377682,163.84450091947687
378,7/2/2021,175.548996,0.022469408,0.000462507,0.00162722,169.95372941774704,168.09453763503208,163.50312538850181
379,7/6/2021,183.787003,0.045859311,0.000466435,0.001743928,173.82705341984388,171.9236013229687,167.23443614722262
380,7/7/2021,184.828995,0.005653552,0.000465248,0.001754216,181.9873437023892,179.9908438718906,175.04479624749166
381,7/8/2021,186.570496,0.009378116,0.000464179,0.001774226,183.03129237416294,181.02421023571713,176.04140459747927
382,7/9/2021,185.966995,-0.003239951,0.000463029,0.0017611,184.7542879072621,182.72637913351238,177.70894395302338
383,7/12/2021,185.927505,-0.000212372,0.000461831,0.001755948,184.15976588408338,182.14048290776114,177.14887735692028
384,7/13/2021,183.867996,-0.011138753,0.00046106,0.001722368,184.12571517100398,182.1078260972167,177.14740471063473
385,7/14/2021,184.084,0.001174088,0.000459863,0.001720943,182.0804266264409,180.08665208586794,175.15692523637756
386,7/15/2021,181.559998,-0.013806009,0.000459295,0.001680718,182.30494375048337,180.31096809065238,175.398327000077
387,7/16/2021,178.681503,-0.015981258,0.000458912,0.00163508,179.795591180827,177.8267401666627,172.97408284308779
388,7/19/2021,177.479507,-0.006749759,0.00045791,0.00161347,176.93444132014528,175.00604948479722,170.21967800391022
389,7/20/2021,178.6595,0.006626611,0.000456797,0.001626357,175.74100568589984,173.82312072310427,169.08194479439825
390,7/21/2021,179.259995,0.003355478,0.000455633,0.00163079,176.91074651564801,174.99319469008535,170.22453059692646
391,7/22/2021,181.901505,0.014628121,0.000454899,0.001664032,177.5130061806499,175.59078273120585,170.81379262592571
392,7/23/2021,182.832001,0.005102345,0.000453769,0.001672803,180.1429586833442,178.18368059889326,173.34483576735568
393,7/26/2021,184.990997,0.011739455,0.000452871,0.001698418,181.06054024519202,179.0976627025737,174.26005387171568
394,7/27/2021,181.319504,-0.020046468,0.000452919,0.001643228,183.20260822860496,181.2122004838642,176.32258107178149
395,7/28/2021,181.516006,0.001083147,0.000451773,0.00164181,179.55710534188694,177.6173471075464,172.80888703182592
396,7/29/2021,179.996002,-0.008409198,0.000450887,0.001616429,179.7616534089514,177.81946570739416,173.00135663601256
397,7/30/2021,166.379501,-0.07866331,0.000465944,0.001414213,178.2494623665254,176.31949334322132,171.55631015609083
398,8/2/2021,166.574005,0.001168355,0.000464773,0.001413595,164.69673389670282,162.89833962932676,158.4366301044108
399,8/3/2021,168.311996,0.010379691,0.00046381,0.001436066,164.8967100812965,163.08618895059175,158.59230260977347
400,8/4/2021,167.735992,-0.003428109,0.000462709,0.001423906,166.6145438081247,164.78026894651046,160.26470454583253
401,8/5/2021,168.7995,0.006320353,0.000461615,0.001436116,166.05300285842716,164.23040478984234,159.7336586256157
402,8/6/2021,167.246994,-0.009239894,0.000460749,0.001409559,167.10088525388898,165.27431499253177,160.7506711788583
403,8/9/2021,167.093506,-0.000918154,0.000459619,0.001403783,165.57091568773757,163.7664633968312,159.28642215129253
404,8/10/2021,166.033997,-0.006361003,0.000458631,0.001384563,165.42146907533845,163.617405042034,159.15126522613164
405,8/11/2021,164.605499,-0.008640873,0.000457746,0.001359809,164.37141357011095,162.58152816366024,158.16516004244133
406,8/12/2021,165.175003,0.00345384,0.000456629,0.001364967,162.94872984545052,161.17435677672682,156.79664675124215
407,8/13/2021,164.698502,-0.002888994,0.000455551,0.001354515,163.51446722750214,161.73966543218228,157.34375264209316
408,8/16/2021,164.949493,0.001522782,0.000454435,0.001354927,163.046999584288,161.2803530602894,156.9008511041846
409,8/17/2021,162.098007,-0.01743819,0.000454185,0.001308978,163.29704046306279,161.53236750877673,157.1349675426884
410,8/18/2021,160.061005,-0.01264611,0.000453551,0.001274942,160.4735921578491,158.73185758989712,154.43060951577365
411,8/19/2021,159.387497,-0.004216698,0.000452521,0.00126158,158.4496388968532,156.73518073030914,152.48279315721004
412,8/20/2021,159.997498,0.003819852,0.000451439,0.001267789,157.78694001845068,156.07423238635968,151.87828582799207
413,8/23/2021,163.293503,0.020391036,0.000451229,0.001314093,158.3884584162871,156.67989790330546,152.44723785195438
414,8/24/2021,165.289001,0.012146249,0.000450422,0.001340257,161.6554295380893,159.91410462887424,155.57618351563258
415,8/25/2021,164.959,-0.001998505,0.000449363,0.001332212,163.64097067900448,161.87200112874064,157.5137260231131
416,8/26/2021,165.800003,0.005085303,0.000448317,0.001341234,163.31562312021202,161.55544175399626,157.22189101415185
417,8/27/2021,167.481506,0.010090672,0.000447425,0.001362216,164.14274184076436,162.3722157707264,158.00174645591684
418,8/30/2021,171.078506,0.021249617,0.000447298,0.001409793,165.82885620229416,164.03955283270804,159.6246677851173
419,8/31/2021,173.539505,0.014282717,0.000446625,0.001440516,169.39132303402246,167.56832106717232,163.042177048652
420,9/1/2021,173.949997,0.002362616,0.000445564,0.001442712,171.83294374613078,169.99377589154483,165.39850606112654
421,9/2/2021,173.156006,-0.004574927,0.000444591,0.001428418,172.25534908242267,170.39916863222732,165.79778123641
422,9/3/2021,173.902496,0.004301817,0.000443557,0.001435227,171.46260646764125,169.6295934509604,165.0673469940632
423,9/7/2021,175.464493,0.008941929,0.000442642,0.001452973,172.20349428914236,170.35273975489426,165.77855258100675
424,9/8/2021,176.274994,0.004608538,0.000441621,0.001460416,173.74574332684196,171.88356015126433,167.3089641601092
425,9/9/2021,174.207993,-0.011795294,0.000440994,0.001429226,174.5604317182832,172.68829620435793,168.06605775029684
426,9/10/2021,173.457504,-0.004317312,0.000440037,0.001415736,172.50566871639538,170.66948039373588,166.115270108452
427,9/13/2021,172.858505,-0.003459266,0.000439062,0.001404319,171.7718294163156,169.9365209901188,165.4037860650862
428,9/14/2021,172.5,-0.002076133,0.000438064,0.001396188,171.16553269904077,169.33706481145686,164.8359320444307
429,9/15/2021,173.789505,0.007447589,0.000437128,0.001410293,170.81870682023106,168.9947277279988,164.50871414754144
430,9/16/2021,174.412003,0.003575508,0.000436122,0.001415329,172.09325088376605,170.2600942441647,165.73723386865103
431,9/17/2021,173.126007,-0.00740064,0.00043529,0.001394874,172.7223240682053,170.88387072218953,166.32779662153064
432,9/20/2021,167.786499,-0.031327362,0.000436755,0.001319128,171.44137907799725,169.6167648771712,165.123638309512
433,9/21/2021,167.181503,-0.003612265,0.000435803,0.001307739,166.13887251119186,164.36750788003746,160.00028843235145
434,9/22/2021,169.002502,0.010833453,0.000435007,0.001329688,165.54188959515247,163.78135665723568,159.4246485147166
435,9/23/2021,170.800003,0.010579779,0.000434204,0.001350953,167.34919093799115,165.56789406852926,161.18576659770173
436,9/24/2021,171.276001,0.002782997,0.000433212,0.001354237,169.13740419432133,167.34482717943433,162.9082500852462
437,9/27/2021,170.289993,-0.005773471,0.000432337,0.001337926,169.6059346923451,167.80295126938387,163.3592635786863
438,9/28/2021,165.798004,-0.026732621,0.000433145,0.001273838,168.63506114265837,166.8575532177698,162.44125309249293
439,9/29/2021,165.056,-0.004485394,0.000432234,0.00126072,164.17049803283464,162.43829802122315,158.1560825574264
440,9/30/2021,164.251999,-0.004882982,0.000431337,0.001246757,163.42859319592262,161.7056173971989,157.40534789244393
441,10/1/2021,164.162994,-0.000542028,0.000430366,0.0012427,162.65254970753858,160.93414610931694,156.6569352198532
442,10/4/2021,159.488998,-0.028884858,0.000431441,0.001174538,162.55351579913813,160.83570416821965,156.58216310432084
443,10/5/2021,161.050003,0.009739953,0.000430632,0.001193873,157.9092723795717,156.23978261722897,152.10389031595852
444,10/6/2021,163.100494,0.012651644,0.000429958,0.001219679,159.46028223331342,157.7754682391232,153.6047831537956
445,10/7/2021,165.121506,0.012315064,0.000429267,0.001244613,161.50501071839741,159.8002720048663,155.57416828823963
446,10/8/2021,164.431,-0.004190574,0.000428371,0.001232426,163.50786495864114,161.78266244601704,157.50744748057417
447,10/11/2021,162.315002,-0.012952125,0.000427862,0.001200693,162.82228742981872,161.11067108399922,156.87325019157183
448,10/12/2021,162.366501,0.000317228,0.000426908,0.001198721,160.72555452514328,159.0358148127797,154.82085664632413
449,10/13/2021,164.214005,0.011314354,0.000426185,0.001221251,160.77623690817114,159.08386668721636,154.90396723543085
450,10/14/2021,164.992996,0.004732539,0.000425265,0.001229054,162.60864024400328,160.90167178426577,156.6666258596044
451,10/15/2021,170.451004,0.032544864,0.000426492,0.00129849,163.37605347115763,161.665512556575,157.41880507922784
452,10/18/2021,172.337006,0.011004008,0.000425756,0.001319962,168.80123481800155,167.0181454799648,162.62634633307883
453,10/19/2021,172.207504,-0.000751729,0.000424826,0.001315389,170.67814912467958,168.8859907632877,164.45239455319617
454,10/20/2021,170.753006,-0.008482065,0.000424101,0.001293809,170.54039843908288,168.75266582876702,164.3296223969698
455,10/21/2021,171.750504,0.005824763,0.000423214,0.001303767,169.10221607590952,167.32792798654108,162.93682652590138
456,10/22/2021,166.777496,-0.029382301,0.000424347,0.001236473,170.0883363599988,168.30771496590785,163.90143025057654
457,10/25/2021,166.018494,-0.004561373,0.000423491,0.001223786,165.15015499496542,163.42153263614352,159.1384787349231
458,10/26/2021,168.803497,0.016636107,0.000423084,0.001257437,164.4035301777545,162.67497536129773,158.41947526217683
459,10/27/2021,169.624496,0.004851848,0.000422191,0.001265268,167.1714790063293,165.42020337840066,161.10722117564129
460,10/28/2021,172.328506,0.015815427,0.000421732,0.001296899,167.9861609200585,166.2290189279623,161.86007560531036
461,10/29/2021,168.621506,-0.02174598,0.000421966,0.001246915,170.66846819597214,168.8882681092154,164.4560381925549
462,11/1/2021,165.905502,-0.016238233,0.000421713,0.001209068,166.9976552908596,165.24533302482067,160.93895836843527
463,11/2/2021,165.637497,-0.001616714,0.00042082,0.001202965,164.28657513018138,162.57137420559826,158.3243469637645
464,11/3/2021,169.199997,0.021279782,0.00042078,0.001246234,164.0325938196484,162.32185624560765,158.08407201089483
465,11/4/2021,173.850006,0.027111464,0.00042131,0.001301858,167.56839422143406,165.81592274206054,161.46250534787933
466,11/5/2021,175.949493,0.012004089,0.000420652,0.001324824,172.17075317088694,170.37911231337574,165.9231652321672
467,11/8/2021,174.449005,-0.008564518,0.00041996,0.001303648,174.26776138724708,172.44100483312835,167.9338443539438
468,11/9/2021,178.811493,0.024699675,0.00042023,0.001353639,172.77303704724218,170.96695438847257,166.51131278628262
469,11/10/2021,174.102493,-0.026687973,0.000421007,0.001293849,177.100249054368,175.2516832848938,170.66764819271353
470,11/11/2021,173.625,-0.002746365,0.000420146,0.001285253,172.4338630178142,170.62984806283902,166.17851363087118
471,11/12/2021,176.257507,0.015048233,0.000419655,0.001314474,171.95395597747108,170.15473756279414,165.73516883829106
472,11/15/2021,177.283997,0.005806916,0.000418808,0.001323992,174.5708955030706,172.74590251575998,168.25259013905784
473,11/16/2021,177.035004,-0.001405474,0.000417939,0.001318221,175.58625716685572,173.75972312191712,169.24399071612018
474,11/17/2021,177.449997,0.002341386,0.000417059,0.00132038,175.34437421062094,173.51638276377054,169.00176929806034
475,11/18/2021,184.802994,0.040601498,0.000419423,0.001403077,175.75593233219945,173.92742975946646,169.40528303286183
476,11/19/2021,183.828506,-0.00528707,0.000418635,0.001389022,183.0403328078198,181.13568954229726,176.4079445273266
477,11/22/2021,178.628494,-0.028695094,0.000419651,0.001325952,182.0768150911212,180.17463003647094,175.4581243838872
478,11/23/2021,179.001999,0.002088777,0.000418774,0.001327548,176.92071134761497,175.07582989056868,170.50740088116788
479,11/24/2021,179.020493,0.000103312,0.000417903,0.001324992,177.28614876835488,175.43573440123373,170.8591984086406
480,11/26/2021,175.227997,-0.021412319,0.000418107,0.001277623,177.3024662692399,175.4606676867006,170.88270899183564
481,11/29/2021,178.078506,0.016136532,0.000417696,0.001308515,173.54273387713786,171.73674421582712,167.2594189063158
482,11/30/2021,175.3535,-0.015420562,0.000417409,0.001273807,176.37443422974692,174.54826017506429,169.9958880597118
483,12/1/2021,172.186005,-0.01822862,0.000417331,0.001233429,173.67420399983868,171.86414703208013,167.40243097166652
484,12/2/2021,171.867996,-0.0018486,0.000416488,0.001227062,170.52806223763218,168.7523555252944,164.37066597400454
485,12/3/2021,169.489502,-0.013935727,0.000416102,0.001195798,170.2151861259016,168.44804052415464,164.07130644693706
486,12/6/2021,171.3685,0.011025219,0.000415445,0.001216023,167.8485789303527,166.10444473657486,161.78573583828782
487,12/7/2021,176.164505,0.027602037,0.000416018,0.001270204,169.7213966387634,167.96463257286086,163.60745637591398
488,12/8/2021,176.158005,-3.69e-05,0.000415169,0.001267525,174.4757463518614,172.6632193789696,168.16680403210398
489,12/9/2021,174.171005,-0.011343744,0.000414645,0.001241735,174.46619537523978,172.65576430778793,168.1659236408192
490,12/10/2021,172.212006,-0.011311293,0.00041412,0.001216117,172.49658626681634,170.707175042544,166.2766311164043
491,12/13/2021,169.567505,-0.015475204,0.000413842,0.001182123,170.55815883521075,168.79105491546963,164.39915507087213
492,12/14/2021,169.091507,-0.002811077,0.000413034,0.001174006,167.94096524050337,166.20197059089506,161.8774485282492
493,12/15/2021,173.315002,0.02467073,0.000413313,0.001221667,167.46329569406817,165.7287422615761,161.44174935759006
494,12/16/2021,168.871002,-0.025975638,0.000413971,0.001166612,171.65175411299745,169.87313355291477,165.47430193352366
495,12/17/2021,170.017502,0.006766263,0.000413198,0.001177924,167.23167492387088,165.49684111018155,161.2123395191015
496,12/20/2021,167.078995,-0.01743466,0.000413062,0.001140399,168.38164825895834,166.64966739030072,162.34072966097474
497,12/21/2021,170.417007,0.019781691,0.000412929,0.001177906,165.4613741213424,163.74915609699448,159.53344217511335
498,12/22/2021,171.037003,0.003631509,0.000412111,0.001182833,168.77415461042338,167.02620875551864,162.70045127687027
499,12/23/2021,171.068497,0.000184119,0.000411288,0.001180832,169.39150858033673,167.63691396370103,163.30471034698297
500,12/27/2021,169.669495,-0.008211646,0.000410641,0.001162047,169.42483372616917,167.6759561567543,163.3552503928282
501,12/28/2021,170.660995,0.005826706,0.000409865,0.001171358,168.0393853921508,166.3062579262164,161.99365116120842
502,12/29/2021,169.201004,-0.008591722,0.000409238,0.001151909,169.02007321613203,167.2738696615055,162.97139103195005
503,12/30/2021,168.644501,-0.003294426,0.000408463,0.00114307,167.57759555847852,165.8533431232617,161.5721126521591
504,12/31/2021,166.716995,-0.011495221,0.000407969,0.001117994,167.0216641131223,165.29939256178488,161.05207567753314
505,1/3/2022,170.404495,0.021877259,0.000408013,0.001159101,165.1145383057699,163.41766909481424,159.21275777788873
506,1/4/2022,167.522003,-0.017060289,0.000407861,0.001123094,168.77288177441972,167.03418094892353,162.74505140153303
507,1/5/2022,164.356995,-0.019073843,0.00040786,0.001083258,165.91252905963083,164.20199918778786,159.98008169542769
508,1/6/2022,163.253998,-0.006733603,0.000407177,0.001067871,162.7726483329356,161.09966921384645,156.96580897053965
509,1/7/2022,162.554001,-0.004296997,0.000406434,0.001057331,161.67204916651585,160.00507219846074,155.9025380397262
510,1/10/2022,161.485992,-0.006591858,0.000405751,0.001042332,160.9831074886516,159.3282839794526,155.24429741090202
511,1/11/2022,165.362,0.023718608,0.000405962,0.001086709,159.9314013888624,158.29639498591297,154.2426156571158
512,1/12/2022,165.207001,-0.000937771,0.000405177,0.001082754,163.76277642377866,162.0815559797944,157.9185077074368
513,1/13/2022,161.214005,-0.024466533,0.000405657,0.001032951,163.61337963159576,161.9313956991518,157.76839409257857
514,1/14/2022,162.138,0.005715119,0.00040491,0.00104206,159.64684536768308,158.01000908670284,153.96736534136923
515,1/18/2022,158.917496,-0.02006265,0.000404987,0.00100108,160.5773548749206,158.93632563970613,154.8577980318772
