,Date,BAC,PDR,VAR,AVG,VAR70,VAR85,VAR99
266,1/22/2021,31.549999,-0.006948891,0.001310156,-0.000458252,31.13717611008823,30.566428230301284,29.16839129277504
267,1/25/2021,31.16,-0.012438336,0.001305784,-0.000503121,30.922862591629986,30.354131261640806,28.964726158053764
268,1/26/2021,30.940001,-0.007085344,0.001301073,-0.000527682,30.541511307250303,29.98278288066461,28.615777930120466
269,1/27/2021,29.83,-0.036535279,0.001301038,-0.000661539,30.324083000014937,29.770294301951957,28.417286563292123
270,1/28/2021,30.32,0.016292962,0.00129728,-0.000598744,29.232854453462103,28.698651063619614,27.389665213730527
271,1/29/2021,29.65,-0.022345435,0.001294232,-0.000678991,29.714538224544494,29.171220900995387,27.848936384727935
272,2/1/2021,29.959999,0.010401,0.001289924,-0.000638255,29.058788045127415,28.527012362178674,27.240688128513604
273,2/2/2021,31.030001,0.035091385,0.001289858,-0.000507378,29.3636566846321,28.827917199403483,27.522395270850513
274,2/3/2021,31.58,0.017569498,0.001286338,-0.000441404,30.414181490987207,29.859711124831595,28.513413782795187
275,2/4/2021,32.5,0.028716081,0.001284741,-0.000335376,30.95949544698794,30.39651074875172,29.022666479373417
276,2/5/2021,32.369999,-0.004008052,0.001280135,-0.000348683,31.861865599478964,31.283567043393237,29.87518368564988
277,2/8/2021,33.09,0.021999085,0.00127731,-0.000268005,31.736647776918552,31.161059729737957,29.75308048190364
278,2/9/2021,32.950001,-0.004239831,0.001272772,-0.000282292,32.448002611855884,31.8589781932693,30.42386150582925
279,2/10/2021,32.98,0.000910026,0.001268215,-0.000278019,32.308396652469945,31.723457760961495,30.296885452414667
280,2/11/2021,32.880001,-0.003036717,0.001263713,-0.000287871,32.33897478921473,31.75432884798815,30.32459306266125
281,2/12/2021,33.369999,0.014792662,0.001260022,-0.000234204,32.2407790900485,31.65752707016411,30.244265313849
282,2/16/2021,34.27,0.026613073,0.001258101,-0.000139001,32.72607189299975,32.13718965269157,30.699641914166477
283,2/17/2021,34.41,0.004076884,0.001253718,-0.000124104,33.61567627337023,33.00934154107612,31.530727171758112
284,2/18/2021,34.189999,-0.006414045,0.001249442,-0.000146251,33.75075894177927,33.142742977274864,31.663805306022553
285,2/19/2021,34.540001,0.010184927,0.001245431,-0.000110002,33.53577770679774,32.930782129420336,31.459642246950764
286,2/22/2021,35.150002,0.017506573,0.001242158,-4.84e-05,33.882287496112646,33.27550577346506,31.80102279466249
287,2/23/2021,35.52,0.010471243,0.001238214,-1.18e-05,34.4823258501129,33.86643934845882,32.35580117640281
288,2/24/2021,36.380001,0.023923282,0.001235897,7.14e-05,34.84767722461674,34.22693468928092,32.70924075105824
289,2/25/2021,35.93,-0.012446599,0.001232161,2.8e-05,35.696582338282205,35.05715582430664,33.50418621425205
290,2/26/2021,34.709999,-0.0345448,0.001232019,-9.12e-05,35.25333610977039,34.625385937416155,33.09038833557417
291,3/1/2021,35.790001,0.030640752,0.00123102,1.44e-05,34.054633044102395,33.44965437584698,31.966141215449085
292,3/2/2021,35.529999,-0.007291171,0.001226986,-1.06e-05,35.116072548980284,34.488630743285164,32.96509178687544
293,3/3/2021,36.419998,0.024740637,0.001224882,7.39e-05,34.86109607566527,34.23807235359551,32.72635736570925
294,3/4/2021,36.5,0.002194241,0.001220731,8.11e-05,35.738681238409264,35.10406263095197,33.553788105151845
295,3/5/2021,36.93,0.011711968,0.00121705,0.000120528,35.81948544552954,35.18735046979273,33.62697309950817
296,3/8/2021,37.130001,0.005401066,0.001213033,0.000138367,36.2467864657739,35.602816614746175,34.0364901156973
297,3/9/2021,36.32,-0.022056741,0.001210601,6.36e-05,36.443938314326076,35.80055684369069,34.22561538069188
298,3/10/2021,37.369999,0.028499663,0.001209243,0.000159059,35.64473498942862,35.01491231798214,33.47895679626497
299,3/11/2021,37.240002,-0.003484711,0.001205243,0.000146873,36.67847996966582,36.034450744247174,34.447898490232454
300,3/12/2021,37.939999,0.018622432,0.00120236,0.000208458,36.55167422416063,35.90735227435544,34.328456708884055
301,3/15/2021,37.75,-0.005020462,0.001198456,0.000191086,37.24446492826645,36.58876200560848,34.98455046682036
302,3/16/2021,37.639999,-0.002918188,0.001194519,0.00018079,37.05503113734875,36.4056251240386,34.812039289992356
303,3/17/2021,37.950001,0.008202242,0.001190789,0.000207264,36.949079984583236,36.30250397745221,34.72589689953837
304,3/18/2021,38.939999,0.025752444,0.001189011,0.000291294,37.25345822890338,36.603281203179,35.01083450334658
305,3/19/2021,38.529999,-0.010584842,0.001185499,0.000255635,38.23208465404993,37.561610551845696,35.93372532796299
306,3/22/2021,37.66,-0.022838609,0.001183362,0.000180163,37.829293819449965,37.16826561167387,35.54845496693587
307,3/23/2021,36.900002,-0.020386918,0.001180881,0.000113169,36.971447810781406,36.32347017373422,34.74749964730468
308,3/24/2021,36.900002,0.0,0.001177047,0.000112802,36.22441475257662,35.5899630232307,34.04019516764142
309,3/25/2021,37.66,0.020386918,0.001174564,0.000178414,36.222651462477096,35.59525467938226,34.05010473625511
310,3/26/2021,38.68,0.026724147,0.001173041,0.000264045,36.975102641517694,36.33143305483927,34.75780713703453
311,3/29/2021,38.310001,-0.009611686,0.001169581,0.000232291,37.981086300785044,37.32074880983547,35.70694163665356
312,3/30/2021,38.990002,0.017594269,0.001166796,0.000287938,37.61389551419777,36.960904844002656,35.37241008525393
313,3/31/2021,38.689999,-0.007724111,0.001163273,0.00026234,38.285745852563366,37.622974115603036,36.004861424823815
314,4/1/2021,39.490002,0.020466383,0.001160864,0.000326685,37.99302635090661,37.33416479836495,35.726205194499194
315,4/5/2021,39.799999,0.007819361,0.001157356,0.000350471,38.78169976897308,38.113769843264315,36.47039593758913
316,4/6/2021,39.689999,-0.002767646,0.001153724,0.000340603,39.086622160366105,38.41200946825952,36.759984591099155
317,4/7/2021,40.049999,0.009029407,0.001150322,0.000368013,38.97701771245736,38.307953904016436,36.666478676163855
318,4/8/2021,39.700001,-0.008777436,0.001146967,0.000339254,39.338764876429224,38.659030288272774,37.00726051660156
319,4/9/2021,39.990002,0.00727826,0.001143522,0.000361006,38.98889096049341,38.31914982511044,36.68469293635784
320,4/12/2021,40.060001,0.001748882,0.001139954,0.000365343,39.28016557495359,38.60491534942372,36.961555642215295
321,4/13/2021,39.32,-0.01864506,0.001137525,0.000306121,39.34752012972696,38.672474954485445,37.01795733637266
322,4/14/2021,39.880001,0.014141675,0.001134585,0.000349088,38.62212782275217,37.96032167816033,36.34212971425837
323,4/15/2021,38.740002,-0.029002261,0.001133732,0.000258217,39.17583265657802,38.507670360582814,36.857563578710426
324,4/16/2021,39.150002,0.010527764,0.001130557,0.000289913,38.048975884313215,37.40000968079527,35.81289843440586
325,4/19/2021,39.169998,0.000510623,0.001127079,0.000290592,38.456092996487435,37.799464274190825,36.19698203557351
326,4/20/2021,38.080002,-0.028221834,0.001126107,0.000203131,38.476085070549345,37.81763221470103,36.218184521148224
327,4/21/2021,38.720001,0.016667026,0.00112349,0.000253479,37.40291361755318,36.76750779845078,35.21062612530639
328,4/22/2021,38.360001,-0.009341012,0.001120345,0.000224228,38.03381741333472,37.386307962857174,35.81182928247546
329,4/23/2021,39.18,0.021151136,0.001118266,0.000287835,37.679889670140945,37.04040795410586,35.46915494498312
330,4/26/2021,39.41,0.005853179,0.001114971,0.0003047,38.48984458014023,37.836535781602485,36.240065490359456
331,4/27/2021,39.880001,0.011855379,0.001112005,0.000339596,38.715690880412005,38.06394274522279,36.45818024568319
332,4/28/2021,40.029999,0.003754178,0.00110869,0.000349881,39.18258886881334,38.51891518171789,36.893736129153034
333,4/29/2021,41.110001,0.026622277,0.001107427,0.000428777,39.32617766483418,38.66184220250443,37.03310131778776
334,4/30/2021,40.529999,-0.014209009,0.001104751,0.000384952,40.393555828651984,39.709740396233805,38.051403962694
335,5/3/2021,40.560001,0.000739968,0.001101454,0.000386011,39.825869061061695,39.15227373123022,37.50460038468772
336,5/4/2021,41.0,0.010789683,0.001098497,0.000416975,39.856226997729244,39.18317758410494,37.5448126464924
337,5/5/2021,41.389999,0.009467215,0.00109548,0.00044383,40.28870100405106,39.61292589506477,37.95872198879416
338,5/6/2021,42.009998,0.014868356,0.001092852,0.000486506,40.67416910737988,39.98885000649552,38.31578042797741
339,5/7/2021,42.18,0.004038537,0.001089666,0.000496984,41.284071688630945,40.59133167474919,38.89578400942391
340,5/10/2021,42.049999,-0.003086812,0.001086498,0.000486443,41.455423483171906,40.75906750077855,39.06014884612716
341,5/11/2021,41.57,-0.011480609,0.001083731,0.000451349,41.32752859767866,40.63492775517295,38.94007170101314
342,5/12/2021,41.18,-0.009426052,0.001080847,0.000422468,40.85188393497404,40.17008960775104,38.49769859977189
343,5/13/2021,41.84,0.015900118,0.001078392,0.000467593,40.47174131147332,39.79355384595136,38.14183225620814
344,5/14/2021,42.360001,0.012351725,0.001075666,0.000502139,41.12522989555043,40.440247741686534,38.75709290404908
345,5/17/2021,42.740002,0.008930752,0.001072754,0.00052657,41.637174648151884,40.94118879230049,39.24879394976131
346,5/18/2021,42.16,-0.013663392,0.001070234,0.000485559,42.0164073453324,41.31551604453119,39.61707212947789
347,5/19/2021,41.970001,-0.004516803,0.001067221,0.000471143,41.44224545914513,40.754714158007424,39.07689846502204
348,5/20/2021,41.869999,-0.002385545,0.001064178,0.000462934,41.25210333312974,40.56879708171076,38.89650662233338
349,5/21/2021,42.400002,0.012578853,0.001061548,0.00049765,41.15859345815679,40.47395696479931,38.80175299505586
350,5/24/2021,42.630001,0.005409845,0.001058584,0.000511685,41.681432978655224,40.99210175920431,39.306977076419706
351,5/25/2021,42.009998,-0.014650617,0.001056221,0.000468487,41.910021801330984,41.21587902704142,39.515909689833876
352,5/26/2021,42.040001,0.000713932,0.001053221,0.000469185,41.29718797904825,40.61613381108009,38.94460983595889
353,5/27/2021,42.549999,0.012058262,0.001050616,0.000502015,41.33048197559528,40.649203030693855,38.980769593496305
354,5/28/2021,42.389999,-0.00376737,0.0010477,0.000489954,41.83140589523299,41.14447621736823,39.45624037011388
355,6/1/2021,42.919998,0.012425409,0.001045149,0.000523575,41.67598062921285,40.98813688793739,39.31413172827042
356,6/2/2021,42.939999,0.000465898,0.001042213,0.000523413,42.199630047960476,41.505233944204804,39.81811721757341
357,6/3/2021,43.25,0.007193464,0.001039418,0.000542097,42.21754918689434,41.527101454646434,39.83888148748718
358,6/4/2021,43.27,0.000462321,0.001036514,0.000541874,42.526665399120105,41.83084286192231,40.13035791268058
359,6/7/2021,43.119999,-0.003472651,0.001033672,0.000530692,42.544664685306365,41.85000482112503,40.14916332102884
360,6/8/2021,42.880001,-0.005581363,0.001030904,0.000513714,42.39733368288906,41.704372080987405,40.00151306719863
361,6/9/2021,42.32,-0.013145753,0.001028564,0.000475876,42.16239607954964,41.47336215948939,39.78309434198581
362,6/10/2021,41.689999,-0.01499852,0.001026382,0.000433129,41.61244323503632,40.9323002937053,39.266735270452514
363,6/11/2021,41.860001,0.004069473,0.001023591,0.000443146,40.99178335590333,40.325616749617495,38.69016592300226
364,6/14/2021,41.360001,-0.012016487,0.001021204,0.000408917,41.16388101094169,40.49496578016547,38.850754451911534
365,6/15/2021,41.389999,0.000725027,0.001018407,0.000409783,40.66891861488356,40.01117694101252,38.390364326765265
366,6/16/2021,41.619999,0.005541515,0.001015696,0.000423804,40.7003972302115,40.04128895521031,38.42843360313055
367,6/17/2021,39.799999,-0.04471391,0.001018465,0.000300813,40.929464591463265,40.26771786455414,38.6381212306038
368,6/18/2021,38.779999,-0.025962263,0.001017566,0.000229446,39.131723405768696,38.49897740033612,36.94742320462211
369,6/21/2021,39.75,0.024705217,0.001016428,0.000295776,38.12707338273653,37.50933435974264,36.00211780558161
370,6/22/2021,39.970001,0.005519357,0.001013754,0.000309894,39.081246256479155,38.450336457683534,36.90414889394801
371,6/23/2021,40.200001,0.005737823,0.001011101,0.000324524,39.29850966133119,38.664154245003985,37.114488026744645
372,6/24/2021,40.830002,0.015550134,0.001009005,0.000365453,39.53019344066657,38.89148673554249,37.326885195811805
373,6/25/2021,41.619999,0.019163643,0.001007244,0.00041585,40.14817641378454,39.502913863588695,37.91355998681898
374,6/28/2021,41.560001,-0.001442607,0.00100456,0.000410881,40.92898437419204,40.27240134451682,38.653868292541155
375,6/29/2021,40.889999,-0.01625268,0.00100262,0.000366445,40.870780457118656,40.213915908655515,38.6027625860513
376,6/30/2021,41.23,0.008280637,0.00100012,0.000387494,40.21288695077298,39.56444337641431,37.974922464453996
377,7/1/2021,41.540001,0.007490696,0.0009976,0.000406335,40.546697319876436,39.893341755640165,38.30719324812699
378,7/2/2021,41.150002,-0.009432867,0.000995216,0.000380305,40.85561138587912,40.19795062763105,38.591932413965026
379,7/6/2021,40.07,-0.026596051,0.000994506,0.000309128,40.47138506180682,39.824323055067254,38.233853109860384
380,7/7/2021,39.75,-0.008018084,0.000992071,0.000287214,39.40643051982505,38.77820530013932,37.223062811383144
381,7/8/2021,38.779999,-0.024705217,0.000991102,0.000221617,39.09162629956621,38.46592821123721,36.94637611728806
382,7/9/2021,40.040001,0.031974355,0.00099114,0.000304739,38.13361372656658,37.522120913776995,36.02869393775389
383,7/12/2021,40.630001,0.014627755,0.000989086,0.000342136,39.37504631616693,38.74457168996704,37.209720804254424
384,7/13/2021,39.860001,-0.019133395,0.000987496,0.000291419,39.95845615235039,39.320941398174924,37.752435261601875
385,7/14/2021,38.860001,-0.02540787,0.000986642,0.000224667,39.20055469066369,38.574036249528504,37.04937925643125
386,7/15/2021,38.830002,-0.000772274,0.000984088,0.000222085,38.21579330546807,37.606184979790925,36.108984210678784
387,7/16/2021,37.919998,-0.023714571,0.000983022,0.000160233,38.18712553349056,37.57662131750211,36.08815003933262
388,7/19/2021,36.93,-0.026454396,0.000982309,9.16e-05,37.29198751899775,36.695609559685046,35.24628821511753
389,7/20/2021,37.689999,0.020370552,0.000980839,0.000143769,36.315889536560675,35.737083998465145,34.32249980781139
390,7/21/2021,38.459999,0.020223933,0.000979355,0.000195257,37.063717786590274,36.47358539675798,35.031106168239724
391,7/22/2021,37.959999,-0.013085767,0.0009773,0.00016129,37.82123253095076,37.219894182580326,35.746061179605924
392,7/23/2021,37.700001,-0.006872826,0.000974933,0.000143346,37.329171865340264,36.73400724405869,35.281236503059546
393,7/26/2021,38.130001,0.011341279,0.00097277,0.000171839,37.07190177425214,36.48392130875984,35.05085939186939
394,7/27/2021,37.98,-0.003941695,0.000970344,0.000161399,37.50125680076451,36.90688397992165,35.44516409964042
395,7/28/2021,38.130001,0.003941695,0.000967924,0.000170969,37.352499564202176,36.761488073546396,35.31448912773797
396,7/29/2021,38.68,0.01432127,0.000965984,0.000206702,37.502242915892786,36.910144372513166,35.45873016859256
397,7/30/2021,38.360001,-0.008307395,0.000963733,0.000185256,38.04396965718042,37.44437316940902,35.96632517499791
398,8/2/2021,37.959999,-0.010482329,0.000961597,0.000158453,37.72954994539092,37.13345022193378,35.67682910675264
399,8/3/2021,38.549999,0.015423127,0.000959769,0.000196711,37.33636514695037,36.7471158207528,35.307499968682244
400,8/4/2021,38.27,-0.007289775,0.000957509,0.000177994,37.918729562478326,37.32095609767615,35.85806669190668
401,8/5/2021,39.02,0.019408036,0.000956041,0.00022595,37.643466710626846,37.051663040318395,35.599146182110324
402,8/6/2021,40.150002,0.028548155,0.000955654,0.000296403,38.38257944803315,37.7779730533131,36.29804388026302
403,8/9/2021,40.669998,0.012868181,0.000953674,0.000327598,39.49773025398692,38.87891603572828,37.362592386626595
404,8/10/2021,41.43,0.018514585,0.00095213,0.000372616,40.01118989369402,39.38459031251569,37.85049946237964
405,8/11/2021,41.950001,0.012473201,0.000950139,0.000402494,40.76178356512406,40.12276429701584,38.5475083543735
406,8/12/2021,42.150002,0.004756275,0.000947846,0.000413217,41.27659583536402,40.63127708099609,39.04504517814098
407,8/13/2021,41.630001,-0.012413647,0.00094592,0.000381701,41.47151395525154,40.82298206233906,39.2338144962901
408,8/16/2021,41.290001,-0.008200721,0.000943782,0.000360666,40.96233520683709,40.324257354024326,38.76107261882714
409,8/17/2021,41.09,-0.004855581,0.000941541,0.000347912,40.623765036382245,39.99145876076398,38.43819589484908
410,8/18/2021,40.790001,-0.007327805,0.000939387,0.000329191,40.43063224354903,39.797599909801036,38.25292855403753
411,8/19/2021,40.189999,-0.014818794,0.000937659,0.000292335,40.13318686342721,39.508626636883974,37.9766578398009
412,8/20/2021,40.369999,0.004468727,0.000935425,0.000302472,39.54190619207818,38.92645379012488,37.42178687545018
413,8/23/2021,40.91,0.013287622,0.000933567,0.000333913,39.7208541365435,39.1040777276759,37.583285870475464
414,8/24/2021,41.48,0.013836851,0.000931752,0.000366529,40.25162748590122,39.62746615626339,38.102910459371955
415,8/25/2021,42.150002,0.016023349,0.000930096,0.000404256,40.82043607930753,40.18625410522456,38.62546689194675
416,8/26/2021,42.040001,-0.002613162,0.000927882,0.000397002,41.4802955855394,40.83541525714584,39.2609345579403
417,8/27/2021,42.490002,0.010647231,0.000925908,0.000421583,41.36831163708184,40.725818162867256,39.15298904316786
418,8/30/2021,41.66,-0.019727365,0.000924662,0.00037338,41.812486041124544,41.16631553392363,39.5831203976058
419,8/31/2021,41.75,0.002158015,0.000922463,0.000377639,41.00007573677512,40.366362909086185,38.80657733423951
420,9/1/2021,41.189999,-0.013503967,0.000920724,0.000344588,41.086228296123394,40.45247691810503,38.89952458853986
421,9/2/2021,41.02,-0.004135732,0.000918585,0.000333946,40.5366980513735,39.9144447689798,38.37776566058075
422,9/3/2021,41.049999,0.000731059,0.000916408,0.000334887,40.369763558947085,39.7501090087,38.224528495720826
423,9/7/2021,41.32,0.006555833,0.000914333,0.000349594,40.39932994930157,39.77712338247024,38.254052408898325
424,9/8/2021,40.779999,-0.013154904,0.000912606,0.000317743,40.665337089843696,40.041540339982944,38.50495249095687
425,9/9/2021,40.93,0.00367155,0.000910485,0.000325635,40.133776201470916,39.516184526292996,38.00228337392092
426,9/10/2021,40.27,-0.016256516,0.000908992,0.000286709,40.28105287657383,39.66415067365192,38.14728718733009
427,9/13/2021,40.939999,0.016500781,0.000907477,0.000324681,39.632160059726395,39.02433166022865,37.53604330107032
428,9/14/2021,39.84,-0.027236123,0.000907127,0.000260287,40.291690044476354,39.67585293031535,38.16081349303813
429,9/15/2021,40.139999,0.007501886,0.000905135,0.000277167,39.20711037736604,38.60520844962117,37.133435165700504
430,9/16/2021,40.450001,0.00769335,0.000903157,0.000294414,39.50410599884598,38.89896398540521,37.42035972341638
431,9/17/2021,40.5,0.001235306,0.000901064,0.000296597,39.813346956839695,39.20467722515109,37.71497380235706
432,9/20/2021,39.110001,-0.03492376,0.000901843,0.000215069,39.860102603898135,39.25331931694951,37.75723395894539
433,9/21/2021,39.130001,0.000511247,0.00089976,0.000215753,38.49113729716537,37.90425930344929,36.4661164264891
434,9/22/2021,40.139999,0.025483857,0.000899155,0.000273974,38.51177448545779,37.92614997684499,36.490378890769826
435,9/23/2021,41.689999,0.037887949,0.000900333,0.000360443,39.50648245418251,38.90340517360452,37.42779562801841
436,9/24/2021,42.139999,0.010736117,0.000898514,0.00038424,41.034977917550236,40.41063834946337,38.87705152173249
437,9/27/2021,43.259998,0.02623099,0.000897983,0.000443386,41.48001052731838,40.847814923193454,39.29978134279157
438,9/28/2021,43.16,-0.002314234,0.000895951,0.00043709,42.58489252147451,41.93496222327142,40.34970464667456
439,9/29/2021,43.07,-0.002087441,0.000893924,0.00043134,42.48749093918961,41.84045821729294,40.26246804770529
440,9/30/2021,42.450001,-0.014499763,0.000892398,0.000397405,42.4009318672703,41.75580105669977,40.177233844738566
441,10/1/2021,43.080002,0.014731962,0.000890839,0.00042991,41.78812842524486,41.1519813862042,39.592640167442845
442,10/4/2021,43.34,0.006017097,0.000888894,0.000442551,42.411629628088605,41.76849114292783,40.190206861261736
443,10/5/2021,44.220001,0.020101202,0.000887758,0.000486927,42.66903042743029,42.02115909136605,40.43631763943452
444,10/6/2021,44.240002,0.000452204,0.000885759,0.000486849,43.53822298260847,42.87783148159066,41.25500413068299
445,10/7/2021,44.119999,-0.002716231,0.000883791,0.000479651,43.5573185008786,42.899416967822724,41.28134781449177
446,10/8/2021,44.34,0.004974032,0.000881855,0.000489728,43.43976586720406,42.783116216100744,41.17351179493734
447,10/11/2021,43.779999,-0.012710135,0.000880271,0.000460198,43.6583781586645,42.99846281769544,41.38306543601668
448,10/12/2021,43.540001,-0.00549699,0.000878385,0.000446901,43.10482207575842,42.455470523973254,40.85448684866983
449,10/13/2021,43.139999,-0.009229461,0.000876637,0.00042535,42.87112077449139,42.226684649603385,40.639424426441366
450,10/14/2021,45.07,0.043766219,0.000878854,0.000521663,42.47359340821117,41.835548147782404,40.26537463092348
451,10/15/2021,46.369999,0.02843584,0.000878629,0.000583557,44.37573825194504,43.70721248194304,42.065771572200035
452,10/18/2021,46.279999,-0.001942796,0.000876699,0.000577967,45.66159138355583,44.97109072662105,43.285500285523966
453,10/19/2021,46.48,0.004312232,0.000874795,0.000586211,45.56834017780564,44.886973360855634,43.202674823652856
454,10/20/2021,47.09,0.013038552,0.000873209,0.000613639,45.77163469132332,45.08497061003405,43.397982204823094
455,10/21/2021,46.830002,-0.005536598,0.000871372,0.000600122,46.37337958110122,45.67675153598585,43.96102945768076
456,10/22/2021,47.57,0.015678245,0.000869959,0.000633188,46.11919908366067,45.428213070551585,43.730385668088196
457,10/25/2021,47.509998,-0.001262137,0.000868063,0.000629041,46.851832274409766,46.1487956927914,44.432533132643066
458,10/26/2021,47.959999,0.009427136,0.000866337,0.000648251,46.789140256490185,46.08919322881113,44.36382601299509
459,10/27/2021,47.040001,-0.019368984,0.00086532,0.00060464,47.23706375843259,46.52899241075056,44.79737005013744
460,10/28/2021,47.779999,0.015608796,0.000863927,0.000637258,46.328328247953785,45.63658644507658,43.93326044790621
461,10/29/2021,47.779999,0.0,0.000862054,0.000635875,47.05791918960687,46.355911594214504,44.62033242547135
462,11/1/2021,47.849998,0.001463955,0.00086019,0.000637668,47.05931912346767,46.35616948460167,44.62940441164162
463,11/2/2021,47.880001,0.000626825,0.000858332,0.000637644,47.12993934953126,46.42484129317136,44.70154847486203
464,11/3/2021,48.369999,0.010181865,0.000856678,0.000658214,47.162652393240414,46.46095130643469,44.73369162288724
465,11/4/2021,47.330002,-0.02173538,0.000855912,0.000610055,47.640364860591085,46.93303103510329,45.1957937503444
466,11/5/2021,46.970001,-0.007635265,0.000854221,0.000592362,46.6183524219765,45.92631937111663,44.23301564729673
467,11/8/2021,47.34,0.007846483,0.000852504,0.000607895,46.26231601419558,45.57520120637897,43.89103791113891
468,11/9/2021,46.880001,-0.009764437,0.000850912,0.000585732,46.62985171150406,45.93857464464416,44.23895381333116
469,11/10/2021,47.23,0.007438117,0.000849197,0.000600343,46.18092541155686,45.493082417230376,43.81087125467836
470,11/11/2021,47.490002,0.005489921,0.000847441,0.000610746,46.52124884681573,45.83107981905737,44.15090178365384
471,11/12/2021,46.91,-0.012288332,0.000845994,0.000583359,46.77591182300671,46.08419125634863,44.38539697251801
472,11/15/2021,47.049999,0.002979972,0.000844214,0.000588437,46.20912276927916,45.52643511022984,43.848178061770355
473,11/16/2021,47.080002,0.00063748,0.000842429,0.000588541,46.342797410304556,45.66277912740159,43.978458220791076
474,11/17/2021,46.509998,-0.012181025,0.000840995,0.000561601,46.37699612473329,45.69389626949333,44.0174328246176
475,11/18/2021,46.32,-0.004093467,0.00083927,0.000551801,45.81289871697245,45.137957954504586,43.4838392491042
476,11/19/2021,45.400002,-0.020061684,0.000838398,0.000508495,45.63037864647848,44.95758004006011,43.309569944018115
477,11/22/2021,46.279999,0.019197732,0.000837371,0.000547676,44.72354850815569,44.0642126224772,42.44943218568264
478,11/23/2021,47.5,0.02601983,0.000836974,0.000600965,45.58617757842494,44.91423491028357,43.27375327749821
479,11/24/2021,47.630001,0.002733125,0.000835236,0.000605416,46.79131213604276,46.10458291186122,44.41629810387034
480,11/26/2021,45.759998,-0.040052532,0.000836933,0.000520712,46.92322492429465,46.23404361582015,44.53547608157785
481,11/29/2021,45.59,-0.003721909,0.00083523,0.000511892,45.07498726723467,44.411989222987046,42.78331904094967
482,11/30/2021,44.470001,-0.024873567,0.000834831,0.000459225,44.90923746405421,44.24920887440297,42.62500077944437
483,12/1/2021,43.84,-0.014268184,0.000833551,0.000428733,43.806273443150175,43.16253942243395,41.57610955159899
484,12/2/2021,44.889999,0.023668388,0.000832942,0.000476749,43.183263180588135,42.550622351866494,40.98765471941365
485,12/3/2021,43.869999,-0.022984338,0.000832358,0.000428375,44.21855996758894,43.568172675725584,41.9759136613047
486,12/6/2021,44.150002,0.00636228,0.000830717,0.000440585,43.210887890088934,42.57634399287489,41.02327226665425
487,12/7/2021,44.709999,0.012604196,0.000829315,0.000465562,43.48777562785834,42.85070204214383,41.28346687584172
488,12/8/2021,44.16,-0.012377766,0.000827953,0.000439243,44.04317636345501,43.397038406156526,41.819290705066635
489,12/9/2021,44.490002,0.007445088,0.00082636,0.00045357,43.49851427073351,42.863440428540606,41.30497423040601
490,12/10/2021,44.52,0.000674037,0.000824673,0.00045402,43.82585192493414,43.18566623431838,41.615431100123395
491,12/13/2021,43.580002,-0.021340151,0.000823959,0.000409633,43.85894474463008,43.21731799682676,41.63964970238587
492,12/14/2021,44.130001,0.012541471,0.000822583,0.000434291,42.92765673993872,42.30195558170185,40.763575338898974
493,12/15/2021,43.939999,-0.004314802,0.00082096,0.000424658,43.47084727143543,42.83667827644217,41.2838972284852
494,12/16/2021,45.0,0.023837446,0.000820406,0.000472052,43.28537200400195,42.65530769315947,41.110013191533675
495,12/17/2021,43.880001,-0.025203832,0.000820077,0.000420182,44.332968743707646,43.68746079863932,42.09667339584458
496,12/20/2021,43.16,-0.016544518,0.000819003,0.000385979,43.227108697650436,42.59507499964368,41.05439472305807
497,12/21/2021,44.189999,0.023584356,0.000818436,0.000432656,42.51770197755482,41.900342523798095,40.38243334359563
498,12/22/2021,44.279999,0.002034589,0.000816797,0.000435873,43.53409207360932,42.90076204876751,41.34676090031389
499,12/23/2021,44.419998,0.003156688,0.000815175,0.000441325,43.62348027704683,42.99199249307346,41.4366194889083
500,12/27/2021,44.639999,0.004940522,0.000813585,0.000450323,43.762054382428275,43.126850038809856,41.569841078584396
501,12/28/2021,44.700001,0.001343228,0.000811963,0.000452106,43.97517395031702,43.33901178161474,41.77049940858885
502,12/29/2021,44.630001,-0.001567223,0.000810354,0.000448083,44.039612484585376,43.40226895710303,41.831662785047804
503,12/30/2021,44.529999,-0.002243204,0.000808757,0.000442733,43.96841452255025,43.332559199582604,41.77486328620756
504,12/31/2021,44.490002,-0.000898607,0.000807156,0.000440071,43.87231139664064,43.23642033222031,41.67680957812833
505,1/3/2022,46.18,0.037282314,0.00080824,0.000513026,43.83357102420942,43.20065178125086,41.6392428730112
506,1/4/2022,47.990002,0.038445894,0.000809481,0.000587992,45.50354420023448,44.84639283163438,43.23580038948846
507,1/5/2022,47.18,-0.017022624,0.000808495,0.000553257,47.285075524385846,46.60076444098145,44.9236281399904
508,1/6/2022,48.130001,0.01993563,0.000807641,0.000591412,46.48931673535251,45.815811875455694,44.16646465886489
509,1/7/2022,49.18,0.021581333,0.000806918,0.000632649,47.42645214187261,46.74052171274285,45.06209062640934
510,1/10/2022,48.93,-0.005096331,0.0008054,0.000621416,48.464459293100816,47.76363723786535,46.04399174452153
511,1/11/2022,49.209999,0.005706129,0.000803875,0.000631366,48.21549377679633,47.52314381451014,45.8198060214441
512,1/12/2022,48.860001,-0.007137748,0.000802422,0.000616192,48.49515125021296,47.794998761246006,46.07971585581486
513,1/13/2022,48.759998,-0.002048823,0.000800872,0.000610997,48.15004700154565,47.45659110231584,45.749975114668246
