,Date,BBY,PDR,VAR,AVG,VAR70,VAR85,VAR99
266,1/22/2021,114.93,0.003748424,0.001028832,0.001033302,112.65145148790623,110.81102198691767,106.30790365810073
267,1/25/2021,113.739998,-0.010408123,0.001025467,0.00099045,113.0728969568932,111.23358498877393,106.71140668460284
268,1/26/2021,114.699997,0.008404874,0.001021845,0.001018116,111.89551710887726,110.07089095213016,105.62569183426496
269,1/27/2021,113.57,-0.009900611,0.001018488,0.000977526,112.85107400459825,111.01493763765234,106.53977507866865
270,1/28/2021,112.309998,-0.0111565,0.001015259,0.000932585,111.73611807213481,109.92164375116107,105.48905972272954
271,1/29/2021,108.82,-0.031567746,0.001015396,0.000812657,110.49672974067168,108.70562050927612,104.29477253033333
272,2/1/2021,107.690002,-0.010438393,0.001012126,0.000771293,107.05091109147614,105.31529367813428,101.07826552679703
273,2/2/2021,108.779999,0.010070737,0.001008735,0.000805357,105.94493796954372,104.22810455778512,100.04502495447646
274,2/3/2021,110.32,0.014057749,0.001005692,0.000853724,107.0213535750764,105.28469096285878,101.06687093156346
275,2/4/2021,113.839996,0.031408685,0.001005417,0.000964833,108.53740312167724,106.7906627256955,102.50614719935216
276,2/5/2021,114.529999,0.00604287,0.001001867,0.000983231,112.01162714505286,110.21303222881416,105.78937782075826
277,2/8/2021,117.900002,0.029000036,0.001001074,0.001084375,112.7031415379175,110.8890372431398,106.45440991025
278,2/9/2021,118.459999,0.004738518,0.000997521,0.001097519,116.0271715782736,114.15638339739866,109.57394907786669
279,2/10/2021,118.809998,0.002950219,0.000993958,0.00110416,116.5868982963095,114.71249858324629,110.13309630627043
280,2/11/2021,119.589996,0.006543631,0.000990513,0.001123586,116.9278093643205,115.05328829007252,110.48691613548885
281,2/12/2021,120.510002,0.007663561,0.00098714,0.00114686,117.71109725592328,115.82263406111959,111.21895299620897
282,2/16/2021,120.75,0.001989539,0.000983642,0.001149849,118.62149812838032,116.72679223737201,112.08972027624287
283,2/17/2021,118.339996,-0.020160489,0.000981765,0.001074547,118.85278713134608,116.95635828511534,112.32826181317468
284,2/18/2021,116.760002,-0.01344124,0.000979048,0.001023435,116.48201380164961,114.621064704024,110.07639062559718
285,2/19/2021,118.0,0.010564061,0.000975931,0.001056911,114.91949008277352,113.09737365892546,108.60987773581785
286,2/22/2021,116.730003,-0.010821023,0.00097301,0.00101538,116.15524741491916,114.30864195420168,109.80199353372488
287,2/23/2021,115.5,-0.010593071,0.000970088,0.000974932,114.89263013673283,113.08142049668017,108.61568625226289
288,2/24/2021,113.459999,-0.017820187,0.000967942,0.000909671,113.68485798063432,111.88593881455593,107.48185779767361
289,2/25/2021,102.940002,-0.097304029,0.000997854,0.000569832,111.66352575397882,109.90181160696221,105.56471450657489
290,2/26/2021,100.349998,-0.025482258,0.000996745,0.000479997,101.25243207082309,99.62486655784579,95.64618541176492
291,3/1/2021,101.690002,0.013264934,0.00099388,0.000523931,98.70229013410498,97.11800949217107,93.23564552604113
292,3/2/2021,102.519997,0.008128883,0.000990673,0.000549976,100.02540890835942,98.4224216348304,94.47812739753377
293,3/3/2021,100.370003,-0.021194485,0.0009889,0.000475762,100.85600712137233,99.2419446750234,95.30622654043927
294,3/4/2021,98.239998,-0.021449944,0.000987166,0.000401185,98.72355678286098,97.14469646773085,93.28029022218337
295,3/5/2021,102.849998,0.045858153,0.000990801,0.000555277,96.62309897881006,95.08084300261685,91.28290370155867
296,3/8/2021,106.57,0.03553045,0.000991572,0.000673436,101.17871947715606,99.56322194751858,95.61489293774612
297,3/9/2021,105.82,-0.007062509,0.000988434,0.000647389,104.84760320306583,103.16394780239317,99.05627395328395
298,3/10/2021,108.150002,0.021779633,0.000986611,0.000718303,104.10454617333247,102.44954949704275,98.371985801194
299,3/11/2021,108.580002,0.003968076,0.000983347,0.000729171,106.40143341645332,104.70443166727152,100.546896419541
300,3/12/2021,110.989998,0.021952842,0.000981565,0.000799917,106.83311430373132,105.13407810591832,100.94812439328037
301,3/15/2021,113.919998,0.026056341,0.000980416,0.000883825,109.2113300725025,107.47840014114142,103.22372575377129
302,3/16/2021,113.449997,-0.004134245,0.000977253,0.000867209,112.10678676206766,110.32977166560607,105.96495859245051
303,3/17/2021,112.25,-0.010633658,0.000974463,0.000829253,111.6545320176239,109.87701149153482,105.535139137531
304,3/18/2021,113.379997,0.010016456,0.000971534,0.000859474,110.46607298928079,108.71334302789917,104.42490488583698
305,3/19/2021,118.190002,0.041548534,0.000973759,0.00099288,111.58867100437628,109.818509732891,105.48256538692611
306,3/22/2021,120.959999,0.023166388,0.000972179,0.001065343,116.33453555498227,114.4958995216215,109.97991934122355
307,3/23/2021,118.809998,-0.017934343,0.000970184,0.001003455,119.06741296162373,117.17880905623825,112.57304528443605
308,3/24/2021,114.32,-0.038524028,0.00097209,0.000875119,116.94085462927104,115.0932093786957,110.55287051028932
309,3/25/2021,116.18,0.016139179,0.000969696,0.000924517,112.50336847136663,110.72397298243455,106.37877766854913
310,3/26/2021,119.260002,0.026165288,0.000968616,0.001005939,114.34284957599324,112.5336296044776,108.09931692553498
311,3/29/2021,114.800003,-0.03811449,0.000970407,0.00088015,117.3937630631205,115.54111285009658,110.98084250417395
312,3/30/2021,115.720001,0.007981979,0.000967458,0.000902912,112.98386729641489,111.19983706781763,106.82252063385354
313,3/31/2021,114.809998,-0.007894918,0.000964613,0.000874804,113.89618754221488,112.09363224259766,107.67669580203625
314,4/1/2021,115.760002,0.008240529,0.000961714,0.000898262,113.00167729886581,111.21967278202516,106.85813089700052
315,4/5/2021,117.989998,0.019080759,0.000959707,0.000955984,113.93727022636844,112.14479717753417,107.75093332707758
316,4/6/2021,120.739998,0.023039599,0.000958208,0.001025869,116.1496553222102,114.32290187446085,109.85583389939326
317,4/7/2021,120.589996,-0.001243128,0.000955202,0.001018711,118.85430336078318,116.98194802851383,112.39830624823222
318,4/8/2021,119.620003,-0.008076252,0.000952457,0.00099011,118.72008942302976,116.860575438812,112.28735756894483
319,4/9/2021,122.480003,0.023627699,0.000951073,0.001061075,117.75996471217633,115.91683676442958,111.3823160445136
320,4/12/2021,121.559998,-0.007539824,0.000948331,0.001034197,120.58885122044876,118.69038936844714,114.07122011678068
321,4/13/2021,120.82,-0.006106117,0.000945535,0.001011953,119.67698846041101,117.80408987592516,113.20522912331357
322,4/14/2021,120.169998,-0.005394444,0.000942726,0.000992057,118.94928833387765,117.09222548016507,112.55467625625143
323,4/15/2021,119.300003,-0.007266036,0.000940018,0.00096649,118.31195607174355,116.4641117619679,111.93885050215498
324,4/16/2021,119.870003,0.004766493,0.000937161,0.000978219,117.4517484530554,115.61784512451231,111.14910372850969
325,4/19/2021,118.839996,-0.00862983,0.00093456,0.000948656,118.01978242028879,116.18225290568469,111.6652284559914
326,4/20/2021,118.449997,-0.003287112,0.000931748,0.000935662,116.99879893576009,115.18712572890352,110.75452892394424
327,4/21/2021,118.970001,0.004380464,0.000928935,0.000946197,116.62422905222996,114.81436774489437,110.38734006488914
328,4/22/2021,118.040001,-0.00784781,0.000926338,0.000919386,117.14262049226608,115.33240321830996,110.8525335057458
329,4/23/2021,117.739998,-0.002544772,0.000923559,0.000908857,116.22147934628737,114.43113195341923,110.02446735014726
330,4/26/2021,117.019997,-0.006133952,0.00092091,0.000887515,115.93342964291952,114.14413322476713,109.75223304875107
331,4/27/2021,118.349998,0.011301484,0.000918455,0.000918977,115.22702112012983,113.45146751634307,109.09934341660528
332,4/28/2021,117.190002,-0.009849753,0.000916036,0.000886541,116.53073036606241,114.73994618681358,110.33785276249684
333,4/29/2021,118.290001,0.009342679,0.0009135,0.000911935,115.39603860610461,113.62307503088486,109.2698243060186
334,4/30/2021,116.269997,-0.017224198,0.000911746,0.000857635,116.48894221810566,114.69917140132576,110.3169735088951
335,5/3/2021,117.470001,0.010267943,0.000909288,0.000885725,114.48862310497827,112.73091383642578,108.43047447455736
336,5/4/2021,117.730003,0.002210902,0.000906587,0.000889669,115.67834698392642,113.91510903471877,109.57210802580545
337,5/5/2021,116.379997,-0.011533219,0.000904354,0.000852806,115.93443379392968,114.1653933396389,109.81491788477489
338,5/6/2021,120.040001,0.030964355,0.000904353,0.000941894,114.60071175425739,112.84530817593792,108.554129234169
339,5/7/2021,122.339996,0.018978992,0.000902642,0.0009951,118.21795991871673,116.41403330762661,112.0113305090499
340,5/10/2021,125.790001,0.027809837,0.000902096,0.001073967,120.49043919439099,118.65361618197245,114.11852259798508
341,5/11/2021,121.669998,-0.033301412,0.000902905,0.00097316,123.89818237057581,122.00906570449573,117.37576793814179
342,5/12/2021,116.150002,-0.046429969,0.000906816,0.000834554,119.83384236087277,118.00261290517165,113.49838103080093
343,5/13/2021,119.0,0.024241017,0.000905765,0.000902795,114.37870026186324,112.62487103634933,108.32885593336758
344,5/14/2021,120.389999,0.011612972,0.000903465,0.000933929,117.18763405804856,115.39713652005476,111.00707473845843
345,5/17/2021,120.110001,-0.002328467,0.000900877,0.000924473,118.56229440584366,116.75219023450337,112.30884142352954
346,5/18/2021,116.919998,-0.026918075,0.000900507,0.000844003,118.28818772164709,116.48334510100781,112.0695436815753
347,5/19/2021,113.690002,-0.028014459,0.000900305,0.000760837,115.1421165204179,113.38881121373326,109.0714707960252
348,5/20/2021,114.519997,0.00727399,0.000897839,0.000779553,111.94783713094768,110.23320193692979,106.03591382899386
349,5/21/2021,114.93,0.003573793,0.000895289,0.00078756,112.77303452156768,111.05583378801492,106.8668484552137
350,5/24/2021,114.699997,-0.002003249,0.000892753,0.000779586,113.18331177709877,111.46437097495715,107.2443898103707
351,5/25/2021,114.419998,-0.002444127,0.000890239,0.000770401,112.95801751001844,111.24729882282156,107.05059489252254
352,5/26/2021,116.959999,0.021956116,0.000888982,0.000830588,112.68363601512736,110.97249213803259,106.7971414234425
353,5/27/2021,118.139999,0.010038366,0.000886703,0.000856672,115.19135705385115,113.44087805795917,109.16835944108078
354,5/28/2021,116.239998,-0.016213351,0.000885019,0.000808452,116.3465667148448,114.58881877914239,110.27039840430015
355,6/1/2021,114.900002,-0.0115948,0.000882958,0.000773513,114.48717872383621,112.74701576990941,108.52783869399309
356,6/2/2021,118.349998,0.029584117,0.000882803,0.000854442,113.16000073095118,111.45601505341288,107.25544812014955
357,6/3/2021,115.559998,-0.023856461,0.000882036,0.000785224,116.57294213130697,114.80941216575678,110.49132291979474
358,6/4/2021,115.989998,0.003714105,0.000879596,0.000793405,113.81408219899028,112.09525208386493,107.90734843463862
359,6/7/2021,117.099998,0.00952429,0.000877357,0.000817725,114.23845674637528,112.51393284100743,108.29571201179466
360,6/8/2021,118.220001,0.00951905,0.00087513,0.000841895,115.33977104004585,113.59763052767477,109.3395359416495
361,6/9/2021,114.989998,-0.027702153,0.000874957,0.000762826,116.44469547241465,114.69439441521398,110.39551752421936
362,6/10/2021,112.540001,-0.021536428,0.000873909,0.000701226,113.25538756630716,111.54870542683973,107.35621754373813
363,6/11/2021,114.449997,0.016829297,0.000872217,0.000745656,110.83303235965904,109.16842779621544,105.1040872950568
364,6/14/2021,114.029999,-0.003676457,0.000869874,0.000733507,112.72073093844334,111.03426007609502,106.86632067547887
365,6/15/2021,113.260002,-0.006775485,0.000867645,0.000712935,112.3101544394453,110.62267196456364,106.46972675802776
366,6/16/2021,109.900002,-0.030115199,0.000867864,0.000628705,111.5510497073514,109.88283043114511,105.76639050737506
367,6/17/2021,109.5,-0.00364633,0.000865549,0.000617056,108.2302558428851,106.61405470526185,102.6393129881533
368,6/18/2021,107.629997,-0.017225158,0.000864059,0.000568572,107.83710634906333,106.22499442310946,102.28554169723408
369,6/21/2021,108.68,0.009708393,0.000861943,0.000593341,105.99981070121952,104.41746864366998,100.51602535483464
370,6/22/2021,111.040001,0.021482721,0.00086079,0.000649799,107.03878740464106,105.44501543742312,101.52095929166921
371,6/23/2021,111.25,0.001889415,0.000858474,0.00065314,109.36262713183736,107.73236981584806,103.73304982288113
372,6/24/2021,111.379997,0.00116783,0.000856167,0.000654524,109.5839872005293,107.94837331621798,103.94648855488646
373,6/25/2021,113.050003,0.014882474,0.000854413,0.000692668,109.71750079488974,108.07994299739873,104.06722421008874
374,6/28/2021,114.830002,0.015622566,0.000852723,0.000732588,111.36700822707859,109.71083577535465,105.6637577666602
375,6/29/2021,114.970001,0.001218442,0.00085045,0.000733883,113.1166430267648,111.43701161543696,107.31367170086229
376,6/30/2021,114.980003,8.7e-05,0.000848189,0.000732163,113.25710717562441,111.57928114884248,107.44272539821887
377,7/1/2021,116.370003,0.01201657,0.000846276,0.000762095,113.27704371281256,111.59500100845085,107.47231733313869
378,7/2/2021,115.650002,-0.00620639,0.000844165,0.00074366,114.64609324786099,112.9552299418949,108.81054595827959
379,7/6/2021,110.550003,-0.045100472,0.000847468,0.000622699,113.93348321884564,112.24667399108607,108.12032711981567
380,7/7/2021,109.75,-0.007262882,0.000845402,0.000601948,108.89762196220049,107.28667850463016,103.35281607586604
381,7/8/2021,108.160004,-0.014593403,0.000843787,0.000562065,108.09903436054047,106.50505238945303,102.58919610005549
382,7/9/2021,110.860001,0.024656504,0.000843094,0.000625139,106.54196532522326,104.95906246667512,101.09034773456587
383,7/12/2021,111.25,0.003511768,0.000840914,0.000632676,109.21040591109869,107.59213736686965,103.64327029818398
384,7/13/2021,109.870003,-0.012482045,0.000839171,0.000598523,109.59078390575021,107.97771036887812,103.99049178352458
385,7/14/2021,109.910004,0.000364009,0.000836992,0.000597914,108.22760024458688,106.63849087483243,102.72012768646432
386,7/15/2021,112.0,0.018836986,0.000835683,0.000645166,108.27346243033006,106.67786118087187,102.76567781625383
387,7/16/2021,110.589996,-0.012669238,0.00083398,0.000610761,110.3429764778479,108.71925337169027,104.73590746591664
388,7/19/2021,108.480003,-0.019263781,0.000832846,0.000559538,108.94780335916616,107.35415890181235,103.3984585751313
389,7/20/2021,110.610001,0.019444658,0.00083162,0.000608086,106.86930829999572,105.29871077634986,101.4398076351635
390,7/21/2021,110.779999,0.001535734,0.00082949,0.000610465,108.9692933544409,107.37332185371291,103.45734302280692
391,7/22/2021,109.980003,-0.007247685,0.000827526,0.000590367,109.1441526508291,107.54813277002292,103.61403583679967
392,7/23/2021,113.279999,0.029564063,0.000827551,0.00066428,108.35622537493208,106.76541132875012,102.89322570557304
393,7/26/2021,114.830002,0.01359017,0.000825869,0.00069717,111.60891596853378,109.97755259353575,105.97166795103779
394,7/27/2021,114.360001,-0.004101415,0.000823831,0.000684991,113.14641104147125,111.49092023090402,107.43621100339625
395,7/28/2021,113.059998,-0.011432743,0.000822116,0.000654313,112.68407571552544,111.03483409346842,107.00357449088858
396,7/29/2021,114.260002,0.010557937,0.000820287,0.000679322,111.4052726693024,109.77995156580556,105.80136599619073
397,7/30/2021,112.349998,-0.01685759,0.000818994,0.000635149,112.58680130075452,110.94974166134809,106.95296305357039
398,8/2/2021,112.489998,0.00124533,0.000816937,0.000636682,110.7089430504142,109.10138172997632,105.1556436177477
399,8/3/2021,114.650002,0.019019716,0.000815734,0.000682755,110.8473495560115,109.2321268519076,105.2691696082159
400,8/4/2021,113.269997,-0.012109704,0.000814103,0.000650773,112.97137547084448,111.32985780155698,107.31451936297155
401,8/5/2021,115.370003,0.018370058,0.000812854,0.000694961,111.61432891571575,109.99337257150222,106.0163358056404
402,8/6/2021,114.839996,-0.004604561,0.000810902,0.000681778,113.69022765345389,112.04011867787676,107.97842028008748
403,8/9/2021,112.540001,-0.020231098,0.000809972,0.000629885,113.17174735755711,111.53526532282186,107.51896577808598
404,8/10/2021,115.019997,0.021797277,0.000809074,0.00068228,110.8941608478777,109.29649465492395,105.35621350403892
405,8/11/2021,118.059998,0.026086953,0.000808665,0.000745007,113.34804205690894,111.71224463062194,107.67956057674608
406,8/12/2021,118.129997,0.000592735,0.000806674,0.000744632,116.34721666488426,114.66313417469571,110.53462845287841
407,8/13/2021,113.779999,-0.037518937,0.00080828,0.000650619,116.42453344723248,114.74304815620768,110.63917786660927
408,8/16/2021,115.360001,0.013790932,0.000806721,0.000682825,112.12102856093003,110.50275670644348,106.51426653672313
409,8/17/2021,110.75,-0.040782273,0.000808942,0.000581444,113.68238414880834,112.03654267770634,108.01372075718108
410,8/18/2021,110.099998,-0.005886383,0.000807071,0.000565668,109.13106447870528,107.55034392831992,103.69483472346006
411,8/19/2021,109.760002,-0.003092843,0.00080514,0.000556767,108.48447161687889,106.91761468718718,103.06871085298438
412,8/20/2021,112.629997,0.025811901,0.00080473,0.000618066,108.15372901065179,106.59275495235032,102.75905957177662
413,8/23/2021,112.160004,-0.004181624,0.000802837,0.000606444,110.99875136524005,109.38817563538402,105.44807000462882
414,8/24/2021,121.489998,0.079905479,0.000816051,0.000797988,110.52862561348073,108.93763912696569,105.01481746528309
415,8/25/2021,121.889999,0.003287052,0.000814099,0.000803986,119.72803077204681,117.9930919381773,113.72788714099313
416,8/26/2021,118.089996,-0.031671979,0.000814671,0.000725918,120.13230966560965,118.38820460060009,114.13775956732704
417,8/27/2021,117.5,-0.005008678,0.000812796,0.000712166,116.37335970735327,114.67729406778919,110.5270119908901
418,8/30/2021,118.349998,0.007207985,0.000810953,0.000727707,115.78698607646119,114.10840822890371,109.96825588816705
419,8/31/2021,116.510002,-0.015669196,0.000809657,0.000688573,116.63302480635103,114.94658133484323,110.81376647929439
420,9/1/2021,116.779999,0.002314691,0.000807736,0.000692445,114.82148592958801,113.1621326056953,109.06764468415108
421,9/2/2021,116.260002,-0.004462735,0.00080588,0.0006802,115.08821062557844,113.41842931995382,109.36068939150066
422,9/3/2021,114.019997,-0.019455234,0.000804929,0.000632485,114.57604596891231,112.91892049921692,108.8536473744923
423,9/7/2021,111.5,-0.022349254,0.000804272,0.000578155,112.36786680308542,110.7456276722421,106.76327244717044
424,9/8/2021,110.989998,-0.004584502,0.000802438,0.000565979,109.8625211866236,108.28195416551326,104.39439262276763
425,9/9/2021,112.389999,0.012534867,0.000800886,0.000594141,109.36770189379544,107.79285866320845,103.92266564811982
426,9/10/2021,111.349998,-0.009296581,0.000799235,0.000570923,110.75697230394617,109.15694035971966,105.25279220355941
427,9/13/2021,112.07,0.0064453,0.000797444,0.000584681,109.73397993658739,108.15827013601832,104.295925741929
428,9/14/2021,110.169998,-0.017099067,0.000796309,0.000543364,110.44406681390964,108.86050739093034,104.97549892351415
429,9/15/2021,109.269997,-0.008202753,0.000794631,0.000522976,108.56342239056079,107.00111005380656,103.17005989710398
430,9/16/2021,109.559998,0.00265047,0.000792794,0.000527924,107.68110489305316,106.14135260765983,102.33547200004432
431,9/17/2021,109.620003,0.000547541,0.000790954,0.00052797,107.96980605329098,106.43254640825188,102.63895524731333
432,9/20/2021,106.669998,-0.027279929,0.000790909,0.000463599,108.03513287086584,106.48939163174272,102.6857790265452
433,9/21/2021,106.889999,0.002060321,0.000789088,0.000467287,105.11838681806333,103.61309409489576,99.93279205160387
434,9/22/2021,106.800003,-0.000842304,0.000787274,0.00046427,105.33564668342214,103.83212398061225,100.13193219998453
435,9/23/2021,106.169998,-0.00591639,0.000785558,0.000449601,105.24108434029827,103.7380657911475,100.05842829426817
436,9/24/2021,104.739998,-0.013560494,0.000784205,0.000417468,104.62694773454137,103.13442963379904,99.48061047321646
437,9/27/2021,110.18,0.050634322,0.000788168,0.000532381,103.21279599993018,101.74073955365935,98.150061046922
438,9/28/2021,109.389999,-0.007195923,0.000786505,0.000514736,108.58673920925028,107.03541338835197,103.20856323707865
439,9/29/2021,109.43,0.000365606,0.000784713,0.000514397,107.81315698051563,106.26695269772043,102.48227317390104
440,9/30/2021,105.709999,-0.034585589,0.000785723,0.000434624,107.84136542475022,106.3066577546486,102.5471760055667
441,10/1/2021,105.309998,-0.003791124,0.000783982,0.000425042,104.16805585049634,102.68067598988557,99.0392077362947
442,10/4/2021,105.489998,0.00170778,0.000782212,0.000427944,103.77655985786515,102.29588526489361,98.67800253811937
443,10/5/2021,106.370003,0.008307468,0.000780586,0.000445731,103.9644641371008,102.4897077988246,98.86538783558815
444,10/6/2021,105.769997,-0.005656713,0.000778912,0.000431986,104.83356774301194,103.33972603920226,99.69427385176823
445,10/7/2021,107.589996,0.017060772,0.000777781,0.000469354,104.23715980107183,102.75205831821103,99.11465515521066
446,10/8/2021,107.25,-0.003165112,0.000776067,0.000461205,106.0393346856419,104.53620869542887,100.85078195027607
447,10/11/2021,108.879997,0.015083773,0.000774808,0.000493918,105.70359954279179,104.20987736320268,100.51668241981697
448,10/12/2021,109.32,0.00403303,0.000773107,0.000501818,107.31801438708311,105.79515731505109,102.07260131902935
449,10/13/2021,110.779999,0.013266883,0.000771747,0.000530248,107.75643262087635,106.23347862055728,102.48516341375976
450,10/14/2021,112.660004,0.016828225,0.000770621,0.000566466,109.19250184103336,107.66005998581694,103.8549429732744
451,10/15/2021,113.639999,0.008661079,0.000769057,0.000584414,111.05304084606294,109.48496959155588,105.63518625631677
452,10/18/2021,115.610001,0.017186918,0.000767964,0.000621145,112.02209316975129,110.44577126003509,106.57249265922285
453,10/19/2021,113.940002,-0.014550455,0.000766776,0.000587653,113.96804517913334,112.36249334665801,108.42412383069542
454,10/20/2021,114.529999,0.005164777,0.000765133,0.000597735,112.32219271254942,110.73837246160507,106.85821899614717
455,10/21/2021,117.599998,0.02645223,0.000764917,0.000654558,112.90327129717461,111.31339306714037,107.39770438087848
456,10/22/2021,118.389999,0.006695233,0.00076332,0.000667805,115.93983218613212,114.30933666646231,110.30992375071858
457,10/25/2021,120.480003,0.017499538,0.000762268,0.000704636,116.71994309628745,115.08386031498404,111.05740579471586
458,10/26/2021,121.230003,0.006205804,0.000760669,0.000716648,118.7894161337287,117.12433168558776,113.01050862014627
459,10/27/2021,118.75,-0.02066915,0.000760006,0.000670055,119.52192709390687,117.85381106494462,113.7135231851391
460,10/28/2021,121.120003,0.019761372,0.000759145,0.000711558,117.08173377059528,115.4377250389333,111.40935294281296
461,10/29/2021,122.239998,0.009204495,0.000757654,0.000729981,119.4229846067876,117.75186734136548,113.63303427438855
462,11/1/2021,123.910004,0.013569219,0.00075637,0.000757772,120.5331493909357,118.85061274294992,114.69744180637223
463,11/2/2021,123.830002,-0.000645855,0.000754741,0.00075474,122.18272292405646,120.48113958816249,116.27744151555567
464,11/3/2021,125.099998,0.010203728,0.000753306,0.000775104,122.10355708137855,120.39218603905589,116.2231251613713
465,11/4/2021,128.610001,0.027671176,0.000753239,0.000832945,123.35726554998465,121.64409404478901,117.41171740990201
466,11/5/2021,129.070007,0.00357037,0.000751638,0.00083882,126.82876527836558,125.05782275327682,120.71352349528192
467,11/8/2021,130.089996,0.007871541,0.000750135,0.000853879,127.29309091166485,125.51859368194172,121.15379425985708
468,11/9/2021,132.940002,0.021671426,0.000749456,0.000898361,128.2899375855739,126.50350896982897,122.11404149975812
469,11/10/2021,131.25,-0.012794012,0.000748257,0.000869166,131.1155750454066,129.28931185131,124.82756112393805
470,11/11/2021,132.899994,0.012493019,0.000746951,0.000893898,129.44658922962032,127.6480374289054,123.220819285161
471,11/12/2021,135.630005,0.020333706,0.000746166,0.000935171,131.07385919203188,129.26069664835802,124.79312293944426
472,11/15/2021,132.360001,-0.024405136,0.000745943,0.000881484,133.77321449622863,131.91758122221285,127.33812250888319
473,11/16/2021,134.929993,0.019230583,0.000745076,0.000920277,130.54635003179663,128.73847107298047,124.26613404184238
474,11/17/2021,132.860001,-0.015460124,0.000744069,0.000885719,133.09059002716953,131.23933103516023,126.68300854759212
475,11/18/2021,135.610001,0.020487177,0.00074331,0.000926986,131.05131365921676,129.22557247221175,124.76925798669205
476,11/19/2021,136.130005,0.003827222,0.000741766,0.000933079,133.76029066397328,131.90544635802306,127.35165411921172
477,11/22/2021,138.0,0.013643337,0.000740549,0.000959725,134.27657028270283,132.4200951657362,127.8546981164568
478,11/23/2021,121.010002,-0.131380482,0.000775563,0.000682862,136.13172861143204,134.25125355248886,129.63226167323103
479,11/24/2021,116.690002,-0.03635234,0.000776801,0.000605545,119.2898401774735,117.60069438752329,113.45083431360081
480,11/26/2021,114.769997,-0.016590763,0.000775798,0.000569719,115.01752048378232,113.38419379126636,109.380101812568
481,11/29/2021,110.949997,-0.033850477,0.000776643,0.000498159,113.12779891606648,111.52378836368052,107.6037641228988
482,11/30/2021,106.860001,-0.037560046,0.00077803,0.0004192,109.35058880227973,107.793943346016,104.00216092092225
483,12/1/2021,102.25,-0.044098781,0.000780514,0.000327031,105.31230940934105,103.81632300538554,100.14013223296466
484,12/2/2021,103.919998,0.016200558,0.000779421,0.000359827,100.75522757765398,99.32291315737368,95.78710154081163
485,12/3/2021,105.870003,0.018590602,0.000778498,0.000397416,102.40948072961547,100.95663962266266,97.40432059478793
486,12/6/2021,104.660004,-0.011494916,0.000777187,0.000372947,104.33443869718218,102.85505445190853,99.21535326941198
487,12/7/2021,106.68,0.01911666,0.000776311,0.000411435,103.13861519706222,101.6808581385136,98.0971822868504
488,12/8/2021,106.93,0.002340715,0.000774727,0.000415388,105.13421500049417,103.6505984458274,99.99872704985466
489,12/9/2021,104.379997,-0.024136357,0.000774373,0.00036518,105.3819458228493,103.8871475579409,100.21583969120042
490,12/10/2021,103.82,-0.005379427,0.00077286,0.000353456,102.86578577285155,101.41323349187176,97.83593826170689
491,12/13/2021,100.239998,-0.03509134,0.00077384,0.000281267,102.31775072483126,100.86317911380772,97.32026439393337
492,12/14/2021,101.370003,0.011209928,0.000772509,0.00030348,98.78506461219752,97.38878797279588,93.9503881905461
493,12/15/2021,102.489998,0.010987994,0.000771173,0.000325153,99.89394345733298,98.4767204043506,95.00766994329483
494,12/16/2021,100.220001,-0.022397434,0.000770655,0.000279155,101.00096402117948,99.57703655339917,96.06558154799846
495,12/17/2021,100.029999,-0.001897649,0.000769108,0.000274758,98.76083262837572,97.365556985451,93.94049907119178
496,12/20/2021,95.769997,-0.043520679,0.000771416,0.000186461,98.57994303924146,97.1884187251726,93.76855782679337
497,12/21/2021,97.480003,0.017697807,0.00077048,0.000221695,94.36767215325266,93.03695055562687,89.75218311969158
498,12/22/2021,97.370003,-0.001129074,0.000768937,0.000218982,96.05298998201688,94.69982665170484,91.36407998897519
499,12/23/2021,98.080002,0.007265307,0.000767495,0.000233103,95.9443553978591,94.5915994347314,91.25171595927912
500,12/27/2021,99.080002,0.010144132,0.000766156,0.000252925,96.64810932541222,95.28421104869356,91.9425749941184
501,12/28/2021,99.519997,0.004430974,0.000764661,0.000261265,97.63962147363284,96.26464648639005,92.88632574383868
502,12/29/2021,100.860001,0.013374828,0.00076348,0.000287387,98.07908243947297,96.70083908959269,93.32134657256458
503,12/30/2021,101.550003,0.006817891,0.000762047,0.00030037,99.40667759487427,98.01086423764347,94.58208097109367
504,12/31/2021,101.599998,0.000492198,0.000760535,0.000300751,100.0846182652592,98.67875600734385,95.22154830642057
505,1/3/2022,102.120003,0.005105106,0.000759075,0.000310265,100.13358816735082,98.73309788482676,95.28990980827865
506,1/4/2022,105.139999,0.029144164,0.000759214,0.000367249,100.64358891339077,99.23615901924295,95.76501430941069
507,1/5/2022,103.0,-0.020563798,0.000758579,0.000325965,103.63676700732177,102.18371351381259,98.62093918749723
508,1/6/2022,102.879997,-0.001165757,0.00075709,0.000323028,101.51596952451602,100.09928317703039,96.59487729766614
509,1/7/2022,102.5,-0.003700433,0.000755635,0.000315123,101.39360581960298,99.97726785549659,96.50593496719475
510,1/10/2022,102.75,0.002436055,0.000754162,0.000319282,101.02888790805764,99.61087173576068,96.14988495132543
511,1/11/2022,104.089996,0.012957018,0.000752998,0.000344013,101.27742346114212,99.85711464703066,96.3848541880501
512,1/12/2022,102.68,-0.013638515,0.000751908,0.000316704,102.59781519986885,101.16413467978924,97.6449420070229
513,1/13/2022,102.599998,-0.000779443,0.000750445,0.000314567,101.2026711977902,99.79486831609874,96.32029973607666
