,Date,META,PDR,VAR,AVG,VAR70,VAR85,VAR99
268,1/26/2021,282.049988,0.014427197,0.000818858,0.001104571,274.03772202721086,270.05159148808167,260.3067134024975
269,1/27/2021,272.140015,-0.035767623,0.00082085,0.000967499,278.04461384346274,273.9923282645768,264.0375209443966
270,1/28/2021,265.0,-0.026586869,0.000820611,0.000865446,268.2459986649122,264.32545810734865,254.7363029257162
271,1/29/2021,258.329987,-0.025492039,0.000820137,0.000768186,261.16030466965907,257.3752825399926,248.06199713861528
272,2/1/2021,262.01001,0.014144922,0.000817777,0.000817365,254.57442396302486,250.86655995276524,241.74542652993648
273,2/2/2021,267.079987,0.019165481,0.00081601,0.000884574,258.20999611264307,254.4508343839216,245.26061477322162
274,2/3/2021,266.649994,-0.001611276,0.000813055,0.000875466,263.23993175672723,259.3947369188422,250.02873896297245
275,2/4/2021,266.48999,-0.000600233,0.000810106,0.000870099,262.8076629452506,259.00274131945093,249.68093679894474
276,2/5/2021,268.100006,0.006023386,0.000807267,0.000888771,262.66916377881773,258.85931225530805,249.578393911599
277,2/8/2021,266.579987,-0.00568573,0.000804508,0.000865036,264.24834996022514,260.44156719916,251.0481462974774
278,2/9/2021,269.450012,0.010708552,0.000801961,0.000900444,262.7650518500541,258.9524969910161,249.66828940740913
279,2/10/2021,271.869995,0.008941104,0.000799318,0.000929264,265.60713155794986,261.7784198280433,252.39776137700778
280,2/11/2021,270.390015,-0.005458576,0.000796608,0.00090645,268.01486890628905,264.17977537288095,254.68244283119813
281,2/12/2021,270.5,0.000406682,0.000793774,0.000904672,266.5705475930747,262.7539357041022,253.3008733240641
282,2/16/2021,273.970001,0.012746517,0.000791455,0.000946664,266.6517256247327,262.8335624572984,253.4855919524616
283,2/17/2021,273.570007,-0.001461059,0.000788679,0.000938156,270.09983366650897,266.22982317153037,256.7204227811226
284,2/18/2021,269.390015,-0.015397357,0.000786838,0.000880637,269.71162846485754,265.862887017343,256.40363839026577
285,2/19/2021,261.559998,-0.029496504,0.000787304,0.00077405,265.58200018032716,261.81101515794444,252.50679224094566
286,2/22/2021,260.329987,-0.004713688,0.000784656,0.000754862,257.837851419508,254.15234641964545,245.16842850442518
287,2/23/2021,265.859985,0.021019791,0.000783348,0.000825472,256.64248258104647,252.99071029888356,244.06121217349678
288,2/24/2021,264.309998,-0.005847149,0.000780782,0.000802303,262.0935374962822,258.37378445718866,249.23507919906632
289,2/25/2021,254.690002,-0.037075522,0.000783027,0.000671238,260.5763134788583,256.8627009574944,247.80051034462443
290,2/26/2021,257.619995,0.011438484,0.000780726,0.000708366,251.05148171593828,247.4711554582748,238.71269931742376
291,3/1/2021,264.910004,0.027904549,0.000780576,0.000801824,253.94304071838263,250.33288986251685,241.4902001327516
292,3/2/2021,259.0,-0.022562099,0.000779766,0.000721811,261.1665567321644,257.45050141092014,248.38840209545802
293,3/3/2021,255.410004,-0.013957949,0.000777837,0.000671709,255.32938807054964,251.7030593452472,242.76432212687897
294,3/4/2021,257.640015,0.008693207,0.00077541,0.000698993,251.76841376614644,248.18537154501,239.46082626834067
295,3/5/2021,264.279999,0.025445823,0.00077485,0.000782881,253.98761798386784,250.3940143742731,241.5598854393736
296,3/8/2021,255.309998,-0.034530658,0.000776431,0.000663578,260.5530203777718,256.8644642288097,247.78586389130174
297,3/9/2021,265.73999,0.040039864,0.00077902,0.000796158,251.67179690178068,248.12090916985466,239.3890793589672
298,3/10/2021,264.899994,-0.003165976,0.000776458,0.000782862,261.9878948125248,258.27099389217,249.1298225985129
299,3/11/2021,273.880005,0.033337699,0.000777394,0.000891742,261.1665858293015,257.46498639662343,248.3933601268674
300,3/12/2021,268.399994,-0.02021169,0.000776282,0.000821397,270.0396518544971,266.18540047362046,256.8155990611314
301,3/15/2021,273.75,0.019736898,0.000774888,0.000884239,264.6204115347501,260.8713538370786,251.6910163298522
302,3/16/2021,279.279999,0.019999578,0.000773528,0.000947535,269.9077267490658,266.0910365558144,256.72091996626847
303,3/17/2021,284.01001,0.016794625,0.000771801,0.000999835,275.39100571529866,271.5149531480752,261.890081732827
304,3/18/2021,278.619995,-0.019160656,0.000770595,0.000933518,280.0621833161603,276.1039186252711,266.44160572794885
305,3/19/2021,290.109985,0.040411281,0.000773161,0.001062953,274.74963500801,270.8703210880634,261.3447484417612
306,3/22/2021,293.540009,0.011753837,0.000771007,0.001097891,286.09285046889306,282.04914611407736,272.1551196707022
307,3/23/2021,290.630005,-0.009962949,0.000768893,0.001061862,289.50774130156213,285.44073694374094,275.4165828647537
308,3/24/2021,282.140015,-0.029647543,0.000769448,0.000962156,286.6510399021683,282.6026826299556,272.6266095906867
309,3/25/2021,278.73999,-0.012124043,0.000767511,0.000919806,278.23392242233143,274.3218849440519,264.68659912347636
310,3/26/2021,283.019989,0.015238116,0.000765694,0.000965994,274.85723529299236,270.98416580987504,261.4716280069989
311,3/29/2021,290.820007,0.027187015,0.000765436,0.001050306,279.0972493973542,275.1689277591379,265.4966766271909
312,3/30/2021,288.0,-0.009744063,0.000763355,0.001015709,286.81689121978496,282.7733549841814,272.8483454734368
313,3/31/2021,294.529999,0.022420382,0.000762375,0.001084094,284.040846192863,280.06389180823516,270.25755518020736
314,4/1/2021,298.660004,0.013924954,0.00076047,0.001124989,290.50423940327323,286.4217952112007,276.4525330091685
315,4/5/2021,308.910004,0.033744169,0.000761423,0.001228542,294.5742210986082,290.44545655748476,280.28526859750184
316,4/6/2021,306.26001,-0.008615538,0.000759319,0.00119739,304.7267206777593,300.45153835075115,289.9875594385607
317,4/7/2021,313.089996,0.022056229,0.000758292,0.00126319,302.1092377644195,297.8704542225806,287.44679374864114
318,4/8/2021,313.019989,-0.000223625,0.000755915,0.001258515,308.8629777017687,304.52967874103604,293.8951503233064
319,4/9/2021,312.459991,-0.001790619,0.000753574,0.001248956,308.820992740695,304.49279514764936,293.9140496406706
320,4/12/2021,311.540009,-0.002948662,0.000751274,0.001235839,308.2768418581101,303.9817528388256,293.40596810383556
321,4/13/2021,309.76001,-0.005729933,0.000749084,0.001214139,307.3701219576458,303.09861685667056,292.5293355502664
322,4/14/2021,302.820007,-0.022659244,0.000748522,0.001139998,305.5906535673596,301.33135839112015,290.90812299916
323,4/15/2021,307.820007,0.016376627,0.000746922,0.00118717,298.7295490138898,294.5789843906825,284.3453489319277
324,4/16/2021,306.179993,-0.005342078,0.000744747,0.001167018,303.6756109812971,299.4553901814239,289.08788284079714
325,4/19/2021,302.23999,-0.012951771,0.000743067,0.001123575,302.0898637009187,297.90209533564945,287.59512779877355
326,4/20/2021,302.649994,0.001355632,0.000740788,0.001124287,298.182149969654,294.0487238793994,283.90374032252606
327,4/21/2021,301.470001,-0.00390649,0.0007386,0.001108903,298.59093732110915,294.4633899153312,284.3084371535138
328,4/22/2021,296.519989,-0.016555879,0.000737297,0.001055047,297.4419108134321,293.3284507402454,283.2459329221962
329,4/23/2021,301.130005,0.015427449,0.000735681,0.001098732,292.53201671724725,288.4890102149572,278.5780183928887
330,4/26/2021,303.040009,0.006322758,0.000733535,0.001114562,297.0903484820983,293.0003158247907,282.94386278062797
331,4/27/2021,303.570007,0.00174741,0.00073132,0.001116474,298.98731060296006,294.8672905419543,284.73931386601043
332,4/28/2021,307.100006,0.011561198,0.000729445,0.001147934,299.52673403624124,295.42205023195953,285.28852255865087
333,4/29/2021,329.51001,0.070433286,0.000741627,0.001355998,303.0230191248352,298.85585656463707,288.6746730604001
334,4/30/2021,325.079987,-0.013535467,0.000740068,0.001311413,325.1732302721199,320.6731220592883,309.5713357713786
335,5/3/2021,322.579987,-0.007720139,0.000738102,0.001284453,320.79049167964837,316.33148684171107,305.3795328257558
336,5/4/2021,318.359985,-0.013168356,0.000736525,0.001241439,318.3011026159373,313.9258418416251,303.11673490029546
337,5/5/2021,315.019989,-0.010546677,0.00073475,0.001206459,314.1449776548006,309.8079914216855,299.1379278078313
338,5/6/2021,320.019989,0.015747366,0.0007332,0.00124948,310.8309576905457,306.5363717885856,296.0184223375199
339,5/7/2021,319.079987,-0.002941645,0.000731089,0.001237116,315.7913238160112,311.47242134405343,300.73038957207854
340,5/10/2021,305.970001,-0.041954753,0.00073441,0.001110081,314.86084831026864,310.5201721684382,299.8673233093373
341,5/11/2021,306.529999,0.001828565,0.000732257,0.001112188,301.8740741373729,297.70917147415236,287.50295457495395
342,5/12/2021,302.549988,-0.013069113,0.000730703,0.001070723,302.4331406980171,298.2425472614046,288.0054922048891
343,5/13/2021,305.26001,0.008917392,0.000728751,0.001093599,298.51078335748673,294.4020275872902,284.3624259442938
344,5/14/2021,315.940002,0.034388423,0.000729846,0.001190387,301.19232237407005,297.05048201370414,286.87252377890724
345,5/17/2021,315.459991,-0.001520466,0.000727752,0.001182529,311.76383086879315,307.47879018689395,296.9270612422171
346,5/18/2021,309.959991,-0.017588635,0.000726664,0.001128277,311.2853075261325,307.01298863572845,296.51442630384713
347,5/19/2021,313.589996,0.01164316,0.000724887,0.001158579,305.82831847731114,301.63271934166795,291.315639479987
348,5/20/2021,318.609985,0.01588135,0.000723425,0.001200886,309.44056705698245,305.19189309339305,294.76582714848485
349,5/21/2021,316.230011,-0.007497906,0.000721569,0.001175961,314.4117928197991,310.10401802874065,299.51900076288865
350,5/24/2021,324.630005,0.026216256,0.000721293,0.001247505,312.07231947263233,307.8057007292752,297.3431409843457
351,5/25/2021,327.790009,0.009687099,0.000719441,0.001271549,320.3742512531862,316.00536141388795,305.2658114288622
352,5/26/2021,327.660004,-0.000396689,0.000717405,0.00126681,323.4955543597155,319.0887964329779,308.2640880517162
353,5/27/2021,332.75,0.01541496,0.000715938,0.00130689,323.3780170969469,318.9798812081927,308.15659309091956
354,5/28/2021,328.730011,-0.012154679,0.000714426,0.001268863,328.4447714119152,323.96695613730947,312.9436786153013
355,6/1/2021,329.130005,0.001216046,0.000712414,0.001268714,324.4562092099853,320.0544589353974,309.22669340005973
356,6/2/2021,329.149994,6.07e-05,0.000710416,0.001265321,324.85079691222785,320.45436293003075,309.61153810794247
357,6/3/2021,326.040009,-0.009493455,0.00070875,0.001235184,324.88304488711935,320.4705109064686,309.6734686766564
358,6/4/2021,330.350006,0.013132616,0.000707164,0.001268417,321.8003306195299,317.4531599736474,306.73004987371
359,6/7/2021,336.579987,0.018683107,0.000706037,0.001316926,326.0734294511404,321.67355742944596,310.7483756068598
360,6/8/2021,333.679993,-0.008653395,0.000704351,0.001289231,332.2344667594786,327.74643992275196,316.62299142966225
361,6/9/2021,330.25,-0.010332486,0.000702773,0.001257038,329.3762193525094,324.9313234325658,314.00155956544097
362,6/10/2021,332.459991,0.006669582,0.000700912,0.001271989,325.9626409378548,321.59107522970277,310.79202833797086
363,6/11/2021,331.26001,-0.003615929,0.000699047,0.001258524,328.1806661474647,323.7377635517384,312.89195265228466
364,6/14/2021,336.769989,0.016496576,0.000697763,0.001300387,326.9944485802542,322.60520166778866,311.79597320021963
365,6/15/2021,336.75,-5.94e-05,0.000695856,0.001296662,332.4497355265166,327.9792838678959,316.98737781412484
366,6/16/2021,331.079987,-0.016980817,0.000694865,0.001246723,332.437871101606,327.96625073617764,316.9980168146565
367,6/17/2021,336.51001,0.016267897,0.000693585,0.001287653,326.82538550991444,322.44328734095507,311.6996692172626
368,6/18/2021,329.660004,-0.020566064,0.000692995,0.001228268,332.18970592564904,327.7346392994357,316.7910337853403
369,6/21/2021,332.290009,0.007946276,0.000691239,0.001246474,325.4335810579902,321.09019823230466,310.35017891249254
370,6/22/2021,339.029999,0.020080487,0.000690326,0.001297376,328.03575169037657,323.63671955564064,312.88641405350234
371,6/23/2021,340.589996,0.0045908,0.000688495,0.001306253,334.70098004561993,330.2167696805848,319.24226238677414
372,6/24/2021,343.179993,0.007575674,0.000686749,0.001323107,336.26391944536584,331.7760573637756,320.74671790916807
373,6/25/2021,341.369995,-0.005288152,0.000685025,0.001305382,338.8149406308437,334.3226924021461,323.21384486853594
374,6/28/2021,355.640015,0.040952107,0.000687385,0.001411389,337.06042884280504,332.5644575882341,321.57891011128413
375,6/29/2021,351.890015,-0.010600356,0.000685936,0.001379358,351.1572039063356,346.4831837652075,334.96819179596395
376,6/30/2021,347.709991,-0.011949896,0.000684583,0.001343908,347.4392119392603,342.81935715617334,331.4579580432914
377,7/1/2021,354.390015,0.019029271,0.000683594,0.001390819,343.32360308572305,338.73270521052854,327.4599296277506
378,7/2/2021,354.700012,0.000874352,0.000681787,0.001389452,349.94861847074753,345.3034009701023,333.85730163053086
379,7/6/2021,352.779999,-0.005427765,0.00068011,0.001371465,350.2728742880166,345.60421471383324,334.1415918741766
380,7/7/2021,350.48999,-0.006512483,0.000678483,0.001350718,348.3667853148722,343.7425103104031,332.38259910404497
381,7/8/2021,345.649994,-0.013905462,0.000677312,0.001310675,346.08441780019916,341.50996199167037,330.22960481766006
382,7/9/2021,350.420013,0.013705787,0.00067594,0.001343123,341.30555927216426,336.77745139623863,325.6439229817817
383,7/12/2021,353.160004,0.007788751,0.000674283,0.001359953,346.0184654018564,341.45255962841617,330.142400879371
384,7/13/2021,352.089996,-0.00303441,0.000672578,0.001348509,348.73832550168305,344.14237546802815,332.82648821992143
385,7/14/2021,347.630005,-0.012748103,0.000671345,0.001311894,347.6789454776694,343.1010286469772,331.7726661859462
386,7/15/2021,344.459991,-0.009160763,0.00066989,0.001284763,343.27573733767963,338.74796355749055,327.5911903214289
387,7/16/2021,341.160004,-0.00962636,0.000668465,0.001256569,340.1188601648087,335.6563926503841,324.6648698302847
388,7/19/2021,336.950012,-0.012417,0.000667223,0.001221328,336.8698680130639,332.45724503423037,321.55962142842026
389,7/20/2021,341.660004,0.013881515,0.000665919,0.001253873,332.72707055362366,328.3656094928309,317.6081581436577
390,7/21/2021,346.230011,0.013287224,0.000664582,0.001284728,337.3549921816845,332.9286583009569,322.0040901331919
391,7/22/2021,351.190002,0.014224067,0.000663309,0.001317821,341.9078545795122,337.42659839077874,326.3865477578367
392,7/23/2021,369.790009,0.051607908,0.000668052,0.001446112,346.8063924037055,342.261322114257,331.1238202944818
393,7/26/2021,372.459991,0.007194324,0.000666436,0.001460739,365.2147244125408,360.437097118373,348.62967369526285
394,7/27/2021,367.809998,-0.01256313,0.000665243,0.001425145,367.87441912048854,363.0382466648433,351.142520487854
395,7/28/2021,373.279999,0.014762311,0.000664008,0.00145891,363.2865450702814,358.52950361498426,346.79690261916255
396,7/29/2021,358.320007,-0.040902344,0.000666851,0.001351937,368.6786460479303,363.8526500560616,351.92169534929064
397,7/30/2021,356.299988,-0.005653423,0.000665295,0.001334291,353.8725550598127,349.20838903112156,337.80990020263573
398,8/2/2021,351.950012,-0.012283885,0.000664088,0.001300075,351.85288602374806,347.2359715465332,335.8768777825923
399,8/3/2021,351.23999,-0.002019432,0.000662451,0.001291755,347.5663254458517,343.01202142385966,331.79690623525204
400,8/4/2021,358.920013,0.021629837,0.000661826,0.0013426,346.8772410400436,342.3219417471866,331.10660713372454
401,8/5/2021,362.970001,0.01122063,0.000660419,0.001367234,354.47263984410347,349.83857630434665,338.43378736557895
402,8/6/2021,363.51001,0.001486645,0.000658776,0.001367531,358.49148255452076,353.7884695323705,342.26227268203854
403,8/9/2021,361.609985,-0.005240593,0.000657249,0.001351134,358.9974723959381,354.31604028094307,342.7826991312881
404,8/10/2021,361.130005,-0.001328223,0.00065564,0.001344502,357.133925911473,352.49330080857635,341.00000410873236
405,8/11/2021,359.959991,-0.003245129,0.000654073,0.001333169,356.6718066321029,352.01646652767766,340.6397582754066
406,8/12/2021,362.649994,0.007445276,0.000652554,0.001348224,355.5328511099323,350.9096480853876,339.5019191188208
407,8/13/2021,363.179993,0.001460395,0.000650951,0.001348499,358.1702730465932,353.50887318060325,342.07567855922747
408,8/16/2021,366.559998,0.009263653,0.000649508,0.001367899,358.7234333832442,354.0687414541013,342.58036129746864
409,8/17/2021,358.450012,-0.022372999,0.000649295,0.001309853,362.06425859109254,357.37523965635074,345.8612639623472
410,8/18/2021,355.450012,-0.008404588,0.000647941,0.001286159,354.0390135708576,349.43727451310156,338.16066250340845
411,8/19/2021,355.119995,-0.00092888,0.000646376,0.00128077,351.0669032304277,346.50657375365523,335.32794011280487
412,8/20/2021,359.369995,0.011896738,0.00064508,0.001306537,350.7316573648267,346.1989390936696,335.03310742208095
413,8/23/2021,363.350006,0.011014089,0.000643746,0.001330042,354.9693537557095,350.3913112475817,339.0787175912698
414,8/24/2021,365.51001,0.005927092,0.000642242,0.001341146,358.9109535939919,354.28251308065506,342.8743642919039
415,8/25/2021,368.390015,0.007848534,0.000640796,0.001356826,361.054157830434,356.38625223259476,344.94940477166557
416,8/26/2021,364.380005,-0.010944907,0.000639619,0.001327255,363.9206113265219,359.2288205855629,347.7247863612837
417,8/27/2021,372.630005,0.022388691,0.000639146,0.001377762,359.9516268810854,355.3228014488369,343.9218861604771
418,8/30/2021,380.660004,0.021320615,0.000638566,0.001425472,368.12664982332944,363.3944346488645,351.71008384256425
419,8/31/2021,379.380005,-0.003368244,0.000637097,0.001414031,376.06517871649146,371.2420876004066,359.3275376121253
420,9/1/2021,382.049988,0.007013104,0.000635655,0.001427362,374.8033132075916,369.995794263142,358.1406498176408
421,9/2/2021,375.279999,-0.017879047,0.000635028,0.001381504,377.45947915934823,372.6189214310555,360.73498451409523
422,9/3/2021,376.26001,0.002608009,0.000633527,0.00138441,370.74593990875553,366.00088271268845,354.31994928755273
423,9/7/2021,382.179993,0.015611263,0.000632506,0.001418043,371.72498179573523,366.97240748510643,355.20580556301155
424,9/8/2021,377.570007,-0.012135683,0.000631447,0.001386077,377.601633659835,372.7667962854111,360.84071295914595
425,9/9/2021,378.0,0.001138195,0.000629961,0.001385494,373.0350117717937,368.25508984503847,356.46935733562367
426,9/10/2021,378.690002,0.001823738,0.000628483,0.001386522,373.4733951949422,368.68580259937374,356.9294330799761
427,9/13/2021,376.51001,-0.0057733,0.000627131,0.001369755,374.15195138852613,369.36598823475543,357.6545260843236
428,9/14/2021,376.529999,5.31e-05,0.00062567,0.001366678,372.0135838630027,367.2745852856383,355.53701802841806
429,9/15/2021,373.920013,-0.006955817,0.000624372,0.001347279,372.02420556106756,367.28924472098583,355.66162300174886
430,9/16/2021,373.059998,-0.002302646,0.000622951,0.00133879,369.428190814689,364.713931499177,353.1565172917178
431,9/17/2021,364.720001,-0.022609321,0.000622833,0.001283226,368.59378070514015,363.91140236600336,352.3899692307585
432,9/20/2021,355.700012,-0.025042226,0.000622992,0.001222288,360.3295219884373,355.7410159364361,344.52334924052514
433,9/21/2021,357.480011,0.004991735,0.000621586,0.001230993,351.37729219356993,346.9198016973553,335.9232879950545
434,9/22/2021,343.209991,-0.040736969,0.000624203,0.001134293,353.16190482685266,348.6832555220344,337.59672382293115
435,9/23/2021,345.959991,0.007980657,0.000622875,0.001150032,339.02002497282564,334.72468349634124,324.100270643119
436,9/24/2021,352.959991,0.020031575,0.000622263,0.001193338,341.7608599132649,337.39753935436494,326.70623872413387
437,9/27/2021,353.579987,0.001755021,0.000620839,0.001194623,348.6808109838069,344.24116222711643,333.3466343796188
438,9/28/2021,340.649994,-0.037254192,0.000622789,0.001106841,349.30520149957994,344.87759985125405,333.98690700504824
439,9/29/2021,339.609985,-0.003057683,0.00062141,0.001097354,336.48950630947655,332.23437676587395,321.73459542678063
440,9/30/2021,339.390015,-0.000647923,0.000620005,0.001093388,335.4750012833297,331.2108335553745,320.7583032841282
441,10/1/2021,343.01001,0.010609698,0.000618804,0.001114967,335.26247684377444,331.0087473984466,320.5467780304588
442,10/4/2021,326.230011,-0.050156943,0.000623338,0.000998967,338.84071546533465,334.5567817609927,323.92382708811397
443,10/5/2021,332.959991,0.020419648,0.00062278,0.001042806,322.23204728156503,318.13589319216175,308.049587723008
444,10/6/2021,333.640015,0.002040277,0.00062138,0.001045052,328.85587257890734,324.6679835663709,314.3786444762517
445,10/7/2021,329.220001,-0.013336389,0.000620447,0.001012735,329.55808681343433,325.3890558287268,315.07008057166115
446,10/8/2021,330.049988,0.002517898,0.000619061,0.001016109,325.19415131713555,321.0658944870771,310.8921439934194
447,10/11/2021,325.450012,-0.014035245,0.000618182,0.000982437,326.0008339318073,321.8585725521218,311.6983844838554
448,10/12/2021,323.769989,-0.005175524,0.000616886,0.000968692,321.44027832624835,317.35741536630496,307.3754726943081
449,10/13/2021,324.540009,0.00237547,0.000615517,0.000971825,319.79179810262315,315.7434638669646,305.82803345130617
450,10/14/2021,328.529999,0.012219332,0.00061443,0.00099682,320.56111126953056,316.5186890864268,306.5594437290739
451,10/15/2021,324.76001,-0.011541676,0.000613415,0.000969018,324.4882973709449,320.41057271642313,310.34195169826245
452,10/18/2021,335.339996,0.032058452,0.000614192,0.0010378,320.7802150915126,316.7372844433683,306.77686850224023
453,10/19/2021,339.98999,0.013771245,0.000613193,0.001065909,331.2636506967767,327.08665268745,316.81524105318874
454,10/20/2021,340.779999,0.002320929,0.000611846,0.001068673,335.85390608511267,331.64061366448567,321.1895142937372
455,10/21/2021,341.880005,0.003222708,0.000610511,0.001073408,336.650747022006,332.3946606415671,321.9660806191835
456,10/22/2021,324.609985,-0.051835397,0.000615298,0.00095738,337.72247071105795,333.48327264635924,323.0432623590444
457,10/25/2021,328.690002,0.012490648,0.000614242,0.000982616,320.597358028575,316.54866911526716,306.5803699706016
458,10/26/2021,315.809998,-0.039974303,0.000616555,0.000893191,324.67161516064044,320.57092104964454,310.43735561404293
459,10/27/2021,312.220001,-0.01143269,0.000615542,0.000866337,311.9190314008769,307.96561335893506,298.2224926195739
460,10/28/2021,316.920013,0.014941346,0.000614634,0.000896935,308.35140271201885,304.4634548708687,294.8967314206253
461,10/29/2021,323.570007,0.020766078,0.000614155,0.000940035,312.99744697670303,309.05374841323777,299.3691780832942
462,11/1/2021,329.980011,0.019616584,0.000613579,0.00098046,319.58890278601615,315.57026648068785,305.6639443496968
463,11/2/2021,328.079987,-0.005774638,0.000612352,0.000965871,325.9537130223521,321.8385002539286,311.7340072474015
464,11/3/2021,331.619995,0.010732279,0.000611238,0.000986919,324.06641197721154,319.98613699204486,309.90945594632836
465,11/4/2021,335.850006,0.01267493,0.000610216,0.001012054,327.5848365931836,323.45221755761366,313.28874760353966
466,11/5/2021,341.130005,0.015599001,0.000609362,0.001043357,331.7688530980524,327.6139760772211,317.34332459639984
467,11/8/2021,338.619995,-0.007385131,0.000608209,0.001025309,336.97934802817446,332.7359088198567,322.2938279687354
468,11/9/2021,335.369995,-0.009644135,0.000607152,0.001002511,334.53118264658957,330.32244469419595,319.95290907331207
469,11/10/2021,327.640015,-0.023318895,0.000607116,0.000950653,331.2890079552275,327.1462759724602,316.93292030443314
470,11/11/2021,327.73999,0.00030509,0.000605826,0.000949279,323.6426190330782,319.58557425601106,309.5759743616964
471,11/12/2021,340.890015,0.039339308,0.000607662,0.001030787,323.7512763784346,319.69716780381594,309.73819441331517
472,11/15/2021,347.559998,0.019377418,0.000607086,0.001069657,336.7292757063314,332.51200252894824,322.0801490843423
473,11/16/2021,342.959991,-0.01332351,0.00060624,0.001039227,343.3562028754161,339.0710305989361,328.46612071432696
474,11/17/2021,340.769989,-0.006406065,0.000605077,0.00102352,338.8417021969267,334.59474741890097,324.14497280578547
475,11/18/2021,338.690002,-0.00612249,0.000603911,0.001008476,336.6386325241362,332.4169921753893,321.9966271234044
476,11/19/2021,345.299988,0.019328329,0.000603346,0.001046963,334.5912843319293,330.39953795019323,320.1150085658314
477,11/22/2021,341.01001,-0.012501738,0.000602465,0.001018559,341.1341466756671,336.8580297531168,326.34848321247694
478,11/23/2021,337.25,-0.011087337,0.00060151,0.000993232,336.889208384596,332.67919573748185,322.3310156070909
479,11/24/2021,341.059998,0.011233914,0.000600473,0.001014612,333.17268420685207,329.01592624158275,318.7319477238793
480,11/26/2021,333.119995,-0.023555639,0.000600477,0.000963424,336.9530326812277,332.74973885145255,322.43979946329955
481,11/29/2021,338.029999,0.014631876,0.000599616,0.000991841,329.07818090805944,324.9768420259431,314.8859980711997
482,11/30/2021,324.459991,-0.040972412,0.000602018,0.000904778,333.9514473806151,329.7982422205216,319.4993669287997
483,12/1/2021,310.600006,-0.043656304,0.000604875,0.000812519,320.506460254213,316.5066723460814,306.68973323953844
484,12/2/2021,310.390015,-0.00067631,0.000603629,0.000809443,306.777958042749,302.9539826974289,293.4346981574632
485,12/3/2021,306.839996,-0.011503194,0.000602697,0.000784056,306.5776190546902,302.7554643393381,293.2853019039172
486,12/6/2021,317.869995,0.035316052,0.000603905,0.000855109,303.0668196886858,299.27655242505256,289.9768501301295
487,12/7/2021,322.809998,0.01542143,0.0006031,0.00088502,313.98624634202275,310.0601981372492,300.3568319139098
488,12/8/2021,330.559998,0.023724271,0.000602931,0.000931821,318.8740031173185,314.8812861250873,305.0590573506894
489,12/9/2021,329.820007,-0.002241108,0.000601718,0.000925333,326.5446735881955,322.46097194873454,312.4040139485219
490,12/10/2021,329.75,-0.000212281,0.000600493,0.000923011,325.82772024185624,321.7523161424598,311.72593448200655
491,12/13/2021,334.48999,0.014272162,0.000599632,0.000950199,325.73183381054207,321.68303395260267,311.6628724556343
492,12/14/2021,333.73999,-0.002244737,0.000598434,0.000943705,330.4333911946493,326.31558894408,316.1888481396729
493,12/15/2021,341.660004,0.023453885,0.000598246,0.000989365,329.7041455537268,325.5852800084167,315.48899680814833
494,12/16/2021,334.899994,-0.01998414,0.000597924,0.000946908,337.52205327489077,333.32702825169633,322.9769534386104
495,12/17/2021,333.790009,-0.003319882,0.000596752,0.000938288,330.8603901792205,326.7394134716508,316.58302192434076
496,12/20/2021,325.450012,-0.025303203,0.000596935,0.000885382,329.73846623306855,325.64001082623537,315.49266975062767
497,12/21/2021,334.200012,0.026530775,0.000597054,0.000936982,321.5015154659049,317.4951911377022,307.61472919003313
498,12/22/2021,330.450012,-0.011284254,0.000596155,0.000912442,330.1365886821799,326.0375450294206,315.93345076069744
499,12/23/2021,335.23999,0.014391265,0.000595323,0.000939454,326.4551539612821,322.3940097317124,312.3915726170339
500,12/27/2021,346.179993,0.032112187,0.000596072,0.001001799,331.1906041493067,327.0859182008621,316.94730925502137
501,12/28/2021,346.220001,0.000115563,0.000594884,0.00100003,342.0286453412887,337.7993970149543,327.27731589548455
502,12/29/2021,342.940002,-0.009518903,0.000593919,0.000979076,342.0466735094879,337.798543275649,327.3734123790204
503,12/30/2021,344.359985,0.004132068,0.000592758,0.000985344,338.80713348369267,334.61698784121063,324.27412496798115
504,12/31/2021,336.350006,-0.023535276,0.000592773,0.000936692,340.211983858392,336.004967568953,325.61139949791266
505,1/3/2022,338.540009,0.006489978,0.00059166,0.000947689,332.3231845940121,328.20209591147704,317.9810407860587
506,1/4/2022,336.529999,-0.005954985,0.000590584,0.000934047,334.46520377721663,330.33195861658817,320.12629862630666
507,1/5/2022,324.170013,-0.037419186,0.000592315,0.0008584,332.4810250478842,328.36448737624517,318.27890062661487
508,1/6/2022,332.459991,0.025251415,0.000592318,0.000906418,320.2417152634279,316.26073568584604,306.4850555060618
509,1/7/2022,331.790009,-0.002017259,0.000591171,0.000900674,328.4375623827563,324.381038256447,314.32018318312396
510,1/10/2022,328.070007,-0.011275244,0.000590302,0.000876799,327.7909649973388,323.74301165478056,313.7519480036605
511,1/11/2022,334.369995,0.019021128,0.00058979,0.000912307,324.1025493196178,320.1187518045005,310.24352701703185
512,1/12/2022,333.26001,-0.003325153,0.000588673,0.000904031,330.3458264853364,326.2435017045792,316.1926444935528
513,1/13/2022,326.480011,-0.020554271,0.000588421,0.000862201,329.2497000674573,325.1775177746564,315.16260228525306
514,1/14/2022,331.899994,0.016464976,0.000587749,0.000892557,322.5358977036802,318.54415478933186,308.71640576780345
515,1/18/2022,318.149994,-0.04231075,0.000590225,0.000808667,327.89593860309105,323.84750169234076,313.85945047239534
