,Date,GOOG,PDR,VAR,AVG,VAR70,VAR85,VAR99
258,1/11/2021,88.335999,-0.022659478,0.000577686,0.000993161,89.29869253613788,88.21191504380899,85.51466238020521
259,1/12/2021,87.327499,-0.011482307,0.000576054,0.000944993,87.290970106948,86.22338667133091,83.5985318252082
260,1/13/2021,87.720001,0.004484527,0.000573886,0.000958607,86.29678565506735,85.24271443157743,82.6380290660614
261,1/14/2021,87.009003,-0.008138339,0.000572003,0.000923752,86.68631365286939,85.62567870195159,83.01086351433104
262,1/15/2021,86.809502,-0.00229551,0.000569859,0.000911465,85.97571230599779,84.93007517100565,82.35817137717275
263,1/19/2021,89.542999,0.03100286,0.000571123,0.001025881,85.78131437661187,84.73920362991957,82.15998291702469
264,1/20/2021,94.345001,0.052239341,0.000578856,0.001219872,88.49352761452914,87.41878003543589,84.76499461259279
265,1/21/2021,94.5625,0.002302705,0.000576677,0.001223958,93.25054651969613,92.10950797636993,89.2862018345548
266,1/22/2021,95.052498,0.005168358,0.000574567,0.001238786,93.46537275176851,92.32753518760671,89.51024162092232
267,1/25/2021,94.970001,-0.000868287,0.000572431,0.001230895,93.95296540796366,92.80653673012931,89.98192439323807
268,1/26/2021,95.862,0.009348594,0.00057054,0.001261185,93.87292974922227,92.73528748619712,89.92525219650071
269,1/27/2021,91.539497,-0.046139117,0.000576741,0.001084975,94.76018324746057,93.60606040418948,90.78022262036832
270,1/28/2021,93.155502,0.017499621,0.000575599,0.00114577,90.46859464075213,89.36724264080651,86.64405279332652
271,1/29/2021,91.787003,-0.014799453,0.00057441,0.001086932,92.0690064042526,90.94394081704165,88.16531403263826
272,2/1/2021,95.067497,0.035116426,0.00057654,0.00121204,90.71414655391179,89.60803036441425,86.88313838183282
273,2/2/2021,96.375504,0.013664927,0.000574994,0.001257655,93.96557769694019,92.81550019597924,89.96686178640014
274,2/3/2021,103.503502,0.071353386,0.000590762,0.001513479,95.26298892678692,94.09588431958522,91.23018859780746
275,2/4/2021,103.1185,-0.003726636,0.000588713,0.001494424,102.31831778195405,101.05310729547486,97.93144236577395
276,2/5/2021,104.900002,0.017128722,0.000587463,0.00155107,101.9419319371855,100.68675492297882,97.59125074754397
277,2/8/2021,104.6455,-0.002429087,0.000585399,0.001536701,103.70415774359454,102.42985034171545,99.28013896205165
278,2/9/2021,104.175499,-0.00450148,0.000583424,0.001514981,103.45226848687098,102.18699404956168,99.05477852560253
279,2/10/2021,104.768997,0.005680931,0.000581395,0.001529913,102.99212173559877,101.72366437248036,98.6026820709108
280,2/11/2021,104.794502,0.000243411,0.000579324,0.001525318,103.57846872946604,102.31371663265688,99.15845603345606
281,2/12/2021,105.205498,0.003914253,0.000577283,0.00153382,103.60767875138768,102.33981133789283,99.21487981298164
282,2/16/2021,106.095001,0.008419367,0.000575403,0.001558237,104.01650998409022,102.74524801896511,99.61537802549236
283,2/17/2021,106.415497,0.003016286,0.000573377,0.001563389,104.90080560840714,103.62695630666921,100.45859668956045
284,2/18/2021,105.860001,-0.005233739,0.00057152,0.001539455,105.21960078384518,103.93871864060193,100.7607549854556
285,2/19/2021,105.056999,-0.007614425,0.000569808,0.001507336,104.67550993735787,103.40321426341168,100.25432147172295
286,2/22/2021,103.244003,-0.017407903,0.000569062,0.001441199,103.87860198166535,102.62085033485002,99.50695813643087
287,2/23/2021,103.542999,0.002891828,0.000567087,0.001446254,102.07828159670171,100.83963606205839,97.78645669622287
288,2/24/2021,104.758499,0.011670716,0.00056548,0.001481755,102.37060690661261,101.13351300611707,98.07211016581604
289,2/25/2021,101.568001,-0.030929157,0.000567145,0.001369607,103.58470156317276,102.33034208980365,99.24505713004649
290,2/26/2021,101.843002,0.002703897,0.000565196,0.001374208,100.41678883578246,99.19826400597718,96.20425372327179
291,3/1/2021,104.0755,0.021684166,0.000564666,0.001444001,100.69428685497016,99.47314176118826,96.46941666144244
292,3/2/2021,103.792,-0.002727701,0.000562792,0.001429715,102.9031763458794,101.66516831713503,98.59694289161678
293,3/3/2021,101.335503,-0.023952073,0.000563062,0.001343087,102.62676259902392,101.3853421104085,98.33483761356482
294,3/4/2021,102.454498,0.010981954,0.000561462,0.001375873,100.18959377506071,98.98229975389238,95.98783027683285
295,3/5/2021,105.427002,0.028600011,0.000562062,0.001468158,101.3009123248257,100.08140586076466,97.05859168707845
296,3/8/2021,101.208504,-0.040836004,0.000566189,0.001325238,104.24425813033642,102.98500673954477,99.88932954728782
297,3/9/2021,102.635002,0.01399624,0.000564822,0.001367902,100.0540285548813,98.84580687830899,95.85734791045464
298,3/10/2021,102.751503,0.001134456,0.000562926,0.001367118,101.46611264706124,100.24352651151423,97.22805742095298
299,3/11/2021,105.738503,0.028655612,0.000563526,0.001458384,101.59399655246519,100.36670623166046,97.32457396642583
300,3/12/2021,103.096001,-0.025308491,0.000564028,0.001369161,104.54839904985779,103.28800156739673,100.17314773469184
301,3/15/2021,103.324501,0.002213928,0.000562156,0.001371968,101.92419391985203,100.68844315551185,97.6515074505716
302,3/16/2021,104.625999,0.012517546,0.000560705,0.001408874,102.15777533370569,100.92455427812867,97.88156362257152
303,3/17/2021,104.554001,-0.000688383,0.000558869,0.001401952,103.45110113697946,102.20480076976254,99.13855581864651
304,3/18/2021,101.810997,-0.02658557,0.000559599,0.001309888,103.38712599846674,102.14404248268187,99.08939386496313
305,3/19/2021,102.160004,0.003422127,0.000557778,0.001316813,100.66265396641658,99.44869518771382,96.46819317094273
306,3/22/2021,101.929497,-0.002258882,0.000555997,0.001305128,101.00918623444569,99.7961913796014,96.79178360449018
307,3/23/2021,102.648003,0.00702432,0.000554292,0.001323757,100.78157268815922,99.57076117791499,96.57315894184947
308,3/24/2021,102.252998,-0.003855574,0.00055258,0.001306941,101.49128424488828,100.27955198151854,97.27973857749676
309,3/25/2021,102.218002,-0.000342308,0.0005508,0.001301604,101.10054234663019,99.89500079928908,96.9176376555341
310,3/26/2021,101.777496,-0.004318788,0.000549125,0.001283474,101.07385660398032,99.8709065561041,96.88298082394694
311,3/29/2021,102.797501,0.009972025,0.000547601,0.001311411,100.63655045857526,99.43777689386174,96.47235754016315
312,3/30/2021,102.777,-0.000199451,0.000545853,0.001306569,101.65220241489537,100.44238208668108,97.46467009351774
313,3/31/2021,103.431503,0.006347994,0.00054419,0.001322675,101.63287430681953,100.4238789289365,97.43509285714654
314,4/1/2021,106.887497,0.032867265,0.000545616,0.001423136,102.2814860377345,101.06828177490861,98.0725651149922
315,4/5/2021,111.277496,0.040250194,0.000548655,0.001546396,105.71319525142289,104.45293039495832,101.34784161740758
316,4/6/2021,111.237503,-0.000359463,0.00054693,0.001540365,110.05339881608519,108.73721440139254,105.51244358255848
317,4/7/2021,112.484001,0.011143416,0.000545494,0.001570659,110.02005888689594,108.7112280256627,105.4856896728112
318,4/8/2021,113.272003,0.006981034,0.000543871,0.001587672,111.25639803342385,109.93732138570138,106.6625644145154
319,4/9/2021,114.293999,0.008982035,0.000542337,0.001610852,112.04516483956279,110.71680961396187,107.43747239319353
320,4/12/2021,112.739502,-0.013694202,0.000541372,0.001563024,113.05615391182073,111.71324071294065,108.40519172032137
321,4/13/2021,113.363503,0.005519631,0.000539734,0.00157535,111.51681117241296,110.19846770134102,106.93504525098491
322,4/14/2021,112.741997,-0.005497501,0.000538213,0.001553384,112.13910160880127,110.81037602970419,107.53957712777157
323,4/15/2021,114.833,0.018376903,0.00053742,0.00160547,111.51949711424245,110.20049907773573,106.97235278460894
324,4/16/2021,114.888,0.000478842,0.000535765,0.001601992,113.59489804044529,112.25675484077469,108.96128667377148
325,4/19/2021,115.120003,0.002017348,0.000534117,0.00160327,113.65638944122395,112.32163193906118,109.01667703305905
326,4/20/2021,114.681503,-0.003816342,0.000532568,0.001586646,113.88990208167071,112.54857669286295,109.23964865417895
327,4/21/2021,114.664497,-0.0001483,0.000530949,0.00158134,113.45344869889492,112.12251245100502,108.82088521901468
328,4/22/2021,113.396004,-0.011124294,0.000529821,0.001542604,113.43040172280557,112.10697433935557,108.8290668829396
329,4/23/2021,115.764999,0.020676113,0.00052932,0.00160076,112.17567828281722,110.86461599230968,107.63250217362038
330,4/26/2021,116.336998,0.004928869,0.000527749,0.001610845,114.53140181518853,113.19089974499425,109.89188514924139
331,4/27/2021,115.356003,-0.00846811,0.000526461,0.001580395,115.095931110225,113.74837164626496,110.4229292915276
332,4/28/2021,118.995499,0.031062644,0.000527485,0.001669197,114.12210305284918,112.78598960674863,109.48252392626884
333,4/29/2021,121.494499,0.020783317,0.000526995,0.001726597,117.74029871206439,116.35870938268538,112.9495107113892
334,4/30/2021,120.505997,-0.008169467,0.00052571,0.001696968,120.21368631813125,118.81074434910629,115.35504765906641
335,5/3/2021,119.758499,-0.006222313,0.000524327,0.001673328,119.23728547947952,117.84911786850117,114.41631765352085
336,5/4/2021,117.712502,-0.017231979,0.000523827,0.001617063,118.49996552351377,117.11551387583742,113.6932180002536
337,5/5/2021,117.836998,0.001057069,0.000522274,0.001615401,116.47027946571463,115.11312982404108,111.7621913311701
338,5/6/2021,119.067497,0.010388237,0.000520955,0.001641356,116.58927841725377,115.23145418904295,111.88827653094901
339,5/7/2021,119.934502,0.007255243,0.000519511,0.001657916,117.81470927816656,116.44725496804168,113.06680684164027
340,5/10/2021,117.083,-0.024062692,0.000519923,0.001582267,118.67438110644174,117.29991038790284,113.91002674815934
341,5/11/2021,115.438004,-0.014149461,0.000519122,0.001536133,115.84918599258947,114.50635649459998,111.20188230111495
342,5/12/2021,111.954002,-0.030645533,0.000520624,0.001442035,114.20954000414578,112.88292422628915,109.62199102405249
343,5/13/2021,113.098503,0.010171056,0.000519328,0.001467484,110.74950075432169,109.46660678629988,106.30216770187748
344,5/14/2021,115.807999,0.023674492,0.000519247,0.001532039,111.89082490507415,110.58899583468552,107.37909642325508
345,5/17/2021,116.070503,0.002264152,0.000517744,0.001534161,114.58230583816798,113.25237119312956,109.9705351723089
346,5/18/2021,115.171501,-0.00777546,0.000516497,0.001507255,114.83430821169947,113.50161864687027,110.23595959673953
347,5/19/2021,115.435501,0.002289611,0.00051501,0.001509509,113.94770603560809,112.63359179100111,109.3817795501469
348,5/20/2021,117.804497,0.020314504,0.000514544,0.001563547,114.2132767382297,112.89189837247571,109.625828790247
349,5/21/2021,117.254997,-0.004675421,0.000513181,0.00154567,116.56733669990344,115.21903451507576,111.8878986054791
350,5/24/2021,120.333504,0.025916063,0.000513406,0.0016153,116.0175638441889,114.68467561902342,111.36737770845667
351,5/25/2021,120.453499,0.00099669,0.000511945,0.001613537,119.07155044305743,117.69631068695551,114.31583512402665
352,5/26/2021,121.676498,0.010102089,0.000510695,0.001637652,119.19171666087145,117.82203323677484,114.44323566924915
353,5/27/2021,120.125504,-0.012828804,0.000509839,0.001596671,120.40834713895043,119.01902300287888,115.59806089146177
354,5/28/2021,120.578003,0.003759808,0.000508412,0.001602782,118.87171382601748,117.50764339919091,114.1257975247041
355,6/1/2021,121.490501,0.007539207,0.000507079,0.001619504,119.32216324831778,117.95467165558101,114.57279142480495
356,6/2/2021,121.064003,-0.003516722,0.000505728,0.001605076,120.23044433950592,118.85677428281245,115.44629848585396
357,6/3/2021,120.230499,-0.006908631,0.000504514,0.001581228,119.80169030915405,118.42888410279909,115.04604284456877
358,6/4/2021,122.587997,0.01941839,0.000503991,0.001631053,118.98199851339915,117.62456103346226,114.28061002824771
359,6/7/2021,123.304497,0.005827767,0.000502636,0.001642743,121.31664683071573,119.92680571021488,116.49906938306404
360,6/8/2021,124.142502,0.006773234,0.000501313,0.001656994,122.03528148780786,120.6450858786999,117.20707735714426
361,6/9/2021,124.57,0.003437691,0.000499933,0.001661927,122.8699469372572,121.47278919347272,118.0281020239745
362,6/10/2021,126.080002,0.012048835,0.000498849,0.00169062,123.29576241228844,121.89241495105821,118.41672193801516
363,6/11/2021,125.696503,-0.003046347,0.000497537,0.001677571,124.79750342608678,123.37630068303085,119.86809035725362
364,6/14/2021,126.351997,0.005201344,0.000496204,0.001687251,124.41634688961634,122.99936767791844,119.52677094212197
365,6/15/2021,126.032997,-0.002527885,0.000494893,0.001675703,125.06206468625996,123.64642702944674,120.14038071474643
366,6/16/2021,125.696503,-0.002673459,0.000493592,0.00166382,124.74362405917798,123.3302237002728,119.84208642707328
367,6/17/2021,126.371002,0.005351746,0.000492284,0.001673869,124.41350421612532,123.0032425360531,119.52099211394855
368,6/18/2021,125.567497,-0.006378602,0.000491122,0.001651987,125.08933337102398,123.67969247141885,120.17650354468485
369,6/21/2021,126.455002,0.007043091,0.00048987,0.001666597,124.29293823982701,122.8883145375293,119.43307274428966
370,6/22/2021,126.999496,0.004296588,0.000488565,0.001673705,125.17408495803964,123.76428880547768,120.29031364367468
371,6/23/2021,126.461502,-0.004245188,0.000487342,0.001657751,125.7218185931758,124.306407932552,120.82836963125577
372,6/24/2021,127.281998,0.006467152,0.000486094,0.00167068,125.17651539599419,123.7739007260092,120.31655907595086
373,6/25/2021,126.995003,-0.002257342,0.000484832,0.001660149,125.99902771800788,124.58610240284077,121.0970577622979
374,6/28/2021,126.819504,-0.001382892,0.00048356,0.001652012,125.71519293538057,124.30392247008581,120.82837926174228
375,6/29/2021,126.018501,-0.006336118,0.00048244,0.001630711,125.54800182517845,124.14267458674983,120.66812983915035
376,6/30/2021,125.316002,-0.005590166,0.000481296,0.001611506,124.75028147018065,123.35117484839498,119.90583133591929
377,7/1/2021,126.3685,0.008363679,0.00048014,0.001629417,124.04828958664118,122.67016188478443,119.24779565489851
378,7/2/2021,128.718994,0.018429445,0.000479614,0.001673861,125.10724562437116,123.70727647518855,120.2568007724578
379,7/6/2021,129.770996,0.008139641,0.000478459,0.001690921,127.43276965464716,126.0173529201791,122.49662608260415
380,7/7/2021,130.077499,0.002359091,0.000477201,0.00169268,128.47748917175517,127.04381175389511,123.49655371014947
381,7/8/2021,129.177002,-0.006946847,0.000476144,0.001670004,128.78416413191664,127.34768710585831,123.78598449947036
382,7/9/2021,129.574493,0.003072379,0.000474902,0.001673675,127.89572866093467,126.47140885985233,122.96888305974552
383,7/12/2021,130.563995,0.007607538,0.000473754,0.001689168,128.28684891204125,126.8637408020111,123.34899326743708
384,7/13/2021,130.994507,0.003291901,0.000472527,0.001693342,129.26043286843185,127.8314594397994,124.28059150849828
385,7/14/2021,132.082504,0.008271367,0.000471412,0.001710427,129.69931634412254,128.2659261378774,124.71727750940288
386,7/15/2021,131.266495,-0.006197188,0.000470352,0.001689941,130.78835219566838,129.3440390128253,125.7924114070432
387,7/16/2021,131.845505,0.004401251,0.000469156,0.001696947,129.9700560381376,128.53596722652802,124.99306145646615
388,7/19/2021,129.253998,-0.019851375,0.00046914,0.00164141,130.54520532749697,129.1129317432344,125.5513768264406
389,7/20/2021,131.101501,0.014192395,0.000468338,0.001673675,127.97091739786768,126.55633034878137,123.07587813544548
390,7/21/2021,132.600494,0.011368963,0.000467377,0.001698535,129.80674087578723,128.38117588556906,124.8458831901491
391,7/22/2021,133.328506,0.00547525,0.000466218,0.001708194,131.30175015543978,129.85845834066285,126.28340122618822
392,7/23/2021,137.815994,0.033103366,0.000467537,0.001788284,132.0208903446928,130.56422473820558,126.9703795753108
393,7/26/2021,139.644501,0.013180496,0.000466677,0.001817272,136.47871610722967,134.97707681559092,131.24523867274453
394,7/27/2021,136.796494,-0.020605538,0.000466765,0.001760361,138.28248937301066,136.760940915738,133.022948340106
395,7/28/2021,136.3815,-0.00303827,0.000465642,0.001748212,135.46236029520878,133.97616231666856,130.29052175380804
396,7/29/2021,136.540497,0.001165146,0.000464467,0.00174674,135.05381059301266,133.5724871591272,129.90587970404414
397,7/30/2021,135.220993,-0.009710827,0.000463627,0.00171788,135.20235008148248,133.7182451693524,130.05801992301448
398,8/2/2021,135.989502,0.005667266,0.000462501,0.001727803,133.9033204230495,132.4343501837289,128.81665610117668
399,8/3/2021,136.279999,0.002133894,0.000461342,0.001728821,134.66713873542972,133.189876129906,129.55381481287174
400,8/4/2021,136.028503,-0.001847141,0.000460221,0.001719881,134.9544937310628,133.47595380387148,129.83492838958924
401,8/5/2021,136.940002,0.006678444,0.000459134,0.001732246,134.71078927855373,133.23591786391134,129.59805174403994
402,8/6/2021,137.035995,0.00070074,0.000457995,0.00172968,135.61533215987393,134.1341171993649,130.4717895193511
403,8/9/2021,138.001999,0.007024542,0.000456928,0.001742819,135.7114392070628,134.23256843222492,130.57670498457048
404,8/10/2021,138.096497,0.000684524,0.000455799,0.001740199,136.67380885584492,135.1858847201103,131.51514712848243
405,8/11/2021,137.689499,-0.002951552,0.000454728,0.001728615,136.7673910398869,135.27349959139218,131.61309311920695
406,8/12/2021,138.389496,0.005071002,0.000453636,0.001736847,136.35987123123377,134.87512196727724,131.22831470059296
407,8/13/2021,138.406006,0.000119294,0.000452527,0.001732873,137.05995540486418,135.57598515327027,131.91512422421965
408,8/16/2021,138.916,0.003677996,0.000451428,0.00173764,137.08337863217523,135.59305349020474,131.93438765950197
409,8/17/2021,137.300507,-0.011697429,0.000450764,0.001704792,137.5825088528888,136.09279740588795,132.41211927764988
410,8/18/2021,136.570007,-0.00533465,0.000449785,0.001687622,135.97856474541757,134.5095035078259,130.88580889175017
411,8/19/2021,136.913498,0.00251197,0.000448692,0.001689628,135.24915465923544,133.79129088845323,130.1821031518712
412,8/20/2021,138.436996,0.011065995,0.000447816,0.001712386,135.59801130793886,134.1371302789882,130.5070014358616
413,8/23/2021,141.099503,0.019050017,0.000447458,0.001754366,137.11928280068688,135.63814730610682,131.9820996361992
414,8/24/2021,142.398499,0.009164122,0.00044651,0.001772264,139.75892859195193,138.25268599406564,134.51540660503858
415,8/25/2021,142.949997,0.00386544,0.000445444,0.001777308,141.0479617880466,139.5329531011979,135.76738014136254
416,8/26/2021,142.123001,-0.005802011,0.000444511,0.001759088,141.59042039187528,140.0733139952074,136.3237342541004
417,8/27/2021,144.550507,0.016936089,0.000443996,0.001795484,140.76982679860262,139.2630363872638,135.53104668578277
418,8/30/2021,145.469498,0.006337453,0.000442983,0.00180635,143.1798414145455,141.64850160382954,137.84155678892435
419,8/31/2021,145.462006,-5.15e-05,0.000441934,0.001801916,144.11128880448612,142.56083789200252,138.74590263565827
420,9/1/2021,145.841995,0.002608884,0.000440884,0.001803837,144.09570227780492,142.5545366066911,138.7365680879683
421,9/2/2021,144.218994,-0.011190874,0.000440236,0.001772971,144.47169459311002,142.92760725990152,139.11234882495586
422,9/3/2021,144.774994,0.003847836,0.000439203,0.001777888,142.8583367793251,141.33067241208084,137.5628085796102
423,9/7/2021,145.518997,0.00512587,0.000438192,0.001785802,143.41546365259356,141.88615033210073,138.105100985342
424,9/8/2021,144.883499,-0.004376677,0.000437247,0.001771268,144.14169145462358,142.60455644638895,138.81451215026766
425,9/9/2021,144.913498,0.000207035,0.000436224,0.001767588,143.5270509655164,141.99906241890542,138.22336425667254
426,9/10/2021,141.921005,-0.020866399,0.0004364,0.001714456,143.55247027551462,142.02125518802504,138.2717827305756
427,9/13/2021,143.464996,0.010820475,0.000435572,0.001735782,140.58957318965653,139.08850705749927,135.3883259869716
428,9/14/2021,143.406006,-0.000411265,0.000434565,0.001730765,142.1202704032203,140.60450180690484,136.8565929185836
429,9/15/2021,145.205994,0.012473572,0.00043382,0.001755807,142.06060155248625,140.55352710880996,136.81700476911618
430,9/16/2021,144.373505,-0.005749656,0.000432942,0.001738352,143.8485027927061,142.32288718490943,138.55395301725417
431,9/17/2021,141.463501,-0.020361986,0.000433068,0.001687076,143.0244907795735,141.50934387391476,137.76246701058759
432,9/20/2021,139.016998,-0.017445527,0.000432911,0.001642787,140.12855628393183,138.64110935816134,134.96803615824737
433,9/21/2021,139.6465,0.004518016,0.00043193,0.001649427,137.70428512580148,136.2472885783672,132.62418489623053
434,9/22/2021,140.938507,0.009209445,0.000431067,0.001666847,138.3322881618443,136.8669812627386,133.24703969791096
435,9/23/2021,141.826508,0.006280861,0.000430124,0.001677454,139.61826774959584,138.1427171232873,134.48619038080213
436,9/24/2021,142.632996,0.005670334,0.000429174,0.001686612,140.50365833680226,139.0198581236537,135.33183069278581
437,9/27/2021,141.501007,-0.007968036,0.000428405,0.001664519,141.296228288546,139.8056513483869,136.11984443093826
438,9/28/2021,136.184006,-0.038299877,0.000431065,0.001573276,140.17656197657143,138.70382623038347,135.06474876729013
439,9/29/2021,134.520996,-0.012286666,0.00043052,0.001541704,134.8880814404341,133.46133918381094,129.94400431717196
440,9/30/2021,133.265503,-0.009376889,0.000429812,0.001516889,133.2444695836522,131.84037387058316,128.3661544597029
441,10/1/2021,136.462494,0.023706406,0.000429951,0.001567205,131.99363293474528,130.60310241176552,127.14297936609849
442,10/4/2021,133.764999,-0.019965286,0.000430025,0.001518489,135.17473735643802,133.75070278562072,130.23038706325494
443,10/5/2021,136.177002,0.017871003,0.000429656,0.001555403,132.4899256425774,131.087617908563,127.63475157789627
444,10/6/2021,137.354004,0.008606039,0.0004288,0.001571282,134.8820399253465,133.4584767737305,129.95126960704903
445,10/7/2021,139.185501,0.013246019,0.000428142,0.001597518,136.04888867432322,134.61435771159728,131.05838819977532
446,10/8/2021,140.056,0.00623476,0.000427231,0.001607915,137.87719782273135,136.42177125512592,132.8242178579113
447,10/11/2021,138.847504,-0.008666105,0.00042651,0.001584931,138.7345479726414,137.28023387482244,133.65561035556553
448,10/12/2021,136.712997,-0.015492421,0.000426208,0.001546812,137.54487075768878,136.09546129762893,132.5004895963835
449,10/13/2021,137.899994,0.008644925,0.000425371,0.00156262,135.41516157375347,133.98940184566612,130.45741979593512
450,10/14/2021,141.412003,0.025148895,0.000425659,0.001615034,136.59910903915392,135.16627663278544,131.61043853041113
451,10/15/2021,141.675003,0.001858087,0.000424715,0.001615573,140.0863712587522,138.61785726619644,134.9922705058872
452,10/18/2021,142.960495,0.00903261,0.000423897,0.001631983,140.3501923364548,138.88188697277025,135.2310929481628
453,10/19/2021,143.822006,0.006008132,0.000423003,0.001641643,141.6252009980091,140.1412506653394,136.4641039788602
454,10/20/2021,142.414993,-0.009831184,0.000422361,0.001616372,142.4803715874496,140.98543835212425,137.28808198921064
455,10/21/2021,142.780502,0.002563219,0.000421435,0.001618453,141.08811606322297,139.61022728271004,135.97277106571286
456,10/22/2021,138.625,-0.029536054,0.000422634,0.001550132,141.45193845085592,139.970583699556,136.31380795223671
457,10/25/2021,138.772995,0.001067023,0.00042171,0.001549075,137.32489553325448,135.88777769151753,132.33609143774152
458,10/26/2021,139.671997,0.006457327,0.000420842,0.001559792,137.46779156892114,136.0304577519046,132.46986964059792
459,10/27/2021,146.427505,0.047233664,0.00042446,0.001659299,138.36705369331554,136.91710409250868,133.33106743934096
460,10/28/2021,146.128998,-0.00204068,0.000423567,0.001651256,145.05905902346427,143.54226821632432,139.7709819150517
461,10/29/2021,148.270493,0.014548481,0.000423008,0.001679232,144.77040153020627,143.25357792690158,139.47917250861968
462,11/1/2021,143.774002,-0.030795625,0.00042437,0.00160894,146.89949612065337,145.3516164821064,141.56962383558232
463,11/2/2021,145.863007,0.014425237,0.000423808,0.001636621,142.42642372456552,140.92504529471987,137.2150724070678
464,11/3/2021,146.789993,0.006335073,0.000422942,0.001646747,144.49937796220343,142.98440052772642,139.24548620662867
465,11/4/2021,148.682999,0.01281357,0.0004223,0.001670762,145.42732002720658,143.90083783808322,140.13550920646836
466,11/5/2021,149.240997,0.003745913,0.000421403,0.001675215,147.29899348422782,145.75764877489712,141.9515896603452
467,11/8/2021,149.351501,0.000740166,0.000420502,0.001673213,147.8535364017639,146.3061552310794,142.47833367994843
468,11/9/2021,149.248505,-0.000689859,0.000419616,0.001668164,147.9660907411869,146.41981029117426,142.58634162877135
469,11/10/2021,146.626007,-0.017727561,0.000419521,0.001626808,147.86991034032553,146.3272267167975,142.50135576932692
470,11/11/2021,146.748001,0.000831662,0.00041863,0.001625116,145.26710295110064,143.7452185981455,140.00151485087798
471,11/12/2021,149.645493,0.01955228,0.000418422,0.001663178,145.39006418670752,143.879462562431,140.13982021087565
472,11/15/2021,149.388,-0.001722169,0.00041756,0.001656006,148.26737685945295,146.72163637394988,142.88934737708226
473,11/16/2021,149.076004,-0.002090678,0.000416707,0.001648085,148.01190523893442,146.47378758275815,142.6758321809507
474,11/17/2021,149.061996,-9.4e-05,0.000415834,0.00164441,147.69801965760348,146.16490413397483,142.37050194326622
475,11/18/2021,150.709,0.010988525,0.000415142,0.001664081,147.68577691355185,146.14970382825436,142.34269256320366
476,11/19/2021,149.952499,-0.005032255,0.000414364,0.001650013,149.32309192945553,147.77374765952075,143.9498663263956
477,11/22/2021,147.078506,-0.019352072,0.000414418,0.001605984,148.5679061210834,147.0242495259246,143.22614341680872
478,11/23/2021,146.757004,-0.002188314,0.000413581,0.001598046,145.72622982690223,144.21453406157727,140.49070292981992
479,11/24/2021,146.717499,-0.000269223,0.000412725,0.001594148,145.40078685422574,143.89502019614224,140.16528155701474
480,11/26/2021,142.806,-0.027021896,0.000413568,0.001534531,145.36781385010062,143.86798386761876,140.14299871146574
481,11/29/2021,146.113998,0.022900059,0.000413655,0.00157895,141.47331262456467,140.01497884113758,136.39322215921638
482,11/30/2021,142.451996,-0.025382052,0.000414302,0.001523014,144.76513433177044,143.26225625244402,139.56076343109834
483,12/1/2021,141.617996,-0.005871809,0.000413557,0.001507704,141.1376061661973,139.6684766080122,136.0468238721201
484,12/2/2021,143.776505,0.015126782,0.000413085,0.001535843,140.29775919014438,138.84619283567616,135.25542315327846
485,12/3/2021,142.520493,-0.008774245,0.000412452,0.001514585,142.44089807432974,140.97099060824948,137.30029065092552
486,12/6/2021,143.796494,0.008913264,0.000411715,0.001529808,141.2020880357993,139.73710196145282,136.10641702526127
487,12/7/2021,148.036499,0.029059794,0.000412423,0.001586338,142.47304696901065,141.00367818842312,137.36918060313417
488,12/8/2021,148.720505,0.004609881,0.000411597,0.001592534,146.6712802615885,145.15394299608633,141.3825978833628
489,12/9/2021,148.106003,-0.004140485,0.000410822,0.00158081,147.34606716449164,145.82375202948413,142.06539151105022
490,12/10/2021,148.675003,0.003834482,0.000409994,0.001585409,146.73684419347111,145.2184770503951,141.4819686173856
491,12/13/2021,146.704498,-0.01334239,0.000409612,0.001555006,147.3102446986009,145.78767120823983,142.01996280881028
492,12/14/2021,144.970505,-0.011890038,0.000409146,0.001527679,145.34981915782905,143.84885953358926,140.12928815135757
493,12/15/2021,147.3685,0.016405945,0.000408764,0.001557858,143.6306405669062,142.14711835654163,138.4969991409999
494,12/16/2021,144.838501,-0.017316917,0.000408656,0.00151965,146.00789655201663,144.50579794088705,140.79386668156454
495,12/17/2021,142.802994,-0.014153319,0.000408326,0.001487988,143.50173542271614,142.02543083733153,138.3543607044765
496,12/20/2021,142.401505,-0.002815448,0.00040754,0.001479311,141.4802511005985,140.025672014192,136.42521505224673
497,12/21/2021,144.220505,0.012692845,0.000406973,0.001501874,141.07598875449054,139.62971557172685,136.0401692407879
498,12/22/2021,146.949005,0.018742209,0.000406751,0.001536493,142.8872955461132,141.4205065142469,137.7951741850789
499,12/23/2021,147.142502,0.001315897,0.000405936,0.001536051,145.59826085192663,144.1071387025187,140.40228309882312
500,12/27/2021,148.063995,0.00624306,0.000405168,0.001545465,145.7901537104972,144.29751619941723,140.58366784854906
501,12/28/2021,146.447998,-0.010974176,0.000404672,0.001520475,146.70094053213998,145.201164965033,141.50056473576757
502,12/29/2021,146.504501,0.000385749,0.000403868,0.001518215,145.09679718648053,143.60789461396615,139.94037271667958
503,12/30/2021,146.002502,-0.003432393,0.000403114,0.001508373,145.16284562194892,143.67606022766165,139.99787681905568
504,12/31/2021,144.679504,-0.00910278,0.000402537,0.001487319,144.6584628771927,143.17937455116518,139.52160323709947
