,Date,C,PDR,VAR,AVG,VAR70,VAR85,VAR99
266,1/22/2021,61.330002,-0.008766241,0.001780639,-0.001056449,60.40026563294397,59.10557718373187,55.97047637521826
267,1/25/2021,60.560001,-0.012634527,0.00177447,-0.001099813,59.86996277161441,58.59502984344952,55.48070722110994
268,1/26/2021,60.91,0.005762739,0.001768024,-0.001074206,59.11868519352033,57.859249743028876,54.78404692553256
269,1/27/2021,59.400002,-0.025103105,0.00176359,-0.001163533,59.46543713572166,58.1941278343683,55.11808346464459
270,1/28/2021,60.34,0.015700974,0.001758107,-0.001101072,57.99008250614494,56.75621280035602,53.757740030968904
271,1/29/2021,57.990002,-0.039724617,0.001757104,-0.001243594,58.908311523233266,57.65581605921565,54.62274843641889
272,2/1/2021,58.43,0.00755884,0.001750928,-0.001211232,56.61290054170951,55.40903104291182,52.489862392704126
273,2/2/2021,59.580002,0.019490524,0.001746078,-0.001135402,57.04150392326761,55.82943943228315,52.90581095827103
274,2/3/2021,61.099998,0.025191853,0.001742226,-0.001039317,58.169146173706906,56.938310700601996,53.96034373605948
275,2/4/2021,62.41,0.021213686,0.001737685,-0.000958397,59.65724534813365,58.39450301704562,55.35572747052694
276,2/5/2021,62.580002,0.002720251,0.001731438,-0.000945068,60.944344039147325,59.66061744776828,56.532706638085486
277,2/8/2021,63.650002,0.016953586,0.00172634,-0.000880452,61.12024997163862,59.83272944533741,56.707895821459
278,2/9/2021,63.119999,-0.008361696,0.00172033,-0.000907363,62.164385433062016,60.857853875465075,57.689129159192696
279,2/10/2021,63.619999,0.00789021,0.001714441,-0.000875831,61.65610807497148,60.35661284396502,57.217983370548126
280,2/11/2021,63.200001,-0.006623554,0.001708435,-0.000896358,62.147050414957306,60.850719558590015,57.68343244681063
281,2/12/2021,63.630001,0.006780756,0.001702564,-0.000869038,61.73652594685581,60.44254858494544,57.30364867267826
282,2/16/2021,64.120003,0.007671302,0.001696785,-0.000838753,62.16376600986361,60.859168808822695,57.72849652506716
283,2/17/2021,64.760002,0.009931785,0.001691197,-0.000800694,62.64220564500458,61.332631106938734,58.15628975349568
284,2/18/2021,63.48,-0.019963264,0.001686531,-0.000868168,63.274041870083494,61.95669737931311,58.75900505006362
285,2/19/2021,65.779999,0.03559093,0.001685261,-0.000740242,62.016706153460966,60.72682956663807,57.60082241911144
286,2/22/2021,65.519997,-0.003960432,0.001679405,-0.000751501,64.27376610571388,62.93618878856419,59.67315810997931
287,2/23/2021,66.739998,0.01844905,0.001674833,-0.0006846,64.03021172818886,62.700725565239345,59.46195720229814
288,2/24/2021,68.599998,0.027488062,0.001671764,-0.000586778,65.22481114109603,63.87236724892992,60.591430019591876
289,2/25/2021,67.410004,-0.017499071,0.001666966,-0.000645298,67.04810427580995,65.66266176725863,62.295961217713824
290,2/26/2021,65.879997,-0.022958574,0.001662928,-0.000722241,65.88583357970943,64.52548663611523,61.217616001906556
291,3/1/2021,69.540001,0.054067281,0.001667494,-0.000533961,64.38942197923906,63.05778654496545,59.81674164245703
292,3/2/2021,68.910004,-0.009100778,0.001662034,-0.000563299,67.97504133135854,66.56848554532188,63.14191562978942
293,3/3/2021,70.379997,0.021107726,0.001657959,-0.000489336,67.35983036157654,65.97548720584128,62.58490547758419
294,3/4/2021,69.809998,-0.008131852,0.001652518,-0.000515331,68.80492413119377,67.37973570847294,63.92586791121052
295,3/5/2021,70.230003,0.005998376,0.001647059,-0.000493251,68.24844297361693,66.84483558118056,63.4221204547299
296,3/8/2021,72.220001,0.027941417,0.001644217,-0.000397188,68.6580731750655,67.24740257586352,63.818681329137036
297,3/9/2021,70.989998,-0.017178036,0.001639626,-0.000453689,70.61731769656595,69.16298631145911,65.63983040894178
298,3/10/2021,73.75,0.038142001,0.001639106,-0.000324173,69.41455129372906,67.98586826014896,64.529140936909
299,3/11/2021,73.309998,-0.005983997,0.001633731,-0.000343103,72.11809689919545,70.63962415975244,67.04068582706323
300,3/12/2021,75.18,0.02518824,0.001630451,-0.000257998,71.68539954071015,70.21623190306069,66.6659619101549
301,3/15/2021,74.220001,-0.012851569,0.001625559,-0.000299837,73.52621359032635,72.0257749899746,68.38421825436707
302,3/16/2021,73.330002,-0.01206384,0.001620633,-0.000338791,72.57913679479111,71.0951020592886,67.49749282587342
303,3/17/2021,73.599998,0.003675169,0.001615337,-0.000325543,71.71796462693602,70.25088401636171,66.69250105842148
304,3/18/2021,73.839996,0.003255537,0.001610066,-0.000313764,71.9846459614216,70.5169992696334,66.96427419249713
305,3/19/2021,73.010002,-0.011304091,0.001605182,-0.000349797,72.22470710895203,70.75017319986837,67.1761056019028
306,3/22/2021,71.959999,-0.01448605,0.001600587,-0.000395994,71.40879258498231,69.95949051594849,66.43360532908464
307,3/23/2021,70.910004,-0.014698871,0.001596037,-0.000442584,70.38029536178942,68.95334298014771,65.488953070558
308,3/24/2021,70.080002,-0.011774049,0.001591271,-0.000479374,69.35068024510336,67.94967295309652,64.52827077409968
309,3/25/2021,71.720001,0.023132188,0.00158792,-0.000402961,68.54214972588126,67.15768856922068,63.80460779043805
310,3/26/2021,73.019997,0.017963672,0.001583882,-0.000343714,70.15077758140177,68.73371996680144,65.28954265281983
311,3/29/2021,71.580002,-0.019917602,0.001580017,-0.000406653,71.43024539734141,69.98440324577622,66.4938223204809
312,3/30/2021,72.959999,0.019095599,0.001576168,-0.000344145,70.01578357264836,68.6048438134301,65.16244926984446
313,3/31/2021,72.75,-0.002882426,0.001571153,-0.000352255,71.38233871104006,69.94734072576969,66.45243526354089
314,4/1/2021,73.139999,0.005346493,0.001566252,-0.000334106,71.17715611900805,69.75382222409523,66.26906301604228
315,4/5/2021,72.75,-0.005346493,0.00156136,-0.000350018,71.555961929372,70.11914326835013,66.63596687605465
316,4/6/2021,72.599998,-0.002064012,0.001556428,-0.000355442,71.17851830741206,69.75414059980127,66.29492760212847
317,4/7/2021,72.690002,0.001238957,0.001551526,-0.000350413,71.02824242947797,69.6092938595511,66.14615061032517
318,4/8/2021,72.330002,-0.004964842,0.001546714,-0.000364923,71.11948484051999,69.69817950350628,66.25163585832398
319,4/9/2021,72.419998,0.001243468,0.001541873,-0.000359882,70.77253729482044,69.35674446563237,65.93464717577773
320,4/12/2021,72.690002,0.003721374,0.001537107,-0.000347128,70.86182487839521,69.44582241549799,66.03376572197394
321,4/13/2021,72.059998,-0.008704773,0.001532535,-0.000373164,71.13499312766619,69.7231116835187,66.28631246491685
322,4/14/2021,72.910004,0.011726781,0.001528229,-0.000335586,70.50891691205139,69.11156079061274,65.70200384768117
323,4/15/2021,72.540001,-0.005087711,0.001523567,-0.000350299,71.35294460794904,69.93745100898788,66.4975911021554
324,4/16/2021,72.449997,-0.00124152,0.001518867,-0.00035305,70.9877964639684,69.58412331257458,66.16214985154987
325,4/19/2021,72.129997,-0.004426622,0.001514245,-0.000365584,70.90931768046538,69.51699842210657,66.11829707350861
326,4/20/2021,69.790001,-0.032979258,0.001512853,-0.000465626,70.58894018885478,69.1988751837641,65.82243260678807
327,4/21/2021,70.650002,0.01224739,0.001508719,-0.000426748,68.29700881878061,66.94575375386547,63.67015342597759
328,4/22/2021,69.809998,-0.0119609,0.001504524,-0.000461913,69.13843174361976,67.78035563884073,64.47871531396135
329,4/23/2021,71.379997,0.022240439,0.001501512,-0.000392909,68.32627356031762,66.98247618458592,63.72043645239651
330,4/26/2021,72.199997,0.011422328,0.001497384,-0.000357105,69.86319019539653,68.48529888600063,65.14511060224251
331,4/27/2021,72.989998,0.010882414,0.001493241,-0.000323149,70.66720402927494,69.28368580626778,65.90973648146104
332,4/28/2021,72.910004,-0.001096559,0.001488745,-0.000325478,71.45355889353371,70.04770034353305,66.6560259531184
333,4/29/2021,73.839996,0.012674677,0.00148478,-0.000286439,71.36817469255138,69.9704549142014,66.57575828611186
334,4/30/2021,71.239998,-0.035846106,0.001484109,-0.000392905,72.28206494157546,70.87223385519928,67.44355054865841
335,5/3/2021,71.709999,0.006575764,0.001479824,-0.000372103,69.74147037000536,68.37801149017675,65.06389348478855
336,5/4/2021,72.330002,0.008608815,0.001475659,-0.000345374,70.20151077813867,68.83341154530669,65.5014135665216
337,5/5/2021,73.709999,0.018899453,0.001472376,-0.000288268,70.80883386108965,69.4244576097751,66.0605895455897
338,5/6/2021,74.779999,0.014411995,0.001468657,-0.000244776,72.16385581351093,70.75649073103227,67.33008718173319
339,5/7/2021,75.080002,0.004003782,0.001464378,-0.000232243,73.21407199511846,71.7948324695314,68.33583004710468
340,5/10/2021,75.129997,0.000665668,0.001460073,-0.000229602,73.51804275281201,72.08888710406733,68.62235655490193
341,5/11/2021,74.870003,-0.00346659,0.001455822,-0.000239095,73.57233332311604,72.14724797672088,68.67513638953982
342,5/12/2021,74.230003,-0.008584895,0.001451768,-0.000263498,73.31866660234418,71.89872372479591,68.44296694921543
343,5/13/2021,75.290001,0.014178916,0.001448142,-0.000221392,72.68577025678577,71.2790584774382,67.8503741470156
344,5/14/2021,76.559998,0.016727384,0.001444765,-0.000172122,73.74139485413725,72.31820490855586,68.8516194079095
345,5/17/2021,77.419998,0.011170398,0.001440949,-0.000139245,74.9794560429868,73.5335821907505,70.0080575667846
346,5/18/2021,76.620003,-0.010386941,0.001437087,-0.000168863,75.83584270659202,74.37298669326458,70.82352813679994
347,5/19/2021,76.459999,-0.002090463,0.001432956,-0.0001744,75.04591388903303,73.60269993868494,70.07019398205414
348,5/20/2021,76.199997,-0.003406292,0.001428869,-0.000183688,74.89664124055139,73.46079716229615,69.94386576041663
349,5/21/2021,77.650002,0.018850152,0.001425809,-0.000129149,74.63513856899854,73.20111739322142,69.71244055958662
350,5/24/2021,78.029999,0.00488178,0.001421807,-0.000114832,76.06481971210316,74.60758834167756,71.05837707562696
351,5/25/2021,77.279999,-0.009658178,0.001418015,-0.000142021,76.4419351924329,74.97577404930057,71.42724677476922
352,5/26/2021,77.519997,0.003100752,0.001414017,-0.000132809,75.70543405786374,74.26151373979089,70.74491554674665
353,5/27/2021,78.760002,0.01586935,0.001410734,-8.75e-05,75.94093053407803,74.48799612097353,70.96239537059931
354,5/28/2021,78.709999,-0.00063508,0.00140675,-8.9e-05,77.16902144584002,75.69455188385936,72.10000144036383
355,6/1/2021,79.760002,0.013251951,0.001403287,-5.14e-05,77.12214049604881,75.65613185118734,72.07625991469592
356,6/2/2021,79.860001,0.001252963,0.00139935,-4.78e-05,78.14416193587766,76.66383859683636,73.04398667855055
357,6/3/2021,79.629997,-0.002884246,0.001395453,-5.57e-05,78.24512967462948,76.7679158022852,73.13291312490263
358,6/4/2021,79.489998,-0.001759666,0.001391563,-6.05e-05,78.0208988792734,76.54083402389966,72.95554771629224
359,6/7/2021,79.309998,-0.002267004,0.0013877,-6.66e-05,77.89381865112576,76.41497025431593,72.81122379916502
360,6/8/2021,79.080002,-0.002904175,0.001383868,-7.45e-05,77.7194789828862,76.25203113400055,72.67488808148347
361,6/9/2021,78.139999,-0.011957947,0.001380425,-0.000107431,77.49400143161556,76.03436192322926,72.47939279196255
362,6/10/2021,76.889999,-0.016126261,0.001377318,-0.000151682,76.57521426744816,75.131877288985,71.6222756387411
363,6/11/2021,76.480003,-0.005346508,0.001373598,-0.000165993,75.34431481510755,73.92557482797561,70.47120094466287
364,6/14/2021,75.160004,-0.01741008,0.001370639,-0.000213367,74.95117188851205,73.53734700421455,70.092808202216
365,6/15/2021,73.82,-0.01798953,0.001367747,-0.000262068,73.65021855752073,72.2642936500138,68.90729788416294
366,6/16/2021,71.459999,-0.032491859,0.001366841,-0.000350128,72.32808022002507,70.96869130379784,67.6760169300491
367,6/17/2021,68.860001,-0.037062366,0.001366779,-0.000450161,70.01261964887017,68.70111644182137,65.49555546483742
368,6/18/2021,67.610001,-0.018319557,0.00136393,-0.000498719,67.46113219584956,66.19117217730472,63.09457072197787
369,6/21/2021,68.449997,0.012347592,0.00136068,-0.000463906,66.23532778181408,64.99536784912677,61.965039928330015
370,6/22/2021,68.959999,0.007423104,0.00135717,-0.000442589,67.05906568105733,65.8048328589936,62.74192001688344
371,6/23/2021,69.650002,0.009956117,0.001353802,-0.000414561,67.56859079682597,66.30908409883835,63.234832407629725
372,6/24/2021,71.32,0.023694064,0.001351721,-0.000349752,68.24523665374758,66.97028038532525,63.85856995515002
373,6/25/2021,71.550003,0.003219755,0.001348132,-0.000340183,69.884817898733,68.57788709973673,65.38876399682759
374,6/28/2021,71.510002,-0.00055922,0.001344527,-0.000340768,70.11160753552247,68.80363234805026,65.6204895139508
375,6/29/2021,69.68,-0.025923995,0.001342682,-0.00040899,70.07658127807967,68.77173081505873,65.60502135094195
376,6/30/2021,70.75,0.015239204,0.001339761,-0.000367373,68.2845746629956,67.01428501265832,63.90787061811481
377,7/1/2021,71.010002,0.003668204,0.00133625,-0.000356668,69.3407260416068,68.05465387815448,64.90898109495713
378,7/2/2021,70.410004,-0.008485385,0.001332889,-0.000378173,69.59435102247362,68.3028643656905,65.15867205584055
379,7/6/2021,68.209999,-0.031744188,0.001331962,-0.000460933,69.00578154678044,67.73018699086916,64.61700529206001
380,7/7/2021,67.93,-0.004113404,0.001328491,-0.000470545,66.83941167077458,65.60367184818315,62.58870528304889
381,7/8/2021,66.730003,-0.017823091,0.001325793,-0.000516089,66.56899399556939,65.33715921157669,62.338123191186206
382,7/9/2021,68.449997,0.025448836,0.001324082,-0.000448118,65.39410486734238,64.18740551667308,61.248401637804456
383,7/12/2021,69.440002,0.014359591,0.001321196,-0.000409456,67.08433424894261,65.8458264549902,62.83393344114266
384,7/13/2021,68.370003,-0.015528923,0.001318349,-0.000448829,68.05607059584838,66.80059784868024,63.748363183408784
385,7/14/2021,68.169998,-0.00292962,0.001314941,-0.000455273,67.00693918109098,65.77338502802269,62.75350222581635
386,7/15/2021,68.449997,0.004098952,0.001311588,-0.000443475,66.81443417407404,65.58350692489853,62.59297816184371
387,7/16/2021,66.900002,-0.022904511,0.001309499,-0.000501513,67.09013535441852,65.86029937074746,62.85342239232164
388,7/19/2021,65.080002,-0.027581684,0.001308009,-0.000571308,65.56889611223049,64.36292194030803,61.42355064317434
389,7/20/2021,66.290001,0.018421758,0.001305572,-0.000522482,63.782126725067556,62.60866887848124,59.76103031453351
390,7/21/2021,67.889999,0.023849662,0.001303743,-0.00045999,64.96881960725318,63.775385895785256,60.878808641863095
391,7/22/2021,66.93,-0.014241436,0.001300894,-0.000495236,66.54585123730037,65.32654073526741,62.341586640569346
392,7/23/2021,66.709999,-0.003292445,0.001297595,-0.000502372,65.60376457303705,64.39773044217495,61.47348705149577
393,7/26/2021,67.769997,0.015764723,0.001294965,-0.00046098,65.38329468599927,64.1914224577369,61.272603654326666
394,7/27/2021,67.980003,0.003094014,0.00129171,-0.000451957,66.42924783267452,65.21492772136533,62.25225822032228
395,7/28/2021,68.099998,0.001763595,0.001288452,-0.000446348,66.63985983868378,65.42579663414953,62.459902414620906
396,7/29/2021,68.809998,0.01037187,0.001285493,-0.000419029,66.75205683152022,65.5425230162805,62.57483314155046
397,7/30/2021,67.620003,-0.017445213,0.001282984,-0.000461916,67.45360771646804,66.2230005417934,63.239970702864674
398,8/2/2021,67.730003,0.001625416,0.001279771,-0.000456672,66.29157033561316,65.08513550274897,62.145589735639774
399,8/3/2021,68.879997,0.016836559,0.001277311,-0.00041333,66.40501070421551,65.19535680152164,62.25670445271386
400,8/4/2021,68.519997,-0.005240187,0.001274176,-0.000425398,67.53044171400141,66.30741949202951,63.31285144218237
401,8/5/2021,69.690002,0.016931234,0.001271748,-0.000382114,67.18054423434832,65.96544412315758,62.985368330911484
402,8/6/2021,71.07,0.019608443,0.001269576,-0.000332386,68.33553107935853,67.09738278043727,64.064812481775
403,8/9/2021,71.519997,0.006311782,0.001266535,-0.0003159,69.68639896998539,68.42733476744674,65.35917156930401
404,8/10/2021,72.980003,0.020208383,0.00126444,-0.000265097,70.12662128468546,68.86049603803521,65.76800301313628
405,8/11/2021,74.300003,0.01792552,0.001262133,-0.000220182,71.56776923641462,70.27941895749943,67.11900476615644
406,8/12/2021,74.129997,-0.002290724,0.001259035,-0.000225282,72.8665963790425,71.55169629052428,68.35025543154747
407,8/13/2021,73.110001,-0.013855098,0.001256397,-0.00025877,72.6974046955127,71.39236504257052,68.20255864471972
408,8/16/2021,72.099998,-0.013911153,0.001253773,-0.000292232,71.70177701341069,70.40962856639828,67.26448696084285
409,8/17/2021,71.620003,-0.00667961,0.001250807,-0.000307849,70.70185517562601,69.43486020233507,66.33454518854484
410,8/18/2021,71.120003,-0.007005773,0.001247866,-0.000324185,70.23997586490358,68.9753567538782,65.89619109459306
411,8/19/2021,69.839996,-0.018161779,0.001245602,-0.000367586,69.74853753823471,68.4971150144577,65.44146419183835
412,8/20/2021,70.25,0.005853454,0.001242672,-0.000352486,68.4860076522534,67.25941200353873,64.2784322708293
413,8/23/2021,70.889999,0.009069058,0.001239878,-0.000329674,68.89177996349092,67.6617735789019,64.6683648903168
414,8/24/2021,72.040001,0.016092168,0.001237532,-0.000290008,69.53038917712898,68.29459221410369,65.26093899419965
415,8/25/2021,73.18,0.015700625,0.001235165,-0.000251476,70.65774195600454,69.39845385680795,66.31515739119965
416,8/26/2021,72.440002,-0.010163499,0.001232432,-0.000275303,71.78567741108989,70.49886633635508,67.37634838603458
417,8/27/2021,72.989998,0.007563757,0.001229623,-0.000256504,71.04558456711301,69.78650665385088,66.70584444344247
418,8/30/2021,71.669998,-0.018250196,0.001227454,-0.000299551,71.59515857114437,70.32105976835301,67.21959588212901
419,8/31/2021,71.910004,0.003343171,0.001224556,-0.000290857,70.30073919565852,69.05170735330509,65.99966756082779
420,9/1/2021,71.309998,-0.008378851,0.001221796,-0.000310115,70.53863428670178,69.28495244647797,66.2376884985802
421,9/2/2021,71.5,0.002660908,0.001218915,-0.000303058,69.95091518381906,68.70885922870902,65.6847409303201
422,9/3/2021,71.169998,-0.004626096,0.001216071,-0.000313302,70.14237300023596,68.90064821048925,65.87423799583505
423,9/7/2021,70.82,-0.004929907,0.001213246,-0.000324216,69.82190700121912,68.58131102737896,65.57239483067107
424,9/8/2021,70.040001,-0.011074925,0.001210657,-0.000349571,69.47535761170514,68.24030413851834,65.24358441352867
425,9/9/2021,70.459999,0.005978637,0.001207902,-0.000334681,68.70526409890951,67.49317367945257,64.53553941591652
426,9/10/2021,69.57,-0.012711719,0.001205425,-0.000363735,69.12138031348056,67.9051927199686,64.9310683252846
427,9/13/2021,70.519997,0.013562875,0.001203055,-0.00033112,68.25200910890443,67.04845594723953,64.10163739234505
428,9/14/2021,68.779999,-0.024983325,0.001201661,-0.000388719,69.18546296889848,67.96560426337658,64.99095463735296
429,9/15/2021,70.449997,0.023990205,0.001200242,-0.000331892,67.47534424718867,66.29109567214127,63.38692900489213
430,9/16/2021,70.0,-0.006407954,0.001197537,-0.000346022,69.11809108131867,67.90383415989638,64.92482352938606
431,9/17/2021,69.959999,-0.000571606,0.001194758,-0.000346545,68.68112075603095,67.47351884568673,64.5201551748315
432,9/20/2021,67.300003,-0.038763355,0.001195401,-0.000435473,68.63434958629193,67.43325781397128,64.47542583596656
433,9/21/2021,66.940002,-0.005363556,0.001192696,-0.000446854,66.02488118851885,64.86354120991454,62.03967835011859
434,9/22/2021,68.239998,0.019234148,0.001190838,-0.000401506,65.67188099314288,64.51923473904272,61.70649171519764
435,9/23/2021,70.879997,0.03795739,0.001191476,-0.000313325,66.94096686608073,65.76833520561408,62.90639641010173
436,9/24/2021,71.18,0.004223616,0.00118879,-0.000302919,69.54764080633697,68.32796743798632,65.34162538512675
437,9/27/2021,72.260002,0.015058873,0.001186608,-0.000267766,69.8404123228958,68.62075675263782,65.63940555047631
438,9/28/2021,71.370003,-0.012393098,0.001184234,-0.00029545,70.90454563783886,69.66703114280145,66.6383845646499
439,9/29/2021,71.529999,0.002239273,0.001181551,-0.000289676,70.02900135376797,68.80487984450201,65.81819202210993
440,9/30/2021,70.18,-0.019053558,0.001179664,-0.000332321,70.19112289380335,68.96868298993128,65.97314151134121
441,10/1/2021,71.18,0.01414851,0.001177464,-0.000299485,68.86732343413395,67.66631720147815,64.75052333006207
442,10/4/2021,71.290001,0.001544199,0.001174807,-0.000295314,69.84702393616098,68.63190725978036,65.65423194000324
443,10/5/2021,72.529999,0.017244176,0.001172848,-0.000255721,69.95311415019627,68.74008800452036,65.76374948799717
444,10/6/2021,72.419998,-0.001517779,0.00117021,-0.000258564,71.17206276218056,69.93864917190787,66.90429250611487
445,10/7/2021,72.190002,-0.003180917,0.0011676,-0.000265131,71.07290596099419,69.84131503694377,66.80929671182531
446,10/8/2021,72.349998,0.002213866,0.001164996,-0.000259572,70.84902087503143,69.62293643245965,66.61252645103622
447,10/11/2021,71.68,-0.009303657,0.001162572,-0.000279805,71.0062620488648,69.77721184661995,66.7931053996368
448,10/12/2021,70.639999,-0.014615227,0.001160435,-0.000311804,70.35032865125717,69.13238825138593,66.1395349941795
449,10/13/2021,70.260002,-0.005393867,0.001157908,-0.000323123,69.32537193777189,68.12807390044465,65.19968603921366
450,10/14/2021,70.800003,0.007656368,0.001155476,-0.00030539,68.95468413827238,67.76540060939001,64.87044062739666
451,10/15/2021,72.290001,0.020826778,0.001153902,-0.000258534,69.48469072010492,68.28876826762838,65.34190384394856
452,10/18/2021,71.610001,-0.009451078,0.001151535,-0.000278872,70.95581151546216,69.73037990971115,66.72869742766854
453,10/19/2021,71.760002,0.002092503,0.001149006,-0.000273637,70.28916532938985,69.08159368416844,66.11633360001123
454,10/20/2021,71.82,0.000835743,0.001146477,-0.000271193,70.43669094760392,69.22368744709394,66.25881925107255
455,10/21/2021,70.510002,-0.018408417,0.001144679,-0.000311055,70.4999350118158,69.29107103504523,66.33315614559069
456,10/22/2021,71.370003,0.012123083,0.001142507,-0.000283787,69.2051143565518,68.01894398371724,65.1132714697595
457,10/25/2021,70.830002,-0.007594987,0.001140124,-0.000299786,70.05855686814233,68.8627063158861,65.91931814501356
458,10/26/2021,70.650002,-0.002544531,0.001137645,-0.000304687,69.52978172842438,68.33630452179425,65.43158127000231
459,10/27/2021,70.309998,-0.00482413,0.001135211,-0.000314533,69.35026215602184,68.1664311501709,65.26124509465032
460,10/28/2021,70.879997,0.008074256,0.001132896,-0.000296297,69.01717213520966,67.8339704507669,64.95844394735487
461,10/29/2021,69.160004,-0.024565545,0.001131714,-0.000348941,69.58308403996796,68.39479388265227,65.47424617871255
462,11/1/2021,69.610001,0.006485531,0.001129365,-0.000334148,67.89137271901295,66.72804139741845,63.89127499362967
463,11/2/2021,68.599998,-0.014615744,0.001127365,-0.000364994,68.33229599679204,67.16453582976837,64.3165488405946
464,11/3/2021,69.0,0.005813999,0.001125018,-0.000351677,67.34183237415273,66.1907127160106,63.39438416311471
465,11/4/2021,67.0,-0.029413885,0.001124411,-0.000414176,67.7413271448268,66.58855735291208,63.76523593790205
466,11/5/2021,66.989998,-0.000149295,0.001121998,-0.000413608,65.76811008244354,64.64903717265703,61.90787220362009
467,11/8/2021,68.449997,0.021560183,0.001120627,-0.000366555,65.75628442880641,64.63956749951,61.89878423099424
468,11/9/2021,67.989998,-0.006742902,0.001118319,-0.00038018,67.19670873069087,66.04953267397872,63.26328966860544
469,11/10/2021,68.209999,0.003230561,0.001115963,-0.000372481,66.74510277891319,65.61205344098309,62.84025422440352
470,11/11/2021,68.870003,0.009629546,0.001113801,-0.0003512,66.96316682047946,65.82819467896145,63.05923548187059
471,11/12/2021,69.160004,0.004202006,0.00111148,-0.000341533,67.61451602487767,66.46898507548698,63.667844923419366
472,11/15/2021,68.739998,-0.006091476,0.001109195,-0.000353715,67.90211740630876,66.75397825340428,63.94017750802904
473,11/16/2021,67.739998,-0.014654424,0.001107281,-0.000383949,67.4888124081319,66.34162629132919,63.55325876966203
474,11/17/2021,66.849998,-0.013225544,0.001105292,-0.000411041,66.50335085808332,65.38143237803808,62.647560037656945
475,11/18/2021,67.110001,0.003881805,0.001103004,-0.000402003,65.6334324534494,64.52925478058822,61.817689171518865
476,11/19/2021,66.339996,-0.011540106,0.001100947,-0.000425403,65.88861949639347,64.77619207964882,62.07112026663446
477,11/22/2021,67.040001,0.010496498,0.001098888,-0.000402506,65.133886669888,64.03681214389628,61.35179021590569
478,11/23/2021,68.07,0.015247116,0.001097101,-0.000369766,65.8190319108603,64.71314596354125,62.00679001961243
479,11/24/2021,67.279999,-0.011673587,0.001095077,-0.000393365,66.83867028220398,65.71567811481984,62.966343773181926
480,11/26/2021,65.5,-0.026812858,0.001094246,-0.000448405,66.06191819860828,64.95146595662807,62.24156385046256
481,11/29/2021,65.040001,-0.007047662,0.001092062,-0.000462125,64.31024783278824,63.230736107919455,60.60790454430546
482,11/30/2021,63.700001,-0.020817902,0.001090654,-0.000504357,63.86186715073976,62.78935481535885,60.15709682065176
483,12/1/2021,62.52,-0.018698073,0.00108908,-0.000542025,62.538271942927715,61.489260351011076,58.9208093765013
484,12/2/2021,63.810001,0.020423428,0.001087736,-0.000498708,61.381334468821755,60.35340590324098,57.84408484443397
485,12/3/2021,62.759998,-0.016592038,0.001086026,-0.00053189,62.65134528597736,61.60188120267937,59.034229753981144
486,12/6/2021,62.52,-0.00383139,0.001083814,-0.000538679,61.62276433269494,60.59045122172766,58.06067070438866
487,12/7/2021,62.900002,0.00605969,0.001081678,-0.00052513,61.38266208831403,60.359798708438,57.85019520824152
488,12/8/2021,62.459999,-0.00701986,0.001079547,-0.000538439,61.75859182063333,60.73083871953246,58.19993174410624
489,12/9/2021,62.139999,-0.005136448,0.001077383,-0.000547842,61.327890300725684,60.30328216166489,57.802970857625496
490,12/10/2021,60.709999,-0.023281475,0.001076237,-0.000594237,61.01218044128739,59.99271126893989,57.51350278064705
491,12/13/2021,60.18,-0.008768341,0.00107418,-0.000610885,59.608529286609524,58.620096229531335,56.190725771389985
492,12/14/2021,60.639999,0.007614654,0.001072134,-0.000594167,59.086550230778805,58.1016573114213,55.71206581501341
493,12/15/2021,60.240002,-0.006618108,0.001070033,-0.000606386,59.542581061917645,58.55439812250936,56.12192462611222
494,12/16/2021,61.07,0.013684131,0.00106828,-0.000577457,59.15197222485849,58.171212092839234,55.76715321738232
495,12/17/2021,59.540001,-0.025372375,0.001067361,-0.000627548,59.96610989790261,58.969778378713016,56.53281389187681
496,12/20/2021,58.279999,-0.021389408,0.001066076,-0.000669407,58.46002642649752,57.49624684929821,55.12715991080485
497,12/21/2021,59.380001,0.018698522,0.001064685,-0.000630437,57.22442521807558,56.27395922985882,53.95291347353597
498,12/22/2021,59.599998,0.003698054,0.001062584,-0.000621745,58.3020164854348,57.3351296424271,54.99326879251955
499,12/23/2021,60.209999,0.010182894,0.001060688,-0.000600093,58.52311491463139,57.54924374328881,55.18334419857263
500,12/27/2021,60.650002,0.007281233,0.001058691,-0.00058433,59.12454567413807,58.14733786596702,55.74238997529183
501,12/28/2021,60.619999,-0.000494813,0.001056578,-0.000584151,59.55857286676537,58.57252989365162,56.172716034461544
502,12/29/2021,60.540001,-0.001320535,0.001054474,-0.000585618,59.52960251517085,58.54775535027873,56.13162579026636
503,12/30/2021,60.43,-0.00181865,0.001052381,-0.00058807,59.451558554674165,58.46719383983958,56.07625903964047
504,12/31/2021,60.389999,-0.000662159,0.001050293,-0.000588217,59.346930713491965,58.36582745818321,55.969716181023166
505,1/3/2022,63.099998,0.043897226,0.001052124,-0.000500127,59.30613796344455,58.327935214227715,55.93915791384328
506,1/4/2022,63.59,0.007735487,0.001050178,-0.000483851,61.97147993428247,60.94940357557518,58.45469338657639
507,1/5/2022,62.849998,-0.011705322,0.001048355,-0.000505984,62.45644169607559,61.42894334350161,58.91588689352734
508,1/6/2022,64.910004,0.032250853,0.001048399,-0.000441502,61.72921949631941,60.71500796281804,58.22247856625506
