,Date,IBM,PDR,VAR,AVG,VAR70,VAR85,VAR99
264,1/20/2021,124.359467,0.008182261,0.0006465,-0.000152392,121.65152502261512,120.07111690129588,116.18852804192123
265,1/21/2021,125.86042,0.011997216,0.000644616,-0.000106544,122.66024011172524,121.06684919768553,117.12469165411464
266,1/22/2021,113.393883,-0.104306067,0.000682857,-0.000498272,124.14700400141525,122.54347761890489,118.59798524482224
267,1/25/2021,113.365204,-0.000252947,0.000680299,-0.000497353,111.75620027058805,110.27202869255949,106.61121364422378
268,1/26/2021,117.103249,0.032441515,0.000681794,-0.000374447,111.73453918369646,110.24941894691936,106.59810789645225
269,1/27/2021,117.084129,-0.000163288,0.00067926,-0.000373662,115.42997856907814,113.90030920420168,110.14187972838103
270,1/28/2021,114.799232,-0.019707934,0.000678124,-0.00044527,115.41399922192329,113.8876722288129,110.11330430610266
271,1/29/2021,113.871895,-0.008110705,0.000675837,-0.000473556,113.15382372419452,111.65985088591415,107.97703693420779
272,2/1/2021,115.239006,0.011934196,0.000673916,-0.000427939,112.24941988927411,110.76925947381093,107.10448451030413
273,2/2/2021,114.187378,-0.009167519,0.000671727,-0.000459952,113.59614285429446,112.0944881324913,108.38197222304895
274,2/3/2021,113.881454,-0.002682736,0.000669293,-0.000468065,112.55971481140104,111.0727189313916,107.41431637721384
275,2/4/2021,115.697899,0.015824445,0.000667821,-0.000408819,112.25528649626293,110.78276698852754,107.15998516840453
276,2/5/2021,116.434036,0.006342423,0.000665566,-0.000384358,114.05882329169599,112.55853644888805,108.86751536070396
277,2/8/2021,118.173996,0.014833183,0.000663996,-0.000329421,114.77366529881009,113.26515414283998,109.56866748366677
278,2/9/2021,116.7304,-0.012291078,0.000662121,-0.000372449,116.51374257037548,114.98329252574501,111.21020190421045
279,2/10/2021,116.864243,0.001145943,0.000659756,-0.000367006,115.08706372036275,113.58105731067836,109.88251252421813
280,2/11/2021,115.592735,-0.010939837,0.000657797,-0.000404766,115.21933938418402,113.71174137972264,110.01709137747096
281,2/12/2021,115.487572,-0.000910186,0.000655457,-0.000406565,113.95707835125944,112.47596372616711,108.84305863143267
282,2/16/2021,114.789673,-0.006061399,0.000653246,-0.000426618,113.86715967965567,112.38968349373762,108.74365480497111
283,2/17/2021,114.694077,-0.00083314,0.000650938,-0.000428054,113.16877751950264,111.69338843384458,108.07561922218659
284,2/18/2021,115.420647,0.006314871,0.000648806,-0.000404311,113.08700406588586,111.61212908506636,107.99271345982842
285,2/19/2021,113.757172,-0.014517148,0.000647225,-0.00045383,113.80738314069384,112.33035967700451,108.702559993524
286,2/22/2021,115.54493,0.015593352,0.00064586,-0.000397721,112.15606145445392,110.71571927362362,107.1433158734221
287,2/23/2021,115.401527,-0.001241872,0.000643612,-0.000400662,113.93413825369323,112.46304394760126,108.81975675969973
288,2/24/2021,117.791588,0.020499273,0.000642888,-0.000328093,113.79061867798349,112.3224505556168,108.71657769314355
289,2/25/2021,117.084129,-0.006024132,0.000640776,-0.000347803,116.15699514229348,114.66470612596744,110.96694277055137
290,2/26/2021,113.699806,-0.029331033,0.000641453,-0.000447745,115.46077959964529,113.97104889545669,110.31670512125689
291,3/1/2021,115.430206,0.015104376,0.000640077,-0.000394301,112.11329738188078,110.66497454712818,107.09573751970885
292,3/2/2021,115.038239,-0.003401484,0.000637916,-0.0004046,113.82164693700649,112.36296158840072,108.73176453882581
293,3/3/2021,116.978966,0.016729555,0.000636737,-0.000346121,113.44550437503935,111.99029777077479,108.40838258366213
294,3/4/2021,114.827919,-0.01855949,0.000635696,-0.000408072,115.36293715090005,113.88387279813972,110.24230809250982
295,3/5/2021,117.428299,0.022393275,0.000635297,-0.000330779,113.23148422651309,111.78052920255494,108.1997924313409
296,3/8/2021,119.32122,0.015991258,0.000634048,-0.000275637,115.81804734126275,114.32989886641934,110.6671072820917
297,3/9/2021,118.718925,-0.00506046,0.00063199,-0.000291747,117.69106067325534,116.18353259753921,112.4703472301634
298,3/10/2021,122.246651,0.029282009,0.000632794,-0.000192507,117.09286313180229,115.59294590649611,111.90698925419751
299,3/11/2021,121.548759,-0.005725242,0.00063078,-0.000211011,120.58701378413889,119.0505826913163,115.24726759042503
300,3/12/2021,121.998085,0.003689857,0.000628728,-0.000198008,119.89691532545086,118.36864133465902,114.5920353245819
301,3/15/2021,122.92543,0.007572563,0.000626839,-0.000172192,120.34415463193235,118.80683687074328,115.03432174355633
302,3/16/2021,122.60038,-0.002647788,0.000624784,-0.000180389,121.26259325609149,119.72152018035911,115.92417663024564
303,3/17/2021,123.355644,0.006141475,0.000622853,-0.000159525,120.9503768946701,119.4130245900207,115.63673187616597
304,3/18/2021,124.340347,0.007950942,0.00062102,-0.000132846,121.68411948596778,120.14504499451083,116.32813224074809
305,3/19/2021,123.231361,-0.008958967,0.000619238,-0.000161784,122.67429470263727,121.11681725298446,117.28532944855941
306,3/22/2021,124.808792,0.01271933,0.000617755,-0.000119689,121.58092882077756,120.04035594011289,116.24372072702964
307,3/23/2021,124.722755,-0.000689588,0.000615744,-0.000121545,123.13641699999387,121.57451142949144,117.73586208583875
308,3/24/2021,124.875717,0.001225665,0.000613751,-0.000117171,123.05658796444266,121.5085876217498,117.68490135055487
309,3/25/2021,127.217972,0.018582952,0.000612892,-5.67e-05,123.21087508369187,121.66189536782296,117.8539108761805
310,3/26/2021,130.382416,0.024569864,0.000612865,2.28e-05,125.53936465756487,123.95709023440972,120.06360902827248
311,3/29/2021,129.885284,-0.003820164,0.000610942,1.04e-05,128.6606535138296,127.04594889327751,123.0661440770949
312,3/30/2021,128.79541,-0.008426454,0.000609211,-1.66e-05,128.1802682157326,126.56300130945986,122.59013801550816
313,3/31/2021,127.39962,-0.010896416,0.000607642,-5.14e-05,127.09936338744679,125.4991897768197,121.55875461299006
314,4/1/2021,127.370934,-0.000225191,0.000605707,-5.19e-05,125.7221288541907,124.14865420094087,120.26816230797571
315,4/5/2021,129.952194,0.020063075,0.000605064,1.19e-05,125.70200425694847,124.12579062472408,120.25735238880654
316,4/6/2021,128.317398,-0.012659778,0.000603656,-2.82e-05,128.24949176809264,126.64668130253813,122.70517986182449
317,4/7/2021,128.99617,0.005275848,0.00060184,-1.14e-05,126.62996800920918,125.04259650782038,121.1441312616763
318,4/8/2021,129.177826,0.001407237,0.000599954,-6.97e-06,127.30158009689265,125.71436798817567,121.81285320151298
319,4/9/2021,129.761002,0.004504361,0.000598137,7.17e-06,127.48755298943956,125.90022395123593,122.00966538022244
320,4/12/2021,128.671127,-0.008434566,0.00059649,-1.92e-05,128.0736976000663,126.48078098569148,122.55205993697717
321,4/13/2021,125.411087,-0.025662709,0.000596674,-9.91e-05,126.99694450061457,125.42441927416448,121.5082780809175
322,4/14/2021,126.797325,0.010992908,0.000595202,-6.47e-05,123.76460605270901,122.22835671573793,118.41923545643141
323,4/15/2021,126.749519,-0.000377098,0.000593359,-6.56e-05,125.1422961318733,123.59707744020514,119.74800516118184
324,4/16/2021,127.715103,0.007589178,0.000591708,-4.2e-05,125.09804777609904,123.5473122630109,119.72074276774276
325,4/19/2021,127.265778,-0.003524386,0.000589925,-5.27e-05,126.04688514057071,124.49334749758503,120.64623301761914
326,4/20/2021,132.084137,0.037161481,0.00059235,6.14e-05,125.61510656356559,124.06025176711006,120.23743515996736
327,4/21/2021,137.237091,0.0382709,0.00059499,0.000178295,130.3821801477375,128.76577986495087,124.76623829831959
328,4/22/2021,135.066925,-0.015939625,0.000593965,0.000129155,135.48240073502956,133.79583232004336,129.65189235694012
329,4/23/2021,136.166351,0.008106911,0.000592353,0.000153403,133.32801378266268,131.67947849533937,127.59420222406196
330,4/26/2021,135.344162,-0.006056425,0.000590674,0.000134585,134.41738537127807,132.7515835587742,128.64328616487543
331,4/27/2021,135.764816,0.003103212,0.000588916,0.000143554,133.61450677098918,131.95769777756007,127.87403041331906
332,4/28/2021,136.711288,0.006947221,0.000587282,0.000164047,134.02600685665575,132.37142681661243,128.29556984355912
333,4/29/2021,137.896744,0.008633858,0.000585733,0.000189482,134.97014937879007,133.30888925271623,129.20059629734203
334,4/30/2021,135.640533,-0.016496926,0.00058481,0.000139523,136.1432802947859,134.46458316975068,130.3291519679954
335,5/3/2021,138.384323,0.020026517,0.000584242,0.000198887,133.90634908314678,132.25851103560808,128.21346418024544
336,5/4/2021,139.340347,0.006884716,0.000582635,0.000218785,136.63766806671725,134.9581347197076,130.8039724772901
337,5/5/2021,138.833649,-0.003643033,0.000580951,0.000207326,137.57801231732017,135.88503053673494,131.70915663529246
338,5/6/2021,141.892929,0.021796305,0.000580607,0.000271198,137.08240820683054,135.39122908584648,131.2514073376569
339,5/7/2021,139.063095,-0.020145001,0.00058012,0.000210974,140.1204404654656,138.40505809290556,134.16929742733137
340,5/10/2021,139.741867,0.004869163,0.000578477,0.000224674,137.31897136467336,135.63344103435057,131.4752201953931
341,5/11/2021,137.877625,-0.013430397,0.000577326,0.00018463,137.9858356491536,136.2948151946635,132.11998401370613
342,5/12/2021,135.086044,-0.020454578,0.00057688,0.000124281,136.1341323998176,134.4718559340122,130.36351376582695
343,5/13/2021,137.829834,0.020107899,0.000576359,0.000182543,133.37268035906555,131.73902675100726,127.71522791758268
344,5/14/2021,138.317398,0.003531192,0.000574716,0.000192277,136.08094289866582,134.4173371867019,130.32248148505894
345,5/17/2021,138.728485,0.002967648,0.000573072,0.000200322,136.57050634424414,134.90945300682054,130.81378012932367
346,5/18/2021,137.581268,-0.008303895,0.000571625,0.000175743,136.98905007838061,135.3220304867145,131.20408920977172
347,5/19/2021,136.892929,-0.005015702,0.000570055,0.000160782,135.86022088234301,134.20439305590867,130.13146128311095
348,5/20/2021,137.552582,0.004807178,0.000568478,0.000174134,135.18099147029184,133.53228159909736,129.4780876784628
349,5/21/2021,138.374756,0.005959369,0.000566945,0.00019071,135.82360400244778,134.17589480598093,130.11017951841453
350,5/24/2021,138.355637,-0.000138178,0.000565326,0.000189771,136.6461219828713,134.99687707513007,130.89257208202645
351,5/25/2021,137.466537,-0.00644693,0.00056384,0.000170863,136.62938765252667,134.97834301480336,130.88103507439513
352,5/26/2021,137.07457,-0.002855436,0.000562264,0.000162265,135.7480683710874,134.1036748646705,130.08871908186876
353,5/27/2021,137.495224,0.003064098,0.000560695,0.000170486,135.35603741686825,133.7328190686938,129.70513226309396
354,5/28/2021,137.418732,-0.00055648,0.000559113,0.000168432,135.7760605855702,134.13753050004107,130.0830586714997
355,6/1/2021,137.848953,0.00312584,0.000557563,0.000176763,135.7105970650939,134.07375440179052,130.05206703009634
356,6/2/2021,139.311661,0.010555046,0.000556298,0.000205915,136.12787807138628,134.49294539186482,130.46580300360958
357,6/3/2021,139.149139,-0.001167288,0.000554745,0.000202069,137.58487850971056,135.93068497558173,131.87452317626693
358,6/4/2021,140.936905,0.012766008,0.000553635,0.000237164,137.42481626007162,135.77799498413145,131.70005785978944
359,6/7/2021,141.510513,0.004061703,0.000552134,0.000247817,139.21268976909892,137.54403737878272,133.43810925949822
360,6/8/2021,142.514343,0.007068636,0.000550729,0.000266764,139.76902408345128,138.10006414369408,133.97263222546843
361,6/9/2021,144.043976,0.010675995,0.000549503,0.000295598,140.76792074371494,139.0899178899641,134.94011516834522
362,6/10/2021,143.919693,-0.000863185,0.000547988,0.000292397,142.27921357914454,140.5850626638139,136.40082635412617
363,6/11/2021,144.627151,0.004903602,0.000546537,0.0003051,142.16490425036207,140.47589007530922,136.30008546129127
364,6/14/2021,143.432129,-0.008297104,0.000545238,0.000281468,142.8679401965697,141.16976539611437,136.9882951703486
365,6/15/2021,142.79158,-0.00447587,0.000543806,0.000268434,141.69348511633098,140.0035637124668,135.86617005224423
366,6/16/2021,141.328873,-0.010296477,0.000542625,0.000239568,141.05460293871366,139.37855502347114,135.25041792577173
367,6/17/2021,139.196945,-0.015199806,0.000541794,0.000197499,139.60772026733582,137.95714514537934,133.88798723321506
368,6/18/2021,136.826004,-0.017179726,0.00054114,0.000150278,137.49277719517622,135.86532920344263,131.83582944543997
369,6/21/2021,140.20076,0.024365321,0.000541258,0.000215902,135.15342174318738,133.55579309584047,129.61910338338288
370,6/22/2021,139.923523,-0.001979386,0.000539808,0.000209968,138.49326343601732,136.85522595079934,132.79592938877013
371,6/23/2021,138.250473,-0.012028947,0.000538756,0.000176979,138.22340133211506,136.58707409522955,132.56086096515037
372,6/24/2021,139.043976,0.005723195,0.00053739,0.000191889,136.568235450966,134.95297154458098,130.9804075366717
373,6/25/2021,140.382416,0.009579984,0.000536185,0.000217058,137.3532044457016,135.739035827712,131.7332222512438
374,6/28/2021,138.900574,-0.010611859,0.000535064,0.000188103,138.68327134156561,137.0460351912291,133.0306246968582
375,6/29/2021,139.149139,0.001787918,0.000533644,0.00019237,137.21874457927044,135.60570131146966,131.60944528470827
376,6/30/2021,140.143402,0.007119898,0.000532352,0.000210794,137.46983889875514,135.85208878580062,131.87942232155368
377,7/1/2021,140.382416,0.001704043,0.000530946,0.000214755,138.44682254398586,136.82126852192414,132.80587746003533
378,7/2/2021,133.862335,-0.04755832,0.000535563,8.84e-05,138.69001579200088,137.05486183049177,133.04879873716007
379,7/6/2021,132.676865,-0.008895336,0.000534362,6.47e-05,132.2208097006683,130.6643406236799,126.83946223539935
380,7/7/2021,133.671127,0.007465922,0.0005331,8.41e-05,131.0552967242808,129.51070364170033,125.705541161327
381,7/8/2021,134.550674,0.006558379,0.000531811,0.000101137,132.04108507864007,130.48928467364271,126.6547588370944
382,7/9/2021,135.296371,0.005526826,0.000530495,0.00011534,132.91101225758115,131.3521356367025,127.50316110161273
383,7/12/2021,134.722748,-0.004248765,0.00052916,0.000103946,133.65228946151953,132.08447844872012,128.23643477527696
384,7/13/2021,134.110901,-0.004551871,0.000527838,9.18e-05,133.08867377384635,131.53643294596694,127.68740896355551
385,7/14/2021,133.671127,-0.00328457,0.000526497,8.31e-05,132.48518629799935,130.9341855574598,127.12361125263389
386,7/15/2021,134.273422,0.004495677,0.000525183,9.45e-05,132.04744625544853,130.50343703961533,126.71781438671978
387,7/16/2021,132.79158,-0.011097352,0.000524149,6.56e-05,132.65005446496866,131.10552123544707,127.29038219877475
388,7/19/2021,131.854691,-0.007080341,0.000522929,4.71e-05,131.18084945196324,129.64831483459005,125.87258447530564
389,7/20/2021,133.814529,0.014754239,0.000522139,8.5e-05,130.25249769427106,128.74256071687924,125.00408128773587
390,7/21/2021,135.086044,0.009457209,0.000521025,0.000108985,132.19330089989575,130.65957627980976,126.86938769232354
391,7/22/2021,134.521988,-0.004184273,0.00051974,9.8e-05,133.4599443470192,131.90932160796226,128.08320863877398
392,7/23/2021,135.124283,0.004467305,0.000518462,0.000109151,132.89515245595885,131.3583014757258,127.55644514116436
393,7/26/2021,136.491394,0.010066595,0.000517395,0.000134488,133.49636128514132,131.94396360861256,128.136544285531
394,7/27/2021,136.472275,-0.000140085,0.000516082,0.000133791,134.85853565604975,133.2982219136348,129.4418619447509
395,7/28/2021,135.53537,-0.006888841,0.0005149,0.000116012,134.84645835313233,133.28026910282748,129.42119327808723
396,7/29/2021,135.688339,0.001127991,0.000513602,0.000118568,133.9114614652651,132.36311659593133,128.54809810492594
397,7/30/2021,134.761002,-0.006857777,0.000512431,0.000100995,134.05977221142157,132.5143271749637,128.71710412184714
398,8/2/2021,135.20076,0.003257931,0.000511168,0.000108927,133.14643303928625,131.6118896394974,127.83951488228347
399,8/3/2021,137.734222,0.018565116,0.000510739,0.000155183,133.58645114859556,132.04688869528565,128.2395257419631
400,8/4/2021,136.481842,-0.009134321,0.000509677,0.00013196,136.09557643751464,134.53558518647338,130.6820889745929
401,8/5/2021,136.491394,7e-05,0.000508406,0.000131805,134.8568502596399,133.3040691865408,129.46993651197343
402,8/6/2021,137.753342,0.009203144,0.000507345,0.000154371,134.86922059202365,133.3244593737089,129.49171998543005
403,8/9/2021,135.038239,-0.019906719,0.000507083,0.000104591,136.12234450316416,134.55465346957004,130.68615424592892
404,8/10/2021,135.162521,0.000919923,0.000505829,0.000106609,133.43485284091724,131.89830850468633,128.11771843168046
405,8/11/2021,135.879547,0.005290896,0.000504646,0.00011941,133.55872393520931,132.03514663409484,128.25815209065954
406,8/12/2021,136.778198,0.006591812,0.000503506,0.000135352,134.26533910117135,132.72582291294955,128.93456196213364
407,8/13/2021,136.883362,0.00076857,0.00050227,0.000136908,135.16659655041735,133.61859304177023,129.7994931728548
408,8/16/2021,137.27533,0.002859426,0.000501057,0.000143581,135.2688948883258,133.72523673116174,129.9188889452787
409,8/17/2021,136.156784,-0.008181572,0.000500001,0.000123226,135.65991681082,134.10964047865065,130.32382911679366
410,8/18/2021,133.336517,-0.02093091,0.00049986,7.19e-05,134.55371964299414,133.02552878938806,129.23050953192234
411,8/19/2021,131.950287,-0.010450898,0.000498913,4.63e-05,131.75636931316117,130.25436167739693,126.55929221936762
412,8/20/2021,132.992355,0.007866407,0.00049785,6.53e-05,130.38650235039626,128.9047941605684,125.23028605330175
413,8/23/2021,133.479919,0.003659402,0.000496676,7.4e-05,131.4187436928621,129.9203136604004,126.21922375973251
414,8/24/2021,133.690247,0.001574488,0.000495481,7.76e-05,131.90695040274588,130.40646023215615,126.70842187174901
415,8/25/2021,133.709366,0.000142999,0.000494287,7.77e-05,132.1119166436083,130.62167425959078,126.91793120365658
416,8/26/2021,132.676865,-0.007751948,0.000493246,5.89e-05,132.1362000361804,130.63701186156138,126.93564492221125
417,8/27/2021,133.27916,0.00452929,0.000492111,6.96e-05,131.11709908432266,129.63523834841874,125.96887356968278
418,8/30/2021,132.858505,-0.003161186,0.000490959,6.19e-05,131.7092316461823,130.22869261434968,126.54583633591379
419,8/31/2021,134.168259,0.009809987,0.000490013,8.52e-05,131.3005178386534,129.81824253485655,126.14278384635129
420,9/1/2021,133.173996,-0.007438163,0.000488981,6.73e-05,132.59454249426992,131.09673979237434,127.4179832055696
421,9/2/2021,133.852768,0.005083936,0.000487879,7.92e-05,131.6132361191508,130.12615097701192,126.45303224243452
422,9/3/2021,133.441681,-0.003075914,0.000486747,7.17e-05,132.28304250907584,130.79891845581426,127.14034025606749
423,9/7/2021,131.988525,-0.010949549,0.000485882,4.56e-05,131.8815447348651,130.39988262604348,126.73959207045701
424,9/8/2021,132.571701,0.004408652,0.000484781,5.59e-05,130.4479282068675,128.98507538543748,125.36827276990923
425,9/9/2021,131.682602,-0.006729142,0.000483749,4e-05,131.02737426097278,129.55414345503135,125.93666112398526
426,9/10/2021,130.994263,-0.005240968,0.000482678,2.76e-05,130.1463953873166,128.68768143176268,125.07530350385461
427,9/13/2021,132.07457,0.008213159,0.000481705,4.67e-05,129.46511505137127,128.0212284519695,124.45027870863683
428,9/14/2021,130.229446,-0.014068823,0.000481044,1.38e-05,130.53391594188835,129.0781980704997,125.47327613931431
429,9/15/2021,131.166351,0.007168509,0.000480041,3.04e-05,128.71452635705162,127.27595407182707,123.71787871032764
430,9/16/2021,130.430206,-0.005628109,0.000478999,1.73e-05,129.6363413468337,128.19257957924412,124.62159182312885
431,9/17/2021,129.28299,-0.008834541,0.000478069,-3.26e-06,128.9159572792073,127.47596307432154,123.93381495652852
432,9/20/2021,128.403442,-0.006826525,0.00047707,-1.91e-05,127.77985161685878,126.36344576882072,122.84633025474457
433,9/21/2021,127.122368,-0.010027048,0.000476199,-4.22e-05,126.90714702894346,125.49171458795712,122.00798615083083
434,9/22/2021,128.709366,0.012406736,0.000475458,-1.35e-05,125.63457128264663,124.23852945476067,120.77003350238971
435,9/23/2021,130.71701,0.015477872,0.000474916,2.21e-05,127.21668330007996,125.80128545917164,122.31335760399531
436,9/24/2021,131.443588,0.005543013,0.000473896,3.48e-05,129.20896980603007,127.78185370052122,124.2437833087009
437,9/27/2021,132.466537,0.007752292,0.000472948,5.25e-05,129.933095621616,128.4851053496978,124.9343532747259
438,9/28/2021,131.424469,-0.007897756,0.000472012,3.43e-05,130.9416984304217,129.48939270855556,125.91301511347201
439,9/29/2021,133.05928,0.012362437,0.000471282,6.24e-05,129.90706099041202,128.47088844824563,124.91394371830611
440,9/30/2021,132.820267,-0.001797905,0.000470219,5.82e-05,131.52439306579956,130.07134411023765,126.48490100519231
441,10/1/2021,137.017212,0.031109715,0.000471334,0.000128569,131.28877223934276,129.83599786965482,126.25638543532702
442,10/4/2021,137.772461,0.005496938,0.000470333,0.000140714,135.46455745524437,133.96547159656632,130.25658559691095
443,10/5/2021,136.854691,-0.006683778,0.000469376,0.000125309,136.20881787155903,134.69954350008018,131.00119408398402
444,10/6/2021,136.099426,-0.005534021,0.000468391,0.000112563,135.2975376499244,133.8022731413,130.10347836669436
445,10/7/2021,135.573608,-0.003870967,0.000467374,0.000103611,134.5523854398742,133.06740596016945,129.40643033959995
446,10/8/2021,136.9216,0.009893774,0.00046654,0.000125562,134.0276330506666,132.55187321998093,128.90336261481403
447,10/11/2021,136.166351,-0.005531192,0.000465568,0.000112907,135.35973262296943,133.87324484492999,130.19264599090783
448,10/12/2021,134.292542,-0.013856738,0.000464963,8.17e-05,134.62677631355294,133.14529537977734,129.4970061809035
449,10/13/2021,134.569794,0.002062409,0.000463936,8.61e-05,132.76235286096858,131.30018179750115,127.70789788195698
450,10/14/2021,137.084137,0.018511897,0.000463658,0.000127083,133.03238013147728,131.5751566820768,127.95700990221083
451,10/15/2021,138.250473,0.008472186,0.000462784,0.000145586,135.52987314904405,134.0378516964197,130.36114790574652
452,10/18/2021,136.061188,-0.015962365,0.000462333,0.000109949,136.69216894472603,135.19120070962882,131.48670568211244
453,10/19/2021,135.736145,-0.002391805,0.000461326,0.000104426,134.52149855907018,133.0475453547845,129.4081055138129
454,10/20/2021,135.659653,-0.000563693,0.000460311,0.000102955,134.20446985125685,132.74217581057778,129.10529906783432
455,10/21/2021,122.686424,-0.100517496,0.000481502,-0.000118189,134.13149816780177,132.66639637316626,129.04621605559552
456,10/22/2021,122.25621,-0.003512777,0.000480472,-0.000125633,121.24429022540349,119.88676974218973,116.548457310975
457,10/25/2021,122.026772,-0.001878461,0.000479427,-0.000129469,120.8073700704929,119.46349804785105,116.12317587841308
458,10/26/2021,121.5392,-0.004003619,0.000478413,-0.000137928,120.59033672617794,119.2464233967041,115.9249770369964
459,10/27/2021,119.66539,-0.015537413,0.000477886,-0.000171478,120.11167763224758,118.77113267310118,115.4750480835102
460,10/28/2021,120.305923,0.005338426,0.000476913,-0.0001595,118.251242895872,116.93438817058966,113.68377824226599
461,10/29/2021,119.598473,-0.005897783,0.00047595,-0.000171947,118.88497228665173,117.5615320145255,114.29380717070912
462,11/1/2021,120.726578,0.009388229,0.000475117,-0.000151254,118.18587416312131,116.87500547232469,113.62485603683237
463,11/2/2021,120.630974,-0.000792219,0.000474092,-0.000152638,119.30915072327294,117.9823044340544,114.70306643729424
464,11/3/2021,121.5392,0.007500761,0.000473196,-0.000136144,119.21303514291006,117.88828810784699,114.62002136981994
465,11/4/2021,120.849998,-0.005686754,0.000472244,-0.000148081,120.1168531200147,118.78392040219511,115.49309955037295
466,11/5/2021,123.610001,0.022581365,0.000472337,-9.93e-05,119.44270623127085,118.11883934916094,114.8408476513381
467,11/8/2021,124.540001,0.007495501,0.000471449,-8.3e-05,122.17237876855282,120.81977062174496,117.4810298749751
468,11/9/2021,120.849998,-0.030076867,0.00047236,-0.000147132,123.09442599344241,121.72997329020711,118.37737117997393
469,11/10/2021,120.220001,-0.005226685,0.000471408,-0.000157962,119.43802181594866,118.11599697295986,114.85537828022338
470,11/11/2021,120.269997,0.000415784,0.000470405,-0.000156742,118.81287667089116,117.49997517554078,114.26146872944139
471,11/12/2021,118.959999,-0.010951897,0.000469653,-0.000179661,118.86514120316868,117.55427014199337,114.30040669731669
472,11/15/2021,118.870003,-0.00075681,0.000468659,-0.000180884,117.57398234440936,116.27368867091394,113.06948587043361
473,11/16/2021,118.459999,-0.003455142,0.000467691,-0.000187806,117.48064091547973,116.18360436331392,112.98265216733864
474,11/17/2021,118.059998,-0.00338239,0.000466726,-0.000194546,117.0750620591923,115.7818838503981,112.60283093790011
475,11/18/2021,116.660004,-0.011929197,0.000466032,-0.00021925,116.67977609174868,115.3920394572358,112.21291240563687
476,11/19/2021,116.050003,-0.005242597,0.000465106,-0.000229804,115.29348585964235,114.03354491444645,110.90078892738786
477,11/22/2021,116.470001,0.003612579,0.000464162,-0.000221748,114.687272037551,113.43380291778298,110.32185431826915
478,11/23/2021,116.790001,0.002743721,0.000463209,-0.000215544,115.11495813057053,113.8485375264513,110.73427845662808
479,11/24/2021,116.730003,-0.000513857,0.000462243,-0.000216167,115.42284585960992,114.15778987578085,111.0291158437367
480,11/26/2021,115.809998,-0.007912701,0.000461403,-0.000232202,115.37161364921351,114.11360059661146,110.98027806954791
481,11/29/2021,118.5,0.022962061,0.00046156,-0.000183981,114.45859530403038,113.20436770268833,110.1129105897026
482,11/30/2021,117.099998,-0.011884707,0.000460885,-0.000208256,117.12157927897688,115.83752337054356,112.67227679425275
483,12/1/2021,116.919998,-0.00153833,0.000459935,-0.00021101,115.73838222880622,114.47135379559265,111.3338566083886
484,12/2/2021,116.900002,-0.000171038,0.000458985,-0.000210927,115.55672177484891,114.29190730385515,111.18052528748906
485,12/3/2021,118.839996,0.016459131,0.00045861,-0.000176556,115.5446024604051,114.28790330369281,111.17046338511699
486,12/6/2021,119.910004,0.008963478,0.000457838,-0.000157749,117.46467546815931,116.18274936290702,113.01702404598481
487,12/7/2021,121.580002,0.013831004,0.000457299,-0.000129025,118.52475739418813,117.23670770705252,114.04371778205171
488,12/8/2021,123.019997,0.011774421,0.000456651,-0.000104633,120.18317259586783,118.8770144593856,115.64836294301506
489,12/9/2021,123.57,0.004460878,0.00045576,-9.53e-05,121.61118877346442,120.28940531495442,117.0172575475481
490,12/10/2021,124.089996,0.004199279,0.000454868,-8.65e-05,122.15492307611414,120.82616606000171,117.54288644603876
491,12/13/2021,122.580002,-0.012243182,0.000454242,-0.000111291,122.66790372496749,121.32896130239143,118.03698392404937
492,12/14/2021,123.760002,0.009580328,0.000453509,-9.16e-05,121.17290012769863,119.85798800912559,116.61278539123568
493,12/15/2021,123.110001,-0.00526595,0.000452643,-0.000102088,122.34496572528897,121.01755633249763,117.73654893446093
494,12/16/2021,125.93,0.022647924,0.000452772,-5.6e-05,121.70405024394098,120.38861755240183,117.1379267456203
495,12/17/2021,127.400002,0.011605562,0.000452132,-3.25e-05,124.49324848794106,123.14719265293155,119.81213885144402
496,12/20/2021,127.059998,-0.002672359,0.000451234,-3.78e-05,125.95983220160542,124.59192418380213,121.21151592344098
497,12/21/2021,128.970001,0.014920427,0.000450776,-7.7e-06,125.61368848304062,124.25754706352285,120.90765626380467
498,12/22/2021,129.75,0.006029695,0.000449944,4.42e-06,127.51091272161695,126.13144808253537,122.7439933840767
499,12/23/2021,130.630005,0.006759416,0.000449133,1.8e-05,128.28854522344406,126.9015037227519,123.48498040064776
500,12/27/2021,131.619995,0.007550007,0.000448348,3.3e-05,129.16093985994715,127.76574547144936,124.32262590565111
501,12/28/2021,132.630005,0.007644389,0.000447569,4.82e-05,130.14053388312237,128.73589272880935,125.26059631922577
502,12/29/2021,133.350006,0.005413961,0.000446734,5.89e-05,131.14600074512003,129.731018300455,126.2422475210481
503,12/30/2021,133.910004,0.004190667,0.00044588,6.71e-05,131.85538635309916,130.43711766673198,126.93420105551891
504,12/31/2021,133.660004,-0.00186867,0.000445003,6.33e-05,132.41294920673323,130.98603790931597,127.45637657118681
505,1/3/2022,136.039993,0.017649617,0.000444733,9.81e-05,132.16408052263586,130.73956008378886,127.24376557700468
506,1/4/2022,138.020004,0.014449722,0.00044426,0.000126464,134.5256401586055,133.08494007371075,129.52703898371925
507,1/5/2022,138.220001,0.001447995,0.000443387,0.000129071,136.4805393435519,135.01283633021475,131.4147448845282
