,Date,MCD,PDR,VAR,AVG,VAR70,VAR85,VAR99
71,4/15/2020,177.839996,-0.033997188,0.001812229,-0.001709511,179.5360415137282,175.6552009908881,166.21418085847566
72,4/16/2020,179.5,0.009290961,0.001788717,-0.001556727,173.48225751696194,169.72032094483205,160.71360802491336
73,4/17/2020,186.100006,0.036108988,0.001783382,-0.001040758,175.1302559975388,171.3729070932893,162.28186823187647
74,4/20/2020,181.649994,-0.02420247,0.001766434,-0.001353754,181.66794203737462,177.79772150362498,168.3769837896808
75,4/21/2020,177.580002,-0.022660503,0.001748853,-0.001637844,177.28655578154786,173.521572124005,164.40133381979564
76,4/22/2020,186.479996,0.04890275,0.00175901,-0.000972836,173.28357075115977,169.60801966825989,160.68829257876922
77,4/23/2020,182.039993,-0.024097569,0.00174302,-0.001273158,182.09706994062702,178.218488611591,168.81742212834126
78,4/24/2020,184.020004,0.010818064,0.001722524,-0.001118142,177.70079316549638,173.9483002734246,164.86185328508407
79,4/27/2020,185.889999,0.010110626,0.001702296,-0.000976006,179.7145918208527,175.93122387766678,166.70507901104682
80,4/28/2020,185.929993,0.000215126,0.001681035,-0.000961117,181.5874322491151,177.78917852060502,168.6431304974686
81,4/29/2020,187.820007,0.010113874,0.001661777,-0.000824388,181.6622062455707,177.8876045517781,168.7478352681062
82,4/30/2020,187.559998,-0.001385311,0.001641515,-0.000831229,183.53778912241378,179.7449615462535,170.58961689329223
83,5/1/2020,182.660004,-0.02647226,0.001629563,-0.001140157,183.32105230131532,179.55992752705689,170.42728463200902
84,5/4/2020,181.869995,-0.004334405,0.001610284,-0.001178184,178.47460562225743,174.811206737144,165.98144889247618
85,5/5/2020,179.240005,-0.014566401,0.001593423,-0.001335692,177.73621587088303,174.12900360584447,165.3025293850046
86,5/6/2020,176.970001,-0.012745485,0.001576391,-0.001468364,175.15580208878694,171.6127457990414,162.99372704820826
87,5/7/2020,181.119995,0.023179535,0.001565175,-0.001185055,172.94470635651217,169.4620687397604,160.99091351721998
88,5/8/2020,181.229996,0.000607153,0.001547425,-0.001164689,177.06849760736432,173.52099568785363,164.89627145138925
89,5/11/2020,180.880005,-0.001933065,0.001530044,-0.001173322,177.1842822466904,173.64332775066276,165.03476469519848
90,5/12/2020,176.539993,-0.024286416,0.001518914,-0.001430135,176.86979494348162,173.3471407513952,164.84186294140835
91,5/13/2020,172.820007,-0.021296809,0.001506512,-0.00164845,172.59255748315292,169.18234929378804,160.91540682597164
92,5/14/2020,175.410004,0.014875483,0.001493072,-0.001468842,168.94573696488132,165.62985782815682,157.5208034946391
93,5/15/2020,173.809998,-0.009163377,0.001477647,-0.001551579,171.4981417743725,168.14779333734836,159.98377956269633
94,5/18/2020,179.830002,0.034049234,0.001475268,-0.001172847,169.96103724732404,166.6468783757872,158.57577841352563
95,5/19/2020,179.570007,-0.001446828,0.001459739,-0.001175731,175.90981990952466,172.49420235249704,164.13164527273315
96,5/20/2020,184.100006,0.024913978,0.00145155,-0.000903963,175.67365219950076,172.2572899058715,163.98349364388022
97,5/21/2020,185.080002,0.005309054,0.001436979,-0.000839911,180.15992222401545,176.66765622383755,168.2353499090547
98,5/22/2020,184.410004,-0.003626614,0.001422395,-0.000868347,181.16148905388255,177.67208606742477,169.19071108817883
99,5/26/2020,184.839996,0.002329003,0.001408129,-0.00083605,180.50015732422705,177.04848002772917,168.63247956063478
100,5/27/2020,187.720001,0.015460932,0.001396678,-0.000673081,180.96119321037648,177.50957693149775,169.14888110868424
101,5/28/2020,188.729996,0.005365905,0.001383207,-0.000613289,183.83727021057493,180.34389383094756,171.8667412076876
102,5/29/2020,186.320007,-0.012851738,0.0013711,-0.000733273,184.84053865670762,181.361225040623,172.8784255187019
103,6/1/2020,187.410004,0.005833088,0.001358203,-0.000669522,182.48411774709993,179.0439212736382,170.69612845421312
104,6/2/2020,187.589996,0.000959957,0.001345168,-0.000653854,183.58316795469727,180.15411813591265,171.74826911786425
105,6/3/2020,193.289993,0.029932907,0.001341182,-0.000362552,183.75895931656655,180.3390784671313,172.01278787633146
106,6/4/2020,193.240005,-0.00025865,0.00132853,-0.000361572,189.43406344801195,185.90638338432973,177.32121291936656
107,6/5/2020,197.160004,0.020082637,0.001319983,-0.000170504,189.39663847434915,185.90121709683882,177.35302014658052
108,6/8/2020,202.649994,0.027464721,0.001314767,8.54e-05,193.29042854411054,189.7248073291665,181.0096795881191
109,6/9/2020,199.520004,-0.015565821,0.001304932,-5.82e-05,198.71646210816473,195.0625884360193,186.1706678763987
110,6/10/2020,195.800003,-0.018820757,0.00129624,-0.00022878,195.62720937269714,192.03146113332485,183.31447674200757
111,6/11/2020,187.509995,-0.043261595,0.001301095,-0.000616463,191.97574082902628,188.48738359518572,179.9177560031773
112,6/12/2020,189.169998,0.00881392,0.001290265,-0.000532263,183.77543158991946,180.41948257465415,172.20670122547867
113,6/15/2020,189.490005,0.001690208,0.00127889,-0.000512595,185.43394329007785,182.06078173315385,173.8340057400606
114,6/16/2020,190.320007,0.004370624,0.001267879,-0.00046976,185.7576506393318,182.39398186473528,174.13705876453733
115,6/17/2020,190.789993,0.002466407,0.001256928,-0.000444228,186.5994404350715,183.22068861588644,175.03860892795416
116,6/18/2020,189.490005,-0.006837031,0.001246442,-0.000499339,187.07221839480988,183.71413603952348,175.48645706934354
117,6/19/2020,186.559998,-0.015583387,0.001237717,-0.000628262,185.79480805975354,182.47460603632274,174.34286489166595
118,6/22/2020,187.460007,0.004812634,0.001227476,-0.000582153,182.91423118890285,179.65771572410102,171.67857642035403
119,6/23/2020,186.619995,-0.00449109,0.001217289,-0.000615001,183.8256084138484,180.55561137605935,172.55222244128296
120,6/24/2020,184.289993,-0.012563871,0.001208324,-0.000714575,183.0190385498333,179.77567263527268,171.87675206660677
121,6/25/2020,182.759995,-0.008336777,0.001198814,-0.000777568,180.7235735496902,177.53076757757086,169.76562260117586
122,6/26/2020,179.740005,-0.016662399,0.001191039,-0.000907772,179.21969454540547,176.06964989385492,168.35733421807805
123,6/29/2020,182.800003,0.016881285,0.001183908,-0.000763145,176.24539434982154,173.1619565954406,165.62869398719985
124,6/30/2020,184.470001,0.009094179,0.001175138,-0.000683651,179.29234006623366,176.15670646957528,168.54409934627205
125,7/1/2020,184.660004,0.001029464,0.00116576,-0.000669946,180.95393832251656,177.8051076541428,170.10875332923774
126,7/2/2020,183.520004,-0.006192643,0.001156748,-0.000713777,181.17474288753388,178.0379404988227,170.3330799587458
127,7/6/2020,188.5,0.026774332,0.001153542,-0.000497335,180.033852221263,176.92839569562375,169.3289080242331
128,7/7/2020,185.820007,-0.014319506,0.001146011,-0.000605321,184.96796159590593,181.79024779261093,173.97843094927742
129,7/8/2020,185.850006,0.000161428,0.001137132,-0.000599377,182.33527157964113,179.20148137583865,171.52215117468293
130,7/9/2020,184.330002,-0.008212289,0.001128827,-0.000657938,182.37991285964026,179.25297103013926,171.5943130755883
131,7/10/2020,184.880005,0.002979353,0.00112031,-0.000630172,180.88598798956028,177.79993523829194,170.29433077271509
132,7/13/2020,184.919998,0.000216295,0.001111829,-0.00062376,181.45010597215355,178.37894176876773,170.86540332652243
133,7/14/2020,190.720001,0.030883101,0.001110877,-0.000386866,181.4939963295017,178.4273569098242,170.92148376956268
134,7/15/2020,191.770004,0.005490369,0.001102842,-0.000343006,187.2431039234153,184.07353664443824,176.32251204402297
135,7/16/2020,190.919998,-0.004442276,0.001094797,-0.000373371,188.28968910993177,185.11516632958978,177.3513104515933
136,7/17/2020,191.479996,0.002928862,0.001086826,-0.00034909,187.4481329588728,184.30278803514892,176.60233947505324
137,7/20/2020,191.610001,0.000678718,0.001078901,-0.000341588,188.02464016298777,184.88522402493572,177.18995398959942
138,7/21/2020,192.979996,0.007124474,0.001071484,-0.000287486,188.1656717064971,185.02624340562218,177.36697129863285
139,7/22/2020,198.619995,0.02880689,0.001069821,-7.82e-05,189.53292872009834,186.38223052003815,178.68854477793784
140,7/23/2020,197.550003,-0.005401694,0.001062381,-0.000116199,195.12512891519305,191.89237729035008,183.95354859042797
141,7/24/2020,198.720001,0.005905072,0.001055101,-7.35e-05,194.0715037024261,190.8587910081867,182.9937428625305
142,7/27/2020,201.25,0.012651113,0.001048803,1.61e-05,195.2414146211228,192.0230494440174,184.15370073180264
143,7/28/2020,196.240005,-0.025209491,0.001045888,-0.000160288,197.7396889498715,194.4875021308445,186.52077485949485
144,7/29/2020,196.210007,-0.000152876,0.001038625,-0.000160236,192.79891046892357,189.641044691406,181.87881783897876
145,7/30/2020,195.410004,-0.004085614,0.001031567,-0.000187308,192.79147889034894,189.63881581163704,181.91605178683645
146,7/31/2020,194.279999,-0.005799524,0.001024716,-0.000225748,192.00203357482812,188.87001369605613,181.2080475927638
147,8/3/2020,194.399994,0.000617449,0.00101775,-0.000220011,190.91262459250945,187.79904831488398,180.2032251559126
148,8/4/2020,199.360001,0.025194379,0.001015208,-4.83e-05,191.02481788526208,187.94078383556553,180.3706709942575
149,8/5/2020,199.259995,-0.000501761,0.001008396,-5.13e-05,195.9622853679949,192.7849327682643,185.00822526211
150,8/6/2020,203.179993,0.019481772,0.0010042,7.89e-05,195.86956912870775,192.6944258041585,184.9808083266147
151,8/7/2020,204.600006,0.006964632,0.000997861,0.000124486,199.75409530772387,196.52826480646814,188.64778875635827
152,8/10/2020,204.119995,-0.002348851,0.000991337,0.000108214,201.18959684027905,197.95948991442896,190.04297630316614
153,8/11/2020,205.0,0.004301947,0.000984971,0.000135624,200.6875076677283,197.48088553740916,189.6113300105922
154,8/12/2020,206.020004,0.004963292,0.000978726,0.000166972,201.58620786495834,198.36067032746206,190.50639152836547
155,8/13/2020,206.490005,0.002278738,0.00097244,0.000180597,202.6113036544924,199.3917394851904,191.48298400041574
156,8/14/2020,207.029999,0.002611696,0.000966244,0.00019618,203.05771568351346,199.8571121345061,191.95772650027652
157,8/17/2020,208.669998,0.007890342,0.000960464,0.000245188,203.61988347943702,200.41480021480638,192.56006778241894
158,8/18/2020,210.320007,0.007876167,0.000954752,0.000293485,205.26369072690946,202.01598821012274,194.12602392365193
159,8/19/2020,209.509995,-0.003858767,0.000948855,0.00026737,206.8924369271673,203.64802318490646,195.71527693207273
160,8/20/2020,209.880005,0.001764516,0.000942938,0.000276728,206.10517657423563,202.88243290211867,195.0303296907995
161,8/21/2020,211.570007,0.008019983,0.000937452,0.000324822,206.4723401341525,203.25225771904485,195.3371451905318
162,8/24/2020,212.619995,0.004950565,0.000931796,0.000353376,208.15876634320566,204.92190186843123,197.00297549615595
163,8/25/2020,212.649994,0.000141082,0.00092608,0.000352074,209.2084716690459,205.97709880778132,198.03044746962476
164,8/26/2020,213.759995,0.005206273,0.000920576,0.000381673,209.26944295663102,206.02766582877354,198.0969507692703
165,8/27/2020,212.190002,-0.007371758,0.000915359,0.000334682,210.38184128799975,207.14590078916126,199.15947473464115
166,8/28/2020,214.910004,0.012737245,0.000910766,0.000409396,208.8266229019811,205.61837233439863,197.75743246517484
167,8/31/2020,213.520004,-0.006488831,0.000905595,0.00036809,211.5162488415569,208.2763898813896,200.3662389697359
168,9/1/2020,212.690002,-0.003894808,0.000900312,0.000342715,210.1704601734414,206.96121618681863,199.08628289626253
169,9/2/2020,216.229996,0.016506922,0.000896522,0.000438361,209.33546455162568,206.153829095717,198.36972316847806
170,9/3/2020,213.800003,-0.011301625,0.000892054,0.000369303,212.86529081738655,209.6223692578732,201.6471868848459
171,9/4/2020,211.729996,-0.009729153,0.00088743,0.000310247,210.45612260250826,207.26591263944422,199.44506641433713
172,9/8/2020,213.580002,0.00869962,0.000882678,0.000359023,208.41688504240622,205.26419513555658,197.53256936806025
173,9/9/2020,215.710007,0.009923466,0.000878101,0.000414309,210.263116326578,207.08396182795636,199.26339081078717
174,9/10/2020,217.240005,0.007067811,0.000873308,0.000452547,212.3665459759454,209.17192115075483,201.32146472438671
175,9/11/2020,218.0,0.003492307,0.00086837,0.000469917,213.90805738264686,210.68688565989012,202.79995770544343
176,9/14/2020,220.559998,0.011674695,0.000864145,0.000533581,214.67262706279868,211.44884130813182,203.5517537792475
177,9/15/2020,222.369995,0.008172881,0.000859591,0.000576741,217.20517080696308,213.95822128430362,205.95058261208325
178,9/16/2020,224.809998,0.010912953,0.000855359,0.000634809,219.01172819061634,215.7539138653654,207.74991872101725
179,9/17/2020,222.580002,-0.009968996,0.000851205,0.00057557,221.4434841131319,218.15059313646145,210.06435944414014
180,9/18/2020,220.270004,-0.010432512,0.000847145,0.000514414,219.23768560825334,215.99138170515266,207.99549770458913
181,9/21/2020,216.410004,-0.01767931,0.000844284,0.000413896,216.9421209850404,213.72812611826546,205.87087829344998
182,9/22/2020,216.410004,0.0,0.000839646,0.000411622,213.13034319759007,209.97968628051322,202.24408503076413
183,9/23/2020,214.970001,-0.006676287,0.00083533,0.00037289,213.1538920574695,210.01675990802957,202.31920322431574
184,9/24/2020,216.119995,0.005335298,0.000830924,0.00039986,211.73469566834157,208.6355050965065,201.00463775373072
185,9/25/2020,218.179993,0.009486592,0.000826876,0.000448977,212.89242148990428,209.78849117029995,202.1191744369674
186,9/28/2020,220.259995,0.009488266,0.000822867,0.000497576,214.91105398292805,211.78297235000124,204.08103287904106
187,9/29/2020,218.679993,-0.007199202,0.000818782,0.000456417,216.9808793974781,213.82211700403576,206.06482311005354
188,9/30/2020,219.490005,0.003697254,0.000814483,0.000473655,215.44278962863373,212.31109707583298,204.67239583123916
189,10/1/2020,219.589996,0.000455457,0.000810173,0.000473559,216.24077064780923,213.11809946233782,205.42329938839129
190,10/2/2020,222.669998,0.013928693,0.000806857,0.000544375,216.35192483065592,213.23006686364204,205.53581471850595
191,10/5/2020,226.070007,0.015153871,0.000803744,0.000620865,219.41122215463966,216.24759034001704,208.4487088314752
192,10/6/2020,224.089996,-0.008796978,0.000800017,0.000571813,222.7780947185411,219.57397916475398,211.67979663574383
193,10/7/2020,226.479996,0.010608884,0.000796392,0.000623819,220.82173593190018,217.65480741709175,209.8820931881466
194,10/8/2020,225.800003,-0.003006958,0.000792354,0.000605104,223.2047778939301,220.00301956280663,212.14299028765473
195,10/9/2020,224.830002,-0.004305095,0.000788414,0.000579923,222.5399957397729,219.3647480576326,211.49548194718665
196,10/12/2020,226.110001,0.005677041,0.000784523,0.000605929,221.58101611898567,218.41190475529172,210.68137528067308
197,10/13/2020,227.350006,0.005469096,0.00078066,0.000630615,222.85632288727066,219.68192368372496,211.88769875999358
198,10/14/2020,227.619995,0.001186843,0.000776719,0.000633424,224.10659426959475,220.93009867700104,213.10230277859037
199,10/15/2020,229.639999,0.008835311,0.000773152,0.00067464,224.3694162592721,221.1940033118275,213.3792174321685
200,10/16/2020,229.369995,-0.001176463,0.000769304,0.000665384,226.39381320180019,223.19093271679517,215.32696459749639
201,10/19/2020,226.0,-0.014801399,0.00076666,0.000588435,226.11864993526402,222.92992043211493,215.0999508267844
202,10/20/2020,227.449997,0.006395422,0.000763031,0.000617183,222.79509913880244,219.65715699696543,211.96712430162475
203,10/21/2020,228.190002,0.003248203,0.000759306,0.000630143,224.2416218986402,221.08148049319183,213.31609142044937
204,10/22/2020,229.149994,0.004198161,0.000755646,0.000647633,224.97833087166435,221.8242969913346,214.0745316358227
205,10/23/2020,228.710007,-0.001921929,0.000751992,0.000635099,225.93624055316644,222.76474310919357,214.99326137941307
206,10/26/2020,224.270004,-0.019604155,0.000750321,0.00053685,225.49900897936823,222.3464394136801,214.6049858887311
207,10/27/2020,222.970001,-0.005813463,0.00074689,0.000506172,221.11358989436113,218.02848680448204,210.44707656071495
208,10/28/2020,214.690002,-0.037842101,0.000750335,0.000321806,219.82726757855195,216.77063232217918,209.2510842285129
209,10/29/2020,214.949997,0.001210292,0.000746749,0.000326057,211.60894314982252,208.66391093855177,201.40582822733683
210,10/30/2020,213.0,-0.009113263,0.000743615,0.000281108,211.87071143456333,208.92560845118797,201.67283270665575
211,11/2/2020,212.559998,-0.002067874,0.000740117,0.000269975,209.9521804241645,207.03784428930837,199.89173422413683
212,11/3/2020,216.800003,0.019750991,0.000738407,0.000361867,209.52993147857694,206.6341807189995,199.49221546538678
213,11/4/2020,214.869995,-0.008942113,0.000735345,0.000318186,213.73423108877964,210.78149049200906,203.54173303309108
214,11/5/2020,216.309998,0.006679384,0.000732097,0.000347911,211.8178115023119,208.9061234602097,201.71666289775953
215,11/6/2020,216.559998,0.001155081,0.000728695,0.000351666,213.26416018173146,210.32790169691322,203.095630577593
216,11/9/2020,213.220001,-0.015543135,0.000726486,0.000278078,213.50263524198377,210.58174395147668,203.41110619967125
217,11/10/2020,213.320007,0.000468917,0.000723138,0.000278958,210.21259012763707,207.33725358663935,200.2571782051506
218,11/11/2020,218.020004,0.021793402,0.000721935,0.000377648,210.32958931400788,207.43412403819582,200.3481666848895
219,11/12/2020,213.070007,-0.022966037,0.000721115,0.000271056,214.96859508190812,212.03445522884203,204.79799911950337
220,11/13/2020,213.279999,0.000985069,0.000717839,0.000274301,210.07413533101422,207.20644676105331,200.1502476567863
221,11/16/2020,216.729996,0.016046469,0.000715712,0.000345669,210.2782264651387,207.42666838616418,200.3965378929818
222,11/17/2020,216.009995,-0.003327641,0.000712548,0.000329122,213.70619923502758,210.80544677759792,203.63351990009767
223,11/18/2020,215.520004,-0.002270949,0.000709383,0.000317463,212.9959802464924,210.11687641651113,203.01395989180355
224,11/19/2020,215.110001,-0.001904201,0.000706238,0.000307545,212.51450877619965,209.64773508359812,202.567873096916
225,11/20/2020,214.089996,-0.004753061,0.000703213,0.000285053,212.12510447812627,209.25302665750516,202.19520986647572
226,11/23/2020,217.0,0.013500885,0.000700871,0.00034353,211.11670503404406,208.26953338542097,201.2626005587607
227,11/24/2020,219.710007,0.012411173,0.000698422,0.000396692,214.00419005254867,211.12339168391287,204.03324148822543
228,11/25/2020,219.339996,-0.001685508,0.000695377,0.000387559,216.70178866433577,213.8020767120471,206.64746897412493
229,11/27/2020,218.330002,-0.00461533,0.00069245,0.000365712,216.33312718957652,213.43623399070398,206.33799260101233
230,11/30/2020,217.440002,-0.004084729,0.000689525,0.000346363,215.3538562410375,212.4670570964214,205.34309618317315
231,12/1/2020,216.139999,-0.005996618,0.000686713,0.000318904,214.47561898725377,211.61372073367704,204.58343648136025
232,12/2/2020,210.860001,-0.02473193,0.000686447,0.000210926,213.17965728577602,210.3348379710114,203.36650399510162
233,12/3/2020,211.509995,0.003077844,0.000683536,0.00022323,207.95441880106185,205.17700857517116,198.39154600598962
234,12/4/2020,210.740005,-0.003647085,0.000680678,0.000206691,208.60992911493742,205.83841157746468,198.97415664528816
235,12/7/2020,208.889999,-0.008817377,0.000678127,0.00016829,207.8466025480788,205.0916801963935,198.30430590909666
236,12/8/2020,208.389999,-0.002396474,0.000675281,0.000157423,206.02595261035412,203.2997113101246,196.56596896561615
237,12/9/2020,208.690002,0.001438588,0.000672439,0.000162829,205.53938852384354,202.82533901021822,196.11032200120636
238,12/10/2020,208.039993,-0.003119572,0.000669658,0.000149037,205.8330917140518,203.1176592137325,196.46707599578104
239,12/11/2020,207.759995,-0.001346792,0.000666866,0.000142778,205.20295578688274,202.500397855269,195.8505973510859
240,12/14/2020,211.919998,0.019825292,0.000665695,0.000224789,204.9333093793991,202.23850854730387,195.57734714488572
241,12/15/2020,214.860001,0.013777822,0.000663691,0.000281025,209.04882529730943,206.30191070845524,199.53866999125114
242,12/16/2020,213.800003,-0.004945645,0.000661061,0.000259428,211.97068775752527,209.2058797763899,202.34600802077898
243,12/17/2020,214.25,0.002102545,0.000658355,0.000267012,210.92430502327997,208.16953013866546,201.35397829463
244,12/18/2020,215.080002,0.003866504,0.00065571,0.000281764,211.36588034340463,208.610617048354,201.8182324046637
245,12/21/2020,211.669998,-0.015981613,0.000654108,0.000215383,212.2069226491809,209.44002050287648,202.6244410719682
246,12/22/2020,211.919998,0.001180387,0.000651453,0.000219306,208.8290479787909,206.12059460983573,199.39447568172645
247,12/23/2020,212.020004,0.000471793,0.000648816,0.000220328,209.09593692594035,206.386298375812,199.68019247002465
248,12/24/2020,211.389999,-0.002975865,0.000646241,0.00020744,209.18012372649477,206.4715188044524,199.80947096816112
249,12/28/2020,214.020004,0.012364723,0.000644237,0.000256265,208.56568944326102,205.86975557226847,199.22008192107316
250,12/29/2020,212.710007,-0.006139719,0.000641823,0.000230681,211.1788766419071,208.45040599184713,201.72132529969414
251,12/30/2020,211.559998,-0.005421132,0.000639392,0.000208164,209.88176942008272,207.17609777627263,200.4763643157708
252,12/31/2020,214.580002,0.014174002,0.000637626,0.000263584,208.75308373400418,206.0587452895149,199.44313219170795
253,1/4/2021,210.220001,-0.020528032,0.000636808,0.000181403,211.75311916686556,209.03867464482042,202.3281560195383
254,1/5/2021,211.479996,0.005975806,0.000634432,0.000204216,207.4261011318283,204.75074316081205,198.1767353444334
255,1/6/2021,211.0,-0.002272279,0.000631968,0.000194504,208.68963563001032,206.01444034289827,199.4395274247098
256,1/7/2021,211.979996,0.004633778,0.000629576,0.000211845,208.20521473462495,205.5512187331465,198.99742111493512
257,1/8/2021,215.869995,0.01818444,0.000628379,0.000281777,209.18952376299566,206.5206984221551,199.95911743018277
258,1/11/2021,214.229996,-0.007626166,0.000626184,0.000251126,213.04565295454128,210.3240308249033,203.6500093680296
259,1/12/2021,211.600006,-0.012352457,0.000624378,0.000202464,211.3991606417403,208.72040030662413,202.10701910603217
260,1/13/2021,212.089996,0.002312966,0.000621993,0.000210581,208.82553007902067,206.16783214173827,199.63260576166962
261,1/14/2021,208.5,-0.017071653,0.00062075,0.000144366,209.31891238909748,206.66240586293426,200.12375477682096
262,1/15/2021,209.910004,0.006739845,0.000618546,0.000169539,205.75244130583735,203.1609866425991,196.74486057739395
263,1/19/2021,209.089996,-0.003914124,0.000616257,0.000154012,207.1684567767743,204.54444089369716,198.08147113651182
264,1/20/2021,213.630005,0.021480808,0.00061564,0.000234796,206.37005486466632,203.76698853293007,197.34252372444712
265,1/21/2021,213.529999,-0.000468237,0.000613318,0.000232143,210.8587419162968,208.19390279531223,201.63342190555323
266,1/22/2021,213.380005,-0.000702696,0.000611016,0.000228628,210.75158402864668,208.0924761097929,201.55735569591243
267,1/25/2021,213.339996,-0.000187519,0.000608728,0.00022707,210.61438968364934,207.96896619686106,201.4362724731417
268,1/26/2021,215.380005,0.009516815,0.000606777,0.000261733,210.5846579717181,207.94086618597112,201.42696365930098
269,1/27/2021,207.0,-0.03968514,0.000610432,0.000113231,212.62164652737414,209.94928225198785,203.37319731219884
270,1/28/2021,206.820007,-0.00086991,0.000608175,0.00010959,204.28424154248432,201.71178448026012,195.41454940609117
271,1/29/2021,207.839996,0.00491965,0.000606015,0.000127339,204.1216853234753,201.5496088762072,195.25952401868642
272,2/1/2021,207.929993,0.000432917,0.000603788,0.000128463,205.13198640994437,202.5525439274909,196.22303166435555
273,2/2/2021,209.759995,0.008762545,0.000601848,0.00016009,205.22823379042197,202.64749006779954,196.32698512028605
274,2/3/2021,208.710007,-0.005018234,0.000599749,0.000141191,207.04846007547508,204.4723063536346,198.1225081876169
275,2/4/2021,211.029999,0.011054537,0.000598,0.000180875,206.01225496092442,203.4450897973241,197.10608659673036
276,2/5/2021,212.580002,0.007318099,0.000596017,0.000206735,208.31698156882024,205.72794154311467,199.35167464944928
277,2/8/2021,211.580002,-0.004715211,0.000593952,0.000188966,209.85242747890035,207.24832125731092,200.85554775268622
278,2/9/2021,215.979996,0.020582605,0.000593307,0.000262325,208.8681595715917,206.27711328994948,199.87334206512938
279,2/10/2021,214.399994,-0.007342391,0.000591387,0.000235068,213.21733150707234,210.57556274317997,204.05868584456366
280,2/11/2021,214.270004,-0.000606481,0.000589277,0.000232062,211.66900807906552,209.03930053053185,202.56110879927203
281,2/12/2021,213.899994,-0.001728333,0.000587194,0.000225086,211.55035729357755,208.93915707838252,202.47306813974214
282,2/16/2021,215.029999,0.005268961,0.000585201,0.000242972,211.18236905891652,208.58925355268966,202.1543964658856
283,2/17/2021,213.449997,-0.007374949,0.000583338,0.000216053,212.30618477898193,209.68251400832466,203.23718981387213
284,2/18/2021,215.429993,0.009233399,0.000581569,0.000247804,210.74694753977798,208.16500088459196,201.76589990954304
285,2/19/2021,212.240005,-0.014918265,0.000580333,0.00019459,212.7194556116536,210.10540616113065,203.64469209487896
286,2/22/2021,212.059998,-0.000848489,0.000578307,0.000190943,209.55722612736795,206.99036437337506,200.66363281848817
287,2/23/2021,211.320007,-0.003495639,0.000576339,0.000178098,209.37341074956782,206.81672309547508,200.48126622294149
288,2/24/2021,213.270004,0.009185382,0.000574619,0.000209373,208.66197336945928,206.10615817051212,199.80069471438807
289,2/25/2021,210.949997,-0.010937863,0.000573059,0.000170801,210.5850220749009,208.01616026258233,201.6866730753335
290,2/26/2021,206.139999,-0.02306558,0.000572939,9.07e-05,208.3029317202997,205.76840237006624,199.5064959092528
291,3/1/2021,208.25,0.010183736,0.000571319,0.00012536,203.53205812229538,201.05952063489053,194.94726878685856
292,3/2/2021,208.669998,0.002014766,0.000569374,0.00013183,205.6176512897687,203.12139012560036,196.93936349585337
293,3/3/2021,205.820007,-0.013752013,0.000568087,8.44e-05,206.04659263779774,203.55453388236543,197.35677189390148
294,3/4/2021,204.839996,-0.004772867,0.000566234,6.79e-05,203.22768175348068,200.75440607417278,194.6727881636754
295,3/5/2021,207.369995,0.012275446,0.000564818,0.000109305,202.24628509053153,199.80709253462885,193.73687238933735
296,3/8/2021,209.110001,0.008355821,0.000563139,0.000137165,204.76343921988806,202.27954500802485,196.18592366208975
297,3/9/2021,208.550003,-0.002681599,0.00056127,0.000127674,206.4959922737909,204.00182548900995,197.8692599169128
298,3/10/2021,213.309998,0.022567662,0.00056107,0.000202976,205.95664111033304,203.46721875268528,197.34564194080153
299,3/11/2021,211.570007,-0.008190551,0.000559429,0.000174904,210.65129297545795,208.11089457293002,201.84746678480718
300,3/12/2021,212.339996,0.003632799,0.000557604,0.000186431,208.9367562815599,206.42995020107375,200.21954412750583
301,3/15/2021,220.460007,0.03752756,0.000560368,0.000310488,209.69830658140694,207.17186919309572,200.9808705470824
302,3/16/2021,219.860001,-0.00272532,0.000558543,0.000300435,217.74787507872256,215.1230537310235,208.64266653590084
303,3/17/2021,224.110001,0.019146023,0.000557868,0.000362632,217.15403205242998,214.55061826028856,208.07739825596315
304,3/18/2021,222.899994,-0.005413794,0.000556142,0.00034363,221.377484589276,218.70962586095453,212.14376735445597
305,3/19/2021,222.440002,-0.002065802,0.000554338,0.000335731,220.17264348657116,217.52728039539,210.9770020224849
306,3/22/2021,225.070007,0.011754085,0.000552951,0.000373046,219.72999875039318,217.08521445192966,210.59870785378772
307,3/23/2021,224.369995,-0.003115043,0.000551189,0.000361684,222.33733683941625,219.67144279703223,213.1058781520215
308,3/24/2021,224.050003,-0.001427198,0.00054941,0.000355876,221.63560194484617,218.9867478306955,212.44416057174675
309,3/25/2021,224.199997,0.000669243,0.000547632,0.00035689,221.33747385456846,218.70208698403627,212.1565136055231
310,3/26/2021,225.210007,0.004494834,0.000545921,0.000370238,221.4810527035055,218.85087152700814,212.33209190395687
311,3/29/2021,227.350006,0.009457375,0.00054443,0.000399457,222.50141776609536,219.8475702016348,213.31846121354855
312,3/30/2021,224.979996,-0.010479215,0.000543063,0.00036459,224.6049281112385,221.9371351415123,215.37428705437006
313,3/31/2021,224.139999,-0.003740639,0.000541382,0.000351474,222.27147421443982,219.63183254654496,213.15031883602327
314,4/1/2021,225.210007,0.004762479,0.000539719,0.000365522,221.43497888788087,218.8149814760448,212.34612954427027
315,4/5/2021,228.850006,0.016033462,0.000538783,0.000415261,222.5035616816017,219.87861416656963,213.3470538198838
316,4/6/2021,231.910004,0.013282589,0.0005376,0.00045598,226.10751256900113,223.441049713408,216.83607698003064
