,Date,COST,PDR,VAR,AVG,VAR70,VAR85,VAR99
268,1/26/2021,364.980011,0.008529909,0.000318615,0.000838944,358.74231488525743,355.4794205226472,347.3582111663206
269,1/27/2021,356.390015,-0.023816909,0.000319682,0.000747286,361.8267145501044,358.5433457328143,350.39587139562275
270,1/28/2021,357.059998,0.00187815,0.000318503,0.000751475,353.291570366057,350.07519217819674,342.0607201672037
271,1/29/2021,352.429993,-0.013051828,0.000318028,0.00070054,353.9382336506085,350.71487471423256,342.73925102917406
272,2/1/2021,350.519989,-0.005434266,0.000316997,0.000677986,349.3376672372843,346.15377528613215,338.29653138510935
273,2/2/2021,355.579987,0.014332488,0.000316516,0.000728002,347.4433967285042,344.28491952330677,336.5088571412842
274,2/3/2021,355.209991,-0.001041084,0.000315372,0.000721546,352.48217840079195,349.2907458633263,341.37056422653137
275,2/4/2021,355.850006,0.001800172,0.00031423,0.000725468,352.1118038619806,348.92111355514606,340.9827437904492
276,2/5/2021,355.170013,-0.001912726,0.000313116,0.000715909,352.76015690665247,349.57161094191315,341.62316416851144
277,2/8/2021,359.829987,0.013035077,0.000312532,0.000760383,352.09144128397395,348.9031203626019,341.0092256838977
278,2/9/2021,359.559998,-0.000750605,0.000311416,0.000754947,356.721331107493,353.5015863585,345.52746123178315
279,2/10/2021,356.119995,-0.009613317,0.000310683,0.000717785,356.4601267447382,353.2508089723956,345.3029995149458
280,2/11/2021,352.200012,-0.011068509,0.000310068,0.000675691,353.04144301360725,349.85592233226214,342.0186799295836
281,2/12/2021,352.75,0.001560361,0.000308967,0.00067884,349.15831169548716,346.02423137115454,338.24946035828225
282,2/16/2021,354.0,0.003537322,0.000307901,0.000688976,349.6865078133071,346.560745917435,338.7856789659217
283,2/17/2021,358.040009,0.011347824,0.000307213,0.00072664,350.93463331713036,347.8021290874638,340.0041443206356
284,2/18/2021,356.920013,-0.003133034,0.000306183,0.000713049,354.97363500908716,351.79346809223216,343.92352083415403
285,2/19/2021,354.769989,-0.006042042,0.000305269,0.000689347,353.85716228036694,350.6996027738108,342.8512912914061
286,2/22/2021,350.209991,-0.012936712,0.000304848,0.000641704,351.7145228805926,348.5782041901977,340.8663828352409
287,2/23/2021,342.149994,-0.023283729,0.000305773,0.00055834,347.1764515313126,344.080150593892,336.46001113525256
288,2/24/2021,340.700012,-0.00424686,0.000304792,0.000541655,339.17211852774136,336.14297405828836,328.641538122961
289,2/25/2021,333.899994,-0.020160831,0.000305215,0.00047002,337.73081751455203,334.7233759018772,327.2944892723862
290,2/26/2021,331.0,-0.008723154,0.000304453,0.00043832,330.962252077107,328.021090332246,320.67938985043133
291,3/1/2021,331.769989,0.002323549,0.000303419,0.000444798,328.0714141281367,325.16142273742753,317.88840661463087
292,3/2/2021,328.459991,-0.010026887,0.000302754,0.000408936,328.8620222750818,325.94221304289465,318.7048510043064
293,3/3/2021,323.920013,-0.013918426,0.000302419,0.000360037,325.56074986257687,322.66551989946646,315.4919069763299
294,3/4/2021,319.040009,-0.015180097,0.000302209,0.00030718,321.05559822910675,318.20792100117126,311.16621960336295
295,3/5/2021,317.320007,-0.005405764,0.000301295,0.000287814,316.1920053330546,313.38318631438403,306.42507985515203
296,3/8/2021,311.420013,-0.018768225,0.000301499,0.000223435,314.49127173992593,311.7100316488634,304.81558606084843
297,3/9/2021,318.779999,0.023358681,0.00030228,0.000301332,308.6186725919667,305.8934534255686,299.13713488942847
298,3/10/2021,323.829987,0.01571744,0.000302061,0.000353064,315.94457546711044,313.14507150049286,306.1921585195372
299,3/11/2021,328.649994,0.01477469,0.000301744,0.000401297,320.94593487678003,318.1067138862065,311.0496252817918
300,3/12/2021,331.140015,0.007547956,0.000300908,0.000425119,325.75087251861754,322.85503218829723,315.70371341910936
301,3/15/2021,330.51001,-0.001904346,0.000299926,0.00041738,328.2280144155105,325.3265145596823,318.12378728683893
302,3/16/2021,327.25,-0.009912541,0.000299285,0.000383175,327.61340810444784,324.720563700216,317.5575163669671
303,3/17/2021,329.190002,0.005910693,0.000298398,0.000401417,324.36384709931144,321.4980798975892,314.41584976424303
304,3/18/2021,322.980011,-0.019044662,0.000298656,0.00033745,326.2991606397863,323.4312124326924,316.2686748949143
305,3/19/2021,328.910004,0.018193733,0.000298719,0.000395995,320.1396742237613,317.3194741036946,310.33349188623237
306,3/22/2021,334.48999,0.016822785,0.000298622,0.000449677,326.0160057183363,323.14671959246783,315.98083225179124
307,3/23/2021,340.339996,0.017338152,0.000298575,0.000504689,331.57612066111614,328.65755396081096,321.4003759416255
308,3/24/2021,338.040009,-0.006780848,0.000297777,0.000481034,337.3911020788029,334.4192584820133,327.0491257905555
309,3/25/2021,346.339996,0.024256682,0.000298637,0.000557978,335.1051591441982,332.14936659524193,324.8031078086132
310,3/26/2021,352.019989,0.016267021,0.000298467,0.000608653,343.3481097237686,340.33271322983086,332.82679824139535
311,3/29/2021,356.149994,0.011664013,0.000297899,0.0006442,349.00893569333675,345.93278846119625,338.325358514072
312,3/30/2021,349.75,-0.01813336,0.000298071,0.000584016,353.1137784288053,350.0016921740714,342.30073459903326
313,3/31/2021,352.480011,0.007775301,0.000297283,0.000606991,346.73814043963546,343.68570290650746,336.1392799439474
314,4/1/2021,354.940002,0.006954852,0.000296464,0.000627207,349.475254657042,346.4059252699489,338.8026033414162
315,4/5/2021,360.820007,0.016430472,0.000296314,0.000677376,351.91599920429223,348.8270372837644,341.16421757247446
316,4/6/2021,360.119995,-0.001941943,0.000295398,0.000669087,357.76539147321466,354.6238414207487,346.8371371423854
317,4/7/2021,358.809998,-0.0036443,0.000294524,0.000655481,357.0653927961798,353.94387295579907,346.186149535759
318,4/8/2021,361.220001,0.006694199,0.000293712,0.00067447,355.7710385508451,352.64966047843615,344.93498227098513
319,4/9/2021,363.209991,0.005493961,0.000292864,0.000689578,358.1792463432479,355.0560953218813,347.2916808904404
320,4/12/2021,364.809998,0.00439551,0.000291992,0.000701159,360.1523239342088,357.0217449998398,349.2269293805396
321,4/13/2021,365.209991,0.001095841,0.000291083,0.000702389,361.75737650996194,358.60303877324026,350.78268020559364
322,4/14/2021,363.170013,-0.005601426,0.000290302,0.000682812,362.1527286735864,358.98471798353506,351.1962238306706
323,4/15/2021,368.799988,0.015383379,0.00029007,0.000728324,360.1244603614927,356.99879351392434,349.1860072258813
324,4/16/2021,370.720001,0.005192604,0.000289236,0.000742103,365.74482303792615,362.5697851802178,354.7136549465903
325,4/19/2021,369.549988,-0.003161047,0.000288393,0.000730093,367.6454364708452,364.4670460484771,356.5627031791014
326,4/20/2021,371.730011,0.005881797,0.000287589,0.000745896,366.48700563558754,363.3151778924854,355.47270569502336
327,4/21/2021,374.089996,0.006328586,0.000286805,0.000762969,368.64627033435653,365.4613084474851,357.5566665609748
328,4/22/2021,371.26001,-0.007593747,0.000286143,0.000737491,371.0164608572909,367.81602995314563,359.86666869309255
329,4/23/2021,373.279999,0.005426153,0.000285339,0.000751742,368.1936317900478,365.008376124572,357.1444252676542
330,4/26/2021,368.519989,-0.012833851,0.000285032,0.000710574,370.22721688697754,367.0408535376869,359.150890039779
331,4/27/2021,370.209991,0.004575433,0.000284216,0.00072225,365.48000160074747,362.3411833348801,354.5214394131358
332,4/28/2021,369.589996,-0.001676116,0.000283378,0.000715026,367.156192432582,364.0005455865284,356.1526432289442
333,4/29/2021,373.540009,0.010630846,0.000282821,0.000744803,366.5565738677292,363.41780585015437,355.5722479919725
334,4/30/2021,372.089996,-0.003889368,0.000282038,0.000730928,370.48756335350924,367.31438278297475,359.4364853909926
335,5/3/2021,379.320007,0.019244445,0.000282216,0.000786193,369.0487463656252,365.8822558004473,358.0226575339479
336,5/4/2021,375.290009,-0.01068111,0.000281767,0.000752064,376.2303625512311,373.0284071477671,364.981699547632
337,5/5/2021,372.5,-0.007462047,0.00028113,0.00072769,372.24594854329,369.0440613141048,361.1270553160466
338,5/6/2021,382.76001,0.027171149,0.000282361,0.000805925,369.4575153715791,366.2980660766549,358.46667594191194
339,5/7/2021,384.320007,0.00406737,0.000281559,0.000815545,379.6606633337661,376.41030461661956,368.3487330030818
340,5/10/2021,381.480011,-0.007417104,0.00028093,0.000791332,381.21274971782896,377.95578035350417,369.8611018090388
341,5/11/2021,378.179993,-0.008688199,0.000280369,0.000763533,378.3696245502572,375.13364412328326,367.11813739405346
342,5/12/2021,372.200012,-0.015938878,0.000280363,0.000714695,375.1091521114519,371.91443057042187,363.9600281590303
343,5/13/2021,379.529999,0.019502266,0.000280571,0.000769469,369.16010914016834,366.0114243364624,358.2019116332701
344,5/14/2021,384.420013,0.012802096,0.000280175,0.000804448,376.43956604993053,373.2197840287895,365.2554991436786
345,5/17/2021,383.959991,-0.001197382,0.000279375,0.000798645,381.3235475379155,378.0744067091415,370.02287092970164
346,5/18/2021,382.809998,-0.00299958,0.000278609,0.000787668,380.84928980184657,377.6218753558257,369.58860577174806
347,5/19/2021,379.660004,-0.008262651,0.000278041,0.000761586,379.72198702063616,376.48787699206156,368.46907892325873
348,5/20/2021,383.579987,0.010272044,0.000277502,0.000788915,376.5958995413274,373.3861469573558,365.4154697151496
349,5/21/2021,380.720001,-0.007483971,0.000276902,0.000765211,380.49521676516457,377.2646352900561,369.25300030445277
350,5/24/2021,383.450012,0.007145066,0.000276227,0.000783439,377.6430432083288,374.4464430719267,366.4923551484723
351,5/25/2021,385.380005,0.005020608,0.000275491,0.000795511,380.36837000980495,377.14233431921275,369.1578926645666
352,5/26/2021,385.619995,0.000622542,0.000274708,0.000795019,382.29222869583555,379.0598553533816,371.04330724456236
353,5/27/2021,387.5,0.004863433,0.000273977,0.000806544,382.54684819206125,379.31070516763805,371.2682166830205
354,5/28/2021,378.269989,-0.024107652,0.000274951,0.000736165,384.40144114173626,381.1558585144037,373.13759017249316
355,6/1/2021,378.230011,-0.000105692,0.000274179,0.000733794,375.216530991783,372.0549156204069,364.17313192151624
356,6/2/2021,380.589996,0.006220164,0.000273493,0.000749205,375.1912578303433,372.0208928654901,364.1554659702665
357,6/3/2021,383.869995,0.008581271,0.000272898,0.000771144,377.5483516219099,374.3621667094444,366.4858718850026
358,6/4/2021,387.519989,0.009463491,0.000272346,0.000795424,380.8093663185329,377.6050178267511,369.66311633877206
359,6/7/2021,380.399994,-0.018544117,0.000272627,0.000741553,384.44279623919203,381.2148766511983,373.1785205273032
360,6/8/2021,379.700012,-0.001841816,0.000271888,0.000734377,377.3421594881696,374.16204975266896,366.2331523073275
361,6/9/2021,379.959991,0.000684461,0.000271135,0.000734239,376.6648942902078,373.5016251721068,365.6537023268979
362,6/10/2021,383.01001,0.007995164,0.000270531,0.000754297,376.9082470258387,373.7429117358827,365.9159259534206
363,6/11/2021,381.829987,-0.003085675,0.000269826,0.000743718,379.95622648873945,376.77231357192574,368.87144646467004
364,6/14/2021,383.76001,0.005041934,0.000269136,0.000755527,378.78470078152526,375.61965264045585,367.7251621319789
365,6/15/2021,383.910004,0.000390777,0.000268399,0.000754527,380.7165241121392,377.5337428084894,369.6666745845945
366,6/16/2021,379.410004,-0.011790735,0.000268094,0.000720251,380.8671915315355,377.6840260210574,369.7690664775952
367,6/17/2021,384.75,0.013976348,0.000267841,0.000756371,376.3851749613367,373.2365187074224,365.488498762588
368,6/18/2021,380.880005,-0.010109395,0.000267433,0.000726844,381.69659094454016,378.511759594766,370.58403348005936
369,6/21/2021,386.799988,0.015423355,0.000267292,0.000766672,377.8513251734496,374.69556509235764,366.89017476921737
370,6/22/2021,392.179993,0.013813168,0.000267029,0.000801933,383.73146220165694,380.531202584007,372.614949342374
371,6/23/2021,391.970001,-0.000535591,0.000266314,0.000798328,389.1074119918909,385.8477208770663,377.81281129111045
372,6/24/2021,392.070007,0.000255104,0.000265599,0.000796868,388.89813395251116,385.6706108805849,377.6104853762835
373,6/25/2021,394.51001,0.006204101,0.000264965,0.000811364,388.99011147713196,385.76531887788474,377.7312893791971
374,6/28/2021,396.540009,0.005132428,0.000264306,0.000822918,391.42561640696243,388.1727721358858,380.0926924850779
375,6/29/2021,398.790009,0.005658044,0.000263663,0.000835812,393.4504417210033,390.1899286450457,382.1176196945827
376,6/30/2021,395.670013,-0.007854422,0.000263162,0.000812699,395.6930252364763,392.42233112342626,384.2691734555084
377,7/1/2021,394.529999,-0.002885383,0.000262501,0.00080289,392.59026202448905,389.3362792567446,381.28409954827487
378,7/2/2021,398.940002,0.011115854,0.000262087,0.000830173,391.4642124786223,388.2202577509923,380.1778963820627
379,7/6/2021,398.859985,-0.000200594,0.000261398,0.000827453,395.84011494579875,392.57786362047216,384.4948210205065
380,7/7/2021,404.679993,0.014486174,0.0002612,0.000863397,395.754729367122,392.5054118611051,384.39832793032974
381,7/8/2021,407.149994,0.006085039,0.000260586,0.000877102,401.56001134884247,398.2529890972791,390.038138093336
382,7/9/2021,412.369995,0.012739339,0.000260271,0.000908155,404.03576529558006,400.713664852669,392.42339175597334
383,7/12/2021,407.880005,-0.010947967,0.000259957,0.000877199,409.2152450537253,405.83766640356384,397.4984373173505
384,7/13/2021,407.059998,-0.002012436,0.000259302,0.000869674,404.73608638311674,401.4108551451467,393.1338820156739
385,7/14/2021,409.950012,0.007074641,0.000258728,0.000885791,403.9409339612197,400.61434916236374,392.4098076135598
386,7/15/2021,411.820007,0.004551147,0.000258093,0.000895287,406.8158727311972,403.4818486203073,395.17287494058286
387,7/16/2021,410.369995,-0.003527198,0.000257476,0.000883859,408.6920016716185,405.3415573395505,397.01837067291484
388,7/19/2021,414.149994,0.009169033,0.000256989,0.000905213,407.2563362622893,403.92499146335143,395.65425244779044
389,7/20/2021,416.23999,0.00503378,0.000256372,0.000915826,411.0118908192375,407.6460215120272,399.3191882425825
390,7/21/2021,415.01001,-0.002959353,0.000255753,0.00090589,413.08615917339074,409.7056537671124,401.33080300107474
391,7/22/2021,417.540009,0.006077729,0.000255167,0.000919117,411.8530218002986,408.50189494124317,400.207461737636
392,7/23/2021,423.429993,0.014007825,0.000254952,0.000952506,414.38467011830033,411.01995117679405,402.6696613988664
393,7/26/2021,423.230011,-0.000472402,0.000254309,0.000948881,420.2563256664208,416.8258640942648,408.32816874361777
394,7/27/2021,424.339996,0.002619219,0.00025367,0.00095312,420.0433651011495,416.6413677381709,408.16330828658084
395,7/28/2021,422.220001,-0.005008504,0.000253118,0.000938027,421.1543591519841,417.73505359163823,409.25240656409
396,7/29/2021,425.279999,0.007221266,0.000252578,0.000953894,419.0288737074462,415.64226673229774,407.1886528294759
397,7/30/2021,429.720001,0.010386063,0.000252165,0.000977653,422.1087996917586,418.68683860063095,410.17055845871005
398,8/2/2021,428.920013,-0.001863384,0.000251552,0.000970515,426.53100724944545,423.07316803305946,414.48913772557245
399,8/3/2021,435.070007,0.014236502,0.000251362,0.001003763,425.71204677047217,422.2771379585621,413.7632673348219
400,8/4/2021,435.040009,-6.9e-05,0.000250736,0.001001081,431.8514762755083,428.3720604513519,419.7078209499368
401,8/5/2021,443.190002,0.018560575,0.000250878,0.00104487,431.80978091988,428.304898476219,419.65723693302726
402,8/6/2021,439.630005,-0.008065101,0.00025046,0.001022208,439.9329806728024,436.38400274608637,427.577837566005
403,8/9/2021,440.470001,0.001908865,0.00024984,0.001024409,436.38410257739224,432.86380161777447,424.09876503895106
404,8/10/2021,443.029999,0.005795145,0.000249278,0.001036217,437.22673316944923,433.71476754316416,424.9169917658342
405,8/11/2021,444.299988,0.002862497,0.000248671,0.001040727,439.76866404332225,436.2456971220841,427.44166572415895
406,8/12/2021,445.359985,0.002382927,0.000248063,0.001044033,441.0580841289547,437.4968113302683,428.6552944642582
407,8/13/2021,447.820007,0.005508471,0.000247502,0.001055002,442.10364869913366,438.56033741547986,429.76844729476323
408,8/16/2021,452.859985,0.011191612,0.000247147,0.001079846,444.56390605111693,440.98559569965585,432.1404988056154
409,8/17/2021,452.339996,-0.001148893,0.000246554,0.001074397,449.58057796893326,445.9726999576526,437.02437128443705
410,8/18/2021,446.209991,-0.013644428,0.00024648,0.001038498,449.0618253975271,445.46167123590556,436.562972543762
411,8/19/2021,454.26001,0.01788007,0.000246569,0.001079475,442.96597464180985,439.40840870986204,430.6016160670491
412,8/20/2021,458.98999,0.010358658,0.000246179,0.001101997,450.96766473786215,447.36829249475653,438.42951223368016
413,8/23/2021,454.929993,-0.008884856,0.000245824,0.001077816,455.6667347136753,452.01898747062967,442.9747281931558
414,8/24/2021,451.790009,-0.006926056,0.000245384,0.001058483,451.6342167126666,448.0045215247762,439.09684933001756
415,8/25/2021,451.230011,-0.001240278,0.000244806,0.001052943,448.517454494949,444.93825520571517,436.0394727613317
416,8/26/2021,449.309998,-0.004264143,0.000244285,0.001040162,447.9555948769858,444.3782470723563,435.44519975277206
417,8/27/2021,450.339996,0.002289776,0.000243703,0.001043159,446.0491920536138,442.50743302975906,433.63864386846376
418,8/30/2021,455.929993,0.012336429,0.000243424,0.001070176,447.0691573042954,443.50067129355836,434.66456343726674
419,8/31/2021,455.48999,-0.000965533,0.000242853,0.001065318,452.65332338302966,449.051169809846,440.08637889975887
420,9/1/2021,456.519989,0.002258746,0.000242278,0.001068159,452.20913646328967,448.61107798879107,439.6444772610756
421,9/2/2021,460.970001,0.009700481,0.000241879,0.001088663,453.23154890074824,449.6453885730144,440.72561665793336
422,9/3/2021,462.549988,0.003421666,0.000241319,0.001094192,457.66836105554665,454.0444826359764,444.9984387929385
423,9/7/2021,459.600006,-0.006398074,0.000240881,0.00107648,459.2527816812224,455.624759329606,446.5892294394705
424,9/8/2021,465.700012,0.013185117,0.000240658,0.001105038,456.3142196381859,452.7108132059422,443.77783391365415
425,9/9/2021,465.940002,0.000515199,0.000240092,0.00110365,462.3835198693348,458.7316212516112,449.6113674768559
426,9/10/2021,465.160004,-0.001675434,0.000239547,0.001097126,462.63221082364356,458.9714924419834,449.89251840421514
427,9/13/2021,459.660004,-0.011894347,0.00023938,0.001066701,461.855327309287,458.21410712880265,449.16113557660475
428,9/14/2021,458.410004,-0.002723106,0.000238854,0.001057847,456.38523325014825,452.7810956651303,443.84926713428564
429,9/15/2021,460.730011,0.005048223,0.000238335,0.001067148,455.13500952662946,451.54477366931195,442.6343631252845
430,9/16/2021,463.309998,0.00558416,0.000237828,0.001077653,457.4498653361462,453.8549310714601,444.91020421144657
431,9/17/2021,459.51001,-0.008235646,0.000237477,0.001056044,460.02322481443616,456.4108506986816,447.39608533463525
432,9/20/2021,451.140015,-0.01838298,0.0002378,0.001011046,456.2233683081404,452.63878289025826,443.756446781909
433,9/21/2021,452.109985,0.002147734,0.000237254,0.001013672,447.9057300587025,444.3858481724675,435.6340242111379
434,9/22/2021,452.329987,0.000486493,0.000236708,0.001012457,448.8812101236321,445.35734034203233,436.63319914991064
435,9/23/2021,452.779999,0.000994381,0.000236163,0.001012415,449.10465775377224,445.55841858169913,436.8109257014981
436,9/24/2021,467.75,0.032527611,0.000237894,0.001084698,449.5553074743689,446.0189229199925,437.2972694820192
437,9/27/2021,460.559998,-0.015490829,0.000237977,0.001046768,464.42602185059843,460.776953238461,451.72527245840774
438,9/28/2021,447.350006,-0.029101837,0.000239505,0.000977935,457.26464559850547,453.6660885441546,444.72628045731756
439,9/29/2021,451.790009,0.009876191,0.000239139,0.000998205,444.09809250045305,440.5866128450532,431.85626430688495
440,9/30/2021,449.350006,-0.005415383,0.000238689,0.000983628,448.531202438727,444.9839803336196,436.2249918011877
441,10/1/2021,448.329987,-0.002272568,0.000238171,0.000976245,446.0898205181193,442.58631727341697,433.8573842843805
442,10/4/2021,440.140015,-0.018436647,0.000238483,0.000932324,445.0848797081769,441.577133242553,432.8859779556731
443,10/5/2021,446.23999,0.013764009,0.000238316,0.000961289,436.9426683817374,433.5008196671187,424.93866971008725
444,10/6/2021,449.339996,0.006922929,0.000237859,0.000974717,443.0087579485232,439.5216765315065,430.87087886390674
445,10/7/2021,452.869995,0.007825267,0.00023743,0.000990111,446.1065471878792,442.60808088841503,433.8482361962506
446,10/8/2021,451.850006,-0.002254818,0.000236921,0.000982835,449.60425297156604,446.0772077389109,437.30072282625156
447,10/11/2021,449.700012,-0.004769559,0.000236465,0.000969967,448.6065904891195,445.08161485009254,436.2973988411689
448,10/12/2021,446.869995,-0.006313007,0.000236055,0.00095371,446.47288294913176,442.9754942203345,434.26992325155436
449,10/13/2021,445.299988,-0.003519528,0.000235574,0.000943747,443.6577374912271,440.1795253155016,431.5440367686062
450,10/14/2021,450.660004,0.011964998,0.00023532,0.000968239,442.1017873794985,438.6541363959739,430.00463228168155
451,10/15/2021,452.390015,0.003831489,0.000234816,0.000974588,447.4327739478438,443.9404867013398,435.17350996698144
452,10/18/2021,461.950012,0.020912013,0.000235174,0.001018697,449.14395442914724,445.6520114918934,436.8874709309201
453,10/19/2021,467.079987,0.011043835,0.000234876,0.001040827,458.6691576139279,455.0809245128208,446.16765078315194
454,10/20/2021,469.769989,0.005742668,0.000234407,0.001051184,463.7834354350449,460.1592648267112,451.1882580598471
455,10/21/2021,477.230011,0.015755388,0.000234366,0.001083501,466.44523518040745,462.796956073568,453.75426079085975
456,10/22/2021,481.98999,0.009924768,0.000234023,0.00110289,473.8688359218631,470.15646750032704,460.9646407596216
457,10/25/2021,490.100006,0.016686118,0.000234041,0.001136989,478.6131276083081,474.8652559634998,465.54972336897356
458,10/26/2021,485.529999,-0.009368388,0.000233771,0.001114051,486.6695285371939,482.86689680835013,473.42751952697785
459,10/27/2021,489.109985,0.007346307,0.000233346,0.001127629,482.1470742277659,478.38101487525887,468.996822503849
460,10/28/2021,490.529999,0.002899055,0.000232846,0.00113148,485.6973365537239,481.907942707477,472.5088204442174
461,10/29/2021,491.540009,0.002056901,0.000232342,0.001133487,487.1266687427091,483.32401789413865,473.8835949608155
462,11/1/2021,491.869995,0.000671106,0.00023184,0.001132487,488.1284808153585,484.3435187281362,474.94362227916565
463,11/2/2021,496.98999,0.010355441,0.000231523,0.001152407,488.46223073057143,484.66330246842233,475.1932826827057
464,11/3/2021,502.329987,0.010687363,0.000231219,0.001172956,493.5433637271922,489.72448582947675,480.19644012722483
465,11/4/2021,515.619995,0.026112802,0.000232057,0.00122659,498.88150154356833,495.00396848451976,485.3853537228823
466,11/5/2021,513.119995,-0.004860324,0.000231638,0.001213528,512.0945432985549,508.1152319966114,498.2295820869322
467,11/8/2021,503.809998,-0.018310517,0.000231956,0.001171721,509.5925754626815,505.6354123497193,495.8026373757182
468,11/9/2021,508.709991,0.009678883,0.000231615,0.001189898,500.3251027114265,496.4403063834514,486.7818440847343
469,11/10/2021,505.51001,-0.006310251,0.000231241,0.001173907,505.1867052040856,501.25843095531286,491.55516550335216
470,11/11/2021,512.179993,0.013108272,0.000231051,0.001199299,502.0223479880545,498.1292227476438,488.48365137033534
471,11/12/2021,517.169983,0.009695496,0.000230714,0.001217337,508.6680833056715,504.7242164514191,494.93267967844906
472,11/15/2021,519.890015,0.005245672,0.000230259,0.001225872,513.6404540763234,509.6532234195849,499.78427430899717
473,11/16/2021,526.719971,0.013051763,0.000230067,0.001250874,516.3536296538091,512.3652869151224,502.4134141095103
474,11/17/2021,526.289978,-0.000816693,0.000229591,0.001246512,523.1423762420626,519.1051985172969,509.03380188535886
475,11/18/2021,529.369995,0.005835261,0.000229152,0.001256173,522.7188241361177,518.6752564327759,508.613293846558
476,11/19/2021,533.789978,0.008314851,0.000228775,0.001271002,525.7855864236558,521.7256590243613,511.66656962704684
477,11/22/2021,539.650024,0.010918364,0.00022849,0.001291227,530.1833130820122,526.0991155053252,515.9846124466967
478,11/23/2021,545.26001,0.010341938,0.000228183,0.001310161,535.9986746737042,531.85539983849,521.5828981884214
479,11/24/2021,549.72998,0.008164449,0.000227805,0.001324471,541.5983174339243,537.4247790496769,527.0338102668658
480,11/26/2021,546.130005,-0.00657016,0.00022746,0.001308024,546.0650304323162,541.860154707643,531.4131556754968
481,11/29/2021,554.880005,0.015894831,0.000227428,0.00133835,542.4732128481058,538.2951760662444,527.9181665683769
482,11/30/2021,539.380005,-0.028331542,0.000228779,0.001276794,551.18602359697,546.9434032265559,536.4112821767072
483,12/1/2021,529.840027,-0.017845216,0.000229061,0.001237204,535.7287374881975,531.6056794601767,521.3073157146961
484,12/2/2021,525.51001,-0.008205886,0.000228771,0.001217693,526.243408421169,522.1817171677851,512.1045088453257
485,12/3/2021,528.929993,0.006486846,0.000228357,0.001228558,521.934573851329,517.9153020028672,507.90090319276925
486,12/6/2021,533.200012,0.008040526,0.000227982,0.001242574,525.3514811481754,521.2994676934193,511.2477730204349
487,12/7/2021,542.02002,0.016406327,0.000227985,0.001273711,529.5762210384735,525.488449267543,515.3349698685174
488,12/8/2021,530.109985,-0.022218434,0.000228647,0.001225571,538.3615463178434,534.2176319146889,523.9071176527441
489,12/9/2021,524.330017,-0.010963214,0.000228482,0.001200645,526.5145917735896,522.4487668909011,512.336050500249
490,12/10/2021,558.820007,0.063706141,0.000235973,0.001328208,520.745127963545,516.727605595506,506.7771006016693
491,12/13/2021,557.219971,-0.002867347,0.000235528,0.001319663,555.0059763697794,550.6523716615026,539.8398559177623
492,12/14/2021,545.340027,-0.02155058,0.00023611,0.001273179,553.4016083701922,549.1009206548457,538.2989977815703
493,12/15/2021,565.47998,0.03626539,0.00023811,0.001344157,541.5904392562395,537.3517967759415,526.8265179202118
494,12/16/2021,552.630005,-0.022986184,0.000238824,0.001294905,561.6334932480248,557.2020577115819,546.185698897293
495,12/17/2021,547.609985,-0.009125382,0.00023856,0.001273854,548.8149203619886,544.4779170642975,533.7710677258984
496,12/20/2021,548.559998,0.001733332,0.00023808,0.00127478,543.8067368374766,539.5078580441354,528.894704293469
497,12/21/2021,545.429993,-0.005722198,0.000237699,0.001260702,544.7578313705947,540.4839186991215,529.8246666405968
498,12/22/2021,549.669983,0.007743606,0.000237306,0.00127372,541.6670549853718,537.4046387608643,526.8608681265014
499,12/23/2021,550.369995,0.001272703,0.00023683,0.001273718,545.8913842853603,541.5879017686336,530.8892154516634
500,12/27/2021,563.469971,0.023523272,0.000237345,0.001318217,546.5955219592855,542.2960895543475,531.6472061541231
501,12/28/2021,564.640015,0.002074345,0.000236872,0.001319726,559.6025168477308,555.1965123281823,544.2874970931141
502,12/29/2021,567.77002,0.005528056,0.000236436,0.001328109,560.7939989250576,556.3853565083278,545.4190656140261
503,12/30/2021,563.909973,-0.006821826,0.000236097,0.001311906,563.8716923187822,559.4412783447341,548.469810985456
504,12/31/2021,567.700012,0.006698515,0.000235686,0.001322594,560.0460941736706,555.6537380909085,544.7804555200339
505,1/3/2022,566.710022,-0.001745383,0.000235238,0.001316519,563.8153586280906,559.4022847293973,548.4189171993902
506,1/4/2022,564.22998,-0.004385814,0.000234838,0.00130525,562.8575378028198,558.4362197800301,547.466962429782
507,1/5/2022,549.919983,-0.025689152,0.000235809,0.001252006,560.3806053961113,556.0034900073409,545.1007484582614
508,1/6/2022,549.799988,-0.000218228,0.000235349,0.001249112,546.1256022403586,541.881195099338,531.2496519111514
509,1/7/2022,536.179993,-0.025084641,0.000236246,0.001197376,546.0010808324457,541.7357870389753,531.1498793418841
510,1/10/2022,518.799988,-0.032951483,0.000238065,0.001130417,532.4341685986811,528.256743148576,517.875966520643
511,1/11/2022,522.030029,0.006206684,0.00023765,0.001140351,515.1411092561289,511.05771778145277,500.9821599088927
512,1/12/2022,525.799988,0.007195776,0.000237257,0.001152178,518.3535934926491,514.3044695041317,504.1601446609972
513,1/13/2022,516.880005,-0.017110141,0.000237443,0.001116579,522.1106172743189,518.0082769450909,507.8303720499787
514,1/14/2022,502.98999,-0.02724048,0.000238543,0.00106141,513.2339563041708,509.2086661631237,499.1926840022133
515,1/18/2022,488.070007,-0.030111417,0.000239963,0.00100088,499.4115859108825,495.46680776899024,485.6904384201009
