,Date,GS,PDR,VAR,AVG,VAR70,VAR85,VAR99
265,1/21/2021,289.369995,-0.003794175,0.001052129,0.000796296,285.6266242969303,280.9301323899156,269.3896321146509
266,1/22/2021,289.390015,6.92e-05,0.001048175,0.000793562,284.5643546804654,279.8855532776219,268.4332257722194
267,1/25/2021,283.040009,-0.022187049,0.00104622,0.000707493,284.60768116264035,279.9364292174803,268.4820553129536
268,1/26/2021,281.76001,-0.004532582,0.001042418,0.00068794,278.3377209679292,273.75759591520847,262.6106418044502
269,1/27/2021,273.329987,-0.030375871,0.001042117,0.000572461,277.0683085409364,272.5340684199852,261.4509207251111
270,1/28/2021,275.019989,0.006163973,0.001038373,0.000593171,268.7531356727294,264.35329381140446,253.54802970402417
271,1/29/2021,271.170013,-0.014097804,0.001035335,0.00053896,270.43069129890694,266.0177086961455,255.2345111645094
272,2/1/2021,274.730011,0.013042859,0.001032101,0.000584931,266.6367184403412,262.27225605323525,251.60866393765588
273,2/2/2021,286.970001,0.043588847,0.00103507,0.000742454,270.15415201868825,265.7541023777498,255.011820452586
274,2/3/2021,288.549988,0.005490655,0.001031374,0.000759783,282.22757302585177,277.6065123263305,266.3477271906735
275,2/4/2021,293.75,0.017860726,0.001028683,0.000821968,283.7887663970893,279.1623327906968,267.85185958511374
276,2/5/2021,293.5,-0.000851426,0.001024966,0.000815905,288.95875459240693,284.2397352788819,272.725721889063
277,2/8/2021,300.149994,0.02240469,0.001022942,0.000893843,288.69808646968994,284.026693341574,272.50902027607594
278,2/9/2021,300.459991,0.001032274,0.001019263,0.000894341,295.260918973668,290.4533357898706,278.6989862790601
279,2/10/2021,304.279999,0.012633723,0.001016102,0.000936418,295.5742161862742,290.78454679218993,279.10401349951644
280,2/11/2021,302.320007,-0.006462245,0.001012668,0.000909994,299.37213626735945,294.5309408409342,282.64143022443756
281,2/12/2021,306.320007,0.013144248,0.001009595,0.000953532,297.42584006041494,292.60928693036766,280.85826911423214
282,2/16/2021,311.959991,0.018244616,0.001007071,0.001014848,301.37688919188025,296.5147441058872,284.629262153336
283,2/17/2021,312.73999,0.002497197,0.00100352,0.001020086,306.97005649773536,302.02216646071537,289.85791391916484
284,2/18/2021,309.899994,-0.009122497,0.001000348,0.000984373,307.75777266068195,302.7975363166096,290.6491145028016
285,2/19/2021,315.619995,0.018289297,0.000997885,0.001045092,304.95346308708577,300.03313613054996,288.03971121125534
286,2/22/2021,316.869995,0.003952637,0.000994425,0.001055258,310.6121496214711,305.61772157895524,293.4141907608331
287,2/23/2021,319.209991,0.007357586,0.000991098,0.001077218,311.82556153645464,306.8341120498438,294.62677431170727
288,2/24/2021,330.640015,0.03518105,0.000991681,0.001195634,314.17081330414914,309.1275121447152,296.91521987822017
289,2/25/2021,327.76001,-0.008748552,0.000988591,0.001161225,325.4502561518987,320.235404757021,307.5378255499654
290,2/26/2021,319.480011,-0.025586955,0.00098764,0.00106899,322.5928197041972,317.4590314438107,304.84354477372034
291,3/1/2021,329.920013,0.032155532,0.000987556,0.001175816,314.4453710637477,309.4387051449171,297.1360294175279
292,3/2/2021,330.940002,0.003086856,0.000984186,0.001182361,324.76616960082094,319.5783656298526,306.8477349115742
293,3/3/2021,334.429993,0.010490473,0.000981122,0.001214129,325.75006485555036,320.5570448467638,307.84363932204957
294,3/4/2021,329.290009,-0.01548872,0.000978731,0.001157317,329.2275872076824,323.9804331352954,311.2297080112887
295,3/5/2021,327.369995,-0.005847834,0.000975579,0.00113357,324.1400761136699,318.9739395587065,306.3895786899691
296,3/8/2021,334.190002,0.020618685,0.000973561,0.001199399,322.2727134946554,317.1508996643709,304.61014040747983
297,3/9/2021,330.589996,-0.010830775,0.000970769,0.001158893,329.0050201197193,323.7780610499571,311.02009543881496
298,3/10/2021,342.019989,0.033990258,0.000971116,0.001269065,325.46208593514274,320.3108626476752,307.66324441308774
299,3/11/2021,342.100006,0.000233927,0.000967872,0.001265603,336.7547024172515,331.4341955869278,318.3811243572255
300,3/12/2021,348.809998,0.019424246,0.000965741,0.001326132,336.85212146377313,331.51759495715976,318.5050565706361
301,3/15/2021,346.049988,-0.007944117,0.000962817,0.001295334,343.4770098477829,338.05525577704725,324.73768859417794
302,3/16/2021,341.709991,-0.012620841,0.000960268,0.001249254,340.7385224265567,335.3877840737176,322.160674850058
303,3/17/2021,344.950012,0.009437116,0.000957319,0.001276277,336.47038773208504,331.18479070530896,318.22389428721567
304,3/18/2021,348.0,0.008802966,0.000954356,0.001301035,339.6451416196383,334.30368608280725,321.23164008566334
305,3/19/2021,344.200012,-0.010979561,0.00095172,0.001260771,342.6999520563248,337.3195250660822,324.1540781060698
306,3/22/2021,339.329987,-0.014249872,0.000949393,0.001210083,338.95438412251167,333.6457853530039,320.614104643724
307,3/23/2021,331.769989,-0.022531122,0.000948131,0.00113275,334.14035259106424,328.9043026140633,316.1276440108785
308,3/24/2021,328.649994,-0.009448588,0.000945415,0.001098395,326.6632696426411,321.51668805918405,309.0371025513819
309,3/25/2021,330.549988,0.005764561,0.000942425,0.001113496,323.5762125702693,318.533451667847,306.1460740288658
310,3/26/2021,327.390015,-0.009605731,0.000939755,0.001078918,325.4675023230338,320.3923675086655,307.9371957363733
311,3/29/2021,325.730011,-0.005083315,0.000936855,0.001059103,322.3809510913725,317.36199224493345,305.0226791981305
312,3/30/2021,332.01001,0.019096268,0.000934892,0.001116915,320.74970065991636,315.7686928016072,303.5320654189503
313,3/31/2021,327.0,-0.015204948,0.000932753,0.001064768,326.9275576166206,321.84975044736456,309.3880738589989
314,4/1/2021,327.640015,0.00195532,0.000929785,0.001067604,322.004668294801,317.0206895376482,304.7661297273342
315,4/5/2021,323.540009,-0.012592709,0.000927424,0.001024238,322.6467788350537,317.64978018985465,305.39656658420313
316,4/6/2021,327.059998,0.010820852,0.000924792,0.00105524,318.5898615476516,313.6697126250881,301.5412755627775
317,4/7/2021,326.549988,-0.001560595,0.000921896,0.001046988,322.0620968160139,317.089284038581,304.9789583259162
318,4/8/2021,331.140015,0.013958252,0.000919519,0.00108759,321.5656177490386,316.62165465465904,304.50629930705384
319,4/9/2021,330.809998,-0.000997106,0.00091665,0.001081055,326.11174469148574,321.10022002515456,308.79114736567453
320,4/12/2021,331.839996,0.003108727,0.000913799,0.001087391,325.7976995516564,320.8033027095491,308.58733102940494
321,4/13/2021,327.679993,-0.012615412,0.000911535,0.001044703,326.8493227050505,321.8129325370465,309.5329335569329
322,4/14/2021,335.350006,0.023137279,0.000910215,0.001113314,322.72315054718723,317.7734635065761,305.60189565216507
323,4/15/2021,338.549988,0.009496976,0.000907614,0.001139269,330.2801691394848,325.20732413386435,312.82499056923837
324,4/16/2021,342.309998,0.011044997,0.000905115,0.001169843,333.4541227834922,328.3614838781552,315.8620288189323
325,4/19/2021,343.089996,0.002276038,0.000902334,0.001173246,337.2058957727921,332.0476077098334,319.3998899736761
326,4/20/2021,331.880005,-0.033219319,0.000903183,0.001067748,337.95261681751134,332.79867704457536,320.12296255550996
327,4/21/2021,335.269989,0.010162672,0.000900673,0.001095561,326.8952417558522,321.9096690370984,309.6285392467979
328,4/22/2021,330.850006,-0.013271026,0.000898555,0.00105176,330.25673274524144,325.2068638407222,312.845294974543
329,4/23/2021,339.350006,0.025366922,0.000897615,0.001125667,325.9020554621507,320.92043203711546,308.7139599134279
330,4/26/2021,343.519989,0.012213261,0.000895266,0.001159265,334.28174420005206,329.2000848697951,316.7685547655467
331,4/27/2021,346.630005,0.009012641,0.000892747,0.001182992,338.3935243930649,333.2554575732488,320.60432754434504
332,4/28/2021,348.109985,0.004260536,0.000890087,0.001192261,341.49445980924787,336.29948904827467,323.6058897735043
333,4/29/2021,352.970001,0.013864592,0.000887895,0.001230316,342.9507028615827,337.74960711366595,325.0309831385749
334,4/30/2021,348.450012,-0.012888288,0.000885831,0.001188045,347.7730472520472,342.4933451239429,329.6368849028961
335,5/3/2021,350.160004,0.004895422,0.000883228,0.001199112,343.3060231109969,338.10987033852825,325.3538248908481
336,5/4/2021,349.839996,-0.000914309,0.000880613,0.001192822,344.9953220290049,339.8074461113692,327.03454462033704
337,5/5/2021,357.619995,0.02199506,0.00087928,0.00125455,344.68971263013896,339.49203849870986,326.7777563145178
338,5/6/2021,365.970001,0.023080409,0.000878084,0.001319123,352.3896765139223,347.0858033313684,334.0538885679089
339,5/7/2021,370.890015,0.013354198,0.000875919,0.001354625,360.63485363360223,355.2088054390144,341.8295091131835
340,5/10/2021,368.679993,-0.005976523,0.000873501,0.001333063,365.499290890745,360.0110509121318,346.6082444048299
341,5/11/2021,359.920013,-0.024047219,0.000872823,0.001258634,363.314265971573,357.84965362564714,344.4721812267705
342,5/12/2021,354.399994,-0.015455619,0.000871085,0.001209762,354.69161472658675,349.3598899506542,336.315239442276
343,5/13/2021,358.809998,0.012366793,0.000868907,0.001242289,349.2429977438043,344.0087838607322,331.1399016455319
344,5/14/2021,368.769989,0.027380119,0.000868362,0.001318271,353.6186095218829,348.3139997558669,335.28662599495766
345,5/17/2021,369.25,0.001300808,0.000865845,0.001318221,363.4387792603181,358.00273664851727,344.7032626034372
346,5/18/2021,364.559998,-0.01278278,0.000863915,0.001277467,363.9113399393014,358.47592169431596,345.15567374600766
347,5/19/2021,358.380005,-0.017097252,0.000862396,0.001224513,359.2872351065487,353.92049142154497,340.74139557959194
348,5/20/2021,359.779999,0.003898841,0.000859938,0.001232198,353.1804664257723,347.91277220146253,334.96244765256995
349,5/21/2021,366.26001,0.01785076,0.000858263,0.001279816,354.55969842971786,349.2693620243833,336.2316755288453
350,5/24/2021,368.290009,0.005527205,0.000855862,0.001291951,360.9858240181348,355.6028282490671,342.3662941662378
351,5/25/2021,364.51001,-0.010316682,0.000853807,0.001258878,362.98824806571025,357.578062446607,344.36109766562794
352,5/26/2021,367.399994,0.007897143,0.000851506,0.001277737,359.27001521645815,353.9455455502229,340.8619653126808
353,5/27/2021,371.369995,0.0107477,0.000849347,0.001304564,362.13347822798823,356.75688295503215,343.56235818249667
354,5/28/2021,372.019989,0.00174873,0.000846948,0.001305819,366.03781308737314,360.60976851749103,347.4007564149612
355,6/1/2021,382.440002,0.027624197,0.000846508,0.001379955,366.71776538218273,361.2886221501984,347.99426396327965
356,6/2/2021,383.440002,0.002611377,0.000844135,0.001383414,377.01135177768896,371.43651812831644,357.73408069125946
357,6/3/2021,388.720001,0.013676133,0.000842192,0.001417848,377.9992128280728,372.4207981716005,358.72298517626075
358,6/4/2021,391.450012,0.006998531,0.000839927,0.001433436,383.24822309638733,377.6018256487929,363.73786189276706
359,6/7/2021,388.160004,-0.008440188,0.000837858,0.001405933,385.9482863851041,380.2396599141377,366.245777074895
360,6/8/2021,384.700012,-0.008953795,0.000835828,0.001377156,382.7079876350592,377.0530090724474,363.2110027989711
361,6/9/2021,382.779999,-0.005003432,0.000833625,0.001359481,379.2543439530882,373.70085510575484,360.0282639285306
362,6/10/2021,373.940002,-0.023365047,0.000833006,0.001291181,377.3661969852971,371.83372014721823,358.2623253120908
363,6/11/2021,378.049988,0.010931068,0.000830967,0.001317737,368.6357908033588,363.2326258057088,349.9664712813798
364,6/14/2021,372.920013,-0.013662476,0.000829298,0.001276583,372.7361260319425,367.2837091644634,353.87213708783565
365,6/15/2021,371.299988,-0.004353625,0.000827113,0.001261158,367.64271036523087,362.2560072056854,349.04823729014265
366,6/16/2021,371.0,-0.000808266,0.000824865,0.001255504,366.0506241853217,360.71508259182474,347.5540969471641
367,6/17/2021,361.5,-0.025940021,0.000824627,0.001181401,365.75736026695165,360.4398914096805,347.32265970977153
368,6/18/2021,348.829987,-0.035677381,0.000826068,0.001081242,356.35978876788715,351.1504683268794,338.3439943158845
369,6/21/2021,357.540009,0.024662609,0.000825332,0.001145148,343.8474959370854,338.8344755418582,326.4241380289524
370,6/22/2021,357.529999,-2.8e-05,0.000823105,0.001141977,352.43876249708813,347.29117734498203,334.665992713135
371,6/23/2021,361.049988,0.009797148,0.000821088,0.001165306,352.44058904648904,347.2874572839319,334.6682199659232
372,6/24/2021,368.75,0.021102488,0.000819946,0.001218901,355.91732741491177,350.74307439833063,338.01283630899695
373,6/25/2021,368.769989,5.42e-05,0.000817752,0.001215779,363.5523248386387,358.24816609615266,345.2352936556378
374,6/28/2021,368.709991,-0.000162711,0.00081557,0.001212093,363.57866658717046,358.28094985639456,345.2420580102225
375,6/29/2021,372.619995,0.010548717,0.000813627,0.00123699,363.4936038766544,358.2053282374497,345.2526209491098
376,6/30/2021,379.529999,0.018374522,0.000812242,0.001282569,367.3903516006083,362.0715407811019,348.95628587700463
377,7/1/2021,374.98999,-0.01203431,0.000810557,0.001247246,374.2182715029837,368.78021599039545,355.43104026881537
378,7/2/2021,374.160004,-0.002215808,0.000808444,0.001238084,369.73093397216536,364.3683168365433,351.2670839637929
379,7/6/2021,369.859985,-0.011559009,0.000806742,0.001204319,368.9177972584753,363.58781934798344,350.500243369163
380,7/7/2021,367.670013,-0.005938683,0.000804753,0.001185521,364.68488949391104,359.433360708624,346.40903995689644
381,7/8/2021,358.940002,-0.024030583,0.000804306,0.001119337,362.5261518222127,357.2909981499534,344.5226426343385
382,7/9/2021,371.76001,0.035093263,0.000805214,0.001208274,353.89746200495375,348.8105009239367,336.3256971822082
383,7/12/2021,380.5,0.023237666,0.000804375,0.001265792,366.57733421079115,361.29707202915665,348.3478270337669
384,7/13/2021,375.980011,-0.011950198,0.000802734,0.001231376,375.21140930257513,369.7893689061447,356.51676792502235
385,7/14/2021,374.399994,-0.004211251,0.000800726,0.001217239,370.74033439879236,365.380355018924,352.2113797451793
386,7/15/2021,373.350006,-0.002808395,0.000798693,0.00120681,369.1792148351242,363.8611522416841,350.81746727472387
387,7/16/2021,364.799988,-0.023167108,0.00079816,0.001143828,368.1562329230876,362.8646002215125,349.91704128709216
388,7/19/2021,354.720001,-0.028020477,0.00079829,0.001068662,359.68649058096565,354.52016008371095,341.8515167806631
389,7/20/2021,364.76001,0.027910882,0.000798085,0.001137666,349.73794807591014,344.728656937984,332.37013888107725
390,7/21/2021,373.5,0.023678374,0.000797338,0.001195462,359.67635369723723,354.4874240372219,341.80795157399183
391,7/22/2021,372.709991,-0.002117391,0.000795327,0.001186989,368.3156335795271,363.0338371147872,350.04089213644426
392,7/23/2021,374.049988,0.003588833,0.000793313,0.001193117,367.50628642810284,362.2548927006688,349.30818819071726
393,7/26/2021,375.899994,0.004933688,0.00079133,0.001202635,368.85795703959565,363.5845912367425,350.6324914741802
394,7/27/2021,374.839996,-0.002823877,0.000789362,0.001192415,370.70454808399717,365.41131669901364,352.33264122760767
395,7/28/2021,374.230011,-0.001628647,0.000787384,0.001185273,369.6247102304143,364.35295811721136,351.3757998924534
396,7/29/2021,377.549988,0.008832367,0.000785543,0.001204584,369.0668398172187,363.80164251957575,350.8703909604973
397,7/30/2021,374.880005,-0.00709699,0.000783737,0.001183673,372.31324692354775,367.03053958378956,354.10207348860206
398,8/2/2021,378.190002,0.008790732,0.000781913,0.001202786,369.7161397968023,364.4653344251351,351.583992955765
399,8/3/2021,380.359985,0.005721413,0.000780005,0.001214111,372.98311485982526,367.6843050356331,354.6484760082069
400,8/4/2021,377.859985,-0.006594416,0.000778207,0.00119459,375.12233087520553,369.80030336540966,356.7909999657272
401,8/5/2021,384.299988,0.016899749,0.00077688,0.001233755,372.6856574642695,367.39666413048286,354.36746305451607
402,8/6/2021,397.890015,0.034752157,0.000777735,0.001317134,379.03167589552356,373.66289669372065,360.4400281187456
403,8/9/2021,399.880005,0.004988892,0.000775838,0.001326245,392.47236938952653,386.9142372247981,373.2010626449301
404,8/10/2021,407.970001,0.02002913,0.000774782,0.001372539,394.4428133264429,388.85138386913405,375.13250790886525
405,8/11/2021,413.890015,0.01440663,0.000773287,0.001404722,402.4301600296923,396.74863975270625,382.74442359962705
406,8/12/2021,415.0,0.002678246,0.000771386,0.001407859,408.302312860995,402.5420989588074,388.36302755871765
407,8/13/2021,410.779999,-0.010220731,0.000769822,0.001379288,409.41824790488045,403.6120794994118,389.4088877859043
408,8/16/2021,408.350006,-0.005933124,0.000768066,0.001361365,405.24913929631754,399.53931898470154,385.50899291624097
409,8/17/2021,404.970001,-0.008311672,0.000766417,0.001337715,402.8555862605203,397.17289974109167,383.21554290705024
410,8/18/2021,398.799988,-0.015352985,0.000765225,0.001297006,399.49460808277587,393.87759844743306,380.08422382652554
411,8/19/2021,393.570007,-0.013201047,0.000763873,0.00126173,393.41342010915463,387.90073425732004,374.3077085253428
412,8/20/2021,395.869995,0.005826901,0.00076207,0.001272811,388.2664868745113,382.8144083008167,369.47271053768617
413,8/23/2021,401.450012,0.013997161,0.000760616,0.001303621,390.53372789970115,385.0331653637488,371.5564519189379
414,8/24/2021,408.559998,0.017555755,0.000759415,0.001342877,396.062668721281,390.51370558510564,376.835544130625
415,8/25/2021,413.119995,0.011099318,0.000757814,0.001366386,403.08490943030665,397.42152273268664,383.57772642458434
416,8/26/2021,412.410004,-0.001720086,0.000756015,0.001358967,407.59520644771897,401.8996195079942,387.86648780983325
417,8/27/2021,419.690002,0.017498338,0.000754825,0.001397671,406.90673166440575,401.22486495648565,387.27653559458764
418,8/30/2021,413.600006,-0.014617011,0.000753631,0.001359358,414.12270211305463,408.351750407545,394.0773955959069
419,8/31/2021,413.51001,-0.000217616,0.000751839,0.001355594,408.0802870954735,402.39318118042,388.3583793102618
420,9/1/2021,413.660004,0.000362668,0.000750051,0.00135323,408.0045957539258,402.30868049366785,388.29884555711664
421,9/2/2021,414.5,0.002028585,0.000748271,0.001354834,408.1562231618834,402.4736597625934,388.4905099324343
422,9/3/2021,411.309998,-0.007725791,0.000746692,0.001333316,408.99565329185475,403.3120205366059,389.35239832630015
423,9/7/2021,410.320007,-0.002409823,0.00074496,0.001324467,405.84265436967047,400.2067743420989,386.31724650928965
424,9/8/2021,405.0,-0.013050293,0.000743689,0.001290564,404.8832116766273,399.24269755749077,385.4721332333697
425,9/9/2021,404.579987,-0.001037607,0.000741952,0.001285086,399.617903706405,394.0969531802046,380.4934755244433
426,9/10/2021,403.480011,-0.002722512,0.000740248,0.001275679,399.2059333346422,393.6907367801773,380.0542664229985
427,9/13/2021,409.26001,0.014223728,0.000738906,0.001306002,398.13969707538126,392.61630668265775,379.08256746094173
428,9/14/2021,403.690002,-0.013703414,0.000737705,0.001270933,403.83864060685846,398.2708419442098,384.58915182693454
429,9/15/2021,401.950012,-0.004319529,0.000736058,0.001257902,398.3366594820058,392.85181495104604,379.3302271538566
430,9/16/2021,396.679993,-0.01319784,0.000734831,0.001224284,396.61246700673274,391.13664307756443,377.6800313399628
431,9/17/2021,391.459991,-0.013246577,0.000733611,0.001190709,391.4299923589185,386.0137046779517,372.68267537527794
432,9/20/2021,378.130005,-0.034645251,0.000734879,0.001107755,386.2708605534861,380.96228984277275,367.854516998128
433,9/21/2021,375.839996,-0.006074555,0.0007333,0.001091168,373.07788337950774,367.9155623549589,355.2841088594099
434,9/22/2021,385.470001,0.025299861,0.000732958,0.001146948,370.7922146849784,365.6903534233437,353.108273314309
435,9/23/2021,391.859985,0.016441223,0.000731809,0.001182108,380.32709962172686,375.09372195669937,362.2266737579879
436,9/24/2021,390.850006,-0.002580725,0.000730163,0.001173477,386.6427966991112,381.3227120048502,368.23162503106494
437,9/27/2021,399.809998,0.022665559,0.000729547,0.001222658,385.6695416525753,380.35213489449194,367.3490397927507
438,9/28/2021,389.5,-0.026125564,0.000729585,0.001160219,394.5121876427023,389.1148601318793,375.8576190756797
439,9/29/2021,384.890015,-0.011906247,0.000728311,0.001130455,384.33535290828155,379.0772682129901,366.11665968706694
440,9/30/2021,378.029999,-0.017984063,0.000727484,0.001087013,379.7813456393198,374.5706235006467,361.76662432241255
441,10/1/2021,380.0,0.005197698,0.000725873,0.001096335,373.0056137388031,367.8588838456592,355.31135269460975
442,10/4/2021,374.149994,-0.015514482,0.000724854,0.001058753,374.92388304376004,369.7934342934091,357.12451833970954
443,10/5/2021,385.809998,0.030688245,0.000725195,0.001125637,369.15142061825424,364.08708916079246,351.673872781383
444,10/6/2021,388.049988,0.005789151,0.00072361,0.001136141,380.67753698613427,375.47940993287375,362.66899196682823
445,10/7/2021,390.619995,0.006601041,0.000722051,0.001148421,382.8974749552534,377.66445172360136,364.76024198463205
446,10/8/2021,392.809998,0.005590822,0.000720476,0.001158382,385.4408906241775,380.1847476471387,367.1804896335281
447,10/11/2021,385.23999,-0.019459539,0.000719813,0.001112257,387.6347924864611,382.33924414365964,369.3092406734684
448,10/12/2021,386.529999,0.003342991,0.000718218,0.001117236,380.1413497143964,374.97091096117265,362.2107262269004
449,10/13/2021,386.309998,-0.000569331,0.000716624,0.00111348,381.42828001040573,376.2199784521829,363.3329851328128
450,10/14/2021,391.200012,0.012578818,0.000715323,0.001138958,381.21188076648104,376.04065536294905,363.28733325874776
451,10/15/2021,406.070007,0.037306607,0.000716631,0.001219153,386.03719162555785,380.79051621075047,367.9228932178955
452,10/18/2021,413.690002,0.01859133,0.000715712,0.001257587,400.78346469873895,395.30583544433665,381.90256748950196
453,10/19/2021,412.160004,-0.003705273,0.000714186,0.001246631,408.2802487090086,402.72710757848483,389.0900481472209
454,10/20/2021,407.890015,-0.010414066,0.000712912,0.001220947,406.7994319176674,401.2753853114481,387.74586777338675
455,10/21/2021,407.589996,-0.00073581,0.000711354,0.001216646,402.56972307062244,397.0848558641697,383.67337533755136
456,10/22/2021,414.320007,0.016376882,0.000710297,0.001249892,402.2676285962243,396.7952393492199,383.4527941029198
457,10/25/2021,414.75,0.00103729,0.000708742,0.001249427,408.9388989978858,403.40674360017744,389.757283478864
458,10/26/2021,417.609985,0.006872018,0.000707264,0.001261704,409.3746385221757,403.8356125177481,390.23989429965377
459,10/27/2021,410.98999,-0.015979088,0.000706369,0.001224142,412.21806718184973,406.6392265871949,392.93775754785474
460,10/28/2021,414.820007,0.009275849,0.000704974,0.001241646,405.6316156880421,400.17215640352424,386.61832914857564
461,10/29/2021,413.350006,-0.003550002,0.000703495,0.001231252,409.43131707947816,403.9000354500255,390.3208076384052
462,11/1/2021,416.700012,0.008071861,0.000702073,0.001246058,407.9930574702344,402.50200812184556,388.91857101871545
463,11/2/2021,423.850006,0.017013066,0.000701092,0.001280112,411.3403447237702,405.7755099168488,392.1718359267064
464,11/3/2021,417.899994,-0.014137478,0.000700093,0.001246885,418.39930916270436,412.77283170255595,398.89476884439136
465,11/4/2021,408.070007,-0.02380341,0.000699934,0.001193013,412.5193884467714,406.9590832624255,393.3435884429129
466,11/5/2021,407.079987,-0.002429051,0.00069846,0.00118524,402.7977396471048,397.39074902440507,384.11252739232435
467,11/8/2021,408.339996,0.003090457,0.000696972,0.00118932,401.798014657553,396.4011254062186,383.1491457943371
468,11/9/2021,405.350006,-0.007349245,0.000695638,0.001171075,403.0893914391909,397.6598806703071,384.3087611490056
469,11/10/2021,399.119995,-0.015488795,0.000694745,0.001135553,400.1072095184032,394.73503871936254,381.53777389643915
470,11/11/2021,402.339996,0.008035381,0.000693368,0.001150234,393.9502482569394,388.67075353819325,375.6997419215066
471,11/12/2021,404.910004,0.006367338,0.000691954,0.00116131,397.15605809516865,391.82995324749146,378.7233353787272
472,11/15/2021,404.809998,-0.000247014,0.000690492,0.001158326,399.6727986229145,394.29790658518124,381.1828612439209
473,11/16/2021,403.089996,-0.004257964,0.000689094,0.001146876,399.5784861186769,394.23686476001063,381.1506614799438
474,11/17/2021,391.549988,-0.029046662,0.00068956,0.001083176,397.89948863696384,392.57773444474094,379.4822482883782
475,11/18/2021,391.369995,-0.000459799,0.000688113,0.001079928,386.4829081266818,381.3105582692176,368.62529238795514
476,11/19/2021,387.390015,-0.010221415,0.000686935,0.001056185,386.2865146454899,381.12359077134477,368.4345028268139
477,11/22/2021,396.160004,0.022386204,0.000686447,0.001100902,382.3815344538398,377.3008055516542,364.7844616026621
478,11/23/2021,406.339996,0.025372058,0.00068624,0.001151679,391.06396677474,385.85163422789276,373.00273206323186
479,11/24/2021,399.190002,-0.017752739,0.000685552,0.001112212,401.0911496914647,395.7447767582781,382.61812619673873
480,11/26/2021,389.390015,-0.024856048,0.000685526,0.001058112,394.03760369937186,388.77786769146303,375.89665869414085
481,11/29/2021,386.540009,-0.007346072,0.000684247,0.00104064,384.36964278702965,379.2497183549583,366.69398671171757
482,11/30/2021,380.98999,-0.014462277,0.000683325,0.001008476,381.534549442745,376.46983404247015,363.99575712142195
483,12/1/2021,376.480011,-0.011908148,0.000682255,0.000981733,376.0660152391038,371.061263900308,358.7476176618515
484,12/2/2021,387.540009,0.028954138,0.000682459,0.001039528,371.588953698606,366.6694448627721,354.5343256056129
485,12/3/2021,382.730011,-0.012489284,0.000681429,0.001011633,382.5343494353331,377.43798301944094,364.97467448833874
486,12/6/2021,389.299988,0.017020415,0.000680553,0.001044573,377.77780295260806,372.7703317593317,360.4187247536259
487,12/7/2021,400.109985,0.027389248,0.000680577,0.001098669,384.2806467751772,379.1833238404277,366.5986338555931
488,12/8/2021,397.320007,-0.006997453,0.000679317,0.001082078,394.95148019852746,389.6924837792922,376.83564254756334
489,12/9/2021,396.48999,-0.002091224,0.000677948,0.001075589,392.2047515538871,387.0239821639203,374.2424113174855
490,12/10/2021,391.059998,-0.013789799,0.000677015,0.001045252,391.3932730993516,386.1970904513887,373.4645531152248
491,12/13/2021,384.640015,-0.016553125,0.000676265,0.00100941,386.04372994401393,380.9526298226549,368.34191570580595
492,12/14/2021,388.820007,0.010808659,0.000675086,0.001029327,379.6824290330931,374.66661764122784,362.2996158282118
493,12/15/2021,389.910004,0.002799424,0.000673723,0.001032917,383.814807836345,378.7594315721374,366.25530167810996
494,12/16/2021,397.369995,0.01895187,0.000673007,0.00106919,384.91488097295155,379.83712243784777,367.3303444566376
495,12/17/2021,381.799988,-0.039970944,0.000675044,0.000986281,392.2831132482858,387.10855812604507,374.43538528081626
496,12/20/2021,371.609985,-0.027052003,0.000675264,0.000929752,376.86024697725344,371.89155597321053,359.6489048519923
497,12/21/2021,380.320007,0.023168145,0.000674899,0.000974498,366.8187969159472,361.95250497264806,350.1093556257852
498,12/22/2021,382.329987,0.005271054,0.00067358,0.000983125,375.4115700829525,370.4485640230116,358.2078177340941
499,12/23/2021,385.040009,0.007063172,0.000672305,0.00099531,377.41407289685054,372.44291202941184,360.1585192099417
500,12/27/2021,388.040009,0.007761202,0.000671051,0.001008841,380.07739259560446,375.0530183253027,362.6903508976867
501,12/28/2021,387.609985,-0.00110881,0.000669721,0.001004615,383.05046931445014,378.0061009982362,365.57793511697065
502,12/29/2021,386.200012,-0.00364424,0.00066843,0.000995354,382.6326868397211,377.5963427698155,365.24485891964235
503,12/30/2021,385.519989,-0.001762357,0.000667116,0.000989871,381.2614671106421,376.2437157360291,363.92741810685317
504,12/31/2021,382.549988,-0.007733711,0.000665943,0.000972563,380.5677302380709,375.5683082997197,363.29046450245045
505,1/3/2022,395.329987,0.032861494,0.000666634,0.001035709,377.6563634284193,372.70447070675544,360.53009218442725
506,1/4/2022,407.480011,0.030271052,0.000667002,0.001093486,390.2611866132261,385.14892181126265,372.56022515249344
507,1/5/2022,398.630005,-0.021958198,0.000666733,0.00104802,402.3141709020964,397.00455311450196,383.9715155221525
508,1/6/2022,396.929993,-0.004273756,0.000665476,0.001037544,393.5476566527027,388.3697090527748,375.72205897424067
509,1/7/2022,397.51001,0.001460191,0.000664169,0.001038374,391.8711878511987,386.7365854482435,374.08329790256454
510,1/10/2022,399.170013,0.004167308,0.000662886,0.001044509,392.45590161786777,387.30848037287757,374.6313596454287
511,1/11/2022,403.049988,0.00967317,0.000661734,0.001061395,394.0840285216631,388.9417355554235,376.27782857791595
512,1/12/2022,390.309998,-0.032119304,0.000662588,0.000996589,397.9328941802536,392.7327757360514,379.89547235872544
