,Date,NKE,PDR,VAR,AVG,VAR70,VAR85,VAR99
266,1/22/2021,139.350006,-0.01608801,0.000654027,0.001165628,139.8499146350935,138.03379831808905,133.54073656619488
267,1/25/2021,137.550003,-0.013001288,0.000652326,0.001112569,137.60245332779482,135.8119666496024,131.39127446407596
268,1/26/2021,135.100006,-0.01797222,0.000651246,0.001041357,135.82257602148383,134.05891153995796,129.7139721290297
269,1/27/2021,131.020004,-0.030665276,0.000652548,0.000923488,133.39939658367402,131.6655234501844,127.40923480500639
270,1/28/2021,134.720001,0.027848544,0.000652807,0.001023211,129.35414284985896,127.67024995591557,123.53231147530879
271,1/29/2021,133.589996,-0.00842318,0.000650726,0.000988353,133.01497699556808,131.2950288275399,127.01755201263256
272,2/1/2021,135.710007,0.01574493,0.000649131,0.001042605,131.894835966974,130.17713793514312,125.96437272196083
273,2/2/2021,139.589996,0.028189218,0.000649443,0.001142044,134.00245695812103,132.26775578907757,127.99616315682016
274,2/3/2021,138.630005,-0.006900976,0.000647308,0.001112689,137.85478771120637,136.0644651649313,131.69073019283903
275,2/4/2021,140.630005,0.014323814,0.000645586,0.00116073,136.89420264952125,135.12788700096488,130.76926637242536
276,2/5/2021,145.110001,0.031359719,0.000646539,0.001270147,138.88417545729092,137.09153689067597,132.6610878408993
277,2/8/2021,143.410004,-0.011784394,0.000644818,0.001223018,143.31499698579594,141.45774695825838,136.8965139575326
278,2/9/2021,141.789993,-0.011360648,0.000643066,0.001177753,141.64741997979516,139.81989139910405,135.3187159762743
279,2/10/2021,142.460007,0.004714267,0.000640806,0.001190429,140.0402694652849,138.23546966726255,133.77549405478214
280,2/11/2021,143.539993,0.007552386,0.000638662,0.00121315,140.70125404453677,138.89112392291142,134.4216695810849
281,2/12/2021,142.119995,-0.009941957,0.00063683,0.001173452,141.77731671357606,139.95629312421005,135.4707230059686
282,2/16/2021,141.710007,-0.002888971,0.00063463,0.001159047,140.37123944556143,138.5712091826967,134.1358588202268
283,2/17/2021,143.990005,0.015961122,0.000633159,0.001211351,139.96843161315476,138.17802739952916,133.75961489584185
284,2/18/2021,145.089996,0.007610325,0.000631073,0.001233882,142.2300101975409,140.41268596409293,135.92468615939632
285,2/19/2021,142.020004,-0.021386291,0.000630648,0.001154513,143.32370995820236,141.49109391218784,136.97957702565031
286,2/22/2021,136.669998,-0.038398675,0.000633894,0.001016215,140.26919638736473,138.48154390047023,134.084795316502
287,2/23/2021,136.130005,-0.003958898,0.000631771,0.00099888,134.96872406067675,133.23828400457924,128.98085603720003
288,2/24/2021,135.649994,-0.003532353,0.000629649,0.000983147,134.43894789750172,132.714809485787,128.4496798868911
289,2/25/2021,135.539993,-0.000811247,0.000627481,0.000976938,133.9605188250873,132.25140327409625,128.05999329133329
290,2/26/2021,134.779999,-0.005622936,0.000625467,0.00095418,133.86380813150433,132.154469611278,127.95570366862012
291,3/1/2021,137.649994,0.021070376,0.000624703,0.001023308,133.10464298665227,131.40924821097767,127.22805395945724
292,3/2/2021,137.020004,-0.004587258,0.000622672,0.001004093,135.96610009199088,134.23478513056932,129.97542895638767
293,3/3/2021,134.259995,-0.020348748,0.000622097,0.000931217,135.33782559658016,133.6209017263597,129.38784592531425
294,3/4/2021,132.039993,-0.016673327,0.000621032,0.000871337,132.60126138336216,130.91431162109066,126.77543751771852
295,3/5/2021,133.350006,0.009872442,0.0006192,0.00090185,130.399021958495,128.747092190678,124.6941352519448
296,3/8/2021,134.559998,0.009032886,0.000617331,0.000929319,131.6960334080191,130.02559328925605,125.91409399983104
297,3/9/2021,135.949997,0.010276968,0.000615546,0.000960793,132.90061224225244,131.21790122144188,127.08124213266177
298,3/10/2021,137.589996,0.01199107,0.000613887,0.000997807,134.2791050751047,132.5896301089749,128.42065339399971
299,3/11/2021,141.190002,0.025828296,0.000613889,0.001080852,135.90576503928278,134.195607813918,129.9770863440674
300,3/12/2021,140.449997,-0.005254983,0.000611976,0.001059733,139.46491524355298,137.71234363978365,133.37594558735833
301,3/15/2021,144.940002,0.031468345,0.000613005,0.001160758,138.74633825248165,137.00718461256906,132.69976467389597
302,3/16/2021,144.649994,-0.002002888,0.000611008,0.001150283,143.19932293696826,141.37801444409678,136.9584365691266
303,3/17/2021,144.820007,0.00117465,0.000608991,0.001150363,142.9089041814358,141.1091061836321,136.69784259111134
304,3/18/2021,143.169998,-0.011458919,0.000607509,0.001108885,143.07582426952644,141.2827992951903,136.8392157832452
305,3/19/2021,137.490005,-0.040481498,0.00061117,0.000972523,141.44760288999115,139.67194968970756,135.30320071145727
306,3/22/2021,138.270004,0.005657101,0.000609245,0.000987832,135.81411206162352,134.10556095101205,129.87797884094144
307,3/23/2021,137.119995,-0.008351906,0.000607543,0.00095741,136.58535297193382,134.8698438352965,130.64466243334658
308,3/24/2021,133.160004,-0.029304976,0.000608534,0.000859155,135.45322321956976,133.75082834827955,129.57125311797037
309,3/25/2021,128.639999,-0.034533645,0.000610606,0.000744615,131.5307527725298,129.87086333612174,125.78290531805014
310,3/26/2021,132.990005,0.033256177,0.000612035,0.000849491,127.03563137267561,125.43694654009884,121.50563970674737
311,3/29/2021,133.490005,0.003752631,0.000610094,0.000858826,131.3462501884406,129.6904194344593,125.62273426472449
312,3/30/2021,132.949997,-0.004053511,0.000608216,0.000843082,131.84479502386313,130.18874803986506,126.09777561415298
313,3/31/2021,132.889999,-0.000451384,0.000606278,0.000838946,131.31098091498805,129.66343709953287,125.61122402511333
314,4/1/2021,132.529999,-0.002712683,0.000604387,0.000827635,131.25424217246166,129.60652825742545,125.54586960726587
315,4/5/2021,135.119995,0.019354208,0.000603554,0.000886449,130.9080470790985,129.27045165329702,125.2378083066769
316,4/6/2021,137.160004,0.014984921,0.000602271,0.000931065,133.47048535922502,131.79806427245973,127.68200438563953
317,4/7/2021,136.539993,-0.004530596,0.000600465,0.000913836,135.4923661500231,133.80172544247975,129.6382173528228
318,4/8/2021,133.679993,-0.021168729,0.000600106,0.000844394,134.88044782166398,133.19977767597123,129.02731516152656
319,4/9/2021,135.449997,0.013153714,0.000598698,0.000882981,132.04529017864292,130.4014080723032,126.34379249899824
320,4/12/2021,136.639999,0.008747176,0.00059702,0.000907556,133.8030439886973,132.13530584307674,128.0366659035542
321,4/13/2021,133.539993,-0.022948717,0.000596927,0.000833238,134.97890129021195,133.29801187949985,129.17793571123997
322,4/14/2021,132.259995,-0.009631362,0.000595413,0.000800739,131.910215119339,130.26929695930653,126.22263002474266
323,4/15/2021,133.669998,0.010604417,0.000593866,0.000831091,130.6490337675013,129.02167480530107,125.00894305381054
324,4/16/2021,134.309998,0.004776485,0.000592081,0.000843268,132.04175534223535,130.40213256418835,126.35722096566391
325,4/19/2021,132.570007,-0.013039685,0.00059085,0.000800551,132.67489091742635,131.03220065148435,126.96492219697171
326,4/20/2021,127.110001,-0.042057999,0.000594655,0.000669083,130.95886089066857,129.34628710062034,125.3535136396025
327,4/21/2021,129.899994,0.021712016,0.000594187,0.000733435,125.54717098549501,123.99405076385253,120.13798510377273
328,4/22/2021,129.179993,-0.005558151,0.000592495,0.000714253,128.30172660254945,126.71177932395526,122.789502299802
329,4/23/2021,130.190002,0.007788211,0.000590846,0.000735755,127.59525172254435,126.01930676513466,122.13492801842717
330,4/26/2021,131.600006,0.010772127,0.00058936,0.000766168,128.59403698210258,127.00905253025002,123.0765631192161
331,4/27/2021,132.110001,0.003867852,0.000587608,0.000775539,129.99599017004658,128.39504287921693,124.41732357217037
332,4/28/2021,130.710007,-0.010653734,0.000586231,0.000741113,130.50419168754888,128.8936160972773,124.95135201763857
333,4/29/2021,133.259995,0.019320887,0.000585504,0.000796908,129.1059298859237,127.51597739085338,123.60662779563192
334,4/30/2021,132.619995,-0.004814211,0.000583845,0.000780108,131.6471840689022,130.0284339250045,126.03866061228537
335,5/3/2021,133.029999,0.003086801,0.000582118,0.000786994,131.02164293925773,129.40216091273072,125.42286367753493
336,5/4/2021,131.550003,-0.011187629,0.000580811,0.000751355,131.42485848108234,129.81216676580962,125.82608931836756
337,5/5/2021,132.210007,0.00500459,0.000579141,0.000763976,129.95435021714619,128.36087720801459,124.42473789599346
338,5/6/2021,133.490005,0.009634986,0.00057766,0.000790222,130.606245379359,129.00715139341858,125.05459495558436
339,5/7/2021,137.809998,0.031849304,0.000578793,0.000881841,131.8794024947666,130.26837564589923,126.31160556657605
340,5/10/2021,136.399994,-0.010284209,0.000577456,0.000849,136.15677577673895,134.48765660717262,130.380455375733
341,5/11/2021,137.119995,0.005264717,0.00057582,0.000861949,134.76030468225528,133.11771524756358,129.05665317819037
342,5/12/2021,133.389999,-0.027579258,0.000576494,0.000778788,135.48655053509583,133.83174006694134,129.74571348214516
343,5/13/2021,133.610001,0.001647955,0.000574816,0.000781322,131.78517427087223,130.17776417478785,126.21459580587747
344,5/14/2021,135.929993,0.01721488,0.000573928,0.000829094,132.00733248871654,130.39760071414128,126.41933752408731
345,5/17/2021,136.410004,0.00352509,0.000572285,0.000836909,134.2984604649773,132.66161320394275,128.61274711894526
346,5/18/2021,135.559998,-0.006250754,0.000570776,0.000816424,134.789307224745,133.1408411034023,129.09733479896286
347,5/19/2021,132.960007,-0.019365948,0.000570301,0.000758261,133.9438722201536,132.31835054501283,128.32414005050396
348,5/20/2021,133.270004,0.002328792,0.00056867,0.000762775,131.35922296808272,129.76683231960183,125.83851834451156
349,5/21/2021,132.660004,-0.004587681,0.000567122,0.000747444,131.67827471527312,130.07978065192796,126.1298802108379
350,5/24/2021,134.059998,0.010497952,0.000565772,0.000775302,131.07291897959232,129.48544414897557,125.56241674008429
351,5/25/2021,134.320007,0.001937619,0.000564164,0.000778614,132.46235693290078,130.85666897868762,126.90059148061229
352,5/26/2021,136.889999,0.018952611,0.000563497,0.000830244,132.71998368823708,131.11430608833402,127.16952089806098
353,5/27/2021,136.559998,-0.002413612,0.000561931,0.000821055,135.272697971208,133.64261962964176,129.5984625378619
354,5/28/2021,136.460007,-0.000732481,0.00056035,0.000816666,134.94473530273817,133.3179170074957,129.29467135548217
355,6/1/2021,134.509995,-0.014393074,0.000559422,0.000773822,134.8467252340881,133.2252544552665,129.22012322572263
356,6/2/2021,134.169998,-0.002530871,0.000557881,0.000764539,132.91972049391055,131.31744802318318,127.36146224804966
357,6/3/2021,134.169998,0.0,0.00055632,0.000762398,132.5772056867683,130.9824203416603,127.05684044258777
358,6/4/2021,133.740005,-0.003209984,0.00055481,0.000751302,132.58105577902,130.99328583073668,127.06756332746549
359,6/7/2021,133.949997,0.00156892,0.000553266,0.000753579,132.16017853114366,130.56919762941928,126.67212218906549
360,6/8/2021,133.350006,-0.004489278,0.000551805,0.000739016,132.37654783540046,130.79258887208596,126.89219469219992
361,6/9/2021,131.839996,-0.01138826,0.000550683,0.000705422,131.77842517371087,130.19902757376016,126.31357581222356
362,6/10/2021,130.979996,-0.006544427,0.000549307,0.000685395,130.2802805568399,128.72835515224804,124.8828510180894
363,6/11/2021,131.940002,0.00730268,0.000547914,0.000703624,129.43130880990256,127.88950868833213,124.10113444564496
364,6/14/2021,131.360001,-0.004405636,0.00054648,0.000689588,130.37608779782212,128.8290535593157,124.98820621994031
365,6/15/2021,130.289993,-0.008178972,0.000545198,0.000665291,129.81938004134457,128.2726974422375,124.46792866780123
366,6/16/2021,130.399994,0.000843922,0.000543708,0.000665779,128.75031925630054,127.22387923248074,123.44671742239994
367,6/17/2021,128.919998,-0.011414562,0.000542623,0.000632862,128.86816452410682,127.33816074477409,123.56043233287576
368,6/18/2021,128.410004,-0.00396374,0.000541206,0.000620371,127.40448156467039,125.89447869635057,122.16193676884318
369,6/21/2021,130.080002,0.01292136,0.000540148,0.000653707,126.89254766645875,125.39033696200761,121.69424204683517
370,6/22/2021,132.479996,0.018281999,0.000539526,0.000701351,128.556152119125,127.03581780019425,123.31671347234263
371,6/23/2021,133.100006,0.00466911,0.000538114,0.000712046,130.93542441487156,129.38564335657918,125.55358342501049
372,6/24/2021,133.600006,0.003749536,0.000536692,0.000720211,131.5514382048515,129.9902211745873,126.16536040575217
373,6/25/2021,154.350006,0.144372484,0.000590429,0.001105338,132.0492215124963,130.497521664414,126.65180709117648
374,6/28/2021,152.360001,-0.012976642,0.00058938,0.001067686,152.5212337776116,150.63511457338663,145.99601299123802
375,6/29/2021,155.949997,0.023289276,0.000589121,0.001126943,150.5531667773689,148.69720906851134,144.10824388653614
376,6/30/2021,154.490005,-0.009406022,0.000587849,0.00109893,154.10145621962073,152.19812423022623,147.50631209180378
377,7/1/2021,158.0,0.022465631,0.000587497,0.001155606,152.6639236167846,150.77643734002973,146.11753445210948
378,7/2/2021,159.740005,0.010952492,0.000586196,0.001181523,156.13408039613577,154.2148109839587,149.43693140515094
379,7/6/2021,160.110001,0.00231356,0.000584653,0.00118451,157.86262109169553,155.91951547355745,151.16033420564366
380,7/7/2021,160.160004,0.000312255,0.000583116,0.001182215,158.23123702527315,156.27656853219722,151.48488968386712
381,7/8/2021,160.630005,0.002930274,0.000581594,0.001186803,158.289004341279,156.3467510949077,151.54841471093192
382,7/9/2021,161.0,0.00230075,0.000580074,0.001189719,158.75438561255282,156.80657488895247,151.9855574977172
383,7/12/2021,161.820007,0.005080285,0.000578599,0.001199877,159.123126374365,157.17235632682127,152.3653914752304
384,7/13/2021,161.589996,-0.001422411,0.00057711,0.001193048,159.9341454747818,157.97899895545254,153.1570206529577
385,7/14/2021,161.539993,-0.000309492,0.000575617,0.001189146,159.7058952502004,157.76603455576853,152.9377408174966
386,7/15/2021,161.690002,0.000928187,0.000574126,0.00118847,159.66146724839706,157.71899441064662,152.9150402820057
387,7/16/2021,159.850006,-0.011445021,0.000573054,0.001155825,159.8168741185184,157.87086008261272,153.0653976324886
388,7/19/2021,157.869995,-0.012464035,0.000572054,0.001120722,157.99632548032292,156.0709763183912,151.3412108303709
389,7/20/2021,159.740005,0.011775647,0.000570874,0.001148113,156.03506671327455,154.1323265100516,149.43974923595536
390,7/21/2021,161.080002,0.008353624,0.000569543,0.001166588,157.88179861054368,155.96027157164113,151.2390403858755
391,7/22/2021,163.679993,0.016012111,0.000568649,0.001204557,159.22113262186954,157.2815198258507,152.50690029419476
392,7/23/2021,166.360001,0.016240861,0.000567774,0.001242914,161.78821997562775,159.8334438250211,154.98308573183425
393,7/26/2021,165.089996,-0.007663365,0.00056653,0.001220252,164.4483782703467,162.45746250327608,157.51342857734184
394,7/27/2021,164.570007,-0.003154701,0.000565141,0.001209148,163.189610470924,161.20936463754876,156.34281355892398
395,7/28/2021,165.460007,0.005393462,0.000563754,0.001219741,162.6826227671296,160.7136297393304,155.87948281953933
396,7/29/2021,166.990005,0.009204444,0.000562491,0.001239905,163.57011965122416,161.59616687899458,156.7105965896441
397,7/30/2021,167.509995,0.003109061,0.000561083,0.001244613,165.09074154715537,163.09987033877795,158.17514594043132
398,8/2/2021,168.75,0.007375309,0.000559768,0.001260017,165.61420547103629,163.6097159859777,158.66202281384182
399,8/3/2021,171.229996,0.014589329,0.000558809,0.001293424,166.83546821829574,164.8271733537756,159.8753811178318
400,8/4/2021,171.910004,0.003963449,0.00055743,0.001300099,169.29433836391917,167.25349175688774,162.25333097810704
401,8/5/2021,173.850006,0.011221786,0.000556284,0.001324841,169.97022696777944,167.92845056901024,162.90336147810382
402,8/6/2021,172.800003,-0.006058019,0.000555036,0.001306476,171.8944467529175,169.83038984904306,164.74204876494645
403,8/9/2021,171.770004,-0.005978478,0.00055379,0.001288399,170.8472125346281,168.80397199053664,163.75836615382337
404,8/10/2021,172.270004,0.002906641,0.000552426,0.001292404,169.82965856078027,167.80115336032617,162.762783227555
405,8/11/2021,171.270004,-0.005821755,0.000551186,0.001274839,170.3339514808495,168.29236110838926,163.2516038471505
406,8/12/2021,170.639999,-0.003685214,0.000549889,0.001262622,169.34552137479307,167.31919366339778,162.33334775109338
407,8/13/2021,171.690002,0.006134468,0.000548596,0.001274592,168.7267810567861,166.71086106911594,161.73950775249466
408,8/16/2021,172.360001,0.003894782,0.000547268,0.001281014,169.7674057671139,167.7490512465228,162.75098734488088
409,8/17/2021,170.660004,-0.009912022,0.000546236,0.001253647,170.4289647961915,168.40139139821963,163.3834822077323
410,8/18/2021,168.809998,-0.010899486,0.000545263,0.001224005,168.74544030795332,166.73703777194189,161.7955489640082
411,8/19/2021,165.589996,-0.019258981,0.000544955,0.001174168,166.9063202380575,164.93426978946178,160.0417129169615
412,8/20/2021,167.789993,0.013198326,0.000543982,0.001203353,163.7155784417134,161.76738047656983,156.9785099782087
413,8/23/2021,169.720001,0.01143687,0.000542918,0.001228132,165.89935911012398,163.9395001715855,159.06911361550337
414,8/24/2021,169.979996,0.001530733,0.000541607,0.001228863,167.82695060734844,165.82974700308233,160.91244665126686
415,8/25/2021,169.839996,-0.000823966,0.000540312,0.001223916,168.07829332901636,166.08682289548884,161.18051157608392
416,8/26/2021,166.919998,-0.01734215,0.00053984,0.001179286,167.94281042864336,165.95475364034777,161.05555928703097
417,8/27/2021,167.580002,0.003946217,0.000538563,0.001185921,165.05263467277848,163.09833642638608,158.2853305013413
418,8/30/2021,168.029999,0.002681668,0.00053728,0.0011895,165.70901335547,163.73654690963198,158.91283599293632
419,8/31/2021,164.740005,-0.019774025,0.000537044,0.001139467,166.15009795186924,164.1887372256416,159.3723161079993
420,9/1/2021,164.559998,-0.001093271,0.000535777,0.001134151,162.89255696985157,160.96395670361662,156.21758022308475
421,9/2/2021,163.669998,-0.00542304,0.000534607,0.001118576,162.71743128861672,160.80460792742585,156.08010182218172
422,9/3/2021,163.289993,-0.002324475,0.000533368,0.001110417,161.83630428244362,159.93037400559217,155.21216138688013
423,9/7/2021,162.639999,-0.003988555,0.000532168,0.001098363,161.46543535717691,159.5648643819024,154.8691812295741
424,9/8/2021,160.710007,-0.011937621,0.000531313,0.001067618,160.82216147557995,158.9308329589577,154.26390784434963
425,9/9/2021,163.339996,0.016232351,0.000530603,0.001103299,158.90894982437646,157.04080064217356,152.46353474643178
426,9/10/2021,163.589996,0.00152938,0.000529358,0.0011043,161.5088160773605,159.61804844740854,154.95163608780467
427,9/13/2021,159.520004,-0.025193942,0.000529734,0.001042711,161.77091565867715,159.87221910251753,155.19463149357443
428,9/14/2021,158.759995,-0.004775735,0.000528575,0.001029117,157.72707462078563,155.8849907645436,151.33645642117276
429,9/15/2021,157.910004,-0.005368321,0.000527438,0.001014204,156.98535678869425,155.14816103214773,150.57480829922335
430,9/16/2021,157.600006,-0.00196506,0.000526232,0.001007276,156.13821075868137,154.31199951425228,149.8222034037044
431,9/17/2021,156.419998,-0.007515531,0.000525179,0.000987501,155.8323033530965,154.0176260090487,149.517373496587
432,9/20/2021,154.25,-0.013970022,0.00052448,0.000952877,154.66736681381244,152.86007417238332,148.39731224720344
433,9/21/2021,155.020004,0.004979504,0.000523306,0.000962177,152.51920957918566,150.7364975014476,146.34048010841315
434,9/22/2021,157.440002,0.015490279,0.000522586,0.000995652,153.2775966302649,151.49925465857766,147.09217023079086
435,9/23/2021,159.580002,0.01350093,0.000521743,0.001024399,155.67966545615732,153.86858228969265,149.400607519618
436,9/24/2021,149.589996,-0.064647185,0.000530415,0.000873776,157.79750552214648,155.97168994939506,151.4281048197883
437,9/27/2021,148.039993,-0.010415731,0.000529493,0.000847942,147.88510427277936,146.14635520884363,141.85177920626492
438,9/28/2021,145.300003,-0.018681869,0.000529153,0.000803354,146.34823618506886,144.6356502206402,140.3994254011008
439,9/29/2021,146.020004,0.004943035,0.000527986,0.000812784,143.63453518863125,141.95038038808863,137.80394600340585
440,9/30/2021,145.229996,-0.005424961,0.000526874,0.000798607,144.34800900996868,142.65705459723722,138.5025222759863
441,10/1/2021,147.059998,0.012521988,0.000525991,0.00082519,143.5722065803292,141.89294805369855,137.75408546396864
442,10/4/2021,147.139999,0.000543855,0.000524801,0.000824554,145.3843592664601,143.69079124849955,139.48518265940962
443,10/5/2021,149.460007,0.015644338,0.000524111,0.000858007,145.46326867925592,143.75856988348883,139.5740528373775
444,10/6/2021,148.800003,-0.004425703,0.000522993,0.000846107,147.75994052078437,146.04485703459036,141.78308339374084
445,10/7/2021,151.850006,0.020290088,0.000522665,0.000889801,147.11481378542848,145.403838896784,141.1768412627422
446,10/8/2021,152.479996,0.004140183,0.000521517,0.000897089,150.13868154156583,148.38687320242443,144.08189512381932
447,10/11/2021,150.279999,-0.0145332,0.000520882,0.000862569,150.76056228470537,149.0140812506254,144.7006665310788
448,10/12/2021,153.350006,0.020222716,0.000520554,0.000905784,148.58135088928233,146.86212498852709,142.6150669789117
449,10/13/2021,156.300003,0.019054327,0.000520127,0.000946204,151.63180588393402,149.86123735415399,145.50100627251302
450,10/14/2021,157.139999,0.005359865,0.000519014,0.000956012,154.55334469418128,152.7571539680496,148.3186251157253
451,10/15/2021,158.009995,0.005521169,0.000517909,0.000966134,155.37713604714162,153.57567357450574,149.12418751918426
452,10/18/2021,159.429993,0.00894662,0.000516904,0.00098379,156.24924839906575,154.4410862330752,149.95173105875563
453,10/19/2021,157.820007,-0.010149723,0.000516036,0.000959213,157.65543873109016,155.83345553434242,151.3423893714218
454,10/20/2021,158.449997,0.00398388,0.000514919,0.000965875,156.0589893196378,154.2531523618061,149.7911440696122
455,10/21/2021,162.179993,0.023267719,0.000514878,0.00101489,156.67885039336022,154.86555782225588,150.38775636815308
456,10/22/2021,163.479996,0.007983848,0.000513856,0.001030173,160.38135469367847,158.51942983536168,153.94191977269722
457,10/25/2021,164.220001,0.004516364,0.000512758,0.001037802,161.67943087692478,159.80786635843498,155.225068643754
458,10/26/2021,163.789993,-0.002621922,0.000511667,0.001029811,162.4085202665465,160.54266921083547,155.91782943383126
459,10/27/2021,162.350006,-0.008830541,0.000510764,0.001008329,161.9868052556997,160.11738649330132,155.49738162549562
460,10/28/2021,164.460007,0.012912887,0.000509961,0.001034208,160.55299937315732,158.71221894615036,154.16571244049732
461,10/29/2021,167.289993,0.017061369,0.000509411,0.001068974,162.64523092157205,160.78045878984332,156.18584986674213
462,11/1/2021,166.330002,-0.005755013,0.000508409,0.001054204,165.45011686661627,163.54803920204364,158.85926002479633
463,11/2/2021,167.830002,0.008977795,0.000507446,0.001071317,164.5065036480448,162.6182554601329,157.92832146603058
464,11/3/2021,172.5,0.027445662,0.000507848,0.001128159,165.99428065349068,164.09254719465025,159.3671498375538
465,11/4/2021,175.440002,0.016899879,0.00050729,0.001162076,170.62219383711272,168.65882633698214,163.79857554557407
466,11/5/2021,177.509995,0.011729802,0.00050644,0.001184754,173.54687887250032,171.54578379593025,166.6451556536279
467,11/8/2021,171.850006,-0.032404879,0.000507767,0.001112827,175.5897049453846,173.58654843564562,168.61075870484856
468,11/9/2021,173.820007,0.011398283,0.000506907,0.001134805,169.97537674521072,168.02784248444016,163.2213599928169
469,11/10/2021,168.259995,-0.032509949,0.000508235,0.001063068,171.93733788787884,169.97017628131331,165.08646024374158
470,11/11/2021,166.970001,-0.007696211,0.000507317,0.001044431,166.42150885386437,164.50611683646486,159.77685428864126
471,11/12/2021,169.089996,0.012616932,0.000506523,0.001069001,165.1390522547561,163.2482689434433,158.55533965033536
472,11/15/2021,168.850006,-0.001420312,0.000505463,0.001063727,167.2367800687725,165.32390294168312,160.5856798425138
473,11/16/2021,171.830002,0.017494845,0.000504964,0.001098465,167.00818778779205,165.09657622908202,160.38187816452037
474,11/17/2021,171.740005,-0.000523893,0.000503904,0.001095042,169.95876938976423,168.0183702659045,163.2309853887
475,11/18/2021,171.350006,-0.002273451,0.000502867,0.001087951,169.87042928250378,167.92579730060453,163.15144242643376
476,11/19/2021,174.880005,0.02039177,0.000502592,0.001128505,169.48636989768568,167.55743688500385,162.8035104587651
477,11/22/2021,174.240005,-0.003666365,0.000501587,0.001118453,172.9900506754145,171.0113145040934,166.14540399559849
478,11/23/2021,172.149994,-0.012067533,0.0005009,0.001090867,172.35039625592586,170.39279279735408,165.52433427833478
479,11/24/2021,172.029999,-0.000697281,0.000499861,0.001087134,170.28236881964727,168.34535184428898,163.5587339917807
480,11/26/2021,168.020004,-0.023585831,0.000500085,0.001035732,170.16858176552955,168.23318039737606,163.4446584957588
481,11/29/2021,169.869995,0.010950365,0.00049925,0.001056345,166.1917684184604,164.31144431083663,159.62955586866613
482,11/30/2021,169.240005,-0.003715554,0.000498261,0.001046444,168.03151334538887,166.11154471283928,161.38786286670287
483,12/1/2021,166.699997,-0.015122084,0.000497769,0.001012969,167.40103532030875,165.49833421910932,160.82137891256457
484,12/2/2021,170.0,0.019602665,0.000497454,0.001051378,164.88745897559969,163.01751764025167,158.40267260570207
485,12/3/2021,170.240005,0.001410798,0.000496428,0.001052119,168.15856988911167,166.24997195699515,161.5461445832094
486,12/6/2021,168.910004,-0.007843183,0.000495569,0.001033816,168.39674579078158,166.4830811327501,161.7729305774464
487,12/7/2021,171.289993,0.013991933,0.000494896,0.001060424,167.07888221196424,165.18956056248913,160.48825064800758
488,12/8/2021,170.25,-0.006090041,0.000493986,0.001045771,169.44009145639777,167.5245523310237,162.7900383335203
489,12/9/2021,168.100006,-0.012708869,0.000493362,0.001017643,168.40826487472555,166.5148821889952,161.78993090907153
490,12/10/2021,169.059998,0.005694594,0.0004924,0.001027188,166.2789940271583,164.40078098125997,159.7552349927561
491,12/13/2021,166.839996,-0.013218424,0.000491809,0.000998174,167.22248165148616,165.33237657231373,160.67959395121045
492,12/14/2021,165.399994,-0.008668499,0.000490999,0.000978527,165.0334994889754,163.1773837558435,158.5558031544216
493,12/15/2021,163.899994,-0.009110297,0.000490209,0.000958062,163.60734720967844,161.76073030252365,157.1840913323192
494,12/16/2021,162.720001,-0.007225511,0.000489352,0.000941497,162.12177192352343,160.29392079871783,155.7949807642402
495,12/17/2021,161.360001,-0.008393039,0.000488539,0.000922639,160.9526465793851,159.14994535129458,154.67270797423413
496,12/20/2021,156.979996,-0.027519517,0.000489182,0.000865296,159.60616966479608,157.8136659261384,153.40140785123543
497,12/21/2021,166.630005,0.059657432,0.000495139,0.00098359,155.26599933590768,153.51912446085888,149.19382653864366
498,12/22/2021,165.440002,-0.007167212,0.000494277,0.000967223,164.81711722443617,162.95199579257348,158.34446897291417
499,12/23/2021,165.669998,0.001389242,0.000493287,0.000968069,163.65378890199867,161.79934789913614,157.2425515358094
500,12/27/2021,167.580002,0.011463015,0.000492521,0.000989058,163.8691580784249,162.02128522211325,157.46327072238182
501,12/28/2021,166.419998,-0.00694616,0.000491663,0.00097322,165.7563664409817,163.87624430201427,159.2400727405619
502,12/29/2021,168.779999,0.014081384,0.000491025,0.000999332,164.6130674758201,162.75673987823194,158.18282831692883
503,12/30/2021,167.490005,-0.007672408,0.000490198,0.000982091,166.94755308544242,165.06417335102722,160.41068670081194
504,12/31/2021,166.669998,-0.00490788,0.000489294,0.000970405,165.68011371202044,163.80885182192728,159.19850479456463
505,1/3/2022,164.669998,-0.012072338,0.000488661,0.000944578,164.86654678009458,163.00923187062992,158.46297686888596
506,1/4/2022,166.389999,0.010390965,0.000487872,0.000963247,162.89171396940117,161.05581139464078,156.51898301491326
507,1/5/2022,162.25,-0.025196069,0.000488257,0.00091165,164.5959858566025,162.74444920213145,158.19302447327104
508,1/6/2022,161.039993,-0.007485618,0.000487434,0.00089512,160.4882224558304,158.6824764735594,154.23848143240204
509,1/7/2022,156.970001,-0.025598027,0.000487853,0.000843071,159.29161160111607,157.4924679924036,153.08591435982038
510,1/10/2022,150.440002,-0.042490364,0.000490571,0.000758103,155.2546851716845,153.50759577471882,149.20561931308708
511,1/11/2022,150.300003,-0.00093103,0.000489616,0.000754798,148.77713244765226,147.09987784512245,142.965116668025
512,1/12/2022,152.210007,0.012627876,0.000488935,0.000777987,148.64405909181332,146.97012111816443,142.83507521355568
