,Date,KR,PDR,VAR,AVG,VAR70,VAR85,VAR99
270,1/28/2021,35.380001,-0.090984039,0.000449038,0.000780164,38.3708703360638,37.971131914686175,36.98127913827031
271,1/29/2021,34.5,-0.025187393,0.00044986,0.000684343,35.00901350634644,34.63053116840379,33.6966054073696
272,2/1/2021,33.700001,-0.023461457,0.000450342,0.000595571,34.13383350908168,33.76614629729746,32.856069254411075
273,2/2/2021,33.099998,-0.017964645,0.000449949,0.000527585,33.33864664861311,32.97850439198938,32.092004042369815
274,2/3/2021,33.959999,0.02565011,0.000450602,0.000619273,32.74315299632145,32.38832087344183,31.51736741881688
275,2/4/2021,33.450001,-0.015131516,0.000449862,0.000561998,33.59824963721292,33.23448524434459,32.3384256471327
276,2/5/2021,33.150002,-0.00900904,0.000448563,0.00052732,33.09186091766165,32.734293540042835,31.849348929048976
277,2/8/2021,33.279999,0.003913809,0.000446985,0.000539546,32.79346265676867,32.439396310113985,31.565946269561493
278,2/9/2021,33.59,0.009271818,0.00044565,0.000570957,32.92304629710323,32.56979340915618,31.695999127559947
279,2/10/2021,33.610001,0.000595268,0.000444053,0.000571044,33.23133839895735,32.87482212876255,31.990126720004902
280,2/11/2021,33.400002,-0.006267712,0.000442634,0.00054662,33.25270753325881,32.89627763809031,32.01949678266991
281,2/12/2021,33.950001,0.016332924,0.000441942,0.000602799,33.04468478326302,32.689176317218454,31.81133585039976
282,2/16/2021,33.66,-0.008578695,0.000440673,0.00057024,33.59182583570234,33.231099172284445,32.340530036155826
283,2/17/2021,34.369999,0.020873873,0.000440567,0.000641985,33.30299538038921,32.9466877015287,32.06583756038307
284,2/18/2021,33.84,-0.015540527,0.000439935,0.000585004,34.00923193238485,33.645183958080175,32.74994091209485
285,2/19/2021,34.02,0.005305052,0.000438469,0.000601565,33.481441447127324,33.125241155663616,32.238308008079244
286,2/22/2021,33.59,-0.012720183,0.000437554,0.000554986,33.661797667397586,33.30375887468791,32.41437019715727
287,2/23/2021,33.029999,-0.016812194,0.000437077,0.000494473,33.23471307847952,32.87994882435522,32.0089628122617
288,2/24/2021,32.75,-0.008513247,0.00043584,0.000463196,32.67937260085843,32.33127068709091,31.470426364836015
289,2/25/2021,32.41,-0.010435945,0.000434742,0.000425483,32.40005738907,32.05587876371191,31.204827597354544
290,2/26/2021,32.209999,-0.006190085,0.000433393,0.000402671,32.064576913418186,31.724885911301737,30.884398295840963
291,3/1/2021,32.889999,0.020891697,0.000433341,0.00047308,31.865452014876162,31.526208628092068,30.697691443874653
292,3/2/2021,32.560001,-0.010084058,0.000432238,0.000436925,32.54221481801796,32.1985543769144,31.34218827815082
293,3/3/2021,33.25,0.020970195,0.000432196,0.000507005,32.214642282934584,31.87315779197358,31.02905764519658
294,3/4/2021,34.09,0.024949319,0.000432752,0.000590142,32.89825470304922,32.55052603199997,31.692274111198245
295,3/5/2021,34.439999,0.010214564,0.000431597,0.000622767,33.73200795409488,33.37475879090021,32.491851556043244
296,3/8/2021,34.740002,0.008673168,0.000430358,0.000649964,34.0802474308624,33.72044939324848,32.82993430983738
297,3/9/2021,34.459999,-0.008092616,0.000429165,0.000620528,34.37981061849473,34.01670339509468,33.117200089478736
298,3/10/2021,35.240002,0.022382656,0.000429309,0.000693555,34.10201126790124,33.741423415434184,32.84931933468965
299,3/11/2021,34.939999,-0.008549582,0.000428158,0.000662642,34.87476835710553,34.50592016140419,33.593345067109354
300,3/12/2021,35.459999,0.014772996,0.000427392,0.000709676,34.57906650584327,34.21468049346997,33.31211809765253
301,3/15/2021,35.869999,0.011495991,0.000426357,0.000745511,35.093132283259656,34.723407193574715,33.81012830574623
302,3/16/2021,35.82,-0.001394867,0.000424961,0.000738424,35.5050809523254,35.13272949793298,34.20743755313098
303,3/17/2021,35.279999,-0.015190194,0.000424393,0.000685854,35.451832284137524,35.081402539440944,34.16014666428202
304,3/18/2021,34.689999,-0.016864771,0.000424007,0.000628122,34.91525997160597,34.549494243905855,33.64894358214949
305,3/19/2021,35.400002,0.020260444,0.000423876,0.00069249,34.33080645202329,33.97026818349332,33.08198293576225
306,3/22/2021,36.189999,0.022070933,0.00042398,0.000762354,35.03595823413319,34.67022378852209,33.76200905755669
307,3/23/2021,36.639999,0.012357703,0.000423035,0.000800124,35.822339494996086,35.445923090305946,34.51793585784434
308,3/24/2021,35.709999,-0.025709779,0.000423936,0.000714053,36.26895864948614,35.88957601266839,34.94981996772986
309,3/25/2021,36.490002,0.021607572,0.000423972,0.00078167,35.343113265227096,34.97205023692612,34.05546212090832
310,3/26/2021,37.23,0.020076583,0.000423802,0.000843911,36.118869540122546,35.73973476091293,34.808526529704984
311,3/29/2021,37.950001,0.019154642,0.000423513,0.000902788,36.854134677724126,36.46741300605891,35.51139890262256
312,3/30/2021,38.080002,0.003419732,0.000422176,0.000910855,37.567942397132526,37.17433105729549,36.20147986810857
313,3/31/2021,35.990002,-0.056448085,0.000431305,0.0007276,37.69895605112042,37.30532443462283,36.324249851766794
314,4/1/2021,35.950001,-0.001112066,0.000429942,0.000721741,35.61855675358701,35.2433409446712,34.30496774501861
315,4/5/2021,36.73,0.021464748,0.000429939,0.000787592,35.577292861975664,35.20190397895609,34.27420706439882
316,4/6/2021,36.889999,0.004346625,0.000428618,0.000798855,36.35135572696228,35.96859492664545,35.01916821533476
317,4/7/2021,37.150002,0.00702334,0.000427388,0.00081849,36.511421874252584,36.1264890651704,35.175626814493036
318,4/8/2021,37.23,0.002151063,0.00042605,0.000822681,36.77119245103392,36.38383265475242,35.42672480565586
319,4/9/2021,37.779999,0.014664948,0.000425313,0.000866073,36.85142864569746,36.46352381097528,35.50857141522277
320,4/12/2021,37.970001,0.005016565,0.000424038,0.000879044,37.39842676085387,37.008300404007606,36.03441645575033
321,4/13/2021,37.580002,-0.010324353,0.000423106,0.000844142,37.58586746613167,37.19294735592322,36.21942451169595
322,4/14/2021,37.240002,-0.009088541,0.000422098,0.000813295,37.19879974835402,36.80986391855274,35.847540098249006
323,4/15/2021,37.189999,-0.001343625,0.000420805,0.000806618,36.8628168091686,36.478670161693415,35.5260228249534
324,4/16/2021,37.110001,-0.002153379,0.000419533,0.000797482,36.81607734153837,36.43147672474561,35.48262490832284
325,4/19/2021,37.43,0.00858602,0.000418429,0.000821446,36.73635596036557,36.35236253903622,35.40393906541338
326,4/20/2021,37.759998,0.008777766,0.000417339,0.000845852,37.05388864058086,36.667371374731076,35.71412393961339
327,4/21/2021,37.91,0.003964641,0.000416092,0.00085539,37.38290149177008,36.994763132408714,36.02911809874999
328,4/22/2021,37.43,-0.012742408,0.000415386,0.000813933,37.53082130622223,37.141952854415045,36.18043624878466
329,4/23/2021,37.349998,-0.002139664,0.000414149,0.000804956,37.05509197574438,36.670720334421596,35.71952123328307
330,4/26/2021,36.540001,-0.02192528,0.000414455,0.000736076,36.97657383190352,36.59267378218559,35.64643538169262
331,4/27/2021,36.77,0.006274717,0.000413296,0.000752809,36.17105427742167,35.79677622297808,34.86724687884559
332,4/28/2021,36.650002,-0.003268812,0.000412099,0.000740696,36.40052940156754,36.02352087351167,35.09144024949223
333,4/29/2021,37.060001,0.011124765,0.000411185,0.000771879,36.28151329118219,35.90568493834264,34.97689416930878
334,4/30/2021,36.540001,-0.01413067,0.000410616,0.000727261,36.68933720713786,36.310606432744024,35.372921544031875
335,5/3/2021,37.380001,0.02272825,0.000410831,0.000792936,36.17304752479247,35.800806117787495,34.87738880249694
336,5/4/2021,35.889999,-0.040677151,0.000414712,0.000669513,37.00656637114676,36.62637586946203,35.683351196097405
337,5/5/2021,36.470001,0.016031355,0.000414179,0.000715097,35.52644695488402,35.15800999551493,34.2483951949883
338,5/6/2021,37.689999,0.032904749,0.00041601,0.000810332,36.102226651567904,35.72841917221405,34.80322462767979
339,5/7/2021,37.73,0.001060753,0.000414783,0.000811071,37.312139745081616,36.925667276279135,35.9710565759043
340,5/10/2021,38.860001,0.029509936,0.000415979,0.00089548,37.35086463660527,36.963699902907216,36.00431945276005
341,5/11/2021,38.419998,-0.011387364,0.0004152,0.000859459,38.4721420157662,38.07169973210145,37.086936177200414
342,5/12/2021,36.630001,-0.047710501,0.000420864,0.000717442,38.036385894618036,37.64145027259778,36.66379149129059
343,5/13/2021,36.810001,0.00490197,0.000419688,0.000729642,36.257872736535106,35.87794917137466,34.94357173625384
344,5/14/2021,37.200001,0.010539214,0.000418746,0.000758158,36.4364372279545,36.054889795175136,35.11460788964377
345,5/17/2021,37.389999,0.005094474,0.000417587,0.000770727,36.8241053019607,36.44066880799985,35.49040227540295
346,5/18/2021,37.200001,-0.005094474,0.000416479,0.000753776,37.01090144993701,36.627375342242566,35.67688894457162
347,5/19/2021,36.400002,-0.021739959,0.000416733,0.000688952,36.822743079761224,36.439759940862764,35.49324681659994
348,5/20/2021,36.360001,-0.001099533,0.000415545,0.000683813,36.02966452977803,35.655531301841926,34.72900229781062
349,5/21/2021,36.59,0.006305682,0.000414444,0.000699921,35.991453470733035,35.61597944980691,34.68846061172513
350,5/24/2021,36.599998,0.000273207,0.000413261,0.000698702,36.21957013136186,35.8426795869685,34.911924259197185
351,5/25/2021,36.459999,-0.003832444,0.000412142,0.000685793,36.22953807588089,35.85457844304481,34.926698491498264
352,5/26/2021,36.389999,-0.001921758,0.00041099,0.000678385,36.09120399587629,35.719932719491034,34.7914060206942
353,5/27/2021,36.290001,-0.002751735,0.000409859,0.000668668,36.02270601127937,35.64908581234544,34.73111705333361
354,5/28/2021,36.98,0.018834977,0.000409631,0.000719985,35.922369654158146,35.552295509624884,34.6305490706838
355,6/1/2021,37.279999,0.008079737,0.000408629,0.000740717,36.607123051942565,36.231073468785695,35.29552309948171
356,6/2/2021,37.950001,0.017812567,0.000408298,0.000788672,36.908425902480595,36.52709273195398,35.58547236427276
357,6/3/2021,38.490002,0.014128989,0.000407651,0.000826039,37.57138496795201,37.18418310836171,36.22801976618204
358,6/4/2021,38.610001,0.003112817,0.000406527,0.000832427,38.10759212068297,37.715811239350984,36.74645149155247
359,6/7/2021,38.970001,0.009280809,0.000405593,0.00085596,38.230118436138184,37.835905442158335,36.8699579503997
360,6/8/2021,38.889999,-0.002055023,0.00040449,0.000847874,38.58646382248208,38.19056332296469,37.2069186188084
361,6/9/2021,38.279999,-0.015809582,0.000404136,0.000801732,38.50658712216512,38.11223735638983,37.12900599042697
362,6/10/2021,38.790001,0.013234967,0.000403445,0.000836078,37.90112689744689,37.51255269803601,36.55197236256372
363,6/11/2021,38.709999,-0.002064568,0.000402357,0.000828087,38.40869457700862,38.01502945436576,37.039419231169894
364,6/14/2021,38.400002,-0.008040427,0.000401467,0.000803723,38.32902455318286,37.93837911604518,36.96655918201187
365,6/15/2021,37.869999,-0.013898296,0.000400958,0.000763443,38.021395615625956,37.63187459553143,36.670006105696125
366,6/16/2021,37.549999,-0.008485864,0.000400095,0.000738172,37.49527748988839,37.11369723564001,36.16661612678264
367,6/17/2021,39.18,0.042493061,0.000403743,0.000851945,37.17883771942992,36.80074254536867,35.86039232350613
368,6/18/2021,38.75,-0.011035657,0.000403028,0.000819642,38.79404639250884,38.3973374285571,37.41487496445419
369,6/21/2021,39.580002,0.021193235,0.000403058,0.000874855,38.36710776371515,37.97604417870327,37.0060336803404
370,6/22/2021,39.830002,0.006296457,0.000402048,0.000889508,39.19301065286697,38.79311595542783,37.802798700285955
371,6/23/2021,39.189999,-0.016198861,0.000401749,0.000843448,39.442709755485296,39.03867180048735,38.045087798572396
372,6/24/2021,39.150002,-0.001021113,0.000400679,0.000838436,38.805317917131376,38.40930059014829,37.4294663652684
373,6/25/2021,39.209999,0.001531317,0.000399606,0.000840293,38.766378352320096,38.3704532888854,37.39118678138616
374,6/28/2021,39.360001,0.003818307,0.000398561,0.000848256,38.82561401967731,38.43133162279046,37.453694014819575
375,6/29/2021,38.849998,-0.013042072,0.000398011,0.000811215,38.9759365581856,38.57803818781059,37.599182740312294
376,6/30/2021,38.310001,-0.013997041,0.000397534,0.000771831,38.47116300252719,38.07886458775105,37.1113668466014
377,7/1/2021,38.130001,-0.004709585,0.000396559,0.000757292,37.93457666380356,37.54884707115659,36.59324461090668
378,7/2/2021,38.369999,0.006274478,0.00039559,0.000771887,37.75589067106306,37.37192584386015,36.42663597410873
379,7/6/2021,37.41,-0.02533783,0.000396341,0.000702996,37.993840395737074,37.608697398010726,36.652853820922246
380,7/7/2021,37.639999,0.00612924,0.000395375,0.000717276,37.04104591791417,36.66613856038818,35.7351184423804
381,7/8/2021,37.880001,0.006356007,0.00039442,0.000732076,37.267968764241594,36.892802060641145,35.96071806506041
382,7/9/2021,38.27,0.010243005,0.000393624,0.000756973,37.50956330457142,37.12965719896005,36.19522288713046
383,7/12/2021,38.310001,0.001044685,0.000392597,0.000757725,37.89495802675771,37.51216568487582,36.564179475197555
384,7/13/2021,38.07,-0.006284414,0.000391703,0.000739386,37.9352844742636,37.55327504651774,36.60424338607347
385,7/14/2021,38.32,0.006545383,0.000390773,0.000754466,37.696363671331454,37.31651062300646,36.37614866018016
386,7/15/2021,38.84,0.01347869,0.000390179,0.000787431,37.946400257040025,37.56343644265564,36.61851298749828
387,7/16/2021,39.360001,0.013299454,0.000389574,0.000819761,38.46294649016576,38.07532941462569,37.11627648995816
388,7/19/2021,41.07,0.04252783,0.000393042,0.000927256,38.9801290653856,38.58941364175204,37.619238469948804
389,7/20/2021,40.57,-0.012249051,0.000392477,0.000893384,40.67555770982887,40.26471819761277,39.24643186081769
390,7/21/2021,40.110001,-0.011403173,0.000391857,0.000861855,40.1790018411119,39.77469596866363,38.77199478612234
391,7/22/2021,39.73,-0.009519135,0.00039113,0.000835305,39.722665747003134,39.32183536306631,38.3335247617184
392,7/23/2021,39.889999,0.004019071,0.000390158,0.000843427,39.34391480341358,38.947489686871805,37.96870020350813
393,7/26/2021,39.790001,-0.002509991,0.000389194,0.000834894,39.5037860080655,39.10700911132579,38.12063614333368
394,7/27/2021,40.029999,0.006013498,0.000388274,0.000848037,39.404997221852724,39.00838635973867,38.02936293376417
395,7/28/2021,40.029999,0.0,0.000387293,0.00084589,39.64576903177035,39.24788504342625,38.26271456821024
396,7/29/2021,40.720001,0.017090249,0.000386979,0.000886912,39.64410220683595,39.246110309673774,38.2643469461539
397,7/30/2021,40.700001,-0.00049128,0.000386009,0.00088344,40.32913154616017,39.92438207674333,38.92456787407
398,8/2/2021,41.009998,0.007587774,0.000385152,0.000900285,40.310398646319044,39.90694296789209,38.90431452550055
399,8/3/2021,42.619999,0.038507713,0.000387723,0.000994539,40.618280256451044,40.21223470440505,39.20521784088914
400,8/4/2021,41.919998,-0.016560611,0.000387522,0.000950651,42.21581401027907,41.79461678148284,40.74337047535394
401,8/5/2021,41.869999,-0.001193436,0.000386567,0.000945305,41.521397140720325,41.10532494617609,40.07718627220501
402,8/6/2021,41.75,-0.002870105,0.000385641,0.000935813,41.471432835092024,41.055567668553984,40.022200709217586
403,8/9/2021,42.279999,0.012614686,0.000385022,0.000964793,41.35183196404116,40.9375379139531,39.91364670136381
404,8/10/2021,42.779999,0.011756543,0.000384357,0.000991506,41.87970912158089,41.46043255419153,40.43162313044603
405,8/11/2021,43.0,0.005129435,0.00038345,0.001001723,42.375400466912446,41.95222473113505,40.90542092525346
406,8/12/2021,42.639999,-0.008407359,0.000382723,0.000978548,42.59615286119938,42.1714906241471,41.11251107199149
407,8/13/2021,42.810001,0.003978987,0.000381804,0.00098592,42.23668189445207,41.815107194365176,40.77298274785593
408,8/16/2021,43.450001,0.014839131,0.000381338,0.001019874,42.40863452041089,41.986305058936395,40.93966918855652
409,8/17/2021,45.439999,0.044781878,0.000385076,0.001126871,43.04191799619579,42.614322233262186,41.556189025366294
410,8/18/2021,46.259998,0.017884861,0.000384821,0.001167744,45.016117668631665,44.56492411834105,43.44622031115168
411,8/19/2021,45.93,-0.007159115,0.000384053,0.001147484,45.832761889289415,45.37470174491331,44.23927624697813
412,8/20/2021,46.939999,0.021751671,0.000384148,0.001197495,45.50310091321678,45.04838392471601,43.92035275700087
413,8/23/2021,46.740002,-0.004269797,0.00038329,0.001184257,46.506608230289466,46.04211895702225,44.8959261379342
414,8/24/2021,45.75,-0.02140858,0.000383594,0.001129684,46.30894368555079,45.84731257288788,44.70249184856991
415,8/25/2021,45.799999,0.001092278,0.00038267,0.001129594,45.325618943419364,44.873215604106846,43.752702485777995
416,8/26/2021,45.169998,-0.013850964,0.000382288,0.001093583,45.37555128231356,44.92363251862129,43.80253359688376
417,8/27/2021,45.490002,0.00705946,0.000381457,0.00110789,44.74839477564647,44.30435144417988,43.19956205998328
418,8/30/2021,46.200001,0.015487254,0.000381038,0.00114229,45.067324141444374,44.61793163216368,43.51151416593114
419,8/31/2021,46.029999,-0.003686484,0.000380184,0.001130766,45.77509190622225,45.31983014725061,44.19592804549568
420,9/1/2021,45.740002,-0.006320104,0.000379411,0.001113026,45.60368759737888,45.15068508123118,44.03719716272927
421,9/2/2021,47.310001,0.033748478,0.000381033,0.001190545,45.315701790915895,44.865390113903395,43.75469550099261
422,9/3/2021,46.650002,-0.014048741,0.000380679,0.001154433,46.87512635863135,46.40954318048722,45.26068118437387
423,9/7/2021,45.990002,-0.014248945,0.000380339,0.001118018,46.21895238247815,45.760045842022706,44.62782724100175
424,9/8/2021,46.290001,0.006501952,0.00037951,0.001130716,45.56216865350495,45.11020944457928,43.99010607877931
425,9/9/2021,46.130001,-0.003462457,0.000378667,0.001119908,45.86205974207545,45.40719146911011,44.27973895237391
426,9/10/2021,42.669998,-0.077967469,0.000392426,0.000934257,45.704171279244406,45.25113839737756,44.12998371550795
427,9/13/2021,42.880001,0.00490949,0.000391544,0.000943567,42.26111470003112,41.83346388595766,40.7770395141557
428,9/14/2021,41.790001,-0.02574844,0.00039229,0.000881203,42.467766734379005,42.03994193911604,40.98025257307583
429,9/15/2021,41.099998,-0.016649028,0.00039209,0.00084034,41.38736871201814,40.9686332522274,39.9396401091317
430,9/16/2021,40.869999,-0.0056118,0.000391275,0.000825335,40.702380484722674,40.29182222800796,39.2775462918299
431,9/17/2021,40.939999,0.001711283,0.000390369,0.00082739,40.47360858253173,40.06609607191929,39.05785210642352
432,9/20/2021,40.41,-0.013030277,0.000389909,0.000795312,40.54345396857345,40.13597075009566,39.13075266344217
433,9/21/2021,40.450001,0.000989389,0.000389008,0.00079576,40.01845632201636,39.6159411773307,38.618879972167655
434,9/22/2021,40.099998,-0.008690384,0.000388319,0.000773903,40.05828685830485,39.654777943696935,38.658405947027624
435,9/23/2021,40.18,0.001993075,0.000387429,0.000776706,39.71007747731563,39.312780143312104,38.32824687691268
436,9/24/2021,39.98,-0.00499003,0.000386617,0.000763479,39.79028941066275,39.39089645872253,38.40701790753922
437,9/27/2021,40.189999,0.005238855,0.000385778,0.00077372,39.592703987129696,39.19589729462892,38.21339611997945
438,9/28/2021,40.509998,0.007930624,0.000385014,0.00079006,39.800592057643904,39.40022596404041,38.415987040380166
439,9/29/2021,41.34,0.020281746,0.000385,0.00083446,40.12077721764776,39.71815653453608,38.72616477283629
440,9/30/2021,40.43,-0.022258471,0.000385335,0.000781976,40.94391562224597,40.53533978088846,39.52133635071513
441,10/1/2021,39.139999,-0.032427147,0.000386956,0.000706672,40.0387118795952,39.637305680350494,38.65085534888854
442,10/4/2021,39.630001,0.012441496,0.000386391,0.000733222,38.75796389873112,38.369737057583805,37.4085283594755
443,10/5/2021,39.880001,0.006288538,0.000385589,0.000745762,39.243281637178214,38.8509115879285,37.88011251246026
444,10/6/2021,39.549999,-0.008309301,0.000384904,0.000725368,39.49437837164602,39.100364405888776,38.12075630935134
445,10/7/2021,39.5,-0.001264997,0.000384048,0.000720895,39.166425520807586,38.773669841467246,37.80760900436247
446,10/8/2021,39.470001,-0.000759757,0.000383192,0.000717575,39.11770669207993,38.72661749126233,37.758040708535404
447,10/11/2021,39.580002,0.002783076,0.000382344,0.000722196,39.08737813397665,38.69648391967029,37.73405068456102
448,10/12/2021,39.830002,0.006296457,0.00038156,0.000734638,39.19874671152581,38.80788977899845,37.8425230362466
449,10/13/2021,39.470001,-0.009079532,0.000380924,0.000712781,39.4434567135211,39.05139819939364,38.081603693460444
450,10/14/2021,39.119999,-0.008907095,0.000380283,0.000691403,39.08850680493835,38.69983353356626,37.741340635716384
451,10/15/2021,38.59,-0.013640644,0.000379894,0.000659625,38.741935141912485,38.357049975427024,37.40567685031707
452,10/18/2021,39.209999,0.015938615,0.000379569,0.000693428,38.21491500927748,37.8340045372421,36.893725133322846
453,10/19/2021,39.07,-0.003576882,0.000378771,0.000684001,38.834390316070326,38.44807615583592,37.49285466907373
454,10/20/2021,39.32,0.006378386,0.000378008,0.000696544,38.69207258328615,38.308649383759196,37.35770290076581
455,10/21/2021,39.299999,-0.000508802,0.000377181,0.000693895,38.94059561899217,38.55551053384815,37.59838957863941
456,10/22/2021,40.23,0.023388493,0.000377481,0.000743664,38.92178007895818,38.53735245688723,37.58125207840882
457,10/25/2021,40.330002,0.002482673,0.000376661,0.000747469,39.84466505043862,39.45012247846158,38.47461493093466
458,10/26/2021,39.959999,-0.00921673,0.000376055,0.000725713,39.94380476595698,39.550140321155716,38.57372000937493
459,10/27/2021,39.48,-0.012084714,0.000375593,0.000697803,39.57647868908601,39.18643323168782,38.222887501766905
460,10/28/2021,39.689999,0.005305027,0.000374822,0.000707819,39.099474915625045,38.71450864709304,37.76080713262593
461,10/29/2021,40.02,0.008280088,0.000374133,0.000724245,39.309349419487916,38.922987411449725,37.96271142474104
462,11/1/2021,40.450001,0.010687339,0.000373538,0.00074581,39.63662856213783,39.2454258966451,38.28374511641909
463,11/2/2021,40.700001,0.006161449,0.000372794,0.000757507,40.0661958498373,39.671714934540574,38.69661499357126
464,11/3/2021,42.950001,0.053808555,0.000378043,0.000871841,40.3130264213819,39.91711140601555,38.935178301312334
465,11/4/2021,43.419998,0.010883447,0.000377445,0.000893371,42.54431760469497,42.12412945426292,41.080189011289356
466,11/5/2021,42.32,-0.025660331,0.000378145,0.000836389,43.0082091525715,42.582584992369696,41.52548953952417
467,11/8/2021,41.700001,-0.014758635,0.000377855,0.000802995,41.91752769817217,41.50200463193303,40.479268371774765
468,11/9/2021,41.93,0.005500408,0.000377095,0.000813032,41.303948220282926,40.89531527114441,39.885757710923116
469,11/10/2021,42.470001,0.012796407,0.000376596,0.000838583,41.52997187325726,41.118740956527304,40.10450222582838
470,11/11/2021,42.27,-0.004720353,0.000375861,0.000826756,42.067549918436676,41.65120007634376,40.62587726971648
471,11/12/2021,42.43,0.003778045,0.000375081,0.000833022,41.87301445857009,41.45905324224074,40.43261686435886
472,11/15/2021,42.66,0.005406054,0.000374331,0.00084271,42.02788502918174,41.611697022974916,40.58526564989805
473,11/16/2021,41.689999,-0.023000445,0.000374739,0.000792302,42.25719735326253,41.839310661983575,40.8113646313093
474,11/17/2021,40.650002,-0.025262383,0.000375377,0.000737334,41.29369299309463,40.88820724471364,39.880690022603844
475,11/18/2021,41.400002,0.018282044,0.000375234,0.000774271,40.26099780514806,39.86344695486839,38.878734534223675
476,11/19/2021,40.889999,-0.012395419,0.000374809,0.000746603,41.00298413517004,40.59865962047338,39.59734971023183
477,11/22/2021,42.860001,0.047053503,0.000378509,0.000843683,40.49948029959577,40.100717414516744,39.11638967175812
478,11/23/2021,43.060001,0.004655502,0.000377748,0.000851657,42.452705524162845,42.031266887175626,40.992985628577586
479,11/24/2021,42.540001,-0.012149682,0.000377311,0.000824514,42.651843971793014,42.22951013694294,41.17646154674905
480,11/26/2021,43.139999,0.014005785,0.000376886,0.000851975,42.13716103901449,41.720706241007925,40.68347960966284
481,11/29/2021,42.349998,-0.018482244,0.000376878,0.00081178,42.73072543777824,42.30769943996756,41.262004839117445
482,11/30/2021,41.529999,-0.01955234,0.000376955,0.00076953,41.948327124490056,41.53326812757474,40.50228202035737
483,12/1/2021,40.209999,-0.032300338,0.000378434,0.000701063,41.134801150992274,40.72704346311605,39.71964037275294
484,12/2/2021,44.650002,0.104738656,0.000399969,0.000916016,39.82156754859368,39.42615585667592,38.450214485410825
485,12/3/2021,43.43,-0.027703906,0.00040083,0.000857006,44.215273171304,43.76428649150395,42.64703958527931
486,12/6/2021,45.110001,0.037953527,0.000402831,0.000933337,43.00501907288099,42.565595103943174,41.483891925411875
487,12/7/2021,45.07,-0.000887137,0.000402011,0.000929598,44.67070908035144,44.214673412248715,43.085681134783364
488,12/8/2021,42.810001,-0.051445093,0.000406796,0.000822273,44.63195684435613,44.17535270931921,43.04105732712044
489,12/9/2021,43.68,0.020118588,0.000406724,0.000861734,42.384936924877834,41.94986498581144,40.87073298738617
490,12/10/2021,44.599998,0.020843483,0.000406708,0.000902513,43.250531565667515,42.80566030135055,41.70327772063563
491,12/13/2021,45.630001,0.022831603,0.000406857,0.000947175,44.16263849856181,43.708736399756724,42.583895764576845
492,12/14/2021,45.580002,-0.001096349,0.000406038,0.000943022,45.183181390851416,44.72001742229325,43.57138484661877
493,12/15/2021,46.220001,0.013943559,0.000405557,0.000969392,45.13545032295232,44.6725886408664,43.52810013177242
494,12/16/2021,45.91,-0.006729668,0.000404855,0.000953807,45.7703972134602,45.30081188201371,44.14293255492502
495,12/17/2021,44.790001,-0.024698036,0.000405364,0.000901985,45.46328715298698,44.99615357494857,43.83923826562641
496,12/20/2021,45.509998,0.015947116,0.000405002,0.000932318,44.3516920506553,43.89820492439795,42.771756080058545
497,12/21/2021,43.869999,-0.036701346,0.000407031,0.000856596,45.06528570595771,44.60200580463794,43.462898591949916
498,12/22/2021,43.52,-0.00801009,0.000406372,0.000838792,43.436175655114994,42.991949124640165,41.884891770713956
499,12/23/2021,43.209999,-0.007148676,0.000405685,0.000822785,43.08903462633428,42.64681999452854,41.55957223914694
500,12/27/2021,43.740002,0.012191134,0.000405131,0.000845521,42.78188547171089,42.34323083095948,41.26226034394158
501,12/28/2021,44.419998,0.015426712,0.000404746,0.000874625,43.30837668565656,42.864403135031964,41.76818059159226
502,12/29/2021,44.709999,0.006507394,0.000404003,0.000885846,43.98421324872852,43.535210199586544,42.41472012455273
503,12/30/2021,45.139999,0.009571581,0.00040335,0.000903114,44.27285862135711,43.82021012473227,42.69929769475132
504,12/31/2021,45.259998,0.002654847,0.000402555,0.00090659,44.69696370269504,44.23974270334675,43.102188282421025
505,1/3/2022,45.189999,-0.001547795,0.00040177,0.000901729,44.82088159822995,44.362610782493206,43.223882369831486
506,1/4/2022,46.169998,0.021454392,0.000401809,0.000942347,44.74957624704388,44.291971376944424,43.15875231633649
507,1/5/2022,46.810001,0.013766683,0.000401341,0.000967642,45.72087813489999,45.2532552525404,44.1017347089064
508,1/6/2022,47.119999,0.006600641,0.000400613,0.000978731,46.35768782116118,45.883987368640796,44.71516187535137
509,1/7/2022,48.119999,0.021000352,0.000400612,0.001018066,46.66374119910778,46.18823505140832,45.01298162169195
510,1/10/2022,49.099998,0.020161124,0.000400543,0.001055601,47.65757103623383,47.17240121176967,45.97021550367359
511,1/11/2022,47.709999,-0.028717995,0.000401491,0.000997336,48.62888345342747,48.13419270852336,46.9106466615543
512,1/12/2022,47.139999,-0.012019122,0.000401037,0.000971913,47.24901097608277,46.766641092109836,45.57413761696128
513,1/13/2022,49.48,0.048446671,0.00040464,0.001064456,46.68341843517252,46.209466451523504,45.02968812588842
514,1/14/2022,49.119999,-0.007302284,0.000403989,0.001048179,49.00231478343993,48.50026399493349,47.254207428759536
515,1/18/2022,48.59,-0.010848515,0.000403479,0.001025078,48.64554733968947,48.14754218306642,46.91301637323754
516,1/19/2022,48.580002,-0.000205784,0.0004027,0.001022693,48.12082472627023,47.62821663234908,46.40912554243366
517,1/20/2022,47.27,-0.02733612,0.000403473,0.00096784,48.111175216033146,47.62174152823447,46.40954726857916
