,Date,DAL,PDR,VAR,AVG,VAR70,VAR85,VAR99
266,1/22/2021,40.0,-0.016611217,0.002525905,-0.001463668,39.50635484460708,38.50044347014551,36.075252335837234
267,1/25/2021,38.900002,-0.027885152,0.00251905,-0.001562625,38.855528398292186,37.865598520194474,35.49530161923936
268,1/26/2021,39.32,0.010738993,0.002510213,-0.001516724,37.783153237574616,36.8242041713129,34.51422839322807
269,1/27/2021,38.52,-0.020555708,0.002502224,-0.0015875,38.19171254839371,37.22410878477314,34.88651213156697
270,1/28/2021,40.080002,0.03969992,0.002499246,-0.001434584,37.41770202412894,36.471116249950086,34.186743482316764
271,1/29/2021,37.959999,-0.054344559,0.002500316,-0.001629824,38.93607297357548,37.95700382006971,35.578424852892915
272,2/1/2021,37.82,-0.003694884,0.002491139,-0.001637416,36.869806139866775,35.934405247267094,33.69722829979622
273,2/2/2021,38.799999,0.025582158,0.002484718,-0.001537711,36.736123743982944,35.81431564255051,33.582184229241165
274,2/3/2021,39.779999,0.024944027,0.0024782,-0.001441062,37.69124602162761,36.74487319883456,34.45385903811672
275,2/4/2021,40.93,0.028499042,0.002472436,-0.001332189,38.65730696260224,37.680878361592136,35.340852329950145
276,2/5/2021,41.150002,0.005360685,0.00246364,-0.001307939,39.77068486967767,38.76980342864822,36.35861259861618
277,2/8/2021,43.240002,0.049542063,0.002464047,-0.001124365,39.99119569574827,38.989103061850926,36.57519580039857
278,2/9/2021,42.509998,-0.017026744,0.00245609,-0.001181568,42.034057127600676,40.97804361644327,38.424784285108686
279,2/10/2021,42.900002,0.009132577,0.002447667,-0.0011446,41.320317873113616,40.284736238593844,37.79907645732182
280,2/11/2021,42.720001,-0.004204654,0.002438958,-0.001155529,41.701564724546905,40.65812781729236,38.13974999522464
281,2/12/2021,43.290001,0.013254466,0.002431015,-0.001104247,41.52773259330498,40.49299979684978,37.99092431240817
282,2/16/2021,44.650002,0.030932668,0.002426021,-0.000990641,42.08179757345598,41.03433811542895,38.50905282817542
283,2/17/2021,44.389999,-0.005840156,0.002417531,-0.001007777,43.41671275978456,42.33581746796036,39.73021613943582
284,2/18/2021,44.380001,-0.000225256,0.002409021,-0.001005022,43.16219765959156,42.08941360212347,39.51090915783684
285,2/19/2021,45.669998,0.028652643,0.002403644,-0.00090096,43.15689037809234,42.08814556272053,39.50153082703514
286,2/22/2021,47.740002,0.044328079,0.002402367,-0.000742817,44.41535949530366,43.3160050140488,40.66148789053846
287,2/23/2021,48.34,0.012489712,0.002394605,-0.00069671,46.43765723576692,45.28843094729639,42.51235833517093
288,2/24/2021,49.599998,0.025731418,0.002388707,-0.000604946,47.02118991030042,45.85427976964899,43.05404594799447
289,2/25/2021,48.25,-0.027594966,0.002382953,-0.000698337,48.25922627075506,47.071311021336356,44.191627599465406
290,2/26/2021,47.939999,-0.00644562,0.00237485,-0.000718155,46.946477226256725,45.791342556025505,42.9931822746321
291,3/1/2021,48.060001,0.002500043,0.002366724,-0.000707096,46.63947326690255,45.493539604918894,42.71296816268407
292,3/2/2021,48.23,0.003530983,0.00235868,-0.000692582,46.7572726279428,45.6083220199535,42.83880520311443
293,3/3/2021,48.349998,0.002484946,0.002350664,-0.000681737,46.925350830895674,45.77109752087212,42.989507242270705
294,3/4/2021,46.959999,-0.029170026,0.00234542,-0.000778636,47.049213088509234,45.895073975904666,43.12397401619342
295,3/5/2021,46.209999,-0.016099951,0.002338262,-0.000830573,45.69179665416983,44.571600303976275,41.877878035348104
296,3/8/2021,47.880001,0.035501698,0.002334807,-0.000707829,44.962519403654426,43.865194276677016,41.21756616760286
297,3/9/2021,47.619999,-0.005445082,0.002327021,-0.000723779,46.599787159381314,45.459869268260654,42.72897794068665
298,3/10/2021,47.799999,0.003772799,0.00231928,-0.00070869,46.344758928396544,45.21492734923748,42.48084848605988
299,3/11/2021,48.32,0.010819935,0.002311967,-0.000670133,46.51996521010065,45.3877448306561,42.65175449408852
300,3/12/2021,49.830002,0.030771699,0.002307544,-0.000565326,47.02871993388949,45.881907472165345,43.12603129356045
301,3/15/2021,50.990002,0.023012322,0.002301719,-0.000486995,48.510022521679645,47.330391779781635,44.49004685909445
302,3/16/2021,49.389999,-0.03188162,0.00229735,-0.000590951,49.64363897962456,48.4362842746206,45.5219884756918
303,3/17/2021,50.439999,0.021036537,0.002291307,-0.000519573,48.084886839523676,46.91985686358762,44.10630289801179
304,3/18/2021,49.18,-0.025297454,0.002285782,-0.000601079,49.10500605839452,47.9145975770143,45.05846825479585
305,3/19/2021,49.0,-0.003666739,0.002278319,-0.000611131,47.87267964527129,46.72273542239576,43.93447987609181
306,3/22/2021,47.970001,-0.021244462,0.00227226,-0.00067856,47.71050211512629,46.55847711520721,43.780156988587116
307,3/23/2021,45.639999,-0.049791333,0.00227269,-0.000838536,46.699481800654176,45.57599671244659,42.86028516160221
308,3/24/2021,45.610001,-0.00065749,0.002265311,-0.000837949,44.42538536269675,43.35268726541193,40.77522637700725
309,3/25/2021,47.009998,0.03023329,0.002261094,-0.000737394,44.3983688147834,43.323384592990855,40.7503514160617
310,3/26/2021,47.66,0.013732169,0.002254473,-0.000690718,45.771645141263036,44.67230054953197,42.01824356290534
311,3/29/2021,47.32,-0.007159433,0.002247358,-0.000711518,46.406823829147676,45.29195691307303,42.59930594983947
312,3/30/2021,48.900002,0.032844398,0.002243753,-0.000603967,46.07673555599825,44.96751519058687,42.29160179361931
313,3/31/2021,48.279999,-0.012760062,0.002237055,-0.000642805,47.618884089542256,46.47705418867439,43.718577801726724
314,4/1/2021,48.830002,0.011327544,0.002230385,-0.000604682,47.01586955175019,45.89041437683628,43.18456466412652
315,4/5/2021,50.25,0.028665628,0.002226016,-0.000511761,47.55218305123161,46.41424405898669,43.66297239196249
316,4/6/2021,51.650002,0.027479687,0.002221443,-0.00042318,48.94323800750232,47.7733689553601,44.94569198362719
317,4/7/2021,50.200001,-0.028475188,0.00221691,-0.000511672,50.314208473472526,49.117823183426516,46.223526819441936
318,4/8/2021,49.810001,-0.007799259,0.002210105,-0.000534589,48.89765592291268,47.73356811770207,44.91925998435492
319,4/9/2021,49.27,-0.010900411,0.002203513,-0.000567084,48.51875052490728,47.36184982769512,44.57338138315729
320,4/12/2021,48.82,-0.009175312,0.002196858,-0.000593985,47.9883329081523,46.85218697070297,44.10177718052676
321,4/13/2021,48.259998,-0.011537046,0.002190386,-0.000628075,47.548855605334495,46.423947592035006,43.69329808890879
322,4/14/2021,48.169998,-0.00186664,0.002183588,-0.000631922,47.01116909719468,45.899236158354206,43.21635431003885
323,4/15/2021,46.82,-0.028425917,0.002179212,-0.000717971,46.924596018621386,45.81608931507209,43.13297089891996
324,4/16/2021,46.639999,-0.003851941,0.002172516,-0.000727644,45.6113587101704,44.53321540415054,41.925178053825555
325,4/19/2021,46.150002,-0.010561516,0.002166128,-0.000757902,45.43092363773726,44.35560636665188,41.76213985051774
326,4/20/2021,44.450001,-0.03753202,0.002163619,-0.000870706,44.95269872544746,43.89298640494495,41.34302585701513
327,4/21/2021,45.700001,0.027733335,0.002159497,-0.000783232,43.295900139604875,42.274449336879776,39.82018564764996
328,4/22/2021,44.650002,-0.023243968,0.002154447,-0.00085171,44.515554298399834,43.46893357882887,40.949029140465825
329,4/23/2021,45.799999,0.025429717,0.002149991,-0.000771827,43.49236244676998,42.47188839694437,40.01322542159345
330,4/26/2021,46.610001,0.017531063,0.002144488,-0.000716364,44.620578678199436,43.573660011966744,41.026989462434194
331,4/27/2021,46.34,-0.005809613,0.002138087,-0.000731751,45.41174788705315,44.34724852364535,41.763343747564086
332,4/28/2021,46.439999,0.002155616,0.002131672,-0.000723054,45.1517742129953,44.09565467160635,41.555915755337736
333,4/29/2021,46.380001,-0.001292782,0.002125272,-0.000724765,45.245705317788605,44.19056568362836,41.63336154916254
334,4/30/2021,46.919998,0.011575628,0.002119361,-0.000687938,45.190106069828175,44.134779070011916,41.592903062929786
335,5/3/2021,46.57,-0.007487424,0.002113172,-0.000708235,45.721668921838386,44.65668613687983,42.081222253922164
336,5/4/2021,44.66,-0.041878311,0.002111912,-0.000830765,45.37794528334549,44.32368272728722,41.76233097495168
337,5/5/2021,45.200001,0.012018863,0.002106134,-0.000792635,43.512558396475605,42.50237035921157,40.0604815316849
338,5/6/2021,44.93,-0.005991386,0.002099982,-0.000808016,44.041691413779,43.01723709931752,40.54998440322744
339,5/7/2021,46.110001,0.025924145,0.002095889,-0.00072916,43.78065588233055,42.76741099752582,40.307343286104306
340,5/10/2021,45.43,-0.014857188,0.00209031,-0.000770713,44.936364755963524,43.891332214144406,41.38178961504073
341,5/11/2021,44.52,-0.020234153,0.002085288,-0.000827791,44.27477834385468,43.248869162427795,40.766011012017195
342,5/12/2021,43.029999,-0.034041003,0.002082407,-0.000924905,43.38602448187708,42.382848837810016,39.96939886308358
343,5/13/2021,43.970001,0.021610082,0.002077812,-0.000859206,41.928243826691364,40.95967720339328,38.61201603266551
344,5/14/2021,46.310001,0.051850336,0.002079825,-0.00070598,42.852108018535525,41.858650320260175,39.47445690938289
345,5/17/2021,46.75,0.009456314,0.002074095,-0.000676524,45.13311335631215,44.092487844148515,41.583061248561
346,5/18/2021,46.73,-0.000427899,0.0020681,-0.000675806,45.57030467969722,44.52055000833886,41.976548036717325
347,5/19/2021,46.139999,-0.012706126,0.002062556,-0.000710475,45.54598859597576,44.49762978064307,41.967698285143136
348,5/20/2021,45.41,-0.015947886,0.002057295,-0.000754261,44.977303111177086,43.94292760883708,41.44213506713521
349,5/21/2021,45.209999,-0.004414066,0.002051438,-0.000764748,44.260563844911914,43.244836505867376,40.78822830958052
350,5/24/2021,46.169998,0.021011914,0.002046928,-0.000702529,44.06950501454251,43.058558458021864,40.61806582194014
351,5/25/2021,46.669998,0.010771324,0.00204147,-0.00066984,45.01325132327001,43.98605835761751,41.492430954890274
352,5/26/2021,47.490002,0.017417688,0.002036597,-0.000618455,45.492744505983296,44.451077622587036,41.93871929423259
353,5/27/2021,48.049999,0.01172291,0.002031258,-0.000583493,46.304643779329346,45.246355974751,42.6866771698304
354,5/28/2021,47.68,-0.007730092,0.002025664,-0.000603681,46.84939790023539,45.78159286241856,43.18690323811708
355,6/1/2021,47.700001,0.000419396,0.002019961,-0.000600799,46.49475442205637,45.43487664646045,42.86749732613786
356,6/2/2021,47.77,0.001466409,0.002014299,-0.000594993,46.51394549595778,45.45486975929251,42.897744899846664
357,6/3/2021,46.130001,-0.034934308,0.00201195,-0.000691181,46.58313598252478,45.5211160276078,42.958233478421924
358,6/4/2021,45.98,-0.003257,0.002006349,-0.000698348,44.98124664947806,43.95777647980847,41.49421211787792
359,6/7/2021,46.080002,0.00217254,0.002000783,-0.000690351,44.831846113762296,43.817113558550176,41.35453288138321
360,6/8/2021,47.040001,0.020619265,0.001996483,-0.000631158,44.939945427039454,43.920592760752,41.458707166106784
361,6/9/2021,46.52,-0.011115997,0.001991256,-0.000660202,45.87820931317347,44.83905667846674,42.31762595093187
362,6/10/2021,46.279999,-0.005172447,0.001985812,-0.000672667,45.364744215124645,44.339889163794965,41.8627243123435
363,6/11/2021,46.5,0.004742432,0.001980422,-0.000657749,45.135175655800175,44.11691464463544,41.653017994470396
364,6/14/2021,45.900002,-0.012987152,0.001975397,-0.000691621,45.35376684143806,44.33352484780594,41.86728811347108
365,6/15/2021,45.529999,-0.008093733,0.001970135,-0.000711901,44.768724904145266,43.760326806894504,41.32050855234327
366,6/16/2021,45.52,-0.000219638,0.001964753,-0.000710556,44.41132836936971,43.40997000887563,40.98068953409614
367,6/17/2021,44.57,-0.021090803,0.001960528,-0.000766088,44.39636533951906,43.4016798099064,40.98389434103836
368,6/18/2021,44.959999,0.008712196,0.001955444,-0.000740332,43.47203360596266,42.49514262906612,40.133706759836706
369,6/21/2021,45.77,0.017855671,0.001951079,-0.000689936,43.852645058103015,42.86910095930805,40.477422388085635
370,6/22/2021,45.369999,-0.008777783,0.001945982,-0.000711795,44.641714558312884,43.643302284811035,41.23547241010208
371,6/23/2021,45.27,-0.00220651,0.001940743,-0.000715824,44.25332460733978,43.26403514437833,40.87225327165367
372,6/24/2021,44.91,-0.007984074,0.001935668,-0.000735362,44.1619314754001,43.173552070421614,40.78885430953743
373,6/25/2021,44.43,-0.01074557,0.001930746,-0.000762199,43.8089113795853,42.83192720967126,40.47227808658823
374,6/28/2021,43.119999,-0.029928014,0.001927852,-0.000840183,43.34349671781144,42.378858166898596,40.034544382172086
375,6/29/2021,42.869999,-0.005814646,0.001922777,-0.000853448,42.0604958734582,41.124039048633556,38.864767189486415
376,6/30/2021,43.259998,0.009056117,0.001917924,-0.000827093,41.81829531019577,40.89310130378547,38.64862502183391
377,7/1/2021,44.23,0.022174918,0.001914236,-0.000766079,42.20299665921902,41.26224417890877,39.00888487745356
378,7/2/2021,44.150002,-0.00181032,0.001909175,-0.000768842,43.15025802065774,42.19291270927509,39.8822165549081
379,7/6/2021,43.240002,-0.020826933,0.001905196,-0.000821766,43.07610722475968,42.12279960436113,39.80256596917107
380,7/7/2021,42.540001,-0.016321206,0.001900813,-0.000862554,42.1891715887075,41.25653217950398,38.998570170081244
381,7/8/2021,42.07,-0.011109936,0.001896099,-0.00088945,41.50368574013964,40.58852004921073,38.365461441073684
382,7/9/2021,42.919998,0.020002974,0.001892275,-0.000834757,41.046013718390874,40.140625436260756,37.95063817141721
383,7/12/2021,42.849998,-0.001632273,0.001887336,-0.00083684,41.877510130034295,40.953144033706565,38.72950743364999
384,7/13/2021,41.330002,-0.036116921,0.001885654,-0.000928715,41.81414500765574,40.89256331595421,38.65750301835789
385,7/14/2021,40.68,-0.015852106,0.001881333,-0.000967477,40.327550484456985,39.43591020287828,37.28464878190875
386,7/15/2021,41.349998,0.016335802,0.001877233,-0.00092265,39.689992750542494,38.81798889067915,36.71283547315381
387,7/16/2021,40.060001,-0.031694018,0.001874822,-0.001002162,40.34947451254159,39.4649427308806,37.32072662830808
388,7/19/2021,38.560001,-0.03816286,0.00187354,-0.001097937,39.08489387805052,38.228120699952065,36.14977679416542
389,7/20/2021,40.66,0.053029313,0.001876236,-0.000958793,37.621441132568954,36.79450035184875,34.790165319764036
390,7/21/2021,41.610001,0.023095739,0.001872905,-0.000897114,39.66932203136188,38.79674257832213,36.686888964756015
391,7/22/2021,41.060001,-0.013306111,0.001868508,-0.000928851,40.60202927819735,39.71523888418292,37.560646639185016
392,7/23/2021,40.41,-0.015957157,0.001864316,-0.000967189,40.07047543652173,39.19461016096844,37.064465820141564
393,7/26/2021,41.669998,0.030704118,0.001862118,-0.0008866,39.42981723655466,38.564423751344385,36.479054949696454
394,7/27/2021,40.959999,-0.017185441,0.001858064,-0.000927968,40.65945505397641,39.77626960521573,37.61467118935056
395,7/28/2021,41.299999,0.008266519,0.001853574,-0.00090469,39.96634523101636,39.09424440215938,36.98324109581957
396,7/29/2021,41.23,-0.001696329,0.001848895,-0.00090669,40.30818534959616,39.42939001409313,37.29034537643903
397,7/30/2021,39.900002,-0.032789773,0.001846792,-0.000987,40.23350651912748,39.35977195815839,37.23815910132262
398,8/2/2021,39.450001,-0.011342301,0.00184242,-0.001013018,38.93718240439145,38.088365355041375,36.0409660127383
399,8/3/2021,39.77,0.008078787,0.001838009,-0.000990231,38.49630224650511,37.66082852556607,35.6340263173205
400,8/4/2021,38.349998,-0.036358384,0.001836534,-0.001078652,38.814327917120984,37.96862742618536,35.92795052854221
401,8/5/2021,39.990002,0.041874997,0.001836543,-0.000971535,37.424478487020735,36.614075775560394,34.646008809119344
402,8/6/2021,40.32,0.008218151,0.001832184,-0.000948676,39.02884969435329,38.18061790816364,36.11942977074001
403,8/9/2021,39.290001,-0.025877565,0.001829176,-0.001010534,39.35412372097666,38.501385561969094,36.42712519887064
404,8/10/2021,40.459999,0.029343748,0.001826924,-0.000935399,38.34123410573807,37.51284649784221,35.515299513145365
405,8/11/2021,41.299999,0.020548669,0.00182355,-0.000882352,39.49396686574399,38.636370995329706,36.57169792302968
406,8/12/2021,40.529999,-0.01882006,0.001819849,-0.000926534,40.31400508476463,39.440956826374446,37.32955877556539
407,8/13/2021,39.900002,-0.015666042,0.00181591,-0.000962749,39.560366109919,38.704770854314916,36.63348405015679
408,8/16/2021,39.93,0.000751547,0.001811466,-0.000958547,38.94479494582923,38.10509872751377,36.06459612329884
409,8/17/2021,38.779999,-0.029223297,0.001808986,-0.001027654,38.97583898351966,38.133738790731044,36.09480878188374
410,8/18/2021,38.650002,-0.003357797,0.001804587,-0.001033338,37.85273605827636,37.03735255178233,35.068807682833956
411,8/19/2021,37.93,-0.018804471,0.001800963,-0.001076576,37.727549899221984,36.914790033820154,34.94178871554404
412,8/20/2021,38.119999,0.004996697,0.001796681,-0.001061835,37.02503045283887,36.22875998898998,34.29814905041139
413,8/23/2021,39.209999,0.028192738,0.001794398,-0.000991001,37.20644323277448,36.41026856932066,34.47201808381712
414,8/24/2021,40.529999,0.033110625,0.001792865,-0.00090863,38.27552526251877,37.454826867168244,35.48032055907788
415,8/25/2021,41.299999,0.01882006,0.001789481,-0.000861091,39.57285661081942,38.72416472834234,36.65457616738493
416,8/26/2021,40.77,-0.012915959,0.001785528,-0.000890069,40.324198399280775,39.46269590437207,37.36619828342255
417,8/27/2021,41.52,0.018228722,0.00178212,-0.000844221,39.805852884333056,38.95302019023907,36.89033536478372
418,8/30/2021,39.91,-0.03954832,0.001781432,-0.000936814,40.53968457429682,39.67624185762678,37.57700581777892
419,8/31/2021,40.439999,0.01319245,0.001777656,-0.000903093,38.96329290095702,38.13137278640107,36.108836417551494
420,9/1/2021,40.400002,-0.000989535,0.001773423,-0.000903298,39.48393409306963,38.64542560741828,36.59117184636649
421,9/2/2021,40.82,0.010342323,0.001769511,-0.000876587,39.44829063605509,38.605460556180056,36.56888210753061
422,9/3/2021,40.25,-0.014062154,0.001765728,-0.000907832,39.85690778892208,39.00938041403122,36.943563949943034
423,9/7/2021,40.349998,0.002481341,0.001761581,-0.00089982,39.302467283418906,38.46683667499636,36.44543934837577
424,9/8/2021,39.650002,-0.017500347,0.001758075,-0.000938972,39.40195119323774,38.561966918056356,36.54064935811139
425,9/9/2021,41.09,0.035673784,0.001757085,-0.000852825,38.71554969234199,37.89293989197517,35.90306377615683
426,9/10/2021,39.360001,-0.043014685,0.001757123,-0.000951796,40.12695724864347,39.273706601883596,37.21134838517952
427,9/13/2021,40.18,0.020619262,0.001754096,-0.000901278,38.43427372599017,37.61943099049171,35.62666902477235
428,9/14/2021,39.439999,-0.018588855,0.001750726,-0.000942604,39.23317569217219,38.39844002778603,36.38011197005343
429,9/15/2021,39.639999,0.00505818,0.001746729,-0.000928617,38.515888024048216,37.700208133807585,35.71538786252405
430,9/16/2021,40.220001,0.014525725,0.001743221,-0.000892676,38.7100070118793,37.89323531686868,35.908932019975744
431,9/17/2021,40.110001,-0.002738704,0.001739184,-0.000896959,39.27577902448818,38.44826732503517,36.424525131802234
432,9/20/2021,40.779999,0.016566036,0.001735863,-0.000856536,39.17502519781482,38.34505927292558,36.34230652437154
433,9/21/2021,40.360001,-0.01035252,0.001732062,-0.000878466,39.82790063639467,38.98244623769008,36.944102674610065
434,9/22/2021,41.59,0.030020533,0.001730266,-0.000807271,39.42466496695411,38.59126184173778,36.57941948572759
435,9/23/2021,42.59,0.02375973,0.001727672,-0.000750795,40.626953236529666,39.77174784346071,37.689591195681764
436,9/24/2021,43.529999,0.021830849,0.001724877,-0.000699002,41.60266893871962,40.728028744336946,38.59788051185937
437,9/27/2021,43.779999,0.005726737,0.001721024,-0.000684298,42.525209986014275,41.62971042460584,39.472266749051194
438,9/28/2021,43.439999,-0.007796417,0.00171721,-0.000700536,42.772526647261145,41.87531436485173,39.70483488041407
439,9/29/2021,43.360001,-0.001843272,0.001713301,-0.000703139,42.443381517334785,41.55397299263541,39.37833554216292
440,9/30/2021,42.610001,-0.017448389,0.001710043,-0.000741196,42.36192847930038,41.477005366072284,39.32156278634363
441,10/1/2021,45.380001,0.06298251,0.001715352,-0.000596698,41.632475930664825,40.75968384366335,38.64936711726307
442,10/4/2021,44.959999,-0.009298318,0.001711642,-0.000616385,44.34237092556615,43.41167627059039,41.1539543518882
443,10/5/2021,44.740002,-0.004905183,0.00170782,-0.000626066,43.92855680838329,43.00859897504828,40.78468044410447
444,10/6/2021,44.02,-0.016223925,0.00170452,-0.000661196,43.71776424533694,42.802339917353905,40.579580906101405
445,10/7/2021,43.68,-0.007753745,0.001700803,-0.000677135,43.01382684301393,42.1144973247057,39.93165732436677
446,10/8/2021,43.380001,-0.006891803,0.001697076,-0.000691069,42.6810283249753,41.78781655749801,39.6243262510396
447,10/11/2021,43.189999,-0.004389565,0.00169331,-0.000699343,42.38653477173824,41.50435859498471,39.35608745788736
448,10/12/2021,43.540001,0.008071115,0.001689701,-0.000679766,42.20195136367983,41.32404157289564,39.193742710205406
449,10/13/2021,41.029999,-0.059376597,0.001693594,-0.000810494,42.5429456052226,41.653877960981845,39.510712365144954
450,10/14/2021,41.200001,0.004134799,0.001689885,-0.000799504,40.088504407772504,39.24941343438694,37.21403227045165
451,10/15/2021,40.990002,-0.005110097,0.001686179,-0.000809062,40.25706250704944,39.41752413345316,37.38116825572012
452,10/18/2021,41.009998,0.000487707,0.001682452,-0.000806193,40.051730632762236,39.215964523944336,37.194314427955426
453,10/19/2021,40.450001,-0.013749222,0.001679107,-0.000834765,40.07373685878318,39.23754371217843,37.2085252476323
454,10/20/2021,40.299999,-0.003715224,0.001675427,-0.00084111,39.523983556993386,38.70342862146737,36.70037497732229
455,10/21/2021,40.400002,0.00247839,0.001671769,-0.000833814,39.37739440423482,38.559362438349154,36.56981003201844
456,10/22/2021,39.740002,-0.016471547,0.001668638,-0.000868107,39.47646113714171,38.65664856736481,36.673096348360204
457,10/25/2021,39.509998,-0.005804534,0.00166504,-0.000878909,38.829600095148656,38.02566770118338,36.07088367997249
458,10/26/2021,39.709999,0.005049266,0.001661481,-0.000865965,38.6072144650364,37.808748749738214,35.86426028364717
459,10/27/2021,39.07,-0.016248111,0.001658376,-0.000899478,38.80352074794721,38.00357950338931,36.05612613163309
460,10/28/2021,39.150002,0.002045564,0.001654789,-0.000893076,38.17927302227514,37.39184400874588,35.49322554427641
461,10/29/2021,39.130001,-0.000511012,0.0016512,-0.000892247,38.25960799674624,37.47532052522382,35.562130711134785
462,11/1/2021,40.419998,0.032435201,0.001650025,-0.000820109,38.23731274383041,37.450434935678125,35.546749956750546
463,11/2/2021,40.389999,-0.000742458,0.001646461,-0.000819942,39.50094867943765,38.68943122124905,36.70455885680774
464,11/3/2021,41.240002,0.020826503,0.00164392,-0.00077329,39.473879299795314,38.663106982017844,36.70447097047614
465,11/4/2021,40.990002,-0.006080524,0.001640445,-0.000784703,40.31035860690688,39.47967756372531,37.469099645112486
466,11/5/2021,44.290001,0.077430757,0.001650025,-0.000616859,40.06403175582153,39.23959997373263,37.25288223813962
467,11/8/2021,44.650002,0.008095412,0.001646654,-0.000598203,43.295600881375734,42.403891977799084,40.23726297064976
468,11/9/2021,44.529999,-0.002691255,0.001643145,-0.000602675,43.64905058584982,42.748087325601546,40.57297095650471
469,11/10/2021,43.709999,-0.018586211,0.001640329,-0.00064102,43.53062365132427,42.63294897251441,40.453788669197706
470,11/11/2021,43.450001,-0.005966011,0.0016369,-0.00065235,42.725643718978844,41.848747258949885,39.72868069688354
471,11/12/2021,42.220001,-0.028716809,0.001635093,-0.000711934,42.47668882397207,41.60178495389552,39.488282954645214
472,11/15/2021,42.380001,0.00378251,0.001631671,-0.000702412,41.27002599989676,40.426717233069894,38.362269955782544
473,11/16/2021,41.040001,-0.032129351,0.001630305,-0.000768854,41.429068661439395,40.57961067266785,38.5208550688097
474,11/17/2021,40.709999,-0.008073487,0.001626978,-0.000784265,40.11854122799667,39.29796037662269,37.29216508240887
475,11/18/2021,40.119999,-0.0145988,0.001623954,-0.000813348,39.79159044274923,38.97725658088962,37.0083312208294
476,11/19/2021,39.689999,-0.010775697,0.00162075,-0.000834277,39.21666191035491,38.41241295487877,36.47553075871488
477,11/22/2021,39.77,0.002013618,0.00161737,-0.000828307,38.79734256087527,38.0081441669073,36.08270370377019
478,11/23/2021,39.529999,-0.006053007,0.001614043,-0.000839237,38.87801572019971,38.08396637544119,36.167167896231476
479,11/24/2021,39.689999,0.00403939,0.001610723,-0.000829052,38.64042823893476,37.854155382191436,35.94680986611078
480,11/26/2021,36.380001,-0.087080041,0.001622833,-0.001008742,38.80100066147821,38.01135831479524,36.09970148087803
481,11/29/2021,36.240002,-0.003855664,0.001619476,-0.00101466,35.55383309160009,34.82823782216213,33.059402571238635
482,11/30/2021,36.200001,-0.00110439,0.001616116,-0.001014847,35.417412035706924,34.69617601269582,32.9419785473982
483,12/1/2021,33.529999,-0.076618616,0.00162458,-0.001171376,35.37892553285604,34.65899551580897,32.91331049382607
484,12/2/2021,36.639999,0.088699982,0.001637877,-0.000985692,32.766353284801546,32.09678079086525,30.46794069224083
485,12/3/2021,35.98,-0.018177284,0.001635108,-0.001021138,35.80607879584057,35.07137943338728,33.28119293233396
486,12/6/2021,38.139999,0.058300345,0.001638969,-0.000899077,35.15945368927609,34.43661328430647,32.68656349836301
487,12/7/2021,38.040001,-0.00262531,0.00163561,-0.000902622,37.26989368383285,36.505553466096366,34.651790637701914
488,12/8/2021,38.880001,0.021841741,0.001633316,-0.000856015,37.17931338647735,36.41554373257105,34.57117873996125
489,12/9/2021,38.5,-0.009821764,0.00163014,-0.00087435,37.996766562418046,37.22132970469667,35.32773683757085
490,12/10/2021,38.18,-0.008346423,0.001626927,-0.000889599,37.62848526110452,36.85749583909151,34.99430974042804
491,12/13/2021,36.869999,-0.034913633,0.001625966,-0.000958894,37.3220460870794,36.556815963343,34.69991410137971
492,12/14/2021,36.529999,-0.009264372,0.001622802,-0.000975775,36.034846504160896,35.29807475142888,33.50583695715571
493,12/15/2021,36.610001,0.002187641,0.00161953,-0.000969359,35.7033133131136,34.97532625661887,33.20488888252125
494,12/16/2021,35.799999,-0.022373589,0.001617177,-0.001012687,35.780465220642824,35.04975822694627,33.27062335268708
495,12/17/2021,36.560001,0.021006908,0.001614888,-0.000968203,34.98717085257102,34.27364134889187,32.541310807000045
496,12/20/2021,36.369999,-0.005210542,0.001611668,-0.000976756,35.7346274520727,35.006465554984295,33.241034641965385
497,12/21/2021,38.52,0.057433355,0.001615276,-0.000859231,35.54850811847098,34.8246909541925,33.078036384405785
498,12/22/2021,39.130001,0.015711875,0.001612583,-0.000825955,37.655721058573214,36.88745361748499,35.0276040978076
499,12/23/2021,39.299999,0.004335032,0.001609405,-0.000815613,38.25413573511938,37.476609185226515,35.58157353139594
500,12/27/2021,39.0,-0.007662847,0.001606279,-0.000829307,38.41851378375997,37.63623036684908,35.73632284405899
501,12/28/2021,39.630001,0.016024786,0.001603639,-0.000795666,38.125470470085304,37.35082672394767,35.465310955708205
502,12/29/2021,39.16,-0.011930615,0.001600691,-0.000817847,38.74677149740146,37.96050670824929,36.050097858758456
503,12/30/2021,39.040001,-0.003069031,0.001597519,-0.000822323,38.286447795943744,37.511551686131455,35.63143341194437
504,12/31/2021,39.080002,0.001024091,0.001594356,-0.000818659,38.16724897834786,37.39123970120578,35.51215911722325
505,1/3/2022,40.290001,0.030492446,0.001593136,-0.000756657,38.207832789567476,37.43360454800928,35.55487330946169
506,1/4/2022,40.59,0.007418407,0.00159012,-0.000740501,39.39332264241504,38.59804194591396,36.6567333083182
507,1/5/2022,40.279999,-0.007666688,0.001587078,-0.000754162,39.69509424906585,38.890030755199355,36.93768236835826
508,1/6/2022,40.110001,-0.004229338,0.001583977,-0.000761003,39.3860748409167,38.591429690010706,36.655034421781956
